LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1671015041.310448,54812.667,7067,3,GY,1,100,0.641
1671015041.351053,54852.000,7067,3,GY,1,100,0.336
1671015041.391314,54891.000,7085,2,GY,1,100,1.617
1671015041.431575,54930.000,7085,2,GY,1,100,2.716
1671015041.471492,54968.667,7101,3,GY,1,100,1.617
1671015041.511409,55007.333,7101,3,GY,1,100,-0.031
1671015041.551326,55046.000,7101,3,GY,1,100,-0.519
1671015041.598298,55091.500,7121,2,GY,1,100,0.061
1671015041.645269,55137.000,7121,2,GY,1,100,0.275
1671015041.684842,55175.333,7136,3,GY,1,100,0.275
1671015041.724415,55213.667,7136,3,GY,1,100,0.305
1671015041.763988,55252.000,7136,3,GY,1,100,0.061
1671015041.803905,55290.667,7158,3,GY,1,100,-0.153
1671015041.843822,55329.333,7158,3,GY,1,100,-0.061
1671015041.883739,55368.000,7158,3,GY,1,100,0.275
1671015041.923484,55406.500,7174,2,GY,1,100,0.092
1671015041.963229,55445.000,7174,2,GY,1,100,-0.275
1671015042.002802,55483.333,7193,3,GY,1,100,-0.061
1671015042.042375,55521.667,7193,3,GY,1,100,0.092
1671015042.081948,55560.000,7193,3,GY,1,100,0.183
1671015042.121865,55598.667,7213,3,GY,1,100,0.305
1671015042.161782,55637.333,7213,3,GY,1,100,0.366
1671015042.201699,55676.000,7213,3,GY,1,100,0.458
1671015042.240927,55714.000,7230,3,GY,1,100,0.183
1671015042.280156,55752.000,7230,3,GY,1,100,0.336
1671015042.319385,55790.000,7230,3,GY,1,100,0.488
1671015042.359646,55829.000,7245,2,GY,1,100,0.397
1671015042.399907,55868.000,7245,2,GY,1,100,-0.031
1671015042.439824,55906.667,7262,3,GY,1,100,-0.183
1671015042.479741,55945.333,7262,3,GY,1,100,0.244
1671015042.519658,55984.000,7262,3,GY,1,100,0.397
1671015042.559403,56022.500,7278,2,GY,1,100,0.031
1671015042.599148,56061.000,7278,2,GY,1,100,0.183
1671015042.639066,56099.667,7299,3,GY,1,100,0.427
1671015042.678982,56138.333,7299,3,GY,1,100,0.275
1671015042.718899,56177.000,7299,3,GY,1,100,-0.061
1671015042.763634,56220.333,7315,3,GY,1,100,0.122
1671015042.808369,56263.667,7315,3,GY,1,100,0.336
1671015042.853103,56307.000,7315,3,GY,1,100,0.488
1671015042.893364,56346.000,7330,2,GY,1,100,0.488
1671015042.933625,56385.000,7330,2,GY,1,100,0.275
1671015042.973543,56423.667,7347,3,GY,1,100,0.153
1671015043.013460,56462.333,7347,3,GY,1,100,0.366
1671015043.053377,56501.000,7347,3,GY,1,100,0.427
1671015043.091573,56538.000,7366,2,GY,1,100,0.336
1671015043.129770,56575.000,7366,2,GY,1,100,0.275
1671015043.169687,56613.667,7385,3,GY,1,100,0.153
1671015043.209604,56652.333,7385,3,GY,1,100,0.305
1671015043.249521,56691.000,7385,3,GY,1,100,0.336
1671015043.289782,56730.000,7401,2,GY,1,100,0.183
1671015043.330043,56769.000,7401,2,GY,1,100,0.305
1671015043.369960,56807.667,7417,3,GY,1,100,0.275
1671015043.409877,56846.333,7417,3,GY,1,100,0.061
1671015043.449794,56885.000,7417,3,GY,1,100,0.092
1671015043.489711,56923.667,7434,3,GY,1,100,0.366
1671015043.529628,56962.333,7434,3,GY,1,100,0.366
1671015043.569545,57001.000,7434,3,GY,1,100,-0.061
1671015043.609290,57039.500,7453,2,GY,1,100,-0.092
1671015043.649035,57078.000,7453,2,GY,1,100,0.336
1671015043.688608,57116.333,7471,3,GY,1,100,0.519
1671015043.728181,57154.667,7471,3,GY,1,100,0.092
1671015043.767754,57193.000,7471,3,GY,1,100,0.122
1671015043.807499,57231.500,7485,2,GY,1,100,0.549
1671015043.847244,57270.000,7485,2,GY,1,100,0.702
1671015043.891979,57313.333,7502,3,GY,1,100,0.122
1671015043.936713,57356.667,7502,3,GY,1,100,-0.031
1671015043.981448,57400.000,7502,3,GY,1,100,0.153
1671015044.021193,57438.500,7519,2,GY,1,100,0.305
1671015044.060938,57477.000,7519,2,GY,1,100,0.153
1671015044.100511,57515.333,7541,3,GY,1,100,0.122
1671015044.140084,57553.667,7541,3,GY,1,100,0.366
1671015044.179656,57592.000,7541,3,GY,1,100,0.061
1671015044.219918,57631.000,7556,3,GY,1,100,0.061
1671015044.260179,57670.000,7556,3,GY,1,100,0.305
1671015044.300440,57709.000,7556,3,GY,1,100,0.183
1671015044.340185,57747.500,7573,2,GY,1,100,0.305
1671015044.379930,57786.000,7573,2,GY,1,100,0.244
1671015044.419847,57824.667,7589,3,GY,1,100,0.183
1671015044.459764,57863.333,7589,3,GY,1,100,0.061
1671015044.499681,57902.000,7589,3,GY,1,100,0.244
1671015044.538910,57940.000,7609,3,GY,1,100,0.671
1671015044.578138,57978.000,7609,3,GY,1,100,1.282
1671015044.617367,58016.000,7609,3,GY,1,100,1.221
1671015044.657284,58054.667,7626,3,GY,1,100,0.305
1671015044.697201,58093.333,7626,3,GY,1,100,-0.092
1671015044.737118,58132.000,7626,3,GY,1,100,0.397
1671015044.777035,58170.667,7643,3,GY,1,100,0.885
1671015044.816952,58209.333,7643,3,GY,1,100,0.671
1671015044.856869,58248.000,7643,3,GY,1,100,0.366
1671015044.897131,58287.000,7657,2,GY,1,100,0.092
1671015044.937392,58326.000,7657,2,GY,1,100,-0.122
1671015044.983847,58371.000,7675,2,GY,1,100,-0.214
1671015045.030302,58416.000,7675,2,GY,1,100,-0.427
1671015045.070219,58454.667,7696,3,GY,1,100,-0.336
1671015045.110136,58493.333,7696,3,GY,1,100,-0.061
1671015045.150053,58532.000,7696,3,GY,1,100,-0.427
1671015045.189626,58570.333,7713,3,GY,1,100,-0.488
1671015045.229199,58608.667,7713,3,GY,1,100,-0.244
1671015045.268772,58647.000,7713,3,GY,1,100,0.000
1671015045.310066,58687.000,7730,2,GY,1,100,0.244
1671015045.351359,58727.000,7730,2,GY,1,100,0.092
1671015045.390932,58765.333,7745,3,GY,1,100,-0.031
1671015045.430505,58803.667,7745,3,GY,1,100,0.336
1671015045.470078,58842.000,7745,3,GY,1,100,0.549
1671015045.509823,58880.500,7761,2,GY,1,100,0.397
1671015045.549568,58919.000,7761,2,GY,1,100,0.214
1671015045.589485,58957.667,7781,3,GY,1,100,0.977
1671015045.629402,58996.333,7781,3,GY,1,100,0.946
1671015045.669319,59035.000,7781,3,GY,1,100,-1.373
1671015045.709236,59073.667,7798,3,GY,1,100,-5.280
1671015045.749153,59112.333,7798,3,GY,1,100,-7.141
1671015045.789070,59151.000,7798,3,GY,1,100,-3.998
1671015045.828815,59189.500,7814,2,GY,1,100,18.127
1671015045.868560,59228.000,7814,2,GY,1,100,57.648
1671015045.908477,59266.667,7829,3,GY,1,100,81.604
1671015045.948394,59305.333,7829,3,GY,1,100,71.442
1671015045.988311,59344.000,7829,3,GY,1,100,33.875
1671015046.027540,59382.000,7852,3,GY,1,100,-23.285
1671015046.066768,59420.000,7852,3,GY,1,100,-91.217
1671015046.105997,59458.000,7852,3,GY,1,100,-159.210
1671015046.152969,59503.500,7868,2,GY,1,100,-216.003
1671015046.199940,59549.000,7868,2,GY,1,100,-234.039
1671015046.239857,59587.667,7885,3,GY,1,100,-218.994
1671015046.279774,59626.333,7885,3,GY,1,100,-156.006
1671015046.319691,59665.000,7885,3,GY,1,100,-66.559
1671015046.359952,59704.000,7901,2,GY,1,100,26.001
1671015046.400213,59743.000,7901,2,GY,1,100,91.583
1671015046.439786,59781.333,7917,3,GY,1,100,124.939
1671015046.479359,59819.667,7917,3,GY,1,100,141.846
1671015046.518932,59858.000,7917,3,GY,1,100,141.968
1671015046.558505,59896.333,7933,3,GY,1,100,136.536
1671015046.598078,59934.667,7933,3,GY,1,100,125.763
1671015046.637651,59973.000,7933,3,GY,1,100,116.028
1671015046.677396,60011.500,7954,2,GY,1,100,107.208
1671015046.717141,60050.000,7954,2,GY,1,100,97.198
1671015046.757746,60089.333,7970,3,GY,1,100,73.547
1671015046.798351,60128.667,7970,3,GY,1,100,38.208
1671015046.838957,60168.000,7970,3,GY,1,100,-2.319
1671015046.879218,60207.000,7987,2,GY,1,100,-46.173
1671015046.919479,60246.000,7987,2,GY,1,100,-95.367
1671015046.959396,60284.667,8004,3,GY,1,100,-137.604
1671015046.999313,60323.333,8004,3,GY,1,100,-148.956
1671015047.039230,60362.000,8004,3,GY,1,100,-160.980
1671015047.081762,60403.200,8027,5,GY,1,100,-166.870
1671015047.124295,60444.400,8027,5,GY,1,100,-132.416
1671015047.166827,60485.600,8027,5,GY,1,100,-100.861
1671015047.209359,60526.800,8027,5,GY,1,100,-77.972
1671015047.251891,60568.000,8027,5,GY,1,100,-43.030
1671015047.291120,60606.000,8046,3,GY,1,100,-7.782
1671015047.330349,60644.000,8046,3,GY,1,100,26.917
1671015047.369578,60682.000,8046,3,GY,1,100,59.570
1671015047.409839,60721.000,8062,3,GY,1,100,82.794
1671015047.450100,60760.000,8062,3,GY,1,100,95.947
1671015047.490361,60799.000,8062,3,GY,1,100,98.419
1671015047.530106,60837.500,8077,2,GY,1,100,91.797
1671015047.569851,60876.000,8077,2,GY,1,100,80.841
1671015047.610456,60915.333,8098,3,GY,1,100,62.195
1671015047.651062,60954.667,8098,3,GY,1,100,37.079
1671015047.691667,60994.000,8098,3,GY,1,100,6.653
1671015047.731412,61032.500,8114,2,GY,1,100,-28.625
1671015047.771157,61071.000,8114,2,GY,1,100,-69.977
1671015047.811418,61110.000,8131,3,GY,1,100,-107.056
1671015047.851679,61149.000,8131,3,GY,1,100,-132.172
1671015047.891940,61188.000,8131,3,GY,1,100,-143.311
1671015047.931857,61226.667,8147,3,GY,1,100,-138.855
1671015047.971774,61265.333,8147,3,GY,1,100,-123.291
1671015048.011691,61304.000,8147,3,GY,1,100,-96.588
1671015048.050920,61342.000,8170,2,GY,1,100,-86.304
1671015048.090149,61380.000,8170,2,GY,1,100,-69.946
1671015048.130410,61419.000,8186,3,GY,1,100,-41.595
1671015048.170671,61458.000,8186,3,GY,1,100,4.364
1671015048.210932,61497.000,8186,3,GY,1,100,51.971
1671015048.251710,61536.500,8203,2,GY,1,100,82.672
1671015048.292487,61576.000,8203,2,GY,1,100,96.008
1671015048.337910,61620.000,8220,3,GY,1,100,104.156
1671015048.383333,61664.000,8220,3,GY,1,100,103.607
1671015048.428756,61708.000,8220,3,GY,1,100,109.833
1671015048.469017,61747.000,8235,2,GY,1,100,113.434
1671015048.509278,61786.000,8235,2,GY,1,100,106.537
1671015048.549195,61824.667,8254,3,GY,1,100,95.825
1671015048.589112,61863.333,8254,3,GY,1,100,76.752
1671015048.629029,61902.000,8254,3,GY,1,100,50.110
1671015048.668258,61940.000,8272,3,GY,1,100,25.513
1671015048.707487,61978.000,8272,3,GY,1,100,-2.563
1671015048.746715,62016.000,8272,3,GY,1,100,-31.433
1671015048.786460,62054.500,8288,2,GY,1,100,-49.774
1671015048.826205,62093.000,8288,2,GY,1,100,-63.049
1671015048.866122,62131.667,8304,3,GY,1,100,-73.822
1671015048.906039,62170.333,8304,3,GY,1,100,-81.543
1671015048.945956,62209.000,8304,3,GY,1,100,-90.515
1671015048.986734,62248.500,8320,2,GY,1,100,-95.673
1671015049.027511,62288.000,8320,2,GY,1,100,-95.337
1671015049.068116,62327.333,8342,3,GY,1,100,-86.426
1671015049.108721,62366.667,8342,3,GY,1,100,-65.887
1671015049.149327,62406.000,8342,3,GY,1,100,-39.612
1671015049.189244,62444.667,8358,3,GY,1,100,-1.312
1671015049.229161,62483.333,8358,3,GY,1,100,30.823
1671015049.269078,62522.000,8358,3,GY,1,100,56.183
1671015049.309339,62561.000,8376,2,GY,1,100,67.566
1671015049.349600,62600.000,8376,2,GY,1,100,70.648
1671015049.389345,62638.500,8390,2,GY,1,100,70.251
1671015049.429090,62677.000,8390,2,GY,1,100,69.397
1671015049.473137,62719.667,8407,3,GY,1,100,62.073
1671015049.517183,62762.333,8407,3,GY,1,100,58.533
1671015049.561229,62805.000,8407,3,GY,1,100,55.176
1671015049.600802,62843.333,8426,3,GY,1,100,54.718
1671015049.640375,62881.667,8426,3,GY,1,100,58.990
1671015049.679948,62920.000,8426,3,GY,1,100,58.563
1671015049.720209,62959.000,8444,2,GY,1,100,67.078
1671015049.760470,62998.000,8444,2,GY,1,100,57.648
1671015049.800731,63037.000,8459,3,GY,1,100,40.436
1671015049.840993,63076.000,8459,3,GY,1,100,26.398
1671015049.881254,63115.000,8459,3,GY,1,100,9.460
1671015049.921515,63154.000,8475,2,GY,1,100,-5.859
1671015049.961776,63193.000,8475,2,GY,1,100,-13.855
1671015050.001693,63231.667,8494,3,GY,1,100,-11.810
1671015050.041610,63270.333,8494,3,GY,1,100,-9.735
1671015050.081527,63309.000,8494,3,GY,1,100,-6.989
1671015050.121100,63347.333,8514,3,GY,1,100,-7.019
1671015050.160673,63385.667,8514,3,GY,1,100,-8.362
1671015050.200246,63424.000,8514,3,GY,1,100,-10.101
1671015050.239991,63462.500,8530,2,GY,1,100,-7.111
1671015050.279736,63501.000,8530,2,GY,1,100,-1.556
1671015050.319653,63539.667,8546,3,GY,1,100,0.336
1671015050.359570,63578.333,8546,3,GY,1,100,0.732
1671015050.399487,63617.000,8546,3,GY,1,100,-0.702
1671015050.440092,63656.333,8564,3,GY,1,100,-1.831
1671015050.480698,63695.667,8564,3,GY,1,100,-2.838
1671015050.521303,63735.000,8564,3,GY,1,100,-5.127
1671015050.568790,63781.000,8581,2,GY,1,100,-5.005
1671015050.616278,63827.000,8581,2,GY,1,100,-1.526
1671015050.656539,63866.000,8601,2,GY,1,100,-0.458
1671015050.696800,63905.000,8601,2,GY,1,100,-5.585
1671015050.736373,63943.333,8617,3,GY,1,100,-10.498
1671015050.775946,63981.667,8617,3,GY,1,100,-11.322
1671015050.815519,64020.000,8617,3,GY,1,100,-3.418
1671015050.855092,64058.333,8632,3,GY,1,100,6.989
1671015050.894665,64096.667,8632,3,GY,1,100,12.054
1671015050.934237,64135.000,8632,3,GY,1,100,18.433
1671015050.973983,64173.500,8650,2,GY,1,100,17.853
1671015051.013727,64212.000,8650,2,GY,1,100,12.970
1671015051.053300,64250.333,8668,3,GY,1,100,8.881
1671015051.092873,64288.667,8668,3,GY,1,100,10.162
1671015051.132446,64327.000,8668,3,GY,1,100,10.437
1671015051.172708,64366.000,8685,2,GY,1,100,11.841
1671015051.212969,64405.000,8685,2,GY,1,100,14.404
1671015051.253574,64444.333,8702,3,GY,1,100,10.681
1671015051.294179,64483.667,8702,3,GY,1,100,1.404
1671015051.334784,64523.000,8702,3,GY,1,100,-7.904
1671015051.375046,64562.000,8720,3,GY,1,100,-7.172
1671015051.415307,64601.000,8720,3,GY,1,100,1.129
1671015051.455568,64640.000,8720,3,GY,1,100,8.759
1671015051.495313,64678.500,8736,2,GY,1,100,14.771
1671015051.535058,64717.000,8736,2,GY,1,100,19.440
1671015051.574631,64755.333,8753,3,GY,1,100,17.090
1671015051.614204,64793.667,8753,3,GY,1,100,12.939
1671015051.653776,64832.000,8753,3,GY,1,100,7.324
1671015051.700232,64877.000,8773,2,GY,1,100,-2.869
1671015051.746687,64922.000,8773,2,GY,1,100,-13.763
1671015051.786604,64960.667,8788,3,GY,1,100,-19.135
1671015051.826521,64999.333,8788,3,GY,1,100,-8.667
1671015051.866438,65038.000,8788,3,GY,1,100,6.531
1671015051.906183,65076.500,8804,2,GY,1,100,28.748
1671015051.945928,65115.000,8804,2,GY,1,100,31.219
1671015051.985501,65153.333,8822,3,GY,1,100,22.217
1671015052.025074,65191.667,8822,3,GY,1,100,13.580
1671015052.064647,65230.000,8822,3,GY,1,100,3.357
1671015052.104564,65268.667,8841,3,GY,1,100,0.732
1671015052.144481,65307.333,8841,3,GY,1,100,24.170
1671015052.184398,65346.000,8841,3,GY,1,100,48.584
1671015052.223627,65384.000,8860,3,GY,1,100,46.448
1671015052.262855,65422.000,8860,3,GY,1,100,27.832
1671015052.302084,65460.000,8860,3,GY,1,100,11.993
1671015052.342087,65498.750,8885,4,GY,1,100,0.702
1671015052.382090,65537.500,8885,4,GY,1,100,-0.305
1671015052.422093,65576.250,8885,4,GY,1,100,2.258
1671015052.462096,65615.000,8885,4,GY,1,100,2.502
1671015052.501669,65653.333,8901,3,GY,1,100,2.014
1671015052.541242,65691.667,8901,3,GY,1,100,3.387
1671015052.580815,65730.000,8901,3,GY,1,100,5.737
1671015052.620732,65768.667,8920,3,GY,1,100,3.662
1671015052.660649,65807.333,8920,3,GY,1,100,1.190
1671015052.700566,65846.000,8920,3,GY,1,100,-0.519
1671015052.741860,65886.000,8936,2,GY,1,100,-2.869
1671015052.783153,65926.000,8936,2,GY,1,100,-1.465
1671015052.830641,65972.000,8953,2,GY,1,100,-2.350
1671015052.878128,66018.000,8953,2,GY,1,100,-15.411
1671015052.918045,66056.667,8969,3,GY,1,100,-29.205
1671015052.957962,66095.333,8969,3,GY,1,100,-30.853
1671015052.997879,66134.000,8969,3,GY,1,100,-25.604
1671015053.036764,66171.667,8990,3,GY,1,100,-5.951
1671015053.075649,66209.333,8990,3,GY,1,100,23.895
1671015053.114533,66247.000,8990,3,GY,1,100,43.823
1671015053.154450,66285.667,9006,3,GY,1,100,38.910
1671015053.194367,66324.333,9006,3,GY,1,100,2.686
1671015053.234284,66363.000,9006,3,GY,1,100,-23.254
1671015053.274546,66402.000,9023,2,GY,1,100,-21.790
1671015053.314807,66441.000,9023,2,GY,1,100,-9.827
1671015053.354724,66479.667,9042,3,GY,1,100,2.258
1671015053.394641,66518.333,9042,3,GY,1,100,9.430
1671015053.434558,66557.000,9042,3,GY,1,100,7.233
1671015053.474303,66595.500,9059,2,GY,1,100,1.892
1671015053.514048,66634.000,9059,2,GY,1,100,0.977
1671015053.554051,66672.750,9078,4,GY,1,100,2.991
1671015053.594054,66711.500,9078,4,GY,1,100,4.608
1671015053.634057,66750.250,9078,4,GY,1,100,3.021
1671015053.674060,66789.000,9078,4,GY,1,100,1.953
1671015053.713289,66827.000,9096,2,GY,1,100,4.639
1671015053.752518,66865.000,9096,2,GY,1,100,3.693
1671015053.792435,66903.667,9112,3,GY,1,100,-2.472
1671015053.832352,66942.333,9112,3,GY,1,100,3.510
1671015053.872269,66981.000,9112,3,GY,1,100,5.402
1671015053.912014,67019.500,9127,2,GY,1,100,-9.827
1671015053.951759,67058.000,9127,2,GY,1,100,-9.033
1671015053.996149,67101.000,9146,3,GY,1,100,-2.411
1671015054.040540,67144.000,9146,3,GY,1,100,-0.824
1671015054.084930,67187.000,9146,3,GY,1,100,3.326
1671015054.124503,67225.333,9164,3,GY,1,100,2.136
1671015054.164076,67263.667,9164,3,GY,1,100,-1.740
1671015054.203649,67302.000,9164,3,GY,1,100,1.495
1671015054.243910,67341.000,9182,2,GY,1,100,5.341
