LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1671015055.653050,68706.000,9405,3,MX,1,100,-12
1671015055.693311,68745.000,9423,2,MX,1,100,-12
1671015055.733572,68784.000,9423,2,MX,1,100,-13
1671015055.773489,68822.667,9440,3,MX,1,100,-12
1671015055.813406,68861.333,9440,3,MX,1,100,-12
1671015055.853323,68900.000,9440,3,MX,1,100,-13
1671015055.893241,68938.667,9456,3,MX,1,100,-12
1671015055.933158,68977.333,9456,3,MX,1,100,-13
1671015055.973075,69016.000,9456,3,MX,1,100,-10
1671015056.012303,69054.000,9476,3,MX,1,100,-11
1671015056.051532,69092.000,9476,3,MX,1,100,-12
1671015056.090761,69130.000,9476,3,MX,1,100,-12
1671015056.130506,69168.500,9495,2,MX,1,100,-11
1671015056.170251,69207.000,9495,2,MX,1,100,-13
1671015056.214642,69250.000,9514,3,MX,1,100,-12
1671015056.259032,69293.000,9514,3,MX,1,100,-13
1671015056.303422,69336.000,9514,3,MX,1,100,-12
1671015056.343684,69375.000,9529,2,MX,1,100,-12
1671015056.383945,69414.000,9529,2,MX,1,100,-13
1671015056.423518,69452.333,9546,3,MX,1,100,-12
1671015056.463091,69490.667,9546,3,MX,1,100,-11
1671015056.502664,69529.000,9546,3,MX,1,100,-12
1671015056.542408,69567.500,9563,2,MX,1,100,-12
1671015056.582154,69606.000,9563,2,MX,1,100,-12
1671015056.621727,69644.333,9583,3,MX,1,100,-13
1671015056.661299,69682.667,9583,3,MX,1,100,-11
1671015056.700872,69721.000,9583,3,MX,1,100,-11
1671015056.741477,69760.333,9599,3,MX,1,100,-11
1671015056.782083,69799.667,9599,3,MX,1,100,-12
1671015056.822688,69839.000,9599,3,MX,1,100,-10
1671015056.862949,69878.000,9614,2,MX,1,100,-11
1671015056.903210,69917.000,9614,2,MX,1,100,-11
1671015056.943127,69955.667,9631,3,MX,1,100,-11
1671015056.983044,69994.333,9631,3,MX,1,100,-11
1671015057.022961,70033.000,9631,3,MX,1,100,-11
1671015057.062706,70071.500,9653,2,MX,1,100,-11
1671015057.102451,70110.000,9653,2,MX,1,100,-10
1671015057.142368,70148.667,9669,3,MX,1,100,-10
1671015057.182286,70187.333,9669,3,MX,1,100,-11
1671015057.222203,70226.000,9669,3,MX,1,100,-10
1671015057.265561,70268.000,9687,4,MX,1,100,-11
1671015057.308919,70310.000,9687,4,MX,1,100,-12
1671015057.352277,70352.000,9687,4,MX,1,100,-11
1671015057.395635,70394.000,9687,4,MX,1,100,-11
1671015057.434864,70432.000,9703,3,MX,1,100,-9
1671015057.474093,70470.000,9703,3,MX,1,100,-8
1671015057.513321,70508.000,9703,3,MX,1,100,-6
1671015057.554615,70548.000,9722,2,MX,1,100,-7
1671015057.595908,70588.000,9722,2,MX,1,100,-8
1671015057.635911,70626.750,9747,4,MX,1,100,-5
1671015057.675915,70665.500,9747,4,MX,1,100,-8
1671015057.715918,70704.250,9747,4,MX,1,100,-7
1671015057.755921,70743.000,9747,4,MX,1,100,-7
1671015057.796182,70782.000,9762,2,MX,1,100,-9
1671015057.836443,70821.000,9762,2,MX,1,100,-9
1671015057.876360,70859.667,9778,3,MX,1,100,-9
1671015057.916277,70898.333,9778,3,MX,1,100,-9
1671015057.956194,70937.000,9778,3,MX,1,100,-9
1671015057.995767,70975.333,9796,3,MX,1,100,-9
1671015058.035340,71013.667,9796,3,MX,1,100,-9
1671015058.074913,71052.000,9796,3,MX,1,100,-11
1671015058.114142,71090.000,9817,2,MX,1,100,-9
1671015058.153370,71128.000,9817,2,MX,1,100,-10
1671015058.194320,71167.667,9834,3,MX,1,100,-9
1671015058.235269,71207.333,9834,3,MX,1,100,-9
1671015058.276219,71247.000,9834,3,MX,1,100,-11
1671015058.315964,71285.500,9849,2,MX,1,100,-11
1671015058.355709,71324.000,9849,2,MX,1,100,-10
1671015058.400099,71367.000,9866,3,MX,1,100,-11
1671015058.444489,71410.000,9866,3,MX,1,100,-12
1671015058.488880,71453.000,9866,3,MX,1,100,-12
1671015058.528625,71491.500,9882,2,MX,1,100,-12
1671015058.568370,71530.000,9882,2,MX,1,100,-11
1671015058.607943,71568.333,9903,3,MX,1,100,-11
1671015058.647516,71606.667,9903,3,MX,1,100,-10
1671015058.687089,71645.000,9903,3,MX,1,100,-11
1671015058.726317,71683.000,9918,2,MX,1,100,-11
1671015058.765546,71721.000,9918,2,MX,1,100,-11
1671015058.805463,71759.667,9934,3,MX,1,100,-12
1671015058.845380,71798.333,9934,3,MX,1,100,-10
1671015058.885298,71837.000,9934,3,MX,1,100,-11
1671015058.925903,71876.333,9951,3,MX,1,100,-13
1671015058.966508,71915.667,9951,3,MX,1,100,-12
1671015059.007113,71955.000,9951,3,MX,1,100,-13
1671015059.047890,71994.500,9970,2,MX,1,100,-13
1671015059.088668,72034.000,9970,2,MX,1,100,-12
1671015059.128929,72073.000,9991,3,MX,1,100,-11
1671015059.169190,72112.000,9991,3,MX,1,100,-9
1671015059.209451,72151.000,9991,3,MX,1,100,-10
1671015059.249196,72189.500,10006,2,MX,1,100,-10
1671015059.288941,72228.000,10006,2,MX,1,100,-9
1671015059.328858,72266.667,10025,3,MX,1,100,-10
1671015059.368775,72305.333,10025,3,MX,1,100,-9
1671015059.408692,72344.000,10025,3,MX,1,100,-9
1671015059.448265,72382.333,10042,3,MX,1,100,-7
1671015059.487838,72420.667,10042,3,MX,1,100,-5
1671015059.527411,72459.000,10042,3,MX,1,100,-6
1671015059.573350,72503.500,10058,2,MX,1,100,-5
1671015059.619289,72548.000,10058,2,MX,1,100,-5
1671015059.659550,72587.000,10079,3,MX,1,100,-5
1671015059.699811,72626.000,10079,3,MX,1,100,-4
1671015059.740072,72665.000,10079,3,MX,1,100,-4
1671015059.779818,72703.500,10093,2,MX,1,100,-3
1671015059.819562,72742.000,10093,2,MX,1,100,-3
1671015059.860168,72781.333,10110,3,MX,1,100,-3
1671015059.900773,72820.667,10110,3,MX,1,100,-4
1671015059.941378,72860.000,10110,3,MX,1,100,-3
1671015059.981123,72898.500,10127,2,MX,1,100,-1
1671015060.020868,72937.000,10127,2,MX,1,100,-2
1671015060.061129,72976.000,10149,3,MX,1,100,-2
1671015060.101390,73015.000,10149,3,MX,1,100, 0
1671015060.141652,73054.000,10149,3,MX,1,100,-2
1671015060.180880,73092.000,10163,3,MX,1,100, 0
1671015060.220109,73130.000,10163,3,MX,1,100,-1
1671015060.259338,73168.000,10163,3,MX,1,100,-2
1671015060.299083,73206.500,10181,2,MX,1,100,-1
1671015060.338828,73245.000,10181,2,MX,1,100,-1
1671015060.379089,73284.000,10197,3,MX,1,100,-1
1671015060.419350,73323.000,10197,3,MX,1,100, 0
1671015060.459611,73362.000,10197,3,MX,1,100, 0
1671015060.500905,73402.000,10214,2,MX,1,100, 1
1671015060.542198,73442.000,10214,2,MX,1,100, 0
1671015060.582115,73480.667,10231,3,MX,1,100, 0
1671015060.622032,73519.333,10231,3,MX,1,100, 0
1671015060.661949,73558.000,10231,3,MX,1,100, 0
1671015060.709437,73604.000,10249,2,MX,1,100, 0
1671015060.756924,73650.000,10249,2,MX,1,100, 2
1671015060.796841,73688.667,10265,3,MX,1,100, 2
1671015060.836759,73727.333,10265,3,MX,1,100, 1
1671015060.876676,73766.000,10265,3,MX,1,100, 1
1671015060.916593,73804.667,10282,3,MX,1,100, 1
1671015060.956510,73843.333,10282,3,MX,1,100, 0
1671015060.996427,73882.000,10282,3,MX,1,100, 0
1671015061.036172,73920.500,10301,2,MX,1,100, 1
1671015061.075917,73959.000,10301,2,MX,1,100, 1
1671015061.115834,73997.667,10320,3,MX,1,100, 0
1671015061.155751,74036.333,10320,3,MX,1,100, 0
1671015061.195668,74075.000,10320,3,MX,1,100, 1
1671015061.235929,74114.000,10335,2,MX,1,100, 1
1671015061.276190,74153.000,10335,2,MX,1,100, 1
1671015061.316795,74192.333,10353,3,MX,1,100, 1
1671015061.357400,74231.667,10353,3,MX,1,100, 1
1671015061.398006,74271.000,10353,3,MX,1,100, 1
1671015061.437923,74309.667,10369,3,MX,1,100, 3
1671015061.477840,74348.333,10369,3,MX,1,100, 2
1671015061.517757,74387.000,10369,3,MX,1,100, 2
1671015061.558018,74426.000,10386,2,MX,1,100, 1
1671015061.598279,74465.000,10386,2,MX,1,100, 3
1671015061.637508,74503.000,10404,3,MX,1,100, 2
1671015061.676737,74541.000,10404,3,MX,1,100, 1
1671015061.715966,74579.000,10404,3,MX,1,100, 2
1671015061.755711,74617.500,10421,2,MX,1,100, 1
1671015061.795455,74656.000,10421,2,MX,1,100, 1
1671015061.839846,74699.000,10439,3,MX,1,100, 2
1671015061.884237,74742.000,10439,3,MX,1,100, 3
1671015061.928627,74785.000,10439,3,MX,1,100, 4
1671015061.968888,74824.000,10457,2,MX,1,100, 5
1671015062.009149,74863.000,10457,2,MX,1,100, 3
1671015062.048722,74901.333,10474,3,MX,1,100, 4
1671015062.088295,74939.667,10474,3,MX,1,100, 3
1671015062.127868,74978.000,10474,3,MX,1,100, 4
1671015062.167441,75016.333,10494,3,MX,1,100, 3
1671015062.207014,75054.667,10494,3,MX,1,100, 2
1671015062.246587,75093.000,10494,3,MX,1,100, 3
1671015062.286160,75131.333,10510,3,MX,1,100, 4
1671015062.325733,75169.667,10510,3,MX,1,100, 4
1671015062.365306,75208.000,10510,3,MX,1,100, 5
1671015062.405051,75246.500,10527,2,MX,1,100, 4
1671015062.444796,75285.000,10527,2,MX,1,100, 5
1671015062.484368,75323.333,10543,3,MX,1,100, 4
1671015062.523941,75361.667,10543,3,MX,1,100, 3
1671015062.563514,75400.000,10543,3,MX,1,100, 4
1671015062.603431,75438.667,10564,3,MX,1,100, 5
1671015062.643348,75477.333,10564,3,MX,1,100, 4
1671015062.683265,75516.000,10564,3,MX,1,100, 3
1671015062.724559,75556.000,10578,2,MX,1,100, 4
1671015062.765852,75596.000,10578,2,MX,1,100, 5
1671015062.806113,75635.000,10595,3,MX,1,100, 4
1671015062.846375,75674.000,10595,3,MX,1,100, 4
1671015062.886636,75713.000,10595,3,MX,1,100, 4
1671015062.933607,75758.500,10616,2,MX,1,100, 4
1671015062.980578,75804.000,10616,2,MX,1,100, 4
1671015063.019463,75841.667,10636,3,MX,1,100, 4
1671015063.058348,75879.333,10636,3,MX,1,100, 3
1671015063.097233,75917.000,10636,3,MX,1,100, 3
1671015063.137494,75956.000,10656,2,MX,1,100, 4
1671015063.177755,75995.000,10656,2,MX,1,100, 4
1671015063.217672,76033.667,10672,3,MX,1,100, 5
1671015063.257589,76072.333,10672,3,MX,1,100, 4
1671015063.297506,76111.000,10672,3,MX,1,100, 5
1671015063.337423,76149.667,10689,3,MX,1,100, 5
1671015063.377340,76188.333,10689,3,MX,1,100, 5
1671015063.417257,76227.000,10689,3,MX,1,100, 5
1671015063.457002,76265.500,10706,2,MX,1,100, 5
1671015063.496747,76304.000,10706,2,MX,1,100, 4
1671015063.536664,76342.667,10722,3,MX,1,100, 3
1671015063.576581,76381.333,10722,3,MX,1,100, 4
1671015063.616498,76420.000,10722,3,MX,1,100, 4
1671015063.656071,76458.333,10741,3,MX,1,100, 3
1671015063.695644,76496.667,10741,3,MX,1,100, 4
1671015063.735217,76535.000,10741,3,MX,1,100, 4
1671015063.774962,76573.500,10757,2,MX,1,100, 3
1671015063.814707,76612.000,10757,2,MX,1,100, 3
1671015063.854624,76650.667,10774,3,MX,1,100, 3
1671015063.894541,76689.333,10774,3,MX,1,100, 3
1671015063.934458,76728.000,10774,3,MX,1,100, 3
1671015063.974375,76766.667,10791,3,MX,1,100, 4
1671015064.014292,76805.333,10791,3,MX,1,100, 2
1671015064.054209,76844.000,10791,3,MX,1,100, 4
1671015064.100148,76888.500,10811,2,MX,1,100, 2
1671015064.146087,76933.000,10811,2,MX,1,100, 3
1671015064.186348,76972.000,10828,3,MX,1,100, 3
1671015064.226609,77011.000,10828,3,MX,1,100, 1
1671015064.266870,77050.000,10828,3,MX,1,100, 2
1671015064.306615,77088.500,10845,2,MX,1,100, 2
1671015064.346360,77127.000,10845,2,MX,1,100, 2
1671015064.386277,77165.667,10861,3,MX,1,100, 3
1671015064.426194,77204.333,10861,3,MX,1,100, 2
1671015064.466111,77243.000,10861,3,MX,1,100, 2
1671015064.505340,77281.000,10878,3,MX,1,100, 2
1671015064.544569,77319.000,10878,3,MX,1,100, 4
1671015064.583798,77357.000,10878,3,MX,1,100, 2
1671015064.624059,77396.000,10897,2,MX,1,100, 3
1671015064.664320,77435.000,10897,2,MX,1,100, 2
1671015064.704237,77473.667,10915,3,MX,1,100, 3
1671015064.744154,77512.333,10915,3,MX,1,100, 3
1671015064.784071,77551.000,10915,3,MX,1,100, 3
1671015064.823816,77589.500,10931,2,MX,1,100, 2
1671015064.863561,77628.000,10931,2,MX,1,100, 3
1671015064.903478,77666.667,10949,3,MX,1,100, 3
1671015064.943395,77705.333,10949,3,MX,1,100, 2
1671015064.983312,77744.000,10949,3,MX,1,100, 3
1671015065.023229,77782.667,10967,3,MX,1,100, 3
1671015065.063146,77821.333,10967,3,MX,1,100, 2
1671015065.103063,77860.000,10967,3,MX,1,100, 2
1671015065.142292,77898.000,10987,2,MX,1,100, 2
1671015065.181521,77936.000,10987,2,MX,1,100, 1
1671015065.229008,77982.000,11001,2,MX,1,100, 2
1671015065.276496,78028.000,11001,2,MX,1,100, 2
1671015065.316413,78066.667,11019,3,MX,1,100, 2
1671015065.356330,78105.333,11019,3,MX,1,100, 2
1671015065.396247,78144.000,11019,3,MX,1,100, 2
1671015065.436164,78182.667,11035,3,MX,1,100, 3
1671015065.476081,78221.333,11035,3,MX,1,100, 2
1671015065.515998,78260.000,11035,3,MX,1,100, 3
1671015065.555915,78298.667,11055,3,MX,1,100, 2
1671015065.595832,78337.333,11055,3,MX,1,100, 1
1671015065.635749,78376.000,11055,3,MX,1,100, 3
1671015065.675666,78414.667,11072,3,MX,1,100, 3
1671015065.715583,78453.333,11072,3,MX,1,100, 2
1671015065.755500,78492.000,11072,3,MX,1,100, 1
1671015065.795762,78531.000,11087,2,MX,1,100, 2
1671015065.836023,78570.000,11087,2,MX,1,100, 2
1671015065.875940,78608.667,11103,3,MX,1,100, 2
1671015065.915857,78647.333,11103,3,MX,1,100, 2
1671015065.955774,78686.000,11103,3,MX,1,100, 3
1671015065.994486,78723.500,11123,2,MX,1,100, 3
1671015066.033199,78761.000,11123,2,MX,1,100, 3
1671015066.073116,78799.667,11139,3,MX,1,100, 2
1671015066.113033,78838.333,11139,3,MX,1,100, 2
1671015066.152950,78877.000,11139,3,MX,1,100, 1
1671015066.192867,78915.667,11159,3,MX,1,100, 3
1671015066.232784,78954.333,11159,3,MX,1,100, 4
1671015066.272701,78993.000,11159,3,MX,1,100, 3
1671015066.319673,79038.500,11174,2,MX,1,100, 2
1671015066.366644,79084.000,11174,2,MX,1,100, 3
1671015066.406217,79122.333,11191,3,MX,1,100, 3
1671015066.445790,79160.667,11191,3,MX,1,100, 2
1671015066.485363,79199.000,11191,3,MX,1,100, 2
1671015066.525108,79237.500,11207,2,MX,1,100, 2
1671015066.564853,79276.000,11207,2,MX,1,100, 3
1671015066.604425,79314.333,11228,3,MX,1,100, 2
1671015066.643998,79352.667,11228,3,MX,1,100, 2
1671015066.683571,79391.000,11228,3,MX,1,100, 2
1671015066.724177,79430.333,11244,3,MX,1,100, 2
1671015066.764782,79469.667,11244,3,MX,1,100, 3
1671015066.805387,79509.000,11244,3,MX,1,100, 4
1671015066.845648,79548.000,11259,2,MX,1,100, 1
1671015066.885909,79587.000,11259,2,MX,1,100, 2
1671015066.925827,79625.667,11276,3,MX,1,100, 2
1671015066.965744,79664.333,11276,3,MX,1,100, 3
1671015067.005661,79703.000,11276,3,MX,1,100, 2
1671015067.045406,79741.500,11295,2,MX,1,100, 3
1671015067.085150,79780.000,11295,2,MX,1,100, 3
1671015067.125067,79818.667,11314,3,MX,1,100, 2
1671015067.164984,79857.333,11314,3,MX,1,100, 2
1671015067.204902,79896.000,11314,3,MX,1,100, 2
1671015067.245163,79935.000,11329,2,MX,1,100, 2
1671015067.285424,79974.000,11329,2,MX,1,100, 2
1671015067.325341,80012.667,11346,3,MX,1,100, 3
1671015067.365258,80051.333,11346,3,MX,1,100, 2
1671015067.405175,80090.000,11346,3,MX,1,100, 2
1671015067.450598,80134.000,11363,2,MX,1,100, 2
1671015067.496021,80178.000,11363,2,MX,1,100, 4
1671015067.536970,80217.667,11379,3,MX,1,100, 2
1671015067.577919,80257.333,11379,3,MX,1,100, 2
1671015067.618869,80297.000,11379,3,MX,1,100, 2
1671015067.658786,80335.667,11400,3,MX,1,100, 2
1671015067.698703,80374.333,11400,3,MX,1,100, 2
1671015067.738620,80413.000,11400,3,MX,1,100, 1
1671015067.778881,80452.000,11414,2,MX,1,100, 3
1671015067.819142,80491.000,11414,2,MX,1,100, 2
1671015067.859059,80529.667,11431,3,MX,1,100, 2
1671015067.898976,80568.333,11431,3,MX,1,100, 2
1671015067.938893,80607.000,11431,3,MX,1,100, 1
1671015067.978638,80645.500,11448,2,MX,1,100, 3
1671015068.018383,80684.000,11448,2,MX,1,100, 2
1671015068.057956,80722.333,11469,3,MX,1,100, 3
1671015068.097529,80760.667,11469,3,MX,1,100, 2
1671015068.137102,80799.000,11469,3,MX,1,100, 2
1671015068.178051,80838.667,11493,3,MX,1,100, 2
1671015068.219001,80878.333,11493,3,MX,1,100, 2
1671015068.259950,80918.000,11493,3,MX,1,100, 2
1671015068.299695,80956.500,11509,2,MX,1,100, 3
1671015068.339440,80995.000,11509,2,MX,1,100, 2
1671015068.379357,81033.667,11525,3,MX,1,100, 3
1671015068.419274,81072.333,11525,3,MX,1,100, 1
1671015068.459191,81111.000,11525,3,MX,1,100, 2
1671015068.498936,81149.500,11542,2,MX,1,100, 2
1671015068.538681,81188.000,11542,2,MX,1,100, 3
1671015068.582727,81230.667,11564,3,MX,1,100, 4
1671015068.626774,81273.333,11564,3,MX,1,100, 2
1671015068.670820,81316.000,11564,3,MX,1,100, 2
1671015068.710049,81354.000,11580,2,MX,1,100, 3
1671015068.749278,81392.000,11580,2,MX,1,100, 2
1671015068.789195,81430.667,11595,3,MX,1,100, 2
1671015068.829112,81469.333,11595,3,MX,1,100, 3
1671015068.869029,81508.000,11595,3,MX,1,100, 2
1671015068.908946,81546.667,11613,3,MX,1,100, 2
1671015068.948863,81585.333,11613,3,MX,1,100, 2
1671015068.988780,81624.000,11613,3,MX,1,100, 3
1671015069.029557,81663.500,11631,2,MX,1,100, 2
1671015069.070335,81703.000,11631,2,MX,1,100, 2
1671015069.110596,81742.000,11653,3,MX,1,100, 2
1671015069.150857,81781.000,11653,3,MX,1,100, 2
1671015069.191118,81820.000,11653,3,MX,1,100, 1
1671015069.231035,81858.667,11672,3,MX,1,100, 3
1671015069.270952,81897.333,11672,3,MX,1,100, 2
1671015069.310869,81936.000,11672,3,MX,1,100, 3
1671015069.350786,81974.667,11687,3,MX,1,100, 2
1671015069.390703,82013.333,11687,3,MX,1,100, 2
1671015069.430620,82052.000,11687,3,MX,1,100, 2
1671015069.469849,82090.000,11703,2,MX,1,100, 3
1671015069.509078,82128.000,11703,2,MX,1,100, 3
1671015069.549339,82167.000,11720,3,MX,1,100, 1
1671015069.589600,82206.000,11720,3,MX,1,100, 2
1671015069.629861,82245.000,11720,3,MX,1,100, 4
1671015069.677349,82291.000,11740,2,MX,1,100, 5
1671015069.724836,82337.000,11740,2,MX,1,100, 5
1671015069.765097,82376.000,11755,3,MX,1,100, 4
1671015069.805359,82415.000,11755,3,MX,1,100, 4
1671015069.845620,82454.000,11755,3,MX,1,100, 5
1671015069.885881,82493.000,11771,2,MX,1,100, 4
1671015069.926142,82532.000,11771,2,MX,1,100, 6
1671015069.966059,82570.667,11789,3,MX,1,100, 5
1671015070.005976,82609.333,11789,3,MX,1,100, 6
1671015070.045893,82648.000,11789,3,MX,1,100, 7
1671015070.085466,82686.333,11810,3,MX,1,100, 7
1671015070.125039,82724.667,11810,3,MX,1,100, 6
1671015070.164612,82763.000,11810,3,MX,1,100, 8
1671015070.204357,82801.500,11827,2,MX,1,100, 7
1671015070.244102,82840.000,11827,2,MX,1,100, 7
1671015070.284019,82878.667,11842,3,MX,1,100, 7
1671015070.323936,82917.333,11842,3,MX,1,100, 7
1671015070.363853,82956.000,11842,3,MX,1,100, 8
1671015070.404114,82995.000,11859,2,MX,1,100, 8
1671015070.444375,83034.000,11859,2,MX,1,100, 6
1671015070.484980,83073.333,11875,3,MX,1,100, 5
1671015070.525586,83112.667,11875,3,MX,1,100, 3
1671015070.566191,83152.000,11875,3,MX,1,100, 3
1671015070.606108,83190.667,11896,3,MX,1,100, 2
1671015070.646025,83229.333,11896,3,MX,1,100, 4
1671015070.685942,83268.000,11896,3,MX,1,100, 4
1671015070.726203,83307.000,11911,2,MX,1,100, 4
1671015070.766464,83346.000,11911,2,MX,1,100, 6
1671015070.812403,83390.500,11927,2,MX,1,100, 8
1671015070.858342,83435.000,11927,2,MX,1,100,11
1671015070.898259,83473.667,11944,3,MX,1,100,13
1671015070.938176,83512.333,11944,3,MX,1,100,14
1671015070.978093,83551.000,11944,3,MX,1,100,15
1671015071.017666,83589.333,11963,3,MX,1,100,15
1671015071.057239,83627.667,11963,3,MX,1,100,15
1671015071.096812,83666.000,11963,3,MX,1,100,16
1671015071.137073,83705.000,11982,2,MX,1,100,16
1671015071.177335,83744.000,11982,2,MX,1,100,17
1671015071.217940,83783.333,11999,3,MX,1,100,17
1671015071.258545,83822.667,11999,3,MX,1,100,16
1671015071.299150,83862.000,11999,3,MX,1,100,18
1671015071.339411,83901.000,12016,2,MX,1,100,17
1671015071.379673,83940.000,12016,2,MX,1,100,18
1671015071.419590,83978.667,12033,3,MX,1,100,18
1671015071.459507,84017.333,12033,3,MX,1,100,18
1671015071.499424,84056.000,12033,3,MX,1,100,19
1671015071.538996,84094.333,12049,3,MX,1,100,18
1671015071.578569,84132.667,12049,3,MX,1,100,17
1671015071.618142,84171.000,12049,3,MX,1,100,18
1671015071.657887,84209.500,12071,2,MX,1,100,18
1671015071.697632,84248.000,12071,2,MX,1,100,18
1671015071.737549,84286.667,12086,3,MX,1,100,17
1671015071.777466,84325.333,12086,3,MX,1,100,18
1671015071.817384,84364.000,12086,3,MX,1,100,17
1671015071.857645,84403.000,12103,2,MX,1,100,18
1671015071.897906,84442.000,12103,2,MX,1,100,18
1671015071.942296,84485.000,12120,3,MX,1,100,16
1671015071.986687,84528.000,12120,3,MX,1,100,16
1671015072.031077,84571.000,12120,3,MX,1,100,17
1671015072.071338,84610.000,12139,2,MX,1,100,16
1671015072.111599,84649.000,12139,2,MX,1,100,17
1671015072.151516,84687.667,12156,3,MX,1,100,17
1671015072.191434,84726.333,12156,3,MX,1,100,18
1671015072.231351,84765.000,12156,3,MX,1,100,17
1671015072.271268,84803.667,12174,3,MX,1,100,16
1671015072.311185,84842.333,12174,3,MX,1,100,16
1671015072.351102,84881.000,12174,3,MX,1,100,16
1671015072.390847,84919.500,12190,2,MX,1,100,16
1671015072.430592,84958.000,12190,2,MX,1,100,16
1671015072.470165,84996.333,12207,3,MX,1,100,16
1671015072.509737,85034.667,12207,3,MX,1,100,16
1671015072.549310,85073.000,12207,3,MX,1,100,15
1671015072.589227,85111.667,12229,3,MX,1,100,16
1671015072.629144,85150.333,12229,3,MX,1,100,16
1671015072.669061,85189.000,12229,3,MX,1,100,16
1671015072.710355,85229.000,12244,2,MX,1,100,16
1671015072.751648,85269.000,12244,2,MX,1,100,16
1671015072.791910,85308.000,12260,3,MX,1,100,16
1671015072.832171,85347.000,12260,3,MX,1,100,16
1671015072.872432,85386.000,12260,3,MX,1,100,15
1671015072.912349,85424.667,12277,3,MX,1,100,15
1671015072.952266,85463.333,12277,3,MX,1,100,15
1671015072.992183,85502.000,12277,3,MX,1,100,14
1671015073.037606,85546.000,12296,2,MX,1,100,14
1671015073.083029,85590.000,12296,2,MX,1,100,15
1671015073.122946,85628.667,12318,3,MX,1,100,14
1671015073.162863,85667.333,12318,3,MX,1,100,15
1671015073.202780,85706.000,12318,3,MX,1,100,15
1671015073.243041,85745.000,12332,2,MX,1,100,15
1671015073.283302,85784.000,12332,2,MX,1,100,15
1671015073.323219,85822.667,12352,3,MX,1,100,15
1671015073.363136,85861.333,12352,3,MX,1,100,15
1671015073.403053,85900.000,12352,3,MX,1,100,14
1671015073.442970,85938.667,12373,3,MX,1,100,14
1671015073.482887,85977.333,12373,3,MX,1,100,14
1671015073.522804,86016.000,12373,3,MX,1,100,15
1671015073.562721,86054.667,12390,3,MX,1,100,14
1671015073.602638,86093.333,12390,3,MX,1,100,15
1671015073.642555,86132.000,12390,3,MX,1,100,15
1671015073.681784,86170.000,12410,2,MX,1,100,15
1671015073.721013,86208.000,12410,2,MX,1,100,15
1671015073.760930,86246.667,12426,3,MX,1,100,15
1671015073.800847,86285.333,12426,3,MX,1,100,15
1671015073.840764,86324.000,12426,3,MX,1,100,16
1671015073.879993,86362.000,12441,3,MX,1,100,16
1671015073.919222,86400.000,12441,3,MX,1,100,17
1671015073.958451,86438.000,12441,3,MX,1,100,16
1671015073.998195,86476.500,12461,2,MX,1,100,17
1671015074.037941,86515.000,12461,2,MX,1,100,18
1671015074.077857,86553.667,12480,3,MX,1,100,17
1671015074.117774,86592.333,12480,3,MX,1,100,16
1671015074.157691,86631.000,12480,3,MX,1,100,16
1671015074.205179,86677.000,12497,2,MX,1,100,16
1671015074.252666,86723.000,12497,2,MX,1,100,15
1671015074.292583,86761.667,12512,3,MX,1,100,15
1671015074.332500,86800.333,12512,3,MX,1,100,13
1671015074.372418,86839.000,12512,3,MX,1,100,13
1671015074.412163,86877.500,12529,2,MX,1,100,12
1671015074.451908,86916.000,12529,2,MX,1,100,12
1671015074.491136,86954.000,12545,3,MX,1,100,12
1671015074.530365,86992.000,12545,3,MX,1,100, 9
1671015074.569594,87030.000,12545,3,MX,1,100, 7
1671015074.609511,87068.667,12566,3,MX,1,100, 6
1671015074.649428,87107.333,12566,3,MX,1,100, 7
1671015074.689345,87146.000,12566,3,MX,1,100, 7
1671015074.729606,87185.000,12582,2,MX,1,100, 5
1671015074.769867,87224.000,12582,2,MX,1,100, 4
1671015074.809784,87262.667,12601,3,MX,1,100, 5
1671015074.849701,87301.333,12601,3,MX,1,100, 4
1671015074.889618,87340.000,12601,3,MX,1,100, 4
1671015074.929363,87378.500,12618,2,MX,1,100, 5
1671015074.969108,87417.000,12618,2,MX,1,100, 4
1671015075.009025,87455.667,12637,3,MX,1,100, 4
1671015075.048943,87494.333,12637,3,MX,1,100, 3
1671015075.088860,87533.000,12637,3,MX,1,100, 2
1671015075.128088,87571.000,12653,3,MX,1,100, 1
1671015075.167317,87609.000,12653,3,MX,1,100, 1
1671015075.206546,87647.000,12653,3,MX,1,100, 0
1671015075.246807,87686.000,12672,2,MX,1,100, 0
1671015075.287068,87725.000,12672,2,MX,1,100, 0
1671015075.331115,87767.667,12688,3,MX,1,100,-1
1671015075.375161,87810.333,12688,3,MX,1,100,-1
1671015075.419207,87853.000,12688,3,MX,1,100,-2
1671015075.458952,87891.500,12707,2,MX,1,100,-2
1671015075.498697,87930.000,12707,2,MX,1,100,-2
1671015075.538614,87968.667,12723,3,MX,1,100,-2
1671015075.578531,88007.333,12723,3,MX,1,100,-4
1671015075.618448,88046.000,12723,3,MX,1,100,-4
1671015075.658710,88085.000,12741,2,MX,1,100,-4
1671015075.698971,88124.000,12741,2,MX,1,100,-4
1671015075.738888,88162.667,12758,3,MX,1,100,-4
1671015075.778805,88201.333,12758,3,MX,1,100,-5
1671015075.818722,88240.000,12758,3,MX,1,100,-5
1671015075.858639,88278.667,12775,3,MX,1,100,-5
