LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1671015073.243041,85745.000,12326,2,AX,1,100,0.193
1671015073.283302,85784.000,12326,2,AX,1,100,0.198
1671015073.323219,85822.667,12346,3,AX,1,100,0.200
1671015073.363136,85861.333,12346,3,AX,1,100,0.193
1671015073.403053,85900.000,12346,3,AX,1,100,0.200
1671015073.442970,85938.667,12367,3,AX,1,100,0.196
1671015073.482887,85977.333,12367,3,AX,1,100,0.195
1671015073.522804,86016.000,12367,3,AX,1,100,0.193
1671015073.562721,86054.667,12384,3,AX,1,100,0.196
1671015073.602638,86093.333,12384,3,AX,1,100,0.190
1671015073.642555,86132.000,12384,3,AX,1,100,0.188
1671015073.681784,86170.000,12404,2,AX,1,100,0.188
1671015073.721013,86208.000,12404,2,AX,1,100,0.177
1671015073.760930,86246.667,12420,3,AX,1,100,0.184
1671015073.800847,86285.333,12420,3,AX,1,100,0.211
1671015073.840764,86324.000,12420,3,AX,1,100,0.183
1671015073.879993,86362.000,12435,3,AX,1,100,0.178
1671015073.919222,86400.000,12435,3,AX,1,100,0.178
1671015073.958451,86438.000,12435,3,AX,1,100,0.180
1671015073.998195,86476.500,12455,2,AX,1,100,0.186
1671015074.037941,86515.000,12455,2,AX,1,100,0.184
1671015074.077857,86553.667,12474,3,AX,1,100,0.175
1671015074.117774,86592.333,12474,3,AX,1,100,0.188
1671015074.157691,86631.000,12474,3,AX,1,100,0.183
1671015074.205179,86677.000,12491,2,AX,1,100,0.177
1671015074.252666,86723.000,12491,2,AX,1,100,0.207
1671015074.292583,86761.667,12506,3,AX,1,100,0.205
1671015074.332500,86800.333,12506,3,AX,1,100,0.171
1671015074.372418,86839.000,12506,3,AX,1,100,0.169
1671015074.412163,86877.500,12523,2,AX,1,100,0.210
1671015074.451908,86916.000,12523,2,AX,1,100,0.222
1671015074.491136,86954.000,12539,3,AX,1,100,0.229
1671015074.530365,86992.000,12539,3,AX,1,100,0.210
1671015074.569594,87030.000,12539,3,AX,1,100,0.197
1671015074.609511,87068.667,12560,3,AX,1,100,0.233
1671015074.649428,87107.333,12560,3,AX,1,100,0.248
1671015074.689345,87146.000,12560,3,AX,1,100,0.217
1671015074.729606,87185.000,12576,2,AX,1,100,0.209
1671015074.769867,87224.000,12576,2,AX,1,100,0.220
1671015074.809784,87262.667,12595,3,AX,1,100,0.219
1671015074.849701,87301.333,12595,3,AX,1,100,0.226
1671015074.889618,87340.000,12595,3,AX,1,100,0.226
1671015074.929363,87378.500,12612,2,AX,1,100,0.220
1671015074.969108,87417.000,12612,2,AX,1,100,0.235
1671015075.009025,87455.667,12631,3,AX,1,100,0.239
1671015075.048943,87494.333,12631,3,AX,1,100,0.250
1671015075.088860,87533.000,12631,3,AX,1,100,0.251
1671015075.128088,87571.000,12647,3,AX,1,100,0.246
1671015075.167317,87609.000,12647,3,AX,1,100,0.269
1671015075.206546,87647.000,12647,3,AX,1,100,0.266
1671015075.246807,87686.000,12666,2,AX,1,100,0.217
1671015075.287068,87725.000,12666,2,AX,1,100,0.173
1671015075.331115,87767.667,12682,3,AX,1,100,0.248
1671015075.375161,87810.333,12682,3,AX,1,100,0.281
1671015075.419207,87853.000,12682,3,AX,1,100,0.291
1671015075.458952,87891.500,12701,2,AX,1,100,0.260
1671015075.498697,87930.000,12701,2,AX,1,100,0.228
1671015075.538614,87968.667,12717,3,AX,1,100,0.239
1671015075.578531,88007.333,12717,3,AX,1,100,0.255
1671015075.618448,88046.000,12717,3,AX,1,100,0.250
1671015075.658710,88085.000,12735,2,AX,1,100,0.247
1671015075.698971,88124.000,12735,2,AX,1,100,0.245
1671015075.738888,88162.667,12752,3,AX,1,100,0.251
1671015075.778805,88201.333,12752,3,AX,1,100,0.258
1671015075.818722,88240.000,12752,3,AX,1,100,0.249
1671015075.858639,88278.667,12769,3,AX,1,100,0.241
1671015075.898556,88317.333,12769,3,AX,1,100,0.230
1671015075.938473,88356.000,12769,3,AX,1,100,0.221
1671015075.977185,88393.500,12788,2,AX,1,100,0.219
1671015076.015898,88431.000,12788,2,AX,1,100,0.207
1671015076.055815,88469.667,12805,3,AX,1,100,0.207
1671015076.095732,88508.333,12805,3,AX,1,100,0.213
1671015076.135649,88547.000,12805,3,AX,1,100,0.232
1671015076.175566,88585.667,12821,3,AX,1,100,0.225
1671015076.215483,88624.333,12821,3,AX,1,100,0.219
1671015076.255400,88663.000,12821,3,AX,1,100,0.278
1671015076.295661,88702.000,12839,2,AX,1,100,0.237
1671015076.335923,88741.000,12839,2,AX,1,100,0.208
1671015076.375151,88779.000,12855,2,AX,1,100,0.214
1671015076.414380,88817.000,12855,2,AX,1,100,0.197
1671015076.458771,88860.000,12875,3,AX,1,100,0.160
1671015076.503161,88903.000,12875,3,AX,1,100,0.201
1671015076.547552,88946.000,12875,3,AX,1,100,0.201
1671015076.587125,88984.333,12895,3,AX,1,100,0.191
1671015076.626698,89022.667,12895,3,AX,1,100,0.206
1671015076.666270,89061.000,12895,3,AX,1,100,0.191
1671015076.706876,89100.333,12912,3,AX,1,100,0.220
1671015076.747481,89139.667,12912,3,AX,1,100,0.216
1671015076.788086,89179.000,12912,3,AX,1,100,0.207
1671015076.828347,89218.000,12928,2,AX,1,100,0.215
1671015076.868608,89257.000,12928,2,AX,1,100,0.205
1671015076.908525,89295.667,12946,3,AX,1,100,0.216
1671015076.948443,89334.333,12946,3,AX,1,100,0.211
1671015076.988360,89373.000,12946,3,AX,1,100,0.200
1671015077.028105,89411.500,12964,2,AX,1,100,0.185
1671015077.067850,89450.000,12964,2,AX,1,100,0.189
1671015077.107767,89488.667,12984,3,AX,1,100,0.199
1671015077.147684,89527.333,12984,3,AX,1,100,0.196
1671015077.187601,89566.000,12984,3,AX,1,100,0.207
1671015077.227862,89605.000,13001,3,AX,1,100,0.218
1671015077.268123,89644.000,13001,3,AX,1,100,0.212
1671015077.308384,89683.000,13001,3,AX,1,100,0.213
1671015077.348129,89721.500,13016,2,AX,1,100,0.216
1671015077.387874,89760.000,13016,2,AX,1,100,0.208
1671015077.426759,89797.667,13034,3,AX,1,100,0.210
1671015077.465643,89835.333,13034,3,AX,1,100,0.208
1671015077.504528,89873.000,13034,3,AX,1,100,0.209
1671015077.551500,89918.500,13051,2,AX,1,100,0.213
1671015077.598471,89964.000,13051,2,AX,1,100,0.212
1671015077.638388,90002.667,13071,3,AX,1,100,0.212
1671015077.678305,90041.333,13071,3,AX,1,100,0.213
1671015077.718222,90080.000,13071,3,AX,1,100,0.211
1671015077.758483,90119.000,13087,2,AX,1,100,0.197
1671015077.798744,90158.000,13087,2,AX,1,100,0.206
1671015077.838661,90196.667,13102,3,AX,1,100,0.216
1671015077.878578,90235.333,13102,3,AX,1,100,0.209
1671015077.918495,90274.000,13102,3,AX,1,100,0.204
1671015077.958068,90312.333,13122,3,AX,1,100,0.208
1671015077.997641,90350.667,13122,3,AX,1,100,0.209
1671015078.037214,90389.000,13122,3,AX,1,100,0.209
1671015078.076959,90427.500,13138,2,AX,1,100,0.203
1671015078.116704,90466.000,13138,2,AX,1,100,0.206
1671015078.157653,90505.667,13158,3,AX,1,100,0.211
1671015078.198603,90545.333,13158,3,AX,1,100,0.207
1671015078.239552,90585.000,13158,3,AX,1,100,0.202
1671015078.279469,90623.667,13173,3,AX,1,100,0.207
1671015078.319386,90662.333,13173,3,AX,1,100,0.208
1671015078.359303,90701.000,13173,3,AX,1,100,0.209
1671015078.399048,90739.500,13190,2,AX,1,100,0.208
1671015078.438793,90778.000,13190,2,AX,1,100,0.207
1671015078.478710,90816.667,13208,3,AX,1,100,0.206
1671015078.518627,90855.333,13208,3,AX,1,100,0.208
1671015078.558544,90894.000,13208,3,AX,1,100,0.208
1671015078.598805,90933.000,13227,2,AX,1,100,0.206
1671015078.639066,90972.000,13227,2,AX,1,100,0.201
1671015078.680532,91012.167,13250,6,AX,1,100,0.204
1671015078.721998,91052.333,13250,6,AX,1,100,0.209
1671015078.763463,91092.500,13250,6,AX,1,100,0.211
1671015078.804929,91132.667,13250,6,AX,1,100,0.209
1671015078.846394,91172.833,13250,6,AX,1,100,0.201
1671015078.887860,91213.000,13250,6,AX,1,100,0.197
1671015078.928465,91252.333,13267,3,AX,1,100,0.202
1671015078.969070,91291.667,13267,3,AX,1,100,0.207
1671015079.009676,91331.000,13267,3,AX,1,100,0.208
1671015079.049937,91370.000,13288,2,AX,1,100,0.206
1671015079.090198,91409.000,13288,2,AX,1,100,0.201
1671015079.130115,91447.667,13305,3,AX,1,100,0.203
1671015079.170032,91486.333,13305,3,AX,1,100,0.203
1671015079.209949,91525.000,13305,3,AX,1,100,0.200
1671015079.249866,91563.667,13327,3,AX,1,100,0.208
1671015079.289783,91602.333,13327,3,AX,1,100,0.207
1671015079.329700,91641.000,13327,3,AX,1,100,0.210
1671015079.369617,91679.667,13343,3,AX,1,100,0.207
1671015079.409534,91718.333,13343,3,AX,1,100,0.206
1671015079.449451,91757.000,13343,3,AX,1,100,0.208
1671015079.488680,91795.000,13358,2,AX,1,100,0.208
1671015079.527909,91833.000,13358,2,AX,1,100,0.208
1671015079.568858,91872.667,13378,3,AX,1,100,0.203
1671015079.609807,91912.333,13378,3,AX,1,100,0.205
1671015079.650757,91952.000,13378,3,AX,1,100,0.204
1671015079.690330,91990.333,13395,3,AX,1,100,0.207
1671015079.729903,92028.667,13395,3,AX,1,100,0.205
1671015079.769476,92067.000,13395,3,AX,1,100,0.203
1671015079.816963,92113.000,13411,2,AX,1,100,0.208
1671015079.864451,92159.000,13411,2,AX,1,100,0.208
1671015079.904368,92197.667,13431,3,AX,1,100,0.201
1671015079.944285,92236.333,13431,3,AX,1,100,0.201
1671015079.984202,92275.000,13431,3,AX,1,100,0.207
1671015080.024463,92314.000,13447,2,AX,1,100,0.208
1671015080.064724,92353.000,13447,2,AX,1,100,0.205
1671015080.103953,92391.000,13467,3,AX,1,100,0.202
1671015080.143182,92429.000,13467,3,AX,1,100,0.210
1671015080.182410,92467.000,13467,3,AX,1,100,0.207
1671015080.222155,92505.500,13483,2,AX,1,100,0.201
1671015080.261900,92544.000,13483,2,AX,1,100,0.204
1671015080.301817,92582.667,13501,3,AX,1,100,0.204
1671015080.341734,92621.333,13501,3,AX,1,100,0.206
1671015080.381651,92660.000,13501,3,AX,1,100,0.204
1671015080.422945,92700.000,13516,2,AX,1,100,0.206
1671015080.464238,92740.000,13516,2,AX,1,100,0.206
1671015080.504500,92779.000,13532,3,AX,1,100,0.203
1671015080.544761,92818.000,13532,3,AX,1,100,0.207
1671015080.585022,92857.000,13532,3,AX,1,100,0.206
1671015080.624939,92895.667,13550,3,AX,1,100,0.203
1671015080.664856,92934.333,13550,3,AX,1,100,0.204
1671015080.704773,92973.000,13550,3,AX,1,100,0.201
1671015080.744002,93011.000,13569,2,AX,1,100,0.207
1671015080.783231,93049.000,13569,2,AX,1,100,0.205
1671015080.827621,93092.000,13587,3,AX,1,100,0.202
1671015080.872012,93135.000,13587,3,AX,1,100,0.205
1671015080.916402,93178.000,13587,3,AX,1,100,0.207
1671015080.956147,93216.500,13603,2,AX,1,100,0.206
1671015080.995892,93255.000,13603,2,AX,1,100,0.205
1671015081.035809,93293.667,13623,3,AX,1,100,0.206
1671015081.075726,93332.333,13623,3,AX,1,100,0.208
1671015081.115643,93371.000,13623,3,AX,1,100,0.201
1671015081.155388,93409.500,13641,2,AX,1,100,0.201
1671015081.195133,93448.000,13641,2,AX,1,100,0.208
1671015081.236082,93487.667,13660,3,AX,1,100,0.209
1671015081.277032,93527.333,13660,3,AX,1,100,0.204
1671015081.317981,93567.000,13660,3,AX,1,100,0.205
1671015081.358242,93606.000,13676,2,AX,1,100,0.206
1671015081.398504,93645.000,13676,2,AX,1,100,0.203
1671015081.438421,93683.667,13693,3,AX,1,100,0.203
1671015081.478338,93722.333,13693,3,AX,1,100,0.201
1671015081.518255,93761.000,13693,3,AX,1,100,0.207
1671015081.557483,93799.000,13711,3,AX,1,100,0.203
1671015081.596712,93837.000,13711,3,AX,1,100,0.206
1671015081.635941,93875.000,13711,3,AX,1,100,0.205
1671015081.675858,93913.667,13730,3,AX,1,100,0.205
1671015081.715775,93952.333,13730,3,AX,1,100,0.204
1671015081.755692,93991.000,13730,3,AX,1,100,0.202
1671015081.795953,94030.000,13747,2,AX,1,100,0.206
1671015081.836214,94069.000,13747,2,AX,1,100,0.204
1671015081.877164,94108.667,13761,3,AX,1,100,0.205
1671015081.918113,94148.333,13761,3,AX,1,100,0.207
1671015081.959063,94188.000,13761,3,AX,1,100,0.207
1671015082.005518,94233.000,13783,2,AX,1,100,0.203
1671015082.051973,94278.000,13783,2,AX,1,100,0.203
1671015082.092234,94317.000,13799,3,AX,1,100,0.205
1671015082.132495,94356.000,13799,3,AX,1,100,0.208
1671015082.172756,94395.000,13799,3,AX,1,100,0.206
1671015082.212501,94433.500,13819,2,AX,1,100,0.206
1671015082.252246,94472.000,13819,2,AX,1,100,0.203
1671015082.292507,94511.000,13838,3,AX,1,100,0.203
1671015082.332768,94550.000,13838,3,AX,1,100,0.204
1671015082.373030,94589.000,13838,3,AX,1,100,0.204
1671015082.412258,94627.000,13853,2,AX,1,100,0.204
1671015082.451487,94665.000,13853,2,AX,1,100,0.204
1671015082.491404,94703.667,13871,3,AX,1,100,0.203
1671015082.531321,94742.333,13871,3,AX,1,100,0.206
1671015082.571238,94781.000,13871,3,AX,1,100,0.204
1671015082.611500,94820.000,13892,3,AX,1,100,0.202
1671015082.651761,94859.000,13892,3,AX,1,100,0.204
1671015082.692022,94898.000,13892,3,AX,1,100,0.204
1671015082.733315,94938.000,13908,2,AX,1,100,0.203
1671015082.774609,94978.000,13908,2,AX,1,100,0.203
1671015082.814526,95016.667,13923,3,AX,1,100,0.205
1671015082.854443,95055.333,13923,3,AX,1,100,0.205
1671015082.894360,95094.000,13923,3,AX,1,100,0.201
1671015082.934105,95132.500,13942,2,AX,1,100,0.200
1671015082.973850,95171.000,13942,2,AX,1,100,0.200
1671015083.012734,95208.667,13961,3,AX,1,100,0.203
1671015083.051619,95246.333,13961,3,AX,1,100,0.204
1671015083.090504,95284.000,13961,3,AX,1,100,0.204
1671015083.136959,95329.000,13977,2,AX,1,100,0.201
1671015083.183414,95374.000,13977,2,AX,1,100,0.204
1671015083.223675,95413.000,13998,3,AX,1,100,0.204
1671015083.263937,95452.000,13998,3,AX,1,100,0.206
1671015083.304198,95491.000,13998,3,AX,1,100,0.203
1671015083.343943,95529.500,14014,2,AX,1,100,0.201
1671015083.383687,95568.000,14014,2,AX,1,100,0.201
1671015083.423604,95606.667,14031,3,AX,1,100,0.200
1671015083.463522,95645.333,14031,3,AX,1,100,0.202
1671015083.503439,95684.000,14031,3,AX,1,100,0.202
1671015083.543356,95722.667,14047,3,AX,1,100,0.203
1671015083.583273,95761.333,14047,3,AX,1,100,0.200
1671015083.623190,95800.000,14047,3,AX,1,100,0.202
1671015083.662419,95838.000,14068,3,AX,1,100,0.199
1671015083.701647,95876.000,14068,3,AX,1,100,0.198
1671015083.740876,95914.000,14068,3,AX,1,100,0.207
1671015083.780793,95952.667,14084,3,AX,1,100,0.205
1671015083.820710,95991.333,14084,3,AX,1,100,0.200
1671015083.860627,96030.000,14084,3,AX,1,100,0.200
1671015083.899856,96068.000,14102,3,AX,1,100,0.204
1671015083.939085,96106.000,14102,3,AX,1,100,0.201
1671015083.978314,96144.000,14102,3,AX,1,100,0.201
1671015084.018575,96183.000,14123,2,AX,1,100,0.206
1671015084.058836,96222.000,14123,2,AX,1,100,0.203
1671015084.098753,96260.667,14145,3,AX,1,100,0.202
1671015084.138670,96299.333,14145,3,AX,1,100,0.201
1671015084.178587,96338.000,14145,3,AX,1,100,0.201
1671015084.219364,96377.500,14161,2,AX,1,100,0.203
1671015084.260142,96417.000,14161,2,AX,1,100,0.202
1671015084.304876,96460.333,14179,3,AX,1,100,0.201
1671015084.349611,96503.667,14179,3,AX,1,100,0.206
1671015084.394346,96547.000,14179,3,AX,1,100,0.201
1671015084.434091,96585.500,14194,2,AX,1,100,0.200
1671015084.473835,96624.000,14194,2,AX,1,100,0.205
1671015084.513408,96662.333,14210,3,AX,1,100,0.198
1671015084.552981,96700.667,14210,3,AX,1,100,0.202
1671015084.592554,96739.000,14210,3,AX,1,100,0.200
1671015084.632471,96777.667,14230,3,AX,1,100,0.201
1671015084.672388,96816.333,14230,3,AX,1,100,0.201
1671015084.712305,96855.000,14230,3,AX,1,100,0.204
1671015084.752050,96893.500,14247,2,AX,1,100,0.200
1671015084.791795,96932.000,14247,2,AX,1,100,0.199
1671015084.831712,96970.667,14263,3,AX,1,100,0.199
1671015084.871629,97009.333,14263,3,AX,1,100,0.199
1671015084.911546,97048.000,14263,3,AX,1,100,0.204
1671015084.951807,97087.000,14279,2,AX,1,100,0.204
1671015084.992069,97126.000,14279,2,AX,1,100,0.202
1671015085.031641,97164.333,14299,3,AX,1,100,0.202
1671015085.071214,97202.667,14299,3,AX,1,100,0.204
1671015085.110787,97241.000,14299,3,AX,1,100,0.204
1671015085.150360,97279.333,14316,3,AX,1,100,0.198
1671015085.189933,97317.667,14316,3,AX,1,100,0.203
1671015085.229506,97356.000,14316,3,AX,1,100,0.198
1671015085.268735,97394.000,14333,2,AX,1,100,0.201
1671015085.307964,97432.000,14333,2,AX,1,100,0.202
1671015085.352354,97475.000,14350,3,AX,1,100,0.203
1671015085.396745,97518.000,14350,3,AX,1,100,0.201
1671015085.441135,97561.000,14350,3,AX,1,100,0.199
1671015085.481396,97600.000,14367,2,AX,1,100,0.202
1671015085.521657,97639.000,14367,2,AX,1,100,0.201
1671015085.561575,97677.667,14387,3,AX,1,100,0.203
1671015085.601492,97716.333,14387,3,AX,1,100,0.202
1671015085.641409,97755.000,14387,3,AX,1,100,0.200
1671015085.681326,97793.667,14404,3,AX,1,100,0.198
1671015085.721243,97832.333,14404,3,AX,1,100,0.203
1671015085.761160,97871.000,14404,3,AX,1,100,0.204
1671015085.800905,97909.500,14423,2,AX,1,100,0.200
1671015085.840650,97948.000,14423,2,AX,1,100,0.203
1671015085.880567,97986.667,14442,3,AX,1,100,0.200
1671015085.920484,98025.333,14442,3,AX,1,100,0.202
1671015085.960401,98064.000,14442,3,AX,1,100,0.198
1671015085.999630,98102.000,14459,2,AX,1,100,0.201
1671015086.038858,98140.000,14459,2,AX,1,100,0.203
1671015086.078775,98178.667,14477,3,AX,1,100,0.203
1671015086.118692,98217.333,14477,3,AX,1,100,0.203
1671015086.158610,98256.000,14477,3,AX,1,100,0.203
1671015086.198527,98294.667,14498,3,AX,1,100,0.202
1671015086.238444,98333.333,14498,3,AX,1,100,0.201
1671015086.278361,98372.000,14498,3,AX,1,100,0.201
1671015086.317934,98410.333,14514,3,AX,1,100,0.201
1671015086.357507,98448.667,14514,3,AX,1,100,0.203
1671015086.397079,98487.000,14514,3,AX,1,100,0.201
1671015086.436996,98525.667,14531,3,AX,1,100,0.202
1671015086.476913,98564.333,14531,3,AX,1,100,0.200
1671015086.516830,98603.000,14531,3,AX,1,100,0.199
1671015086.562769,98647.500,14546,2,AX,1,100,0.201
1671015086.608708,98692.000,14546,2,AX,1,100,0.202
1671015086.649658,98731.667,14566,3,AX,1,100,0.204
1671015086.690607,98771.333,14566,3,AX,1,100,0.200
1671015086.731557,98811.000,14566,3,AX,1,100,0.198
1671015086.771302,98849.500,14582,2,AX,1,100,0.208
1671015086.811047,98888.000,14582,2,AX,1,100,0.205
1671015086.850964,98926.667,14601,3,AX,1,100,0.201
1671015086.890881,98965.333,14601,3,AX,1,100,0.201
1671015086.930798,99004.000,14601,3,AX,1,100,0.203
1671015086.971059,99043.000,14620,2,AX,1,100,0.201
1671015087.011320,99082.000,14620,2,AX,1,100,0.201
1671015087.051237,99120.667,14635,3,AX,1,100,0.199
1671015087.091154,99159.333,14635,3,AX,1,100,0.201
1671015087.131071,99198.000,14635,3,AX,1,100,0.202
1671015087.170988,99236.667,14652,3,AX,1,100,0.202
1671015087.210905,99275.333,14652,3,AX,1,100,0.201
1671015087.250822,99314.000,14652,3,AX,1,100,0.201
1671015087.290567,99352.500,14672,2,AX,1,100,0.202
1671015087.330312,99391.000,14672,2,AX,1,100,0.202
1671015087.369197,99428.667,14688,3,AX,1,100,0.201
1671015087.408082,99466.333,14688,3,AX,1,100,0.200
1671015087.446966,99504.000,14688,3,AX,1,100,0.200
1671015087.486883,99542.667,14705,3,AX,1,100,0.202
1671015087.526800,99581.333,14705,3,AX,1,100,0.201
1671015087.566717,99620.000,14705,3,AX,1,100,0.200
1671015087.606978,99659.000,14720,2,AX,1,100,0.200
1671015087.647239,99698.000,14720,2,AX,1,100,0.203
1671015087.693695,99743.000,14740,2,AX,1,100,0.202
1671015087.740150,99788.000,14740,2,AX,1,100,0.200
1671015087.780067,99826.667,14756,3,AX,1,100,0.198
1671015087.819984,99865.333,14756,3,AX,1,100,0.199
1671015087.859901,99904.000,14756,3,AX,1,100,0.201
1671015087.899818,99942.667,14776,3,AX,1,100,0.202
1671015087.939735,99981.333,14776,3,AX,1,100,0.201
1671015087.979652,100020.000,14776,3,AX,1,100,0.203
1671015088.018881,100058.000,14793,2,AX,1,100,0.202
1671015088.058110,100096.000,14793,2,AX,1,100,0.198
1671015088.099059,100135.667,14812,3,AX,1,100,0.198
1671015088.140008,100175.333,14812,3,AX,1,100,0.200
1671015088.180958,100215.000,14812,3,AX,1,100,0.202
1671015088.220703,100253.500,14829,2,AX,1,100,0.200
1671015088.260448,100292.000,14829,2,AX,1,100,0.203
1671015088.300365,100330.667,14846,3,AX,1,100,0.200
1671015088.340282,100369.333,14846,3,AX,1,100,0.199
1671015088.380199,100408.000,14846,3,AX,1,100,0.202
1671015088.420116,100446.667,14862,3,AX,1,100,0.201
1671015088.460033,100485.333,14862,3,AX,1,100,0.198
1671015088.499950,100524.000,14862,3,AX,1,100,0.202
1671015088.540211,100563.000,14877,2,AX,1,100,0.198
1671015088.580472,100602.000,14877,2,AX,1,100,0.201
1671015088.619701,100640.000,14899,3,AX,1,100,0.198
1671015088.658930,100678.000,14899,3,AX,1,100,0.200
1671015088.698159,100716.000,14899,3,AX,1,100,0.199
1671015088.744614,100761.000,14916,2,AX,1,100,0.200
1671015088.791069,100806.000,14916,2,AX,1,100,0.200
1671015088.830642,100844.333,14932,3,AX,1,100,0.200
1671015088.870215,100882.667,14932,3,AX,1,100,0.200
1671015088.909788,100921.000,14932,3,AX,1,100,0.202
1671015088.950737,100960.667,14954,3,AX,1,100,0.201
1671015088.991686,101000.333,14954,3,AX,1,100,0.200
1671015089.032636,101040.000,14954,3,AX,1,100,0.198
1671015089.072897,101079.000,14968,2,AX,1,100,0.200
1671015089.113158,101118.000,14968,2,AX,1,100,0.199
1671015089.153075,101156.667,14988,3,AX,1,100,0.198
1671015089.192992,101195.333,14988,3,AX,1,100,0.200
1671015089.232909,101234.000,14988,3,AX,1,100,0.200
1671015089.272826,101272.667,15010,3,AX,1,100,0.200
1671015089.312743,101311.333,15010,3,AX,1,100,0.198
1671015089.352660,101350.000,15010,3,AX,1,100,0.196
1671015089.392233,101388.333,15027,3,AX,1,100,0.201
1671015089.431806,101426.667,15027,3,AX,1,100,0.201
1671015089.471379,101465.000,15027,3,AX,1,100,0.198
1671015089.511640,101504.000,15043,2,AX,1,100,0.202
1671015089.551901,101543.000,15043,2,AX,1,100,0.200
1671015089.592507,101582.333,15064,3,AX,1,100,0.200
1671015089.633112,101621.667,15064,3,AX,1,100,0.198
1671015089.673717,101661.000,15064,3,AX,1,100,0.200
1671015089.713290,101699.333,15078,3,AX,1,100,0.198
1671015089.752863,101737.667,15078,3,AX,1,100,0.199
1671015089.792436,101776.000,15078,3,AX,1,100,0.201
1671015089.838891,101821.000,15097,2,AX,1,100,0.201
1671015089.885346,101866.000,15097,2,AX,1,100,0.198
1671015089.925263,101904.667,15114,3,AX,1,100,0.198
1671015089.965180,101943.333,15114,3,AX,1,100,0.200
1671015090.005097,101982.000,15114,3,AX,1,100,0.200
1671015090.045358,102021.000,15133,2,AX,1,100,0.199
1671015090.085620,102060.000,15133,2,AX,1,100,0.200
1671015090.124848,102098.000,15151,3,AX,1,100,0.202
1671015090.164077,102136.000,15151,3,AX,1,100,0.198
1671015090.203306,102174.000,15151,3,AX,1,100,0.197
1671015090.243223,102212.667,15170,3,AX,1,100,0.201
1671015090.283140,102251.333,15170,3,AX,1,100,0.204
1671015090.323057,102290.000,15170,3,AX,1,100,0.201
1671015090.362802,102328.500,15188,2,AX,1,100,0.199
1671015090.402547,102367.000,15188,2,AX,1,100,0.202
1671015090.443152,102406.333,15205,3,AX,1,100,0.199
1671015090.483757,102445.667,15205,3,AX,1,100,0.199
1671015090.524363,102485.000,15205,3,AX,1,100,0.197
1671015090.564280,102523.667,15222,3,AX,1,100,0.198
1671015090.604197,102562.333,15222,3,AX,1,100,0.202
1671015090.644114,102601.000,15222,3,AX,1,100,0.198
1671015090.684375,102640.000,15242,2,AX,1,100,0.199
1671015090.724636,102679.000,15242,2,AX,1,100,0.201
1671015090.764209,102717.333,15258,3,AX,1,100,0.204
1671015090.803782,102755.667,15258,3,AX,1,100,0.198
1671015090.843355,102794.000,15258,3,AX,1,100,0.199
1671015090.883100,102832.500,15278,2,AX,1,100,0.199
1671015090.922845,102871.000,15278,2,AX,1,100,0.201
1671015090.967235,102914.000,15296,3,AX,1,100,0.197
1671015091.011626,102957.000,15296,3,AX,1,100,0.200
1671015091.056016,103000.000,15296,3,AX,1,100,0.196
1671015091.096277,103039.000,15313,2,AX,1,100,0.200
1671015091.136539,103078.000,15313,2,AX,1,100,0.200
1671015091.177144,103117.333,15332,3,AX,1,100,0.199
1671015091.217749,103156.667,15332,3,AX,1,100,0.196
1671015091.258354,103196.000,15332,3,AX,1,100,0.200
1671015091.298616,103235.000,15350,2,AX,1,100,0.199
1671015091.338877,103274.000,15350,2,AX,1,100,0.198
1671015091.378794,103312.667,15366,3,AX,1,100,0.200
1671015091.418711,103351.333,15366,3,AX,1,100,0.197
1671015091.458628,103390.000,15366,3,AX,1,100,0.197
1671015091.498201,103428.333,15383,3,AX,1,100,0.195
1671015091.537774,103466.667,15383,3,AX,1,100,0.197
1671015091.577347,103505.000,15383,3,AX,1,100,0.195
1671015091.617092,103543.500,15399,2,AX,1,100,0.198
1671015091.656837,103582.000,15399,2,AX,1,100,0.196
1671015091.696754,103620.667,15418,3,AX,1,100,0.198
1671015091.736671,103659.333,15418,3,AX,1,100,0.197
1671015091.776588,103698.000,15418,3,AX,1,100,0.197
1671015091.816849,103737.000,15436,2,AX,1,100,0.201
1671015091.857110,103776.000,15436,2,AX,1,100,0.198
1671015091.897371,103815.000,15454,3,AX,1,100,0.198
1671015091.937632,103854.000,15454,3,AX,1,100,0.197
1671015091.977893,103893.000,15454,3,AX,1,100,0.199
1671015092.017810,103931.667,15472,3,AX,1,100,0.197
1671015092.057727,103970.333,15472,3,AX,1,100,0.196
1671015092.097645,104009.000,15472,3,AX,1,100,0.196
1671015092.141261,104051.250,15493,4,AX,1,100,0.196
1671015092.184877,104093.500,15493,4,AX,1,100,0.192
1671015092.228493,104135.750,15493,4,AX,1,100,0.197
1671015092.272110,104178.000,15493,4,AX,1,100,0.198
1671015092.312027,104216.667,15509,3,AX,1,100,0.195
1671015092.351943,104255.333,15509,3,AX,1,100,0.194
1671015092.391860,104294.000,15509,3,AX,1,100,0.197
1671015092.431606,104332.500,15526,2,AX,1,100,0.196
1671015092.471350,104371.000,15526,2,AX,1,100,0.196
1671015092.511267,104409.667,15540,3,AX,1,100,0.199
1671015092.551185,104448.333,15540,3,AX,1,100,0.198
1671015092.591102,104487.000,15540,3,AX,1,100,0.202
