LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1671015055.238051,68304.000,9329,3,PG,1,100,14416
1671015055.279344,68344.000,9346,2,PG,1,100,14427
1671015055.320638,68384.000,9346,2,PG,1,100,14429
1671015055.360555,68422.667,9363,3,PG,1,100,14426
1671015055.400472,68461.333,9363,3,PG,1,100,14422
1671015055.440389,68500.000,9363,3,PG,1,100,14426
1671015055.480134,68538.500,9377,2,PG,1,100,14430
1671015055.519879,68577.000,9377,2,PG,1,100,14430
1671015055.559796,68615.667,9394,3,PG,1,100,14424
1671015055.599713,68654.333,9394,3,PG,1,100,14441
1671015055.639630,68693.000,9394,3,PG,1,100,14437
1671015055.679891,68732.000,9412,2,PG,1,100,14439
1671015055.720152,68771.000,9412,2,PG,1,100,14436
1671015055.764543,68814.000,9431,3,PG,1,100,14451
1671015055.808933,68857.000,9431,3,PG,1,100,14442
1671015055.853323,68900.000,9431,3,PG,1,100,14440
1671015055.893241,68938.667,9445,3,PG,1,100,14429
1671015055.933158,68977.333,9445,3,PG,1,100,14440
1671015055.973075,69016.000,9445,3,PG,1,100,14455
1671015056.011787,69053.500,9465,2,PG,1,100,14443
1671015056.050500,69091.000,9465,2,PG,1,100,14456
1671015056.090417,69129.667,9484,3,PG,1,100,14463
1671015056.130334,69168.333,9484,3,PG,1,100,14472
1671015056.170251,69207.000,9484,3,PG,1,100,14446
1671015056.210168,69245.667,9503,3,PG,1,100,14456
1671015056.250085,69284.333,9503,3,PG,1,100,14462
1671015056.290002,69323.000,9503,3,PG,1,100,14465
1671015056.330263,69362.000,9520,2,PG,1,100,14462
1671015056.370524,69401.000,9520,2,PG,1,100,14457
1671015056.410097,69439.333,9535,3,PG,1,100,14459
1671015056.449670,69477.667,9535,3,PG,1,100,14465
1671015056.489243,69516.000,9535,3,PG,1,100,14462
1671015056.528816,69554.333,9552,3,PG,1,100,14454
1671015056.568389,69592.667,9552,3,PG,1,100,14454
1671015056.607962,69631.000,9552,3,PG,1,100,14465
1671015056.647191,69669.000,9572,2,PG,1,100,14449
1671015056.686419,69707.000,9572,2,PG,1,100,14450
1671015056.727713,69747.000,9588,3,PG,1,100,14437
1671015056.769006,69787.000,9588,3,PG,1,100,14447
1671015056.810300,69827.000,9588,3,PG,1,100,14449
1671015056.850045,69865.500,9605,2,PG,1,100,14461
1671015056.889790,69904.000,9605,2,PG,1,100,14450
1671015056.929707,69942.667,9620,3,PG,1,100,14467
1671015056.969624,69981.333,9620,3,PG,1,100,14475
1671015057.009541,70020.000,9620,3,PG,1,100,14472
1671015057.049458,70058.667,9642,3,PG,1,100,14479
1671015057.089375,70097.333,9642,3,PG,1,100,14477
1671015057.129292,70136.000,9642,3,PG,1,100,14486
1671015057.169553,70175.000,9658,2,PG,1,100,14483
1671015057.209814,70214.000,9658,2,PG,1,100,14497
1671015057.249301,70252.250,9676,4,PG,1,100,14502
1671015057.288788,70290.500,9676,4,PG,1,100,14515
1671015057.328275,70328.750,9676,4,PG,1,100,14518
1671015057.367762,70367.000,9676,4,PG,1,100,14529
1671015057.411464,70409.333,9692,3,PG,1,100,14525
1671015057.455167,70451.667,9692,3,PG,1,100,14543
1671015057.498869,70494.000,9692,3,PG,1,100,14731
1671015057.540162,70534.000,9711,2,PG,1,100,14908
1671015057.581456,70574.000,9711,2,PG,1,100,15098
1671015057.621975,70613.250,9736,4,PG,1,100,15178
1671015057.662494,70652.500,9736,4,PG,1,100,15226
1671015057.703013,70691.750,9736,4,PG,1,100,15286
1671015057.743533,70731.000,9736,4,PG,1,100,15323
1671015057.783450,70769.667,9753,3,PG,1,100,15350
1671015057.823367,70808.333,9753,3,PG,1,100,15354
1671015057.863284,70847.000,9753,3,PG,1,100,15343
1671015057.903029,70885.500,9767,2,PG,1,100,15336
1671015057.942774,70924.000,9767,2,PG,1,100,15340
1671015057.982347,70962.333,9785,3,PG,1,100,15313
1671015058.021919,71000.667,9785,3,PG,1,100,15323
1671015058.061492,71039.000,9785,3,PG,1,100,15319
1671015058.101238,71077.500,9806,2,PG,1,100,15328
1671015058.140982,71116.000,9806,2,PG,1,100,15345
1671015058.181588,71155.333,9823,3,PG,1,100,15344
1671015058.222193,71194.667,9823,3,PG,1,100,15355
1671015058.262798,71234.000,9823,3,PG,1,100,15368
1671015058.302715,71272.667,9840,3,PG,1,100,15377
1671015058.342632,71311.333,9840,3,PG,1,100,15373
1671015058.382549,71350.000,9840,3,PG,1,100,15379
1671015058.422294,71388.500,9855,2,PG,1,100,15361
1671015058.462039,71427.000,9855,2,PG,1,100,15341
1671015058.501956,71465.667,9871,3,PG,1,100,15333
1671015058.541873,71504.333,9871,3,PG,1,100,15367
1671015058.581790,71543.000,9871,3,PG,1,100,15368
1671015058.621019,71581.000,9892,3,PG,1,100,15373
1671015058.660248,71619.000,9892,3,PG,1,100,15331
1671015058.699477,71657.000,9892,3,PG,1,100,15282
1671015058.738706,71695.000,9908,2,PG,1,100,15295
1671015058.777934,71733.000,9908,2,PG,1,100,15319
1671015058.817851,71771.667,9924,3,PG,1,100,15322
1671015058.857769,71810.333,9924,3,PG,1,100,15325
1671015058.897686,71849.000,9924,3,PG,1,100,15295
1671015058.938463,71888.500,9940,2,PG,1,100,15315
1671015058.979240,71928.000,9940,2,PG,1,100,15356
1671015059.024663,71972.000,9959,3,PG,1,100,15381
1671015059.070086,72016.000,9959,3,PG,1,100,15394
1671015059.115509,72060.000,9959,3,PG,1,100,15401
1671015059.155770,72099.000,9980,2,PG,1,100,15416
1671015059.196031,72138.000,9980,2,PG,1,100,15422
1671015059.235948,72176.667,9997,3,PG,1,100,15332
1671015059.275865,72215.333,9997,3,PG,1,100,15363
1671015059.315782,72254.000,9997,3,PG,1,100,15442
1671015059.355527,72292.500,10014,2,PG,1,100,15469
1671015059.395272,72331.000,10014,2,PG,1,100,15460
1671015059.434845,72369.333,10031,3,PG,1,100,15241
1671015059.474418,72407.667,10031,3,PG,1,100,15109
1671015059.513991,72446.000,10031,3,PG,1,100,14980
1671015059.553220,72484.000,10047,3,PG,1,100,15026
1671015059.592448,72522.000,10047,3,PG,1,100,15217
1671015059.631677,72560.000,10047,3,PG,1,100,15308
1671015059.671938,72599.000,10068,2,PG,1,100,15410
1671015059.712199,72638.000,10068,2,PG,1,100,15474
1671015059.752460,72677.000,10084,3,PG,1,100,15458
1671015059.792722,72716.000,10084,3,PG,1,100,15481
1671015059.832983,72755.000,10084,3,PG,1,100,15463
1671015059.873760,72794.500,10099,2,PG,1,100,15415
1671015059.914537,72834.000,10099,2,PG,1,100,15387
1671015059.954454,72872.667,10116,3,PG,1,100,15386
1671015059.994371,72911.333,10116,3,PG,1,100,15409
1671015060.034289,72950.000,10116,3,PG,1,100,15460
1671015060.073861,72988.333,10138,3,PG,1,100,15494
1671015060.113434,73026.667,10138,3,PG,1,100,15527
1671015060.153007,73065.000,10138,3,PG,1,100,15500
1671015060.192236,73103.000,10154,2,PG,1,100,15423
1671015060.231465,73141.000,10154,2,PG,1,100,15280
1671015060.271382,73179.667,10170,3,PG,1,100,15224
1671015060.311299,73218.333,10170,3,PG,1,100,15231
1671015060.351216,73257.000,10170,3,PG,1,100,15284
1671015060.391477,73296.000,10186,2,PG,1,100,15396
1671015060.431738,73335.000,10186,2,PG,1,100,15524
1671015060.472688,73374.667,10203,3,PG,1,100,15513
1671015060.513637,73414.333,10203,3,PG,1,100,15447
1671015060.554586,73454.000,10203,3,PG,1,100,15353
1671015060.594847,73493.000,10220,3,PG,1,100,15365
1671015060.635109,73532.000,10220,3,PG,1,100,15378
1671015060.675370,73571.000,10220,3,PG,1,100,15427
1671015060.722857,73617.000,10240,2,PG,1,100,15468
1671015060.770345,73663.000,10240,2,PG,1,100,15530
1671015060.810090,73701.500,10254,2,PG,1,100,15604
1671015060.849835,73740.000,10254,2,PG,1,100,15640
1671015060.889752,73778.667,10271,3,PG,1,100,15632
1671015060.929669,73817.333,10271,3,PG,1,100,15635
1671015060.969586,73856.000,10271,3,PG,1,100,15625
1671015061.008815,73894.000,10290,3,PG,1,100,15597
1671015061.048043,73932.000,10290,3,PG,1,100,15577
1671015061.087272,73970.000,10290,3,PG,1,100,15546
1671015061.127533,74009.000,10310,2,PG,1,100,15533
1671015061.167795,74048.000,10310,2,PG,1,100,15639
1671015061.208400,74087.333,10325,3,PG,1,100,15602
1671015061.249005,74126.667,10325,3,PG,1,100,15551
1671015061.289610,74166.000,10325,3,PG,1,100,15554
1671015061.330388,74205.500,10342,2,PG,1,100,15581
1671015061.371165,74245.000,10342,2,PG,1,100,15638
1671015061.411082,74283.667,10358,3,PG,1,100,15684
1671015061.450999,74322.333,10358,3,PG,1,100,15707
1671015061.490916,74361.000,10358,3,PG,1,100,15657
1671015061.530833,74399.667,10375,3,PG,1,100,15617
1671015061.570750,74438.333,10375,3,PG,1,100,15579
1671015061.610667,74477.000,10375,3,PG,1,100,15512
1671015061.649380,74514.500,10395,2,PG,1,100,15460
1671015061.688092,74552.000,10395,2,PG,1,100,15585
1671015061.728009,74590.667,10410,3,PG,1,100,15621
1671015061.767926,74629.333,10410,3,PG,1,100,15612
1671015061.807843,74668.000,10410,3,PG,1,100,15638
1671015061.848105,74707.000,10428,3,PG,1,100,15694
1671015061.888366,74746.000,10428,3,PG,1,100,15719
1671015061.928627,74785.000,10428,3,PG,1,100,15698
1671015061.968888,74824.000,10446,2,PG,1,100,15650
1671015062.009149,74863.000,10446,2,PG,1,100,15593
1671015062.048722,74901.333,10464,3,PG,1,100,15528
1671015062.088295,74939.667,10464,3,PG,1,100,15475
1671015062.127868,74978.000,10464,3,PG,1,100,15416
1671015062.167441,75016.333,10483,3,PG,1,100,15379
1671015062.207014,75054.667,10483,3,PG,1,100,15414
1671015062.246587,75093.000,10483,3,PG,1,100,15593
1671015062.292526,75137.500,10500,2,PG,1,100,15656
1671015062.338465,75182.000,10500,2,PG,1,100,15661
1671015062.378038,75220.333,10516,3,PG,1,100,15692
1671015062.417611,75258.667,10516,3,PG,1,100,15738
1671015062.457184,75297.000,10516,3,PG,1,100,15768
1671015062.496757,75335.333,10532,3,PG,1,100,15731
1671015062.536330,75373.667,10532,3,PG,1,100,15661
1671015062.575902,75412.000,10532,3,PG,1,100,15609
1671015062.616163,75451.000,10553,2,PG,1,100,15520
1671015062.656425,75490.000,10553,2,PG,1,100,15459
1671015062.697374,75529.667,10569,3,PG,1,100,15481
1671015062.738323,75569.333,10569,3,PG,1,100,15632
1671015062.779273,75609.000,10569,3,PG,1,100,15680
1671015062.819534,75648.000,10584,2,PG,1,100,15702
1671015062.859795,75687.000,10584,2,PG,1,100,15735
1671015062.900056,75726.000,10605,3,PG,1,100,15765
1671015062.940317,75765.000,10605,3,PG,1,100,15786
1671015062.980578,75804.000,10605,3,PG,1,100,15733
1671015063.019463,75841.667,10625,3,PG,1,100,15663
1671015063.058348,75879.333,10625,3,PG,1,100,15594
1671015063.097233,75917.000,10625,3,PG,1,100,15527
1671015063.137494,75956.000,10646,2,PG,1,100,15489
1671015063.177755,75995.000,10646,2,PG,1,100,15584
1671015063.217672,76033.667,10662,3,PG,1,100,15690
1671015063.257589,76072.333,10662,3,PG,1,100,15692
1671015063.297506,76111.000,10662,3,PG,1,100,15731
1671015063.337251,76149.500,10678,2,PG,1,100,15761
1671015063.376996,76188.000,10678,2,PG,1,100,15785
1671015063.416913,76226.667,10695,3,PG,1,100,15806
1671015063.456830,76265.333,10695,3,PG,1,100,15810
1671015063.496747,76304.000,10695,3,PG,1,100,15815
1671015063.536664,76342.667,10711,3,PG,1,100,15791
1671015063.576581,76381.333,10711,3,PG,1,100,15767
1671015063.616498,76420.000,10711,3,PG,1,100,15737
1671015063.656071,76458.333,10730,3,PG,1,100,15711
1671015063.695644,76496.667,10730,3,PG,1,100,15690
1671015063.735217,76535.000,10730,3,PG,1,100,15663
1671015063.774962,76573.500,10748,2,PG,1,100,15659
1671015063.814707,76612.000,10748,2,PG,1,100,15654
1671015063.854624,76650.667,10763,3,PG,1,100,15649
1671015063.894541,76689.333,10763,3,PG,1,100,15640
1671015063.934458,76728.000,10763,3,PG,1,100,15644
1671015063.980397,76772.500,10780,2,PG,1,100,15634
1671015064.026336,76817.000,10780,2,PG,1,100,15631
1671015064.066253,76855.667,10800,3,PG,1,100,15623
1671015064.106170,76894.333,10800,3,PG,1,100,15621
1671015064.146087,76933.000,10800,3,PG,1,100,15617
1671015064.186348,76972.000,10818,3,PG,1,100,15612
1671015064.226609,77011.000,10818,3,PG,1,100,15613
1671015064.266870,77050.000,10818,3,PG,1,100,15615
1671015064.306615,77088.500,10835,2,PG,1,100,15611
1671015064.346360,77127.000,10835,2,PG,1,100,15608
1671015064.386277,77165.667,10850,3,PG,1,100,15600
1671015064.426194,77204.333,10850,3,PG,1,100,15603
1671015064.466111,77243.000,10850,3,PG,1,100,15593
1671015064.504824,77280.500,10867,2,PG,1,100,15599
1671015064.543537,77318.000,10867,2,PG,1,100,15584
1671015064.583798,77357.000,10886,3,PG,1,100,15580
1671015064.624059,77396.000,10886,3,PG,1,100,15569
1671015064.664320,77435.000,10886,3,PG,1,100,15581
1671015064.704237,77473.667,10906,3,PG,1,100,15573
1671015064.744154,77512.333,10906,3,PG,1,100,15579
1671015064.784071,77551.000,10906,3,PG,1,100,15574
1671015064.823816,77589.500,10920,2,PG,1,100,15573
1671015064.863561,77628.000,10920,2,PG,1,100,15568
1671015064.903478,77666.667,10938,3,PG,1,100,15573
1671015064.943395,77705.333,10938,3,PG,1,100,15574
1671015064.983312,77744.000,10938,3,PG,1,100,15574
1671015065.023229,77782.667,10956,3,PG,1,100,15579
1671015065.063146,77821.333,10956,3,PG,1,100,15568
1671015065.103063,77860.000,10956,3,PG,1,100,15562
1671015065.142292,77898.000,10976,2,PG,1,100,15579
1671015065.181521,77936.000,10976,2,PG,1,100,15580
1671015065.222126,77975.333,10992,3,PG,1,100,15589
1671015065.262732,78014.667,10992,3,PG,1,100,15584
1671015065.303337,78054.000,10992,3,PG,1,100,15585
1671015065.343082,78092.500,11008,2,PG,1,100,15581
1671015065.382827,78131.000,11008,2,PG,1,100,15575
1671015065.422744,78169.667,11024,3,PG,1,100,15576
1671015065.462661,78208.333,11024,3,PG,1,100,15575
1671015065.502578,78247.000,11024,3,PG,1,100,15577
1671015065.546968,78290.000,11044,3,PG,1,100,15575
1671015065.591359,78333.000,11044,3,PG,1,100,15582
1671015065.635749,78376.000,11044,3,PG,1,100,15573
1671015065.676010,78415.000,11061,2,PG,1,100,15584
1671015065.716272,78454.000,11061,2,PG,1,100,15570
1671015065.756189,78492.667,11078,3,PG,1,100,15579
1671015065.796106,78531.333,11078,3,PG,1,100,15577
1671015065.836023,78570.000,11078,3,PG,1,100,15577
1671015065.875940,78608.667,11092,3,PG,1,100,15576
1671015065.915857,78647.333,11092,3,PG,1,100,15590
1671015065.955774,78686.000,11092,3,PG,1,100,15584
1671015065.994486,78723.500,11112,2,PG,1,100,15591
1671015066.033199,78761.000,11112,2,PG,1,100,15589
1671015066.073116,78799.667,11128,3,PG,1,100,15591
1671015066.113033,78838.333,11128,3,PG,1,100,15595
1671015066.152950,78877.000,11128,3,PG,1,100,15600
1671015066.193211,78916.000,11148,2,PG,1,100,15589
1671015066.233472,78955.000,11148,2,PG,1,100,15595
1671015066.273390,78993.667,11165,3,PG,1,100,15592
1671015066.313307,79032.333,11165,3,PG,1,100,15601
1671015066.353224,79071.000,11165,3,PG,1,100,15594
1671015066.392797,79109.333,11180,3,PG,1,100,15602
1671015066.432369,79147.667,11180,3,PG,1,100,15593
1671015066.471942,79186.000,11180,3,PG,1,100,15606
1671015066.511687,79224.500,11196,2,PG,1,100,15604
1671015066.551432,79263.000,11196,2,PG,1,100,15600
1671015066.590661,79301.000,11217,3,PG,1,100,15597
1671015066.629890,79339.000,11217,3,PG,1,100,15592
1671015066.669119,79377.000,11217,3,PG,1,100,15599
1671015066.710412,79417.000,11233,3,PG,1,100,15587
1671015066.751706,79457.000,11233,3,PG,1,100,15598
1671015066.792999,79497.000,11233,3,PG,1,100,15593
1671015066.832744,79535.500,11250,2,PG,1,100,15604
1671015066.872489,79574.000,11250,2,PG,1,100,15602
1671015066.912406,79612.667,11265,3,PG,1,100,15599
1671015066.952323,79651.333,11265,3,PG,1,100,15604
1671015066.992240,79690.000,11265,3,PG,1,100,15600
1671015067.031985,79728.500,11284,2,PG,1,100,15600
1671015067.071730,79767.000,11284,2,PG,1,100,15609
1671015067.111991,79806.000,11303,3,PG,1,100,15608
1671015067.152252,79845.000,11303,3,PG,1,100,15616
1671015067.192513,79884.000,11303,3,PG,1,100,15611
1671015067.238969,79929.000,11320,2,PG,1,100,15615
1671015067.285424,79974.000,11320,2,PG,1,100,15614
1671015067.325341,80012.667,11335,3,PG,1,100,15621
1671015067.365258,80051.333,11335,3,PG,1,100,15615
1671015067.405175,80090.000,11335,3,PG,1,100,15617
1671015067.444404,80128.000,11352,3,PG,1,100,15611
1671015067.483633,80166.000,11352,3,PG,1,100,15621
1671015067.522861,80204.000,11352,3,PG,1,100,15605
1671015067.563639,80243.500,11368,2,PG,1,100,15612
1671015067.604416,80283.000,11368,2,PG,1,100,15606
1671015067.645021,80322.333,11389,3,PG,1,100,15612
1671015067.685627,80361.667,11389,3,PG,1,100,15611
1671015067.726232,80401.000,11389,3,PG,1,100,15607
1671015067.765977,80439.500,11405,2,PG,1,100,15614
1671015067.805722,80478.000,11405,2,PG,1,100,15620
1671015067.845639,80516.667,11420,3,PG,1,100,15613
1671015067.885556,80555.333,11420,3,PG,1,100,15612
1671015067.925473,80594.000,11420,3,PG,1,100,15611
1671015067.965046,80632.333,11437,3,PG,1,100,15622
1671015068.004619,80670.667,11437,3,PG,1,100,15620
1671015068.044192,80709.000,11437,3,PG,1,100,15612
1671015068.083936,80747.500,11458,2,PG,1,100,15608
1671015068.123682,80786.000,11458,2,PG,1,100,15618
1671015068.164631,80825.667,11482,3,PG,1,100,15620
1671015068.205580,80865.333,11482,3,PG,1,100,15621
1671015068.246530,80905.000,11482,3,PG,1,100,15625
1671015068.286447,80943.667,11500,3,PG,1,100,15624
1671015068.326364,80982.333,11500,3,PG,1,100,15626
1671015068.366281,81021.000,11500,3,PG,1,100,15622
1671015068.406026,81059.500,11514,2,PG,1,100,15626
1671015068.445771,81098.000,11514,2,PG,1,100,15625
1671015068.485688,81136.667,11531,3,PG,1,100,15633
1671015068.525605,81175.333,11531,3,PG,1,100,15624
1671015068.565522,81214.000,11531,3,PG,1,100,15632
1671015068.604751,81252.000,11553,3,PG,1,100,15626
1671015068.643979,81290.000,11553,3,PG,1,100,15622
1671015068.683208,81328.000,11553,3,PG,1,100,15622
1671015068.722437,81366.000,11570,2,PG,1,100,15627
1671015068.761666,81404.000,11570,2,PG,1,100,15629
1671015068.801411,81442.500,11585,2,PG,1,100,15618
1671015068.841156,81481.000,11585,2,PG,1,100,15624
1671015068.885546,81524.000,11602,3,PG,1,100,15619
1671015068.929937,81567.000,11602,3,PG,1,100,15623
1671015068.974327,81610.000,11602,3,PG,1,100,15629
1671015069.015277,81649.667,11620,3,PG,1,100,15619
1671015069.056226,81689.333,11620,3,PG,1,100,15624
1671015069.097175,81729.000,11620,3,PG,1,100,15627
1671015069.137092,81767.667,11642,3,PG,1,100,15635
1671015069.177009,81806.333,11642,3,PG,1,100,15634
1671015069.216927,81845.000,11642,3,PG,1,100,15633
1671015069.257188,81884.000,11661,2,PG,1,100,15633
1671015069.297449,81923.000,11661,2,PG,1,100,15632
1671015069.337366,81961.667,11678,3,PG,1,100,15635
1671015069.377283,82000.333,11678,3,PG,1,100,15632
1671015069.417200,82039.000,11678,3,PG,1,100,15635
1671015069.456429,82077.000,11692,3,PG,1,100,15640
1671015069.495657,82115.000,11692,3,PG,1,100,15642
1671015069.534886,82153.000,11692,3,PG,1,100,15638
1671015069.575147,82192.000,11709,2,PG,1,100,15640
1671015069.615409,82231.000,11709,2,PG,1,100,15640
1671015069.655326,82269.667,11729,3,PG,1,100,15631
1671015069.695243,82308.333,11729,3,PG,1,100,15618
1671015069.735160,82347.000,11729,3,PG,1,100,15614
1671015069.776453,82387.000,11746,2,PG,1,100,15603
1671015069.817747,82427.000,11746,2,PG,1,100,15610
1671015069.858352,82466.333,11760,3,PG,1,100,15600
1671015069.898957,82505.667,11760,3,PG,1,100,15600
1671015069.939562,82545.000,11760,3,PG,1,100,15597
1671015069.979307,82583.500,11778,2,PG,1,100,15586
1671015070.019052,82622.000,11778,2,PG,1,100,15582
1671015070.058625,82660.333,11799,3,PG,1,100,15576
1671015070.098198,82698.667,11799,3,PG,1,100,15559
1671015070.137771,82737.000,11799,3,PG,1,100,15561
1671015070.177344,82775.333,11816,3,PG,1,100,15553
1671015070.216917,82813.667,11816,3,PG,1,100,15571
1671015070.256490,82852.000,11816,3,PG,1,100,15567
1671015070.296235,82890.500,11833,2,PG,1,100,15574
1671015070.335980,82929.000,11833,2,PG,1,100,15575
1671015070.376585,82968.333,11848,3,PG,1,100,15590
1671015070.417190,83007.667,11848,3,PG,1,100,15595
1671015070.457796,83047.000,11848,3,PG,1,100,15611
1671015070.505283,83093.000,11864,2,PG,1,100,15624
1671015070.552771,83139.000,11864,2,PG,1,100,15629
1671015070.592688,83177.667,11885,3,PG,1,100,15643
1671015070.632605,83216.333,11885,3,PG,1,100,15652
1671015070.672522,83255.000,11885,3,PG,1,100,15644
1671015070.712783,83294.000,11901,2,PG,1,100,15633
1671015070.753044,83333.000,11901,2,PG,1,100,15632
1671015070.792617,83371.333,11917,3,PG,1,100,15614
1671015070.832190,83409.667,11917,3,PG,1,100,15609
1671015070.871763,83448.000,11917,3,PG,1,100,15574
1671015070.911336,83486.333,11933,3,PG,1,100,15539
1671015070.950909,83524.667,11933,3,PG,1,100,15515
1671015070.990481,83563.000,11933,3,PG,1,100,15477
1671015071.029710,83601.000,11952,2,PG,1,100,15465
1671015071.068939,83639.000,11952,2,PG,1,100,15450
1671015071.109200,83678.000,11971,3,PG,1,100,15448
1671015071.149461,83717.000,11971,3,PG,1,100,15473
1671015071.189723,83756.000,11971,3,PG,1,100,15482
1671015071.230500,83795.500,11990,2,PG,1,100,15502
1671015071.271277,83835.000,11990,2,PG,1,100,15505
1671015071.311882,83874.333,12005,3,PG,1,100,15517
1671015071.352488,83913.667,12005,3,PG,1,100,15534
1671015071.393093,83953.000,12005,3,PG,1,100,15549
1671015071.433010,83991.667,12022,3,PG,1,100,15542
1671015071.472927,84030.333,12022,3,PG,1,100,15564
1671015071.512844,84069.000,12022,3,PG,1,100,15569
1671015071.552589,84107.500,12038,2,PG,1,100,15606
1671015071.592334,84146.000,12038,2,PG,1,100,15628
1671015071.631563,84184.000,12061,3,PG,1,100,15625
1671015071.670792,84222.000,12061,3,PG,1,100,15635
1671015071.710020,84260.000,12061,3,PG,1,100,15650
1671015071.749938,84298.667,12076,3,PG,1,100,15653
1671015071.789855,84337.333,12076,3,PG,1,100,15670
1671015071.829772,84376.000,12076,3,PG,1,100,15673
1671015071.870549,84415.500,12092,2,PG,1,100,15690
1671015071.911326,84455.000,12092,2,PG,1,100,15702
1671015071.951243,84493.667,12109,3,PG,1,100,15709
1671015071.991160,84532.333,12109,3,PG,1,100,15714
1671015072.031077,84571.000,12109,3,PG,1,100,15728
1671015072.071338,84610.000,12128,2,PG,1,100,15735
1671015072.111599,84649.000,12128,2,PG,1,100,15725
1671015072.155990,84692.000,12147,3,PG,1,100,15716
1671015072.200381,84735.000,12147,3,PG,1,100,15724
1671015072.244771,84778.000,12147,3,PG,1,100,15720
1671015072.284516,84816.500,12163,2,PG,1,100,15735
1671015072.324261,84855.000,12163,2,PG,1,100,15744
1671015072.363834,84893.333,12179,3,PG,1,100,15744
1671015072.403407,84931.667,12179,3,PG,1,100,15757
1671015072.442980,84970.000,12179,3,PG,1,100,15784
1671015072.482725,85008.500,12196,2,PG,1,100,15787
1671015072.522470,85047.000,12196,2,PG,1,100,15804
1671015072.562387,85085.667,12218,3,PG,1,100,15812
1671015072.602304,85124.333,12218,3,PG,1,100,15833
1671015072.642221,85163.000,12218,3,PG,1,100,15853
1671015072.683170,85202.667,12235,3,PG,1,100,15860
1671015072.724119,85242.333,12235,3,PG,1,100,15854
1671015072.765069,85282.000,12235,3,PG,1,100,15863
1671015072.805330,85321.000,12249,2,PG,1,100,15856
1671015072.845591,85360.000,12249,2,PG,1,100,15862
1671015072.885508,85398.667,12266,3,PG,1,100,15874
1671015072.925425,85437.333,12266,3,PG,1,100,15884
1671015072.965342,85476.000,12266,3,PG,1,100,15882
1671015073.004571,85514.000,12285,3,PG,1,100,15882
1671015073.043800,85552.000,12285,3,PG,1,100,15879
1671015073.083029,85590.000,12285,3,PG,1,100,15876
1671015073.122946,85628.667,12307,3,PG,1,100,15885
1671015073.162863,85667.333,12307,3,PG,1,100,15887
1671015073.202780,85706.000,12307,3,PG,1,100,15891
1671015073.243041,85745.000,12323,2,PG,1,100,15891
1671015073.283302,85784.000,12323,2,PG,1,100,15902
1671015073.323219,85822.667,12341,3,PG,1,100,15893
1671015073.363136,85861.333,12341,3,PG,1,100,15902
1671015073.403053,85900.000,12341,3,PG,1,100,15895
1671015073.442970,85938.667,12362,3,PG,1,100,15908
1671015073.482887,85977.333,12362,3,PG,1,100,15902
1671015073.522804,86016.000,12362,3,PG,1,100,15909
1671015073.562549,86054.500,12379,2,PG,1,100,15906
1671015073.602294,86093.000,12379,2,PG,1,100,15905
1671015073.641867,86131.333,12399,3,PG,1,100,15910
1671015073.681440,86169.667,12399,3,PG,1,100,15925
1671015073.721013,86208.000,12399,3,PG,1,100,15934
1671015073.760930,86246.667,12416,3,PG,1,100,15937
1671015073.800847,86285.333,12416,3,PG,1,100,15922
1671015073.840764,86324.000,12416,3,PG,1,100,15922
1671015073.886187,86368.000,12431,2,PG,1,100,15922
1671015073.931610,86412.000,12431,2,PG,1,100,15925
1671015073.971183,86450.333,12450,3,PG,1,100,15914
1671015074.010756,86488.667,12450,3,PG,1,100,15908
1671015074.050328,86527.000,12450,3,PG,1,100,15898
1671015074.090073,86565.500,12469,2,PG,1,100,15917
1671015074.129818,86604.000,12469,2,PG,1,100,15897
1671015074.170768,86643.667,12486,3,PG,1,100,15887
1671015074.211717,86683.333,12486,3,PG,1,100,15861
1671015074.252666,86723.000,12486,3,PG,1,100,15835
1671015074.292583,86761.667,12503,3,PG,1,100,15793
1671015074.332500,86800.333,12503,3,PG,1,100,15741
1671015074.372418,86839.000,12503,3,PG,1,100,15703
1671015074.412163,86877.500,12518,2,PG,1,100,15676
1671015074.451908,86916.000,12518,2,PG,1,100,15637
1671015074.491136,86954.000,12534,3,PG,1,100,15607
1671015074.530365,86992.000,12534,3,PG,1,100,15573
1671015074.569594,87030.000,12534,3,PG,1,100,15537
1671015074.609855,87069.000,12555,2,PG,1,100,15544
1671015074.650116,87108.000,12555,2,PG,1,100,15556
1671015074.690033,87146.667,12571,3,PG,1,100,15559
1671015074.729950,87185.333,12571,3,PG,1,100,15581
1671015074.769867,87224.000,12571,3,PG,1,100,15594
1671015074.809784,87262.667,12592,3,PG,1,100,15601
1671015074.849701,87301.333,12592,3,PG,1,100,15614
1671015074.889618,87340.000,12592,3,PG,1,100,15621
1671015074.929363,87378.500,12607,2,PG,1,100,15642
1671015074.969108,87417.000,12607,2,PG,1,100,15655
1671015075.009025,87455.667,12626,3,PG,1,100,15661
1671015075.048943,87494.333,12626,3,PG,1,100,15673
1671015075.088860,87533.000,12626,3,PG,1,100,15681
1671015075.128088,87571.000,12642,3,PG,1,100,15676
1671015075.167317,87609.000,12642,3,PG,1,100,15676
1671015075.206546,87647.000,12642,3,PG,1,100,15662
