LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1671015071.857645,84403.000,12102,2,GZ,1,100,-0.885
1671015071.897906,84442.000,12102,2,GZ,1,100,-1.251
1671015071.942296,84485.000,12119,3,GZ,1,100,-0.519
1671015071.986687,84528.000,12119,3,GZ,1,100,-0.305
1671015072.031077,84571.000,12119,3,GZ,1,100,-1.434
1671015072.071338,84610.000,12138,2,GZ,1,100,-1.068
1671015072.111599,84649.000,12138,2,GZ,1,100,-1.007
1671015072.151516,84687.667,12155,3,GZ,1,100,-0.580
1671015072.191434,84726.333,12155,3,GZ,1,100,0.305
1671015072.231351,84765.000,12155,3,GZ,1,100,-0.580
1671015072.271268,84803.667,12173,3,GZ,1,100,-0.763
1671015072.311185,84842.333,12173,3,GZ,1,100,-0.519
1671015072.351102,84881.000,12173,3,GZ,1,100,-0.458
1671015072.390847,84919.500,12189,2,GZ,1,100,-0.214
1671015072.430592,84958.000,12189,2,GZ,1,100,-0.397
1671015072.470165,84996.333,12206,3,GZ,1,100,-0.732
1671015072.509737,85034.667,12206,3,GZ,1,100,-0.916
1671015072.549310,85073.000,12206,3,GZ,1,100,0.031
1671015072.589227,85111.667,12228,3,GZ,1,100,0.854
1671015072.629144,85150.333,12228,3,GZ,1,100,0.305
1671015072.669061,85189.000,12228,3,GZ,1,100,0.458
1671015072.710355,85229.000,12243,2,GZ,1,100,1.221
1671015072.751648,85269.000,12243,2,GZ,1,100,0.244
1671015072.791910,85308.000,12259,3,GZ,1,100,-0.153
1671015072.832171,85347.000,12259,3,GZ,1,100,-1.068
1671015072.872432,85386.000,12259,3,GZ,1,100,0.183
1671015072.912349,85424.667,12276,3,GZ,1,100,0.977
1671015072.952266,85463.333,12276,3,GZ,1,100,0.702
1671015072.992183,85502.000,12276,3,GZ,1,100,0.763
1671015073.037606,85546.000,12295,2,GZ,1,100,0.305
1671015073.083029,85590.000,12295,2,GZ,1,100,0.305
1671015073.122946,85628.667,12317,3,GZ,1,100,-0.214
1671015073.162863,85667.333,12317,3,GZ,1,100,-1.160
1671015073.202780,85706.000,12317,3,GZ,1,100,-1.129
1671015073.243041,85745.000,12331,2,GZ,1,100,-0.671
1671015073.283302,85784.000,12331,2,GZ,1,100,-0.824
1671015073.323219,85822.667,12351,3,GZ,1,100,-0.641
1671015073.363136,85861.333,12351,3,GZ,1,100,-0.214
1671015073.403053,85900.000,12351,3,GZ,1,100,0.214
1671015073.442970,85938.667,12372,3,GZ,1,100,0.214
1671015073.482887,85977.333,12372,3,GZ,1,100,0.366
1671015073.522804,86016.000,12372,3,GZ,1,100,0.488
1671015073.562721,86054.667,12389,3,GZ,1,100,0.122
1671015073.602638,86093.333,12389,3,GZ,1,100,-1.434
1671015073.642555,86132.000,12389,3,GZ,1,100,-2.350
1671015073.681784,86170.000,12409,2,GZ,1,100,-1.373
1671015073.721013,86208.000,12409,2,GZ,1,100,0.793
1671015073.760930,86246.667,12425,3,GZ,1,100,3.540
1671015073.800847,86285.333,12425,3,GZ,1,100,2.014
1671015073.840764,86324.000,12425,3,GZ,1,100,4.150
1671015073.879993,86362.000,12440,3,GZ,1,100,7.202
1671015073.919222,86400.000,12440,3,GZ,1,100,7.202
1671015073.958451,86438.000,12440,3,GZ,1,100,5.493
1671015073.998195,86476.500,12460,2,GZ,1,100,2.136
1671015074.037941,86515.000,12460,2,GZ,1,100,-2.563
1671015074.077857,86553.667,12479,3,GZ,1,100,-6.104
1671015074.117774,86592.333,12479,3,GZ,1,100,-8.636
1671015074.157691,86631.000,12479,3,GZ,1,100,-12.451
1671015074.205179,86677.000,12496,2,GZ,1,100,-19.348
1671015074.252666,86723.000,12496,2,GZ,1,100,-19.836
1671015074.292583,86761.667,12511,3,GZ,1,100,-17.242
1671015074.332500,86800.333,12511,3,GZ,1,100,-15.656
1671015074.372418,86839.000,12511,3,GZ,1,100,-12.238
1671015074.412163,86877.500,12528,2,GZ,1,100,-7.599
1671015074.451908,86916.000,12528,2,GZ,1,100,-9.399
1671015074.491136,86954.000,12544,3,GZ,1,100,-12.482
1671015074.530365,86992.000,12544,3,GZ,1,100,-14.069
1671015074.569594,87030.000,12544,3,GZ,1,100,-10.620
1671015074.609511,87068.667,12565,3,GZ,1,100,-5.096
1671015074.649428,87107.333,12565,3,GZ,1,100,-2.655
1671015074.689345,87146.000,12565,3,GZ,1,100,-0.885
1671015074.729606,87185.000,12581,2,GZ,1,100,-1.434
1671015074.769867,87224.000,12581,2,GZ,1,100,-2.655
1671015074.809784,87262.667,12600,3,GZ,1,100,-3.113
1671015074.849701,87301.333,12600,3,GZ,1,100,-1.801
1671015074.889618,87340.000,12600,3,GZ,1,100,-0.366
1671015074.929363,87378.500,12617,2,GZ,1,100,-2.747
1671015074.969108,87417.000,12617,2,GZ,1,100,-4.456
1671015075.009025,87455.667,12636,3,GZ,1,100,-2.197
1671015075.048943,87494.333,12636,3,GZ,1,100,-3.326
1671015075.088860,87533.000,12636,3,GZ,1,100,-4.425
1671015075.128088,87571.000,12652,3,GZ,1,100,-2.625
1671015075.167317,87609.000,12652,3,GZ,1,100,-5.249
1671015075.206546,87647.000,12652,3,GZ,1,100,-6.042
1671015075.246807,87686.000,12671,2,GZ,1,100,-3.632
1671015075.287068,87725.000,12671,2,GZ,1,100,0.183
1671015075.331115,87767.667,12687,3,GZ,1,100,1.801
1671015075.375161,87810.333,12687,3,GZ,1,100,-0.305
1671015075.419207,87853.000,12687,3,GZ,1,100,-0.977
1671015075.458952,87891.500,12706,2,GZ,1,100,0.702
1671015075.498697,87930.000,12706,2,GZ,1,100,-3.204
1671015075.538614,87968.667,12722,3,GZ,1,100,-5.920
1671015075.578531,88007.333,12722,3,GZ,1,100,-1.801
1671015075.618448,88046.000,12722,3,GZ,1,100,-0.519
1671015075.658710,88085.000,12740,2,GZ,1,100,0.000
1671015075.698971,88124.000,12740,2,GZ,1,100,-0.580
1671015075.738888,88162.667,12757,3,GZ,1,100,1.770
1671015075.778805,88201.333,12757,3,GZ,1,100,3.571
1671015075.818722,88240.000,12757,3,GZ,1,100,3.784
1671015075.858639,88278.667,12774,3,GZ,1,100,6.958
1671015075.898556,88317.333,12774,3,GZ,1,100,8.057
1671015075.938473,88356.000,12774,3,GZ,1,100,4.669
1671015075.977185,88393.500,12793,2,GZ,1,100,3.448
1671015076.015898,88431.000,12793,2,GZ,1,100,2.167
1671015076.055815,88469.667,12810,3,GZ,1,100,1.740
1671015076.095732,88508.333,12810,3,GZ,1,100,-1.465
1671015076.135649,88547.000,12810,3,GZ,1,100,-2.899
1671015076.175566,88585.667,12826,3,GZ,1,100,-1.678
1671015076.215483,88624.333,12826,3,GZ,1,100,0.824
1671015076.255400,88663.000,12826,3,GZ,1,100,3.876
1671015076.295661,88702.000,12844,2,GZ,1,100,0.854
1671015076.335923,88741.000,12844,2,GZ,1,100,-0.366
1671015076.375151,88779.000,12860,2,GZ,1,100,4.059
1671015076.414380,88817.000,12860,2,GZ,1,100,3.448
1671015076.458771,88860.000,12880,3,GZ,1,100,1.678
1671015076.503161,88903.000,12880,3,GZ,1,100,3.326
1671015076.547552,88946.000,12880,3,GZ,1,100,2.289
1671015076.587125,88984.333,12900,3,GZ,1,100,0.763
1671015076.626698,89022.667,12900,3,GZ,1,100,0.519
1671015076.666270,89061.000,12900,3,GZ,1,100,-0.610
1671015076.706876,89100.333,12917,3,GZ,1,100,-0.336
1671015076.747481,89139.667,12917,3,GZ,1,100,-0.336
1671015076.788086,89179.000,12917,3,GZ,1,100,-2.136
1671015076.828347,89218.000,12933,2,GZ,1,100,-2.350
1671015076.868608,89257.000,12933,2,GZ,1,100,-1.678
1671015076.908525,89295.667,12951,3,GZ,1,100,-1.068
1671015076.948443,89334.333,12951,3,GZ,1,100,-0.610
1671015076.988360,89373.000,12951,3,GZ,1,100,1.190
1671015077.028105,89411.500,12969,2,GZ,1,100,1.556
1671015077.067850,89450.000,12969,2,GZ,1,100,0.702
1671015077.107767,89488.667,12989,3,GZ,1,100,-1.892
1671015077.147684,89527.333,12989,3,GZ,1,100,-4.730
1671015077.187601,89566.000,12989,3,GZ,1,100,-5.249
1671015077.227862,89605.000,13006,3,GZ,1,100,-4.425
1671015077.268123,89644.000,13006,3,GZ,1,100,-2.106
1671015077.308384,89683.000,13006,3,GZ,1,100,-0.763
1671015077.348129,89721.500,13021,2,GZ,1,100,0.122
1671015077.387874,89760.000,13021,2,GZ,1,100,0.092
1671015077.426759,89797.667,13039,3,GZ,1,100,0.244
1671015077.465643,89835.333,13039,3,GZ,1,100,0.824
1671015077.504528,89873.000,13039,3,GZ,1,100,1.038
1671015077.551500,89918.500,13056,2,GZ,1,100,0.397
1671015077.598471,89964.000,13056,2,GZ,1,100,-0.671
1671015077.638388,90002.667,13076,3,GZ,1,100,-0.427
1671015077.678305,90041.333,13076,3,GZ,1,100,-0.092
1671015077.718222,90080.000,13076,3,GZ,1,100,0.092
1671015077.758483,90119.000,13092,2,GZ,1,100,-0.092
1671015077.798744,90158.000,13092,2,GZ,1,100,0.671
1671015077.838661,90196.667,13107,3,GZ,1,100,0.854
1671015077.878578,90235.333,13107,3,GZ,1,100,0.793
1671015077.918495,90274.000,13107,3,GZ,1,100,0.061
1671015077.958068,90312.333,13127,3,GZ,1,100,-1.038
1671015077.997641,90350.667,13127,3,GZ,1,100,-0.519
1671015078.037214,90389.000,13127,3,GZ,1,100,0.244
1671015078.076959,90427.500,13143,2,GZ,1,100,0.488
1671015078.116704,90466.000,13143,2,GZ,1,100,-0.061
1671015078.157653,90505.667,13163,3,GZ,1,100,-0.488
1671015078.198603,90545.333,13163,3,GZ,1,100,-0.122
1671015078.239552,90585.000,13163,3,GZ,1,100,0.122
1671015078.279469,90623.667,13178,3,GZ,1,100,-0.031
1671015078.319386,90662.333,13178,3,GZ,1,100,-0.244
1671015078.359303,90701.000,13178,3,GZ,1,100,-0.183
1671015078.399048,90739.500,13195,2,GZ,1,100,-0.244
1671015078.438793,90778.000,13195,2,GZ,1,100,-0.031
1671015078.478710,90816.667,13213,3,GZ,1,100,0.183
1671015078.518627,90855.333,13213,3,GZ,1,100,-0.061
1671015078.558544,90894.000,13213,3,GZ,1,100,-0.183
1671015078.598805,90933.000,13232,2,GZ,1,100,0.122
1671015078.639066,90972.000,13232,2,GZ,1,100,-0.031
1671015078.680532,91012.167,13255,6,GZ,1,100,-0.336
1671015078.721998,91052.333,13255,6,GZ,1,100,-0.427
1671015078.763463,91092.500,13255,6,GZ,1,100,0.122
1671015078.804929,91132.667,13255,6,GZ,1,100,0.641
1671015078.846394,91172.833,13255,6,GZ,1,100,0.732
1671015078.887860,91213.000,13255,6,GZ,1,100,0.092
1671015078.928465,91252.333,13272,3,GZ,1,100,-0.488
1671015078.969070,91291.667,13272,3,GZ,1,100,-0.244
1671015079.009676,91331.000,13272,3,GZ,1,100,0.122
1671015079.049937,91370.000,13293,2,GZ,1,100,-0.183
1671015079.090198,91409.000,13293,2,GZ,1,100,-0.427
1671015079.130115,91447.667,13310,3,GZ,1,100,-0.427
1671015079.170032,91486.333,13310,3,GZ,1,100,-0.275
1671015079.209949,91525.000,13310,3,GZ,1,100,-0.092
1671015079.249866,91563.667,13332,3,GZ,1,100,-0.092
1671015079.289783,91602.333,13332,3,GZ,1,100,-0.244
1671015079.329700,91641.000,13332,3,GZ,1,100,-0.244
1671015079.369617,91679.667,13348,3,GZ,1,100,-0.183
1671015079.409534,91718.333,13348,3,GZ,1,100,-0.244
1671015079.449451,91757.000,13348,3,GZ,1,100,-0.275
1671015079.488680,91795.000,13363,2,GZ,1,100,-0.092
1671015079.527909,91833.000,13363,2,GZ,1,100,-0.122
1671015079.568858,91872.667,13383,3,GZ,1,100,-0.275
1671015079.609807,91912.333,13383,3,GZ,1,100,-0.092
1671015079.650757,91952.000,13383,3,GZ,1,100,-0.153
1671015079.690330,91990.333,13400,3,GZ,1,100,-0.244
1671015079.729903,92028.667,13400,3,GZ,1,100,-0.153
1671015079.769476,92067.000,13400,3,GZ,1,100,-0.092
1671015079.816963,92113.000,13416,2,GZ,1,100,-0.122
1671015079.864451,92159.000,13416,2,GZ,1,100,-0.153
1671015079.904368,92197.667,13436,3,GZ,1,100,0.183
1671015079.944285,92236.333,13436,3,GZ,1,100,-0.305
1671015079.984202,92275.000,13436,3,GZ,1,100,-0.214
1671015080.024463,92314.000,13452,2,GZ,1,100,0.061
1671015080.064724,92353.000,13452,2,GZ,1,100,0.031
1671015080.103953,92391.000,13472,3,GZ,1,100,-0.122
1671015080.143182,92429.000,13472,3,GZ,1,100,-0.305
1671015080.182410,92467.000,13472,3,GZ,1,100,-0.244
1671015080.222155,92505.500,13488,2,GZ,1,100,-0.153
1671015080.261900,92544.000,13488,2,GZ,1,100,-0.092
1671015080.301817,92582.667,13506,3,GZ,1,100,-0.214
1671015080.341734,92621.333,13506,3,GZ,1,100,-0.244
1671015080.381651,92660.000,13506,3,GZ,1,100,-0.397
1671015080.422945,92700.000,13521,2,GZ,1,100,-0.305
1671015080.464238,92740.000,13521,2,GZ,1,100,-0.122
1671015080.504500,92779.000,13537,3,GZ,1,100,0.000
1671015080.544761,92818.000,13537,3,GZ,1,100,0.275
1671015080.585022,92857.000,13537,3,GZ,1,100,0.000
1671015080.624939,92895.667,13555,3,GZ,1,100,-0.183
1671015080.664856,92934.333,13555,3,GZ,1,100,-0.122
1671015080.704773,92973.000,13555,3,GZ,1,100,-0.549
1671015080.744002,93011.000,13574,2,GZ,1,100,-0.336
1671015080.783231,93049.000,13574,2,GZ,1,100,-0.122
1671015080.827621,93092.000,13592,3,GZ,1,100,-0.214
1671015080.872012,93135.000,13592,3,GZ,1,100,-0.275
1671015080.916402,93178.000,13592,3,GZ,1,100,-0.122
1671015080.956147,93216.500,13608,2,GZ,1,100,-0.122
1671015080.995892,93255.000,13608,2,GZ,1,100,-0.366
1671015081.035809,93293.667,13628,3,GZ,1,100,-0.458
1671015081.075726,93332.333,13628,3,GZ,1,100,-0.305
1671015081.115643,93371.000,13628,3,GZ,1,100,-0.153
1671015081.155388,93409.500,13646,2,GZ,1,100,-0.458
1671015081.195133,93448.000,13646,2,GZ,1,100,-0.610
1671015081.236082,93487.667,13665,3,GZ,1,100,-0.214
1671015081.277032,93527.333,13665,3,GZ,1,100,0.061
1671015081.317981,93567.000,13665,3,GZ,1,100,-0.153
1671015081.358242,93606.000,13681,2,GZ,1,100,-0.397
1671015081.398504,93645.000,13681,2,GZ,1,100,-0.153
1671015081.438421,93683.667,13698,3,GZ,1,100,-0.153
1671015081.478338,93722.333,13698,3,GZ,1,100,-0.122
1671015081.518255,93761.000,13698,3,GZ,1,100,-0.122
1671015081.557483,93799.000,13716,3,GZ,1,100,-0.214
1671015081.596712,93837.000,13716,3,GZ,1,100,-0.153
1671015081.635941,93875.000,13716,3,GZ,1,100,-0.183
1671015081.675858,93913.667,13735,3,GZ,1,100,-0.031
1671015081.715775,93952.333,13735,3,GZ,1,100,0.031
1671015081.755692,93991.000,13735,3,GZ,1,100,-0.244
1671015081.795953,94030.000,13752,2,GZ,1,100,-0.458
1671015081.836214,94069.000,13752,2,GZ,1,100,-0.427
1671015081.877164,94108.667,13766,3,GZ,1,100,-0.122
1671015081.918113,94148.333,13766,3,GZ,1,100,0.031
1671015081.959063,94188.000,13766,3,GZ,1,100,-0.183
1671015082.005518,94233.000,13788,2,GZ,1,100,-0.305
1671015082.051973,94278.000,13788,2,GZ,1,100,-0.458
1671015082.092234,94317.000,13804,3,GZ,1,100,-0.305
1671015082.132495,94356.000,13804,3,GZ,1,100,-0.092
1671015082.172756,94395.000,13804,3,GZ,1,100,0.092
1671015082.212501,94433.500,13824,2,GZ,1,100,0.031
1671015082.252246,94472.000,13824,2,GZ,1,100,-0.214
1671015082.292507,94511.000,13843,3,GZ,1,100,-0.092
1671015082.332768,94550.000,13843,3,GZ,1,100,-0.122
1671015082.373030,94589.000,13843,3,GZ,1,100,0.000
1671015082.412258,94627.000,13858,2,GZ,1,100,0.122
1671015082.451487,94665.000,13858,2,GZ,1,100,-0.122
1671015082.491404,94703.667,13876,3,GZ,1,100,-0.092
1671015082.531321,94742.333,13876,3,GZ,1,100,-0.183
1671015082.571238,94781.000,13876,3,GZ,1,100,-0.061
1671015082.611500,94820.000,13897,3,GZ,1,100,0.061
1671015082.651761,94859.000,13897,3,GZ,1,100,-0.061
1671015082.692022,94898.000,13897,3,GZ,1,100,-0.336
1671015082.733315,94938.000,13913,2,GZ,1,100,-0.275
1671015082.774609,94978.000,13913,2,GZ,1,100,-0.244
1671015082.814526,95016.667,13928,3,GZ,1,100,-0.183
1671015082.854443,95055.333,13928,3,GZ,1,100,-0.153
1671015082.894360,95094.000,13928,3,GZ,1,100,-0.183
1671015082.934105,95132.500,13947,2,GZ,1,100,-0.244
1671015082.973850,95171.000,13947,2,GZ,1,100,-0.183
1671015083.012734,95208.667,13966,3,GZ,1,100,-0.153
1671015083.051619,95246.333,13966,3,GZ,1,100,-0.122
1671015083.090504,95284.000,13966,3,GZ,1,100,-0.244
1671015083.136959,95329.000,13982,2,GZ,1,100,-0.275
1671015083.183414,95374.000,13982,2,GZ,1,100,-0.244
1671015083.223675,95413.000,14003,3,GZ,1,100,-0.153
1671015083.263937,95452.000,14003,3,GZ,1,100,-0.183
1671015083.304198,95491.000,14003,3,GZ,1,100,-0.031
1671015083.343943,95529.500,14019,2,GZ,1,100,0.000
1671015083.383687,95568.000,14019,2,GZ,1,100,-0.214
1671015083.423604,95606.667,14036,3,GZ,1,100,-0.153
1671015083.463522,95645.333,14036,3,GZ,1,100,0.000
1671015083.503439,95684.000,14036,3,GZ,1,100,-0.031
1671015083.543356,95722.667,14052,3,GZ,1,100,0.000
1671015083.583273,95761.333,14052,3,GZ,1,100,-0.153
1671015083.623190,95800.000,14052,3,GZ,1,100,-0.336
1671015083.662419,95838.000,14073,3,GZ,1,100,-0.427
1671015083.701647,95876.000,14073,3,GZ,1,100,-0.092
1671015083.740876,95914.000,14073,3,GZ,1,100,-0.092
1671015083.780793,95952.667,14089,3,GZ,1,100,-0.122
1671015083.820710,95991.333,14089,3,GZ,1,100,-0.305
1671015083.860627,96030.000,14089,3,GZ,1,100,-0.519
1671015083.899856,96068.000,14107,3,GZ,1,100,-0.336
1671015083.939085,96106.000,14107,3,GZ,1,100,-0.244
1671015083.978314,96144.000,14107,3,GZ,1,100,-0.031
1671015084.018575,96183.000,14128,2,GZ,1,100,0.031
1671015084.058836,96222.000,14128,2,GZ,1,100,-0.214
1671015084.098753,96260.667,14150,3,GZ,1,100,-0.427
1671015084.138670,96299.333,14150,3,GZ,1,100,-0.244
1671015084.178587,96338.000,14150,3,GZ,1,100,-0.153
1671015084.219364,96377.500,14166,2,GZ,1,100,-0.092
1671015084.260142,96417.000,14166,2,GZ,1,100,-0.092
1671015084.304876,96460.333,14184,3,GZ,1,100,-0.214
1671015084.349611,96503.667,14184,3,GZ,1,100,-0.275
1671015084.394346,96547.000,14184,3,GZ,1,100,-0.244
1671015084.434091,96585.500,14199,2,GZ,1,100,-0.275
1671015084.473835,96624.000,14199,2,GZ,1,100,0.031
1671015084.513408,96662.333,14215,3,GZ,1,100,-0.061
1671015084.552981,96700.667,14215,3,GZ,1,100,-0.397
1671015084.592554,96739.000,14215,3,GZ,1,100,-0.275
1671015084.632471,96777.667,14235,3,GZ,1,100,0.122
1671015084.672388,96816.333,14235,3,GZ,1,100,0.092
1671015084.712305,96855.000,14235,3,GZ,1,100,-0.183
1671015084.752050,96893.500,14252,2,GZ,1,100,-0.458
1671015084.791795,96932.000,14252,2,GZ,1,100,-0.275
1671015084.831712,96970.667,14268,3,GZ,1,100,-0.183
1671015084.871629,97009.333,14268,3,GZ,1,100,-0.092
1671015084.911546,97048.000,14268,3,GZ,1,100,0.031
1671015084.951807,97087.000,14284,2,GZ,1,100,-0.275
1671015084.992069,97126.000,14284,2,GZ,1,100,-0.366
1671015085.031641,97164.333,14304,3,GZ,1,100,-0.305
1671015085.071214,97202.667,14304,3,GZ,1,100,-0.275
1671015085.110787,97241.000,14304,3,GZ,1,100,-0.183
1671015085.150360,97279.333,14321,3,GZ,1,100,-0.244
1671015085.189933,97317.667,14321,3,GZ,1,100,-0.244
1671015085.229506,97356.000,14321,3,GZ,1,100,-0.153
1671015085.268735,97394.000,14338,2,GZ,1,100,-0.153
1671015085.307964,97432.000,14338,2,GZ,1,100,-0.122
1671015085.352354,97475.000,14355,3,GZ,1,100,-0.153
1671015085.396745,97518.000,14355,3,GZ,1,100,-0.244
1671015085.441135,97561.000,14355,3,GZ,1,100,-0.244
1671015085.481396,97600.000,14372,2,GZ,1,100,-0.275
1671015085.521657,97639.000,14372,2,GZ,1,100,-0.153
1671015085.561575,97677.667,14392,3,GZ,1,100,-0.092
1671015085.601492,97716.333,14392,3,GZ,1,100,-0.031
1671015085.641409,97755.000,14392,3,GZ,1,100,0.000
1671015085.681326,97793.667,14409,3,GZ,1,100,-0.427
1671015085.721243,97832.333,14409,3,GZ,1,100,-0.519
1671015085.761160,97871.000,14409,3,GZ,1,100,-0.275
1671015085.800905,97909.500,14428,2,GZ,1,100,-0.214
1671015085.840650,97948.000,14428,2,GZ,1,100,-0.183
1671015085.880567,97986.667,14447,3,GZ,1,100,-0.336
1671015085.920484,98025.333,14447,3,GZ,1,100,-0.366
1671015085.960401,98064.000,14447,3,GZ,1,100,-0.366
1671015085.999630,98102.000,14464,2,GZ,1,100,-0.214
1671015086.038858,98140.000,14464,2,GZ,1,100,-0.214
1671015086.078775,98178.667,14482,3,GZ,1,100,-0.336
1671015086.118692,98217.333,14482,3,GZ,1,100,-0.427
1671015086.158610,98256.000,14482,3,GZ,1,100,-0.366
1671015086.198527,98294.667,14503,3,GZ,1,100,-0.305
1671015086.238444,98333.333,14503,3,GZ,1,100,-0.244
1671015086.278361,98372.000,14503,3,GZ,1,100,-0.214
1671015086.317934,98410.333,14519,3,GZ,1,100,-0.244
1671015086.357507,98448.667,14519,3,GZ,1,100,-0.092
1671015086.397079,98487.000,14519,3,GZ,1,100,-0.153
1671015086.436996,98525.667,14536,3,GZ,1,100,-0.336
1671015086.476913,98564.333,14536,3,GZ,1,100,-0.305
1671015086.516830,98603.000,14536,3,GZ,1,100,-0.275
1671015086.562769,98647.500,14551,2,GZ,1,100,-0.183
1671015086.608708,98692.000,14551,2,GZ,1,100,-0.305
1671015086.649658,98731.667,14571,3,GZ,1,100,-0.122
1671015086.690607,98771.333,14571,3,GZ,1,100,0.031
1671015086.731557,98811.000,14571,3,GZ,1,100,-0.336
1671015086.771302,98849.500,14587,2,GZ,1,100,-0.366
1671015086.811047,98888.000,14587,2,GZ,1,100,0.000
1671015086.850964,98926.667,14606,3,GZ,1,100,0.214
1671015086.890881,98965.333,14606,3,GZ,1,100,-0.092
1671015086.930798,99004.000,14606,3,GZ,1,100,-0.305
1671015086.971059,99043.000,14625,2,GZ,1,100,-0.153
1671015087.011320,99082.000,14625,2,GZ,1,100,0.000
1671015087.051237,99120.667,14640,3,GZ,1,100,-0.031
1671015087.091154,99159.333,14640,3,GZ,1,100,-0.153
1671015087.131071,99198.000,14640,3,GZ,1,100,-0.214
1671015087.170988,99236.667,14657,3,GZ,1,100,-0.214
1671015087.210905,99275.333,14657,3,GZ,1,100,-0.092
1671015087.250822,99314.000,14657,3,GZ,1,100,-0.092
1671015087.290567,99352.500,14677,2,GZ,1,100,-0.183
1671015087.330312,99391.000,14677,2,GZ,1,100,-0.244
1671015087.369197,99428.667,14693,3,GZ,1,100,-0.122
1671015087.408082,99466.333,14693,3,GZ,1,100,-0.031
1671015087.446966,99504.000,14693,3,GZ,1,100,-0.153
1671015087.486883,99542.667,14710,3,GZ,1,100,-0.244
1671015087.526800,99581.333,14710,3,GZ,1,100,-0.153
1671015087.566717,99620.000,14710,3,GZ,1,100,-0.153
1671015087.606978,99659.000,14725,2,GZ,1,100,-0.336
1671015087.647239,99698.000,14725,2,GZ,1,100,-0.336
1671015087.693695,99743.000,14745,2,GZ,1,100,-0.061
1671015087.740150,99788.000,14745,2,GZ,1,100,-0.092
1671015087.780067,99826.667,14761,3,GZ,1,100,-0.336
1671015087.819984,99865.333,14761,3,GZ,1,100,-0.305
1671015087.859901,99904.000,14761,3,GZ,1,100,-0.122
1671015087.899818,99942.667,14781,3,GZ,1,100,-0.153
1671015087.939735,99981.333,14781,3,GZ,1,100,-0.061
1671015087.979652,100020.000,14781,3,GZ,1,100,-0.214
1671015088.018881,100058.000,14798,2,GZ,1,100,-0.275
1671015088.058110,100096.000,14798,2,GZ,1,100,-0.244
1671015088.099059,100135.667,14817,3,GZ,1,100,-0.092
1671015088.140008,100175.333,14817,3,GZ,1,100,-0.183
1671015088.180958,100215.000,14817,3,GZ,1,100,-0.183
1671015088.220703,100253.500,14834,2,GZ,1,100,-0.214
1671015088.260448,100292.000,14834,2,GZ,1,100,-0.366
1671015088.300365,100330.667,14851,3,GZ,1,100,-0.183
1671015088.340282,100369.333,14851,3,GZ,1,100,-0.122
1671015088.380199,100408.000,14851,3,GZ,1,100,-0.214
1671015088.420116,100446.667,14867,3,GZ,1,100,-0.183
1671015088.460033,100485.333,14867,3,GZ,1,100,-0.122
1671015088.499950,100524.000,14867,3,GZ,1,100,-0.214
1671015088.540211,100563.000,14882,2,GZ,1,100,-0.183
1671015088.580472,100602.000,14882,2,GZ,1,100,-0.122
1671015088.619701,100640.000,14904,3,GZ,1,100,-0.336
1671015088.658930,100678.000,14904,3,GZ,1,100,-0.275
1671015088.698159,100716.000,14904,3,GZ,1,100,-0.092
1671015088.744614,100761.000,14921,2,GZ,1,100,-0.183
1671015088.791069,100806.000,14921,2,GZ,1,100,-0.244
1671015088.830642,100844.333,14937,3,GZ,1,100,-0.183
1671015088.870215,100882.667,14937,3,GZ,1,100,-0.214
1671015088.909788,100921.000,14937,3,GZ,1,100,-0.275
1671015088.950737,100960.667,14959,3,GZ,1,100,-0.061
1671015088.991686,101000.333,14959,3,GZ,1,100,-0.061
1671015089.032636,101040.000,14959,3,GZ,1,100,-0.366
1671015089.072897,101079.000,14973,2,GZ,1,100,-0.244
1671015089.113158,101118.000,14973,2,GZ,1,100,-0.031
1671015089.153075,101156.667,14993,3,GZ,1,100,0.031
1671015089.192992,101195.333,14993,3,GZ,1,100,-0.092
1671015089.232909,101234.000,14993,3,GZ,1,100,-0.122
1671015089.272826,101272.667,15015,3,GZ,1,100,-0.153
1671015089.312743,101311.333,15015,3,GZ,1,100,-0.305
1671015089.352660,101350.000,15015,3,GZ,1,100,-0.153
1671015089.392233,101388.333,15032,3,GZ,1,100,-0.183
1671015089.431806,101426.667,15032,3,GZ,1,100,-0.244
1671015089.471379,101465.000,15032,3,GZ,1,100,-0.183
1671015089.511640,101504.000,15048,2,GZ,1,100,-0.183
1671015089.551901,101543.000,15048,2,GZ,1,100,-0.214
1671015089.592507,101582.333,15069,3,GZ,1,100,-0.122
1671015089.633112,101621.667,15069,3,GZ,1,100,-0.092
1671015089.673717,101661.000,15069,3,GZ,1,100,-0.122
1671015089.713290,101699.333,15083,3,GZ,1,100,0.061
1671015089.752863,101737.667,15083,3,GZ,1,100,-0.031
1671015089.792436,101776.000,15083,3,GZ,1,100,-0.275
1671015089.838891,101821.000,15102,2,GZ,1,100,-0.336
1671015089.885346,101866.000,15102,2,GZ,1,100,-0.305
1671015089.925263,101904.667,15119,3,GZ,1,100,-0.336
1671015089.965180,101943.333,15119,3,GZ,1,100,-0.305
1671015090.005097,101982.000,15119,3,GZ,1,100,-0.336
1671015090.045358,102021.000,15138,2,GZ,1,100,-0.336
1671015090.085620,102060.000,15138,2,GZ,1,100,-0.458
1671015090.124848,102098.000,15156,3,GZ,1,100,-0.275
