LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1670854275.629181,320001.000,50351,2,MZ,1,100,88
1670854275.668404,320039.000,50351,2,MZ,1,100,88
1670854275.708314,320077.667,50367,3,MZ,1,100,87
1670854275.748225,320116.333,50367,3,MZ,1,100,87
1670854275.788136,320155.000,50367,3,MZ,1,100,87
1670854275.827702,320193.333,50385,3,MZ,1,100,88
1670854275.867269,320231.667,50385,3,MZ,1,100,87
1670854275.906835,320270.000,50385,3,MZ,1,100,89
1670854275.948122,320310.000,50401,2,MZ,1,100,89
1670854275.989409,320350.000,50401,2,MZ,1,100,88
1670854276.029320,320388.667,50416,3,MZ,1,100,88
1670854276.069230,320427.333,50416,3,MZ,1,100,87
1670854276.109141,320466.000,50416,3,MZ,1,100,88
1670854276.149051,320504.667,50433,3,MZ,1,100,87
1670854276.188962,320543.333,50433,3,MZ,1,100,87
1670854276.228873,320582.000,50433,3,MZ,1,100,87
1670854276.267579,320619.500,50452,2,MZ,1,100,88
1670854276.306285,320657.000,50452,2,MZ,1,100,87
1670854276.353249,320702.500,50468,2,MZ,1,100,87
1670854276.400213,320748.000,50468,2,MZ,1,100,87
1670854276.440124,320786.667,50486,3,MZ,1,100,87
1670854276.480034,320825.333,50486,3,MZ,1,100,88
1670854276.519945,320864.000,50486,3,MZ,1,100,88
1670854276.559855,320902.667,50500,3,MZ,1,100,87
1670854276.599766,320941.333,50500,3,MZ,1,100,88
1670854276.639677,320980.000,50500,3,MZ,1,100,88
1670854276.679415,321018.500,50517,2,MZ,1,100,88
1670854276.719154,321057.000,50517,2,MZ,1,100,86
1670854276.759064,321095.667,50533,3,MZ,1,100,89
1670854276.798975,321134.333,50533,3,MZ,1,100,88
1670854276.838886,321173.000,50533,3,MZ,1,100,87
1670854276.878882,321211.750,50556,4,MZ,1,100,87
1670854276.918879,321250.500,50556,4,MZ,1,100,89
1670854276.958876,321289.250,50556,4,MZ,1,100,86
1670854276.998872,321328.000,50556,4,MZ,1,100,87
1670854277.038095,321366.000,50572,3,MZ,1,100,87
1670854277.077317,321404.000,50572,3,MZ,1,100,87
1670854277.116540,321442.000,50572,3,MZ,1,100,88
1670854277.156106,321480.333,50590,3,MZ,1,100,88
1670854277.195673,321518.667,50590,3,MZ,1,100,88
1670854277.235239,321557.000,50590,3,MZ,1,100,88
1670854277.275494,321596.000,50608,2,MZ,1,100,88
1670854277.315749,321635.000,50608,2,MZ,1,100,87
1670854277.356692,321674.667,50623,3,MZ,1,100,87
1670854277.397634,321714.333,50623,3,MZ,1,100,88
1670854277.438577,321754.000,50623,3,MZ,1,100,87
1670854277.485541,321799.500,50640,2,MZ,1,100,88
1670854277.532505,321845.000,50640,2,MZ,1,100,87
1670854277.572415,321883.667,50657,3,MZ,1,100,88
1670854277.612326,321922.333,50657,3,MZ,1,100,87
1670854277.652236,321961.000,50657,3,MZ,1,100,86
1670854277.691459,321999.000,50673,2,MZ,1,100,87
1670854277.730681,322037.000,50673,2,MZ,1,100,86
1670854277.770248,322075.333,50691,3,MZ,1,100,88
1670854277.809815,322113.667,50691,3,MZ,1,100,87
1670854277.849381,322152.000,50691,3,MZ,1,100,88
1670854277.889292,322190.667,50705,3,MZ,1,100,87
1670854277.929203,322229.333,50705,3,MZ,1,100,88
1670854277.969113,322268.000,50705,3,MZ,1,100,87
1670854278.008852,322306.500,50722,2,MZ,1,100,89
1670854278.048590,322345.000,50722,2,MZ,1,100,87
1670854278.088157,322383.333,50738,3,MZ,1,100,87
1670854278.127723,322421.667,50738,3,MZ,1,100,88
1670854278.167290,322460.000,50738,3,MZ,1,100,88
1670854278.207201,322498.667,50758,3,MZ,1,100,87
1670854278.247111,322537.333,50758,3,MZ,1,100,87
1670854278.287022,322576.000,50758,3,MZ,1,100,87
1670854278.326244,322614.000,50773,2,MZ,1,100,88
1670854278.365467,322652.000,50773,2,MZ,1,100,86
1670854278.405377,322690.667,50789,3,MZ,1,100,88
1670854278.445288,322729.333,50789,3,MZ,1,100,87
1670854278.485199,322768.000,50789,3,MZ,1,100,87
1670854278.524937,322806.500,50806,2,MZ,1,100,88
1670854278.564676,322845.000,50806,2,MZ,1,100,88
1670854278.609059,322888.000,50823,3,MZ,1,100,89
1670854278.653443,322931.000,50823,3,MZ,1,100,86
1670854278.697826,322974.000,50823,3,MZ,1,100,88
1670854278.738081,323013.000,50839,2,MZ,1,100,88
1670854278.778335,323052.000,50839,2,MZ,1,100,88
1670854278.818246,323090.667,50855,3,MZ,1,100,88
1670854278.858156,323129.333,50855,3,MZ,1,100,88
1670854278.898067,323168.000,50855,3,MZ,1,100,88
1670854278.937806,323206.500,50871,2,MZ,1,100,87
1670854278.977544,323245.000,50871,2,MZ,1,100,88
1670854279.017455,323283.667,50888,3,MZ,1,100,89
1670854279.057365,323322.333,50888,3,MZ,1,100,88
1670854279.097276,323361.000,50888,3,MZ,1,100,87
1670854279.136499,323399.000,50905,3,MZ,1,100,87
1670854279.175721,323437.000,50905,3,MZ,1,100,87
1670854279.214944,323475.000,50905,3,MZ,1,100,87
1670854279.254854,323513.667,50924,3,MZ,1,100,88
1670854279.294765,323552.333,50924,3,MZ,1,100,88
1670854279.334676,323591.000,50924,3,MZ,1,100,89
1670854279.374930,323630.000,50938,2,MZ,1,100,87
1670854279.415185,323669.000,50938,2,MZ,1,100,87
1670854279.455096,323707.667,50956,3,MZ,1,100,88
1670854279.495006,323746.333,50956,3,MZ,1,100,87
1670854279.534917,323785.000,50956,3,MZ,1,100,88
1670854279.574655,323823.500,50972,2,MZ,1,100,87
1670854279.614394,323862.000,50972,2,MZ,1,100,87
1670854279.654305,323900.667,50989,3,MZ,1,100,87
1670854279.694215,323939.333,50989,3,MZ,1,100,87
1670854279.734126,323978.000,50989,3,MZ,1,100,88
1670854279.778165,324020.667,51006,3,MZ,1,100,87
1670854279.822204,324063.333,51006,3,MZ,1,100,88
1670854279.866244,324106.000,51006,3,MZ,1,100,88
1670854279.907531,324146.000,51021,2,MZ,1,100,87
1670854279.948817,324186.000,51021,2,MZ,1,100,87
1670854279.988728,324224.667,51037,3,MZ,1,100,88
1670854280.028639,324263.333,51037,3,MZ,1,100,87
1670854280.068549,324302.000,51037,3,MZ,1,100,88
1670854280.108288,324340.500,51054,2,MZ,1,100,87
1670854280.148026,324379.000,51054,2,MZ,1,100,88
1670854280.187937,324417.667,51073,3,MZ,1,100,88
1670854280.227848,324456.333,51073,3,MZ,1,100,87
1670854280.267758,324495.000,51073,3,MZ,1,100,89
1670854280.308013,324534.000,51089,2,MZ,1,100,87
1670854280.348268,324573.000,51089,2,MZ,1,100,88
1670854280.387834,324611.333,51104,3,MZ,1,100,89
1670854280.427401,324649.667,51104,3,MZ,1,100,86
1670854280.466967,324688.000,51104,3,MZ,1,100,88
1670854280.506878,324726.667,51122,3,MZ,1,100,88
1670854280.546788,324765.333,51122,3,MZ,1,100,87
1670854280.586699,324804.000,51122,3,MZ,1,100,86
1670854280.625406,324841.500,51138,2,MZ,1,100,87
1670854280.664112,324879.000,51138,2,MZ,1,100,88
1670854280.704367,324918.000,51155,3,MZ,1,100,87
1670854280.744621,324957.000,51155,3,MZ,1,100,87
1670854280.784876,324996.000,51155,3,MZ,1,100,86
1670854280.824615,325034.500,51170,2,MZ,1,100,87
1670854280.864353,325073.000,51170,2,MZ,1,100,87
1670854280.908736,325116.000,51187,3,MZ,1,100,87
1670854280.953120,325159.000,51187,3,MZ,1,100,86
1670854280.997503,325202.000,51187,3,MZ,1,100,87
1670854281.037414,325240.667,51203,3,MZ,1,100,88
1670854281.077324,325279.333,51203,3,MZ,1,100,87
1670854281.117235,325318.000,51203,3,MZ,1,100,86
1670854281.156716,325356.250,51221,4,MZ,1,100,87
1670854281.196196,325394.500,51221,4,MZ,1,100,87
1670854281.235677,325432.750,51221,4,MZ,1,100,86
1670854281.275157,325471.000,51221,4,MZ,1,100,87
1670854281.316100,325510.667,51239,3,MZ,1,100,87
1670854281.357043,325550.333,51239,3,MZ,1,100,87
1670854281.397986,325590.000,51239,3,MZ,1,100,88
1670854281.437552,325628.333,51257,3,MZ,1,100,88
1670854281.477119,325666.667,51257,3,MZ,1,100,88
1670854281.516685,325705.000,51257,3,MZ,1,100,87
1670854281.556424,325743.500,51273,2,MZ,1,100,87
1670854281.596163,325782.000,51273,2,MZ,1,100,87
1670854281.636417,325821.000,51290,3,MZ,1,100,88
1670854281.676672,325860.000,51290,3,MZ,1,100,87
1670854281.716927,325899.000,51290,3,MZ,1,100,88
1670854281.756665,325937.500,51304,2,MZ,1,100,87
1670854281.796404,325976.000,51304,2,MZ,1,100,87
1670854281.835626,326014.000,51322,3,MZ,1,100,88
1670854281.874849,326052.000,51322,3,MZ,1,100,88
1670854281.914071,326090.000,51322,3,MZ,1,100,88
1670854281.954842,326129.500,51338,2,MZ,1,100,87
1670854281.995613,326169.000,51338,2,MZ,1,100,88
1670854282.040684,326212.667,51355,3,MZ,1,100,89
1670854282.085756,326256.333,51355,3,MZ,1,100,87
1670854282.130827,326300.000,51355,3,MZ,1,100,87
1670854282.171598,326339.500,51377,4,MZ,1,100,87
1670854282.212369,326379.000,51377,4,MZ,1,100,88
1670854282.253139,326418.500,51377,4,MZ,1,100,88
1670854282.293910,326458.000,51377,4,MZ,1,100,87
1670854282.333821,326496.667,51396,3,MZ,1,100,87
1670854282.373731,326535.333,51396,3,MZ,1,100,88
1670854282.413642,326574.000,51396,3,MZ,1,100,88
1670854282.453897,326613.000,51412,2,MZ,1,100,87
1670854282.494151,326652.000,51412,2,MZ,1,100,87
1670854282.533718,326690.333,51428,3,MZ,1,100,88
1670854282.573284,326728.667,51428,3,MZ,1,100,88
1670854282.612851,326767.000,51428,3,MZ,1,100,87
1670854282.652074,326805.000,51444,3,MZ,1,100,87
1670854282.691296,326843.000,51444,3,MZ,1,100,88
1670854282.730519,326881.000,51444,3,MZ,1,100,87
1670854282.771289,326920.500,51461,2,MZ,1,100,88
1670854282.812060,326960.000,51461,2,MZ,1,100,88
1670854282.852315,326999.000,51478,3,MZ,1,100,88
1670854282.892569,327038.000,51478,3,MZ,1,100,87
1670854282.932824,327077.000,51478,3,MZ,1,100,87
1670854282.973079,327116.000,51493,2,MZ,1,100,88
1670854283.013333,327155.000,51493,2,MZ,1,100,87
1670854283.053244,327193.667,51509,3,MZ,1,100,88
1670854283.093155,327232.333,51509,3,MZ,1,100,86
1670854283.133065,327271.000,51509,3,MZ,1,100,87
1670854283.179513,327316.000,51529,2,MZ,1,100,87
1670854283.225961,327361.000,51529,2,MZ,1,100,88
1670854283.265527,327399.333,51545,3,MZ,1,100,88
1670854283.305094,327437.667,51545,3,MZ,1,100,87
1670854283.344660,327476.000,51545,3,MZ,1,100,88
1670854283.384227,327514.333,51562,3,MZ,1,100,88
1670854283.423794,327552.667,51562,3,MZ,1,100,87
1670854283.463360,327591.000,51562,3,MZ,1,100,88
1670854283.503615,327630.000,51577,2,MZ,1,100,87
1670854283.543869,327669.000,51577,2,MZ,1,100,89
1670854283.584468,327708.333,51594,3,MZ,1,100,87
1670854283.625067,327747.667,51594,3,MZ,1,100,87
1670854283.665666,327787.000,51594,3,MZ,1,100,86
1670854283.705404,327825.500,51610,2,MZ,1,100,88
1670854283.745143,327864.000,51610,2,MZ,1,100,87
1670854283.785053,327902.667,51628,3,MZ,1,100,87
1670854283.824964,327941.333,51628,3,MZ,1,100,88
1670854283.864875,327980.000,51628,3,MZ,1,100,88
1670854283.905129,328019.000,51643,2,MZ,1,100,88
1670854283.945384,328058.000,51643,2,MZ,1,100,88
1670854283.984951,328096.333,51659,3,MZ,1,100,88
1670854284.024517,328134.667,51659,3,MZ,1,100,88
1670854284.064084,328173.000,51659,3,MZ,1,100,87
1670854284.103650,328211.333,51676,3,MZ,1,100,87
1670854284.143217,328249.667,51676,3,MZ,1,100,87
1670854284.182783,328288.000,51676,3,MZ,1,100,87
1670854284.223038,328327.000,51695,2,MZ,1,100,88
1670854284.263293,328366.000,51695,2,MZ,1,100,87
1670854284.308020,328409.333,51711,3,MZ,1,100,88
1670854284.352747,328452.667,51711,3,MZ,1,100,87
1670854284.397475,328496.000,51711,3,MZ,1,100,87
1670854284.438762,328536.000,51726,2,MZ,1,100,87
1670854284.480049,328576.000,51726,2,MZ,1,100,88
1670854284.520303,328615.000,51743,3,MZ,1,100,87
1670854284.560558,328654.000,51743,3,MZ,1,100,88
1670854284.600813,328693.000,51743,3,MZ,1,100,87
1670854284.640551,328731.500,51760,2,MZ,1,100,87
1670854284.680290,328770.000,51760,2,MZ,1,100,88
1670854284.719512,328808.000,51776,3,MZ,1,100,87
1670854284.758735,328846.000,51776,3,MZ,1,100,86
1670854284.797957,328884.000,51776,3,MZ,1,100,88
1670854284.837868,328922.667,51794,3,MZ,1,100,87
1670854284.877779,328961.333,51794,3,MZ,1,100,87
1670854284.917689,329000.000,51794,3,MZ,1,100,87
1670854284.957428,329038.500,51808,2,MZ,1,100,88
1670854284.997166,329077.000,51808,2,MZ,1,100,88
1670854285.037765,329116.333,51825,3,MZ,1,100,88
1670854285.078364,329155.667,51825,3,MZ,1,100,87
1670854285.118963,329195.000,51825,3,MZ,1,100,88
1670854285.159217,329234.000,51842,2,MZ,1,100,88
1670854285.199472,329273.000,51842,2,MZ,1,100,88
1670854285.239727,329312.000,51861,3,MZ,1,100,88
1670854285.279981,329351.000,51861,3,MZ,1,100,87
1670854285.320236,329390.000,51861,3,MZ,1,100,86
1670854285.359975,329428.500,51875,2,MZ,1,100,89
1670854285.399713,329467.000,51875,2,MZ,1,100,87
1670854285.443753,329509.667,51893,3,MZ,1,100,86
1670854285.487792,329552.333,51893,3,MZ,1,100,88
1670854285.531831,329595.000,51893,3,MZ,1,100,87
1670854285.571742,329633.667,51909,3,MZ,1,100,87
1670854285.611652,329672.333,51909,3,MZ,1,100,88
1670854285.651563,329711.000,51909,3,MZ,1,100,87
1670854285.691302,329749.500,51926,2,MZ,1,100,88
1670854285.731040,329788.000,51926,2,MZ,1,100,87
1670854285.771295,329827.000,51943,3,MZ,1,100,87
1670854285.811549,329866.000,51943,3,MZ,1,100,87
1670854285.851804,329905.000,51943,3,MZ,1,100,88
1670854285.892059,329944.000,51958,2,MZ,1,100,87
1670854285.932313,329983.000,51958,2,MZ,1,100,88
1670854285.972568,330022.000,51974,3,MZ,1,100,87
1670854286.012823,330061.000,51974,3,MZ,1,100,87
1670854286.053077,330100.000,51974,3,MZ,1,100,88
1670854286.092988,330138.667,51991,3,MZ,1,100,87
1670854286.132899,330177.333,51991,3,MZ,1,100,87
1670854286.172809,330216.000,51991,3,MZ,1,100,87
1670854286.212548,330254.500,52010,2,MZ,1,100,87
1670854286.252286,330293.000,52010,2,MZ,1,100,88
1670854286.291853,330331.333,52026,3,MZ,1,100,89
1670854286.331420,330369.667,52026,3,MZ,1,100,88
1670854286.370986,330408.000,52026,3,MZ,1,100,88
1670854286.410725,330446.500,52041,2,MZ,1,100,88
1670854286.450463,330485.000,52041,2,MZ,1,100,88
1670854286.491062,330524.333,52059,3,MZ,1,100,86
1670854286.531661,330563.667,52059,3,MZ,1,100,87
1670854286.572259,330603.000,52059,3,MZ,1,100,87
1670854286.619223,330648.500,52075,2,MZ,1,100,88
1670854286.666187,330694.000,52075,2,MZ,1,100,88
1670854286.706442,330733.000,52092,3,MZ,1,100,87
1670854286.746696,330772.000,52092,3,MZ,1,100,87
1670854286.786951,330811.000,52092,3,MZ,1,100,88
1670854286.826174,330849.000,52107,2,MZ,1,100,86
1670854286.865396,330887.000,52107,2,MZ,1,100,88
1670854286.904963,330925.333,52124,3,MZ,1,100,87
1670854286.944529,330963.667,52124,3,MZ,1,100,87
1670854286.984096,331002.000,52124,3,MZ,1,100,87
1670854287.023662,331040.333,52140,3,MZ,1,100,88
1670854287.063229,331078.667,52140,3,MZ,1,100,88
1670854287.102796,331117.000,52140,3,MZ,1,100,87
1670854287.143050,331156.000,52158,2,MZ,1,100,88
1670854287.183305,331195.000,52158,2,MZ,1,100,89
1670854287.223216,331233.667,52176,3,MZ,1,100,88
1670854287.263126,331272.333,52176,3,MZ,1,100,87
1670854287.303037,331311.000,52176,3,MZ,1,100,87
1670854287.342947,331349.667,52191,3,MZ,1,100,88
1670854287.382858,331388.333,52191,3,MZ,1,100,87
1670854287.422769,331427.000,52191,3,MZ,1,100,88
1670854287.462249,331465.250,52213,4,MZ,1,100,87
1670854287.501730,331503.500,52213,4,MZ,1,100,88
1670854287.541210,331541.750,52213,4,MZ,1,100,88
1670854287.580691,331580.000,52213,4,MZ,1,100,87
1670854287.620429,331618.500,52228,2,MZ,1,100,88
1670854287.660168,331657.000,52228,2,MZ,1,100,87
1670854287.703863,331699.333,52244,3,MZ,1,100,88
1670854287.747558,331741.667,52244,3,MZ,1,100,89
1670854287.791254,331784.000,52244,3,MZ,1,100,88
1670854287.830992,331822.500,52262,2,MZ,1,100,87
1670854287.870731,331861.000,52262,2,MZ,1,100,88
1670854287.910641,331899.667,52278,3,MZ,1,100,88
1670854287.950552,331938.333,52278,3,MZ,1,100,88
1670854287.990463,331977.000,52278,3,MZ,1,100,87
1670854288.030717,332016.000,52294,2,MZ,1,100,88
1670854288.070972,332055.000,52294,2,MZ,1,100,88
1670854288.110539,332093.333,52310,3,MZ,1,100,87
1670854288.150105,332131.667,52310,3,MZ,1,100,87
1670854288.189672,332170.000,52310,3,MZ,1,100,88
1670854288.229238,332208.333,52329,3,MZ,1,100,88
1670854288.268805,332246.667,52329,3,MZ,1,100,88
1670854288.308371,332285.000,52329,3,MZ,1,100,88
1670854288.347594,332323.000,52345,2,MZ,1,100,88
1670854288.386817,332361.000,52345,2,MZ,1,100,87
1670854288.427071,332400.000,52363,3,MZ,1,100,88
1670854288.467326,332439.000,52363,3,MZ,1,100,87
1670854288.507581,332478.000,52363,3,MZ,1,100,88
1670854288.547491,332516.667,52377,3,MZ,1,100,88
1670854288.587402,332555.333,52377,3,MZ,1,100,87
1670854288.627312,332594.000,52377,3,MZ,1,100,88
1670854288.667051,332632.500,52394,2,MZ,1,100,86
1670854288.706789,332671.000,52394,2,MZ,1,100,88
1670854288.746700,332709.667,52410,3,MZ,1,100,87
1670854288.786611,332748.333,52410,3,MZ,1,100,88
1670854288.826521,332787.000,52410,3,MZ,1,100,87
1670854288.872969,332832.000,52428,2,MZ,1,100,88
1670854288.919417,332877.000,52428,2,MZ,1,100,88
1670854288.960016,332916.333,52444,3,MZ,1,100,86
1670854289.000614,332955.667,52444,3,MZ,1,100,88
1670854289.041213,332995.000,52444,3,MZ,1,100,86
1670854289.081984,333034.500,52459,2,MZ,1,100,87
1670854289.122754,333074.000,52459,2,MZ,1,100,88
1670854289.162321,333112.333,52478,3,MZ,1,100,87
1670854289.201888,333150.667,52478,3,MZ,1,100,87
1670854289.241454,333189.000,52478,3,MZ,1,100,87
1670854289.281365,333227.667,52495,3,MZ,1,100,87
1670854289.321275,333266.333,52495,3,MZ,1,100,87
1670854289.361186,333305.000,52495,3,MZ,1,100,88
1670854289.401441,333344.000,52511,2,MZ,1,100,86
1670854289.441695,333383.000,52511,2,MZ,1,100,88
1670854289.481606,333421.667,52527,3,MZ,1,100,88
1670854289.521517,333460.333,52527,3,MZ,1,100,88
1670854289.561427,333499.000,52527,3,MZ,1,100,88
1670854289.601166,333537.500,52543,2,MZ,1,100,87
1670854289.640904,333576.000,52543,2,MZ,1,100,88
1670854289.680471,333614.333,52560,3,MZ,1,100,86
1670854289.720037,333652.667,52560,3,MZ,1,100,87
1670854289.759604,333691.000,52560,3,MZ,1,100,88
1670854289.799170,333729.333,52577,3,MZ,1,100,88
1670854289.838737,333767.667,52577,3,MZ,1,100,87
1670854289.878304,333806.000,52577,3,MZ,1,100,88
1670854289.918214,333844.667,52594,3,MZ,1,100,88
1670854289.958125,333883.333,52594,3,MZ,1,100,88
1670854289.998036,333922.000,52594,3,MZ,1,100,87
1670854290.044999,333967.500,52609,2,MZ,1,100,87
1670854290.091963,334013.000,52609,2,MZ,1,100,89
1670854290.131702,334051.500,52626,2,MZ,1,100,88
1670854290.171440,334090.000,52626,2,MZ,1,100,87
1670854290.211351,334128.667,52644,3,MZ,1,100,87
1670854290.251261,334167.333,52644,3,MZ,1,100,87
1670854290.291172,334206.000,52644,3,MZ,1,100,87
1670854290.330395,334244.000,52661,3,MZ,1,100,88
1670854290.369617,334282.000,52661,3,MZ,1,100,87
1670854290.408840,334320.000,52661,3,MZ,1,100,88
1670854290.449610,334359.500,52678,2,MZ,1,100,87
1670854290.490381,334399.000,52678,2,MZ,1,100,87
1670854290.530980,334438.333,52693,3,MZ,1,100,87
1670854290.571579,334477.667,52693,3,MZ,1,100,88
1670854290.612177,334517.000,52693,3,MZ,1,100,88
1670854290.651916,334555.500,52709,2,MZ,1,100,88
1670854290.691655,334594.000,52709,2,MZ,1,100,87
1670854290.731565,334632.667,52726,3,MZ,1,100,89
1670854290.771476,334671.333,52726,3,MZ,1,100,87
1670854290.811386,334710.000,52726,3,MZ,1,100,87
1670854290.851297,334748.667,52743,3,MZ,1,100,88
1670854290.891208,334787.333,52743,3,MZ,1,100,88
1670854290.931118,334826.000,52743,3,MZ,1,100,88
1670854290.970857,334864.500,52759,2,MZ,1,100,87
1670854291.010596,334903.000,52759,2,MZ,1,100,88
1670854291.055323,334946.333,52774,3,MZ,1,100,87
1670854291.100050,334989.667,52774,3,MZ,1,100,88
1670854291.144778,335033.000,52774,3,MZ,1,100,87
1670854291.184516,335071.500,52794,2,MZ,1,100,88
1670854291.224255,335110.000,52794,2,MZ,1,100,88
1670854291.264854,335149.333,52810,3,MZ,1,100,87
1670854291.305452,335188.667,52810,3,MZ,1,100,88
1670854291.346051,335228.000,52810,3,MZ,1,100,87
1670854291.386822,335267.500,52827,2,MZ,1,100,88
1670854291.427593,335307.000,52827,2,MZ,1,100,88
1670854291.467159,335345.333,52842,3,MZ,1,100,86
1670854291.506726,335383.667,52842,3,MZ,1,100,87
1670854291.546292,335422.000,52842,3,MZ,1,100,88
1670854291.586203,335460.667,52859,3,MZ,1,100,87
1670854291.626113,335499.333,52859,3,MZ,1,100,89
1670854291.666024,335538.000,52859,3,MZ,1,100,88
1670854291.705763,335576.500,52875,2,MZ,1,100,88
1670854291.745501,335615.000,52875,2,MZ,1,100,88
1670854291.785068,335653.333,52893,3,MZ,1,100,88
1670854291.824635,335691.667,52893,3,MZ,1,100,87
1670854291.864201,335730.000,52893,3,MZ,1,100,88
1670854291.904456,335769.000,52909,3,MZ,1,100,87
1670854291.944710,335808.000,52909,3,MZ,1,100,89
1670854291.984965,335847.000,52909,3,MZ,1,100,88
1670854292.025736,335886.500,52924,2,MZ,1,100,87
1670854292.066507,335926.000,52924,2,MZ,1,100,88
1670854292.106417,335964.667,52941,3,MZ,1,100,89
1670854292.146328,336003.333,52941,3,MZ,1,100,88
1670854292.186238,336042.000,52941,3,MZ,1,100,88
1670854292.225977,336080.500,52960,2,MZ,1,100,88
1670854292.265716,336119.000,52960,2,MZ,1,100,88
1670854292.310099,336162.000,52976,3,MZ,1,100,89
1670854292.354482,336205.000,52976,3,MZ,1,100,87
1670854292.398866,336248.000,52976,3,MZ,1,100,88
1670854292.439120,336287.000,52992,2,MZ,1,100,88
1670854292.479375,336326.000,52992,2,MZ,1,100,88
1670854292.518598,336364.000,53008,3,MZ,1,100,88
1670854292.557820,336402.000,53008,3,MZ,1,100,87
1670854292.597043,336440.000,53008,3,MZ,1,100,87
1670854292.636781,336478.500,53025,2,MZ,1,100,88
1670854292.676520,336517.000,53025,2,MZ,1,100,88
1670854292.717187,336556.400,53048,5,MZ,1,100,88
1670854292.757855,336595.800,53048,5,MZ,1,100,87
1670854292.798522,336635.200,53048,5,MZ,1,100,88
1670854292.839190,336674.600,53048,5,MZ,1,100,88
1670854292.879857,336714.000,53048,5,MZ,1,100,88
1670854292.919768,336752.667,53064,3,MZ,1,100,88
1670854292.959679,336791.333,53064,3,MZ,1,100,88
1670854292.999589,336830.000,53064,3,MZ,1,100,88
1670854293.039328,336868.500,53081,2,MZ,1,100,88
1670854293.079067,336907.000,53081,2,MZ,1,100,87
1670854293.118977,336945.667,53098,3,MZ,1,100,87
1670854293.158888,336984.333,53098,3,MZ,1,100,88
1670854293.198798,337023.000,53098,3,MZ,1,100,88
1670854293.238365,337061.333,53117,3,MZ,1,100,88
1670854293.277931,337099.667,53117,3,MZ,1,100,88
1670854293.317498,337138.000,53117,3,MZ,1,100,87
1670854293.357753,337177.000,53131,2,MZ,1,100,87
1670854293.398007,337216.000,53131,2,MZ,1,100,86
1670854293.444971,337261.500,53149,2,MZ,1,100,88
1670854293.491935,337307.000,53149,2,MZ,1,100,87
1670854293.532190,337346.000,53165,3,MZ,1,100,88
1670854293.572444,337385.000,53165,3,MZ,1,100,87
1670854293.612699,337424.000,53165,3,MZ,1,100,87
1670854293.653986,337464.000,53182,2,MZ,1,100,86
1670854293.695273,337504.000,53182,2,MZ,1,100,88
1670854293.734839,337542.333,53196,3,MZ,1,100,88
1670854293.774406,337580.667,53196,3,MZ,1,100,87
1670854293.813972,337619.000,53196,3,MZ,1,100,86
1670854293.853883,337657.667,53214,3,MZ,1,100,88
1670854293.893794,337696.333,53214,3,MZ,1,100,88
1670854293.933704,337735.000,53214,3,MZ,1,100,88
1670854293.972927,337773.000,53230,2,MZ,1,100,87
1670854294.012149,337811.000,53230,2,MZ,1,100,88
1670854294.052060,337849.667,53247,3,MZ,1,100,87
1670854294.091970,337888.333,53247,3,MZ,1,100,87
1670854294.131881,337927.000,53247,3,MZ,1,100,87
1670854294.172136,337966.000,53266,3,MZ,1,100,87
1670854294.212390,338005.000,53266,3,MZ,1,100,86
1670854294.252645,338044.000,53266,3,MZ,1,100,86
1670854294.293416,338083.500,53281,2,MZ,1,100,87
1670854294.334187,338123.000,53281,2,MZ,1,100,88
1670854294.374097,338161.667,53297,3,MZ,1,100,87
1670854294.414008,338200.333,53297,3,MZ,1,100,88
1670854294.453918,338239.000,53297,3,MZ,1,100,88
1670854294.493657,338277.500,53315,2,MZ,1,100,88
1670854294.533396,338316.000,53315,2,MZ,1,100,88
1670854294.577435,338358.667,53331,3,MZ,1,100,87
1670854294.621474,338401.333,53331,3,MZ,1,100,86
1670854294.665514,338444.000,53331,3,MZ,1,100,88
1670854294.705768,338483.000,53347,2,MZ,1,100,88
1670854294.746023,338522.000,53347,2,MZ,1,100,86
1670854294.785589,338560.333,53363,3,MZ,1,100,86
1670854294.825156,338598.667,53363,3,MZ,1,100,88
1670854294.864722,338637.000,53363,3,MZ,1,100,88
1670854294.904633,338675.667,53380,3,MZ,1,100,88
1670854294.944544,338714.333,53380,3,MZ,1,100,87
1670854294.984454,338753.000,53380,3,MZ,1,100,86
1670854295.024709,338792.000,53396,2,MZ,1,100,88
1670854295.064964,338831.000,53396,2,MZ,1,100,88
1670854295.105562,338870.333,53414,3,MZ,1,100,87
1670854295.146161,338909.667,53414,3,MZ,1,100,87
1670854295.186760,338949.000,53414,3,MZ,1,100,87
1670854295.227015,338988.000,53430,2,MZ,1,100,87
1670854295.267269,339027.000,53430,2,MZ,1,100,88
1670854295.307180,339065.667,53447,3,MZ,1,100,87
1670854295.347090,339104.333,53447,3,MZ,1,100,88
1670854295.387001,339143.000,53447,3,MZ,1,100,87
1670854295.426224,339181.000,53463,3,MZ,1,100,88
1670854295.465446,339219.000,53463,3,MZ,1,100,88
1670854295.504669,339257.000,53463,3,MZ,1,100,88
1670854295.544407,339295.500,53481,2,MZ,1,100,87
1670854295.584146,339334.000,53481,2,MZ,1,100,87
1670854295.629217,339377.667,53497,3,MZ,1,100,87
1670854295.674289,339421.333,53497,3,MZ,1,100,87
