LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1670854128.598466,177553.000,27257,2,PI,1,100,1234
1670854128.639495,177592.750,27277,4,PI,1,100,1243
1670854128.680524,177632.500,27277,4,PI,1,100,1239
1670854128.721552,177672.250,27277,4,PI,1,100,1245
1670854128.762581,177712.000,27277,4,PI,1,100,1249
1670854128.802320,177750.500,27294,2,PI,1,100,1241
1670854128.842058,177789.000,27294,2,PI,1,100,1234
1670854128.881969,177827.667,27311,3,PI,1,100,1234
1670854128.921880,177866.333,27311,3,PI,1,100,1229
1670854128.961790,177905.000,27311,3,PI,1,100,1237
1670854129.000669,177942.667,27327,3,PI,1,100,1239
1670854129.039547,177980.333,27327,3,PI,1,100,1240
1670854129.078426,178018.000,27327,3,PI,1,100,1246
1670854129.118680,178057.000,27345,2,PI,1,100,1243
1670854129.158935,178096.000,27345,2,PI,1,100,1242
1670854129.199190,178135.000,27361,3,PI,1,100,1232
1670854129.239444,178174.000,27361,3,PI,1,100,1252
1670854129.279699,178213.000,27361,3,PI,1,100,1234
1670854129.325631,178257.500,27376,2,PI,1,100,1234
1670854129.371562,178302.000,27376,2,PI,1,100,1228
1670854129.411473,178340.667,27393,3,PI,1,100,1232
1670854129.451383,178379.333,27393,3,PI,1,100,1232
1670854129.491294,178418.000,27393,3,PI,1,100,1234
1670854129.532581,178458.000,27412,2,PI,1,100,1237
1670854129.573868,178498.000,27412,2,PI,1,100,1243
1670854129.613778,178536.667,27428,3,PI,1,100,1245
1670854129.653689,178575.333,27428,3,PI,1,100,1248
1670854129.693600,178614.000,27428,3,PI,1,100,1257
1670854129.733338,178652.500,27445,2,PI,1,100,1235
1670854129.773077,178691.000,27445,2,PI,1,100,1232
1670854129.811955,178728.667,27460,3,PI,1,100,1227
1670854129.850834,178766.333,27460,3,PI,1,100,1243
1670854129.889712,178804.000,27460,3,PI,1,100,1232
1670854129.929623,178842.667,27477,3,PI,1,100,1233
1670854129.969533,178881.333,27477,3,PI,1,100,1238
1670854130.009444,178920.000,27477,3,PI,1,100,1234
1670854130.050215,178959.500,27494,2,PI,1,100,1246
1670854130.090986,178999.000,27494,2,PI,1,100,1243
1670854130.131928,179038.667,27511,3,PI,1,100,1241
1670854130.172871,179078.333,27511,3,PI,1,100,1237
1670854130.213814,179118.000,27511,3,PI,1,100,1234
1670854130.253725,179156.667,27526,3,PI,1,100,1228
1670854130.293635,179195.333,27526,3,PI,1,100,1230
1670854130.333546,179234.000,27526,3,PI,1,100,1221
1670854130.373800,179273.000,27543,2,PI,1,100,1242
1670854130.414055,179312.000,27543,2,PI,1,100,1234
1670854130.453278,179350.000,27561,3,PI,1,100,1244
1670854130.492500,179388.000,27561,3,PI,1,100,1241
1670854130.531723,179426.000,27561,3,PI,1,100,1239
1670854130.571289,179464.333,27578,3,PI,1,100,1243
1670854130.610856,179502.667,27578,3,PI,1,100,1238
1670854130.650422,179541.000,27578,3,PI,1,100,1231
1670854130.690677,179580.000,27594,2,PI,1,100,1219
1670854130.730932,179619.000,27594,2,PI,1,100,1241
1670854130.770842,179657.667,27611,3,PI,1,100,1223
1670854130.810753,179696.333,27611,3,PI,1,100,1239
1670854130.850663,179735.000,27611,3,PI,1,100,1237
1670854130.890574,179773.667,27626,3,PI,1,100,1243
1670854130.930485,179812.333,27626,3,PI,1,100,1241
1670854130.970395,179851.000,27626,3,PI,1,100,1243
1670854131.010134,179889.500,27643,2,PI,1,100,1238
1670854131.049872,179928.000,27643,2,PI,1,100,1229
1670854131.093568,179970.333,27660,3,PI,1,100,1223
1670854131.137263,180012.667,27660,3,PI,1,100,1233
1670854131.180958,180055.000,27660,3,PI,1,100,1224
1670854131.220697,180093.500,27677,2,PI,1,100,1224
1670854131.260435,180132.000,27677,2,PI,1,100,1235
1670854131.299658,180170.000,27691,3,PI,1,100,1235
1670854131.338880,180208.000,27691,3,PI,1,100,1247
1670854131.378103,180246.000,27691,3,PI,1,100,1244
1670854131.417841,180284.500,27709,2,PI,1,100,1245
1670854131.457580,180323.000,27709,2,PI,1,100,1247
1670854131.497835,180362.000,27727,3,PI,1,100,1233
1670854131.538090,180401.000,27727,3,PI,1,100,1232
1670854131.578344,180440.000,27727,3,PI,1,100,1232
1670854131.618599,180479.000,27744,3,PI,1,100,1229
1670854131.658854,180518.000,27744,3,PI,1,100,1230
1670854131.699108,180557.000,27744,3,PI,1,100,1239
1670854131.738331,180595.000,27761,2,PI,1,100,1241
1670854131.777553,180633.000,27761,2,PI,1,100,1242
1670854131.817120,180671.333,27776,3,PI,1,100,1238
1670854131.856686,180709.667,27776,3,PI,1,100,1251
1670854131.896253,180748.000,27776,3,PI,1,100,1238
1670854131.935819,180786.333,27792,3,PI,1,100,1238
1670854131.975386,180824.667,27792,3,PI,1,100,1227
1670854132.014952,180863.000,27792,3,PI,1,100,1229
1670854132.055207,180902.000,27810,2,PI,1,100,1222
1670854132.095462,180941.000,27810,2,PI,1,100,1229
1670854132.135372,180979.667,27826,3,PI,1,100,1222
1670854132.175283,181018.333,27826,3,PI,1,100,1228
1670854132.215194,181057.000,27826,3,PI,1,100,1242
1670854132.254932,181095.500,27842,2,PI,1,100,1240
1670854132.294671,181134.000,27842,2,PI,1,100,1240
1670854132.334582,181172.667,27858,3,PI,1,100,1239
1670854132.374492,181211.333,27858,3,PI,1,100,1241
1670854132.414403,181250.000,27858,3,PI,1,100,1230
1670854132.453969,181288.333,27877,3,PI,1,100,1228
1670854132.493536,181326.667,27877,3,PI,1,100,1225
1670854132.533103,181365.000,27877,3,PI,1,100,1241
1670854132.572841,181403.500,27893,2,PI,1,100,1232
1670854132.612580,181442.000,27893,2,PI,1,100,1242
1670854132.653178,181481.333,27910,3,PI,1,100,1246
1670854132.693777,181520.667,27910,3,PI,1,100,1248
1670854132.734376,181560.000,27910,3,PI,1,100,1241
1670854132.774114,181598.500,27925,2,PI,1,100,1243
1670854132.813853,181637.000,27925,2,PI,1,100,1235
1670854132.853764,181675.667,27942,3,PI,1,100,1222
1670854132.893674,181714.333,27942,3,PI,1,100,1237
1670854132.933585,181753.000,27942,3,PI,1,100,1227
1670854132.980549,181798.500,27958,2,PI,1,100,1233
1670854133.027512,181844.000,27958,2,PI,1,100,1227
1670854133.067423,181882.667,27976,3,PI,1,100,1241
1670854133.107334,181921.333,27976,3,PI,1,100,1237
1670854133.147244,181960.000,27976,3,PI,1,100,1234
1670854133.187155,181998.667,27992,3,PI,1,100,1242
1670854133.227066,182037.333,27992,3,PI,1,100,1238
1670854133.266976,182076.000,27992,3,PI,1,100,1229
1670854133.306199,182114.000,28007,2,PI,1,100,1220
1670854133.345421,182152.000,28007,2,PI,1,100,1236
1670854133.384988,182190.333,28024,3,PI,1,100,1227
1670854133.424554,182228.667,28024,3,PI,1,100,1233
1670854133.464121,182267.000,28024,3,PI,1,100,1232
1670854133.504375,182306.000,28043,2,PI,1,100,1245
1670854133.544630,182345.000,28043,2,PI,1,100,1246
1670854133.584541,182383.667,28059,3,PI,1,100,1249
1670854133.624451,182422.333,28059,3,PI,1,100,1239
1670854133.664362,182461.000,28059,3,PI,1,100,1235
1670854133.704273,182499.667,28076,3,PI,1,100,1236
1670854133.744183,182538.333,28076,3,PI,1,100,1233
1670854133.784094,182577.000,28076,3,PI,1,100,1226
1670854133.823833,182615.500,28091,2,PI,1,100,1228
1670854133.863571,182654.000,28091,2,PI,1,100,1231
1670854133.903310,182692.500,28112,6,PI,1,100,1229
1670854133.943048,182731.000,28112,6,PI,1,100,1233
1670854133.982787,182769.500,28112,6,PI,1,100,1237
1670854134.022525,182808.000,28112,6,PI,1,100,1249
1670854134.062264,182846.500,28112,6,PI,1,100,1240
1670854134.102003,182885.000,28112,6,PI,1,100,1245
1670854134.142945,182924.667,28129,3,PI,1,100,1235
1670854134.183888,182964.333,28129,3,PI,1,100,1233
1670854134.224831,183004.000,28129,3,PI,1,100,1229
1670854134.264570,183042.500,28145,2,PI,1,100,1230
1670854134.304308,183081.000,28145,2,PI,1,100,1227
1670854134.344219,183119.667,28161,3,PI,1,100,1226
1670854134.384129,183158.333,28161,3,PI,1,100,1249
1670854134.424040,183197.000,28161,3,PI,1,100,1242
1670854134.463951,183235.667,28179,3,PI,1,100,1241
1670854134.503861,183274.333,28179,3,PI,1,100,1243
1670854134.543772,183313.000,28179,3,PI,1,100,1243
1670854134.582994,183351.000,28196,2,PI,1,100,1234
1670854134.622217,183389.000,28196,2,PI,1,100,1225
1670854134.662816,183428.333,28212,3,PI,1,100,1225
1670854134.703414,183467.667,28212,3,PI,1,100,1225
1670854134.744013,183507.000,28212,3,PI,1,100,1233
1670854134.790977,183552.500,28230,2,PI,1,100,1244
1670854134.837941,183598.000,28230,2,PI,1,100,1237
1670854134.877851,183636.667,28244,3,PI,1,100,1239
1670854134.917762,183675.333,28244,3,PI,1,100,1245
1670854134.957672,183714.000,28244,3,PI,1,100,1243
1670854134.997411,183752.500,28261,2,PI,1,100,1242
1670854135.037150,183791.000,28261,2,PI,1,100,1232
1670854135.077404,183830.000,28278,3,PI,1,100,1232
1670854135.117659,183869.000,28278,3,PI,1,100,1226
1670854135.157914,183908.000,28278,3,PI,1,100,1222
1670854135.197824,183946.667,28295,3,PI,1,100,1231
1670854135.237735,183985.333,28295,3,PI,1,100,1241
1670854135.277646,184024.000,28295,3,PI,1,100,1238
1670854135.317384,184062.500,28309,2,PI,1,100,1243
1670854135.357123,184101.000,28309,2,PI,1,100,1245
1670854135.396345,184139.000,28327,3,PI,1,100,1243
1670854135.435568,184177.000,28327,3,PI,1,100,1239
1670854135.474790,184215.000,28327,3,PI,1,100,1227
1670854135.515561,184254.500,28345,2,PI,1,100,1242
1670854135.556332,184294.000,28345,2,PI,1,100,1224
1670854135.596931,184333.333,28362,3,PI,1,100,1238
1670854135.637529,184372.667,28362,3,PI,1,100,1228
1670854135.678128,184412.000,28362,3,PI,1,100,1238
1670854135.718039,184450.667,28379,3,PI,1,100,1244
1670854135.757949,184489.333,28379,3,PI,1,100,1245
1670854135.797860,184528.000,28379,3,PI,1,100,1240
1670854135.837856,184566.750,28394,4,PI,1,100,1233
1670854135.877853,184605.500,28394,4,PI,1,100,1235
1670854135.917850,184644.250,28394,4,PI,1,100,1228
1670854135.957846,184683.000,28394,4,PI,1,100,1226
1670854135.997585,184721.500,28410,2,PI,1,100,1221
1670854136.037323,184760.000,28410,2,PI,1,100,1231
1670854136.076202,184797.667,28426,3,PI,1,100,1231
1670854136.115080,184835.333,28426,3,PI,1,100,1236
1670854136.153959,184873.000,28426,3,PI,1,100,1236
1670854136.193697,184911.500,28442,2,PI,1,100,1249
1670854136.233436,184950.000,28442,2,PI,1,100,1241
1670854136.274379,184989.667,28459,3,PI,1,100,1244
1670854136.315321,185029.333,28459,3,PI,1,100,1237
1670854136.356264,185069.000,28459,3,PI,1,100,1232
1670854136.396863,185108.333,28476,3,PI,1,100,1230
1670854136.437462,185147.667,28476,3,PI,1,100,1233
1670854136.478060,185187.000,28476,3,PI,1,100,1230
1670854136.517799,185225.500,28493,2,PI,1,100,1226
1670854136.557538,185264.000,28493,2,PI,1,100,1246
1670854136.603985,185309.000,28509,2,PI,1,100,1242
1670854136.650433,185354.000,28509,2,PI,1,100,1244
1670854136.690344,185392.667,28527,3,PI,1,100,1244
1670854136.730254,185431.333,28527,3,PI,1,100,1250
1670854136.770165,185470.000,28527,3,PI,1,100,1238
1670854136.810076,185508.667,28543,3,PI,1,100,1230
1670854136.849986,185547.333,28543,3,PI,1,100,1234
1670854136.889897,185586.000,28543,3,PI,1,100,1232
1670854136.929119,185624.000,28560,2,PI,1,100,1230
1670854136.968342,185662.000,28560,2,PI,1,100,1227
1670854137.009285,185701.667,28575,3,PI,1,100,1249
1670854137.050227,185741.333,28575,3,PI,1,100,1237
1670854137.091170,185781.000,28575,3,PI,1,100,1242
1670854137.131081,185819.667,28592,3,PI,1,100,1241
1670854137.170991,185858.333,28592,3,PI,1,100,1242
1670854137.210902,185897.000,28592,3,PI,1,100,1232
1670854137.252189,185937.000,28608,2,PI,1,100,1232
1670854137.293476,185977.000,28608,2,PI,1,100,1223
1670854137.333042,186015.333,28625,3,PI,1,100,1225
1670854137.372609,186053.667,28625,3,PI,1,100,1236
1670854137.412175,186092.000,28625,3,PI,1,100,1240
1670854137.451914,186130.500,28643,2,PI,1,100,1241
1670854137.491652,186169.000,28643,2,PI,1,100,1247
1670854137.530875,186207.000,28659,3,PI,1,100,1241
1670854137.570098,186245.000,28659,3,PI,1,100,1249
1670854137.609320,186283.000,28659,3,PI,1,100,1241
1670854137.649231,186321.667,28675,3,PI,1,100,1230
1670854137.689141,186360.333,28675,3,PI,1,100,1241
1670854137.729052,186399.000,28675,3,PI,1,100,1224
1670854137.769651,186438.333,28693,3,PI,1,100,1231
1670854137.810249,186477.667,28693,3,PI,1,100,1232
1670854137.850848,186517.000,28693,3,PI,1,100,1236
1670854137.891619,186556.500,28709,2,PI,1,100,1241
1670854137.932390,186596.000,28709,2,PI,1,100,1238
1670854137.972300,186634.667,28725,3,PI,1,100,1241
1670854138.012211,186673.333,28725,3,PI,1,100,1242
1670854138.052122,186712.000,28725,3,PI,1,100,1246
1670854138.091344,186750.000,28741,2,PI,1,100,1240
1670854138.130567,186788.000,28741,2,PI,1,100,1231
1670854138.169789,186826.000,28758,3,PI,1,100,1227
1670854138.209012,186864.000,28758,3,PI,1,100,1230
1670854138.248234,186902.000,28758,3,PI,1,100,1233
1670854138.288145,186940.667,28774,3,PI,1,100,1237
1670854138.328055,186979.333,28774,3,PI,1,100,1243
1670854138.367966,187018.000,28774,3,PI,1,100,1245
1670854138.408221,187057.000,28792,2,PI,1,100,1245
1670854138.448475,187096.000,28792,2,PI,1,100,1254
1670854138.492515,187138.667,28808,3,PI,1,100,1244
1670854138.536554,187181.333,28808,3,PI,1,100,1235
1670854138.580593,187224.000,28808,3,PI,1,100,1230
1670854138.621364,187263.500,28825,2,PI,1,100,1232
1670854138.662135,187303.000,28825,2,PI,1,100,1236
1670854138.702734,187342.333,28842,3,PI,1,100,1232
1670854138.743332,187381.667,28842,3,PI,1,100,1233
1670854138.783931,187421.000,28842,3,PI,1,100,1236
1670854138.824186,187460.000,28859,2,PI,1,100,1241
1670854138.864440,187499.000,28859,2,PI,1,100,1242
1670854138.904007,187537.333,28875,3,PI,1,100,1251
1670854138.943573,187575.667,28875,3,PI,1,100,1238
1670854138.983140,187614.000,28875,3,PI,1,100,1228
1670854139.022362,187652.000,28891,3,PI,1,100,1229
1670854139.061585,187690.000,28891,3,PI,1,100,1222
1670854139.100807,187728.000,28891,3,PI,1,100,1232
1670854139.140546,187766.500,28907,2,PI,1,100,1230
1670854139.180285,187805.000,28907,2,PI,1,100,1242
1670854139.221227,187844.667,28931,6,PI,1,100,1238
1670854139.262170,187884.333,28931,6,PI,1,100,1243
1670854139.303113,187924.000,28931,6,PI,1,100,1242
1670854139.344056,187963.667,28931,6,PI,1,100,1244
1670854139.384999,188003.333,28931,6,PI,1,100,1245
1670854139.425941,188043.000,28931,6,PI,1,100,1240
1670854139.465680,188081.500,28949,2,PI,1,100,1227
1670854139.505419,188120.000,28949,2,PI,1,100,1224
1670854139.544641,188158.000,28964,3,PI,1,100,1237
1670854139.583863,188196.000,28964,3,PI,1,100,1234
1670854139.623086,188234.000,28964,3,PI,1,100,1236
1670854139.662652,188272.333,28980,3,PI,1,100,1242
1670854139.702219,188310.667,28980,3,PI,1,100,1249
1670854139.741786,188349.000,28980,3,PI,1,100,1236
1670854139.782040,188388.000,28998,2,PI,1,100,1249
1670854139.822295,188427.000,28998,2,PI,1,100,1236
1670854139.862206,188465.667,29014,3,PI,1,100,1235
1670854139.902116,188504.333,29014,3,PI,1,100,1227
1670854139.942027,188543.000,29014,3,PI,1,100,1231
1670854139.981937,188581.667,29031,3,PI,1,100,1227
1670854140.021848,188620.333,29031,3,PI,1,100,1232
1670854140.061759,188659.000,29031,3,PI,1,100,1238
1670854140.101497,188697.500,29046,2,PI,1,100,1243
1670854140.141236,188736.000,29046,2,PI,1,100,1238
1670854140.180459,188774.000,29063,3,PI,1,100,1243
1670854140.219681,188812.000,29063,3,PI,1,100,1256
1670854140.258904,188850.000,29063,3,PI,1,100,1238
1670854140.305867,188895.500,29079,2,PI,1,100,1242
1670854140.352831,188941.000,29079,2,PI,1,100,1226
1670854140.392054,188979.000,29097,3,PI,1,100,1236
1670854140.431276,189017.000,29097,3,PI,1,100,1232
1670854140.470499,189055.000,29097,3,PI,1,100,1234
1670854140.509721,189093.000,29114,2,PI,1,100,1239
1670854140.548944,189131.000,29114,2,PI,1,100,1240
1670854140.588854,189169.667,29130,3,PI,1,100,1242
1670854140.628765,189208.333,29130,3,PI,1,100,1238
1670854140.668675,189247.000,29130,3,PI,1,100,1250
1670854140.708586,189285.667,29147,3,PI,1,100,1239
1670854140.748497,189324.333,29147,3,PI,1,100,1237
1670854140.788407,189363.000,29147,3,PI,1,100,1230
1670854140.828662,189402.000,29164,2,PI,1,100,1225
1670854140.868917,189441.000,29164,2,PI,1,100,1226
1670854140.908827,189479.667,29180,3,PI,1,100,1231
1670854140.948738,189518.333,29180,3,PI,1,100,1229
1670854140.988648,189557.000,29180,3,PI,1,100,1228
1670854141.027871,189595.000,29196,3,PI,1,100,1253
1670854141.067093,189633.000,29196,3,PI,1,100,1240
1670854141.106316,189671.000,29196,3,PI,1,100,1246
1670854141.146055,189709.500,29212,2,PI,1,100,1238
1670854141.185793,189748.000,29212,2,PI,1,100,1238
1670854141.225704,189786.667,29229,3,PI,1,100,1223
1670854141.265614,189825.333,29229,3,PI,1,100,1228
1670854141.305525,189864.000,29229,3,PI,1,100,1230
1670854141.345780,189903.000,29246,2,PI,1,100,1232
1670854141.386034,189942.000,29246,2,PI,1,100,1241
1670854141.425945,189980.667,29265,3,PI,1,100,1242
1670854141.465856,190019.333,29265,3,PI,1,100,1241
1670854141.505766,190058.000,29265,3,PI,1,100,1239
1670854141.545677,190096.667,29279,3,PI,1,100,1249
1670854141.585588,190135.333,29279,3,PI,1,100,1245
1670854141.625498,190174.000,29279,3,PI,1,100,1241
1670854141.663688,190211.000,29296,2,PI,1,100,1230
1670854141.701879,190248.000,29296,2,PI,1,100,1244
1670854141.741789,190286.667,29313,3,PI,1,100,1224
1670854141.781700,190325.333,29313,3,PI,1,100,1231
1670854141.821610,190364.000,29313,3,PI,1,100,1232
1670854141.862209,190403.333,29330,3,PI,1,100,1234
1670854141.902808,190442.667,29330,3,PI,1,100,1243
1670854141.943407,190482.000,29330,3,PI,1,100,1245
1670854141.983145,190520.500,29346,2,PI,1,100,1240
1670854142.022884,190559.000,29346,2,PI,1,100,1235
1670854142.062794,190597.667,29362,3,PI,1,100,1248
1670854142.102705,190636.333,29362,3,PI,1,100,1235
1670854142.142616,190675.000,29362,3,PI,1,100,1228
1670854142.189064,190720.000,29378,2,PI,1,100,1220
1670854142.235511,190765.000,29378,2,PI,1,100,1230
1670854142.275422,190803.667,29395,3,PI,1,100,1228
1670854142.315332,190842.333,29395,3,PI,1,100,1230
1670854142.355243,190881.000,29395,3,PI,1,100,1239
1670854142.395498,190920.000,29412,2,PI,1,100,1245
1670854142.435752,190959.000,29412,2,PI,1,100,1242
1670854142.474975,190997.000,29429,3,PI,1,100,1242
1670854142.514197,191035.000,29429,3,PI,1,100,1255
1670854142.553420,191073.000,29429,3,PI,1,100,1231
1670854142.593331,191111.667,29445,3,PI,1,100,1237
1670854142.633241,191150.333,29445,3,PI,1,100,1224
1670854142.673152,191189.000,29445,3,PI,1,100,1235
1670854142.712374,191227.000,29463,2,PI,1,100,1231
1670854142.751597,191265.000,29463,2,PI,1,100,1235
1670854142.791852,191304.000,29479,3,PI,1,100,1231
1670854142.832106,191343.000,29479,3,PI,1,100,1232
1670854142.872361,191382.000,29479,3,PI,1,100,1242
1670854142.912099,191420.500,29496,2,PI,1,100,1243
1670854142.951838,191459.000,29496,2,PI,1,100,1244
1670854142.991749,191497.667,29511,3,PI,1,100,1228
1670854143.031659,191536.333,29511,3,PI,1,100,1229
1670854143.071570,191575.000,29511,3,PI,1,100,1230
1670854143.110792,191613.000,29528,3,PI,1,100,1226
1670854143.150015,191651.000,29528,3,PI,1,100,1226
1670854143.189237,191689.000,29528,3,PI,1,100,1244
1670854143.230524,191729.000,29544,2,PI,1,100,1236
1670854143.271811,191769.000,29544,2,PI,1,100,1244
1670854143.312066,191808.000,29561,3,PI,1,100,1243
1670854143.352320,191847.000,29561,3,PI,1,100,1250
1670854143.392575,191886.000,29561,3,PI,1,100,1242
1670854143.432314,191924.500,29579,2,PI,1,100,1232
1670854143.472052,191963.000,29579,2,PI,1,100,1227
1670854143.511963,192001.667,29595,3,PI,1,100,1225
1670854143.551873,192040.333,29595,3,PI,1,100,1239
1670854143.591784,192079.000,29595,3,PI,1,100,1239
1670854143.631695,192117.667,29611,3,PI,1,100,1234
1670854143.671605,192156.333,29611,3,PI,1,100,1233
1670854143.711516,192195.000,29611,3,PI,1,100,1245
1670854143.750738,192233.000,29629,2,PI,1,100,1242
1670854143.789961,192271.000,29629,2,PI,1,100,1244
1670854143.830560,192310.333,29645,3,PI,1,100,1241
1670854143.871158,192349.667,29645,3,PI,1,100,1238
1670854143.911757,192389.000,29645,3,PI,1,100,1225
1670854143.958205,192434.000,29660,2,PI,1,100,1226
1670854144.004653,192479.000,29660,2,PI,1,100,1225
1670854144.044907,192518.000,29677,3,PI,1,100,1229
1670854144.085162,192557.000,29677,3,PI,1,100,1235
1670854144.125417,192596.000,29677,3,PI,1,100,1235
1670854144.166187,192635.500,29694,2,PI,1,100,1250
1670854144.206958,192675.000,29694,2,PI,1,100,1246
1670854144.246869,192713.667,29710,3,PI,1,100,1246
1670854144.286779,192752.333,29710,3,PI,1,100,1240
1670854144.326690,192791.000,29710,3,PI,1,100,1233
1670854144.366601,192829.667,29728,3,PI,1,100,1223
1670854144.406511,192868.333,29728,3,PI,1,100,1234
1670854144.446422,192907.000,29728,3,PI,1,100,1229
1670854144.485851,192945.200,29750,5,PI,1,100,1223
1670854144.525280,192983.400,29750,5,PI,1,100,1233
1670854144.564708,193021.600,29750,5,PI,1,100,1236
1670854144.604137,193059.800,29750,5,PI,1,100,1243
1670854144.643566,193098.000,29750,5,PI,1,100,1239
1670854144.684509,193137.667,29767,3,PI,1,100,1248
1670854144.725452,193177.333,29767,3,PI,1,100,1239
1670854144.766395,193217.000,29767,3,PI,1,100,1235
1670854144.806305,193255.667,29784,3,PI,1,100,1222
1670854144.846216,193294.333,29784,3,PI,1,100,1228
1670854144.886127,193333.000,29784,3,PI,1,100,1220
1670854144.926381,193372.000,29800,2,PI,1,100,1222
1670854144.966636,193411.000,29800,2,PI,1,100,1220
1670854145.006203,193449.333,29817,3,PI,1,100,1221
1670854145.045769,193487.667,29817,3,PI,1,100,1256
1670854145.085336,193526.000,29817,3,PI,1,100,1241
1670854145.124902,193564.333,29832,3,PI,1,100,1239
1670854145.164469,193602.667,29832,3,PI,1,100,1244
1670854145.204035,193641.000,29832,3,PI,1,100,1241
1670854145.242742,193678.500,29849,2,PI,1,100,1232
1670854145.281448,193716.000,29849,2,PI,1,100,1231
1670854145.321703,193755.000,29866,3,PI,1,100,1228
1670854145.361958,193794.000,29866,3,PI,1,100,1227
1670854145.402212,193833.000,29866,3,PI,1,100,1235
1670854145.442467,193872.000,29885,2,PI,1,100,1236
1670854145.482722,193911.000,29885,2,PI,1,100,1236
1670854145.523664,193950.667,29899,3,PI,1,100,1236
1670854145.564607,193990.333,29899,3,PI,1,100,1243
1670854145.605550,194030.000,29899,3,PI,1,100,1247
1670854145.645461,194068.667,29916,3,PI,1,100,1242
1670854145.685371,194107.333,29916,3,PI,1,100,1229
1670854145.725282,194146.000,29916,3,PI,1,100,1239
1670854145.765537,194185.000,29933,2,PI,1,100,1224
1670854145.805791,194224.000,29933,2,PI,1,100,1224
1670854145.850174,194267.000,29950,3,PI,1,100,1223
1670854145.894558,194310.000,29950,3,PI,1,100,1231
1670854145.938941,194353.000,29950,3,PI,1,100,1236
1670854145.978680,194391.500,29966,2,PI,1,100,1231
1670854146.018418,194430.000,29966,2,PI,1,100,1242
1670854146.057641,194468.000,29982,3,PI,1,100,1245
1670854146.096864,194506.000,29982,3,PI,1,100,1245
1670854146.136086,194544.000,29982,3,PI,1,100,1234
1670854146.176857,194583.500,29998,2,PI,1,100,1231
1670854146.217628,194623.000,29998,2,PI,1,100,1225
1670854146.257882,194662.000,30015,3,PI,1,100,1232
1670854146.298137,194701.000,30015,3,PI,1,100,1224
1670854146.338392,194740.000,30015,3,PI,1,100,1228
1670854146.378990,194779.333,30032,3,PI,1,100,1231
1670854146.419589,194818.667,30032,3,PI,1,100,1240
1670854146.460188,194858.000,30032,3,PI,1,100,1243
1670854146.499926,194896.500,30049,2,PI,1,100,1237
1670854146.539665,194935.000,30049,2,PI,1,100,1259
1670854146.579232,194973.333,30065,3,PI,1,100,1236
1670854146.618798,195011.667,30065,3,PI,1,100,1234
1670854146.658365,195050.000,30065,3,PI,1,100,1227
1670854146.697587,195088.000,30083,2,PI,1,100,1225
1670854146.736809,195126.000,30083,2,PI,1,100,1224
1670854146.776720,195164.667,30099,3,PI,1,100,1225
1670854146.816631,195203.333,30099,3,PI,1,100,1225
1670854146.856541,195242.000,30099,3,PI,1,100,1222
1670854146.897140,195281.333,30116,3,PI,1,100,1245
1670854146.937739,195320.667,30116,3,PI,1,100,1241
1670854146.978338,195360.000,30116,3,PI,1,100,1241
1670854147.019108,195399.500,30131,2,PI,1,100,1240
1670854147.059879,195439.000,30131,2,PI,1,100,1243
1670854147.099790,195477.667,30148,3,PI,1,100,1239
1670854147.139700,195516.333,30148,3,PI,1,100,1234
1670854147.179611,195555.000,30148,3,PI,1,100,1220
1670854147.219866,195594.000,30164,2,PI,1,100,1222
1670854147.260120,195633.000,30164,2,PI,1,100,1226
1670854147.298655,195670.333,30181,3,PI,1,100,1235
1670854147.337189,195707.667,30181,3,PI,1,100,1230
1670854147.375723,195745.000,30181,3,PI,1,100,1238
1670854147.415978,195784.000,30199,3,PI,1,100,1245
1670854147.456233,195823.000,30199,3,PI,1,100,1243
1670854147.496487,195862.000,30199,3,PI,1,100,1242
1670854147.536226,195900.500,30215,2,PI,1,100,1234
1670854147.575965,195939.000,30215,2,PI,1,100,1245
1670854147.620004,195981.667,30231,3,PI,1,100,1230
1670854147.664043,196024.333,30231,3,PI,1,100,1230
1670854147.708083,196067.000,30231,3,PI,1,100,1232
1670854147.748853,196106.500,30249,2,PI,1,100,1230
1670854147.789624,196146.000,30249,2,PI,1,100,1235
1670854147.830223,196185.333,30265,3,PI,1,100,1239
1670854147.870821,196224.667,30265,3,PI,1,100,1245
1670854147.911420,196264.000,30265,3,PI,1,100,1245
1670854147.951159,196302.500,30280,2,PI,1,100,1246
1670854147.990897,196341.000,30280,2,PI,1,100,1240
1670854148.030464,196379.333,30297,3,PI,1,100,1241
1670854148.070031,196417.667,30297,3,PI,1,100,1225
1670854148.109597,196456.000,30297,3,PI,1,100,1235
1670854148.148820,196494.000,30314,3,PI,1,100,1230
1670854148.188042,196532.000,30314,3,PI,1,100,1227
1670854148.227265,196570.000,30314,3,PI,1,100,1231
1670854148.267519,196609.000,30330,2,PI,1,100,1234
1670854148.307774,196648.000,30330,2,PI,1,100,1240
1670854148.348029,196687.000,30348,3,PI,1,100,1235
1670854148.388283,196726.000,30348,3,PI,1,100,1252
1670854148.428538,196765.000,30348,3,PI,1,100,1242
1670854148.469309,196804.500,30364,2,PI,1,100,1234
1670854148.510080,196844.000,30364,2,PI,1,100,1232
1670854148.550334,196883.000,30381,3,PI,1,100,1229
