LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1670854090.129447,140283.000,21178,2,EL,1,100,26465.000000
1670854090.195507,140347.000,21178,2,EL,1,100,26465.000000
1670854090.262598,140412.000,21194,1,EL,1,100,26465.000000
1670854090.328140,140475.500,21209,2,EL,1,100,26465.000000
1670854090.393683,140539.000,21209,2,EL,1,100,26465.000000
1670854090.460774,140604.000,21225,1,EL,1,100,26465.000000
1670854090.527349,140668.500,21245,2,EL,1,100,26465.000000
1670854090.593925,140733.000,21245,2,EL,1,100,26465.000000
1670854090.661016,140798.000,21261,1,EL,1,100,26465.000000
1670854090.728107,140863.000,21276,2,EL,1,100,26465.000000
1670854090.795198,140928.000,21276,2,EL,1,100,26464.800781
1670854090.861773,140992.500,21293,2,EL,1,100,26465.000000
1670854090.928348,141057.000,21293,2,EL,1,100,26465.000000
1670854090.995439,141122.000,21310,1,EL,1,100,26464.400391
1670854091.061498,141186.000,21326,2,EL,1,100,26465.000000
1670854091.127557,141250.000,21326,2,EL,1,100,26465.000000
1670854091.193616,141314.000,21344,1,EL,1,100,26465.000000
1670854091.261223,141379.500,21358,2,EL,1,100,26465.000000
1670854091.328830,141445.000,21358,2,EL,1,100,26464.800781
1670854091.395921,141510.000,21375,1,EL,1,100,26465.000000
1670854091.463013,141575.000,21392,2,EL,1,100,26465.000000
1670854091.530104,141640.000,21392,2,EL,1,100,26465.000000
1670854091.596163,141704.000,21411,1,EL,1,100,26465.000000
1670854091.662738,141768.500,21426,2,EL,1,100,26465.000000
1670854091.729313,141833.000,21426,2,EL,1,100,26465.000000
1670854091.793823,141895.500,21448,2,EL,1,100,26465.000000
1670854091.858334,141958.000,21448,2,EL,1,100,26464.800781
1670854091.926457,142024.000,21464,1,EL,1,100,26465.000000
1670854091.993032,142088.500,21481,2,EL,1,100,26465.000000
1670854092.059608,142153.000,21481,2,EL,1,100,26465.000000
1670854092.127731,142219.000,21497,1,EL,1,100,26465.000000
1670854092.194822,142284.000,21513,2,EL,1,100,26465.000000
1670854092.261913,142349.000,21513,2,EL,1,100,26465.000000
1670854092.328488,142413.500,21529,2,EL,1,100,26465.000000
1670854092.395063,142478.000,21529,2,EL,1,100,26465.000000
1670854092.460090,142541.000,21546,1,EL,1,100,26465.000000
1670854092.526665,142605.500,21565,2,EL,1,100,26465.000000
1670854092.593240,142670.000,21565,2,EL,1,100,26465.000000
1670854092.658267,142733.000,21582,1,EL,1,100,26465.000000
1670854092.724842,142797.500,21596,2,EL,1,100,26465.000000
1670854092.791417,142862.000,21596,2,EL,1,100,26465.000000
1670854092.859540,142928.000,21614,1,EL,1,100,26465.000000
1670854092.926631,142993.000,21630,2,EL,1,100,26465.000000
1670854092.993722,143058.000,21630,2,EL,1,100,26465.000000
1670854093.060297,143122.500,21647,2,EL,1,100,26464.800781
1670854093.126873,143187.000,21647,2,EL,1,100,26465.000000
1670854093.192931,143251.000,21664,1,EL,1,100,26465.000000
1670854093.258474,143314.500,21679,2,EL,1,100,26465.000000
1670854093.324017,143378.000,21679,2,EL,1,100,26464.800781
1670854093.390076,143442.000,21695,1,EL,1,100,26464.800781
1670854093.457167,143507.000,21713,2,EL,1,100,26464.800781
1670854093.524258,143572.000,21713,2,EL,1,100,26464.199219
1670854093.592382,143638.000,21731,2,EL,1,100,26464.400391
1670854093.660505,143704.000,21731,2,EL,1,100,26464.400391
1670854093.726564,143768.000,21748,1,EL,1,100,26464.599609
1670854093.793139,143832.500,21763,2,EL,1,100,26464.599609
1670854093.859714,143897.000,21763,2,EL,1,100,26464.199219
1670854093.925773,143961.000,21780,1,EL,1,100,26464.199219
1670854093.992348,144025.500,21796,2,EL,1,100,26465.000000
1670854094.058923,144090.000,21796,2,EL,1,100,26464.599609
1670854094.122918,144152.000,21813,1,EL,1,100,26464.599609
1670854094.190009,144217.000,21828,2,EL,1,100,26464.599609
1670854094.257100,144282.000,21828,2,EL,1,100,26464.199219
1670854094.323675,144346.500,21845,2,EL,1,100,26464.400391
1670854094.390250,144411.000,21845,2,EL,1,100,26464.800781
1670854094.457341,144476.000,21861,1,EL,1,100,26464.599609
1670854094.524432,144541.000,21881,2,EL,1,100,26464.800781
1670854094.591523,144606.000,21881,2,EL,1,100,26464.400391
1670854094.657582,144670.000,21897,1,EL,1,100,26464.199219
1670854094.723125,144733.500,21912,2,EL,1,100,26464.199219
1670854094.788668,144797.000,21912,2,EL,1,100,26464.000000
1670854094.855759,144862.000,21929,1,EL,1,100,26464.199219
1670854094.922334,144926.500,21946,2,EL,1,100,26464.000000
1670854094.988909,144991.000,21946,2,EL,1,100,26464.000000
1670854095.053936,145054.000,21962,1,EL,1,100,26464.199219
1670854095.119995,145118.000,21979,2,EL,1,100,26464.000000
1670854095.186054,145182.000,21979,2,EL,1,100,26464.000000
1670854095.252629,145246.500,21994,2,EL,1,100,26464.000000
1670854095.319204,145311.000,21994,2,EL,1,100,26464.000000
1670854095.385263,145375.000,22011,1,EL,1,100,26463.800781
1670854095.451838,145439.500,22028,2,EL,1,100,26464.000000
1670854095.518413,145504.000,22028,2,EL,1,100,26464.000000
1670854095.584472,145568.000,22047,1,EL,1,100,26464.000000
1670854095.651047,145632.500,22061,2,EL,1,100,26464.000000
1670854095.717622,145697.000,22061,2,EL,1,100,26464.000000
1670854095.783681,145761.000,22079,2,EL,1,100,26464.000000
1670854095.849740,145825.000,22079,2,EL,1,100,26464.000000
1670854095.917863,145891.000,22095,1,EL,1,100,26464.000000
1670854095.983406,145954.500,22112,2,EL,1,100,26464.000000
1670854096.048949,146018.000,22112,2,EL,1,100,26464.000000
1670854096.115008,146082.000,22128,1,EL,1,100,26463.800781
1670854096.181583,146146.500,22144,2,EL,1,100,26464.000000
1670854096.248158,146211.000,22144,2,EL,1,100,26464.199219
1670854096.315249,146276.000,22160,1,EL,1,100,26463.800781
1670854096.381824,146340.500,22177,2,EL,1,100,26464.000000
1670854096.448399,146405.000,22177,2,EL,1,100,26464.000000
1670854096.514458,146469.000,22196,1,EL,1,100,26464.000000
1670854096.581033,146533.500,22212,2,EL,1,100,26464.000000
1670854096.647608,146598.000,22212,2,EL,1,100,26464.000000
1670854096.713151,146661.500,22227,2,EL,1,100,26464.000000
1670854096.778694,146725.000,22227,2,EL,1,100,26463.800781
1670854096.845785,146790.000,22245,1,EL,1,100,26464.000000
1670854096.911844,146854.000,22261,2,EL,1,100,26464.000000
1670854096.977903,146918.000,22261,2,EL,1,100,26464.000000
1670854097.044306,146982.333,22284,3,EL,1,100,26464.000000
1670854097.110709,147046.667,22284,3,EL,1,100,26464.000000
1670854097.177112,147111.000,22284,3,EL,1,100,26464.199219
1670854097.245235,147177.000,22301,1,EL,1,100,26464.199219
1670854097.311810,147241.500,22317,2,EL,1,100,26464.199219
1670854097.378386,147306.000,22317,2,EL,1,100,26464.000000
1670854097.442380,147368.000,22334,1,EL,1,100,26464.000000
1670854097.510503,147434.000,22351,2,EL,1,100,26464.000000
1670854097.578627,147500.000,22351,2,EL,1,100,26464.000000
1670854097.645718,147565.000,22368,1,EL,1,100,26464.000000
1670854097.712293,147629.500,22384,2,EL,1,100,26464.599609
1670854097.778868,147694.000,22384,2,EL,1,100,26464.400391
1670854097.844927,147758.000,22402,2,EL,1,100,26464.199219
1670854097.910986,147822.000,22402,2,EL,1,100,26464.199219
1670854097.978077,147887.000,22418,1,EL,1,100,26464.400391
1670854098.044136,147951.000,22433,2,EL,1,100,26464.800781
1670854098.110195,148015.000,22433,2,EL,1,100,26464.400391
1670854098.178318,148081.000,22450,1,EL,1,100,26464.199219
1670854098.243861,148144.500,22467,2,EL,1,100,26464.400391
1670854098.309404,148208.000,22467,2,EL,1,100,26464.199219
1670854098.375463,148272.000,22483,1,EL,1,100,26464.199219
1670854098.441522,148336.000,22499,2,EL,1,100,26464.800781
1670854098.507581,148400.000,22499,2,EL,1,100,26464.400391
1670854098.573640,148464.000,22517,2,EL,1,100,26464.199219
1670854098.639699,148528.000,22517,2,EL,1,100,26464.400391
1670854098.707822,148594.000,22534,1,EL,1,100,26464.599609
1670854098.773881,148658.000,22551,2,EL,1,100,26464.400391
1670854098.839940,148722.000,22551,2,EL,1,100,26464.599609
1670854098.904967,148785.000,22568,1,EL,1,100,26464.800781
1670854098.973090,148851.000,22582,2,EL,1,100,26464.400391
1670854099.041213,148917.000,22582,2,EL,1,100,26464.000000
1670854099.108304,148982.000,22599,1,EL,1,100,26464.000000
1670854099.174707,149046.333,22616,3,EL,1,100,26464.199219
1670854099.241110,149110.667,22616,3,EL,1,100,26464.000000
1670854099.307513,149175.000,22616,3,EL,1,100,26464.199219
1670854099.373572,149239.000,22633,2,EL,1,100,26464.199219
1670854099.439631,149303.000,22633,2,EL,1,100,26464.000000
1670854099.506722,149368.000,22650,1,EL,1,100,26464.599609
1670854099.572781,149432.000,22669,2,EL,1,100,26464.000000
1670854099.638840,149496.000,22669,2,EL,1,100,26464.199219
1670854099.703867,149559.000,22685,1,EL,1,100,26464.000000
1670854099.772506,149625.500,22701,2,EL,1,100,26464.000000
1670854099.841146,149692.000,22701,2,EL,1,100,26464.199219
