LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1670854222.948198,268962.000,42049,1,SF,1,100,0.0193
1670854223.280557,269284.000,42100,1,SF,1,100,0.0191
1670854223.678975,269670.000,42167,1,SF,1,100,0.0189
1670854223.944243,269927.000,42205,1,SF,1,100,0.0187
1670854224.279699,270252.000,42253,1,SF,1,100,0.0185
1670854224.678117,270638.000,42320,1,SF,1,100,0.0182
1670854225.009444,270959.000,42371,1,SF,1,100,0.0180
1670854225.275744,271217.000,42419,1,SF,1,100,0.0178
1670854225.608103,271539.000,42470,1,SF,1,100,0.0176
1670854225.943559,271864.000,42520,1,SF,1,100,0.0174
1670854226.339912,272248.000,42587,1,SF,1,100,0.0172
1670854226.675368,272573.000,42636,1,SF,1,100,0.0170
1670854226.940636,272830.000,42686,1,SF,1,100,0.0168
1670854227.275059,273154.000,42735,1,SF,1,100,0.0166
1670854227.607419,273476.000,42785,1,SF,1,100,0.0164
1670854227.943906,273802.000,42836,1,SF,1,100,0.0162
1670854228.342324,274188.000,42903,1,SF,1,100,0.0160
1670854228.672619,274508.000,42951,1,SF,1,100,0.0159
1670854228.942016,274769.000,43002,1,SF,1,100,0.0157
1670854229.274375,275091.000,43039,1,SF,1,100,0.0155
1670854229.673825,275478.000,43106,1,SF,1,100,0.0153
1670854230.004120,275798.000,43154,1,SF,1,100,0.0151
1670854230.273517,276059.000,43205,1,SF,1,100,0.0150
1670854230.603812,276379.000,43255,1,SF,1,100,0.0148
1670854230.937203,276702.000,43304,1,SF,1,100,0.0146
1670854231.333556,277086.000,43372,1,SF,1,100,0.0145
1670854231.667980,277410.000,43421,1,SF,1,100,0.0143
1670854231.935312,277669.000,43470,1,SF,1,100,0.0141
1670854232.266639,277990.000,43519,1,SF,1,100,0.0140
1670854232.597966,278311.000,43571,1,SF,1,100,0.0138
1670854232.929293,278632.000,43619,1,SF,1,100,0.0136
1670854233.328743,279019.000,43686,1,SF,1,100,0.0135
1670854233.661102,279341.000,43737,1,SF,1,100,0.0133
1670854233.925338,279597.000,43785,1,SF,1,100,0.0132
1670854234.257697,279919.000,43836,1,SF,1,100,0.0130
1670854234.655083,280304.000,43890,1,SF,1,100,0.0129
1670854234.990539,280629.000,43940,1,SF,1,100,0.0127
1670854235.322898,280951.000,43988,1,SF,1,100,0.0126
1670854235.589198,281209.000,44041,1,SF,1,100,0.0124
1670854235.924654,281534.000,44089,1,SF,1,100,0.0123
1670854236.257013,281856.000,44138,1,SF,1,100,0.0121
1670854236.657495,282244.000,44205,1,SF,1,100,0.0120
1670854236.987790,282564.000,44255,1,SF,1,100,0.0119
1670854237.256155,282824.000,44304,1,SF,1,100,0.0117
1670854237.587481,283145.000,44355,1,SF,1,100,0.0116
1670854237.923969,283471.000,44405,1,SF,1,100,0.0115
1670854238.320323,283855.000,44472,1,SF,1,100,0.0113
1670854238.655779,284180.000,44520,1,SF,1,100,0.0112
1670854238.922079,284438.000,44571,1,SF,1,100,0.0111
1670854239.254438,284760.000,44619,1,SF,1,100,0.0109
1670854239.587829,285083.000,44670,1,SF,1,100,0.0108
1670854239.985215,285468.000,44725,1,SF,1,100,0.0107
1670854240.316542,285789.000,44778,1,SF,1,100,0.0106
1670854240.647869,286110.000,44826,1,SF,1,100,0.0104
1670854240.918298,286372.000,44877,1,SF,1,100,0.0103
1670854241.249625,286693.000,44925,1,SF,1,100,0.0102
1670854241.579919,287013.000,44976,1,SF,1,100,0.0101
1670854241.978338,287399.000,45041,1,SF,1,100,0.0100
1670854242.311729,287722.000,45093,1,SF,1,100,0.0098
1670854242.576997,287979.000,45142,1,SF,1,100,0.0097
1670854242.909356,288301.000,45191,1,SF,1,100,0.0096
1670854243.240683,288622.000,45241,1,SF,1,100,0.0095
1670854243.641165,289010.000,45308,1,SF,1,100,0.0094
1670854243.974556,289333.000,45356,1,SF,1,100,0.0093
1670854244.240857,289591.000,45407,1,SF,1,100,0.0092
1670854244.574248,289914.000,45457,1,SF,1,100,0.0091
1670854244.906607,290236.000,45506,1,SF,1,100,0.0090
1670854245.238966,290558.000,45545,1,SF,1,100,0.0089
1670854245.573390,290882.000,45596,1,SF,1,100,0.0088
1670854245.907813,291206.000,45646,1,SF,1,100,0.0087
1670854246.307263,291593.000,45713,1,SF,1,100,0.0086
1670854246.639622,291915.000,45762,1,SF,1,100,0.0085
1670854246.902826,292170.000,45812,1,SF,1,100,0.0084
1670854247.239314,292496.000,45861,1,SF,1,100,0.0083
1670854247.570641,292817.000,45911,1,SF,1,100,0.0082
1670854247.908161,293144.000,45962,1,SF,1,100,0.0081
1670854248.304514,293528.000,46029,1,SF,1,100,0.0080
1670854248.639970,293853.000,46077,1,SF,1,100,0.0079
1670854248.904206,294109.000,46128,1,SF,1,100,0.0078
1670854249.237597,294432.000,46176,1,SF,1,100,0.0077
1670854249.565828,294750.000,46227,1,SF,1,100,0.0076
1670854249.967342,295139.000,46293,1,SF,1,100,0.0075
1670854250.300733,295462.000,46344,1,SF,1,100,0.0074
1670854250.566001,295719.000,46383,1,SF,1,100,0.0074
1670854250.896296,296039.000,46432,1,SF,1,100,0.0073
1670854251.295746,296426.000,46500,1,SF,1,100,0.0072
1670854251.626041,296746.000,46549,1,SF,1,100,0.0071
1670854251.891309,297003.000,46598,1,SF,1,100,0.0070
1670854252.222636,297324.000,46648,1,SF,1,100,0.0069
1670854252.558092,297649.000,46699,1,SF,1,100,0.0069
1670854252.889419,297970.000,46747,1,SF,1,100,0.0068
1670854253.289901,298358.000,46815,1,SF,1,100,0.0067
1670854253.623292,298681.000,46865,1,SF,1,100,0.0066
1670854253.956684,299004.000,46913,1,SF,1,100,0.0066
1670854254.222984,299262.000,46964,1,SF,1,100,0.0065
1670854254.557407,299586.000,47014,1,SF,1,100,0.0064
1670854254.891831,299910.000,47063,1,SF,1,100,0.0063
1670854255.287152,300293.000,47130,1,SF,1,100,0.0063
1670854255.623640,300619.000,47180,1,SF,1,100,0.0062
1670854255.888908,300876.000,47219,1,SF,1,100,0.0061
1670854256.223331,301200.000,47268,1,SF,1,100,0.0060
1670854256.620717,301585.000,47335,1,SF,1,100,0.0060
1670854256.890114,301846.000,47385,1,SF,1,100,0.0059
1670854257.225569,302171.000,47434,1,SF,1,100,0.0058
1670854257.556896,302492.000,47484,1,SF,1,100,0.0058
1670854257.892352,302817.000,47535,1,SF,1,100,0.0057
1670854258.288706,303201.000,47602,1,SF,1,100,0.0056
1670854258.619001,303521.000,47650,1,SF,1,100,0.0056
1670854258.884269,303778.000,47701,1,SF,1,100,0.0055
1670854259.221789,304105.000,47749,1,SF,1,100,0.0054
1670854259.552083,304425.000,47800,1,SF,1,100,0.0054
1670854259.950501,304811.000,47865,1,SF,1,100,0.0053
1670854260.282861,305133.000,47917,1,SF,1,100,0.0053
1670854260.548129,305390.000,47966,1,SF,1,100,0.0052
1670854260.878423,305710.000,48015,1,SF,1,100,0.0051
1670854261.211815,306033.000,48053,1,SF,1,100,0.0051
1670854261.610233,306419.000,48120,1,SF,1,100,0.0050
1670854261.943624,306742.000,48169,1,SF,1,100,0.0050
1670854262.209924,307000.000,48219,1,SF,1,100,0.0049
1670854262.545380,307325.000,48270,1,SF,1,100,0.0048
1670854262.876707,307646.000,48318,1,SF,1,100,0.0048
1670854263.277189,308034.000,48385,1,SF,1,100,0.0047
1670854263.608516,308355.000,48436,1,SF,1,100,0.0047
1670854263.878945,308617.000,48484,1,SF,1,100,0.0046
1670854264.212336,308940.000,48534,1,SF,1,100,0.0046
1670854264.546760,309264.000,48585,1,SF,1,100,0.0045
1670854264.945178,309650.000,48650,1,SF,1,100,0.0045
1670854265.275472,309970.000,48701,1,SF,1,100,0.0044
1670854265.544869,310231.000,48751,1,SF,1,100,0.0044
1670854265.877228,310553.000,48800,1,SF,1,100,0.0043
1670854266.215780,310881.000,48849,1,SF,1,100,0.0043
1670854266.613166,311266.000,48904,1,SF,1,100,0.0042
1670854266.949654,311592.000,48954,1,SF,1,100,0.0042
1670854267.212857,311847.000,49003,1,SF,1,100,0.0041
1670854267.545217,312169.000,49054,1,SF,1,100,0.0041
1670854267.875511,312489.000,49104,1,SF,1,100,0.0040
1670854268.204774,312808.000,49152,1,SF,1,100,0.0040
1670854268.606289,313197.000,49219,1,SF,1,100,0.0039
1670854268.939680,313520.000,49270,1,SF,1,100,0.0039
1670854269.203916,313776.000,49318,1,SF,1,100,0.0038
1670854269.535243,314097.000,49370,1,SF,1,100,0.0038
1670854269.867602,314419.000,49419,1,SF,1,100,0.0037
1670854270.266020,314805.000,49486,1,SF,1,100,0.0037
1670854270.597347,315126.000,49535,1,SF,1,100,0.0037
1670854270.865711,315386.000,49585,1,SF,1,100,0.0036
1670854271.199103,315709.000,49634,1,SF,1,100,0.0036
1670854271.530429,316030.000,49684,1,SF,1,100,0.0035
1670854271.929880,316417.000,49738,1,SF,1,100,0.0035
1670854272.196180,316675.000,49788,1,SF,1,100,0.0035
1670854272.531636,317000.000,49839,1,SF,1,100,0.0034
1670854272.863995,317322.000,49887,1,SF,1,100,0.0034
1670854273.267574,317713.000,49955,1,SF,1,100,0.0033
1670854273.598901,318034.000,50005,1,SF,1,100,0.0033
1670854273.867265,318294.000,50053,1,SF,1,100,0.0033
1670854274.198592,318615.000,50104,1,SF,1,100,0.0032
1670854274.535080,318941.000,50154,1,SF,1,100,0.0032
1670854274.863310,319259.000,50203,1,SF,1,100,0.0031
1670854275.266889,319650.000,50270,1,SF,1,100,0.0031
1670854275.536286,319911.000,50320,1,SF,1,100,0.0031
1670854275.868645,320233.000,50369,1,SF,1,100,0.0030
1670854276.202036,320556.000,50417,1,SF,1,100,0.0030
1670854276.532331,320876.000,50470,1,SF,1,100,0.0030
1670854276.998872,321328.000,50540,1,SF,1,100,0.0029
1670854277.196017,321519.000,50574,1,SF,1,100,0.0029
1670854277.532505,321845.000,50624,1,SF,1,100,0.0029
1670854277.862799,322165.000,50675,1,SF,1,100,0.0028
1670854278.260185,322550.000,50742,1,SF,1,100,0.0028
1670854278.591512,322871.000,50790,1,SF,1,100,0.0028
1670854278.857812,323129.000,50841,1,SF,1,100,0.0027
1670854279.189139,323450.000,50889,1,SF,1,100,0.0027
1670854279.521498,323772.000,50940,1,SF,1,100,0.0027
1670854279.852825,324093.000,50990,1,SF,1,100,0.0026
1670854280.255372,324483.000,51057,1,SF,1,100,0.0026
1670854280.586699,324804.000,51106,1,SF,1,100,0.0026
1670854280.850935,325060.000,51156,1,SF,1,100,0.0026
1670854281.248321,325445.000,51205,1,SF,1,100,0.0025
1670854281.516685,325705.000,51241,1,SF,1,100,0.0025
1670854281.914071,326090.000,51306,1,SF,1,100,0.0025
1670854282.254688,326420.000,51361,1,SF,1,100,0.0024
1670854282.520988,326678.000,51397,1,SF,1,100,0.0024
1670854282.920438,327065.000,51462,1,SF,1,100,0.0024
1670854283.252797,327387.000,51513,1,SF,1,100,0.0024
1670854283.516001,327642.000,51563,1,SF,1,100,0.0023
1670854283.852489,327968.000,51612,1,SF,1,100,0.0023
1670854284.182783,328288.000,51660,1,SF,1,100,0.0023
1670854284.587394,328680.000,51727,1,SF,1,100,0.0022
1670854284.917689,329000.000,51778,1,SF,1,100,0.0022
1670854285.187086,329261.000,51826,1,SF,1,100,0.0022
1670854285.518413,329582.000,51877,1,SF,1,100,0.0022
1670854285.851804,329905.000,51927,1,SF,1,100,0.0021
1670854286.252286,330293.000,51994,1,SF,1,100,0.0021
1670854286.585678,330616.000,52043,1,SF,1,100,0.0021
1670854286.851978,330874.000,52093,1,SF,1,100,0.0021
1670854287.183305,331195.000,52142,1,SF,1,100,0.0020
1670854287.580691,331580.000,52197,1,SF,1,100,0.0020
1670854287.844927,331836.000,52246,1,SF,1,100,0.0020
1670854288.175221,332156.000,52295,1,SF,1,100,0.0020
1670854288.507581,332478.000,52347,1,SF,1,100,0.0020
1670854288.907031,332865.000,52412,1,SF,1,100,0.0019
1670854289.241454,333189.000,52462,1,SF,1,100,0.0019
1670854289.507754,333447.000,52513,1,SF,1,100,0.0019
1670854289.839081,333768.000,52561,1,SF,1,100,0.0019
1670854290.171440,334090.000,52611,1,SF,1,100,0.0018
1670854290.503799,334412.000,52662,1,SF,1,100,0.0018
1670854290.904282,334800.000,52727,1,SF,1,100,0.0018
1670854291.236641,335122.000,52778,1,SF,1,100,0.0018
1670854291.506038,335383.000,52828,1,SF,1,100,0.0018
1670854291.838397,335705.000,52877,1,SF,1,100,0.0017
1670854292.172820,336029.000,52925,1,SF,1,100,0.0017
1670854292.569174,336413.000,52993,1,SF,1,100,0.0017
1670854292.839603,336675.000,53032,1,SF,1,100,0.0017
1670854293.171962,336997.000,53082,1,SF,1,100,0.0017
1670854293.504321,337319.000,53133,1,SF,1,100,0.0016
1670854293.906868,337709.000,53198,1,SF,1,100,0.0016
1670854294.239227,338031.000,53250,1,SF,1,100,0.0016
1670854294.507591,338291.000,53299,1,SF,1,100,0.0016
1670854294.836854,338610.000,53348,1,SF,1,100,0.0016
1670854295.174374,338937.000,53398,1,SF,1,100,0.0015
1670854295.571760,339322.000,53465,1,SF,1,100,0.0015
1670854295.904119,339644.000,53513,1,SF,1,100,0.0015
1670854296.168355,339900.000,53564,1,SF,1,100,0.0015
1670854296.500714,340222.000,53614,1,SF,1,100,0.0015
1670854296.832041,340543.000,53663,1,SF,1,100,0.0015
1670854297.163368,340864.000,53713,1,SF,1,100,0.0014
1670854297.560754,341249.000,53780,1,SF,1,100,0.0014
1670854297.892081,341570.000,53829,1,SF,1,100,0.0014
1670854298.156316,341826.000,53868,1,SF,1,100,0.0014
1670854298.558863,342216.000,53935,1,SF,1,100,0.0014
1670854298.892254,342539.000,53985,1,SF,1,100,0.0014
1670854299.156490,342795.000,54034,1,SF,1,100,0.0013
1670854299.487817,343116.000,54085,1,SF,1,100,0.0013
1670854299.822241,343440.000,54135,1,SF,1,100,0.0013
1670854300.153568,343761.000,54183,1,SF,1,100,0.0013
1670854300.554050,344149.000,54250,1,SF,1,100,0.0013
1670854300.886409,344471.000,54301,1,SF,1,100,0.0013
1670854301.154773,344731.000,54349,1,SF,1,100,0.0013
1670854301.486100,345052.000,54400,1,SF,1,100,0.0012
1670854301.816395,345372.000,54450,1,SF,1,100,0.0012
1670854302.219974,345763.000,54517,1,SF,1,100,0.0012
1670854302.549237,346082.000,54566,1,SF,1,100,0.0012
1670854302.819665,346344.000,54616,1,SF,1,100,0.0012
1670854303.149960,346664.000,54665,1,SF,1,100,0.0012
1670854303.553539,347055.000,54722,1,SF,1,100,0.0012
1670854303.883834,347375.000,54771,1,SF,1,100,0.0011
1670854304.149102,347632.000,54821,1,SF,1,100,0.0011
1670854304.484558,347957.000,54872,1,SF,1,100,0.0011
1670854304.813820,348276.000,54920,1,SF,1,100,0.0011
1670854305.212238,348662.000,54988,1,SF,1,100,0.0011
1670854305.545630,348985.000,55038,1,SF,1,100,0.0011
1670854305.879021,349308.000,55086,1,SF,1,100,0.0011
1670854306.143257,349564.000,55137,1,SF,1,100,0.0011
1670854306.475616,349886.000,55187,1,SF,1,100,0.0010
1670854306.806943,350207.000,55236,1,SF,1,100,0.0010
1670854307.139302,350529.000,55286,1,SF,1,100,0.0010
1670854307.541848,350919.000,55353,1,SF,1,100,0.0010
1670854307.808149,351177.000,55402,1,SF,1,100,0.0010
1670854308.137411,351496.000,55452,1,SF,1,100,0.0010
1670854308.470803,351819.000,55503,1,SF,1,100,0.0010
1670854308.803162,352141.000,55557,1,SF,1,100,0.0010
1670854309.138617,352466.000,55606,1,SF,1,100,0.0009
1670854309.470976,352788.000,55656,1,SF,1,100,0.0009
1670854309.805400,353112.000,55707,1,SF,1,100,0.0009
1670854310.202786,353497.000,55774,1,SF,1,100,0.0009
1670854310.471150,353757.000,55822,1,SF,1,100,0.0009
1670854310.803509,354079.000,55873,1,SF,1,100,0.0009
1670854311.139997,354405.000,55921,1,SF,1,100,0.0009
1670854311.470292,354725.000,55972,1,SF,1,100,0.0009
1670854311.868710,355111.000,56037,1,SF,1,100,0.0009
1670854312.205198,355437.000,56089,1,SF,1,100,0.0009
1670854312.470466,355694.000,56138,1,SF,1,100,0.0008
1670854312.804889,356018.000,56187,1,SF,1,100,0.0008
1670854313.133120,356336.000,56237,1,SF,1,100,0.0008
1670854313.536699,356727.000,56304,1,SF,1,100,0.0008
1670854313.865961,357046.000,56352,1,SF,1,100,0.0008
1670854314.132261,357304.000,56391,1,SF,1,100,0.0008
1670854314.462556,357624.000,56444,1,SF,1,100,0.0008
1670854314.863038,358012.000,56509,1,SF,1,100,0.0008
1670854315.195398,358334.000,56559,1,SF,1,100,0.0008
1670854315.461698,358592.000,56610,1,SF,1,100,0.0008
1670854315.793025,358913.000,56658,1,SF,1,100,0.0008
1670854316.124352,359234.000,56707,1,SF,1,100,0.0007
1670854316.455678,359555.000,56759,1,SF,1,100,0.0007
1670854316.855129,359942.000,56824,1,SF,1,100,0.0007
1670854317.186456,360263.000,56875,1,SF,1,100,0.0007
1670854317.452756,360521.000,56925,1,SF,1,100,0.0007
1670854317.786147,360844.000,56974,1,SF,1,100,0.0007
1670854318.118506,361166.000,57022,1,SF,1,100,0.0007
1670854318.517956,361553.000,57090,1,SF,1,100,0.0007
1670854318.853412,361878.000,57140,1,SF,1,100,0.0007
1670854319.119712,362136.000,57188,1,SF,1,100,0.0007
1670854319.452071,362458.000,57229,1,SF,1,100,0.0007
1670854319.787527,362783.000,57280,1,SF,1,100,0.0007
1670854320.182848,363166.000,57347,1,SF,1,100,0.0006
1670854320.517272,363490.000,57395,1,SF,1,100,0.0006
1670854320.782540,363747.000,57446,1,SF,1,100,0.0006
1670854321.119028,364073.000,57494,1,SF,1,100,0.0006
1670854321.447258,364391.000,57545,1,SF,1,100,0.0006
1670854321.850837,364782.000,57610,1,SF,1,100,0.0006
1670854322.186293,365107.000,57662,1,SF,1,100,0.0006
1670854322.451561,365364.000,57711,1,SF,1,100,0.0006
1670854322.784952,365687.000,57760,1,SF,1,100,0.0006
1670854323.115247,366007.000,57810,1,SF,1,100,0.0006
1670854323.513665,366393.000,57877,1,SF,1,100,0.0006
1670854323.843960,366713.000,57925,1,SF,1,100,0.0006
1670854324.114388,366975.000,57976,1,SF,1,100,0.0006
1670854324.445715,367296.000,58026,1,SF,1,100,0.0006
1670854324.776010,367616.000,58065,1,SF,1,100,0.0005
1670854325.174428,368002.000,58132,1,SF,1,100,0.0005
1670854325.507819,368325.000,58183,1,SF,1,100,0.0005
1670854325.772055,368581.000,58231,1,SF,1,100,0.0005
1670854326.103382,368902.000,58281,1,SF,1,100,0.0005
1670854326.434709,369223.000,58332,1,SF,1,100,0.0005
1670854326.836224,369612.000,58397,1,SF,1,100,0.0005
1670854327.169615,369935.000,58448,1,SF,1,100,0.0005
1670854327.435915,370193.000,58498,1,SF,1,100,0.0005
1670854327.769306,370516.000,58547,1,SF,1,100,0.0005
1670854328.101665,370838.000,58595,1,SF,1,100,0.0005
1670854328.434025,371160.000,58648,1,SF,1,100,0.0005
1670854328.839668,371553.000,58713,1,SF,1,100,0.0005
1670854329.105968,371811.000,58761,1,SF,1,100,0.0005
1670854329.438327,372133.000,58814,1,SF,1,100,0.0005
1670854329.770686,372455.000,58862,1,SF,1,100,0.0005
1670854330.169104,372841.000,58920,1,SF,1,100,0.0005
1670854330.437469,373101.000,58968,1,SF,1,100,0.0005
1670854330.768796,373422.000,59018,1,SF,1,100,0.0004
1670854331.107348,373750.000,59067,1,SF,1,100,0.0004
1670854331.503702,374134.000,59134,1,SF,1,100,0.0004
1670854331.839157,374459.000,59183,1,SF,1,100,0.0004
1670854332.103393,374715.000,59233,1,SF,1,100,0.0004
1670854332.436784,375038.000,59284,1,SF,1,100,0.0004
1670854332.765015,375356.000,59333,1,SF,1,100,0.0004
1670854333.096342,375677.000,59383,1,SF,1,100,0.0004
1670854333.431797,376002.000,59433,1,SF,1,100,0.0004
1670854333.829183,376387.000,59498,1,SF,1,100,0.0004
1670854334.160510,376708.000,59551,1,SF,1,100,0.0004
1670854334.426810,376966.000,59599,1,SF,1,100,0.0004
1670854334.757105,377286.000,59649,1,SF,1,100,0.0004
1670854335.089464,377608.000,59698,1,SF,1,100,0.0004
1670854335.488914,377995.000,59756,1,SF,1,100,0.0004
1670854335.757279,378255.000,59804,1,SF,1,100,0.0004
1670854336.088606,378576.000,59854,1,SF,1,100,0.0004
1670854336.419933,378897.000,59905,1,SF,1,100,0.0004
1670854336.752292,379219.000,59954,1,SF,1,100,0.0004
1670854337.152774,379607.000,60021,1,SF,1,100,0.0004
1670854337.419074,379865.000,60071,1,SF,1,100,0.0004
1670854337.753498,380189.000,60120,1,SF,1,100,0.0003
1670854338.088953,380514.000,60168,1,SF,1,100,0.0003
1670854338.421313,380836.000,60221,1,SF,1,100,0.0003
1670854338.822827,381225.000,60286,1,SF,1,100,0.0003
1670854339.152090,381544.000,60336,1,SF,1,100,0.0003
1670854339.422518,381806.000,60387,1,SF,1,100,0.0003
1670854339.752813,382126.000,60435,1,SF,1,100,0.0003
1670854340.087237,382450.000,60484,1,SF,1,100,0.0003
1670854340.555842,382904.000,60556,1,SF,1,100,0.0003
1670854340.755052,383097.000,60590,1,SF,1,100,0.0003
1670854341.090507,383422.000,60638,1,SF,1,100,0.0003
1670854341.418738,383740.000,60689,1,SF,1,100,0.0003
1670854341.820252,384129.000,60754,1,SF,1,100,0.0003
1670854342.151579,384450.000,60806,1,SF,1,100,0.0003
1670854342.422008,384712.000,60855,1,SF,1,100,0.0003
1670854342.750238,385030.000,60903,1,SF,1,100,0.0003
1670854343.082597,385352.000,60954,1,SF,1,100,0.0003
1670854343.479983,385737.000,61021,1,SF,1,100,0.0003
1670854343.811310,386058.000,61069,1,SF,1,100,0.0003
1670854344.075546,386314.000,61120,1,SF,1,100,0.0003
1670854344.408937,386637.000,61170,1,SF,1,100,0.0003
1670854344.738200,386956.000,61219,1,SF,1,100,0.0003
1670854345.074688,387282.000,61269,1,SF,1,100,0.0003
1670854345.474138,387669.000,61336,1,SF,1,100,0.0003
1670854345.870492,388053.000,61391,1,SF,1,100,0.0003
1670854346.069701,388246.000,61425,1,SF,1,100,0.0003
1670854346.404124,388570.000,61475,1,SF,1,100,0.0003
1670854346.735451,388891.000,61524,1,SF,1,100,0.0003
1670854347.071939,389217.000,61574,1,SF,1,100,0.0003
1670854347.472421,389605.000,61641,1,SF,1,100,0.0002
1670854347.740786,389865.000,61690,1,SF,1,100,0.0002
1670854348.072113,390186.000,61740,1,SF,1,100,0.0002
1670854348.402408,390506.000,61791,1,SF,1,100,0.0002
1670854348.738895,390832.000,61839,1,SF,1,100,0.0002
1670854349.136281,391217.000,61906,1,SF,1,100,0.0002
1670854349.407742,391480.000,61957,1,SF,1,100,0.0002
1670854349.738037,391800.000,62005,1,SF,1,100,0.0002
1670854350.074525,392126.000,62054,1,SF,1,100,0.0002
1670854350.404819,392446.000,62106,1,SF,1,100,0.0002
1670854350.804270,392833.000,62171,1,SF,1,100,0.0002
1670854351.203720,393220.000,62227,1,SF,1,100,0.0002
1670854351.401897,393412.000,62259,1,SF,1,100,0.0002
1670854351.737353,393737.000,62309,1,SF,1,100,0.0002
1670854352.135771,394123.000,62376,1,SF,1,100,0.0002
1670854352.465033,394442.000,62425,1,SF,1,100,0.0002
1670854352.729269,394698.000,62475,1,SF,1,100,0.0002
1670854353.194778,395149.000,62524,1,SF,1,100,0.0002
1670854353.392955,395341.000,62559,1,SF,1,100,0.0002
1670854353.724282,395662.000,62608,1,SF,1,100,0.0002
1670854354.127861,396053.000,62675,1,SF,1,100,0.0002
1670854354.459188,396374.000,62724,1,SF,1,100,0.0002
1670854354.723424,396630.000,62774,1,SF,1,100,0.0002
1670854355.056815,396953.000,62823,1,SF,1,100,0.0002
1670854355.389174,397275.000,62873,1,SF,1,100,0.0002
1670854355.724630,397600.000,62924,1,SF,1,100,0.0002
1670854356.055957,397921.000,62972,1,SF,1,100,0.0002
1670854356.456439,398309.000,63030,1,SF,1,100,0.0002
1670854356.787766,398630.000,63080,1,SF,1,100,0.0002
1670854357.056130,398890.000,63129,1,SF,1,100,0.0002
1670854357.387457,399211.000,63180,1,SF,1,100,0.0002
1670854357.723945,399537.000,63230,1,SF,1,100,0.0002
1670854358.054240,399857.000,63278,1,SF,1,100,0.0002
1670854358.387631,400180.000,63331,1,SF,1,100,0.0002
1670854358.791210,400571.000,63396,1,SF,1,100,0.0002
1670854359.121505,400891.000,63446,1,SF,1,100,0.0002
1670854359.389869,401151.000,63497,1,SF,1,100,0.0002
1670854359.720164,401471.000,63545,1,SF,1,100,0.0002
1670854360.056652,401797.000,63594,1,SF,1,100,0.0002
1670854360.386947,402117.000,63646,1,SF,1,100,0.0002
1670854360.721370,402441.000,63695,1,SF,1,100,0.0002
1670854361.051665,402761.000,63745,1,SF,1,100,0.0002
1670854361.449051,403146.000,63812,1,SF,1,100,0.0002
1670854361.716383,403405.000,63852,1,SF,1,100,0.0002
1670854362.047710,403726.000,63902,1,SF,1,100,0.0001
1670854362.379037,404047.000,63953,1,SF,1,100,0.0001
1670854362.710364,404368.000,64002,1,SF,1,100,0.0001
1670854363.041691,404689.000,64052,1,SF,1,100,0.0001
1670854363.444238,405079.000,64119,1,SF,1,100,0.0001
1670854363.775565,405400.000,64167,1,SF,1,100,0.0001
1670854364.039800,405656.000,64218,1,SF,1,100,0.0001
1670854364.373192,405979.000,64268,1,SF,1,100,0.0001
1670854364.705551,406301.000,64317,1,SF,1,100,0.0001
1670854365.037910,406623.000,64367,1,SF,1,100,0.0001
1670854365.440457,407013.000,64434,1,SF,1,100,0.0001
1670854365.770751,407333.000,64483,1,SF,1,100,0.0001
1670854366.039116,407593.000,64533,1,SF,1,100,0.0001
1670854366.372507,407916.000,64584,1,SF,1,100,0.0001
1670854366.701770,408235.000,64632,1,SF,1,100,0.0001
1670854367.038258,408561.000,64672,1,SF,1,100,0.0001
1670854367.369585,408882.000,64722,1,SF,1,100,0.0001
1670854367.772131,409272.000,64788,1,SF,1,100,0.0001
1670854368.102426,409592.000,64840,1,SF,1,100,0.0001
1670854368.371823,409853.000,64888,1,SF,1,100,0.0001
1670854368.703150,410174.000,64939,1,SF,1,100,0.0001
1670854369.035509,410496.000,64987,1,SF,1,100,0.0001
1670854369.368900,410819.000,65038,1,SF,1,100,0.0001
1670854369.699195,411139.000,65072,1,SF,1,100,0.0001
1670854370.097613,411525.000,65124,1,SF,1,100,0.0001
1670854370.428940,411846.000,65173,1,SF,1,100,0.0001
1670854370.699368,412108.000,65223,1,SF,1,100,0.0001
1670854371.030695,412429.000,65272,1,SF,1,100,0.0001
1670854371.360990,412749.000,65322,1,SF,1,100,0.0001
1670854371.693349,413071.000,65373,1,SF,1,100,0.0001
1670854372.092800,413458.000,65440,1,SF,1,100,0.0001
1670854372.423095,413778.000,65479,1,SF,1,100,0.0001
1670854372.689394,414036.000,65530,1,SF,1,100,0.0001
1670854373.020721,414357.000,42,1,SF,1,100,0.0001
1670854373.353081,414679.000,93,1,SF,1,100,0.0001
1670854373.753563,415067.000,158,1,SF,1,100,0.0001
1670854374.085922,415389.000,210,1,SF,1,100,0.0001
1670854374.353255,415648.000,259,1,SF,1,100,0.0001
1670854374.685614,415970.000,308,1,SF,1,100,0.0001
1670854375.017973,416292.000,358,1,SF,1,100,0.0001
1670854375.421551,416683.000,425,1,SF,1,100,0.0001
1670854375.750814,417002.000,473,1,SF,1,100,0.0001
1670854376.019179,417262.000,524,1,SF,1,100,0.0001
1670854376.351538,417584.000,574,1,SF,1,100,0.0001
1670854376.681833,417904.000,623,1,SF,1,100,0.0001
1670854377.084379,418294.000,691,1,SF,1,100,0.0001
1670854377.416739,418616.000,740,1,SF,1,100,0.0001
