LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1670854086.348346,136619.750,20569,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854086.400213,136670.000,20569,4,EM,1,100,PS
1670854086.453886,136722.000,20609,4,EM,1,100,RS
1670854086.507559,136774.000,20609,4,EM,1,100,RB
1670854086.561232,136826.000,20609,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854086.614905,136878.000,20609,4,EM,1,100,PS
1670854086.666771,136928.250,20642,4,EM,1,100,RS
1670854086.718638,136978.500,20642,4,EM,1,100,RB
1670854086.770504,137028.750,20642,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854086.822371,137079.000,20642,4,EM,1,100,PS
1670854086.874238,137129.250,20674,4,EM,1,100,RS
1670854086.926104,137179.500,20674,4,EM,1,100,RB
1670854086.977971,137229.750,20674,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854087.029838,137280.000,20674,4,EM,1,100,PS
1670854087.081704,137330.250,20707,4,EM,1,100,RS
1670854087.133571,137380.500,20707,4,EM,1,100,RB
1670854087.185437,137430.750,20707,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854087.237304,137481.000,20707,4,EM,1,100,PS
1670854087.289171,137531.250,20739,4,EM,1,100,RS
1670854087.341037,137581.500,20739,4,EM,1,100,RB
1670854087.392904,137631.750,20739,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854087.444770,137682.000,20739,4,EM,1,100,PS
1670854087.496637,137732.250,20775,4,EM,1,100,RS
1670854087.548504,137782.500,20775,4,EM,1,100,RB
1670854087.600370,137832.750,20775,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854087.652237,137883.000,20775,4,EM,1,100,PS
1670854087.704103,137933.250,20807,4,EM,1,100,RS
1670854087.755970,137983.500,20807,4,EM,1,100,RB
1670854087.807837,138033.750,20807,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854087.859703,138084.000,20807,4,EM,1,100,PS
1670854087.911570,138134.250,20840,4,EM,1,100,RS
1670854087.963436,138184.500,20840,4,EM,1,100,RB
1670854088.015303,138234.750,20840,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854088.067170,138285.000,20840,4,EM,1,100,PS
1670854088.119036,138335.250,20874,4,EM,1,100,RS
1670854088.170903,138385.500,20874,4,EM,1,100,RB
1670854088.222769,138435.750,20874,4,EM,1,100,2022-12-12_16-07-50-264437.csv
