LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1671000973.714156,82106.000,5231,1,T1,1,100,28.953
1671000973.846643,82237.000,5245,1,T1,1,100,28.909
1671000973.980143,82369.000,5253,1,T1,1,100,28.854
1671000974.113642,82501.000,5260,1,T1,1,100,28.866
1671000974.246130,82632.000,5268,1,T1,1,100,28.871
1671000974.378618,82763.000,5282,1,T1,1,100,28.944
1671000974.512117,82895.000,5289,1,T1,1,100,28.905
1671000974.644605,83026.000,5300,1,T1,1,100,28.959
1671000974.778104,83158.000,5313,1,T1,1,100,28.876
1671000974.911603,83290.000,5321,1,T1,1,100,28.875
1671000975.045103,83422.000,5329,1,T1,1,100,28.875
1671000975.176579,83552.000,5343,1,T1,1,100,28.946
1671000975.309067,83683.000,5350,1,T1,1,100,28.977
1671000975.442566,83815.000,5358,1,T1,1,100,28.990
1671000975.576066,83947.000,5365,1,T1,1,100,29.067
1671000975.710576,84080.000,5381,1,T1,1,100,28.958
1671000975.842053,84210.000,5389,1,T1,1,100,28.982
1671000975.975552,84342.000,5397,1,T1,1,100,28.992
1671000976.109051,84474.000,5410,1,T1,1,100,28.961
1671000976.242550,84606.000,5419,1,T1,1,100,28.948
1671000976.376050,84738.000,5426,1,T1,1,100,28.977
1671000976.508538,84869.000,5440,1,T1,1,100,29.061
1671000976.641026,85000.000,5450,1,T1,1,100,28.920
1671000976.775536,85133.000,5457,1,T1,1,100,28.965
1671000976.909035,85265.000,5465,1,T1,1,100,28.914
1671000977.042535,85397.000,5479,1,T1,1,100,28.963
1671000977.176034,85529.000,5486,1,T1,1,100,28.842
1671000977.307510,85659.000,5500,1,T1,1,100,28.861
1671000977.441010,85791.000,5507,1,T1,1,100,28.833
1671000977.573498,85922.000,5516,1,T1,1,100,28.963
1671000977.706997,86054.000,5525,1,T1,1,100,28.984
1671000977.840496,86186.000,5539,1,T1,1,100,28.958
1671000977.975007,86319.000,5547,1,T1,1,100,28.982
1671000978.107495,86450.000,5554,1,T1,1,100,28.886
1671000978.239982,86581.000,5568,1,T1,1,100,28.915
1671000978.373482,86713.000,5576,1,T1,1,100,28.892
1671000978.506981,86845.000,5583,1,T1,1,100,28.953
1671000978.639469,86976.000,5594,1,T1,1,100,28.944
1671000978.770945,87106.000,5607,1,T1,1,100,28.870
1671000978.904444,87238.000,5615,1,T1,1,100,28.837
1671000979.038955,87371.000,5623,1,T1,1,100,28.859
1671000979.172454,87503.000,5637,1,T1,1,100,28.868
1671000979.305954,87635.000,5644,1,T1,1,100,28.872
1671000979.437430,87765.000,5652,1,T1,1,100,28.909
1671000979.568907,87895.000,5660,1,T1,1,100,28.996
1671000979.702406,88027.000,5675,1,T1,1,100,28.927
1671000979.834894,88158.000,5683,1,T1,1,100,28.969
1671000979.968393,88290.000,5691,1,T1,1,100,28.986
1671000980.102904,88423.000,5704,1,T1,1,100,28.923
1671000980.234380,88553.000,5713,1,T1,1,100,28.931
1671000980.367880,88685.000,5720,1,T1,1,100,28.970
1671000980.501379,88817.000,5734,1,T1,1,100,28.845
1671000980.634878,88949.000,5744,1,T1,1,100,28.933
1671000980.767366,89080.000,5751,1,T1,1,100,28.829
1671000980.898842,89210.000,5759,1,T1,1,100,28.855
1671000981.032342,89342.000,5773,1,T1,1,100,28.902
1671000981.165841,89474.000,5780,1,T1,1,100,28.993
1671000981.300352,89607.000,5792,1,T1,1,100,28.926
1671000981.433851,89739.000,5799,1,T1,1,100,28.897
1671000981.567350,89871.000,5815,1,T1,1,100,28.955
1671000981.699838,90002.000,5823,1,T1,1,100,28.910
1671000981.833337,90134.000,5830,1,T1,1,100,28.961
1671000981.965825,90265.000,5844,1,T1,1,100,28.841
1671000982.099324,90397.000,5852,1,T1,1,100,28.967
1671000982.231812,90528.000,5860,1,T1,1,100,28.879
1671000982.365311,90660.000,5873,1,T1,1,100,28.841
1671000982.498811,90792.000,5886,1,T1,1,100,28.860
1671000982.632310,90924.000,5896,1,T1,1,100,28.798
1671000982.765809,91056.000,5904,1,T1,1,100,28.842
1671000982.897286,91186.000,5918,1,T1,1,100,28.861
1671000983.030785,91318.000,5925,1,T1,1,100,28.904
1671000983.161250,91447.000,5933,1,T1,1,100,28.959
1671000983.294749,91579.000,5947,1,T1,1,100,28.982
1671000983.429260,91712.000,5954,1,T1,1,100,28.957
1671000983.562759,91844.000,5963,1,T1,1,100,28.910
1671000983.695247,91975.000,5978,1,T1,1,100,28.890
1671000983.827735,92106.000,5985,1,T1,1,100,28.953
1671000983.961234,92238.000,5994,1,T1,1,100,29.015
1671000984.094733,92370.000,6001,1,T1,1,100,28.794
1671000984.227221,92501.000,6015,1,T1,1,100,28.840
1671000984.358698,92631.000,6023,1,T1,1,100,28.824
1671000984.492197,92763.000,6030,1,T1,1,100,28.924
1671000984.626708,92896.000,6046,1,T1,1,100,28.861
1671000984.760207,93028.000,6054,1,T1,1,100,28.869
1671000984.893706,93160.000,6062,1,T1,1,100,28.837
1671000985.027205,93292.000,6075,1,T1,1,100,28.894
1671000985.158682,93422.000,6083,1,T1,1,100,28.954
1671000985.292181,93554.000,6091,1,T1,1,100,28.909
1671000985.425681,93686.000,6099,1,T1,1,100,28.996
1671000985.559180,93818.000,6115,1,T1,1,100,28.963
1671000985.693691,93951.000,6122,1,T1,1,100,28.948
1671000985.825167,94081.000,6130,1,T1,1,100,28.942
1671000985.958666,94213.000,6144,1,T1,1,100,28.975
1671000986.092165,94345.000,6151,1,T1,1,100,28.954
1671000986.225665,94477.000,6160,1,T1,1,100,28.874
1671000986.359164,94609.000,6173,1,T1,1,100,28.945
1671000986.490641,94739.000,6180,1,T1,1,100,28.941
1671000986.623128,94870.000,6191,1,T1,1,100,28.868
1671000986.757639,95003.000,6198,1,T1,1,100,28.907
1671000986.891138,95135.000,6212,1,T1,1,100,28.995
1671000987.024637,95267.000,6220,1,T1,1,100,28.821
1671000987.158137,95399.000,6227,1,T1,1,100,28.887
1671000987.289613,95529.000,6241,1,T1,1,100,28.880
1671000987.423113,95661.000,6249,1,T1,1,100,28.806
1671000987.555600,95792.000,6257,1,T1,1,100,28.845
1671000987.689100,95924.000,6272,1,T1,1,100,28.933
1671000987.822599,96056.000,6280,1,T1,1,100,28.865
1671000987.955087,96187.000,6288,1,T1,1,100,28.941
1671000988.088586,96319.000,6301,1,T1,1,100,29.046
1671000988.222085,96451.000,6310,1,T1,1,100,29.055
1671000988.355585,96583.000,6317,1,T1,1,100,28.953
1671000988.489084,96715.000,6331,1,T1,1,100,28.909
1671000988.621572,96846.000,6341,1,T1,1,100,28.996
1671000988.753048,96976.000,6348,1,T1,1,100,28.892
1671000988.886548,97108.000,6356,1,T1,1,100,28.918
1671000989.021058,97241.000,6370,1,T1,1,100,28.894
1671000989.154557,97373.000,6377,1,T1,1,100,28.848
1671000989.288057,97505.000,6386,1,T1,1,100,28.828
1671000989.419533,97635.000,6399,1,T1,1,100,28.925
1671000989.553032,97767.000,6407,1,T1,1,100,28.968
1671000989.686532,97899.000,6417,1,T1,1,100,28.951
1671000989.819020,98030.000,6431,1,T1,1,100,29.014
1671000989.952519,98162.000,6438,1,T1,1,100,28.935
1671000990.087029,98295.000,6446,1,T1,1,100,29.007
1671000990.218506,98425.000,6453,1,T1,1,100,28.968
1671000990.352005,98557.000,6467,1,T1,1,100,28.880
1671000990.485504,98689.000,6475,1,T1,1,100,28.877
1671000990.619004,98821.000,6485,1,T1,1,100,28.840
1671000990.751492,98952.000,6498,1,T1,1,100,28.966
1671000990.882968,99082.000,6507,1,T1,1,100,28.879
1671000991.016467,99214.000,6514,1,T1,1,100,28.948
1671000991.149967,99346.000,6528,1,T1,1,100,28.871
1671000991.284477,99479.000,6536,1,T1,1,100,28.873
1671000991.416965,99610.000,6543,1,T1,1,100,28.910
1671000991.549453,99741.000,6559,1,T1,1,100,28.961
1671000991.681941,99872.000,6567,1,T1,1,100,28.877
1671000991.815440,100004.000,6574,1,T1,1,100,28.876
1671000991.947928,100135.000,6583,1,T1,1,100,28.911
1671000992.081427,100267.000,6596,1,T1,1,100,28.890
1671000992.213915,100398.000,6604,1,T1,1,100,28.917
1671000992.347414,100530.000,6615,1,T1,1,100,28.822
1671000992.480914,100662.000,6629,1,T1,1,100,28.923
1671000992.614413,100794.000,6638,1,T1,1,100,28.825
1671000992.747912,100926.000,6646,1,T1,1,100,28.924
1671000992.879389,101056.000,6659,1,T1,1,100,28.896
1671000993.012888,101188.000,6672,1,T1,1,100,28.884
1671000993.145376,101319.000,6680,1,T1,1,100,28.914
1671000993.278875,101451.000,6688,1,T1,1,100,28.928
1671000993.413386,101584.000,6701,1,T1,1,100,28.898
1671000993.546885,101716.000,6710,1,T1,1,100,28.849
1671000993.679373,101847.000,6719,1,T1,1,100,28.899
1671000993.811861,101978.000,6733,1,T1,1,100,28.886
1671000993.945360,102110.000,6741,1,T1,1,100,28.880
1671000994.078859,102242.000,6748,1,T1,1,100,28.912
1671000994.211347,102373.000,6756,1,T1,1,100,28.891
1671000994.342824,102503.000,6770,1,T1,1,100,28.882
1671000994.476323,102635.000,6777,1,T1,1,100,28.878
1671000994.610833,102768.000,6788,1,T1,1,100,28.947
1671000994.744333,102900.000,6801,1,T1,1,100,28.800
1671000994.877832,103032.000,6809,1,T1,1,100,28.913
1671000995.010320,103163.000,6817,1,T1,1,100,28.963
1671000995.141796,103293.000,6831,1,T1,1,100,28.984
1671000995.274284,103424.000,6838,1,T1,1,100,28.958
1671000995.407784,103556.000,6846,1,T1,1,100,28.875
1671000995.541283,103688.000,6853,1,T1,1,100,28.946
1671000995.675793,103821.000,6869,1,T1,1,100,28.835
1671000995.807270,103951.000,6877,1,T1,1,100,28.964
1671000995.940769,104083.000,6885,1,T1,1,100,28.878
1671000996.074268,104215.000,6898,1,T1,1,100,28.876
1671000996.207768,104347.000,6907,1,T1,1,100,28.876
1671000996.341267,104479.000,6914,1,T1,1,100,28.911
1671000996.471732,104608.000,6928,1,T1,1,100,28.890
1671000996.605231,104740.000,6938,1,T1,1,100,28.953
1671000996.739742,104873.000,6945,1,T1,1,100,28.944
1671000996.873241,105005.000,6953,1,T1,1,100,29.011
1671000997.006741,105137.000,6967,1,T1,1,100,28.898
1671000997.140240,105269.000,6974,1,T1,1,100,28.956
1671000997.271716,105399.000,6983,1,T1,1,100,28.910
1671000997.405216,105531.000,6996,1,T1,1,100,28.997
1671000997.537704,105662.000,7004,1,T1,1,100,28.857
1671000997.671203,105794.000,7014,1,T1,1,100,28.938
1671000997.804702,105926.000,7028,1,T1,1,100,28.831
1671000997.937190,106057.000,7041,1,T1,1,100,28.892
1671000998.070689,106189.000,7048,1,T1,1,100,28.953
1671000998.204188,106321.000,7057,1,T1,1,100,29.015
1671000998.337687,106453.000,7064,1,T1,1,100,29.007
1671000998.470176,106584.000,7078,1,T1,1,100,29.003
1671000998.603675,106716.000,7088,1,T1,1,100,28.966
1671000998.735151,106846.000,7095,1,T1,1,100,28.914
1671000998.868650,106978.000,7103,1,T1,1,100,28.927
1671000999.003161,107111.000,7117,1,T1,1,100,28.969
1671000999.136660,107243.000,7124,1,T1,1,100,28.774
1671000999.270159,107375.000,7133,1,T1,1,100,28.831
1671000999.401636,107505.000,7146,1,T1,1,100,28.856
1671000999.535135,107637.000,7154,1,T1,1,100,28.902
1671000999.668635,107769.000,7164,1,T1,1,100,28.922
1671000999.801122,107900.000,7178,1,T1,1,100,29.002
1671000999.933610,108031.000,7185,1,T1,1,100,28.965
1671001000.068121,108164.000,7193,1,T1,1,100,28.985
1671001000.201620,108296.000,7200,1,T1,1,100,29.100
1671001000.335119,108428.000,7214,1,T1,1,100,29.008
1671001000.468619,108560.000,7222,1,T1,1,100,28.968
1671001000.602118,108692.000,7232,1,T1,1,100,28.844
1671001000.734606,108823.000,7245,1,T1,1,100,28.826
1671001000.866082,108953.000,7254,1,T1,1,100,28.818
1671001000.999582,109085.000,7261,1,T1,1,100,28.851
1671001001.133081,109217.000,7275,1,T1,1,100,28.935
1671001001.267591,109350.000,7283,1,T1,1,100,28.866
1671001001.400079,109481.000,7290,1,T1,1,100,28.942
1671001001.532567,109612.000,7306,1,T1,1,100,28.904
1671001001.666067,109744.000,7314,1,T1,1,100,28.923
1671001001.799566,109876.000,7321,1,T1,1,100,28.967
1671001001.932054,110007.000,7330,1,T1,1,100,29.021
1671001002.065553,110139.000,7343,1,T1,1,100,29.009
1671001002.198041,110270.000,7351,1,T1,1,100,28.862
1671001002.331540,110402.000,7359,1,T1,1,100,28.834
1671001002.465039,110534.000,7373,1,T1,1,100,28.751
1671001002.598539,110666.000,7382,1,T1,1,100,28.750
1671001002.732038,110798.000,7390,1,T1,1,100,28.750
1671001002.863514,110928.000,7404,1,T1,1,100,28.856
1671001002.997014,111060.000,7411,1,T1,1,100,28.902
1671001003.129502,111191.000,7419,1,T1,1,100,28.816
1671001003.263001,111323.000,7432,1,T1,1,100,28.920
1671001003.397511,111456.000,7448,1,T1,1,100,28.930
1671001003.528988,111586.000,7457,1,T1,1,100,28.970
1671001003.661476,111717.000,7466,1,T1,1,100,28.881
1671001003.793964,111848.000,7480,1,T1,1,100,28.913
1671001003.927463,111980.000,7488,1,T1,1,100,28.856
1671001004.060962,112112.000,7495,1,T1,1,100,28.831
1671001004.193450,112243.000,7509,1,T1,1,100,28.927
1671001004.324927,112373.000,7517,1,T1,1,100,28.862
1671001004.458426,112505.000,7524,1,T1,1,100,28.869
1671001004.592937,112638.000,7533,1,T1,1,100,28.943
1671001004.726436,112770.000,7548,1,T1,1,100,28.940
1671001004.859935,112902.000,7556,1,T1,1,100,28.974
1671001004.992423,113033.000,7564,1,T1,1,100,28.953
1671001005.125922,113165.000,7578,1,T1,1,100,28.909
1671001005.258410,113296.000,7585,1,T1,1,100,28.819
1671001005.391909,113428.000,7593,1,T1,1,100,28.922
1671001005.525409,113560.000,7609,1,T1,1,100,28.966
1671001005.659919,113693.000,7616,1,T1,1,100,28.914
1671001005.791396,113823.000,7624,1,T1,1,100,28.963
1671001005.924895,113955.000,7638,1,T1,1,100,28.949
1671001006.058394,114087.000,7645,1,T1,1,100,28.942
1671001006.191893,114219.000,7654,1,T1,1,100,28.904
1671001006.325393,114351.000,7661,1,T1,1,100,28.959
1671001006.455858,114480.000,7675,1,T1,1,100,28.876
1671001006.589357,114612.000,7685,1,T1,1,100,28.946
1671001006.723868,114745.000,7692,1,T1,1,100,28.977
1671001006.857367,114877.000,7706,1,T1,1,100,28.848
1671001006.989855,115008.000,7714,1,T1,1,100,28.934
1671001007.123354,115140.000,7721,1,T1,1,100,28.901
1671001007.254831,115270.000,7735,1,T1,1,100,28.851
1671001007.388330,115402.000,7743,1,T1,1,100,28.900
1671001007.520818,115533.000,7751,1,T1,1,100,28.886
1671001007.654317,115665.000,7761,1,T1,1,100,28.915
1671001007.787816,115797.000,7775,1,T1,1,100,28.857
1671001007.920304,115928.000,7782,1,T1,1,100,28.938
1671001008.053803,116060.000,7790,1,T1,1,100,28.938
1671001008.187303,116192.000,7804,1,T1,1,100,28.938
1671001008.320802,116324.000,7816,1,T1,1,100,28.973
1671001008.452278,116454.000,7825,1,T1,1,100,29.024
1671001008.584766,116585.000,7834,1,T1,1,100,28.939
1671001008.718266,116717.000,7842,1,T1,1,100,28.867
1671001008.851765,116849.000,7856,1,T1,1,100,28.943
1671001008.986275,116982.000,7863,1,T1,1,100,28.869
1671001009.119775,117114.000,7871,1,T1,1,100,28.801
1671001009.253274,117246.000,7879,1,T1,1,100,28.808
1671001009.384750,117376.000,7892,1,T1,1,100,28.846
1671001009.518250,117508.000,7901,1,T1,1,100,28.862
1671001009.651749,117640.000,7910,1,T1,1,100,28.799
1671001009.784237,117771.000,7924,1,T1,1,100,28.913
1671001009.916725,117902.000,7932,1,T1,1,100,28.998
1671001010.051235,118035.000,7939,1,T1,1,100,28.999
1671001010.184735,118167.000,7953,1,T1,1,100,28.929
1671001010.318234,118299.000,7961,1,T1,1,100,28.898
1671001010.451733,118431.000,7968,1,T1,1,100,28.850
1671001010.585232,118563.000,7984,1,T1,1,100,28.864
1671001010.717720,118694.000,7992,1,T1,1,100,28.870
1671001010.849197,118824.000,8000,1,T1,1,100,28.837
1671001010.982696,118956.000,8008,1,T1,1,100,28.859
1671001011.116195,119088.000,8022,1,T1,1,100,28.939
1671001011.250706,119221.000,8029,1,T1,1,100,28.903
1671001011.383194,119352.000,8037,1,T1,1,100,28.852
1671001011.515682,119483.000,8053,1,T1,1,100,28.865
1671001011.649181,119615.000,8060,1,T1,1,100,28.835
1671001011.782680,119747.000,8068,1,T1,1,100,28.787
1671001011.916179,119879.000,8076,1,T1,1,100,28.801
1671001012.047656,120009.000,8089,1,T1,1,100,28.843
1671001012.180144,120140.000,8098,1,T1,1,100,28.826
1671001012.313643,120272.000,8105,1,T1,1,100,28.854
1671001012.447142,120404.000,8119,1,T1,1,100,28.795
1671001012.580642,120536.000,8129,1,T1,1,100,28.805
1671001012.714141,120668.000,8136,1,T1,1,100,28.951
1671001012.845617,120798.000,8150,1,T1,1,100,28.943
1671001012.979117,120930.000,8158,1,T1,1,100,28.834
1671001013.111604,121061.000,8165,1,T1,1,100,28.893
1671001013.245104,121193.000,8174,1,T1,1,100,28.847
1671001013.379614,121326.000,8187,1,T1,1,100,28.898
1671001013.512102,121457.000,8201,2,T1,1,100,28.921
1671001013.644590,121588.000,8201,2,T1,1,100,28.895
1671001013.778089,121720.000,8217,1,T1,1,100,28.848
1671001013.911589,121852.000,8224,1,T1,1,100,28.899
1671001014.045088,121984.000,8232,1,T1,1,100,28.921
1671001014.177576,122115.000,8239,1,T1,1,100,28.966
1671001014.309052,122245.000,8256,1,T1,1,100,28.843
1671001014.442552,122377.000,8264,1,T1,1,100,28.826
1671001014.577062,122510.000,8274,1,T1,1,100,28.818
1671001014.710561,122642.000,8282,1,T1,1,100,28.815
1671001014.844061,122774.000,8296,1,T1,1,100,28.884
1671001014.976548,122905.000,8303,1,T1,1,100,28.808
1671001015.110048,123037.000,8311,1,T1,1,100,28.846
1671001015.243547,123169.000,8325,1,T1,1,100,28.827
1671001015.377046,123301.000,8332,1,T1,1,100,28.890
1671001015.509534,123432.000,8341,1,T1,1,100,28.775
1671001015.643034,123564.000,8356,1,T1,1,100,28.796
1671001015.774510,123694.000,8363,1,T1,1,100,28.876
1671001015.908009,123826.000,8372,1,T1,1,100,28.876
1671001016.041508,123958.000,8385,1,T1,1,100,28.946
1671001016.175008,124090.000,8393,1,T1,1,100,28.906
1671001016.308507,124222.000,8401,1,T1,1,100,28.924
1671001016.438972,124351.000,8408,1,T1,1,100,28.861
1671001016.572471,124483.000,8424,1,T1,1,100,28.869
1671001016.706982,124616.000,8432,1,T1,1,100,28.801
1671001016.840481,124748.000,8440,1,T1,1,100,28.772
1671001016.972969,124879.000,8453,1,T1,1,100,28.831
1671001017.105457,125010.000,8461,1,T1,1,100,28.856
1671001017.238956,125142.000,8469,1,T1,1,100,28.867
1671001017.372456,125274.000,8482,1,T1,1,100,28.836
1671001017.504943,125405.000,8491,1,T1,1,100,28.823
1671001017.638443,125537.000,8500,1,T1,1,100,28.852
1671001017.771942,125669.000,8508,1,T1,1,100,28.936
1671001017.904430,125800.000,8522,1,T1,1,100,28.866
1671001018.037929,125932.000,8529,1,T1,1,100,28.907
1671001018.171428,126064.000,8538,1,T1,1,100,28.853
1671001018.304928,126196.000,8551,1,T1,1,100,28.830
1671001018.436404,126326.000,8558,1,T1,1,100,28.785
1671001018.569903,126458.000,8569,1,T1,1,100,28.836
1671001018.703403,126590.000,8588,2,T1,1,100,28.823
1671001018.836902,126722.000,8588,2,T1,1,100,28.781
1671001018.971412,126855.000,8596,1,T1,1,100,28.728
1671001019.104912,126987.000,8610,1,T1,1,100,28.811
1671001019.238411,127119.000,8617,1,T1,1,100,28.848
1671001019.369887,127249.000,8625,1,T1,1,100,28.828
1671001019.503387,127381.000,8641,1,T1,1,100,28.890
1671001019.636886,127513.000,8648,1,T1,1,100,28.881
1671001019.769374,127644.000,8656,1,T1,1,100,28.984
1671001019.901862,127775.000,8664,1,T1,1,100,28.922
1671001020.036372,127908.000,8677,1,T1,1,100,28.860
1671001020.169872,128040.000,8686,1,T1,1,100,28.833
1671001020.303371,128172.000,8693,1,T1,1,100,28.786
1671001020.436870,128304.000,8707,1,T1,1,100,28.801
1671001020.568347,128434.000,8717,1,T1,1,100,28.772
1671001020.701846,128566.000,8724,1,T1,1,100,28.760
1671001020.833322,128696.000,8733,1,T1,1,100,28.790
1671001020.966822,128828.000,8746,1,T1,1,100,28.909
1671001021.100321,128960.000,8753,1,T1,1,100,28.819
1671001021.234832,129093.000,8762,1,T1,1,100,28.957
1671001021.367319,129224.000,8775,1,T1,1,100,28.946
1671001021.499807,129355.000,8783,1,T1,1,100,28.870
1671001021.633307,129487.000,8793,1,T1,1,100,28.873
1671001021.766806,129619.000,8807,1,T1,1,100,28.874
1671001021.900305,129751.000,8814,1,T1,1,100,28.875
1671001022.031782,129881.000,8822,1,T1,1,100,28.839
1671001022.165281,130013.000,8830,1,T1,1,100,28.824
1671001022.299791,130146.000,8843,1,T1,1,100,28.818
1671001022.433291,130278.000,8851,1,T1,1,100,28.850
1671001022.566790,130410.000,8861,1,T1,1,100,28.793
1671001022.700289,130542.000,8874,1,T1,1,100,28.804
1671001022.831766,130672.000,8883,1,T1,1,100,28.844
1671001022.965265,130804.000,8890,1,T1,1,100,28.933
1671001023.097753,130935.000,8904,1,T1,1,100,28.794
1671001023.231252,131067.000,8912,1,T1,1,100,28.946
1671001023.365763,131200.000,8919,1,T1,1,100,28.835
1671001023.497239,131330.000,8928,1,T1,1,100,28.858
1671001023.630738,131462.000,8943,1,T1,1,100,28.867
1671001023.764238,131594.000,8950,1,T1,1,100,28.730
1671001023.897737,131726.000,8959,1,T1,1,100,28.919
1671001024.030225,131857.000,8977,1,T1,1,100,28.823
1671001024.161701,131987.000,8985,1,T1,1,100,28.782
1671001024.293178,132117.000,8993,1,T1,1,100,28.728
1671001024.426677,132249.000,9007,1,T1,1,100,28.882
1671001024.561188,132382.000,9016,1,T1,1,100,28.878
1671001024.694687,132514.000,9024,1,T1,1,100,28.912
1671001024.828186,132646.000,9031,1,T1,1,100,28.891
1671001024.960674,132777.000,9045,1,T1,1,100,28.988
1671001025.094173,132909.000,9053,1,T1,1,100,28.924
1671001025.226661,133040.000,9061,1,T1,1,100,28.861
1671001025.360161,133172.000,9077,1,T1,1,100,28.833
1671001025.492648,133303.000,9086,1,T1,1,100,28.857
1671001025.626148,133435.000,9095,1,T1,1,100,28.867
1671001025.759647,133567.000,9109,1,T1,1,100,28.872
1671001025.893146,133699.000,9117,1,T1,1,100,28.909
1671001026.026645,133831.000,9124,1,T1,1,100,28.819
1671001026.160145,133963.000,9132,1,T1,1,100,28.886
1671001026.293644,134095.000,9146,1,T1,1,100,28.880
1671001026.424109,134224.000,9153,1,T1,1,100,28.877
1671001026.557608,134356.000,9164,1,T1,1,100,28.840
1671001026.692119,134489.000,9177,1,T1,1,100,28.789
1671001026.825618,134621.000,9185,1,T1,1,100,28.802
1671001026.958106,134752.000,9193,1,T1,1,100,28.808
1671001027.090594,134883.000,9207,1,T1,1,100,28.811
1671001027.224093,135015.000,9214,1,T1,1,100,28.776
1671001027.357593,135147.000,9222,1,T1,1,100,28.868
1671001027.490080,135278.000,9229,1,T1,1,100,28.907
1671001027.621557,135408.000,9245,1,T1,1,100,28.818
1671001027.755056,135540.000,9253,1,T1,1,100,28.779
1671001027.887544,135671.000,9261,1,T1,1,100,28.834
