LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1671000930.555214,39431.750,1999,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000930.606034,39482.000,1999,4,EM,1,100,PS
1671000930.660901,39536.250,2022,4,EM,1,100,RS
1671000930.715767,39590.500,2022,4,EM,1,100,RB
1671000930.770633,39644.750,2022,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000930.825499,39699.000,2022,4,EM,1,100,PS
1671000930.876320,39749.250,2035,4,EM,1,100,RS
1671000930.927140,39799.500,2035,4,EM,1,100,RB
1671000930.977961,39849.750,2035,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000931.028782,39900.000,2035,4,EM,1,100,PS
1671000931.079603,39950.250,2051,4,EM,1,100,RS
1671000931.130424,40000.500,2051,4,EM,1,100,RB
1671000931.181244,40050.750,2051,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000931.232065,40101.000,2051,4,EM,1,100,PS
1671000931.283644,40152.000,2065,4,EM,1,100,RS
1671000931.335223,40203.000,2065,4,EM,1,100,RB
1671000931.386803,40254.000,2065,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000931.438382,40305.000,2065,4,EM,1,100,PS
1671000931.489203,40355.250,2080,4,EM,1,100,RS
1671000931.540024,40405.500,2080,4,EM,1,100,RB
1671000931.590844,40455.750,2080,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000931.641665,40506.000,2080,4,EM,1,100,PS
1671000931.692486,40556.250,2096,4,EM,1,100,RS
1671000931.743306,40606.500,2096,4,EM,1,100,RB
1671000931.794127,40656.750,2096,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000931.844948,40707.000,2096,4,EM,1,100,PS
1671000931.895769,40757.250,2111,4,EM,1,100,RS
1671000931.946589,40807.500,2111,4,EM,1,100,RB
