LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1671000939.579813,48355.000,2683,2,EL,1,100,26468.000000
1671000939.645552,48420.000,2683,2,EL,1,100,26468.000000
1671000939.711290,48485.000,2692,1,EL,1,100,26468.000000
1671000939.777534,48550.500,2698,2,EL,1,100,26468.000000
1671000939.843778,48616.000,2698,2,EL,1,100,26468.000000
1671000939.911539,48683.000,2705,1,EL,1,100,26468.000000
1671000939.978288,48749.000,2714,2,EL,1,100,26467.800781
1671000940.045038,48815.000,2714,2,EL,1,100,26468.000000
1671000940.111788,48881.000,2721,1,EL,1,100,26468.000000
1671000940.178537,48947.000,2728,2,EL,1,100,26468.000000
1671000940.245287,49013.000,2728,2,EL,1,100,26468.000000
1671000940.312037,49079.000,2735,2,EL,1,100,26468.000000
1671000940.378786,49145.000,2735,2,EL,1,100,26468.000000
1671000940.444525,49210.000,2743,1,EL,1,100,26468.000000
1671000940.511274,49276.000,2750,2,EL,1,100,26468.000000
1671000940.578024,49342.000,2750,2,EL,1,100,26468.000000
1671000940.643762,49407.000,2759,1,EL,1,100,26468.000000
1671000940.710512,49473.000,2766,2,EL,1,100,26468.000000
1671000940.777261,49539.000,2766,2,EL,1,100,26468.000000
1671000940.845022,49606.000,2774,1,EL,1,100,26468.000000
1671000940.911266,49671.500,2782,2,EL,1,100,26468.000000
1671000940.977510,49737.000,2782,2,EL,1,100,26468.000000
1671000941.043248,49802.000,2790,1,EL,1,100,26468.000000
1671000941.109492,49867.500,2800,2,EL,1,100,26468.000000
1671000941.175736,49933.000,2800,2,EL,1,100,26468.199219
1671000941.242486,49999.000,2808,1,EL,1,100,26468.000000
1671000941.309236,50065.000,2816,2,EL,1,100,26468.000000
1671000941.375985,50131.000,2816,2,EL,1,100,26468.199219
1671000941.442735,50197.000,2824,1,EL,1,100,26468.199219
1671000941.509485,50263.000,2830,2,EL,1,100,26468.199219
1671000941.576234,50329.000,2830,2,EL,1,100,26468.000000
1671000941.643995,50396.000,2840,1,EL,1,100,26468.000000
1671000941.710745,50462.000,2847,2,EL,1,100,26468.000000
1671000941.777494,50528.000,2847,2,EL,1,100,26468.000000
1671000941.843233,50593.000,2855,2,EL,1,100,26468.000000
1671000941.908971,50658.000,2855,2,EL,1,100,26468.000000
1671000941.974709,50723.000,2863,1,EL,1,100,26467.800781
1671000942.041459,50789.000,2869,2,EL,1,100,26468.000000
1671000942.108208,50855.000,2869,2,EL,1,100,26468.000000
1671000942.175969,50922.000,2876,1,EL,1,100,26468.000000
1671000942.242719,50988.000,2885,2,EL,1,100,26468.000000
1671000942.309469,51054.000,2885,2,EL,1,100,26468.000000
1671000942.376218,51120.000,2892,1,EL,1,100,26468.000000
1671000942.442462,51185.500,2898,2,EL,1,100,26468.400391
1671000942.508706,51251.000,2898,2,EL,1,100,26468.000000
1671000942.574444,51316.000,2905,1,EL,1,100,26468.000000
1671000942.641194,51382.000,2916,2,EL,1,100,26468.199219
1671000942.707944,51448.000,2916,2,EL,1,100,26468.000000
1671000942.774693,51514.000,2923,1,EL,1,100,26468.000000
1671000942.841443,51580.000,2929,2,EL,1,100,26468.000000
1671000942.908192,51646.000,2929,2,EL,1,100,26468.000000
1671000942.975953,51713.000,2937,1,EL,1,100,26468.000000
1671000943.042703,51779.000,2945,2,EL,1,100,26468.000000
1671000943.109453,51845.000,2945,2,EL,1,100,26468.000000
1671000943.174685,51909.500,2952,2,EL,1,100,26468.000000
1671000943.239918,51974.000,2952,2,EL,1,100,26468.000000
1671000943.306668,52040.000,2960,1,EL,1,100,26468.199219
1671000943.373417,52106.000,2966,2,EL,1,100,26468.000000
1671000943.440167,52172.000,2966,2,EL,1,100,26468.000000
1671000943.506916,52238.000,2974,1,EL,1,100,26468.000000
1671000943.573666,52304.000,2982,2,EL,1,100,26468.000000
1671000943.640416,52370.000,2982,2,EL,1,100,26468.000000
1671000943.707165,52436.000,2992,1,EL,1,100,26468.199219
1671000943.773915,52502.000,2997,2,EL,1,100,26468.000000
1671000943.840664,52568.000,2997,2,EL,1,100,26468.000000
1671000943.908426,52635.000,3005,1,EL,1,100,26468.000000
1671000943.974164,52700.000,3013,2,EL,1,100,26468.000000
1671000944.039902,52765.000,3013,2,EL,1,100,26468.000000
1671000944.105640,52830.000,3021,1,EL,1,100,26468.000000
1671000944.171884,52895.500,3026,2,EL,1,100,26468.000000
1671000944.238128,52961.000,3026,2,EL,1,100,26468.000000
1671000944.305889,53028.000,3035,1,EL,1,100,26468.000000
1671000944.372639,53094.000,3042,2,EL,1,100,26468.000000
1671000944.439389,53160.000,3042,2,EL,1,100,26468.000000
1671000944.506138,53226.000,3050,2,EL,1,100,26468.000000
1671000944.572888,53292.000,3050,2,EL,1,100,26468.000000
1671000944.637614,53356.000,3058,1,EL,1,100,26467.800781
1671000944.704364,53422.000,3066,2,EL,1,100,26468.000000
1671000944.771114,53488.000,3066,2,EL,1,100,26468.000000
1671000944.837863,53554.000,3073,1,EL,1,100,26468.000000
1671000944.905119,53620.500,3082,2,EL,1,100,26467.599609
1671000944.972374,53687.000,3082,2,EL,1,100,26467.400391
1671000945.038112,53752.000,3089,1,EL,1,100,26467.400391
1671000945.104862,53818.000,3095,2,EL,1,100,26467.199219
1671000945.171612,53884.000,3095,2,EL,1,100,26467.800781
1671000945.239372,53951.000,3102,1,EL,1,100,26467.599609
1671000945.305616,54016.500,3111,2,EL,1,100,26467.199219
1671000945.371861,54082.000,3111,2,EL,1,100,26467.199219
1671000945.436587,54146.000,3118,1,EL,1,100,26467.599609
1671000945.503337,54212.000,3124,2,EL,1,100,26467.800781
1671000945.570086,54278.000,3124,2,EL,1,100,26467.599609
1671000945.636836,54344.000,3132,1,EL,1,100,26468.000000
1671000945.703586,54410.000,3142,2,EL,1,100,26467.800781
1671000945.770335,54476.000,3142,2,EL,1,100,26468.000000
1671000945.837085,54542.000,3149,1,EL,1,100,26467.800781
1671000945.903835,54608.000,3157,2,EL,1,100,26468.000000
1671000945.970584,54674.000,3157,2,EL,1,100,26467.800781
1671000946.036323,54739.000,3163,2,EL,1,100,26468.000000
1671000946.102061,54804.000,3163,2,EL,1,100,26467.800781
1671000946.169822,54871.000,3171,1,EL,1,100,26467.800781
1671000946.236572,54937.000,3184,2,EL,1,100,26467.800781
1671000946.303321,55003.000,3184,2,EL,1,100,26468.000000
1671000946.369059,55068.000,3192,1,EL,1,100,26468.000000
1671000946.435303,55133.500,3198,2,EL,1,100,26468.000000
1671000946.501547,55199.000,3198,2,EL,1,100,26468.000000
1671000946.569308,55266.000,3205,1,EL,1,100,26468.000000
1671000946.635552,55331.500,3215,2,EL,1,100,26467.800781
1671000946.701796,55397.000,3215,2,EL,1,100,26468.000000
1671000946.768546,55463.000,3223,2,EL,1,100,26468.000000
1671000946.835295,55529.000,3223,2,EL,1,100,26467.800781
1671000946.900022,55593.000,3230,1,EL,1,100,26467.599609
1671000946.966772,55659.000,3237,2,EL,1,100,26467.800781
1671000947.033522,55725.000,3237,2,EL,1,100,26467.400391
1671000947.100271,55791.000,3244,1,EL,1,100,26468.000000
1671000947.167526,55857.500,3252,2,EL,1,100,26467.599609
1671000947.234782,55924.000,3252,2,EL,1,100,26467.800781
1671000947.300520,55989.000,3260,1,EL,1,100,26467.599609
1671000947.367270,56055.000,3266,2,EL,1,100,26468.000000
1671000947.434019,56121.000,3266,2,EL,1,100,26467.599609
1671000947.500769,56187.000,3273,1,EL,1,100,26468.000000
1671000947.566507,56252.000,3282,2,EL,1,100,26468.000000
1671000947.632246,56317.000,3282,2,EL,1,100,26468.000000
1671000947.697984,56382.000,3291,1,EL,1,100,26467.800781
1671000947.765239,56448.500,3297,2,EL,1,100,26468.000000
1671000947.832494,56515.000,3297,2,EL,1,100,26468.000000
1671000947.899244,56581.000,3304,1,EL,1,100,26467.800781
1671000947.965994,56647.000,3313,2,EL,1,100,26468.000000
1671000948.032743,56713.000,3313,2,EL,1,100,26468.000000
1671000948.098987,56778.500,3320,2,EL,1,100,26467.599609
1671000948.165231,56844.000,3320,2,EL,1,100,26468.000000
1671000948.230969,56909.000,3331,1,EL,1,100,26467.800781
1671000948.297719,56975.000,3337,2,EL,1,100,26467.400391
1671000948.364469,57041.000,3337,2,EL,1,100,26467.800781
1671000948.432230,57108.000,3345,1,EL,1,100,26467.599609
1671000948.498979,57174.000,3352,2,EL,1,100,26467.599609
1671000948.565729,57240.000,3352,2,EL,1,100,26467.800781
1671000948.630456,57304.000,3361,1,EL,1,100,26467.800781
1671000948.697205,57370.000,3368,2,EL,1,100,26468.000000
1671000948.763955,57436.000,3368,2,EL,1,100,26467.800781
1671000948.831716,57503.000,3376,1,EL,1,100,26468.000000
1671000948.897960,57568.500,3384,2,EL,1,100,26467.400391
1671000948.964204,57634.000,3384,2,EL,1,100,26467.400391
1671000949.029942,57699.000,3392,1,EL,1,100,26467.800781
1671000949.096692,57765.000,3397,2,EL,1,100,26468.000000
1671000949.163441,57831.000,3397,2,EL,1,100,26467.400391
1671000949.230191,57897.000,3405,1,EL,1,100,26468.000000
1671000949.296941,57963.000,3413,2,EL,1,100,26467.800781
1671000949.363690,58029.000,3413,2,EL,1,100,26467.599609
1671000949.430440,58095.000,3421,1,EL,1,100,26467.599609
1671000949.497190,58161.000,3427,2,EL,1,100,26467.800781
1671000949.563939,58227.000,3427,2,EL,1,100,26467.199219
1671000949.629677,58292.000,3437,2,EL,1,100,26467.800781
1671000949.695416,58357.000,3437,2,EL,1,100,26467.800781
1671000949.763177,58424.000,3444,1,EL,1,100,26467.400391
1671000949.829421,58489.500,3452,2,EL,1,100,26467.400391
1671000949.895664,58555.000,3452,2,EL,1,100,26467.800781
1671000949.962414,58621.000,3460,1,EL,1,100,26467.599609
1671000950.029164,58687.000,3466,2,EL,1,100,26467.199219
1671000950.095913,58753.000,3466,2,EL,1,100,26467.400391
1671000950.162663,58819.000,3473,1,EL,1,100,26467.800781
1671000950.228401,58884.000,3482,2,EL,1,100,26467.400391
1671000950.294140,58949.000,3482,2,EL,1,100,26467.400391
1671000950.360889,59015.000,3489,1,EL,1,100,26467.400391
1671000950.426627,59080.000,3495,2,EL,1,100,26467.400391
1671000950.492366,59145.000,3495,2,EL,1,100,26467.199219
1671000950.560127,59212.000,3502,1,EL,1,100,26467.400391
1671000950.626876,59278.000,3513,2,EL,1,100,26467.199219
1671000950.693626,59344.000,3513,2,EL,1,100,26467.400391
1671000950.759364,59409.000,3520,1,EL,1,100,26467.599609
1671000950.825608,59474.500,3527,2,EL,1,100,26467.199219
1671000950.891852,59540.000,3527,2,EL,1,100,26467.800781
1671000950.958602,59606.000,3534,2,EL,1,100,26467.400391
1671000951.025351,59672.000,3534,2,EL,1,100,26467.800781
1671000951.091090,59737.000,3542,1,EL,1,100,26467.800781
1671000951.157839,59803.000,3549,2,EL,1,100,26467.400391
1671000951.224589,59869.000,3549,2,EL,1,100,26467.800781
1671000951.291338,59935.000,3558,1,EL,1,100,26467.800781
1671000951.358088,60001.000,3563,2,EL,1,100,26467.599609
1671000951.424838,60067.000,3563,2,EL,1,100,26467.400391
1671000951.491587,60133.000,3576,1,EL,1,100,26467.199219
1671000951.558843,60199.500,3584,2,EL,1,100,26467.199219
1671000951.626098,60266.000,3584,2,EL,1,100,26467.400391
1671000951.690825,60330.000,3594,1,EL,1,100,26467.400391
1671000951.757575,60396.000,3599,2,EL,1,100,26467.800781
1671000951.824324,60462.000,3599,2,EL,1,100,26467.400391
1671000951.890568,60527.500,3608,2,EL,1,100,26467.599609
1671000951.956812,60593.000,3608,2,EL,1,100,26467.199219
1671000952.024573,60660.000,3615,1,EL,1,100,26467.199219
1671000952.091323,60726.000,3623,2,EL,1,100,26467.000000
1671000952.158072,60792.000,3623,2,EL,1,100,26467.000000
1671000952.224822,60858.000,3630,1,EL,1,100,26467.000000
1671000952.291572,60924.000,3637,2,EL,1,100,26467.000000
1671000952.358321,60990.000,3637,2,EL,1,100,26467.000000
1671000952.425071,61056.000,3644,1,EL,1,100,26467.000000
1671000952.490809,61121.000,3652,2,EL,1,100,26467.000000
1671000952.556547,61186.000,3652,2,EL,1,100,26467.000000
1671000952.623297,61252.000,3660,1,EL,1,100,26467.000000
1671000952.690047,61318.000,3668,2,EL,1,100,26467.000000
1671000952.756796,61384.000,3668,2,EL,1,100,26467.000000
1671000952.824557,61451.000,3675,1,EL,1,100,26467.000000
1671000952.891307,61517.000,3684,2,EL,1,100,26467.000000
1671000952.958056,61583.000,3684,2,EL,1,100,26467.000000
1671000953.023795,61648.000,3691,1,EL,1,100,26467.000000
1671000953.089533,61713.000,3698,2,EL,1,100,26467.000000
1671000953.155271,61778.000,3698,2,EL,1,100,26467.000000
1671000953.222021,61844.000,3705,2,EL,1,100,26467.000000
1671000953.288770,61910.000,3705,2,EL,1,100,26467.000000
1671000953.355520,61976.000,3713,1,EL,1,100,26467.000000
1671000953.422270,62042.000,3720,2,EL,1,100,26467.000000
1671000953.489019,62108.000,3720,2,EL,1,100,26467.000000
1671000953.555769,62174.000,3728,1,EL,1,100,26467.000000
1671000953.622519,62240.000,3736,2,EL,1,100,26467.000000
1671000953.689268,62306.000,3736,2,EL,1,100,26466.800781
1671000953.756018,62372.000,3744,1,EL,1,100,26467.000000
1671000953.823273,62438.500,3751,2,EL,1,100,26467.000000
1671000953.890528,62505.000,3751,2,EL,1,100,26467.000000
1671000953.955255,62569.000,3760,1,EL,1,100,26467.000000
1671000954.021499,62634.500,3765,2,EL,1,100,26467.000000
1671000954.087743,62700.000,3765,2,EL,1,100,26467.000000
1671000954.155504,62767.000,3773,1,EL,1,100,26467.000000
1671000954.221748,62832.500,3781,2,EL,1,100,26467.199219
1671000954.287992,62898.000,3781,2,EL,1,100,26467.199219
1671000954.353730,62963.000,3789,1,EL,1,100,26467.000000
1671000954.420986,63029.500,3794,2,EL,1,100,26467.000000
1671000954.488241,63096.000,3794,2,EL,1,100,26467.000000
1671000954.554991,63162.000,3802,1,EL,1,100,26467.000000
1671000954.620729,63227.000,3812,2,EL,1,100,26467.000000
1671000954.686467,63292.000,3812,2,EL,1,100,26467.000000
1671000954.753217,63358.000,3820,2,EL,1,100,26467.000000
1671000954.819966,63424.000,3820,2,EL,1,100,26467.000000
1671000954.886716,63490.000,3827,1,EL,1,100,26467.000000
1671000954.953466,63556.000,3834,2,EL,1,100,26467.000000
1671000955.020215,63622.000,3834,2,EL,1,100,26467.000000
1671000955.087976,63689.000,3841,1,EL,1,100,26467.000000
1671000955.153714,63754.000,3849,2,EL,1,100,26467.000000
1671000955.219453,63819.000,3849,2,EL,1,100,26467.000000
1671000955.284180,63883.000,3857,1,EL,1,100,26467.000000
1671000955.350929,63949.000,3863,2,EL,1,100,26466.800781
1671000955.417679,64015.000,3863,2,EL,1,100,26466.800781
1671000955.484429,64081.000,3870,1,EL,1,100,26467.000000
1671000955.551178,64147.000,3879,2,EL,1,100,26467.000000
1671000955.617928,64213.000,3879,2,EL,1,100,26467.000000
1671000955.684677,64279.000,3888,1,EL,1,100,26467.000000
1671000955.751427,64345.000,3894,2,EL,1,100,26467.000000
1671000955.818177,64411.000,3894,2,EL,1,100,26466.800781
1671000955.884926,64477.000,3901,1,EL,1,100,26467.000000
1671000955.951676,64543.000,3910,2,EL,1,100,26466.800781
1671000956.018425,64609.000,3910,2,EL,1,100,26467.000000
1671000956.083153,64673.000,3917,1,EL,1,100,26467.000000
1671000956.149902,64739.000,3924,2,EL,1,100,26467.000000
1671000956.216652,64805.000,3924,2,EL,1,100,26467.000000
1671000956.283401,64871.000,3931,2,EL,1,100,26467.000000
1671000956.350151,64937.000,3931,2,EL,1,100,26467.000000
1671000956.417912,65004.000,3939,1,EL,1,100,26466.800781
1671000956.484156,65069.500,3946,2,EL,1,100,26467.000000
1671000956.550400,65135.000,3946,2,EL,1,100,26467.000000
1671000956.616644,65200.500,3960,2,EL,1,100,26466.800781
1671000956.682888,65266.000,3960,2,EL,1,100,26466.800781
1671000956.749637,65332.000,3970,2,EL,1,100,26466.599609
1671000956.816387,65398.000,3970,2,EL,1,100,26466.599609
1671000956.883137,65464.000,3977,1,EL,1,100,26466.599609
1671000956.949886,65530.000,3984,2,EL,1,100,26467.000000
1671000957.016636,65596.000,3984,2,EL,1,100,26466.800781
1671000957.083385,65662.000,3991,1,EL,1,100,26467.000000
1671000957.150641,65728.500,3999,2,EL,1,100,26467.000000
1671000957.217896,65795.000,3999,2,EL,1,100,26467.000000
1671000957.283634,65860.000,4007,1,EL,1,100,26466.800781
1671000957.350384,65926.000,4013,2,EL,1,100,26467.000000
1671000957.417134,65992.000,4013,2,EL,1,100,26467.000000
1671000957.483883,66058.000,4020,1,EL,1,100,26467.000000
1671000957.549622,66123.000,4029,2,EL,1,100,26467.000000
1671000957.615360,66188.000,4029,2,EL,1,100,26467.000000
1671000957.682109,66254.000,4038,2,EL,1,100,26467.000000
1671000957.748859,66320.000,4038,2,EL,1,100,26467.000000
1671000957.815609,66386.000,4046,1,EL,1,100,26467.000000
1671000957.882358,66452.000,4052,2,EL,1,100,26467.000000
1671000957.949108,66518.000,4052,2,EL,1,100,26467.000000
1671000958.015857,66584.000,4060,1,EL,1,100,26467.000000
1671000958.082101,66649.500,4067,2,EL,1,100,26467.000000
1671000958.148345,66715.000,4067,2,EL,1,100,26467.000000
1671000958.214084,66780.000,4075,1,EL,1,100,26467.000000
1671000958.280833,66846.000,4081,2,EL,1,100,26467.000000
1671000958.347583,66912.000,4081,2,EL,1,100,26467.000000
1671000958.415344,66979.000,4089,1,EL,1,100,26467.000000
1671000958.482094,67045.000,4096,2,EL,1,100,26467.000000
1671000958.548843,67111.000,4096,2,EL,1,100,26467.000000
1671000958.613570,67175.000,4105,1,EL,1,100,26467.000000
1671000958.679814,67240.500,4112,2,EL,1,100,26467.000000
1671000958.746058,67306.000,4112,2,EL,1,100,26467.000000
1671000958.812808,67372.000,4120,1,EL,1,100,26467.000000
1671000958.879051,67437.500,4128,2,EL,1,100,26467.000000
1671000958.945296,67503.000,4128,2,EL,1,100,26467.000000
1671000959.011539,67568.500,4136,2,EL,1,100,26467.000000
1671000959.077783,67634.000,4136,2,EL,1,100,26467.000000
1671000959.144533,67700.000,4143,1,EL,1,100,26467.000000
1671000959.211282,67766.000,4150,2,EL,1,100,26467.000000
1671000959.278032,67832.000,4150,2,EL,1,100,26467.000000
1671000959.344782,67898.000,4160,1,EL,1,100,26467.000000
1671000959.412037,67964.500,4168,2,EL,1,100,26467.000000
1671000959.479292,68031.000,4168,2,EL,1,100,26467.000000
1671000959.545031,68096.000,4175,1,EL,1,100,26467.000000
1671000959.610769,68161.000,4185,2,EL,1,100,26467.000000
1671000959.676507,68226.000,4185,2,EL,1,100,26467.000000
1671000959.742751,68291.500,4191,2,EL,1,100,26467.000000
1671000959.808995,68357.000,4191,2,EL,1,100,26467.000000
1671000959.876756,68424.000,4199,1,EL,1,100,26467.000000
1671000959.943506,68490.000,4207,2,EL,1,100,26467.000000
1671000960.010255,68556.000,4207,2,EL,1,100,26467.000000
1671000960.077005,68622.000,4215,1,EL,1,100,26467.000000
1671000960.142743,68687.000,4220,2,EL,1,100,26467.000000
1671000960.208482,68752.000,4220,2,EL,1,100,26467.000000
1671000960.275231,68818.000,4229,1,EL,1,100,26467.000000
1671000960.341981,68884.000,4236,2,EL,1,100,26467.000000
1671000960.408731,68950.000,4236,2,EL,1,100,26467.000000
1671000960.475480,69016.000,4244,1,EL,1,100,26466.800781
1671000960.542230,69082.000,4250,2,EL,1,100,26467.000000
1671000960.608979,69148.000,4250,2,EL,1,100,26467.000000
1671000960.676740,69215.000,4260,1,EL,1,100,26467.000000
1671000960.743490,69281.000,4267,2,EL,1,100,26467.000000
1671000960.810240,69347.000,4267,2,EL,1,100,26467.000000
1671000960.874966,69411.000,4275,1,EL,1,100,26467.000000
1671000960.941716,69477.000,4281,2,EL,1,100,26467.000000
1671000961.008466,69543.000,4281,2,EL,1,100,26467.000000
1671000961.074204,69608.000,4289,1,EL,1,100,26467.000000
1671000961.140954,69674.000,4296,2,EL,1,100,26467.000000
1671000961.207703,69740.000,4296,2,EL,1,100,26467.199219
1671000961.274453,69806.000,4305,2,EL,1,100,26467.000000
1671000961.341202,69872.000,4305,2,EL,1,100,26467.000000
1671000961.407952,69938.000,4312,1,EL,1,100,26467.000000
1671000961.474702,70004.000,4318,2,EL,1,100,26467.400391
1671000961.541451,70070.000,4318,2,EL,1,100,26467.599609
1671000961.609212,70137.000,4326,1,EL,1,100,26468.000000
1671000961.675456,70202.500,4336,2,EL,1,100,26467.800781
1671000961.741700,70268.000,4336,2,EL,1,100,26467.400391
1671000961.807438,70333.000,4348,1,EL,1,100,26467.599609
1671000961.874188,70399.000,4355,2,EL,1,100,26467.599609
1671000961.940938,70465.000,4355,2,EL,1,100,26467.599609
1671000962.008699,70532.000,4362,1,EL,1,100,26467.800781
1671000962.075448,70598.000,4370,2,EL,1,100,26467.400391
1671000962.142198,70664.000,4370,2,EL,1,100,26467.800781
1671000962.208442,70729.500,4378,2,EL,1,100,26467.800781
1671000962.274686,70795.000,4378,2,EL,1,100,26467.800781
1671000962.340424,70860.000,4386,1,EL,1,100,26467.599609
1671000962.406668,70925.500,4391,2,EL,1,100,26467.800781
1671000962.472912,70991.000,4391,2,EL,1,100,26468.000000
1671000962.538650,71056.000,4399,1,EL,1,100,26467.800781
1671000962.605400,71122.000,4409,2,EL,1,100,26468.000000
1671000962.672149,71188.000,4409,2,EL,1,100,26468.000000
1671000962.738899,71254.000,4417,1,EL,1,100,26468.000000
1671000962.805649,71320.000,4422,2,EL,1,100,26468.000000
1671000962.872398,71386.000,4422,2,EL,1,100,26467.800781
1671000962.940159,71453.000,4431,1,EL,1,100,26468.000000
1671000963.006909,71519.000,4438,2,EL,1,100,26467.800781
1671000963.073659,71585.000,4438,2,EL,1,100,26467.800781
1671000963.137374,71648.000,4446,1,EL,1,100,26467.599609
1671000963.204124,71714.000,4453,2,EL,1,100,26467.599609
1671000963.270873,71780.000,4453,2,EL,1,100,26467.800781
1671000963.337623,71846.000,4460,2,EL,1,100,26468.000000
1671000963.404373,71912.000,4460,2,EL,1,100,26468.000000
1671000963.471122,71978.000,4467,1,EL,1,100,26468.000000
1671000963.537872,72044.000,4476,2,EL,1,100,26468.000000
1671000963.604621,72110.000,4476,2,EL,1,100,26468.000000
1671000963.671371,72176.000,4485,1,EL,1,100,26468.000000
1671000963.737109,72241.000,4491,2,EL,1,100,26468.000000
1671000963.802848,72306.000,4491,2,EL,1,100,26467.800781
1671000963.870609,72373.000,4498,1,EL,1,100,26467.599609
1671000963.937358,72439.000,4507,2,EL,1,100,26468.000000
1671000964.004108,72505.000,4507,2,EL,1,100,26467.800781
1671000964.069846,72570.000,4514,1,EL,1,100,26467.000000
1671000964.136090,72635.500,4520,2,EL,1,100,26467.599609
1671000964.202334,72701.000,4520,2,EL,1,100,26467.800781
1671000964.270095,72768.000,4528,1,EL,1,100,26467.199219
1671000964.336845,72834.000,4536,2,EL,1,100,26467.000000
1671000964.403594,72900.000,4536,2,EL,1,100,26467.199219
1671000964.470344,72966.000,4543,1,EL,1,100,26467.000000
1671000964.536082,73031.000,4550,2,EL,1,100,26467.000000
1671000964.601820,73096.000,4550,2,EL,1,100,26467.000000
1671000964.668570,73162.000,4559,1,EL,1,100,26467.000000
1671000964.735320,73228.000,4567,2,EL,1,100,26467.000000
1671000964.802069,73294.000,4567,2,EL,1,100,26467.000000
1671000964.869325,73360.500,4575,2,EL,1,100,26467.000000
1671000964.936580,73427.000,4575,2,EL,1,100,26467.000000
1671000965.002318,73492.000,4583,1,EL,1,100,26467.000000
1671000965.069068,73558.000,4588,2,EL,1,100,26467.000000
1671000965.135818,73624.000,4588,2,EL,1,100,26467.000000
1671000965.201556,73689.000,4596,1,EL,1,100,26467.000000
1671000965.267800,73754.500,4604,2,EL,1,100,26467.000000
1671000965.334044,73820.000,4604,2,EL,1,100,26467.000000
1671000965.399782,73885.000,4612,1,EL,1,100,26467.000000
1671000965.467037,73951.500,4617,2,EL,1,100,26467.000000
1671000965.534292,74018.000,4617,2,EL,1,100,26467.000000
1671000965.601042,74084.000,4626,1,EL,1,100,26467.000000
1671000965.667792,74150.000,4635,2,EL,1,100,26467.000000
1671000965.734541,74216.000,4635,2,EL,1,100,26467.000000
1671000965.801291,74282.000,4643,1,EL,1,100,26467.000000
1671000965.868041,74348.000,4649,2,EL,1,100,26467.000000
1671000965.934790,74414.000,4649,2,EL,1,100,26467.000000
1671000966.001540,74480.000,4657,1,EL,1,100,26467.000000
1671000966.067784,74545.500,4664,2,EL,1,100,26467.000000
1671000966.134028,74611.000,4664,2,EL,1,100,26467.199219
1671000966.199766,74676.000,4672,1,EL,1,100,26467.199219
1671000966.266516,74742.000,4679,2,EL,1,100,26467.400391
1671000966.333265,74808.000,4679,2,EL,1,100,26467.599609
1671000966.399509,74873.500,4686,2,EL,1,100,26467.599609
1671000966.465753,74939.000,4686,2,EL,1,100,26467.400391
1671000966.533514,75006.000,4693,1,EL,1,100,26467.800781
1671000966.599758,75071.500,4704,2,EL,1,100,26467.400391
1671000966.666002,75137.000,4704,2,EL,1,100,26467.800781
1671000966.732752,75203.000,4711,1,EL,1,100,26467.800781
1671000966.799501,75269.000,4717,2,EL,1,100,26467.599609
1671000966.866251,75335.000,4717,2,EL,1,100,26467.599609
1671000966.933001,75401.000,4731,3,EL,1,100,26467.800781
1671000966.999750,75467.000,4731,3,EL,1,100,26468.000000
1671000967.066500,75533.000,4731,3,EL,1,100,26467.199219
1671000967.133250,75599.000,4738,1,EL,1,100,26467.199219
1671000967.199493,75664.500,4745,2,EL,1,100,26467.400391
1671000967.265737,75730.000,4745,2,EL,1,100,26467.599609
1671000967.332487,75796.000,4752,1,EL,1,100,26467.599609
1671000967.399236,75862.000,4760,2,EL,1,100,26467.599609
1671000967.465986,75928.000,4760,2,EL,1,100,26467.800781
1671000967.529702,75991.000,4767,1,EL,1,100,26467.599609
1671000967.596451,76057.000,4776,2,EL,1,100,26467.400391
1671000967.663201,76123.000,4776,2,EL,1,100,26467.599609
1671000967.730962,76190.000,4783,1,EL,1,100,26467.599609
1671000967.797712,76256.000,4791,2,EL,1,100,26468.000000
1671000967.864461,76322.000,4791,2,EL,1,100,26468.000000
1671000967.931211,76388.000,4799,1,EL,1,100,26467.800781
1671000967.997961,76454.000,4806,2,EL,1,100,26468.000000
1671000968.064710,76520.000,4806,2,EL,1,100,26467.800781
1671000968.130448,76585.000,4812,2,EL,1,100,26467.800781
1671000968.196187,76650.000,4812,2,EL,1,100,26467.800781
1671000968.263947,76717.000,4821,1,EL,1,100,26467.800781
1671000968.330697,76783.000,4828,2,EL,1,100,26467.800781
1671000968.397447,76849.000,4828,2,EL,1,100,26467.599609
1671000968.463185,76914.000,4836,1,EL,1,100,26467.599609
1671000968.529429,76979.500,4842,2,EL,1,100,26467.199219
1671000968.595673,77045.000,4842,2,EL,1,100,26467.199219
1671000968.663434,77112.000,4852,1,EL,1,100,26467.199219
1671000968.729172,77177.000,4859,2,EL,1,100,26467.800781
1671000968.794910,77242.000,4859,2,EL,1,100,26467.400391
1671000968.861660,77308.000,4867,1,EL,1,100,26467.000000
1671000968.928410,77374.000,4873,2,EL,1,100,26467.000000
1671000968.995159,77440.000,4873,2,EL,1,100,26467.000000
1671000969.061909,77506.000,4881,1,EL,1,100,26467.000000
1671000969.128659,77572.000,4888,2,EL,1,100,26467.000000
1671000969.195408,77638.000,4888,2,EL,1,100,26467.000000
1671000969.262158,77704.000,4897,1,EL,1,100,26467.000000
1671000969.328907,77770.000,4903,2,EL,1,100,26467.000000
1671000969.395657,77836.000,4903,2,EL,1,100,26467.000000
