LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
637447.640332,637447.640309,1673971944.439332,3653581.000,8317,1,T1,1,100,28.670
637447.772429,637447.772406,1673971944.571425,3653709.000,8352,1,T1,1,100,28.645
637447.905558,637447.905534,1673971944.704551,3653838.000,8371,1,T1,1,100,28.598
637448.036623,637448.036599,1673971944.835612,3653965.000,8387,1,T1,1,100,28.649
637448.169752,637448.169728,1673971944.968737,3654094.000,8405,1,T1,1,100,28.635
637448.301849,637448.301825,1673971945.100830,3654222.000,8430,1,T1,1,100,28.736
637448.433946,637448.433922,1673971945.232923,3654350.000,8446,1,T1,1,100,28.673
637448.566043,637448.566019,1673971945.365016,3654478.000,8464,1,T1,1,100,28.646
637448.700204,637448.700180,1673971945.499174,3654608.000,8495,1,T1,1,100,28.669
637448.833333,637448.833309,1673971945.632299,3654737.000,8517,1,T1,1,100,28.644
637448.965430,637448.965406,1673971945.764392,3654865.000,8534,1,T1,1,100,28.669
637449.098559,637449.098535,1673971945.897517,3654994.000,8550,1,T1,1,100,28.608
637449.229624,637449.229600,1673971946.028578,3655121.000,8582,1,T1,1,100,28.618
637449.365849,637449.365825,1673971946.164799,3655253.000,8599,1,T1,1,100,28.622
637449.497946,637449.497922,1673971946.296893,3655381.000,8619,1,T1,1,100,28.659
637449.631074,637449.631051,1673971946.430018,3655510.000,8636,1,T1,1,100,28.640
637449.764203,637449.764180,1673971946.563143,3655639.000,8668,1,T1,1,100,28.631
637449.897332,637449.897309,1673971946.696268,3655768.000,8689,1,T1,1,100,28.628
637450.030461,637450.030438,1673971946.829393,3655897.000,8706,1,T1,1,100,28.626
637450.165654,637450.165631,1673971946.964582,3656028.000,8738,1,T1,1,100,28.626
637450.298783,637450.298760,1673971947.097708,3656157.000,8754,1,T1,1,100,28.625
637450.431912,637450.431889,1673971947.230833,3656286.000,8774,1,T1,1,100,28.625
637450.564009,637450.563986,1673971947.362926,3656414.000,8791,1,T1,1,100,28.660
637450.695074,637450.695051,1673971947.493987,3656541.000,8822,1,T1,1,100,28.640
637450.832331,637450.832308,1673971947.631240,3656674.000,8843,1,T1,1,100,28.703
637450.965460,637450.965437,1673971947.764365,3656803.000,8861,1,T1,1,100,28.765
637451.099621,637451.099597,1673971947.898523,3656933.000,8878,1,T1,1,100,28.686
637451.231718,637451.231694,1673971948.030616,3657061.000,8910,1,T1,1,100,28.651
637451.362783,637451.362759,1673971948.161677,3657188.000,8929,1,T1,1,100,28.707
637451.494880,637451.494856,1673971948.293770,3657316.000,8947,1,T1,1,100,28.661
637451.629041,637451.629017,1673971948.427927,3657446.000,8963,1,T1,1,100,28.711
637451.763202,637451.763178,1673971948.562085,3657576.000,8998,1,T1,1,100,28.769
637451.896331,637451.896307,1673971948.695210,3657705.000,9017,1,T1,1,100,28.723
637452.029460,637452.029436,1673971948.828335,3657834.000,9033,1,T1,1,100,28.703
637452.160525,637452.160501,1673971948.959396,3657961.000,9051,1,T1,1,100,28.730
637452.293654,637452.293630,1673971949.092521,3658090.000,9085,1,T1,1,100,28.741
637452.428847,637452.428823,1673971949.227710,3658221.000,9101,1,T1,1,100,28.604
637452.563008,637452.562984,1673971949.361868,3658351.000,9119,1,T1,1,100,28.687
637452.696137,637452.696113,1673971949.494993,3658480.000,9135,1,T1,1,100,28.687
637452.826170,637452.826146,1673971949.625022,3658606.000,9172,1,T1,1,100,28.616
637452.959298,637452.959275,1673971949.758147,3658735.000,9189,1,T1,1,100,28.621
637453.096555,637453.096532,1673971949.895400,3658868.000,9205,1,T1,1,100,28.623
637453.230716,637453.230693,1673971950.029557,3658998.000,9237,1,T1,1,100,28.695
637453.365909,637453.365886,1673971950.164747,3659129.000,9254,1,T1,1,100,28.584
637453.498006,637453.497983,1673971950.296840,3659257.000,9279,1,T1,1,100,28.643
637453.629071,637453.629048,1673971950.427901,3659384.000,9296,1,T1,1,100,28.704
637453.762200,637453.762177,1673971950.561026,3659513.000,9312,1,T1,1,100,28.588
637453.896361,637453.896338,1673971950.695183,3659643.000,9349,1,T1,1,100,28.538
637454.030522,637454.030499,1673971950.829340,3659773.000,9366,1,T1,1,100,28.623
637454.164683,637454.164660,1673971950.963498,3659903.000,9383,1,T1,1,100,28.624
637454.294716,637454.294692,1673971951.093527,3660029.000,9400,1,T1,1,100,28.660
637454.427845,637454.427821,1673971951.226652,3660158.000,9435,1,T1,1,100,28.676
637454.560974,637454.560950,1673971951.359777,3660287.000,9452,1,T1,1,100,28.682
637454.694103,637454.694079,1673971951.492903,3660416.000,9468,1,T1,1,100,28.685
637454.825168,637454.825144,1673971951.623964,3660543.000,9489,1,T1,1,100,28.687
637454.957265,637454.957241,1673971951.756057,3660671.000,9507,1,T1,1,100,28.652
637455.089362,637455.089338,1673971951.888150,3660799.000,9524,1,T1,1,100,28.637
637455.221459,637455.221435,1673971952.020243,3660927.000,9556,1,T1,1,100,28.701
637455.358716,637455.358692,1673971952.157496,3661060.000,9575,1,T1,1,100,28.729
637455.492877,637455.492853,1673971952.291653,3661190.000,9593,1,T1,1,100,28.599
637455.626006,637455.625982,1673971952.424779,3661319.000,9609,1,T1,1,100,28.720
637455.757071,637455.757047,1673971952.555840,3661446.000,9641,1,T1,1,100,28.666
637455.890200,637455.890176,1673971952.688965,3661575.000,9663,1,T1,1,100,28.678
637456.023329,637456.023305,1673971952.822090,3661704.000,9679,1,T1,1,100,28.719
637456.154394,637456.154370,1673971952.953151,3661831.000,9696,1,T1,1,100,28.559
637456.286490,637456.286467,1673971953.085245,3661959.000,9731,1,T1,1,100,28.597
637456.420651,637456.420628,1673971953.219402,3662089.000,9747,1,T1,1,100,28.719
637456.552748,637456.552725,1673971953.351495,3662217.000,9765,1,T1,1,100,28.666
637456.685877,637456.685854,1673971953.484620,3662346.000,9796,1,T1,1,100,28.643
637456.819006,637456.818983,1673971953.617745,3662475.000,9816,1,T1,1,100,28.668
637456.952135,637456.952112,1673971953.750870,3662604.000,9835,1,T1,1,100,28.644
637457.083200,637457.083177,1673971953.881932,3662731.000,9851,1,T1,1,100,28.633
637457.215297,637457.215273,1673971954.014025,3662859.000,9883,1,T1,1,100,28.628
637457.348426,637457.348402,1673971954.147150,3662988.000,9903,1,T1,1,100,28.697
637457.481555,637457.481531,1673971954.280275,3663117.000,9920,1,T1,1,100,28.727
637457.614684,637457.614660,1673971954.413400,3663246.000,9937,1,T1,1,100,28.669
637457.746781,637457.746757,1673971954.545494,3663374.000,9969,1,T1,1,100,28.644
637457.880942,637457.880918,1673971954.679651,3663504.000,9990,1,T1,1,100,28.669
637458.014071,637458.014047,1673971954.812776,3663633.000,10007,1,T1,1,100,28.644
637458.147200,637458.147176,1673971954.945901,3663762.000,10023,1,T1,1,100,28.669
637458.279297,637458.279273,1673971955.077994,3663890.000,10058,1,T1,1,100,28.644
637458.412426,637458.412402,1673971955.211120,3664019.000,10075,1,T1,1,100,28.598
637458.546587,637458.546563,1673971955.345277,3664149.000,10092,1,T1,1,100,28.649
637458.680748,637458.680724,1673971955.479434,3664279.000,10109,1,T1,1,100,28.671
637458.812845,637458.812821,1673971955.611527,3664407.000,10151,1,T1,1,100,28.680
637458.945974,637458.945950,1673971955.744652,3664536.000,10167,1,T1,1,100,28.720
637459.079103,637459.079079,1673971955.877777,3664665.000,10184,1,T1,1,100,28.701
637459.210168,637459.210144,1673971956.008839,3664792.000,10201,1,T1,1,100,28.729
637459.346393,637459.346369,1673971956.145060,3664924.000,10235,1,T1,1,100,28.670
637459.478489,637459.478466,1673971956.277153,3665052.000,10253,1,T1,1,100,28.680
637459.611618,637459.611595,1673971956.410278,3665181.000,10269,1,T1,1,100,28.684
637459.744747,637459.744724,1673971956.543403,3665310.000,10286,1,T1,1,100,28.651
637459.877876,637459.877853,1673971956.676528,3665439.000,10323,1,T1,1,100,28.672
637460.014101,637460.014078,1673971956.812750,3665571.000,10339,1,T1,1,100,28.645
637460.149294,637460.149271,1673971956.947939,3665702.000,10357,1,T1,1,100,28.527
637460.282423,637460.282400,1673971957.081064,3665831.000,10388,1,T1,1,100,28.618
637460.415552,637460.415529,1673971957.214189,3665960.000,10407,1,T1,1,100,28.658
637460.547649,637460.547625,1673971957.346282,3666088.000,10425,1,T1,1,100,28.745
637460.678714,637460.678690,1673971957.477344,3666215.000,10441,1,T1,1,100,28.748
637460.815971,637460.815947,1673971957.614597,3666348.000,10475,1,T1,1,100,28.678
637460.949100,637460.949076,1673971957.747722,3666477.000,10495,1,T1,1,100,28.648
637461.081197,637461.081173,1673971957.879815,3666605.000,10511,1,T1,1,100,28.635
637461.214326,637461.214302,1673971958.012940,3666734.000,10543,1,T1,1,100,28.665
637461.345391,637461.345367,1673971958.144001,3666861.000,10560,1,T1,1,100,28.607
637461.478520,637461.478496,1673971958.277127,3666990.000,10580,1,T1,1,100,28.688
637461.612681,637461.612657,1673971958.411284,3667120.000,10597,1,T1,1,100,28.688
637461.746842,637461.746818,1673971958.545441,3667250.000,10629,1,T1,1,100,28.652
637461.878939,637461.878915,1673971958.677534,3667378.000,10650,1,T1,1,100,28.708
637462.011036,637462.011012,1673971958.809627,3667506.000,10667,1,T1,1,100,28.732
637462.143133,637462.143109,1673971958.941720,3667634.000,10683,1,T1,1,100,28.742
637462.279358,637462.279334,1673971959.077941,3667766.000,10715,1,T1,1,100,28.747
637462.414551,637462.414527,1673971959.213131,3667897.000,10735,1,T1,1,100,28.607
637462.548712,637462.548688,1673971959.347288,3668027.000,10752,1,T1,1,100,28.653
637462.681841,637462.681817,1673971959.480413,3668156.000,10783,1,T1,1,100,28.672
637462.811874,637462.811850,1673971959.610442,3668282.000,10804,1,T1,1,100,28.575
637462.945002,637462.944979,1673971959.743567,3668411.000,10822,1,T1,1,100,28.568
637463.082259,637463.082236,1673971959.880821,3668544.000,10839,1,T1,1,100,28.636
637463.216420,637463.216397,1673971960.014978,3668674.000,10856,1,T1,1,100,28.665
637463.348517,637463.348494,1673971960.147071,3668802.000,10890,1,T1,1,100,28.713
637463.480614,637463.480591,1673971960.279164,3668930.000,10908,1,T1,1,100,28.699
637463.613743,637463.613720,1673971960.412289,3669059.000,10924,1,T1,1,100,28.692
637463.746872,637463.746848,1673971960.545414,3669188.000,10956,1,T1,1,100,28.690
637463.880001,637463.879977,1673971960.678540,3669317.000,10978,1,T1,1,100,28.653
637464.014162,637464.014138,1673971960.812697,3669447.000,10994,1,T1,1,100,28.708
637464.148323,637464.148299,1673971960.946854,3669577.000,11017,1,T1,1,100,28.661
637464.278356,637464.278332,1673971961.076883,3669703.000,11048,1,T1,1,100,28.641
637464.411485,637464.411461,1673971961.210008,3669832.000,11067,1,T1,1,100,28.632
637464.547710,637464.547686,1673971961.346229,3669964.000,11085,1,T1,1,100,28.628
637464.681871,637464.681847,1673971961.480386,3670094.000,11116,1,T1,1,100,28.626
637464.812936,637464.812912,1673971961.611448,3670221.000,11136,1,T1,1,100,28.767
637464.945033,637464.945009,1673971961.743541,3670349.000,11155,1,T1,1,100,28.722
637465.078162,637465.078138,1673971961.876666,3670478.000,11171,1,T1,1,100,28.773
637465.210259,637465.210235,1673971962.008759,3670606.000,11203,1,T1,1,100,28.725
637465.344420,637465.344396,1673971962.142916,3670736.000,11220,1,T1,1,100,28.597
637465.476517,637465.476493,1673971962.275010,3670864.000,11240,1,T1,1,100,28.648
637465.608614,637465.608590,1673971962.407103,3670992.000,11257,1,T1,1,100,28.671
637465.739679,637465.739655,1673971962.538164,3671119.000,11289,1,T1,1,100,28.609
637465.872808,637465.872784,1673971962.671289,3671248.000,11310,1,T1,1,100,28.547
637466.005937,637466.005913,1673971962.804415,3671377.000,11327,1,T1,1,100,28.591
637466.137002,637466.136978,1673971962.935476,3671504.000,11343,1,T1,1,100,28.681
637466.269098,637466.269075,1673971963.067569,3671632.000,11375,1,T1,1,100,28.649
637466.403259,637466.403236,1673971963.201726,3671762.000,11392,1,T1,1,100,28.742
637466.535356,637466.535333,1673971963.333819,3671890.000,11412,1,T1,1,100,28.747
637466.668485,637466.668462,1673971963.466944,3672019.000,11443,1,T1,1,100,28.678
637466.801614,637466.801590,1673971963.600070,3672148.000,11462,1,T1,1,100,28.683
637466.933711,637466.933687,1673971963.732163,3672276.000,11482,1,T1,1,100,28.650
637467.068904,637467.068880,1673971963.867352,3672407.000,11499,1,T1,1,100,28.600
637467.201001,637467.200977,1673971963.999445,3672535.000,11531,1,T1,1,100,28.650
637467.334130,637467.334106,1673971964.132570,3672664.000,11550,1,T1,1,100,28.707
637467.467259,637467.467235,1673971964.265695,3672793.000,11568,1,T1,1,100,28.696
637467.600388,637467.600364,1673971964.398821,3672922.000,11599,1,T1,1,100,28.691
637467.732485,637467.732461,1673971964.530914,3673050.000,11616,1,T1,1,100,28.689
637467.864582,637467.864558,1673971964.663007,3673178.000,11638,1,T1,1,100,28.653
637467.997711,637467.997687,1673971964.796132,3673307.000,11654,1,T1,1,100,28.743
637468.130840,637468.130816,1673971964.929257,3673436.000,11686,1,T1,1,100,28.676
637468.262937,637468.262913,1673971965.061351,3673564.000,11703,1,T1,1,100,28.789
637468.396066,637468.396042,1673971965.194476,3673693.000,11720,1,T1,1,100,28.696
637468.531259,637468.531235,1673971965.329665,3673824.000,11740,1,T1,1,100,28.691
637468.665420,637468.665396,1673971965.463822,3673954.000,11771,1,T1,1,100,28.689
637468.797517,637468.797493,1673971965.595915,3674082.000,11788,1,T1,1,100,28.653
637468.930646,637468.930622,1673971965.729040,3674211.000,11810,1,T1,1,100,28.637
637469.063775,637469.063751,1673971965.862166,3674340.000,11842,1,T1,1,100,28.630
637469.196904,637469.196880,1673971965.995291,3674469.000,11858,1,T1,1,100,28.627
637469.333129,637469.333105,1673971966.131512,3674601.000,11875,1,T1,1,100,28.697
637469.465226,637469.465202,1673971966.263605,3674729.000,11900,1,T1,1,100,28.727
637469.598354,637469.598331,1673971966.396730,3674858.000,11931,1,T1,1,100,28.669
637469.731483,637469.731460,1673971966.529855,3674987.000,11948,1,T1,1,100,28.644
637469.864612,637469.864588,1673971966.662981,3675116.000,11970,1,T1,1,100,28.669
637470.000837,637470.000813,1673971966.799202,3675248.000,11987,1,T1,1,100,28.679
637470.132934,637470.132910,1673971966.931295,3675376.000,12019,1,T1,1,100,28.613
637470.266063,637470.266039,1673971967.064420,3675505.000,12035,1,T1,1,100,28.691
637470.398160,637470.398136,1673971967.196513,3675633.000,12052,1,T1,1,100,28.653
637470.529225,637470.529201,1673971967.327574,3675760.000,12072,1,T1,1,100,28.637
637470.662354,637470.662330,1673971967.460700,3675889.000,12103,1,T1,1,100,28.701
637470.799611,637470.799587,1673971967.597953,3676022.000,12121,1,T1,1,100,28.693
637470.932740,637470.932716,1673971967.731078,3676151.000,12139,1,T1,1,100,28.655
637471.064837,637471.064813,1673971967.863171,3676279.000,12174,1,T1,1,100,28.602
637471.197966,637471.197942,1673971967.996296,3676408.000,12191,1,T1,1,100,28.686
637471.331095,637471.331071,1673971968.129421,3676537.000,12207,1,T1,1,100,28.687
637471.465256,637471.465232,1673971968.263579,3676667.000,12228,1,T1,1,100,28.616
637471.599417,637471.599393,1673971968.397736,3676797.000,12244,1,T1,1,100,28.621
637471.733578,637471.733554,1673971968.531893,3676927.000,12276,1,T1,1,100,28.694
637471.865675,637471.865651,1673971968.663986,3677055.000,12298,1,T1,1,100,28.655
637471.997772,637471.997748,1673971968.796079,3677183.000,12314,1,T1,1,100,28.673
637472.131933,637472.131909,1673971968.930237,3677313.000,12346,1,T1,1,100,28.717
637472.268158,637472.268134,1673971969.066458,3677445.000,12363,1,T1,1,100,28.700
637472.400255,637472.400231,1673971969.198551,3677573.000,12382,1,T1,1,100,28.658
637472.532352,637472.532328,1673971969.330644,3677701.000,12400,1,T1,1,100,28.710
637472.665481,637472.665457,1673971969.463769,3677830.000,12431,1,T1,1,100,28.662
637472.796546,637472.796522,1673971969.594830,3677957.000,12448,1,T1,1,100,28.712
637472.929674,637472.929651,1673971969.727956,3678086.000,12470,1,T1,1,100,28.663
637473.066931,637473.066908,1673971969.865209,3678219.000,12486,1,T1,1,100,28.677
637473.201092,637473.201069,1673971969.999366,3678349.000,12518,1,T1,1,100,28.647
637473.333189,637473.333165,1673971970.131459,3678477.000,12535,1,T1,1,100,28.706
637473.465286,637473.465262,1673971970.263552,3678605.000,12555,1,T1,1,100,28.731
637473.599447,637473.599423,1673971970.397709,3678735.000,12586,1,T1,1,100,28.671
637473.733608,637473.733584,1673971970.531867,3678865.000,12603,1,T1,1,100,28.680
637473.864673,637473.864649,1673971970.662928,3678992.000,12622,1,T1,1,100,28.684
637473.996770,637473.996746,1673971970.795021,3679120.000,12642,1,T1,1,100,28.651
637474.130931,637474.130907,1673971970.929178,3679250.000,12674,1,T1,1,100,28.672
637474.263028,637474.263004,1673971971.061271,3679378.000,12690,1,T1,1,100,28.787
637474.396157,637474.396133,1673971971.194396,3679507.000,12710,1,T1,1,100,28.801
637474.529286,637474.529262,1673971971.327522,3679636.000,12727,1,T1,1,100,28.701
637474.662415,637474.662391,1673971971.460647,3679765.000,12763,1,T1,1,100,28.729
637474.794512,637474.794488,1673971971.592740,3679893.000,12783,1,T1,1,100,28.776
637474.926609,637474.926585,1673971971.724833,3680021.000,12802,1,T1,1,100,28.726
637475.059738,637475.059714,1673971971.857958,3680150.000,12819,1,T1,1,100,28.740
637475.191835,637475.191811,1673971971.990052,3680278.000,12836,1,T1,1,100,28.745
637475.325996,637475.325972,1673971972.124209,3680408.000,12870,1,T1,1,100,28.748
637475.458093,637475.458069,1673971972.256302,3680536.000,12888,1,T1,1,100,28.678
637475.590190,637475.590166,1673971972.388395,3680664.000,12904,1,T1,1,100,28.719
637475.723319,637475.723295,1673971972.521520,3680793.000,12936,1,T1,1,100,28.666
637475.856448,637475.856424,1673971972.654645,3680922.000,12958,1,T1,1,100,28.643
637475.989577,637475.989553,1673971972.787771,3681051.000,12974,1,T1,1,100,28.704
637476.120641,637476.120618,1673971972.918832,3681178.000,12992,1,T1,1,100,28.659
637476.255834,637476.255810,1673971973.054021,3681309.000,13023,1,T1,1,100,28.675
637476.389995,637476.389971,1673971973.188178,3681439.000,13042,1,T1,1,100,28.718
637476.522092,637476.522068,1673971973.320271,3681567.000,13060,1,T1,1,100,28.771
637476.655221,637476.655197,1673971973.453397,3681696.000,13076,1,T1,1,100,28.724
637476.788350,637476.788326,1673971973.586522,3681825.000,13110,1,T1,1,100,28.703
637476.919415,637476.919391,1673971973.717583,3681952.000,13130,1,T1,1,100,28.765
637477.052544,637477.052520,1673971973.850708,3682081.000,13146,1,T1,1,100,28.721
637477.184641,637477.184617,1673971973.982801,3682209.000,13178,1,T1,1,100,28.738
637477.317770,637477.317746,1673971974.115927,3682338.000,13195,1,T1,1,100,28.745
637477.450899,637477.450875,1673971974.249052,3682467.000,13215,1,T1,1,100,28.748
637477.584028,637477.584004,1673971974.382177,3682596.000,13232,1,T1,1,100,28.784
637477.719221,637477.719197,1673971974.517366,3682727.000,13264,1,T1,1,100,28.765
637477.851318,637477.851294,1673971974.649459,3682855.000,13282,1,T1,1,100,28.721
637477.984447,637477.984423,1673971974.782584,3682984.000,13299,1,T1,1,100,28.667
637478.117576,637478.117552,1673971974.915709,3683113.000,13315,1,T1,1,100,28.643
637478.249673,637478.249649,1673971975.047803,3683241.000,13350,1,T1,1,100,28.633
637478.382802,637478.382778,1673971975.180928,3683370.000,13367,1,T1,1,100,28.628
637478.517995,637478.517971,1673971975.316117,3683501.000,13387,1,T1,1,100,28.662
637478.652156,637478.652132,1673971975.450274,3683631.000,13418,1,T1,1,100,28.747
637478.784253,637478.784229,1673971975.582367,3683759.000,13436,1,T1,1,100,28.749
637478.917382,637478.917358,1673971975.715492,3683888.000,13457,1,T1,1,100,28.714
637479.050511,637479.050487,1673971975.848618,3684017.000,13474,1,T1,1,100,28.734
637479.184672,637479.184648,1673971975.982775,3684147.000,13506,1,T1,1,100,28.672
637479.318833,637479.318809,1673971976.116932,3684277.000,13522,1,T1,1,100,28.716
637479.450930,637479.450905,1673971976.249025,3684405.000,13543,1,T1,1,100,28.700
637479.583026,637479.583002,1673971976.381118,3684533.000,13559,1,T1,1,100,28.764
637479.715123,637479.715099,1673971976.513211,3684661.000,13591,1,T1,1,100,28.685
637479.849284,637479.849260,1673971976.647369,3684791.000,13613,1,T1,1,100,28.545
637479.985509,637479.985485,1673971976.783590,3684923.000,13634,1,T1,1,100,28.661
637480.117606,637480.117582,1673971976.915683,3685051.000,13652,1,T1,1,100,28.641
637480.250735,637480.250711,1673971977.048808,3685180.000,13683,1,T1,1,100,28.703
637480.382832,637480.382808,1673971977.180902,3685308.000,13702,1,T1,1,100,28.730
637480.513897,637480.513873,1673971977.311963,3685435.000,13720,1,T1,1,100,28.706
637480.647026,637480.647002,1673971977.445088,3685564.000,13736,1,T1,1,100,28.660
637480.784283,637480.784259,1673971977.582341,3685697.000,13770,1,T1,1,100,28.640
637480.917412,637480.917388,1673971977.715466,3685826.000,13790,1,T1,1,100,28.632
637481.048477,637481.048453,1673971977.846527,3685953.000,13806,1,T1,1,100,28.663
637481.180574,637481.180550,1673971977.978621,3686081.000,13838,1,T1,1,100,28.677
637481.315767,637481.315743,1673971978.113810,3686212.000,13855,1,T1,1,100,28.683
637481.450960,637481.450936,1673971978.248999,3686343.000,13875,1,T1,1,100,28.756
637481.583057,637481.583033,1673971978.381092,3686471.000,13892,1,T1,1,100,28.646
637481.716186,637481.716162,1673971978.514217,3686600.000,13924,1,T1,1,100,28.670
637481.848283,637481.848259,1673971978.646310,3686728.000,13942,1,T1,1,100,28.680
637481.980380,637481.980356,1673971978.778404,3686856.000,13962,1,T1,1,100,28.684
637482.114541,637482.114517,1673971978.912561,3686986.000,13978,1,T1,1,100,28.686
637482.250766,637482.250742,1673971979.048782,3687118.000,14010,1,T1,1,100,28.687
637482.382863,637482.382839,1673971979.180875,3687246.000,14030,1,T1,1,100,28.687
637482.513928,637482.513904,1673971979.311936,3687373.000,14047,1,T1,1,100,28.723
637482.647057,637482.647032,1673971979.445061,3687502.000,14078,1,T1,1,100,28.667
637482.779154,637482.779129,1673971979.577155,3687630.000,14098,1,T1,1,100,28.750
637482.911250,637482.911226,1673971979.709248,3687758.000,14117,1,T1,1,100,28.750
637483.045411,637483.045387,1673971979.843405,3687888.000,14134,1,T1,1,100,28.750
637483.177508,637483.177484,1673971979.975498,3688016.000,14166,1,T1,1,100,28.644
637483.309605,637483.309581,1673971980.107591,3688144.000,14182,1,T1,1,100,28.704
637483.442734,637483.442710,1673971980.240716,3688273.000,14203,1,T1,1,100,28.730
637483.576895,637483.576871,1673971980.374874,3688403.000,14219,1,T1,1,100,28.670
637483.712088,637483.712064,1673971980.510063,3688534.000,14251,1,T1,1,100,28.751
637483.844185,637483.844161,1673971980.642156,3688662.000,14273,1,T1,1,100,28.786
637483.976282,637483.976258,1673971980.774249,3688790.000,14289,1,T1,1,100,28.624
637484.110443,637484.110419,1673971980.908406,3688920.000,14307,1,T1,1,100,28.695
637484.242540,637484.242516,1673971981.040499,3689048.000,14338,1,T1,1,100,28.726
637484.375669,637484.375645,1673971981.173625,3689177.000,14357,1,T1,1,100,28.704
637484.508798,637484.508774,1673971981.306750,3689306.000,14375,1,T1,1,100,28.695
637484.639863,637484.639839,1673971981.437811,3689433.000,14406,1,T1,1,100,28.655
637484.772992,637484.772968,1673971981.570936,3689562.000,14425,1,T1,1,100,28.603
637484.905089,637484.905065,1673971981.703029,3689690.000,14442,1,T1,1,100,28.722
637485.038218,637485.038194,1673971981.836155,3689819.000,14461,1,T1,1,100,28.667
637485.170831,637485.170807,1673971981.968764,3689947.500,14498,2,T1,1,100,28.714
637485.303444,637485.303420,1673971982.101373,3690076.000,14498,2,T1,1,100,28.876
637485.435541,637485.435517,1673971982.233466,3690204.000,14533,1,T1,1,100,28.805
637485.567638,637485.567613,1673971982.365559,3690332.000,14550,1,T1,1,100,28.738
637485.700767,637485.700742,1673971982.498685,3690461.000,14566,1,T1,1,100,28.709
637485.833896,637485.833871,1673971982.631810,3690590.000,14586,1,T1,1,100,28.803
637485.965992,637485.965968,1673971982.763903,3690718.000,14620,1,T1,1,100,28.773
637486.097057,637486.097033,1673971982.894964,3690845.000,14637,1,T1,1,100,28.689
637486.232250,637486.232226,1673971983.030153,3690976.000,14654,1,T1,1,100,28.759
637486.366411,637486.366387,1673971983.164310,3691106.000,14689,1,T1,1,100,28.825
637486.498508,637486.498484,1673971983.296404,3691234.000,14705,1,T1,1,100,28.711
637486.631637,637486.631613,1673971983.429529,3691363.000,14722,1,T1,1,100,28.733
637486.766830,637486.766806,1673971983.564718,3691494.000,14739,1,T1,1,100,28.778
637486.899959,637486.899935,1673971983.697843,3691623.000,14775,1,T1,1,100,28.762
637487.033088,637487.033064,1673971983.830968,3691752.000,14792,1,T1,1,100,28.755
637487.165185,637487.165161,1673971983.963062,3691880.000,14809,1,T1,1,100,28.788
637487.298314,637487.298290,1673971984.096187,3692009.000,14826,1,T1,1,100,28.802
637487.431443,637487.431419,1673971984.229312,3692138.000,14861,1,T1,1,100,28.772
637487.564572,637487.564548,1673971984.362437,3692267.000,14877,1,T1,1,100,28.795
637487.699765,637487.699741,1673971984.497626,3692398.000,14894,1,T1,1,100,28.770
637487.831862,637487.831838,1673971984.629719,3692526.000,14928,1,T1,1,100,28.688
637487.964991,637487.964967,1673971984.762845,3692655.000,14947,1,T1,1,100,28.688
637488.097088,637488.097064,1673971984.894938,3692783.000,14965,1,T1,1,100,28.758
637488.231249,637488.231225,1673971985.029095,3692913.000,14981,1,T1,1,100,28.718
637488.366442,637488.366418,1673971985.164284,3693044.000,15013,1,T1,1,100,28.736
637488.501635,637488.501611,1673971985.299473,3693175.000,15033,1,T1,1,100,28.744
637488.635796,637488.635772,1673971985.433630,3693305.000,15049,1,T1,1,100,28.783
637488.765829,637488.765804,1673971985.563660,3693431.000,15083,1,T1,1,100,28.693
637488.898958,637488.898933,1673971985.696785,3693560.000,15100,1,T1,1,100,28.796
637489.032087,637489.032062,1673971985.829910,3693689.000,15120,1,T1,1,100,28.735
637489.166248,637489.166223,1673971985.964067,3693819.000,15137,1,T1,1,100,28.672
637489.299377,637489.299352,1673971986.097192,3693948.000,15153,1,T1,1,100,28.716
637489.431473,637489.431449,1673971986.229285,3694076.000,15174,1,T1,1,100,28.735
637489.563570,637489.563546,1673971986.361379,3694204.000,15190,1,T1,1,100,28.637
637489.695667,637489.695643,1673971986.493472,3694332.000,15222,1,T1,1,100,28.701
637489.829828,637489.829804,1673971986.627629,3694462.000,15241,1,T1,1,100,28.693
637489.966053,637489.966029,1673971986.763850,3694594.000,15260,1,T1,1,100,28.726
637490.098150,637490.098126,1673971986.895943,3694722.000,15292,1,T1,1,100,28.739
637490.229215,637490.229191,1673971987.027004,3694849.000,15309,1,T1,1,100,28.745
637490.362344,637490.362320,1673971987.160130,3694978.000,15328,1,T1,1,100,28.713
637490.496505,637490.496481,1673971987.294287,3695108.000,15351,1,T1,1,100,28.769
637490.631698,637490.631674,1673971987.429476,3695239.000,15367,1,T1,1,100,28.758
637490.768955,637490.768931,1673971987.566729,3695372.000,15401,1,T1,1,100,28.789
637490.902084,637490.902060,1673971987.699854,3695501.000,15421,1,T1,1,100,28.802
637491.033149,637491.033125,1673971987.830915,3695628.000,15437,1,T1,1,100,28.773
637491.165246,637491.165222,1673971987.963009,3695756.000,15455,1,T1,1,100,28.760
637491.300439,637491.300415,1673971988.098198,3695887.000,15486,1,T1,1,100,28.683
637491.435632,637491.435608,1673971988.233387,3696018.000,15506,1,T1,1,100,28.721
637491.567729,637491.567705,1673971988.365480,3696146.000,15523,1,T1,1,100,28.808
