LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
637362.341821,637362.341799,1673971859.143246,3570928.000,59996,1,TH,1,100,24.147
637362.473918,637362.473896,1673971859.275339,3571056.000,60012,1,TH,1,100,24.207
637362.606015,637362.605993,1673971859.407432,3571184.000,60029,1,TH,1,100,24.207
637362.739144,637362.739122,1673971859.540557,3571313.000,60065,1,TH,1,100,24.147
637362.871241,637362.871219,1673971859.672651,3571441.000,60080,1,TH,1,100,24.147
637363.004370,637363.004348,1673971859.805776,3571570.000,60100,1,TH,1,100,24.181
637363.136467,637363.136445,1673971859.937869,3571698.000,60116,1,TH,1,100,24.181
637363.268564,637363.268542,1673971860.069962,3571826.000,60136,1,TH,1,100,24.241
637363.401693,637363.401670,1673971860.203087,3571955.000,60153,1,TH,1,100,24.242
637363.534822,637363.534799,1673971860.336212,3572084.000,60184,1,TH,1,100,24.304
637363.666919,637363.666896,1673971860.468306,3572212.000,60202,1,TH,1,100,24.304
637363.799016,637363.798993,1673971860.600399,3572340.000,60227,2,TH,1,100,24.195
637363.931113,637363.931090,1673971860.732492,3572468.000,60227,2,TH,1,100,24.194
637364.064241,637364.064219,1673971860.865617,3572597.000,60261,1,TH,1,100,24.186
637364.196338,637364.196316,1673971860.997710,3572725.000,60277,1,TH,1,100,24.193
637364.329467,637364.329445,1673971861.130836,3572854.000,60298,1,TH,1,100,24.144
637364.462596,637364.462574,1673971861.263961,3572983.000,60329,1,TH,1,100,24.144
637364.593661,637364.593639,1673971861.395022,3573110.000,60346,1,TH,1,100,24.270
637364.726790,637364.726768,1673971861.528147,3573239.000,60363,1,TH,1,100,24.270
637364.859919,637364.859897,1673971861.661272,3573368.000,60382,1,TH,1,100,24.272
637364.993048,637364.993026,1673971861.794398,3573497.000,60400,1,TH,1,100,24.272
637365.125145,637365.125123,1673971861.926491,3573625.000,60433,1,TH,1,100,24.178
637365.259306,637365.259284,1673971862.060648,3573755.000,60452,1,TH,1,100,24.178
637365.394499,637365.394477,1673971862.195837,3573886.000,60470,1,TH,1,100,24.251
637365.526596,637365.526574,1673971862.327930,3574014.000,60501,1,TH,1,100,24.251
637365.659725,637365.659703,1673971862.461055,3574143.000,60518,1,TH,1,100,24.222
637365.792854,637365.792832,1673971862.594181,3574272.000,60538,1,TH,1,100,24.222
637365.924951,637365.924929,1673971862.726274,3574400.000,60554,1,TH,1,100,24.262
637366.057048,637366.057026,1673971862.858367,3574528.000,60588,1,TH,1,100,24.262
637366.192241,637366.192219,1673971862.993556,3574659.000,60605,1,TH,1,100,24.222
637366.325370,637366.325348,1673971863.126681,3574788.000,60625,1,TH,1,100,24.222
637366.457467,637366.457444,1673971863.258775,3574916.000,60656,1,TH,1,100,24.112
637366.590596,637366.590573,1673971863.391900,3575045.000,60674,1,TH,1,100,24.112
637366.723725,637366.723702,1673971863.525025,3575174.000,60690,1,TH,1,100,24.149
637366.858918,637366.858895,1673971863.660214,3575305.000,60710,1,TH,1,100,24.149
637366.992047,637366.992024,1673971863.793339,3575434.000,60744,1,TH,1,100,24.191
637367.125176,637367.125153,1673971863.926464,3575563.000,60760,1,TH,1,100,24.191
637367.257272,637367.257250,1673971864.058558,3575691.000,60780,1,TH,1,100,24.199
637367.388337,637367.388315,1673971864.189619,3575818.000,60797,1,TH,1,100,24.199
637367.520434,637367.520412,1673971864.321712,3575946.000,60828,1,TH,1,100,24.162
637367.656659,637367.656637,1673971864.457933,3576078.000,60846,1,TH,1,100,24.162
637367.788756,637367.788734,1673971864.590026,3576206.000,60865,1,TH,1,100,24.235
637367.921885,637367.921863,1673971864.723151,3576335.000,60882,1,TH,1,100,24.235
637368.055014,637368.054992,1673971864.856277,3576464.000,60916,1,TH,1,100,24.180
637368.188143,637368.188121,1673971864.989402,3576593.000,60932,1,TH,1,100,24.187
637368.323336,637368.323314,1673971865.124591,3576724.000,60953,1,TH,1,100,24.198
637368.459561,637368.459539,1673971865.260812,3576856.000,60984,1,TH,1,100,24.198
637368.593722,637368.593700,1673971865.394969,3576986.000,61000,1,TH,1,100,24.201
637368.724787,637368.724765,1673971865.526030,3577113.000,61018,1,TH,1,100,24.201
637368.856884,637368.856862,1673971865.658123,3577241.000,61037,1,TH,1,100,24.292
637368.991561,637368.991539,1673971865.792797,3577371.500,61077,2,TH,1,100,24.285
637369.126238,637369.126216,1673971865.927470,3577502.000,61077,2,TH,1,100,24.159
637369.259367,637369.259345,1673971866.060595,3577631.000,61096,1,TH,1,100,24.166
637369.392496,637369.392474,1673971866.193720,3577760.000,61114,1,TH,1,100,24.151
637369.525625,637369.525603,1673971866.326845,3577889.000,61145,1,TH,1,100,24.151
637369.655658,637369.655635,1673971866.456875,3578015.000,61162,1,TH,1,100,24.300
637369.789819,637369.789796,1673971866.591032,3578145.000,61182,1,TH,1,100,24.300
637369.926044,637369.926021,1673971866.727253,3578277.000,61198,1,TH,1,100,24.248
637370.059173,637370.059150,1673971866.860378,3578406.000,61232,1,TH,1,100,24.248
637370.191270,637370.191247,1673971866.992471,3578534.000,61249,1,TH,1,100,24.214
637370.324399,637370.324376,1673971867.125597,3578663.000,61269,1,TH,1,100,24.214
637370.458560,637370.458537,1673971867.259753,3578793.000,61300,1,TH,1,100,24.256
637370.593753,637370.593730,1673971867.394943,3578924.000,61317,1,TH,1,100,24.256
637370.726882,637370.726859,1673971867.528068,3579053.000,61337,1,TH,1,100,24.203
637370.858978,637370.858956,1673971867.660161,3579181.000,61354,1,TH,1,100,24.203
637370.991075,637370.991053,1673971867.792254,3579309.000,61388,1,TH,1,100,24.276
637371.122140,637371.122118,1673971867.923316,3579436.000,61404,1,TH,1,100,24.277
637371.255269,637371.255247,1673971868.056441,3579565.000,61424,1,TH,1,100,24.245
637371.391494,637371.391472,1673971868.192662,3579697.000,61441,1,TH,1,100,24.245
637371.524623,637371.524601,1673971868.325787,3579826.000,61472,1,TH,1,100,24.208
637371.656720,637371.656698,1673971868.457880,3579954.000,61490,1,TH,1,100,24.208
637371.789849,637371.789827,1673971868.591005,3580083.000,61509,1,TH,1,100,24.232
637371.921946,637371.921924,1673971868.723099,3580211.000,61526,1,TH,1,100,24.232
637372.055075,637372.055053,1673971868.856224,3580340.000,61560,1,TH,1,100,24.237
637372.188204,637372.188182,1673971868.989349,3580469.000,61576,1,TH,1,100,24.237
637372.319269,637372.319247,1673971869.120410,3580596.000,61594,1,TH,1,100,24.253
637372.452398,637372.452376,1673971869.253535,3580725.000,61628,1,TH,1,100,24.253
637372.585527,637372.585505,1673971869.386660,3580854.000,61645,1,TH,1,100,24.261
637372.718656,637372.718634,1673971869.519786,3580983.000,61662,1,TH,1,100,24.261
637372.854881,637372.854858,1673971869.656007,3581115.000,61681,1,TH,1,100,24.218
637372.988010,637372.987987,1673971869.789132,3581244.000,61715,1,TH,1,100,24.218
637373.120107,637373.120084,1673971869.921225,3581372.000,61732,1,TH,1,100,24.174
637373.252204,637373.252181,1673971870.053318,3581500.000,61748,1,TH,1,100,24.181
637373.385333,637373.385310,1673971870.186444,3581629.000,61783,1,TH,1,100,24.255
637373.518462,637373.518439,1673971870.319569,3581758.000,61800,1,TH,1,100,24.255
637373.650559,637373.650536,1673971870.451662,3581886.000,61817,1,TH,1,100,24.176
637373.782656,637373.782633,1673971870.583755,3582014.000,61837,1,TH,1,100,24.176
637373.915785,637373.915762,1673971870.716880,3582143.000,61853,1,TH,1,100,24.286
637374.048913,637374.048891,1673971870.850005,3582272.000,61887,1,TH,1,100,24.286
637374.181010,637374.180988,1673971870.982099,3582400.000,61904,1,TH,1,100,24.250
637374.314139,637374.314117,1673971871.115224,3582529.000,61930,2,TH,1,100,24.250
637374.447268,637374.447246,1673971871.248349,3582658.000,61930,2,TH,1,100,24.257
637374.578333,637374.578311,1673971871.379410,3582785.000,61962,1,TH,1,100,24.257
637374.711462,637374.711440,1673971871.512535,3582914.000,61978,1,TH,1,100,24.161
637374.844591,637374.844569,1673971871.645661,3583043.000,61998,1,TH,1,100,24.160
637374.976688,637374.976666,1673971871.777754,3583171.000,62032,1,TH,1,100,24.197
637375.109817,637375.109795,1673971871.910879,3583300.000,62048,1,TH,1,100,24.197
637375.243978,637375.243956,1673971872.045036,3583430.000,62065,1,TH,1,100,24.278
637375.379171,637375.379149,1673971872.180225,3583561.000,62085,1,TH,1,100,24.278
637375.511268,637375.511246,1673971872.312318,3583689.000,62116,1,TH,1,100,24.247
637375.644397,637375.644375,1673971872.445444,3583818.000,62134,1,TH,1,100,24.247
637375.776494,637375.776472,1673971872.577537,3583946.000,62153,1,TH,1,100,24.176
637375.910655,637375.910632,1673971872.711694,3584076.000,62170,1,TH,1,100,24.176
637376.044816,637376.044793,1673971872.845851,3584206.000,62204,1,TH,1,100,24.199
637376.177945,637376.177922,1673971872.978976,3584335.000,62220,1,TH,1,100,24.199
637376.311074,637376.311051,1673971873.112101,3584464.000,62238,1,TH,1,100,24.226
637376.443171,637376.443148,1673971873.244195,3584592.000,62257,1,TH,1,100,24.233
637376.576300,637376.576277,1673971873.377320,3584721.000,62289,1,TH,1,100,24.309
637376.709429,637376.709406,1673971873.510445,3584850.000,62306,1,TH,1,100,24.301
637376.844622,637376.844599,1673971873.645634,3584981.000,62325,1,TH,1,100,24.315
637376.977751,637376.977728,1673971873.778759,3585110.000,62343,1,TH,1,100,24.322
637377.110880,637377.110857,1673971873.911885,3585239.000,62376,1,TH,1,100,24.304
637377.241944,637377.241922,1673971874.042946,3585366.000,62396,1,TH,1,100,24.304
637377.377137,637377.377115,1673971874.178135,3585497.000,62413,1,TH,1,100,24.233
637377.511298,637377.511276,1673971874.312292,3585627.000,62429,1,TH,1,100,24.233
637377.647523,637377.647501,1673971874.448513,3585759.000,62461,1,TH,1,100,24.209
637377.779620,637377.779598,1673971874.580606,3585887.000,62481,1,TH,1,100,24.209
637377.910685,637377.910663,1673971874.711668,3586014.000,62497,1,TH,1,100,24.259
637378.043814,637378.043792,1673971874.844793,3586143.000,62531,1,TH,1,100,24.259
637378.176943,637378.176921,1673971874.977918,3586272.000,62548,1,TH,1,100,24.204
637378.312136,637378.312114,1673971875.113107,3586403.000,62568,1,TH,1,100,24.204
637378.445265,637378.445243,1673971875.246232,3586532.000,62585,1,TH,1,100,24.353
637378.578394,637378.578372,1673971875.379357,3586661.000,62617,1,TH,1,100,24.354
637378.709459,637378.709437,1673971875.510418,3586788.000,62633,1,TH,1,100,24.197
637378.841556,637378.841534,1673971875.642512,3586916.000,62653,1,TH,1,100,24.196
637378.975717,637378.975695,1673971875.776669,3587046.000,62670,1,TH,1,100,24.222
637379.110910,637379.110888,1673971875.911858,3587177.000,62703,1,TH,1,100,24.222
637379.244039,637379.244016,1673971876.044983,3587306.000,62720,1,TH,1,100,24.209
637379.375104,637379.375081,1673971876.176044,3587433.000,62740,1,TH,1,100,24.209
637379.508749,637379.508726,1673971876.309685,3587562.500,62778,2,TH,1,100,24.196
637379.642394,637379.642371,1673971876.443327,3587692.000,62778,2,TH,1,100,24.196
637379.775523,637379.775500,1673971876.576452,3587821.000,62797,1,TH,1,100,24.322
637379.911748,637379.911725,1673971876.712673,3587953.000,62814,1,TH,1,100,24.322
637380.044877,637380.044854,1673971876.845798,3588082.000,62833,1,TH,1,100,24.256
637380.176974,637380.176951,1673971876.977891,3588210.000,62867,1,TH,1,100,24.256
637380.310103,637380.310080,1673971877.111017,3588339.000,62885,1,TH,1,100,24.207
637380.444264,637380.444241,1673971877.245174,3588469.000,62901,1,TH,1,100,24.207
637380.579457,637380.579434,1673971877.380363,3588600.000,62918,1,TH,1,100,24.335
637380.712586,637380.712563,1673971877.513488,3588729.000,62935,1,TH,1,100,24.342
637380.844682,637380.844660,1673971877.645581,3588857.000,62955,1,TH,1,100,24.332
637380.976779,637380.976757,1673971877.777674,3588985.000,62989,1,TH,1,100,24.325
637381.109908,637381.109886,1673971877.910800,3589114.000,63005,1,TH,1,100,24.212
637381.243037,637381.243015,1673971878.043925,3589243.000,63022,1,TH,1,100,24.212
637381.375134,637381.375112,1673971878.176018,3589371.000,63057,1,TH,1,100,24.201
637381.507231,637381.507209,1673971878.308111,3589499.000,63073,1,TH,1,100,24.201
637381.639328,637381.639306,1673971878.440204,3589627.000,63091,1,TH,1,100,24.214
637381.771425,637381.771403,1673971878.572298,3589755.000,63110,1,TH,1,100,24.222
637381.906618,637381.906596,1673971878.707487,3589886.000,63127,1,TH,1,100,24.250
637382.040779,637382.040757,1673971878.841644,3590016.000,63161,1,TH,1,100,24.250
637382.173908,637382.173886,1673971878.974769,3590145.000,63177,1,TH,1,100,24.229
637382.304973,637382.304950,1673971879.105830,3590272.000,63198,1,TH,1,100,24.229
637382.438102,637382.438079,1673971879.238955,3590401.000,63214,1,TH,1,100,24.240
637382.571231,637382.571208,1673971879.372081,3590530.000,63246,1,TH,1,100,24.240
637382.703328,637382.703305,1673971879.504174,3590658.000,63263,1,TH,1,100,24.185
637382.836457,637382.836434,1673971879.637299,3590787.000,63282,1,TH,1,100,24.185
637382.968554,637382.968531,1673971879.769392,3590915.000,63316,1,TH,1,100,24.250
637383.101683,637383.101660,1673971879.902517,3591044.000,63333,1,TH,1,100,24.250
637383.233780,637383.233757,1673971880.034611,3591172.000,63349,1,TH,1,100,24.313
637383.366909,637383.366886,1673971880.167736,3591301.000,63370,1,TH,1,100,24.313
637383.500038,637383.500015,1673971880.300861,3591430.000,63401,1,TH,1,100,24.308
637383.632135,637383.632112,1673971880.432954,3591558.000,63418,1,TH,1,100,24.308
637383.764232,637383.764209,1673971880.565047,3591686.000,63435,1,TH,1,100,24.248
637383.897360,637383.897338,1673971880.698173,3591815.000,63454,1,TH,1,100,24.248
637384.029457,637384.029435,1673971880.830266,3591943.000,63472,1,TH,1,100,24.271
637384.162586,637384.162564,1673971880.963391,3592072.000,63490,1,TH,1,100,24.271
637384.295715,637384.295693,1673971881.096516,3592201.000,63511,1,TH,1,100,24.292
637384.428844,637384.428822,1673971881.229641,3592330.000,63542,1,TH,1,100,24.292
637384.563005,637384.562983,1673971881.363798,3592460.000,63558,1,TH,1,100,24.253
637384.696134,637384.696112,1673971881.496923,3592589.000,63576,1,TH,1,100,24.253
637384.829263,637384.829241,1673971881.630049,3592718.000,63595,1,TH,1,100,24.245
637384.960328,637384.960306,1673971881.761110,3592845.000,63618,1,TH,1,100,24.245
637385.096553,637385.096531,1673971881.897331,3592977.000,63636,1,TH,1,100,24.240
637385.230714,637385.230692,1673971882.031488,3593107.000,63653,1,TH,1,100,24.240
637385.363843,637385.363820,1673971882.164613,3593236.000,63688,1,TH,1,100,24.284
637385.495940,637385.495917,1673971882.296706,3593364.000,63704,1,TH,1,100,24.284
637385.629069,637385.629046,1673971882.429832,3593493.000,63722,1,TH,1,100,24.206
637385.761166,637385.761143,1673971882.561925,3593621.000,63753,1,TH,1,100,24.206
637385.895327,637385.895304,1673971882.696082,3593751.000,63773,1,TH,1,100,24.276
637386.029488,637386.029465,1673971882.830239,3593881.000,63792,1,TH,1,100,24.277
637386.162617,637386.162594,1673971882.963364,3594010.000,63808,1,TH,1,100,24.268
637386.294714,637386.294691,1673971883.095458,3594138.000,63843,1,TH,1,100,24.268
637386.427843,637386.427820,1673971883.228583,3594267.000,63860,1,TH,1,100,24.308
637386.560972,637386.560949,1673971883.361708,3594396.000,63876,1,TH,1,100,24.315
637386.695133,637386.695110,1673971883.495865,3594526.000,63908,1,TH,1,100,24.300
637386.830326,637386.830303,1673971883.631054,3594657.000,63928,1,TH,1,100,24.300
637386.963455,637386.963432,1673971883.764179,3594786.000,63945,1,TH,1,100,24.276
637387.096584,637387.096561,1673971883.897305,3594915.000,63964,1,TH,1,100,24.276
637387.227648,637387.227626,1673971884.028366,3595042.000,63999,1,TH,1,100,24.260
637387.362841,637387.362819,1673971884.163555,3595173.000,64015,1,TH,1,100,24.260
637387.497002,637387.496980,1673971884.297712,3595303.000,64032,1,TH,1,100,24.291
637387.630131,637387.630109,1673971884.430837,3595432.000,64049,1,TH,1,100,24.291
637387.762228,637387.762206,1673971884.562930,3595560.000,64083,1,TH,1,100,24.325
637387.893293,637387.893271,1673971884.693992,3595687.000,64100,1,TH,1,100,24.325
637388.026422,637388.026400,1673971884.827117,3595816.000,64119,1,TH,1,100,24.318
637388.161615,637388.161593,1673971884.962306,3595947.000,64136,1,TH,1,100,24.318
637388.296808,637388.296786,1673971885.097495,3596078.000,64171,1,TH,1,100,24.286
637388.430969,637388.430947,1673971885.231652,3596208.000,64187,1,TH,1,100,24.286
637388.562034,637388.562012,1673971885.362714,3596335.000,64204,1,TH,1,100,24.312
637388.695163,637388.695140,1673971885.495839,3596464.000,64239,1,TH,1,100,24.312
637388.829324,637388.829301,1673971885.629996,3596594.000,64255,1,TH,1,100,24.150
637388.963485,637388.963462,1673971885.764153,3596724.000,64273,1,TH,1,100,24.150
637389.098678,637389.098655,1673971885.899342,3596855.000,64291,1,TH,1,100,24.325
637389.231807,637389.231784,1673971886.032467,3596984.000,64323,1,TH,1,100,24.325
637389.362872,637389.362849,1673971886.163528,3597111.000,64343,1,TH,1,100,24.273
637389.494969,637389.494946,1673971886.295622,3597239.000,64359,1,TH,1,100,24.273
637389.630162,637389.630139,1673971886.430811,3597370.000,64377,1,TH,1,100,24.236
637389.765355,637389.765332,1673971886.566000,3597501.000,64408,1,TH,1,100,24.236
637389.898484,637389.898461,1673971886.699125,3597630.000,64427,1,TH,1,100,24.330
637390.029549,637390.029526,1673971886.830186,3597757.000,64447,1,TH,1,100,24.330
637390.162678,637390.162655,1673971886.963311,3597886.000,64472,2,TH,1,100,24.262
637390.295807,637390.295784,1673971887.096437,3598015.000,64472,2,TH,1,100,24.262
637390.427904,637390.427881,1673971887.228530,3598143.000,64488,1,TH,1,100,24.302
637390.561033,637390.561010,1673971887.361655,3598272.000,64520,1,TH,1,100,24.302
637390.694161,637390.694139,1673971887.494780,3598401.000,64537,1,TH,1,100,24.226
637390.824194,637390.824172,1673971887.624810,3598527.000,64556,1,TH,1,100,24.233
637390.957323,637390.957301,1673971887.757935,3598656.000,64574,1,TH,1,100,24.306
637391.090452,637391.090430,1673971887.891060,3598785.000,64607,1,TH,1,100,24.299
637391.223581,637391.223559,1673971888.024185,3598914.000,64623,1,TH,1,100,24.294
637391.355678,637391.355656,1673971888.156278,3599042.000,64644,1,TH,1,100,24.301
637391.487775,637391.487753,1673971888.288371,3599170.000,64675,1,TH,1,100,24.275
637391.620904,637391.620882,1673971888.421497,3599299.000,64692,1,TH,1,100,24.275
637391.753001,637391.752978,1673971888.553590,3599427.000,64709,1,TH,1,100,24.369
637391.886130,637391.886107,1673971888.686715,3599556.000,64728,1,TH,1,100,24.369
637392.018227,637392.018204,1673971888.818808,3599684.000,64762,1,TH,1,100,24.401
637392.150324,637392.150301,1673971888.950901,3599812.000,64779,1,TH,1,100,24.401
637392.283453,637392.283430,1673971889.084027,3599941.000,64796,1,TH,1,100,24.259
637392.416582,637392.416559,1673971889.217152,3600070.000,64816,1,TH,1,100,24.259
637392.549711,637392.549688,1673971889.350277,3600199.000,64848,1,TH,1,100,24.371
637392.681808,637392.681785,1673971889.482370,3600327.000,64864,1,TH,1,100,24.372
637392.814937,637392.814914,1673971889.615495,3600456.000,64884,1,TH,1,100,24.265
637392.947034,637392.947011,1673971889.747588,3600584.000,64901,1,TH,1,100,24.264
637393.079131,637393.079108,1673971889.879682,3600712.000,64934,1,TH,1,100,24.241
637393.212260,637393.212237,1673971890.012807,3600841.000,64955,1,TH,1,100,24.241
637393.345389,637393.345366,1673971890.145932,3600970.000,64971,1,TH,1,100,24.413
637393.477486,637393.477463,1673971890.278025,3601098.000,64988,1,TH,1,100,24.414
637393.613711,637393.613688,1673971890.414246,3601230.000,65005,1,TH,1,100,24.267
637393.746840,637393.746817,1673971890.547371,3601359.000,65036,1,TH,1,100,24.267
637393.879968,637393.879946,1673971890.680497,3601488.000,65056,1,TH,1,100,24.267
637394.012065,637394.012043,1673971890.812590,3601616.000,65075,1,TH,1,100,24.267
637394.144162,637394.144140,1673971890.944683,3601744.000,65106,1,TH,1,100,24.345
637394.277291,637394.277269,1673971891.077808,3601873.000,65124,1,TH,1,100,24.345
637394.408356,637394.408334,1673971891.208869,3602000.000,65143,1,TH,1,100,24.309
637394.542517,637394.542495,1673971891.343027,3602130.000,65160,1,TH,1,100,24.309
637394.675646,637394.675623,1673971891.476152,3602259.000,65192,1,TH,1,100,24.246
637394.808775,637394.808752,1673971891.609277,3602388.000,65211,1,TH,1,100,24.246
637394.939840,637394.939817,1673971891.740338,3602515.000,65229,1,TH,1,100,24.251
637395.076065,637395.076042,1673971891.876559,3602647.000,65247,1,TH,1,100,24.251
637395.210226,637395.210203,1673971892.010716,3602777.000,65279,1,TH,1,100,24.319
637395.342323,637395.342300,1673971892.142810,3602905.000,65299,1,TH,1,100,24.319
637395.475452,637395.475429,1673971892.275935,3603034.000,65321,1,TH,1,100,24.314
637395.606517,637395.606494,1673971892.406996,3603161.000,65339,1,TH,1,100,24.314
637395.739646,637395.739623,1673971892.540121,3603290.000,65355,1,TH,1,100,24.274
637395.874839,637395.874816,1673971892.675310,3603421.000,65375,1,TH,1,100,24.274
637396.009000,637396.008977,1673971892.809468,3603551.000,65409,1,TH,1,100,24.303
637396.142129,637396.142106,1673971892.942593,3603680.000,65425,1,TH,1,100,24.311
637396.274226,637396.274203,1673971893.074686,3603808.000,65443,1,TH,1,100,24.332
637396.407355,637396.407332,1673971893.207811,3603937.000,65477,1,TH,1,100,24.332
637396.542548,637396.542525,1673971893.343000,3604068.000,65494,1,TH,1,100,24.279
637396.676709,637396.676686,1673971893.477157,3604198.000,65511,1,TH,1,100,24.279
637396.811902,637396.811879,1673971893.612346,3604329.000,65530,1,TH,1,100,24.232
637396.945031,637396.945008,1673971893.745472,3604458.000,28,1,TH,1,100,24.232
637397.076096,637397.076073,1673971893.876533,3604585.000,45,1,TH,1,100,24.258
637397.208192,637397.208170,1673971894.008626,3604713.000,61,1,TH,1,100,24.258
637397.344417,637397.344395,1673971894.144847,3604845.000,82,1,TH,1,100,24.295
637397.478578,637397.478556,1673971894.279004,3604975.000,113,1,TH,1,100,24.295
637397.610675,637397.610653,1673971894.411098,3605103.000,130,1,TH,1,100,24.355
637397.741740,637397.741718,1673971894.542159,3605230.000,147,1,TH,1,100,24.355
637397.872805,637397.872783,1673971894.673220,3605357.000,166,1,TH,1,100,24.363
637398.005934,637398.005911,1673971894.806345,3605486.000,200,1,TH,1,100,24.363
637398.141127,637398.141104,1673971894.941534,3605617.000,217,1,TH,1,100,24.334
637398.276320,637398.276297,1673971895.076723,3605748.000,234,1,TH,1,100,24.334
637398.409449,637398.409426,1673971895.209849,3605877.000,254,1,TH,1,100,24.282
637398.540514,637398.540491,1673971895.340910,3606004.000,286,1,TH,1,100,24.282
637398.673643,637398.673620,1673971895.474035,3606133.000,302,1,TH,1,100,24.282
637398.809868,637398.809845,1673971895.610256,3606265.000,319,1,TH,1,100,24.282
637398.944029,637398.944006,1673971895.744413,3606395.000,356,1,TH,1,100,24.303
637399.075094,637399.075071,1673971895.875474,3606522.000,372,1,TH,1,100,24.303
637399.208223,637399.208200,1673971896.008600,3606651.000,389,1,TH,1,100,24.300
637399.341352,637399.341329,1673971896.141725,3606780.000,409,1,TH,1,100,24.300
637399.473449,637399.473426,1673971896.273818,3606908.000,440,1,TH,1,100,24.221
637399.608642,637399.608619,1673971896.409007,3607039.000,458,1,TH,1,100,24.221
637399.743835,637399.743812,1673971896.544196,3607170.000,474,1,TH,1,100,24.229
637399.875932,637399.875909,1673971896.676290,3607298.000,491,1,TH,1,100,24.229
637400.008029,637400.008006,1673971896.808383,3607426.000,528,1,TH,1,100,24.350
637400.141158,637400.141135,1673971896.941508,3607555.000,544,1,TH,1,100,24.350
637400.274287,637400.274264,1673971897.074633,3607684.000,562,1,TH,1,100,24.287
637400.406384,637400.406361,1673971897.206726,3607812.000,596,1,TH,1,100,24.294
637400.538480,637400.538458,1673971897.338820,3607940.000,613,1,TH,1,100,24.326
637400.671609,637400.671587,1673971897.471945,3608069.000,635,1,TH,1,100,24.326
637400.803706,637400.803684,1673971897.604038,3608197.000,654,1,TH,1,100,24.286
637400.936835,637400.936813,1673971897.737163,3608326.000,672,1,TH,1,100,24.279
637401.069964,637401.069942,1673971897.870288,3608455.000,690,1,TH,1,100,24.261
637401.201029,637401.201006,1673971898.001349,3608582.000,722,1,TH,1,100,24.268
637401.335190,637401.335167,1673971898.135506,3608712.000,742,1,TH,1,100,24.320
637401.467287,637401.467264,1673971898.267600,3608840.000,758,1,TH,1,100,24.320
637401.600416,637401.600393,1673971898.400725,3608969.000,790,1,TH,1,100,24.310
637401.732513,637401.732490,1673971898.532818,3609097.000,810,1,TH,1,100,24.310
637401.865642,637401.865619,1673971898.665943,3609226.000,826,1,TH,1,100,24.365
637401.997739,637401.997716,1673971898.798036,3609354.000,846,1,TH,1,100,24.365
637402.129836,637402.129813,1673971898.930130,3609482.000,862,1,TH,1,100,24.378
637402.262965,637402.262942,1673971899.063255,3609611.000,894,1,TH,1,100,24.378
637402.396094,637402.396071,1673971899.196380,3609740.000,914,1,TH,1,100,24.336
637402.529223,637402.529200,1673971899.329505,3609869.000,930,1,TH,1,100,24.336
637402.660288,637402.660265,1673971899.460566,3609996.000,948,1,TH,1,100,24.326
637402.796513,637402.796490,1673971899.596787,3610128.000,979,1,TH,1,100,24.326
637402.929642,637402.929619,1673971899.729913,3610257.000,996,1,TH,1,100,24.352
637403.061739,637403.061716,1673971899.862006,3610385.000,1018,1,TH,1,100,24.352
637403.194868,637403.194845,1673971899.995131,3610514.000,1054,1,TH,1,100,24.323
637403.327997,637403.327974,1673971900.128256,3610643.000,1069,1,TH,1,100,24.323
637403.459062,637403.459039,1673971900.259317,3610770.000,1086,1,TH,1,100,24.270
637403.595287,637403.595264,1673971900.395539,3610902.000,1103,1,TH,1,100,24.270
637403.728415,637403.728393,1673971900.528664,3611031.000,1120,1,TH,1,100,24.312
637403.861544,637403.861522,1673971900.661789,3611160.000,1155,1,TH,1,100,24.312
637403.993641,637403.993619,1673971900.793882,3611288.000,1173,1,TH,1,100,24.276
637404.125738,637404.125715,1673971900.925975,3611416.000,1190,1,TH,1,100,24.276
637404.261963,637404.261940,1673971901.062196,3611548.000,1207,1,TH,1,100,24.294
637404.394060,637404.394037,1673971901.194290,3611676.000,1241,1,TH,1,100,24.301
637404.527189,637404.527166,1673971901.327415,3611805.000,1258,1,TH,1,100,24.246
637404.660318,637404.660295,1673971901.460540,3611934.000,1275,1,TH,1,100,24.246
637404.791383,637404.791360,1673971901.591601,3612061.000,1309,1,TH,1,100,24.332
637404.922448,637404.922425,1673971901.722662,3612188.000,1329,1,TH,1,100,24.325
637405.058673,637405.058650,1673971901.858884,3612320.000,1345,1,TH,1,100,24.270
637405.192834,637405.192811,1673971901.993041,3612450.000,1362,1,TH,1,100,24.278
637405.324931,637405.324908,1673971902.125134,3612578.000,1397,1,TH,1,100,24.283
637405.458060,637405.458037,1673971902.258259,3612707.000,1413,1,TH,1,100,24.283
637405.590157,637405.590134,1673971902.390352,3612835.000,1431,1,TH,1,100,24.236
637405.726382,637405.726359,1673971902.526573,3612967.000,1447,1,TH,1,100,24.236
637405.861575,637405.861552,1673971902.661762,3613098.000,1467,1,TH,1,100,24.270
637405.995736,637405.995713,1673971902.795920,3613228.000,1506,1,TH,1,100,24.270
637406.128865,637406.128842,1673971902.929045,3613357.000,1522,1,TH,1,100,24.304
637406.258898,637406.258875,1673971903.059074,3613483.000,1540,1,TH,1,100,24.304
637406.393059,637406.393036,1673971903.193231,3613613.000,1559,1,TH,1,100,24.314
