LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,LR,LM,LC,LD,
637502.949739,637502.949715,1673971999.747167,3707175,17377,8,LM,1,100,637502.8763034,637502.8763179,637502.8886006,sync_event,
637503.453359,637503.453334,1673972000.250772,3707663,17459,8,LM,1,100,637503.3763862,637503.3764007,637503.3886146,sync_event,
637503.908474,637503.908449,1673972000.705874,3708104,17532,8,LM,1,100,637503.8770574,637503.8770719,637503.8886392,sync_event,
637504.450278,637504.450253,1673972001.247663,3708629,17619,8,LM,1,100,637504.3771109,637504.3771317,637504.3885495,sync_event,
637504.979698,637504.979673,1673972001.777068,3709142,17706,8,LM,1,100,637504.8773729,637504.8773937,637504.9362039,sync_event,
637505.399725,637505.399700,1673972002.197083,3709549,17774,8,LM,1,100,637505.3783527,637505.3783735,637505.3886338,sync_event,
637505.899216,637505.899192,1673972002.696560,3710033,17862,8,LM,1,100,637505.8784708,637505.8784915,637505.8887327,sync_event,
637506.516357,637506.516332,1673972003.313683,3710631,17951,8,LM,1,100,637506.3785114,637506.3785278,637506.3883588,sync_event,
637506.911616,637506.911591,1673972003.708930,3711014,18022,8,LM,1,100,637506.8794587,637506.8794751,637506.8886158,sync_event,
637507.436907,637507.436883,1673972004.234207,3711523,18107,8,LM,1,100,637507.3796051,637507.3796215,637507.3885623,sync_event,
637507.899247,637507.899222,1673972004.696534,3711971,18178,8,LM,1,100,637507.8805787,637507.8805951,637507.8886636,sync_event,
637508.512259,637508.512235,1673972005.309529,3712565,18280,8,LM,1,100,637508.3811828,637508.3812138,637508.3892734,sync_event,
637508.924030,637508.924006,1673972005.721288,3712964,18350,8,LM,1,100,637508.8822200,637508.8822510,637508.9071720,sync_event,
637509.435906,637509.435881,1673972006.233149,3713460,18434,8,LM,1,100,637509.3828569,637509.3828879,637509.3885027,sync_event,
637509.906501,637509.906477,1673972006.703731,3713916,18507,8,LM,1,100,637509.8833233,637509.8833543,637509.8885798,sync_event,
637510.409089,637510.409064,1673972007.206304,3714403,18591,8,LM,1,100,637510.3839193,637510.3839372,637510.3902910,sync_event,
637510.910644,637510.910620,1673972007.707846,3714889,18677,8,LM,1,100,637510.8852926,637510.8853105,637510.8886618,sync_event,
637511.430776,637511.430752,1673972008.227963,3715393,18762,8,LM,1,100,637511.3858331,637511.3858510,637511.3885470,sync_event,
637511.900339,637511.900315,1673972008.697513,3715848,18840,8,LM,1,100,637511.8858868,637511.8859047,637511.8886300,sync_event,
637512.434919,637512.434895,1673972009.232077,3716366,18925,8,LM,1,100,637512.3866988,637512.3866975,637512.4218002,sync_event,
637512.894163,637512.894138,1673972009.691308,3716811,18996,8,LM,1,100,637512.8873690,637512.8873677,637512.8887077,sync_event,
637513.500983,637513.500958,1673972010.298111,3717399,19097,8,LM,1,100,637513.3873911,637513.3873898,637513.4377279,sync_event,
637514.022147,637514.022122,1673972010.819260,3717904,19184,8,LM,1,100,637513.8880434,637513.8880420,637513.9220400,sync_event,
637514.474166,637514.474141,1673972011.271266,3718342,19252,8,LM,1,100,637514.3888717,637514.3888763,637514.4217743,sync_event,
637514.994298,637514.994273,1673972011.791383,3718846,19340,8,LM,1,100,637514.8892811,637514.8892856,637514.9219230,sync_event,
637515.426709,637515.426684,1673972012.223782,3719265,19408,8,LM,1,100,637515.3900470,637515.3900515,637515.4216666,sync_event,
637515.929297,637515.929272,1673972012.726355,3719752,19495,8,LM,1,100,637515.8907507,637515.8907553,637515.9222492,sync_event,
637516.551597,637516.551572,1673972013.348638,3720355,19597,8,LM,1,100,637516.3913448,637516.3913649,637516.4217158,sync_event,
637517.017032,637517.017008,1673972013.814060,3720806,19672,8,LM,1,100,637516.8922278,637516.8922479,637516.9218826,sync_event,
637517.429835,637517.429811,1673972014.226851,3721206,19740,8,LM,1,100,637517.3925539,637517.3925739,637517.4040014,sync_event,
637518.009824,637518.009799,1673972014.806823,3721768,19828,8,LM,1,100,637517.8930331,637517.8930531,637517.9710522,sync_event,
637518.484547,637518.484522,1673972015.281533,3722228,19913,8,LM,1,100,637518.3930469,637518.3930362,637518.4217980,sync_event,
637519.010871,637519.010846,1673972015.807842,3722738,19999,8,LM,1,100,637518.8932885,637518.8932778,637518.9238206,sync_event,
637519.542355,637519.542330,1673972016.339311,3723253,20085,8,LM,1,100,637519.3942751,637519.3942643,637519.4218612,sync_event,
637520.223480,637520.223455,1673972017.020416,3723913,20189,8,LM,1,100,637519.8952451,637519.8952343,637519.9218147,sync_event,
637520.430913,637520.430888,1673972017.227844,3724114,20225,8,LM,1,100,637520.3963800,637520.3963848,637520.4219473,sync_event,
637520.934533,637520.934508,1673972017.731449,3724602,20313,8,LM,1,100,637520.8966211,637520.8966259,637520.9216439,sync_event,
637521.455696,637521.455672,1673972018.252598,3725107,20398,8,LM,1,100,637521.3969099,637521.3969147,637521.4058356,sync_event,
637521.982020,637521.981995,1673972018.778907,3725617,20483,8,LM,1,100,637521.8971767,637521.8971815,637521.9380307,sync_event,
637522.490800,637522.490775,1673972019.287672,3726110,20573,8,LM,1,100,637522.3972083,637522.3972351,637522.4217638,sync_event,
637522.928371,637522.928346,1673972019.725231,3726534,20645,8,LM,1,100,637522.8973982,637522.8974250,637522.9218168,sync_event,
637523.535191,637523.535167,1673972020.332034,3727122,20745,8,LM,1,100,637523.3980926,637523.3981194,637523.4216839,sync_event,
637523.938706,637523.938682,1673972020.735537,3727513,20815,8,LM,1,100,637523.8983022,637523.8983290,637523.9219759,sync_event,
637524.430974,637524.430949,1673972021.227791,3727990,20885,8,LM,1,100,637524.3986152,637524.3986275,637524.4217474,sync_event,
637524.928401,637524.928377,1673972021.725204,3728472,20972,8,LM,1,100,637524.8989728,637524.8989851,637524.9240814,sync_event,
637525.442341,637525.442316,1673972022.239130,3728970,21058,8,LM,1,100,637525.3998630,637525.3998753,637525.4217602,sync_event,
637525.975889,637525.975864,1673972022.772662,3729487,21143,8,LM,1,100,637525.8999505,637525.8999628,637525.9048723,sync_event,
637526.545557,637526.545532,1673972023.342314,3730039,21230,8,LM,1,100,637526.4003905,637526.4004010,637526.4712741,sync_event,
637526.934624,637526.934599,1673972023.731370,3730416,21300,8,LM,1,100,637526.9008477,637526.9008582,637526.9217005,sync_event,
637527.461980,637527.461955,1673972024.258711,3730927,21385,8,LM,1,100,637527.4013635,637527.4013741,637527.4217258,sync_event,
637527.982111,637527.982087,1673972024.778828,3731431,21477,8,LM,1,100,637527.9021161,637527.9021266,637527.9217413,sync_event,
637528.440323,637528.440298,1673972025.237026,3731875,21545,8,LM,1,100,637528.4021905,637528.4022148,637528.4214806,sync_event,
637528.940846,637528.940822,1673972025.737535,3732360,21632,8,LM,1,100,637528.9026865,637528.9027108,637528.9218085,sync_event,
637529.448594,637529.448569,1673972026.245268,3732852,21718,8,LM,1,100,637529.4034226,637529.4034469,637529.4216298,sync_event,
637529.919189,637529.919165,1673972026.715851,3733308,21788,8,LM,1,100,637529.9037775,637529.9038018,637529.9063428,sync_event,
637530.479569,637530.479545,1673972027.276215,3733851,21873,8,LM,1,100,637530.4040797,637530.4040949,637530.4410792,sync_event,
637531.030661,637531.030637,1673972027.827291,3734385,21960,8,LM,1,100,637530.9051400,637530.9051553,637530.9242294,sync_event,
637531.438304,637531.438280,1673972028.234922,3734780,22031,8,LM,1,100,637531.4052306,637531.4052459,637531.4216625,sync_event,
637531.934700,637531.934675,1673972028.731304,3735261,22116,8,LM,1,100,637531.9064534,637531.9064687,637531.9217947,sync_event,
637532.501272,637532.501247,1673972029.297860,3735810,22201,8,LM,1,100,637532.4066526,637532.4066578,637532.4216060,sync_event,
637532.932651,637532.932626,1673972029.729227,3736228,22278,8,LM,1,100,637532.9067569,637532.9067621,637532.9217547,sync_event,
637533.441431,637533.441406,1673972030.237992,3736721,22363,8,LM,1,100,637533.4070709,637533.4070761,637533.4216200,sync_event,
637533.982203,637533.982178,1673972030.778748,3737245,22450,8,LM,1,100,637533.9079464,637533.9079516,637533.9218785,sync_event,
637534.508527,637534.508502,1673972031.305057,3737755,22535,8,LM,1,100,637534.4089432,637534.4089624,637534.4217299,sync_event,
637535.110187,637535.110162,1673972031.906700,3738338,22637,8,LM,1,100,637534.9090564,637534.9090756,637534.9728851,sync_event,
637535.477582,637535.477557,1673972032.274085,3738694,22691,8,LM,1,100,637535.4093071,637535.4093263,637535.4216095,sync_event,
637535.988425,637535.988400,1673972032.784914,3739189,22777,8,LM,1,100,637535.9095217,637535.9095409,637535.9218063,sync_event,
637536.430124,637536.430099,1673972033.226600,3739617,22845,8,LM,1,100,637536.4101699,637536.4101951,637536.4216049,sync_event,
637536.928584,637536.928559,1673972033.725046,3740100,22933,8,LM,1,100,637536.9104035,637536.9104286,637536.9217427,sync_event,
637537.638605,637537.638580,1673972034.435047,3740788,23035,8,LM,1,100,637537.4104999,637537.4105251,637537.4216832,sync_event,
637537.936855,637537.936830,1673972034.733288,3741077,23088,8,LM,1,100,637537.9110612,637537.9110863,637537.9217644,sync_event,
637538.469371,637538.469346,1673972035.265789,3741593,23179,8,LM,1,100,637538.4115129,637538.4115305,637538.4224128,sync_event,
637538.989503,637538.989478,1673972035.785906,3742097,23265,8,LM,1,100,637538.9115602,637538.9115778,637538.9393699,sync_event,
637539.496218,637539.496194,1673972036.292607,3742588,23351,8,LM,1,100,637539.4126172,637539.4126348,637539.4216381,sync_event,
637540.057631,637540.057606,1673972036.854003,3743132,23406,8,LM,1,100,637539.9130043,637539.9130219,637539.9217773,sync_event,
637540.542674,637540.542649,1673972037.339033,3743602,23461,8,LM,1,100,637540.4133653,637540.4133567,637540.4219300,sync_event,
637540.956509,637540.956484,1673972037.752856,3744003,23531,8,LM,1,100,637540.9138825,637540.9138739,637540.9220020,sync_event,
637541.418848,637541.418823,1673972038.215183,3744451,23600,8,LM,1,100,637541.4141608,637541.4141522,637541.4216107,sync_event,
637541.919372,637541.919347,1673972038.715692,3744936,23687,8,LM,1,100,637541.9142634,637541.9142548,637541.9217090,sync_event,
637542.431248,637542.431223,1673972039.227553,3745432,23772,8,LM,1,100,637542.4151995,637542.4152131,637542.4215956,sync_event,
637542.970988,637542.970963,1673972039.767277,3745955,23859,8,LM,1,100,637542.9159984,637542.9160120,637542.9218914,sync_event,
637543.481831,637543.481806,1673972040.278107,3746450,23932,8,LM,1,100,637543.4163973,637543.4164109,637543.4706651,sync_event,
637543.988547,637543.988522,1673972040.784808,3746941,24020,8,LM,1,100,637543.9170698,637543.9170834,637543.9216348,sync_event,
637544.419926,637544.419901,1673972041.216175,3747359,24089,8,LM,1,100,637544.4178197,637544.4178571,637544.4218435,sync_event,
637545.030874,637545.030849,1673972041.827106,3747951,24192,8,LM,1,100,637544.9178845,637544.9179219,637544.9217112,sync_event,
637545.450901,637545.450876,1673972042.247121,3748358,24261,8,LM,1,100,637545.4180916,637545.4181290,637545.4214569,sync_event,
637545.923561,637545.923536,1673972042.719767,3748816,24331,8,LM,1,100,637545.9185896,637545.9186270,637545.9215204,sync_event,
637546.423052,637546.423027,1673972043.219244,3749300,24417,8,LM,1,100,637546.4188070,637546.4188291,637546.4214785,sync_event,
637546.936992,637546.936967,1673972043.733169,3749798,24503,8,LM,1,100,637546.9187971,637546.9188192,637546.9223610,sync_event,
637547.479828,637547.479803,1673972044.275990,3750324,24588,8,LM,1,100,637547.4191485,637547.4191706,637547.4357914,sync_event,
637548.101097,637548.101071,1673972044.897241,3750926,24692,8,LM,1,100,637547.9197113,637547.9197334,637548.0055594,sync_event,
637548.498419,637548.498394,1673972045.294552,3751311,24760,8,LM,1,100,637548.4198750,637548.4198766,637548.4550636,sync_event,
637548.983463,637548.983438,1673972045.779582,3751781,24833,8,LM,1,100,637548.9205278,637548.9205294,637548.9216656,sync_event,
637549.493275,637549.493249,1673972046.289379,3752275,24919,8,LM,1,100,637549.4210662,637549.4210678,637549.4548105,sync_event,
637550.010310,637550.010285,1673972046.806400,3752776,25005,8,LM,1,100,637549.9219710,637549.9219726,637549.9548438,sync_event,
637550.528378,637550.528353,1673972047.324453,3753278,25091,8,LM,1,100,637550.4224063,637550.4224015,637550.4550599,sync_event,
637551.044382,637551.044357,1673972047.840442,3753778,25178,8,LM,1,100,637550.9233536,637550.9233488,637550.9548359,sync_event,
637551.486081,637551.486056,1673972048.282129,3754206,25246,8,LM,1,100,637551.4234530,637551.4234483,637551.4390110,sync_event,
637552.001053,637552.001027,1673972048.797086,3754705,25333,8,LM,1,100,637551.9240920,637551.9240873,637551.9711706,sync_event,
637552.501576,637552.501551,1673972049.297595,3755190,25418,8,LM,1,100,637552.4253665,637552.4253814,637552.4548572,sync_event,
637552.974236,637552.974210,1673972049.770241,3755648,25489,8,LM,1,100,637552.9261521,637552.9261670,637552.9549516,sync_event,
637553.490239,637553.490214,1673972050.286230,3756148,25574,8,LM,1,100,637553.4267909,637553.4268058,637553.4551545,sync_event,
637554.031011,637554.030986,1673972050.826987,3756672,25665,8,LM,1,100,637553.9276593,637553.9276741,637553.9547787,sync_event,
637554.735872,637554.735847,1673972051.531828,3757355,25787,8,LM,1,100,637554.4280629,637554.4280650,637554.4547201,sync_event,
637555.046507,637555.046481,1673972051.842453,3757656,25838,8,LM,1,100,637554.9284794,637554.9284815,637554.9549023,sync_event,
637555.484078,637555.484053,1673972052.280012,3758080,25906,8,LM,1,100,637555.4284995,637555.4285016,637555.4550741,sync_event,
637556.002146,637556.002120,1673972052.798065,3758582,25993,8,LM,1,100,637555.9289716,637555.9289737,637555.9381879,sync_event,
637556.519181,637556.519156,1673972053.315086,3759083,26078,8,LM,1,100,637556.4292668,637556.4292632,637556.5041365,sync_event,
637556.978425,637556.978399,1673972053.774316,3759528,26149,8,LM,1,100,637556.9296970,637556.9296933,637556.9549474,sync_event,
637557.489268,637557.489243,1673972054.285146,3760023,26234,8,LM,1,100,637557.4299141,637557.4299104,637557.4548519,sync_event,
637557.999080,637557.999055,1673972054.794943,3760517,26320,8,LM,1,100,637557.9306700,637557.9306664,637557.9550918,sync_event,
637558.517148,637558.517122,1673972055.312996,3761019,26406,8,LM,1,100,637558.4313977,637558.4314210,637558.4547701,sync_event,
637559.038311,637559.038286,1673972055.834145,3761524,26493,8,LM,1,100,637558.9317736,637558.9317969,637558.9549495,sync_event,
637559.455242,637559.455217,1673972056.251064,3761928,26552,8,LM,1,100,637559.4317882,637559.4318115,637559.4553912,sync_event,
637559.960926,637559.960901,1673972056.756733,3762418,26638,8,LM,1,100,637559.9323181,637559.9323414,637559.9393541,sync_event,
637560.558458,637560.558433,1673972057.354249,3762997,26723,8,LM,1,100,637560.4325837,637560.4325879,637560.4712632,sync_event,
637560.950621,637560.950596,1673972057.746400,3763377,26793,8,LM,1,100,637560.9333639,637560.9333681,637560.9548375,sync_event,
637561.475913,637561.475888,1673972058.271677,3763886,26878,8,LM,1,100,637561.4342354,637561.4342396,637561.4548534,sync_event,
637561.990885,637561.990859,1673972058.786634,3764385,26965,8,LM,1,100,637561.9351516,637561.9351558,637561.9550675,sync_event,
637562.511016,637562.510991,1673972059.306751,3764889,27050,8,LM,1,100,637562.4352701,637562.4352917,637562.4561719,sync_event,
637563.029084,637563.029059,1673972059.824804,3765391,27138,8,LM,1,100,637562.9362151,637562.9362366,637562.9547822,sync_event,
637563.457367,637563.457342,1673972060.253075,3765806,27206,8,LM,1,100,637563.4365587,637563.4365803,637563.4547442,sync_event,
637564.065220,637564.065194,1673972060.860910,3766395,27310,8,LM,1,100,637563.9371269,637563.9371484,637563.9549614,sync_event,
637564.520335,637564.520310,1673972061.316012,3766836,27378,8,LM,1,100,637564.4373979,637564.4374083,637564.4548574,sync_event,
637565.077619,637565.077594,1673972061.873281,3767376,27471,8,LM,1,100,637564.9381686,637564.9381789,637565.0048920,sync_event,
637565.472878,637565.472852,1673972062.268528,3767759,27539,8,LM,1,100,637565.4381888,637565.4381992,637565.4548591,sync_event,
637565.987850,637565.987824,1673972062.783485,3768258,27625,8,LM,1,100,637565.9386912,637565.9387016,637565.9548657,sync_event,
637566.504885,637566.504860,1673972063.300506,3768759,27710,8,LM,1,100,637566.4397812,637566.4397958,637566.4548029,sync_event,
637567.026049,637567.026024,1673972063.821655,3769264,27798,8,LM,1,100,637566.9399616,637566.9399762,637566.9548959,sync_event,
637567.549277,637567.549251,1673972064.344868,3769771,27882,8,LM,1,100,637567.4401049,637567.4401195,637567.4551422,sync_event,
637568.072505,637568.072479,1673972064.868081,3770278,27970,8,LM,1,100,637567.9407640,637567.9407785,637567.9550649,sync_event,
637568.505948,637568.505922,1673972065.301512,3770698,28038,8,LM,1,100,637568.4407676,637568.4407679,637568.4555367,sync_event,
637568.980671,637568.980646,1673972065.776222,3771158,28108,8,LM,1,100,637568.9414658,637568.9414661,637568.9702773,sync_event,
637569.461587,637569.461561,1673972066.257123,3771624,28194,8,LM,1,100,637569.4421666,637569.4421669,637569.4547447,sync_event,
637569.973462,637569.973437,1673972066.768985,3772120,28271,8,LM,1,100,637569.9424267,637569.9424270,637569.9547160,sync_event,
637570.476050,637570.476024,1673972067.271558,3772607,28356,8,LM,1,100,637570.4426462,637570.4426506,637570.4546641,sync_event,
637570.996182,637570.996156,1673972067.791675,3773111,28442,8,LM,1,100,637570.9434972,637570.9435016,637570.9550930,sync_event,
637571.520441,637571.520416,1673972068.315920,3773619,28528,8,LM,1,100,637571.4438321,637571.4438365,637571.4548864,sync_event,
637571.949757,637571.949731,1673972068.745223,3774035,28598,8,LM,1,100,637571.9449331,637571.9449375,637571.9547805,sync_event,
637572.558641,637572.558615,1673972069.354090,3774625,28700,8,LM,1,100,637572.4451932,637572.4452109,637572.4548956,sync_event,
637572.993116,637572.993091,1673972069.788553,3775046,28770,8,LM,1,100,637572.9453233,637572.9453410,637572.9549043,sync_event,
637573.609224,637573.609199,1673972070.404644,3775643,28871,8,LM,1,100,637573.4457881,637573.4458058,637573.5063255,sync_event,
637573.968363,637573.968338,1673972070.763772,3775991,28926,8,LM,1,100,637573.9467702,637573.9467879,637573.9548107,sync_event,
637574.478175,637574.478149,1673972071.273569,3776485,29011,8,LM,1,100,637574.4474230,637574.4474401,637574.4546792,sync_event,
637574.992114,637574.992089,1673972071.787494,3776983,29098,8,LM,1,100,637574.9476604,637574.9476775,637574.9547959,sync_event,
637575.505022,637575.504997,1673972072.300387,3777480,29174,8,LM,1,100,637575.4483167,637575.4483338,637575.4549003,sync_event,
637576.013802,637576.013776,1673972072.809153,3777973,29259,8,LM,1,100,637575.9492610,637575.9492781,637575.9546341,sync_event,
637576.522581,637576.522556,1673972073.317918,3778466,29344,8,LM,1,100,637576.4496757,637576.4496910,637576.4547729,sync_event,
637576.956025,637576.955999,1673972073.751348,3778886,29416,8,LM,1,100,637576.9502950,637576.9503104,637576.9557191,sync_event,
637577.472028,637577.472003,1673972074.267338,3779386,29500,8,LM,1,100,637577.4504649,637577.4504803,637577.4727823,sync_event,
637577.967392,637577.967366,1673972074.762687,3779866,29586,8,LM,1,100,637577.9513585,637577.9513738,637577.9546273,sync_event,
637578.489588,637578.489562,1673972075.284868,3780372,29671,8,LM,1,100,637578.4515983,637578.4516012,637578.4547640,sync_event,
637579.016943,637579.016918,1673972075.812209,3780883,29759,8,LM,1,100,637578.9524173,637578.9524201,637578.9547141,sync_event,
637579.481347,637579.481321,1673972076.276599,3781333,29828,8,LM,1,100,637579.4528296,637579.4528325,637579.4881466,sync_event,
637580.000447,637580.000421,1673972076.795684,3781836,29914,8,LM,1,100,637579.9531338,637579.9531367,637579.9545840,sync_event,
637580.523674,637580.523649,1673972077.318897,3782343,30004,8,LM,1,100,637580.4535064,637580.4535367,637580.4940845,sync_event,
637581.031422,637581.031396,1673972077.826630,3782835,30091,8,LM,1,100,637580.9549994,637580.9550297,637580.9881351,sync_event,
637581.476217,637581.476192,1673972078.271413,3783266,30160,8,LM,1,100,637581.4551483,637581.4551786,637581.4721443,sync_event,
637582.097486,637582.097460,1673972078.892663,3783868,30263,8,LM,1,100,637581.9552786,637581.9553089,637582.0039415,sync_event,
637582.619681,637582.619656,1673972079.414844,3784374,30348,8,LM,1,100,637582.4561290,637582.4561504,637582.4882291,sync_event,
637583.021132,637583.021107,1673972079.816284,3784763,30419,8,LM,1,100,637582.9568289,637582.9568503,637582.9878864,sync_event,
637583.592864,637583.592839,1673972080.388000,3785317,30504,8,LM,1,100,637583.4575267,637583.4575480,637583.4881092,sync_event,
637584.006699,637584.006674,1673972080.801823,3785718,30574,8,LM,1,100,637583.9582605,637583.9582818,637583.9879788,sync_event,
637584.519607,637584.519581,1673972081.314716,3786215,30659,8,LM,1,100,637584.4585771,637584.4585925,637584.4877871,sync_event,
637585.031483,637585.031457,1673972081.826577,3786711,30746,8,LM,1,100,637584.9588883,637584.9589037,637584.9879346,sync_event,
637585.490726,637585.490700,1673972082.285807,3787156,30815,8,LM,1,100,637585.4591762,637585.4591916,637585.4882982,sync_event,
637585.986090,637585.986064,1673972082.781157,3787636,30907,8,LM,1,100,637585.9601013,637585.9601167,637585.9701407,sync_event,
637586.619742,637586.619717,1673972083.414792,3788250,31008,8,LM,1,100,637586.4601468,637586.4601625,637586.5363231,sync_event,
637587.278163,637587.278137,1673972084.073194,3788888,31112,8,LM,1,100,637586.9604869,637586.9605026,637586.9881384,sync_event,
637587.483533,637587.483507,1673972084.278557,3789087,31148,8,LM,1,100,637587.4610331,637587.4610488,637587.4879725,sync_event,
637587.992312,637587.992286,1673972084.787323,3789580,31235,8,LM,1,100,637587.9613936,637587.9614093,637587.9884193,sync_event,
637588.504188,637588.504162,1673972085.299184,3790076,31319,8,LM,1,100,637588.4623322,637588.4623425,637588.4894836,sync_event,
637589.017096,637589.017070,1673972085.812077,3790573,31406,8,LM,1,100,637588.9628175,637588.9628278,637588.9896662,sync_event,
637589.482531,637589.482505,1673972086.277499,3791024,31476,8,LM,1,100,637589.4629485,637589.4629588,637589.4880399,sync_event,
637590.288529,637590.288503,1673972087.083474,3791805,31611,8,LM,1,100,637589.9637352,637589.9637455,637589.9723471,sync_event,
637590.574395,637590.574369,1673972087.369332,3792082,31647,8,LM,1,100,637590.4651123,637590.4651262,637590.5077211,sync_event,
637591.008870,637591.008844,1673972087.803794,3792503,31721,8,LM,1,100,637590.9655178,637590.9655317,637590.9887912,sync_event,
637591.507330,637591.507304,1673972088.302240,3792986,31807,8,LM,1,100,637591.4659495,637591.4659634,637591.4878054,sync_event,
637592.022301,637592.022275,1673972088.817197,3793485,31894,8,LM,1,100,637591.9663300,637591.9663439,637591.9879531,sync_event,
637592.498057,637592.498031,1673972089.292939,3793946,31963,8,LM,1,100,637592.4669825,637592.4669850,637592.4955311,sync_event,
637593.014060,637593.014035,1673972089.808928,3794446,32050,8,LM,1,100,637592.9674271,637592.9674296,637592.9883578,sync_event,
637593.523872,637593.523846,1673972090.318725,3794940,32134,8,LM,1,100,637593.4679530,637593.4679555,637593.4879477,sync_event,
637593.982083,637593.982058,1673972090.776923,3795384,32205,8,LM,1,100,637593.9683765,637593.9683790,637593.9882148,sync_event,
637594.600256,637594.600230,1673972091.395078,3795983,32306,8,LM,1,100,637594.4689152,637594.4689308,637594.4700671,sync_event,
637595.079107,637595.079081,1673972091.873916,3796447,32379,8,LM,1,100,637594.9694962,637594.9695118,637595.0384059,sync_event,
637595.712760,637595.712734,1673972092.507551,3797061,32482,8,LM,1,100,637595.4699927,637595.4700083,637595.4883828,sync_event,
637595.986242,637595.986216,1673972092.781025,3797326,32535,8,LM,1,100,637595.9701727,637595.9701883,637595.9879975,sync_event,
637596.481605,637596.481580,1673972093.276374,3797806,32608,8,LM,1,100,637596.4710938,637596.4711012,637596.4877555,sync_event,
637597.000705,637597.000679,1673972093.795459,3798309,32696,8,LM,1,100,637596.9715992,637596.9716066,637596.9877398,sync_event,
637597.511549,637597.511523,1673972094.306288,3798804,32780,8,LM,1,100,637597.4720339,637597.4720413,637597.4878111,sync_event,
637598.023425,637598.023399,1673972094.818150,3799300,32867,8,LM,1,100,637597.9727419,637597.9727493,637597.9879225,sync_event,
637598.480604,637598.480578,1673972095.275316,3799743,32936,8,LM,1,100,637598.4729915,637598.4729971,637598.4891105,sync_event,
637599.089488,637599.089462,1673972095.884183,3800333,33039,8,LM,1,100,637598.9735355,637598.9735411,637599.0058042,sync_event,
637599.612716,637599.612690,1673972096.407396,3800840,33126,8,LM,1,100,637599.4750297,637599.4750353,637599.4885560,sync_event,
637600.009007,637600.008981,1673972096.803675,3801224,33195,8,LM,1,100,637599.9754398,637599.9754454,637599.9883697,sync_event,
637600.583835,637600.583809,1673972097.378487,3801781,33280,8,LM,1,100,637600.4763626,637600.4763936,637600.4877890,sync_event,
637600.997670,637600.997644,1673972097.792310,3802182,33351,8,LM,1,100,637600.9768566,637600.9768876,637600.9879027,sync_event,
637601.630291,637601.630265,1673972098.424913,3802795,33440,8,LM,1,100,637601.4776796,637601.4777106,637601.4877876,sync_event,
637602.038965,637602.038940,1673972098.833576,3803191,33511,8,LM,1,100,637601.9780079,637601.9780389,637601.9878127,sync_event,
637602.483761,637602.483735,1673972099.278359,3803622,33579,8,LM,1,100,637602.4783360,637602.4783751,637602.4879006,sync_event,
637602.991508,637602.991482,1673972099.786092,3804114,33667,8,LM,1,100,637602.9791338,637602.9791729,637602.9880435,sync_event,
637603.570465,637603.570439,1673972100.365032,3804675,33752,8,LM,1,100,637603.4800330,637603.4800721,637603.5306656,sync_event,
637603.981203,637603.981177,1673972100.775759,3805073,33825,8,LM,1,100,637603.9801192,637603.9801583,637603.9883426,sync_event,
637604.480695,637604.480669,1673972101.275237,3805557,33908,8,LM,1,100,637604.4810593,637604.4810853,637604.4885746,sync_event,
