LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
637456.959359,637456.959336,1673971953.758094,3662611.000,9830,2,PI,1,100,4571
637456.998920,637456.998896,1673971953.797653,3662649.333,9846,3,PI,1,100,4566
637457.038480,637457.038456,1673971953.837213,3662687.667,9846,3,PI,1,100,4566
637457.078040,637457.078016,1673971953.876772,3662726.000,9846,3,PI,1,100,4579
637457.117256,637457.117233,1673971953.915987,3662764.000,9864,3,PI,1,100,4572
637457.156473,637457.156449,1673971953.955202,3662802.000,9864,3,PI,1,100,4574
637457.195689,637457.195665,1673971953.994417,3662840.000,9864,3,PI,1,100,4569
637457.235421,637457.235398,1673971954.034148,3662878.500,9878,2,PI,1,100,4571
637457.275154,637457.275130,1673971954.073880,3662917.000,9878,2,PI,1,100,4565
637457.315058,637457.315034,1673971954.113783,3662955.667,9898,3,PI,1,100,4577
637457.354962,637457.354938,1673971954.153686,3662994.333,9898,3,PI,1,100,4571
637457.394866,637457.394843,1673971954.193589,3663033.000,9898,3,PI,1,100,4564
637457.434771,637457.434747,1673971954.233492,3663071.667,9915,3,PI,1,100,4568
637457.474675,637457.474651,1673971954.273396,3663110.333,9915,3,PI,1,100,4572
637457.514579,637457.514556,1673971954.313299,3663149.000,9915,3,PI,1,100,4570
637457.554828,637457.554804,1673971954.353546,3663188.000,9932,2,PI,1,100,4566
637457.595076,637457.595052,1673971954.393793,3663227.000,9932,2,PI,1,100,4567
637457.634636,637457.634613,1673971954.433352,3663265.333,9947,3,PI,1,100,4576
637457.674196,637457.674173,1673971954.472911,3663303.667,9947,3,PI,1,100,4566
637457.713757,637457.713733,1673971954.512470,3663342.000,9947,3,PI,1,100,4564
637457.752973,637457.752949,1673971954.551686,3663380.000,9964,2,PI,1,100,4575
637457.792189,637457.792166,1673971954.590901,3663418.000,9964,2,PI,1,100,4570
637457.832782,637457.832758,1673971954.631492,3663457.333,9985,3,PI,1,100,4572
637457.873374,637457.873350,1673971954.672083,3663496.667,9985,3,PI,1,100,4563
637457.913966,637457.913943,1673971954.712674,3663536.000,9985,3,PI,1,100,4575
637457.953870,637457.953847,1673971954.752577,3663574.667,10002,3,PI,1,100,4567
637457.993775,637457.993751,1673971954.792480,3663613.333,10002,3,PI,1,100,4566
637458.033679,637458.033655,1673971954.832384,3663652.000,10002,3,PI,1,100,4562
637458.073927,637458.073904,1673971954.872631,3663691.000,10018,2,PI,1,100,4583
637458.114176,637458.114152,1673971954.912878,3663730.000,10018,2,PI,1,100,4565
637458.153736,637458.153712,1673971954.952437,3663768.333,10035,3,PI,1,100,4569
637458.193296,637458.193273,1673971954.991996,3663806.667,10035,3,PI,1,100,4567
637458.232857,637458.232833,1673971955.031555,3663845.000,10035,3,PI,1,100,4570
637458.272417,637458.272393,1673971955.071115,3663883.333,10053,3,PI,1,100,4567
637458.311977,637458.311953,1673971955.110674,3663921.667,10053,3,PI,1,100,4569
637458.351537,637458.351514,1673971955.150233,3663960.000,10053,3,PI,1,100,4565
637458.392130,637458.392106,1673971955.190824,3663999.333,10070,3,PI,1,100,4563
637458.432722,637458.432698,1673971955.231415,3664038.667,10070,3,PI,1,100,4571
637458.473314,637458.473291,1673971955.272006,3664078.000,10070,3,PI,1,100,4575
637458.519755,637458.519731,1673971955.318445,3664123.000,10087,2,PI,1,100,4570
637458.566195,637458.566171,1673971955.364884,3664168.000,10087,2,PI,1,100,4565
637458.606443,637458.606419,1673971955.405131,3664207.000,10104,3,PI,1,100,4569
637458.646691,637458.646668,1673971955.445379,3664246.000,10104,3,PI,1,100,4572
637458.686940,637458.686916,1673971955.485626,3664285.000,10104,3,PI,1,100,4572
637458.726672,637458.726648,1673971955.525357,3664323.500,10120,2,PI,1,100,4565
637458.766404,637458.766381,1673971955.565088,3664362.000,10120,2,PI,1,100,4570
637458.806309,637458.806285,1673971955.604991,3664400.667,10146,3,PI,1,100,4565
637458.846213,637458.846189,1673971955.644894,3664439.333,10146,3,PI,1,100,4571
637458.886117,637458.886094,1673971955.684798,3664478.000,10146,3,PI,1,100,4563
637458.926022,637458.925998,1673971955.724701,3664516.667,10162,3,PI,1,100,4572
637458.965926,637458.965902,1673971955.764604,3664555.333,10162,3,PI,1,100,4572
637459.005830,637459.005806,1673971955.804507,3664594.000,10162,3,PI,1,100,4569
637459.046078,637459.046055,1673971955.844754,3664633.000,10179,2,PI,1,100,4569
637459.086327,637459.086303,1673971955.885001,3664672.000,10179,2,PI,1,100,4568
637459.125543,637459.125519,1673971955.924217,3664710.000,10196,3,PI,1,100,4569
637459.164759,637459.164736,1673971955.963432,3664748.000,10196,3,PI,1,100,4557
637459.203976,637459.203952,1673971956.002647,3664786.000,10196,3,PI,1,100,4571
637459.244568,637459.244544,1673971956.043238,3664825.333,10213,3,PI,1,100,4570
637459.285160,637459.285136,1673971956.083829,3664864.667,10213,3,PI,1,100,4567
637459.325752,637459.325729,1673971956.124420,3664904.000,10213,3,PI,1,100,4569
637459.365485,637459.365461,1673971956.164151,3664942.500,10230,2,PI,1,100,4566
637459.405217,637459.405193,1673971956.203882,3664981.000,10230,2,PI,1,100,4567
637459.445121,637459.445098,1673971956.243786,3665019.667,10248,3,PI,1,100,4570
637459.485026,637459.485002,1673971956.283689,3665058.333,10248,3,PI,1,100,4562
637459.524930,637459.524906,1673971956.323592,3665097.000,10248,3,PI,1,100,4579
637459.565178,637459.565154,1673971956.363839,3665136.000,10264,2,PI,1,100,4566
637459.605426,637459.605403,1673971956.404086,3665175.000,10264,2,PI,1,100,4575
637459.645331,637459.645307,1673971956.443990,3665213.667,10281,3,PI,1,100,4562
637459.685235,637459.685211,1673971956.483892,3665252.333,10281,3,PI,1,100,4567
637459.725139,637459.725116,1673971956.523796,3665291.000,10281,3,PI,1,100,4567
637459.764356,637459.764332,1673971956.563011,3665329.000,10297,3,PI,1,100,4570
637459.803572,637459.803548,1673971956.602226,3665367.000,10297,3,PI,1,100,4561
637459.842788,637459.842764,1673971956.641441,3665405.000,10297,3,PI,1,100,4576
637459.883552,637459.883529,1673971956.682204,3665444.500,10318,2,PI,1,100,4560
637459.924317,637459.924293,1673971956.722967,3665484.000,10318,2,PI,1,100,4569
637459.964909,637459.964885,1673971956.763559,3665523.333,10334,3,PI,1,100,4568
637460.005501,637460.005478,1673971956.804150,3665562.667,10334,3,PI,1,100,4566
637460.046094,637460.046070,1673971956.844741,3665602.000,10334,3,PI,1,100,4565
637460.087374,637460.087350,1673971956.886020,3665642.000,10352,2,PI,1,100,4568
637460.128654,637460.128630,1673971956.927299,3665682.000,10352,2,PI,1,100,4564
637460.168902,637460.168879,1673971956.967546,3665721.000,10368,3,PI,1,100,4562
637460.209151,637460.209127,1673971957.007793,3665760.000,10368,3,PI,1,100,4573
637460.249399,637460.249375,1673971957.048041,3665799.000,10368,3,PI,1,100,4577
637460.295839,637460.295816,1673971957.094480,3665844.000,10383,2,PI,1,100,4562
637460.342280,637460.342256,1673971957.140918,3665889.000,10383,2,PI,1,100,4560
637460.381840,637460.381816,1673971957.180478,3665927.333,10402,3,PI,1,100,4566
637460.421400,637460.421377,1673971957.220037,3665965.667,10402,3,PI,1,100,4568
637460.460961,637460.460937,1673971957.259596,3666004.000,10402,3,PI,1,100,4572
637460.500865,637460.500841,1673971957.299499,3666042.667,10420,3,PI,1,100,4566
637460.540769,637460.540745,1673971957.339402,3666081.333,10420,3,PI,1,100,4563
637460.580673,637460.580650,1673971957.379306,3666120.000,10420,3,PI,1,100,4569
637460.619890,637460.619866,1673971957.418521,3666158.000,10436,2,PI,1,100,4574
637460.659106,637460.659082,1673971957.457736,3666196.000,10436,2,PI,1,100,4562
637460.699698,637460.699675,1673971957.498327,3666235.333,10452,3,PI,1,100,4570
637460.740291,637460.740267,1673971957.538918,3666274.667,10452,3,PI,1,100,4566
637460.780883,637460.780859,1673971957.579509,3666314.000,10452,3,PI,1,100,4571
637460.821131,637460.821107,1673971957.619756,3666353.000,10470,2,PI,1,100,4565
637460.861379,637460.861356,1673971957.660004,3666392.000,10470,2,PI,1,100,4567
637460.901284,637460.901260,1673971957.699907,3666430.667,10490,3,PI,1,100,4564
637460.941188,637460.941164,1673971957.739810,3666469.333,10490,3,PI,1,100,4561
637460.981092,637460.981069,1673971957.779713,3666508.000,10490,3,PI,1,100,4572
637461.020997,637461.020973,1673971957.819616,3666546.667,10506,3,PI,1,100,4569
637461.060901,637461.060877,1673971957.859519,3666585.333,10506,3,PI,1,100,4570
637461.100805,637461.100781,1673971957.899422,3666624.000,10506,3,PI,1,100,4568
637461.141053,637461.141030,1673971957.939670,3666663.000,10524,2,PI,1,100,4576
637461.181302,637461.181278,1673971957.979917,3666702.000,10524,2,PI,1,100,4567
637461.220518,637461.220494,1673971958.019132,3666740.000,10538,3,PI,1,100,4572
637461.259734,637461.259711,1673971958.058347,3666778.000,10538,3,PI,1,100,4553
637461.298951,637461.298927,1673971958.097562,3666816.000,10538,3,PI,1,100,4581
637461.338167,637461.338143,1673971958.136777,3666854.000,10555,2,PI,1,100,4568
637461.377383,637461.377359,1673971958.175993,3666892.000,10555,2,PI,1,100,4575
637461.416943,637461.416920,1673971958.215552,3666930.333,10575,3,PI,1,100,4571
637461.456504,637461.456480,1673971958.255111,3666968.667,10575,3,PI,1,100,4569
637461.496064,637461.496040,1673971958.294670,3667007.000,10575,3,PI,1,100,4570
637461.537344,637461.537321,1673971958.335949,3667047.000,10592,3,PI,1,100,4574
637461.578625,637461.578601,1673971958.377228,3667087.000,10592,3,PI,1,100,4569
637461.619905,637461.619881,1673971958.418508,3667127.000,10592,3,PI,1,100,4568
637461.660153,637461.660129,1673971958.458755,3667166.000,10608,2,PI,1,100,4565
637461.700402,637461.700378,1673971958.499002,3667205.000,10608,2,PI,1,100,4570
637461.740306,637461.740282,1673971958.538905,3667243.667,10624,3,PI,1,100,4569
637461.780210,637461.780186,1673971958.578808,3667282.333,10624,3,PI,1,100,4571
637461.820114,637461.820091,1673971958.618711,3667321.000,10624,3,PI,1,100,4562
637461.858815,637461.858791,1673971958.657410,3667358.500,10645,2,PI,1,100,4572
637461.897515,637461.897491,1673971958.696110,3667396.000,10645,2,PI,1,100,4565
637461.937419,637461.937395,1673971958.736013,3667434.667,10662,3,PI,1,100,4562
637461.977324,637461.977300,1673971958.775916,3667473.333,10662,3,PI,1,100,4572
637462.017228,637462.017204,1673971958.815819,3667512.000,10662,3,PI,1,100,4574
637462.063152,637462.063128,1673971958.861742,3667556.500,10678,2,PI,1,100,4568
637462.109076,637462.109053,1673971958.907665,3667601.000,10678,2,PI,1,100,4566
637462.149669,637462.149645,1673971958.948256,3667640.333,10695,3,PI,1,100,4571
637462.190261,637462.190237,1673971958.988847,3667679.667,10695,3,PI,1,100,4564
637462.230853,637462.230830,1673971959.029438,3667719.000,10695,3,PI,1,100,4571
637462.271446,637462.271422,1673971959.070030,3667758.333,10710,3,PI,1,100,4567
637462.312038,637462.312014,1673971959.110621,3667797.667,10710,3,PI,1,100,4568
637462.352630,637462.352606,1673971959.151212,3667837.000,10710,3,PI,1,100,4567
637462.393395,637462.393371,1673971959.191975,3667876.500,10730,2,PI,1,100,4567
637462.434159,637462.434135,1673971959.232738,3667916.000,10730,2,PI,1,100,4567
637462.474751,637462.474727,1673971959.273329,3667955.333,10747,3,PI,1,100,4569
637462.515343,637462.515320,1673971959.313920,3667994.667,10747,3,PI,1,100,4574
637462.555936,637462.555912,1673971959.354512,3668034.000,10747,3,PI,1,100,4571
637462.595668,637462.595644,1673971959.394243,3668072.500,10764,2,PI,1,100,4567
637462.635400,637462.635376,1673971959.433974,3668111.000,10764,2,PI,1,100,4568
637462.674273,637462.674249,1673971959.472845,3668148.667,10778,3,PI,1,100,4568
637462.713145,637462.713121,1673971959.511716,3668186.333,10778,3,PI,1,100,4559
637462.752017,637462.751993,1673971959.550587,3668224.000,10778,3,PI,1,100,4569
637462.791577,637462.791554,1673971959.590147,3668262.333,10799,3,PI,1,100,4573
637462.831138,637462.831114,1673971959.629706,3668300.667,10799,3,PI,1,100,4574
637462.870698,637462.870674,1673971959.669265,3668339.000,10799,3,PI,1,100,4564
637462.911290,637462.911266,1673971959.709856,3668378.333,10817,3,PI,1,100,4565
637462.951883,637462.951859,1673971959.750447,3668417.667,10817,3,PI,1,100,4568
637462.992475,637462.992451,1673971959.791038,3668457.000,10817,3,PI,1,100,4566
637463.033755,637463.033731,1673971959.832318,3668497.000,10834,2,PI,1,100,4569
637463.075035,637463.075012,1673971959.873597,3668537.000,10834,2,PI,1,100,4585
637463.115284,637463.115260,1673971959.913844,3668576.000,10851,3,PI,1,100,4565
637463.155532,637463.155508,1673971959.954091,3668615.000,10851,3,PI,1,100,4571
637463.195780,637463.195757,1673971959.994338,3668654.000,10851,3,PI,1,100,4567
637463.235685,637463.235661,1673971960.034241,3668692.667,10867,3,PI,1,100,4571
637463.275589,637463.275565,1673971960.074144,3668731.333,10867,3,PI,1,100,4567
637463.315493,637463.315469,1673971960.114048,3668770.000,10867,3,PI,1,100,4569
637463.354193,637463.354170,1673971960.152747,3668807.500,10885,2,PI,1,100,4562
637463.392894,637463.392870,1673971960.191446,3668845.000,10885,2,PI,1,100,4569
637463.433142,637463.433118,1673971960.231693,3668884.000,10903,3,PI,1,100,4568
637463.473390,637463.473367,1673971960.271940,3668923.000,10903,3,PI,1,100,4572
637463.513639,637463.513615,1673971960.312187,3668962.000,10903,3,PI,1,100,4568
637463.553543,637463.553519,1673971960.352091,3669000.667,10919,3,PI,1,100,4565
637463.593447,637463.593423,1673971960.391994,3669039.333,10919,3,PI,1,100,4569
637463.633351,637463.633328,1673971960.431897,3669078.000,10919,3,PI,1,100,4574
637463.673600,637463.673576,1673971960.472144,3669117.000,10936,2,PI,1,100,4570
637463.713848,637463.713824,1673971960.512391,3669156.000,10936,2,PI,1,100,4557
637463.753064,637463.753041,1673971960.551606,3669194.000,10951,2,PI,1,100,4574
637463.792281,637463.792257,1673971960.590822,3669232.000,10951,2,PI,1,100,4571
637463.837345,637463.837321,1673971960.635885,3669275.667,10973,3,PI,1,100,4567
637463.882409,637463.882385,1673971960.680948,3669319.333,10973,3,PI,1,100,4563
637463.927474,637463.927450,1673971960.726011,3669363.000,10973,3,PI,1,100,4569
637463.967378,637463.967354,1673971960.765914,3669401.667,10989,3,PI,1,100,4567
637464.007282,637464.007258,1673971960.805817,3669440.333,10989,3,PI,1,100,4573
637464.047186,637464.047163,1673971960.845720,3669479.000,10989,3,PI,1,100,4567
637464.087435,637464.087411,1673971960.885967,3669518.000,11012,2,PI,1,100,4566
637464.127683,637464.127659,1673971960.926214,3669557.000,11012,2,PI,1,100,4565
637464.166555,637464.166531,1673971960.965086,3669594.667,11027,3,PI,1,100,4562
637464.205428,637464.205404,1673971961.003957,3669632.333,11027,3,PI,1,100,4567
637464.244300,637464.244276,1673971961.042828,3669670.000,11027,3,PI,1,100,4571
637464.284204,637464.284180,1673971961.082731,3669708.667,11043,3,PI,1,100,4569
637464.324108,637464.324085,1673971961.122634,3669747.333,11043,3,PI,1,100,4562
637464.364013,637464.363989,1673971961.162537,3669786.000,11043,3,PI,1,100,4569
637464.404261,637464.404237,1673971961.202785,3669825.000,11062,2,PI,1,100,4571
637464.444509,637464.444485,1673971961.243032,3669864.000,11062,2,PI,1,100,4569
637464.485446,637464.485422,1673971961.283967,3669903.667,11080,3,PI,1,100,4556
637464.526382,637464.526358,1673971961.324902,3669943.333,11080,3,PI,1,100,4581
637464.567318,637464.567294,1673971961.365837,3669983.000,11080,3,PI,1,100,4568
637464.608082,637464.608059,1673971961.406600,3670022.500,11096,2,PI,1,100,4568
637464.648847,637464.648823,1673971961.447363,3670062.000,11096,2,PI,1,100,4568
637464.688751,637464.688727,1673971961.487266,3670100.667,11111,3,PI,1,100,4573
637464.728655,637464.728632,1673971961.527169,3670139.333,11111,3,PI,1,100,4568
637464.768560,637464.768536,1673971961.567073,3670178.000,11111,3,PI,1,100,4572
637464.807432,637464.807408,1673971961.605944,3670215.667,11131,3,PI,1,100,4569
637464.846304,637464.846280,1673971961.644815,3670253.333,11131,3,PI,1,100,4575
637464.885176,637464.885153,1673971961.683686,3670291.000,11131,3,PI,1,100,4563
637464.924909,637464.924885,1673971961.723417,3670329.500,11150,2,PI,1,100,4571
637464.964641,637464.964617,1673971961.763149,3670368.000,11150,2,PI,1,100,4567
637465.004889,637465.004866,1673971961.803396,3670407.000,11166,3,PI,1,100,4568
637465.045138,637465.045114,1673971961.843643,3670446.000,11166,3,PI,1,100,4569
637465.085386,637465.085362,1673971961.883890,3670485.000,11166,3,PI,1,100,4574
637465.125118,637465.125094,1673971961.923621,3670523.500,11184,2,PI,1,100,4566
637465.164850,637465.164827,1673971961.963352,3670562.000,11184,2,PI,1,100,4566
637465.204755,637465.204731,1673971962.003255,3670600.667,11198,3,PI,1,100,4569
637465.244659,637465.244635,1673971962.043159,3670639.333,11198,3,PI,1,100,4569
637465.284563,637465.284540,1673971962.083062,3670678.000,11198,3,PI,1,100,4566
637465.324124,637465.324100,1673971962.122621,3670716.333,11215,3,PI,1,100,4569
637465.363684,637465.363660,1673971962.162180,3670754.667,11215,3,PI,1,100,4569
637465.403244,637465.403220,1673971962.201739,3670793.000,11215,3,PI,1,100,4570
637465.442976,637465.442953,1673971962.241470,3670831.500,11235,2,PI,1,100,4561
637465.482709,637465.482685,1673971962.281202,3670870.000,11235,2,PI,1,100,4562
637465.526741,637465.526717,1673971962.325233,3670912.667,11252,3,PI,1,100,4579
637465.570773,637465.570750,1673971962.369264,3670955.333,11252,3,PI,1,100,4570
637465.614806,637465.614782,1673971962.413295,3670998.000,11252,3,PI,1,100,4571
637465.653506,637465.653482,1673971962.451994,3671035.500,11267,2,PI,1,100,4561
637465.692206,637465.692182,1673971962.490693,3671073.000,11267,2,PI,1,100,4574
637465.732455,637465.732431,1673971962.530940,3671112.000,11284,3,PI,1,100,4571
637465.772703,637465.772679,1673971962.571187,3671151.000,11284,3,PI,1,100,4576
637465.812951,637465.812927,1673971962.611434,3671190.000,11284,3,PI,1,100,4564
637465.852683,637465.852660,1673971962.651166,3671228.500,11305,2,PI,1,100,4566
637465.892416,637465.892392,1673971962.690897,3671267.000,11305,2,PI,1,100,4564
637465.932664,637465.932640,1673971962.731144,3671306.000,11322,3,PI,1,100,4576
637465.972912,637465.972888,1673971962.771391,3671345.000,11322,3,PI,1,100,4567
637466.013161,637466.013137,1673971962.811638,3671384.000,11322,3,PI,1,100,4569
637466.052721,637466.052697,1673971962.851197,3671422.333,11338,3,PI,1,100,4568
637466.092281,637466.092257,1673971962.890757,3671460.667,11338,3,PI,1,100,4572
637466.131841,637466.131818,1673971962.930316,3671499.000,11338,3,PI,1,100,4570
637466.171574,637466.171550,1673971962.970047,3671537.500,11355,2,PI,1,100,4566
637466.211306,637466.211282,1673971963.009778,3671576.000,11355,2,PI,1,100,4567
637466.250522,637466.250498,1673971963.048993,3671614.000,11370,3,PI,1,100,4562
637466.289739,637466.289715,1673971963.088208,3671652.000,11370,3,PI,1,100,4581
637466.328955,637466.328931,1673971963.127424,3671690.000,11370,3,PI,1,100,4567
637466.368859,637466.368835,1673971963.167327,3671728.667,11387,3,PI,1,100,4566
637466.408763,637466.408740,1673971963.207230,3671767.333,11387,3,PI,1,100,4563
637466.448668,637466.448644,1673971963.247133,3671806.000,11387,3,PI,1,100,4571
637466.488916,637466.488892,1673971963.287380,3671845.000,11407,2,PI,1,100,4566
637466.529164,637466.529140,1673971963.327627,3671884.000,11407,2,PI,1,100,4571
637466.569069,637466.569045,1673971963.367531,3671922.667,11424,3,PI,1,100,4564
637466.608973,637466.608949,1673971963.407434,3671961.333,11424,3,PI,1,100,4575
637466.648877,637466.648853,1673971963.447337,3672000.000,11424,3,PI,1,100,4564
637466.688609,637466.688586,1673971963.487068,3672038.500,11438,2,PI,1,100,4571
637466.728342,637466.728318,1673971963.526799,3672077.000,11438,2,PI,1,100,4570
637466.767902,637466.767878,1673971963.566358,3672115.333,11457,3,PI,1,100,4565
637466.807462,637466.807439,1673971963.605917,3672153.667,11457,3,PI,1,100,4568
637466.847023,637466.846999,1673971963.645477,3672192.000,11457,3,PI,1,100,4572
637466.886927,637466.886903,1673971963.685380,3672230.667,11477,3,PI,1,100,4566
637466.926831,637466.926807,1673971963.725283,3672269.333,11477,3,PI,1,100,4564
637466.966735,637466.966712,1673971963.765186,3672308.000,11477,3,PI,1,100,4576
637467.008016,637467.007992,1673971963.806465,3672348.000,11494,2,PI,1,100,4573
637467.049296,637467.049272,1673971963.847744,3672388.000,11494,2,PI,1,100,4573
637467.088856,637467.088833,1673971963.887304,3672426.333,11511,3,PI,1,100,4563
637467.128417,637467.128393,1673971963.926863,3672464.667,11511,3,PI,1,100,4571
637467.167977,637467.167953,1673971963.966422,3672503.000,11511,3,PI,1,100,4571
637467.207709,637467.207685,1673971964.006153,3672541.500,11526,2,PI,1,100,4566
637467.247442,637467.247418,1673971964.045884,3672580.000,11526,2,PI,1,100,4553
637467.287346,637467.287322,1673971964.085787,3672618.667,11545,3,PI,1,100,4579
637467.327250,637467.327226,1673971964.125690,3672657.333,11545,3,PI,1,100,4568
637467.367154,637467.367131,1673971964.165594,3672696.000,11545,3,PI,1,100,4568
637467.414111,637467.414087,1673971964.212548,3672741.500,11563,2,PI,1,100,4564
637467.461067,637467.461043,1673971964.259504,3672787.000,11563,2,PI,1,100,4564
637467.500971,637467.500947,1673971964.299407,3672825.667,11579,3,PI,1,100,4568
637467.540876,637467.540852,1673971964.339310,3672864.333,11579,3,PI,1,100,4569
637467.580780,637467.580756,1673971964.379213,3672903.000,11579,3,PI,1,100,4568
637467.620340,637467.620316,1673971964.418772,3672941.333,11594,3,PI,1,100,4573
637467.659900,637467.659877,1673971964.458331,3672979.667,11594,3,PI,1,100,4561
637467.699461,637467.699437,1673971964.497890,3673018.000,11594,3,PI,1,100,4562
637467.738677,637467.738653,1673971964.537106,3673056.000,11611,2,PI,1,100,4575
637467.777893,637467.777869,1673971964.576321,3673094.000,11611,2,PI,1,100,4567
637467.817798,637467.817774,1673971964.616224,3673132.667,11633,3,PI,1,100,4576
637467.857702,637467.857678,1673971964.656127,3673171.333,11633,3,PI,1,100,4568
637467.897606,637467.897582,1673971964.696030,3673210.000,11633,3,PI,1,100,4571
637467.937854,637467.937831,1673971964.736278,3673249.000,11649,2,PI,1,100,4568
637467.978103,637467.978079,1673971964.776525,3673288.000,11649,2,PI,1,100,4574
637468.018007,637468.017983,1673971964.816428,3673326.667,11666,3,PI,1,100,4566
637468.057911,637468.057887,1673971964.856331,3673365.333,11666,3,PI,1,100,4576
637468.097816,637468.097792,1673971964.896234,3673404.000,11666,3,PI,1,100,4564
637468.137376,637468.137352,1673971964.935793,3673442.333,11681,3,PI,1,100,4578
637468.176936,637468.176912,1673971964.975352,3673480.667,11681,3,PI,1,100,4570
637468.216496,637468.216473,1673971965.014912,3673519.000,11681,3,PI,1,100,4571
637468.256229,637468.256205,1673971965.054643,3673557.500,11698,2,PI,1,100,4568
637468.295961,637468.295937,1673971965.094374,3673596.000,11698,2,PI,1,100,4571
637468.335865,637468.335841,1673971965.134277,3673634.667,11715,3,PI,1,100,4568
637468.375770,637468.375746,1673971965.174180,3673673.333,11715,3,PI,1,100,4561
637468.415674,637468.415650,1673971965.214083,3673712.000,11715,3,PI,1,100,4574
637468.456954,637468.456930,1673971965.255363,3673752.000,11735,2,PI,1,100,4573
637468.498235,637468.498211,1673971965.296642,3673792.000,11735,2,PI,1,100,4574
637468.538139,637468.538115,1673971965.336545,3673830.667,11750,3,PI,1,100,4564
637468.578043,637468.578019,1673971965.376448,3673869.333,11750,3,PI,1,100,4569
637468.617947,637468.617924,1673971965.416351,3673908.000,11750,3,PI,1,100,4563
637468.657852,637468.657828,1673971965.456254,3673946.667,11766,3,PI,1,100,4566
637468.697756,637468.697732,1673971965.496157,3673985.333,11766,3,PI,1,100,4560
637468.737660,637468.737636,1673971965.536061,3674024.000,11766,3,PI,1,100,4583
637468.777393,637468.777369,1673971965.575792,3674062.500,11783,2,PI,1,100,4564
637468.817125,637468.817101,1673971965.615523,3674101.000,11783,2,PI,1,100,4568
637468.857029,637468.857005,1673971965.655426,3674139.667,11805,3,PI,1,100,4567
637468.896933,637468.896910,1673971965.695329,3674178.333,11805,3,PI,1,100,4569
637468.936838,637468.936814,1673971965.735232,3674217.000,11805,3,PI,1,100,4573
637468.976742,637468.976718,1673971965.775136,3674255.667,11821,3,PI,1,100,4573
637469.016646,637469.016622,1673971965.815039,3674294.333,11821,3,PI,1,100,4558
637469.056551,637469.056527,1673971965.854942,3674333.000,11821,3,PI,1,100,4571
637469.096799,637469.096775,1673971965.895189,3674372.000,11837,2,PI,1,100,4568
637469.137047,637469.137023,1673971965.935436,3674411.000,11837,2,PI,1,100,4579
637469.183487,637469.183464,1673971965.981875,3674456.000,11853,2,PI,1,100,4567
637469.229928,637469.229904,1673971966.028314,3674501.000,11853,2,PI,1,100,4567
637469.270520,637469.270496,1673971966.068905,3674540.333,11870,3,PI,1,100,4566
637469.311112,637469.311089,1673971966.109496,3674579.667,11870,3,PI,1,100,4565
637469.351705,637469.351681,1673971966.150087,3674619.000,11870,3,PI,1,100,4566
637469.391953,637469.391929,1673971966.190335,3674658.000,11895,3,PI,1,100,4566
637469.432201,637469.432177,1673971966.230582,3674697.000,11895,3,PI,1,100,4566
637469.472450,637469.472426,1673971966.270829,3674736.000,11895,3,PI,1,100,4570
637469.512182,637469.512158,1673971966.310560,3674774.500,11912,2,PI,1,100,4581
637469.551914,637469.551890,1673971966.350291,3674813.000,11912,2,PI,1,100,4568
637469.591818,637469.591795,1673971966.390194,3674851.667,11926,3,PI,1,100,4575
637469.631723,637469.631699,1673971966.430098,3674890.333,11926,3,PI,1,100,4571
637469.671627,637469.671603,1673971966.470001,3674929.000,11926,3,PI,1,100,4577
637469.711187,637469.711163,1673971966.509560,3674967.333,11943,3,PI,1,100,4570
637469.750748,637469.750724,1673971966.549119,3675005.667,11943,3,PI,1,100,4564
637469.790308,637469.790284,1673971966.588678,3675044.000,11943,3,PI,1,100,4566
637469.830556,637469.830532,1673971966.628925,3675083.000,11965,2,PI,1,100,4571
637469.870804,637469.870781,1673971966.669173,3675122.000,11965,2,PI,1,100,4578
637469.911741,637469.911717,1673971966.710108,3675161.667,11982,3,PI,1,100,4573
637469.952677,637469.952653,1673971966.751043,3675201.333,11982,3,PI,1,100,4569
637469.993613,637469.993589,1673971966.791978,3675241.000,11982,3,PI,1,100,4569
637470.033346,637470.033322,1673971966.831709,3675279.500,11998,2,PI,1,100,4570
637470.073078,637470.073054,1673971966.871440,3675318.000,11998,2,PI,1,100,4574
637470.112982,637470.112958,1673971966.911343,3675356.667,12014,3,PI,1,100,4567
637470.152886,637470.152863,1673971966.951247,3675395.333,12014,3,PI,1,100,4564
637470.192791,637470.192767,1673971966.991150,3675434.000,12014,3,PI,1,100,4579
637470.232695,637470.232671,1673971967.031053,3675472.667,12030,3,PI,1,100,4574
637470.272599,637470.272575,1673971967.070956,3675511.333,12030,3,PI,1,100,4566
637470.312504,637470.312480,1673971967.110859,3675550.000,12030,3,PI,1,100,4562
637470.352236,637470.352212,1673971967.150590,3675588.500,12047,2,PI,1,100,4574
637470.391968,637470.391944,1673971967.190321,3675627.000,12047,2,PI,1,100,4577
637470.430840,637470.430817,1673971967.229192,3675664.667,12067,3,PI,1,100,4565
637470.469713,637470.469689,1673971967.268064,3675702.333,12067,3,PI,1,100,4565
637470.508585,637470.508561,1673971967.306935,3675740.000,12067,3,PI,1,100,4577
637470.548489,637470.548465,1673971967.346838,3675778.667,12084,3,PI,1,100,4565
