LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
637456.255530,637456.255507,1673971953.054285,3661929.000,9725,4,EM,1,100,RB
637456.309195,637456.309171,1673971953.107948,3661981.000,9725,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637456.362859,637456.362835,1673971953.161611,3662033.000,9725,4,EM,1,100,PS
637456.414717,637456.414694,1673971953.213468,3662083.250,9758,4,EM,1,100,RS
637456.466576,637456.466552,1673971953.265325,3662133.500,9758,4,EM,1,100,RB
637456.518434,637456.518410,1673971953.317182,3662183.750,9758,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637456.570293,637456.570269,1673971953.369039,3662234.000,9758,4,EM,1,100,PS
637456.622151,637456.622127,1673971953.420896,3662284.250,9790,4,EM,1,100,RS
637456.674009,637456.673986,1673971953.472752,3662334.500,9790,4,EM,1,100,RB
637456.725868,637456.725844,1673971953.524609,3662384.750,9790,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637456.777726,637456.777702,1673971953.576466,3662435.000,9790,4,EM,1,100,PS
637456.829584,637456.829561,1673971953.628323,3662485.250,9829,4,EM,1,100,RS
637456.881443,637456.881419,1673971953.680180,3662535.500,9829,4,EM,1,100,RB
637456.933301,637456.933277,1673971953.732037,3662585.750,9829,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637456.985160,637456.985136,1673971953.783894,3662636.000,9829,4,EM,1,100,PS
637457.037018,637457.036994,1673971953.835751,3662686.250,9862,4,EM,1,100,RS
637457.088876,637457.088853,1673971953.887608,3662736.500,9862,4,EM,1,100,RB
637457.140735,637457.140711,1673971953.939465,3662786.750,9862,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637457.192593,637457.192569,1673971953.991321,3662837.000,9862,4,EM,1,100,PS
637457.245225,637457.245202,1673971954.043952,3662888.000,9897,4,EM,1,100,RS
637457.297858,637457.297834,1673971954.096583,3662939.000,9897,4,EM,1,100,RB
637457.350490,637457.350466,1673971954.149214,3662990.000,9897,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637457.403123,637457.403099,1673971954.201845,3663041.000,9897,4,EM,1,100,PS
637457.454981,637457.454957,1673971954.253702,3663091.250,9931,4,EM,1,100,RS
637457.506839,637457.506816,1673971954.305559,3663141.500,9931,4,EM,1,100,RB
637457.558698,637457.558674,1673971954.357416,3663191.750,9931,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637457.610556,637457.610532,1673971954.409273,3663242.000,9931,4,EM,1,100,PS
637457.662414,637457.662391,1673971954.461129,3663292.250,9962,4,EM,1,100,RS
637457.714273,637457.714249,1673971954.512986,3663342.500,9962,4,EM,1,100,RB
637457.766131,637457.766107,1673971954.564843,3663392.750,9962,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637457.817990,637457.817966,1673971954.616700,3663443.000,9962,4,EM,1,100,PS
637457.869848,637457.869824,1673971954.668557,3663493.250,10001,4,EM,1,100,RS
637457.921706,637457.921683,1673971954.720414,3663543.500,10001,4,EM,1,100,RB
637457.973565,637457.973541,1673971954.772271,3663593.750,10001,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637458.025423,637458.025399,1673971954.824128,3663644.000,10001,4,EM,1,100,PS
637458.077539,637458.077516,1673971954.876243,3663694.500,10033,4,EM,1,100,RS
637458.129656,637458.129632,1673971954.928358,3663745.000,10033,4,EM,1,100,RB
637458.181772,637458.181748,1673971954.980473,3663795.500,10033,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637458.233889,637458.233865,1673971955.032587,3663846.000,10033,4,EM,1,100,PS
637458.285489,637458.285465,1673971955.084186,3663896.000,10069,4,EM,1,100,RS
637458.337089,637458.337066,1673971955.135785,3663946.000,10069,4,EM,1,100,RB
637458.388690,637458.388666,1673971955.187384,3663996.000,10069,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637458.440290,637458.440266,1673971955.238983,3664046.000,10069,4,EM,1,100,PS
637458.492148,637458.492125,1673971955.290840,3664096.250,10103,4,EM,1,100,RS
637458.544007,637458.543983,1673971955.342697,3664146.500,10103,4,EM,1,100,RB
637458.595865,637458.595841,1673971955.394554,3664196.750,10103,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637458.647723,637458.647700,1673971955.446411,3664247.000,10103,4,EM,1,100,PS
637458.712998,637458.712974,1673971955.511683,3664310.250,10144,4,EM,1,100,RS
637458.778272,637458.778249,1673971955.576956,3664373.500,10144,4,EM,1,100,RB
637458.843547,637458.843523,1673971955.642228,3664436.750,10144,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637458.908821,637458.908798,1673971955.707501,3664500.000,10144,4,EM,1,100,PS
637458.960680,637458.960656,1673971955.759358,3664550.250,10178,4,EM,1,100,RS
637459.012538,637459.012514,1673971955.811215,3664600.500,10178,4,EM,1,100,RB
637459.064397,637459.064373,1673971955.863072,3664650.750,10178,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637459.116255,637459.116231,1673971955.914929,3664701.000,10178,4,EM,1,100,PS
637459.168113,637459.168090,1673971955.966785,3664751.250,10212,4,EM,1,100,RS
637459.219972,637459.219948,1673971956.018642,3664801.500,10212,4,EM,1,100,RB
637459.271830,637459.271806,1673971956.070499,3664851.750,10212,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637459.323688,637459.323665,1673971956.122356,3664902.000,10212,4,EM,1,100,PS
637459.375547,637459.375523,1673971956.174213,3664952.250,10246,4,EM,1,100,RS
637459.427405,637459.427381,1673971956.226070,3665002.500,10246,4,EM,1,100,RB
637459.479263,637459.479240,1673971956.277927,3665052.750,10246,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637459.531122,637459.531098,1673971956.329784,3665103.000,10246,4,EM,1,100,PS
637459.582980,637459.582957,1673971956.381641,3665153.250,10280,4,EM,1,100,RS
637459.634839,637459.634815,1673971956.433498,3665203.500,10280,4,EM,1,100,RB
637459.686697,637459.686673,1673971956.485354,3665253.750,10280,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637459.738555,637459.738532,1673971956.537211,3665304.000,10280,4,EM,1,100,PS
637459.790414,637459.790390,1673971956.589068,3665354.250,10317,4,EM,1,100,RS
637459.842272,637459.842248,1673971956.640925,3665404.500,10317,4,EM,1,100,RB
637459.894130,637459.894107,1673971956.692782,3665454.750,10317,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637459.945989,637459.945965,1673971956.744639,3665505.000,10317,4,EM,1,100,PS
637459.997847,637459.997824,1673971956.796496,3665555.250,10350,4,EM,1,100,RS
637460.049706,637460.049682,1673971956.848353,3665605.500,10350,4,EM,1,100,RB
637460.101564,637460.101540,1673971956.900210,3665655.750,10350,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637460.153422,637460.153399,1673971956.952067,3665706.000,10350,4,EM,1,100,PS
637460.205281,637460.205257,1673971957.003923,3665756.250,10382,4,EM,1,100,RS
637460.257139,637460.257115,1673971957.055780,3665806.500,10382,4,EM,1,100,RB
637460.308997,637460.308974,1673971957.107637,3665856.750,10382,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637460.360856,637460.360832,1673971957.159494,3665907.000,10382,4,EM,1,100,PS
637460.412714,637460.412690,1673971957.211351,3665957.250,10418,4,EM,1,100,RS
637460.464573,637460.464549,1673971957.263208,3666007.500,10418,4,EM,1,100,RB
637460.516431,637460.516407,1673971957.315065,3666057.750,10418,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637460.568289,637460.568266,1673971957.366922,3666108.000,10418,4,EM,1,100,PS
637460.620148,637460.620124,1673971957.418779,3666158.250,10451,4,EM,1,100,RS
637460.672006,637460.671982,1673971957.470636,3666208.500,10451,4,EM,1,100,RB
637460.723864,637460.723841,1673971957.522492,3666258.750,10451,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637460.775723,637460.775699,1673971957.574349,3666309.000,10451,4,EM,1,100,PS
637460.827581,637460.827557,1673971957.626206,3666359.250,10489,4,EM,1,100,RS
637460.879440,637460.879416,1673971957.678063,3666409.500,10489,4,EM,1,100,RB
637460.931298,637460.931274,1673971957.729920,3666459.750,10489,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637460.983156,637460.983133,1673971957.781777,3666510.000,10489,4,EM,1,100,PS
637461.035015,637461.034991,1673971957.833634,3666560.250,10522,4,EM,1,100,RS
637461.086873,637461.086849,1673971957.885491,3666610.500,10522,4,EM,1,100,RB
637461.138731,637461.138708,1673971957.937348,3666660.750,10522,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637461.190590,637461.190566,1673971957.989205,3666711.000,10522,4,EM,1,100,PS
637461.242448,637461.242424,1673971958.041061,3666761.250,10554,4,EM,1,100,RS
637461.294307,637461.294283,1673971958.092918,3666811.500,10554,4,EM,1,100,RB
637461.346165,637461.346141,1673971958.144775,3666861.750,10554,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637461.398023,637461.398000,1673971958.196632,3666912.000,10554,4,EM,1,100,PS
637461.449882,637461.449858,1673971958.248489,3666962.250,10591,4,EM,1,100,RS
637461.501740,637461.501716,1673971958.300346,3667012.500,10591,4,EM,1,100,RB
637461.553598,637461.553575,1673971958.352203,3667062.750,10591,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637461.605457,637461.605433,1673971958.404060,3667113.000,10591,4,EM,1,100,PS
637461.657315,637461.657291,1673971958.455917,3667163.250,10622,4,EM,1,100,RS
637461.709174,637461.709150,1673971958.507774,3667213.500,10622,4,EM,1,100,RB
637461.761032,637461.761008,1673971958.559630,3667263.750,10622,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637461.812890,637461.812867,1673971958.611487,3667314.000,10622,4,EM,1,100,PS
637461.864749,637461.864725,1673971958.663344,3667364.250,10661,4,EM,1,100,RS
637461.916607,637461.916583,1673971958.715201,3667414.500,10661,4,EM,1,100,RB
637461.968465,637461.968442,1673971958.767058,3667464.750,10661,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637462.020324,637462.020300,1673971958.818915,3667515.000,10661,4,EM,1,100,PS
637462.072182,637462.072158,1673971958.870772,3667565.250,10693,4,EM,1,100,RS
637462.124041,637462.124017,1673971958.922629,3667615.500,10693,4,EM,1,100,RB
637462.175899,637462.175875,1673971958.974486,3667665.750,10693,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637462.227757,637462.227734,1673971959.026343,3667716.000,10693,4,EM,1,100,PS
637462.279616,637462.279592,1673971959.078200,3667766.250,10729,4,EM,1,100,RS
637462.331474,637462.331450,1673971959.130056,3667816.500,10729,4,EM,1,100,RB
637462.383332,637462.383309,1673971959.181913,3667866.750,10729,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637462.435191,637462.435167,1673971959.233770,3667917.000,10729,4,EM,1,100,PS
637462.487049,637462.487025,1673971959.285627,3667967.250,10763,4,EM,1,100,RS
637462.538908,637462.538884,1673971959.337484,3668017.500,10763,4,EM,1,100,RB
637462.590766,637462.590742,1673971959.389341,3668067.750,10763,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637462.642624,637462.642601,1673971959.441198,3668118.000,10763,4,EM,1,100,PS
637462.694483,637462.694459,1673971959.493055,3668168.250,10794,4,EM,1,100,RS
637462.746341,637462.746317,1673971959.544912,3668218.500,10794,4,EM,1,100,RB
637462.798199,637462.798176,1673971959.596769,3668268.750,10794,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637462.850058,637462.850034,1673971959.648625,3668319.000,10794,4,EM,1,100,PS
637462.903464,637462.903440,1673971959.702030,3668370.750,10833,4,EM,1,100,RS
637462.956871,637462.956847,1673971959.755435,3668422.500,10833,4,EM,1,100,RB
637463.010277,637463.010253,1673971959.808840,3668474.250,10833,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637463.063683,637463.063660,1673971959.862245,3668526.000,10833,4,EM,1,100,PS
637463.115542,637463.115518,1673971959.914102,3668576.250,10866,4,EM,1,100,RS
637463.167400,637463.167376,1673971959.965959,3668626.500,10866,4,EM,1,100,RB
637463.219258,637463.219235,1673971960.017816,3668676.750,10866,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637463.271117,637463.271093,1673971960.069673,3668727.000,10866,4,EM,1,100,PS
637463.324007,637463.323983,1673971960.122561,3668778.250,10901,4,EM,1,100,RS
637463.376898,637463.376874,1673971960.175450,3668829.500,10901,4,EM,1,100,RB
637463.429788,637463.429764,1673971960.228339,3668880.750,10901,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637463.482678,637463.482655,1673971960.281228,3668932.000,10901,4,EM,1,100,PS
637463.534279,637463.534255,1673971960.332827,3668982.000,10935,4,EM,1,100,RS
637463.585879,637463.585855,1673971960.384426,3669032.000,10935,4,EM,1,100,RB
637463.637479,637463.637456,1673971960.436025,3669082.000,10935,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637463.689080,637463.689056,1673971960.487624,3669132.000,10935,4,EM,1,100,PS
637463.747904,637463.747880,1673971960.546446,3669189.000,10972,4,EM,1,100,RS
637463.806729,637463.806705,1673971960.605269,3669246.000,10972,4,EM,1,100,RB
637463.865553,637463.865529,1673971960.664092,3669303.000,10972,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637463.924378,637463.924354,1673971960.722915,3669360.000,10972,4,EM,1,100,PS
637463.981396,637463.981372,1673971960.779931,3669415.250,11010,4,EM,1,100,RS
637464.038414,637464.038391,1673971960.836948,3669470.500,11010,4,EM,1,100,RB
637464.095433,637464.095409,1673971960.893965,3669525.750,11010,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637464.152451,637464.152427,1673971960.950982,3669581.000,11010,4,EM,1,100,PS
637464.204310,637464.204286,1673971961.002839,3669631.250,11042,4,EM,1,100,RS
637464.256168,637464.256144,1673971961.054696,3669681.500,11042,4,EM,1,100,RB
637464.308026,637464.308003,1673971961.106552,3669731.750,11042,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637464.359885,637464.359861,1673971961.158409,3669782.000,11042,4,EM,1,100,PS
637464.411743,637464.411719,1673971961.210266,3669832.250,11078,4,EM,1,100,RS
637464.463601,637464.463578,1673971961.262123,3669882.500,11078,4,EM,1,100,RB
637464.515460,637464.515436,1673971961.313980,3669932.750,11078,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637464.567318,637464.567294,1673971961.365837,3669983.000,11078,4,EM,1,100,PS
637464.619177,637464.619153,1673971961.417694,3670033.250,11110,4,EM,1,100,RS
637464.671035,637464.671011,1673971961.469551,3670083.500,11110,4,EM,1,100,RB
637464.722893,637464.722870,1673971961.521408,3670133.750,11110,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637464.774752,637464.774728,1673971961.573265,3670184.000,11110,4,EM,1,100,PS
637464.826610,637464.826586,1673971961.625121,3670234.250,11149,4,EM,1,100,RS
637464.878468,637464.878445,1673971961.676978,3670284.500,11149,4,EM,1,100,RB
637464.930327,637464.930303,1673971961.728835,3670334.750,11149,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637464.982185,637464.982161,1673971961.780692,3670385.000,11149,4,EM,1,100,PS
637465.034044,637465.034020,1673971961.832549,3670435.250,11182,4,EM,1,100,RS
637465.085902,637465.085878,1673971961.884406,3670485.500,11182,4,EM,1,100,RB
637465.137760,637465.137736,1673971961.936263,3670535.750,11182,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637465.189619,637465.189595,1673971961.988120,3670586.000,11182,4,EM,1,100,PS
637465.241477,637465.241453,1673971962.039977,3670636.250,11214,4,EM,1,100,RS
637465.293335,637465.293312,1673971962.091834,3670686.500,11214,4,EM,1,100,RB
637465.345194,637465.345170,1673971962.143691,3670736.750,11214,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637465.397052,637465.397028,1673971962.195547,3670787.000,11214,4,EM,1,100,PS
637465.448911,637465.448887,1673971962.247404,3670837.250,11251,4,EM,1,100,RS
637465.500769,637465.500745,1673971962.299261,3670887.500,11251,4,EM,1,100,RB
637465.552627,637465.552603,1673971962.351118,3670937.750,11251,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637465.604486,637465.604462,1673971962.402975,3670988.000,11251,4,EM,1,100,PS
637465.656344,637465.656320,1673971962.454832,3671038.250,11282,4,EM,1,100,RS
637465.708202,637465.708179,1673971962.506689,3671088.500,11282,4,EM,1,100,RB
637465.760061,637465.760037,1673971962.558546,3671138.750,11282,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637465.811919,637465.811895,1673971962.610403,3671189.000,11282,4,EM,1,100,PS
637465.863778,637465.863754,1673971962.662260,3671239.250,11321,4,EM,1,100,RS
637465.915636,637465.915612,1673971962.714116,3671289.500,11321,4,EM,1,100,RB
637465.967494,637465.967470,1673971962.765973,3671339.750,11321,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637466.019353,637466.019329,1673971962.817830,3671390.000,11321,4,EM,1,100,PS
637466.071211,637466.071187,1673971962.869687,3671440.250,11353,4,EM,1,100,RS
637466.123069,637466.123046,1673971962.921544,3671490.500,11353,4,EM,1,100,RB
637466.174928,637466.174904,1673971962.973401,3671540.750,11353,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637466.226786,637466.226762,1673971963.025258,3671591.000,11353,4,EM,1,100,PS
637466.278645,637466.278621,1673971963.077115,3671641.250,11386,4,EM,1,100,RS
637466.330503,637466.330479,1673971963.128972,3671691.500,11386,4,EM,1,100,RB
637466.382361,637466.382337,1673971963.180829,3671741.750,11386,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637466.434220,637466.434196,1673971963.232685,3671792.000,11386,4,EM,1,100,PS
637466.486078,637466.486054,1673971963.284542,3671842.250,11423,4,EM,1,100,RS
637466.537936,637466.537913,1673971963.336399,3671892.500,11423,4,EM,1,100,RB
637466.589795,637466.589771,1673971963.388256,3671942.750,11423,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637466.641653,637466.641629,1673971963.440113,3671993.000,11423,4,EM,1,100,PS
637466.693512,637466.693488,1673971963.491970,3672043.250,11454,4,EM,1,100,RS
637466.745370,637466.745346,1673971963.543827,3672093.500,11454,4,EM,1,100,RB
637466.797228,637466.797204,1673971963.595684,3672143.750,11454,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637466.849087,637466.849063,1673971963.647541,3672194.000,11454,4,EM,1,100,PS
637466.900945,637466.900921,1673971963.699398,3672244.250,11493,4,EM,1,100,RS
637466.952803,637466.952780,1673971963.751254,3672294.500,11493,4,EM,1,100,RB
637467.004662,637467.004638,1673971963.803111,3672344.750,11493,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637467.056520,637467.056496,1673971963.854968,3672395.000,11493,4,EM,1,100,PS
637467.108379,637467.108355,1673971963.906825,3672445.250,11525,4,EM,1,100,RS
637467.160237,637467.160213,1673971963.958682,3672495.500,11525,4,EM,1,100,RB
637467.212095,637467.212071,1673971964.010539,3672545.750,11525,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637467.263954,637467.263930,1673971964.062396,3672596.000,11525,4,EM,1,100,PS
637467.315812,637467.315788,1673971964.114253,3672646.250,11561,4,EM,1,100,RS
637467.367670,637467.367647,1673971964.166110,3672696.500,11561,4,EM,1,100,RB
637467.419529,637467.419505,1673971964.217967,3672746.750,11561,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637467.471387,637467.471363,1673971964.269823,3672797.000,11561,4,EM,1,100,PS
637467.523245,637467.523222,1673971964.321680,3672847.250,11593,4,EM,1,100,RS
637467.575104,637467.575080,1673971964.373537,3672897.500,11593,4,EM,1,100,RB
637467.626962,637467.626938,1673971964.425394,3672947.750,11593,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637467.678821,637467.678797,1673971964.477251,3672998.000,11593,4,EM,1,100,PS
637467.734291,637467.734267,1673971964.532720,3673051.750,11632,4,EM,1,100,RS
637467.789761,637467.789738,1673971964.588189,3673105.500,11632,4,EM,1,100,RB
637467.845232,637467.845208,1673971964.643657,3673159.250,11632,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637467.900702,637467.900678,1673971964.699126,3673213.000,11632,4,EM,1,100,PS
637467.953077,637467.953053,1673971964.751499,3673263.750,11665,4,EM,1,100,RS
637468.005451,637468.005427,1673971964.803872,3673314.500,11665,4,EM,1,100,RB
637468.057825,637468.057801,1673971964.856245,3673365.250,11665,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637468.110200,637468.110176,1673971964.908618,3673416.000,11665,4,EM,1,100,PS
637468.161800,637468.161776,1673971964.960217,3673466.000,11697,4,EM,1,100,RS
637468.213400,637468.213377,1673971965.011816,3673516.000,11697,4,EM,1,100,RB
637468.265001,637468.264977,1673971965.063415,3673566.000,11697,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637468.316601,637468.316577,1673971965.115013,3673616.000,11697,4,EM,1,100,PS
637468.368460,637468.368436,1673971965.166870,3673666.250,11733,4,EM,1,100,RS
637468.420318,637468.420294,1673971965.218727,3673716.500,11733,4,EM,1,100,RB
637468.472176,637468.472152,1673971965.270584,3673766.750,11733,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637468.524035,637468.524011,1673971965.322441,3673817.000,11733,4,EM,1,100,PS
637468.575893,637468.575869,1673971965.374298,3673867.250,11765,4,EM,1,100,RS
637468.627751,637468.627728,1673971965.426155,3673917.500,11765,4,EM,1,100,RB
637468.679610,637468.679586,1673971965.478012,3673967.750,11765,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637468.731468,637468.731444,1673971965.529869,3674018.000,11765,4,EM,1,100,PS
637468.783327,637468.783303,1673971965.581726,3674068.250,11804,4,EM,1,100,RS
637468.835185,637468.835161,1673971965.633582,3674118.500,11804,4,EM,1,100,RB
637468.887043,637468.887019,1673971965.685439,3674168.750,11804,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637468.938902,637468.938878,1673971965.737296,3674219.000,11804,4,EM,1,100,PS
637468.990760,637468.990736,1673971965.789153,3674269.250,11835,4,EM,1,100,RS
637469.042618,637469.042595,1673971965.841010,3674319.500,11835,4,EM,1,100,RB
637469.094477,637469.094453,1673971965.892867,3674369.750,11835,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637469.146335,637469.146311,1673971965.944724,3674420.000,11835,4,EM,1,100,PS
637469.198194,637469.198170,1673971965.996581,3674470.250,11869,4,EM,1,100,RS
637469.250052,637469.250028,1673971966.048438,3674520.500,11869,4,EM,1,100,RB
637469.301910,637469.301886,1673971966.100295,3674570.750,11869,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637469.353769,637469.353745,1673971966.152151,3674621.000,11869,4,EM,1,100,PS
637469.406143,637469.406119,1673971966.204524,3674671.750,11911,4,EM,1,100,RS
637469.458517,637469.458494,1673971966.256897,3674722.500,11911,4,EM,1,100,RB
637469.510892,637469.510868,1673971966.309270,3674773.250,11911,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637469.563266,637469.563242,1673971966.361643,3674824.000,11911,4,EM,1,100,PS
637469.615125,637469.615101,1673971966.413500,3674874.250,11942,4,EM,1,100,RS
637469.666983,637469.666959,1673971966.465357,3674924.500,11942,4,EM,1,100,RB
637469.718841,637469.718817,1673971966.517214,3674974.750,11942,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637469.770700,637469.770676,1673971966.569071,3675025.000,11942,4,EM,1,100,PS
637469.822558,637469.822534,1673971966.620928,3675075.250,11981,4,EM,1,100,RS
637469.874416,637469.874393,1673971966.672784,3675125.500,11981,4,EM,1,100,RB
637469.926275,637469.926251,1673971966.724641,3675175.750,11981,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637469.978133,637469.978109,1673971966.776498,3675226.000,11981,4,EM,1,100,PS
637470.029992,637470.029968,1673971966.828355,3675276.250,12012,4,EM,1,100,RS
637470.081850,637470.081826,1673971966.880212,3675326.500,12012,4,EM,1,100,RB
637470.133708,637470.133684,1673971966.932069,3675376.750,12012,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637470.185567,637470.185543,1673971966.983926,3675427.000,12012,4,EM,1,100,PS
637470.237425,637470.237401,1673971967.035783,3675477.250,12046,4,EM,1,100,RS
637470.289283,637470.289260,1673971967.087640,3675527.500,12046,4,EM,1,100,RB
637470.341142,637470.341118,1673971967.139497,3675577.750,12046,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637470.393000,637470.392976,1673971967.191353,3675628.000,12046,4,EM,1,100,PS
637470.447181,637470.447157,1673971967.245532,3675680.500,12083,4,EM,1,100,RS
637470.501361,637470.501337,1673971967.299711,3675733.000,12083,4,EM,1,100,RB
637470.555541,637470.555517,1673971967.353890,3675785.500,12083,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637470.609722,637470.609698,1673971967.408069,3675838.000,12083,4,EM,1,100,PS
637470.661580,637470.661556,1673971967.459926,3675888.250,12114,4,EM,1,100,RS
637470.713439,637470.713415,1673971967.511783,3675938.500,12114,4,EM,1,100,RB
637470.765297,637470.765273,1673971967.563639,3675988.750,12114,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637470.817155,637470.817131,1673971967.615496,3676039.000,12114,4,EM,1,100,PS
637470.872884,637470.872860,1673971967.671223,3676093.000,12153,4,EM,1,100,RS
637470.928612,637470.928588,1673971967.726950,3676147.000,12153,4,EM,1,100,RB
637470.984340,637470.984317,1673971967.782677,3676201.000,12153,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637471.040069,637471.040045,1673971967.838404,3676255.000,12153,4,EM,1,100,PS
637471.091669,637471.091645,1673971967.890002,3676305.000,12185,4,EM,1,100,RS
637471.143270,637471.143246,1673971967.941602,3676355.000,12185,4,EM,1,100,RB
637471.194870,637471.194846,1673971967.993200,3676405.000,12185,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637471.246470,637471.246446,1673971968.044799,3676455.000,12185,4,EM,1,100,PS
637471.298329,637471.298305,1673971968.096656,3676505.250,12218,4,EM,1,100,RS
637471.350187,637471.350163,1673971968.148513,3676555.500,12218,4,EM,1,100,RB
637471.402045,637471.402022,1673971968.200370,3676605.750,12218,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637471.453904,637471.453880,1673971968.252227,3676656.000,12218,4,EM,1,100,PS
637471.507310,637471.507286,1673971968.305632,3676707.750,12255,4,EM,1,100,RS
637471.560717,637471.560693,1673971968.359037,3676759.500,12255,4,EM,1,100,RB
637471.614123,637471.614099,1673971968.412441,3676811.250,12255,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637471.667529,637471.667505,1673971968.465846,3676863.000,12255,4,EM,1,100,PS
637471.719388,637471.719364,1673971968.517703,3676913.250,12289,4,EM,1,100,RS
637471.771246,637471.771222,1673971968.569560,3676963.500,12289,4,EM,1,100,RB
637471.823105,637471.823081,1673971968.621417,3677013.750,12289,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637471.874963,637471.874939,1673971968.673274,3677064.000,12289,4,EM,1,100,PS
637471.926821,637471.926797,1673971968.725131,3677114.250,12325,4,EM,1,100,RS
637471.978680,637471.978656,1673971968.776988,3677164.500,12325,4,EM,1,100,RB
637472.030538,637472.030514,1673971968.828845,3677214.750,12325,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637472.082396,637472.082372,1673971968.880702,3677265.000,12325,4,EM,1,100,PS
637472.134255,637472.134231,1673971968.932559,3677315.250,12357,4,EM,1,100,RS
637472.186113,637472.186089,1673971968.984415,3677365.500,12357,4,EM,1,100,RB
637472.237971,637472.237948,1673971969.036272,3677415.750,12357,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637472.289830,637472.289806,1673971969.088129,3677466.000,12357,4,EM,1,100,PS
637472.341688,637472.341664,1673971969.139986,3677516.250,12393,4,EM,1,100,RS
637472.393547,637472.393523,1673971969.191843,3677566.500,12393,4,EM,1,100,RB
