LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
637393.272116,637393.272093,1673971890.072662,3600899.000,64948,1,SF,1,100,0.0000
637393.607518,637393.607496,1673971890.408054,3601224.000,64998,1,SF,1,100,0.0000
637394.005873,637394.005851,1673971890.806398,3601610.000,65068,1,SF,1,100,0.0000
637394.335084,637394.335061,1673971891.135599,3601929.000,65117,1,SF,1,100,0.0000
637394.602374,637394.602351,1673971891.402881,3602188.000,65170,1,SF,1,100,0.0000
637394.934680,637394.934657,1673971891.735178,3602510.000,65222,1,SF,1,100,0.0000
637395.269050,637395.269028,1673971892.069539,3602834.000,65272,1,SF,1,100,0.0000
637395.666373,637395.666351,1673971892.466851,3603219.000,65332,1,SF,1,100,0.0000
637395.935727,637395.935705,1673971892.736197,3603480.000,65385,1,SF,1,100,0.0000
637396.268034,637396.268011,1673971893.068494,3603802.000,65436,1,SF,1,100,0.0000
637396.602404,637396.602381,1673971893.402855,3604126.000,65487,1,SF,1,100,0.0000
637397.003855,637397.003832,1673971893.804294,3604515.000,21,1,SF,1,100,0.0000
637397.337193,637397.337171,1673971894.137623,3604838.000,75,1,SF,1,100,0.0000
637397.668468,637397.668445,1673971894.468888,3605159.000,123,1,SF,1,100,0.0000
637397.932662,637397.932639,1673971894.733075,3605415.000,177,1,SF,1,100,0.0000
637398.270128,637398.270105,1673971895.070532,3605742.000,227,1,SF,1,100,0.0000
637398.600371,637398.600348,1673971895.400764,3606062.000,279,1,SF,1,100,0.0000
637399.002853,637399.002831,1673971895.803236,3606452.000,350,1,SF,1,100,0.0000
637399.335160,637399.335137,1673971896.135533,3606774.000,402,1,SF,1,100,0.0000
637399.601418,637399.601395,1673971896.401783,3607032.000,451,1,SF,1,100,0.0000
637399.934756,637399.934733,1673971896.735112,3607355.000,504,1,SF,1,100,0.0000
637400.268095,637400.268072,1673971897.068441,3607678.000,555,1,SF,1,100,0.0000
637400.597305,637400.597282,1673971897.397642,3607997.000,606,1,SF,1,100,0.0000
637400.929611,637400.929588,1673971897.729939,3608319.000,665,1,SF,1,100,0.0000
637401.261918,637401.261895,1673971898.062236,3608641.000,715,1,SF,1,100,0.0000
637401.658209,637401.658186,1673971898.458516,3609025.000,784,1,SF,1,100,0.0000
637401.990515,637401.990492,1673971898.790812,3609347.000,839,1,SF,1,100,0.0000
637402.322821,637402.322799,1673971899.123110,3609669.000,887,1,SF,1,100,0.0000
637402.654096,637402.654073,1673971899.454375,3609990.000,941,1,SF,1,100,0.0000
637402.922418,637402.922395,1673971899.722689,3610250.000,989,1,SF,1,100,0.0000
637403.254724,637403.254701,1673971900.054986,3610572.000,1047,1,SF,1,100,0.0000
637403.589094,637403.589072,1673971900.389347,3610896.000,1096,1,SF,1,100,0.0000
637403.919337,637403.919314,1673971900.719580,3611216.000,1148,1,SF,1,100,0.0000
637404.254739,637404.254716,1673971901.054973,3611541.000,1200,1,SF,1,100,0.0000
637404.654126,637404.654103,1673971901.454348,3611928.000,1268,1,SF,1,100,0.0000
637404.982305,637404.982282,1673971901.782517,3612246.000,1322,1,SF,1,100,0.0000
637405.251658,637405.251636,1673971902.051863,3612507.000,1375,1,SF,1,100,0.0000
637405.582933,637405.582910,1673971902.383128,3612828.000,1424,1,SF,1,100,0.0000
637405.922463,637405.922440,1673971902.722649,3613157.000,1477,1,SF,1,100,0.0000
637406.252706,637406.252683,1673971903.052882,3613477.000,1533,1,SF,1,100,0.0000
637406.589140,637406.589117,1673971903.389307,3613803.000,1584,1,SF,1,100,0.0000
637406.987495,637406.987472,1673971903.787651,3614189.000,1654,1,SF,1,100,0.0000
637407.320833,637407.320810,1673971904.120980,3614512.000,1708,1,SF,1,100,0.0000
637407.588123,637407.588100,1673971904.388262,3614771.000,1756,1,SF,1,100,0.0000
637407.919398,637407.919375,1673971904.719527,3615092.000,1810,1,SF,1,100,0.0000
637408.252736,637408.252713,1673971905.052856,3615415.000,1860,1,SF,1,100,0.0000
637408.582978,637408.582956,1673971905.383089,3615735.000,1912,1,SF,1,100,0.0000
637408.985461,637408.985438,1673971905.785560,3616125.000,1982,1,SF,1,100,0.0000
637409.316736,637409.316713,1673971906.116825,3616446.000,2035,1,SF,1,100,0.0000
637409.648010,637409.647987,1673971906.448090,3616767.000,2084,1,SF,1,100,0.0000
637409.912204,637409.912181,1673971906.712276,3617023.000,2137,1,SF,1,100,0.0000
637410.246574,637410.246552,1673971907.046638,3617347.000,2188,1,SF,1,100,0.0000
637410.575785,637410.575762,1673971907.375839,3617666.000,2239,1,SF,1,100,0.0000
637410.975172,637410.975149,1673971907.775214,3618053.000,2309,1,SF,1,100,0.0000
637411.306446,637411.306423,1673971908.106479,3618374.000,2368,1,SF,1,100,0.0000
637411.636689,637411.636666,1673971908.436712,3618694.000,2416,1,SF,1,100,0.0000
637411.973123,637411.973100,1673971908.773137,3619020.000,2472,1,SF,1,100,0.0000
637412.305429,637412.305406,1673971909.105434,3619342.000,2523,1,SF,1,100,0.0000
637412.570655,637412.570632,1673971909.370652,3619599.000,2574,1,SF,1,100,0.0000
637412.905026,637412.905003,1673971909.705013,3619923.000,2625,1,SF,1,100,0.0000
637413.236300,637413.236277,1673971910.036278,3620244.000,2676,1,SF,1,100,0.0000
637413.572734,637413.572711,1673971910.372703,3620570.000,2729,1,SF,1,100,0.0000
637413.971089,637413.971066,1673971910.771046,3620956.000,2799,1,SF,1,100,0.0000
637414.238379,637414.238356,1673971911.038329,3621215.000,2848,1,SF,1,100,0.0000
637414.570686,637414.570663,1673971911.370626,3621537.000,2901,1,SF,1,100,0.0000
637414.905056,637414.905033,1673971911.704987,3621861.000,2953,1,SF,1,100,0.0000
637415.239426,637415.239403,1673971912.039347,3622185.000,3003,1,SF,1,100,0.0000
637415.638813,637415.638790,1673971912.438723,3622572.000,3071,1,SF,1,100,0.0000
637415.973184,637415.973161,1673971912.773084,3622896.000,3124,1,SF,1,100,0.0000
637416.236346,637416.236323,1673971913.036238,3623151.000,3175,1,SF,1,100,0.0000
637416.572780,637416.572757,1673971913.372663,3623477.000,3233,1,SF,1,100,0.0000
637416.905086,637416.905063,1673971913.704960,3623799.000,3285,1,SF,1,100,0.0000
637417.237393,637417.237370,1673971914.037257,3624121.000,3336,1,SF,1,100,0.0000
637417.634716,637417.634693,1673971914.434569,3624506.000,3404,1,SF,1,100,0.0000
637417.971150,637417.971127,1673971914.770993,3624832.000,3459,1,SF,1,100,0.0000
637418.236376,637418.236353,1673971915.036212,3625089.000,3508,1,SF,1,100,0.0000
637418.567650,637418.567627,1673971915.367477,3625410.000,3560,1,SF,1,100,0.0000
637418.898925,637418.898902,1673971915.698742,3625731.000,3613,1,SF,1,100,0.0000
637419.298312,637419.298289,1673971916.098117,3626118.000,3680,1,SF,1,100,0.0000
637419.630618,637419.630595,1673971916.430414,3626440.000,3731,1,SF,1,100,0.0000
637419.894812,637419.894789,1673971916.694601,3626696.000,3785,1,SF,1,100,0.0000
637420.228150,637420.228127,1673971917.027930,3627019.000,3835,1,SF,1,100,0.0000
637420.557361,637420.557338,1673971917.357131,3627338.000,3889,1,SF,1,100,0.0000
637420.889667,637420.889644,1673971917.689428,3627660.000,3940,1,SF,1,100,0.0000
637421.219910,637421.219886,1673971918.019661,3627980.000,3991,1,SF,1,100,0.0000
637421.553248,637421.553225,1673971918.352990,3628303.000,4044,1,SF,1,100,0.0000
637421.953667,637421.953644,1673971918.753397,3628691.000,4101,1,SF,1,100,0.0000
637422.285973,637422.285950,1673971919.085694,3629013.000,4152,1,SF,1,100,0.0000
637422.553263,637422.553240,1673971919.352976,3629272.000,4205,1,SF,1,100,0.0000
637422.886602,637422.886578,1673971919.686305,3629595.000,4257,1,SF,1,100,0.0000
637423.217876,637423.217853,1673971920.017570,3629916.000,4307,1,SF,1,100,0.0000
637423.554310,637423.554287,1673971920.353995,3630242.000,4361,1,SF,1,100,0.0000
637423.882489,637423.882466,1673971920.682164,3630560.000,4412,1,SF,1,100,0.0000
637424.219955,637424.219932,1673971921.019621,3630887.000,4465,1,SF,1,100,0.0000
637424.617278,637424.617255,1673971921.416933,3631272.000,4533,1,SF,1,100,0.0000
637424.950617,637424.950593,1673971921.750262,3631595.000,4584,1,SF,1,100,0.0000
637425.218938,637425.218915,1673971922.018576,3631855.000,4637,1,SF,1,100,0.0000
637425.550213,637425.550190,1673971922.349841,3632176.000,4688,1,SF,1,100,0.0000
637425.885615,637425.885592,1673971922.685234,3632501.000,4737,1,SF,1,100,0.0000
637426.281906,637426.281883,1673971923.081513,3632885.000,4807,1,SF,1,100,0.0000
637426.552292,637426.552269,1673971923.351892,3633147.000,4860,1,SF,1,100,0.0000
637426.884598,637426.884575,1673971923.684188,3633469.000,4912,1,SF,1,100,0.0000
637427.218969,637427.218946,1673971924.018549,3633793.000,4969,1,SF,1,100,0.0000
637427.551275,637427.551252,1673971924.350846,3634115.000,5021,1,SF,1,100,0.0000
637427.882550,637427.882526,1673971924.682111,3634436.000,5070,1,SF,1,100,0.0000
637428.213824,637428.213801,1673971925.013376,3634757.000,5125,1,SF,1,100,0.0000
637428.545098,637428.545075,1673971925.344641,3635078.000,5176,1,SF,1,100,0.0000
637428.942421,637428.942398,1673971925.741953,3635463.000,5246,1,SF,1,100,0.0000
637429.275760,637429.275736,1673971926.075282,3635786.000,5297,1,SF,1,100,0.0000
637429.538922,637429.538898,1673971926.338436,3636041.000,5348,1,SF,1,100,0.0000
637429.873292,637429.873269,1673971926.672797,3636365.000,5401,1,SF,1,100,0.0000
637430.206630,637430.206607,1673971927.006126,3636688.000,5452,1,SF,1,100,0.0000
637430.534809,637430.534786,1673971927.334295,3637006.000,5504,1,SF,1,100,0.0000
637430.933164,637430.933140,1673971927.732639,3637392.000,5574,1,SF,1,100,0.0000
637431.269598,637431.269575,1673971928.069063,3637718.000,5624,1,SF,1,100,0.0000
637431.534824,637431.534801,1673971928.334282,3637975.000,5676,1,SF,1,100,0.0000
637431.868162,637431.868139,1673971928.667611,3638298.000,5727,1,SF,1,100,0.0000
637432.200469,637432.200445,1673971928.999908,3638620.000,5780,1,SF,1,100,0.0000
637432.601920,637432.601896,1673971929.401347,3639009.000,5853,1,SF,1,100,0.0000
637432.933194,637432.933171,1673971929.732612,3639330.000,5906,1,SF,1,100,0.0000
637433.197388,637433.197365,1673971929.996799,3639586.000,5957,1,SF,1,100,0.0000
637433.533822,637433.533799,1673971930.333223,3639912.000,6008,1,SF,1,100,0.0000
637433.863033,637433.863009,1673971930.662424,3640231.000,6060,1,SF,1,100,0.0000
637434.203595,637434.203572,1673971931.002977,3640561.000,6112,1,SF,1,100,0.0000
637434.533838,637434.533814,1673971931.333210,3640881.000,6164,1,SF,1,100,0.0000
637434.936321,637434.936297,1673971931.735682,3641271.000,6231,1,SF,1,100,0.0000
637435.267595,637435.267572,1673971932.066947,3641592.000,6284,1,SF,1,100,0.0000
637435.532821,637435.532797,1673971932.332165,3641849.000,6336,1,SF,1,100,0.0000
637435.868223,637435.868200,1673971932.667558,3642174.000,6388,1,SF,1,100,0.0000
637436.199498,637436.199474,1673971932.998823,3642495.000,6440,1,SF,1,100,0.0000
637436.599917,637436.599893,1673971933.399230,3642883.000,6508,1,SF,1,100,0.0000
637436.931191,637436.931168,1673971933.730495,3643204.000,6561,1,SF,1,100,0.0000
637437.198481,637437.198457,1673971933.997778,3643463.000,6612,1,SF,1,100,0.0000
637437.529755,637437.529732,1673971934.329043,3643784.000,6663,1,SF,1,100,0.0000
637437.861030,637437.861006,1673971934.660308,3644105.000,6722,1,SF,1,100,0.0000
637438.193336,637438.193313,1673971934.992604,3644427.000,6772,1,SF,1,100,0.0000
637438.524610,637438.524587,1673971935.323869,3644748.000,6824,1,SF,1,100,0.0000
637438.925029,637438.925006,1673971935.724277,3645136.000,6894,1,SF,1,100,0.0000
637439.258368,637439.258344,1673971936.057606,3645459.000,6944,1,SF,1,100,0.0000
637439.521530,637439.521506,1673971936.320760,3645714.000,6996,1,SF,1,100,0.0000
637439.853836,637439.853813,1673971936.653057,3646036.000,7048,1,SF,1,100,0.0000
637440.189238,637440.189215,1673971936.988450,3646361.000,7100,1,SF,1,100,0.0000
637440.587593,637440.587570,1673971937.386794,3646747.000,7168,1,SF,1,100,0.0000
637440.917836,637440.917812,1673971937.717027,3647067.000,7221,1,SF,1,100,0.0000
637441.187190,637441.187166,1673971937.986373,3647328.000,7272,1,SF,1,100,0.0000
637441.519496,637441.519473,1673971938.318670,3647650.000,7323,1,SF,1,100,0.0000
637441.853866,637441.853843,1673971938.653031,3647974.000,7376,1,SF,1,100,0.0000
637442.184109,637442.184085,1673971938.983264,3648294.000,7427,1,SF,1,100,0.0000
637442.587624,637442.587600,1673971939.386767,3648685.000,7495,1,SF,1,100,0.0000
637442.984947,637442.984923,1673971939.784079,3649070.000,7551,1,SF,1,100,0.0000
637443.186188,637443.186165,1673971939.985315,3649265.000,7588,1,SF,1,100,0.0000
637443.522622,637443.522599,1673971940.321739,3649591.000,7640,1,SF,1,100,0.0000
637443.851833,637443.851809,1673971940.650940,3649910.000,7693,1,SF,1,100,0.0000
637444.188267,637444.188244,1673971940.987365,3650236.000,7744,1,SF,1,100,0.0000
637444.518510,637444.518486,1673971941.317598,3650556.000,7795,1,SF,1,100,0.0000
637444.920993,637444.920969,1673971941.720070,3650946.000,7865,1,SF,1,100,0.0000
637445.186218,637445.186195,1673971941.985288,3651203.000,7916,1,SF,1,100,0.0000
637445.520589,637445.520565,1673971942.319649,3651527.000,7967,1,SF,1,100,0.0000
637445.851863,637445.851840,1673971942.650914,3651848.000,8016,1,SF,1,100,0.0000
637446.185202,637446.185178,1673971942.984243,3652171.000,8071,1,SF,1,100,0.0000
637446.585621,637446.585597,1673971943.384650,3652559.000,8139,1,SF,1,100,0.0000
637446.916895,637446.916871,1673971943.715915,3652880.000,8190,1,SF,1,100,0.0000
637447.248169,637447.248146,1673971944.047180,3653201.000,8243,1,SF,1,100,0.0000
637447.513395,637447.513372,1673971944.312399,3653458.000,8295,1,SF,1,100,0.0000
637447.844670,637447.844646,1673971944.643664,3653779.000,8346,1,SF,1,100,0.0000
637448.176976,637448.176952,1673971944.975961,3654101.000,8399,1,SF,1,100,0.0000
637448.573267,637448.573243,1673971945.372240,3654485.000,8458,1,SF,1,100,0.0000
637448.905573,637448.905550,1673971945.704537,3654807.000,8511,1,SF,1,100,0.0000
637449.170799,637449.170776,1673971945.969756,3655064.000,8562,1,SF,1,100,0.0000
637449.505170,637449.505146,1673971946.304116,3655388.000,8613,1,SF,1,100,0.0000
637449.837476,637449.837452,1673971946.636414,3655710.000,8662,1,SF,1,100,0.0000
637450.238927,637450.238903,1673971947.037853,3656099.000,8732,1,SF,1,100,0.0000
637450.571233,637450.571210,1673971947.370150,3656421.000,8785,1,SF,1,100,0.0000
637450.904572,637450.904548,1673971947.703479,3656744.000,8837,1,SF,1,100,0.0000
637451.171862,637451.171838,1673971947.970761,3657003.000,8889,1,SF,1,100,0.0000
637451.502104,637451.502080,1673971948.300994,3657323.000,8941,1,SF,1,100,0.0000
637451.836474,637451.836451,1673971948.635355,3657647.000,8992,1,SF,1,100,0.0000
637452.166717,637452.166693,1673971948.965588,3657967.000,9045,1,SF,1,100,0.0000
637452.570232,637452.570208,1673971949.369092,3658358.000,9113,1,SF,1,100,0.0000
637452.899442,637452.899418,1673971949.698292,3658677.000,9166,1,SF,1,100,0.0000
637453.169828,637453.169804,1673971949.968671,3658939.000,9217,1,SF,1,100,0.0000
637453.505230,637453.505207,1673971950.304064,3659264.000,9273,1,SF,1,100,0.0000
637453.834441,637453.834417,1673971950.633265,3659583.000,9327,1,SF,1,100,0.0000
637454.170875,637454.170852,1673971950.969690,3659909.000,9377,1,SF,1,100,0.0000
637454.501118,637454.501094,1673971951.299922,3660229.000,9429,1,SF,1,100,0.0000
637454.897408,637454.897385,1673971951.696202,3660613.000,9483,1,SF,1,100,0.0000
637455.162634,637455.162611,1673971951.961421,3660870.000,9535,1,SF,1,100,0.0000
637455.499069,637455.499045,1673971952.297845,3661196.000,9587,1,SF,1,100,0.0000
637455.830343,637455.830320,1673971952.629110,3661517.000,9635,1,SF,1,100,0.0000
637456.228698,637456.228674,1673971953.027454,3661903.000,9706,1,SF,1,100,0.0000
637456.558940,637456.558917,1673971953.357687,3662223.000,9759,1,SF,1,100,0.0000
637456.826230,637456.826207,1673971953.624969,3662482.000,9810,1,SF,1,100,0.0000
637457.155441,637457.155417,1673971953.954170,3662801.000,9863,1,SF,1,100,0.0000
637457.487747,637457.487723,1673971954.286467,3663123.000,9914,1,SF,1,100,0.0000
637457.819022,637457.818998,1673971954.617732,3663444.000,9963,1,SF,1,100,0.0000
637458.218408,637458.218385,1673971955.017108,3663831.000,10034,1,SF,1,100,0.0000
637458.553811,637458.553787,1673971955.352500,3664156.000,10086,1,SF,1,100,0.0000
637458.886117,637458.886094,1673971955.684798,3664478.000,10145,1,SF,1,100,0.0000
637459.217392,637459.217368,1673971956.016062,3664799.000,10195,1,SF,1,100,0.0000
637459.485714,637459.485690,1673971956.284377,3665059.000,10247,1,SF,1,100,0.0000
637459.816988,637459.816964,1673971956.615642,3665380.000,10296,1,SF,1,100,0.0000
637460.156518,637460.156495,1673971956.955163,3665709.000,10351,1,SF,1,100,0.0000
637460.554873,637460.554850,1673971957.353506,3666095.000,10419,1,SF,1,100,0.0000
637460.888212,637460.888188,1673971957.686835,3666418.000,10469,1,SF,1,100,0.0000
637461.154470,637461.154446,1673971957.953085,3666676.000,10523,1,SF,1,100,0.0000
637461.485744,637461.485720,1673971958.284350,3666997.000,10574,1,SF,1,100,0.0000
637461.820114,637461.820091,1673971958.618711,3667321.000,10623,1,SF,1,100,0.0000
637462.217437,637462.217413,1673971959.016023,3667706.000,10694,1,SF,1,100,0.0000
637462.555936,637462.555912,1673971959.354512,3668034.000,10746,1,SF,1,100,0.0000
637462.885146,637462.885122,1673971959.683713,3668353.000,10798,1,SF,1,100,0.0000
637463.155532,637463.155508,1673971959.954091,3668615.000,10850,1,SF,1,100,0.0000
637463.487838,637463.487815,1673971960.286388,3668937.000,10902,1,SF,1,100,0.0000
637463.818081,637463.818057,1673971960.616621,3669257.000,10950,1,SF,1,100,0.0000
637464.154515,637464.154491,1673971960.953046,3669583.000,11011,1,SF,1,100,0.0000
637464.554934,637464.554910,1673971961.353453,3669971.000,11079,1,SF,1,100,0.0000
637464.885176,637464.885153,1673971961.683686,3670291.000,11130,1,SF,1,100,0.0000
637465.151434,637465.151411,1673971961.949937,3670549.000,11183,1,SF,1,100,0.0000
637465.482709,637465.482685,1673971962.281202,3670870.000,11234,1,SF,1,100,0.0000
637465.812951,637465.812927,1673971962.611434,3671190.000,11283,1,SF,1,100,0.0000
637466.211306,637466.211282,1673971963.009778,3671576.000,11354,1,SF,1,100,0.0000
637466.541548,637466.541525,1673971963.340011,3671896.000,11406,1,SF,1,100,0.0000
637466.808838,637466.808815,1673971963.607293,3672155.000,11456,1,SF,1,100,0.0000
637467.141145,637467.141121,1673971963.939590,3672477.000,11510,1,SF,1,100,0.0000
637467.473451,637467.473427,1673971964.271887,3672799.000,11562,1,SF,1,100,0.0000
637467.804726,637467.804702,1673971964.603152,3673120.000,11610,1,SF,1,100,0.0000
637468.202048,637468.202025,1673971965.000464,3673505.000,11680,1,SF,1,100,0.0000
637468.471402,637468.471378,1673971965.269810,3673766.000,11734,1,SF,1,100,0.0000
637468.803709,637468.803685,1673971965.602107,3674088.000,11782,1,SF,1,100,0.0000
637469.137047,637469.137023,1673971965.935436,3674411.000,11836,1,SF,1,100,0.0000
637469.472450,637469.472426,1673971966.270829,3674736.000,11894,1,SF,1,100,0.0000
637469.870804,637469.870781,1673971966.669173,3675122.000,11964,1,SF,1,100,0.0000
637470.206207,637470.206183,1673971967.004565,3675447.000,12013,1,SF,1,100,0.0000
637470.536449,637470.536425,1673971967.334798,3675767.000,12066,1,SF,1,100,0.0000
637470.805803,637470.805779,1673971967.604145,3676028.000,12115,1,SF,1,100,0.0000
637471.138110,637471.138086,1673971967.936442,3676350.000,12168,1,SF,1,100,0.0000
637471.472480,637471.472456,1673971968.270802,3676674.000,12222,1,SF,1,100,0.0000
637471.806850,637471.806826,1673971968.605163,3676998.000,12270,1,SF,1,100,0.0000
637472.206237,637472.206213,1673971969.004539,3677385.000,12340,1,SF,1,100,0.0000
637472.539576,637472.539552,1673971969.337868,3677708.000,12394,1,SF,1,100,0.0000
637472.803770,637472.803746,1673971969.602054,3677964.000,12442,1,SF,1,100,0.0000
637473.140204,637473.140180,1673971969.938479,3678290.000,12497,1,SF,1,100,0.0000
637473.472510,637473.472486,1673971970.270776,3678612.000,12549,1,SF,1,100,0.0000
637473.871897,637473.871873,1673971970.670151,3678999.000,12616,1,SF,1,100,0.0000
637474.203172,637474.203148,1673971971.001416,3679320.000,12668,1,SF,1,100,0.0000
637474.468398,637474.468374,1673971971.266635,3679577.000,12721,1,SF,1,100,0.0000
637474.866752,637474.866728,1673971971.664979,3679963.000,12777,1,SF,1,100,0.0000
637475.199059,637475.199035,1673971971.997275,3680285.000,12830,1,SF,1,100,0.0000
637475.464285,637475.464261,1673971972.262494,3680542.000,12882,1,SF,1,100,0.0000
637475.795559,637475.795535,1673971972.593759,3680863.000,12930,1,SF,1,100,0.0000
637476.127866,637476.127842,1673971972.926056,3681185.000,12986,1,SF,1,100,0.0000
637476.528284,637476.528260,1673971973.326463,3681573.000,13054,1,SF,1,100,0.0000
637476.859559,637476.859535,1673971973.657728,3681894.000,13104,1,SF,1,100,0.0000
637477.124785,637477.124761,1673971973.922946,3682151.000,13158,1,SF,1,100,0.0000
637477.457091,637477.457067,1673971974.255244,3682473.000,13209,1,SF,1,100,0.0000
637477.791462,637477.791438,1673971974.589604,3682797.000,13258,1,SF,1,100,0.0000
637478.188784,637478.188760,1673971974.986916,3683182.000,13329,1,SF,1,100,0.0000
637478.525219,637478.525195,1673971975.323341,3683508.000,13381,1,SF,1,100,0.0000
637478.790445,637478.790421,1673971975.588559,3683765.000,13430,1,SF,1,100,0.0000
637479.124815,637479.124791,1673971975.922920,3684089.000,13485,1,SF,1,100,0.0000
637479.458154,637479.458130,1673971976.256249,3684412.000,13537,1,SF,1,100,0.0000
637479.788396,637479.788372,1673971976.586482,3684732.000,13585,1,SF,1,100,0.0000
637480.124830,637480.124806,1673971976.922907,3685058.000,13646,1,SF,1,100,0.0000
637480.521121,637480.521097,1673971977.319186,3685442.000,13714,1,SF,1,100,0.0000
637480.856524,637480.856500,1673971977.654579,3685767.000,13764,1,SF,1,100,0.0000
637481.120718,637481.120693,1673971977.918766,3686023.000,13818,1,SF,1,100,0.0000
637481.458184,637481.458160,1673971978.256223,3686350.000,13869,1,SF,1,100,0.0000
637481.789458,637481.789434,1673971978.587488,3686671.000,13918,1,SF,1,100,0.0000
637482.188845,637482.188821,1673971978.986863,3687058.000,13989,1,SF,1,100,0.0000
637482.521152,637482.521128,1673971979.319160,3687380.000,14041,1,SF,1,100,0.0000
637482.852426,637482.852402,1673971979.650425,3687701.000,14092,1,SF,1,100,0.0000
637483.116620,637483.116596,1673971979.914611,3687957.000,14145,1,SF,1,100,0.0000
637483.449958,637483.449934,1673971980.247940,3688280.000,14197,1,SF,1,100,0.0000
637483.784329,637483.784305,1673971980.582301,3688604.000,14245,1,SF,1,100,0.0000
637484.116635,637484.116611,1673971980.914598,3688926.000,14301,1,SF,1,100,0.0000
637484.516022,637484.515998,1673971981.313974,3689313.000,14369,1,SF,1,100,0.0000
637484.844200,637484.844176,1673971981.642143,3689631.000,14419,1,SF,1,100,0.0000
637485.111490,637485.111466,1673971981.909425,3689890.000,14473,1,SF,1,100,0.0000
637485.507781,637485.507757,1673971982.305705,3690274.000,14527,1,SF,1,100,0.0000
637485.773007,637485.772983,1673971982.570923,3690531.000,14580,1,SF,1,100,0.0000
637486.104281,637486.104257,1673971982.902188,3690852.000,14631,1,SF,1,100,0.0000
637486.438652,637486.438628,1673971983.236549,3691176.000,14683,1,SF,1,100,0.0000
637486.774054,637486.774030,1673971983.571942,3691501.000,14733,1,SF,1,100,0.0000
637487.172409,637487.172385,1673971983.970285,3691887.000,14803,1,SF,1,100,0.0000
637487.502652,637487.502627,1673971984.300518,3692207.000,14855,1,SF,1,100,0.0000
637487.772006,637487.771981,1673971984.569865,3692468.000,14905,1,SF,1,100,0.0000
637488.104312,637488.104288,1673971984.902162,3692790.000,14959,1,SF,1,100,0.0000
637488.441778,637488.441754,1673971985.239619,3693117.000,15007,1,SF,1,100,0.0000
637488.839101,637488.839077,1673971985.636930,3693502.000,15077,1,SF,1,100,0.0000
637489.106391,637489.106367,1673971985.904212,3693761.000,15114,1,SF,1,100,0.0000
637489.438698,637489.438673,1673971986.236509,3694083.000,15168,1,SF,1,100,0.0000
637489.768940,637489.768916,1673971986.566742,3694403.000,15216,1,SF,1,100,0.0000
637490.170391,637490.170367,1673971986.968182,3694792.000,15286,1,SF,1,100,0.0000
637490.503729,637490.503705,1673971987.301511,3695115.000,15345,1,SF,1,100,0.0000
637490.841196,637490.841171,1673971987.638968,3695442.000,15395,1,SF,1,100,0.0000
637491.172470,637491.172446,1673971987.970232,3695763.000,15449,1,SF,1,100,0.0000
637491.442856,637491.442832,1673971988.240611,3696025.000,15500,1,SF,1,100,0.0000
637491.773098,637491.773074,1673971988.570844,3696345.000,15550,1,SF,1,100,0.0000
637492.105405,637492.105381,1673971988.903141,3696667.000,15604,1,SF,1,100,0.0000
637492.501696,637492.501671,1673971989.299420,3697051.000,15672,1,SF,1,100,0.0000
637492.836066,637492.836042,1673971989.633781,3697375.000,15723,1,SF,1,100,0.0000
637493.101292,637493.101268,1673971989.899000,3697632.000,15776,1,SF,1,100,0.0000
637493.434630,637493.434606,1673971990.232328,3697955.000,15825,1,SF,1,100,0.0000
637493.763841,637493.763816,1673971990.561530,3698274.000,15876,1,SF,1,100,0.0000
637494.097179,637494.097155,1673971990.894858,3698597.000,15932,1,SF,1,100,0.0000
637494.428454,637494.428429,1673971991.226123,3698918.000,15983,1,SF,1,100,0.0000
637494.824744,637494.824720,1673971991.622403,3699302.000,16051,1,SF,1,100,0.0000
637495.157051,637495.157026,1673971991.954700,3699624.000,16104,1,SF,1,100,0.0000
637495.426405,637495.426380,1673971992.224046,3699885.000,16155,1,SF,1,100,0.0000
637495.823728,637495.823703,1673971992.621358,3700270.000,16211,1,SF,1,100,0.0000
637496.157066,637496.157042,1673971992.954687,3700593.000,16264,1,SF,1,100,0.0000
637496.489372,637496.489348,1673971993.286984,3700915.000,16318,1,SF,1,100,0.0000
637496.758726,637496.758702,1673971993.556330,3701176.000,16366,1,SF,1,100,0.0000
637497.088969,637497.088944,1673971993.886563,3701496.000,16421,1,SF,1,100,0.0000
637497.424371,637497.424347,1673971994.221956,3701821.000,16473,1,SF,1,100,0.0000
637497.827886,637497.827862,1673971994.625459,3702212.000,16542,1,SF,1,100,0.0000
637498.158128,637498.158104,1673971994.955692,3702532.000,16594,1,SF,1,100,0.0000
637498.427482,637498.427458,1673971995.225039,3702793.000,16647,1,SF,1,100,0.0000
637498.757725,637498.757700,1673971995.555272,3703113.000,16696,1,SF,1,100,0.0000
637499.094159,637499.094135,1673971995.891696,3703439.000,16749,1,SF,1,100,0.0000
637499.490450,637499.490426,1673971996.287976,3703823.000,16817,1,SF,1,100,0.0000
637499.827916,637499.827892,1673971996.625433,3704150.000,16870,1,SF,1,100,0.0000
637500.097270,637500.097246,1673971996.894779,3704411.000,16921,1,SF,1,100,0.0000
637500.426481,637500.426456,1673971997.223980,3704730.000,16974,1,SF,1,100,0.0000
637500.762915,637500.762891,1673971997.560405,3705056.000,17023,1,SF,1,100,0.0000
