LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
637407.347666,637407.347643,1673971904.147811,3614538.000,1731,3,AY,1,100,-0.072
637407.387914,637407.387891,1673971904.188058,3614577.000,1731,3,AY,1,100,-0.071
637407.428162,637407.428139,1673971904.228305,3614616.000,1731,3,AY,1,100,-0.072
637407.468066,637407.468044,1673971904.268208,3614654.667,1748,3,AY,1,100,-0.071
637407.507971,637407.507948,1673971904.308111,3614693.333,1748,3,AY,1,100,-0.071
637407.547875,637407.547852,1673971904.348015,3614732.000,1748,3,AY,1,100,-0.070
637407.587091,637407.587068,1673971904.387230,3614770.000,1765,2,AY,1,100,-0.072
637407.626308,637407.626285,1673971904.426445,3614808.000,1765,2,AY,1,100,-0.070
637407.665868,637407.665845,1673971904.466004,3614846.333,1782,3,AY,1,100,-0.071
637407.705428,637407.705405,1673971904.505563,3614884.667,1782,3,AY,1,100,-0.072
637407.744988,637407.744966,1673971904.545123,3614923.000,1782,3,AY,1,100,-0.071
637407.784893,637407.784870,1673971904.585026,3614961.667,1801,3,AY,1,100,-0.069
637407.824797,637407.824774,1673971904.624929,3615000.333,1801,3,AY,1,100,-0.072
637407.864701,637407.864678,1673971904.664832,3615039.000,1801,3,AY,1,100,-0.071
637407.905982,637407.905959,1673971904.706111,3615079.000,1817,2,AY,1,100,-0.072
637407.947262,637407.947239,1673971904.747390,3615119.000,1817,2,AY,1,100,-0.071
637407.994218,637407.994195,1673971904.794345,3615164.500,1835,2,AY,1,100,-0.073
637408.041175,637408.041152,1673971904.841300,3615210.000,1835,2,AY,1,100,-0.070
637408.081079,637408.081056,1673971904.881203,3615248.667,1852,3,AY,1,100,-0.072
637408.120983,637408.120960,1673971904.921107,3615287.333,1852,3,AY,1,100,-0.070
637408.160887,637408.160865,1673971904.961010,3615326.000,1852,3,AY,1,100,-0.073
637408.199760,637408.199737,1673971904.999881,3615363.667,1869,3,AY,1,100,-0.069
637408.238632,637408.238609,1673971905.038752,3615401.333,1869,3,AY,1,100,-0.072
637408.277504,637408.277481,1673971905.077623,3615439.000,1869,3,AY,1,100,-0.074
637408.317753,637408.317730,1673971905.117870,3615478.000,1885,2,AY,1,100,-0.069
637408.358001,637408.357978,1673971905.158118,3615517.000,1885,2,AY,1,100,-0.069
637408.397561,637408.397538,1673971905.197677,3615555.333,1903,3,AY,1,100,-0.073
637408.437121,637408.437099,1673971905.237236,3615593.667,1903,3,AY,1,100,-0.071
637408.476682,637408.476659,1673971905.276795,3615632.000,1903,3,AY,1,100,-0.071
637408.516414,637408.516391,1673971905.316526,3615670.500,1921,2,AY,1,100,-0.072
637408.556146,637408.556123,1673971905.356257,3615709.000,1921,2,AY,1,100,-0.073
637408.596051,637408.596028,1673971905.396160,3615747.667,1937,3,AY,1,100,-0.071
637408.635955,637408.635932,1673971905.436064,3615786.333,1937,3,AY,1,100,-0.071
637408.675859,637408.675836,1673971905.475967,3615825.000,1937,3,AY,1,100,-0.071
637408.716795,637408.716773,1673971905.516902,3615864.667,1954,3,AY,1,100,-0.072
637408.757732,637408.757709,1673971905.557837,3615904.333,1954,3,AY,1,100,-0.072
637408.798668,637408.798645,1673971905.598772,3615944.000,1954,3,AY,1,100,-0.072
637408.838916,637408.838893,1673971905.639019,3615983.000,1971,2,AY,1,100,-0.071
637408.879165,637408.879142,1673971905.679266,3616022.000,1971,2,AY,1,100,-0.070
637408.919069,637408.919046,1673971905.719170,3616060.667,1991,3,AY,1,100,-0.072
637408.958973,637408.958950,1673971905.759073,3616099.333,1991,3,AY,1,100,-0.072
637408.998877,637408.998855,1673971905.798976,3616138.000,1991,3,AY,1,100,-0.073
637409.038094,637409.038071,1673971905.838191,3616176.000,2007,2,AY,1,100,-0.071
637409.077310,637409.077287,1673971905.877406,3616214.000,2007,2,AY,1,100,-0.071
637409.121342,637409.121319,1673971905.921437,3616256.667,2024,3,AY,1,100,-0.072
637409.165375,637409.165352,1673971905.965468,3616299.333,2024,3,AY,1,100,-0.070
637409.209407,637409.209384,1673971906.009500,3616342.000,2024,3,AY,1,100,-0.069
637409.249311,637409.249288,1673971906.049402,3616380.667,2044,3,AY,1,100,-0.071
637409.289216,637409.289193,1673971906.089306,3616419.333,2044,3,AY,1,100,-0.069
637409.329120,637409.329097,1673971906.129209,3616458.000,2044,3,AY,1,100,-0.069
637409.369368,637409.369345,1673971906.169456,3616497.000,2059,2,AY,1,100,-0.073
637409.409616,637409.409594,1673971906.209703,3616536.000,2059,2,AY,1,100,-0.072
637409.449177,637409.449154,1673971906.249262,3616574.333,2075,3,AY,1,100,-0.070
637409.488737,637409.488714,1673971906.288821,3616612.667,2075,3,AY,1,100,-0.071
637409.528297,637409.528274,1673971906.328381,3616651.000,2075,3,AY,1,100,-0.071
637409.568202,637409.568179,1673971906.368284,3616689.667,2093,3,AY,1,100,-0.071
637409.608106,637409.608083,1673971906.408187,3616728.333,2093,3,AY,1,100,-0.071
637409.648010,637409.647987,1673971906.448090,3616767.000,2093,3,AY,1,100,-0.073
637409.686710,637409.686688,1673971906.486789,3616804.500,2109,2,AY,1,100,-0.071
637409.725411,637409.725388,1673971906.525488,3616842.000,2109,2,AY,1,100,-0.072
637409.765659,637409.765636,1673971906.565736,3616881.000,2129,3,AY,1,100,-0.071
637409.805907,637409.805884,1673971906.605983,3616920.000,2129,3,AY,1,100,-0.072
637409.846156,637409.846133,1673971906.646230,3616959.000,2129,3,AY,1,100,-0.072
637409.885888,637409.885865,1673971906.685961,3616997.500,2144,2,AY,1,100,-0.068
637409.925620,637409.925597,1673971906.725692,3617036.000,2144,2,AY,1,100,-0.070
637409.965524,637409.965502,1673971906.765595,3617074.667,2163,3,AY,1,100,-0.071
637410.005429,637410.005406,1673971906.805499,3617113.333,2163,3,AY,1,100,-0.071
637410.045333,637410.045310,1673971906.845402,3617152.000,2163,3,AY,1,100,-0.068
637410.085237,637410.085214,1673971906.885305,3617190.667,2179,3,AY,1,100,-0.071
637410.125142,637410.125119,1673971906.925208,3617229.333,2179,3,AY,1,100,-0.071
637410.165046,637410.165023,1673971906.965111,3617268.000,2179,3,AY,1,100,-0.072
637410.212002,637410.211979,1673971907.012066,3617313.500,2197,2,AY,1,100,-0.070
637410.258959,637410.258936,1673971907.059021,3617359.000,2197,2,AY,1,100,-0.071
637410.299207,637410.299184,1673971907.099268,3617398.000,2215,2,AY,1,100,-0.070
637410.339455,637410.339432,1673971907.139515,3617437.000,2215,2,AY,1,100,-0.071
637410.379359,637410.379336,1673971907.179419,3617475.667,2231,3,AY,1,100,-0.070
637410.419264,637410.419241,1673971907.219322,3617514.333,2231,3,AY,1,100,-0.070
637410.459168,637410.459145,1673971907.259225,3617553.000,2231,3,AY,1,100,-0.069
637410.498040,637410.498017,1673971907.298096,3617590.667,2248,3,AY,1,100,-0.070
637410.536913,637410.536890,1673971907.336967,3617628.333,2248,3,AY,1,100,-0.072
637410.575785,637410.575762,1673971907.375839,3617666.000,2248,3,AY,1,100,-0.071
637410.615689,637410.615666,1673971907.415742,3617704.667,2265,3,AY,1,100,-0.070
637410.655593,637410.655570,1673971907.455645,3617743.333,2265,3,AY,1,100,-0.070
637410.695498,637410.695475,1673971907.495548,3617782.000,2265,3,AY,1,100,-0.071
637410.735746,637410.735723,1673971907.535795,3617821.000,2281,2,AY,1,100,-0.071
637410.775994,637410.775971,1673971907.576042,3617860.000,2281,2,AY,1,100,-0.071
637410.815899,637410.815876,1673971907.615945,3617898.667,2299,3,AY,1,100,-0.073
637410.855803,637410.855780,1673971907.655849,3617937.333,2299,3,AY,1,100,-0.072
637410.895707,637410.895684,1673971907.695752,3617976.000,2299,3,AY,1,100,-0.070
637410.935439,637410.935416,1673971907.735483,3618014.500,2318,2,AY,1,100,-0.071
637410.975172,637410.975149,1673971907.775214,3618053.000,2318,2,AY,1,100,-0.068
637411.015076,637411.015053,1673971907.815117,3618091.667,2335,3,AY,1,100,-0.071
637411.054980,637411.054957,1673971907.855020,3618130.333,2335,3,AY,1,100,-0.071
637411.094885,637411.094862,1673971907.894923,3618169.000,2335,3,AY,1,100,-0.070
637411.134101,637411.134078,1673971907.934139,3618207.000,2351,3,AY,1,100,-0.070
637411.173317,637411.173294,1673971907.973354,3618245.000,2351,3,AY,1,100,-0.070
637411.212533,637411.212510,1673971908.012569,3618283.000,2351,3,AY,1,100,-0.071
637411.252438,637411.252415,1673971908.052472,3618321.667,2377,3,AY,1,100,-0.071
637411.292342,637411.292319,1673971908.092375,3618360.333,2377,3,AY,1,100,-0.071
637411.332246,637411.332223,1673971908.132278,3618399.000,2377,3,AY,1,100,-0.069
637411.379203,637411.379180,1673971908.179233,3618444.500,2393,2,AY,1,100,-0.070
637411.426159,637411.426136,1673971908.226188,3618490.000,2393,2,AY,1,100,-0.068
637411.466063,637411.466040,1673971908.266092,3618528.667,2408,3,AY,1,100,-0.070
637411.505968,637411.505945,1673971908.305995,3618567.333,2408,3,AY,1,100,-0.071
637411.545872,637411.545849,1673971908.345898,3618606.000,2408,3,AY,1,100,-0.071
637411.585432,637411.585409,1673971908.385457,3618644.333,2425,3,AY,1,100,-0.069
637411.624992,637411.624969,1673971908.425016,3618682.667,2425,3,AY,1,100,-0.070
637411.664553,637411.664530,1673971908.464575,3618721.000,2425,3,AY,1,100,-0.073
637411.704285,637411.704262,1673971908.504307,3618759.500,2442,2,AY,1,100,-0.071
637411.744017,637411.743994,1673971908.544038,3618798.000,2442,2,AY,1,100,-0.069
637411.784524,637411.784501,1673971908.584543,3618837.250,2461,4,AY,1,100,-0.070
637411.825030,637411.825007,1673971908.625048,3618876.500,2461,4,AY,1,100,-0.071
637411.865536,637411.865513,1673971908.665553,3618915.750,2461,4,AY,1,100,-0.068
637411.906042,637411.906019,1673971908.706058,3618955.000,2461,4,AY,1,100,-0.070
637411.945775,637411.945752,1673971908.745789,3618993.500,2481,2,AY,1,100,-0.070
637411.985507,637411.985484,1673971908.785521,3619032.000,2481,2,AY,1,100,-0.071
637412.025755,637412.025732,1673971908.825768,3619071.000,2497,3,AY,1,100,-0.071
637412.066004,637412.065981,1673971908.866015,3619110.000,2497,3,AY,1,100,-0.070
637412.106252,637412.106229,1673971908.906262,3619149.000,2497,3,AY,1,100,-0.073
637412.145984,637412.145961,1673971908.945993,3619187.500,2512,2,AY,1,100,-0.071
637412.185716,637412.185693,1673971908.985724,3619226.000,2512,2,AY,1,100,-0.071
637412.225621,637412.225598,1673971909.025627,3619264.667,2532,3,AY,1,100,-0.070
637412.265525,637412.265502,1673971909.065531,3619303.333,2532,3,AY,1,100,-0.070
637412.305429,637412.305406,1673971909.105434,3619342.000,2532,3,AY,1,100,-0.072
637412.345334,637412.345311,1673971909.145337,3619380.667,2549,3,AY,1,100,-0.072
637412.385238,637412.385215,1673971909.185240,3619419.333,2549,3,AY,1,100,-0.071
637412.425142,637412.425119,1673971909.225143,3619458.000,2549,3,AY,1,100,-0.071
637412.465390,637412.465367,1673971909.265390,3619497.000,2565,2,AY,1,100,-0.071
637412.505639,637412.505616,1673971909.305638,3619536.000,2565,2,AY,1,100,-0.070
637412.551563,637412.551540,1673971909.351561,3619580.500,2582,2,AY,1,100,-0.069
637412.597487,637412.597464,1673971909.397484,3619625.000,2582,2,AY,1,100,-0.069
637412.637736,637412.637713,1673971909.437731,3619664.000,2597,3,AY,1,100,-0.071
637412.677984,637412.677961,1673971909.477978,3619703.000,2597,3,AY,1,100,-0.071
637412.718232,637412.718209,1673971909.518225,3619742.000,2597,3,AY,1,100,-0.070
637412.758137,637412.758114,1673971909.558128,3619780.667,2617,3,AY,1,100,-0.071
637412.798041,637412.798018,1673971909.598031,3619819.333,2617,3,AY,1,100,-0.072
637412.837945,637412.837922,1673971909.637934,3619858.000,2617,3,AY,1,100,-0.071
637412.877677,637412.877654,1673971909.677666,3619896.500,2634,2,AY,1,100,-0.071
637412.917410,637412.917387,1673971909.717397,3619935.000,2634,2,AY,1,100,-0.069
637412.957658,637412.957635,1673971909.757644,3619974.000,2653,3,AY,1,100,-0.070
637412.997906,637412.997883,1673971909.797891,3620013.000,2653,3,AY,1,100,-0.070
637413.038155,637413.038132,1673971909.838138,3620052.000,2653,3,AY,1,100,-0.072
637413.077887,637413.077864,1673971909.877869,3620090.500,2667,2,AY,1,100,-0.072
637413.117619,637413.117596,1673971909.917601,3620129.000,2667,2,AY,1,100,-0.069
637413.157179,637413.157156,1673971909.957160,3620167.333,2685,3,AY,1,100,-0.071
637413.196740,637413.196717,1673971909.996719,3620205.667,2685,3,AY,1,100,-0.069
637413.236300,637413.236277,1673971910.036278,3620244.000,2685,3,AY,1,100,-0.070
637413.276892,637413.276869,1673971910.076869,3620283.333,2704,3,AY,1,100,-0.071
637413.317485,637413.317462,1673971910.117460,3620322.667,2704,3,AY,1,100,-0.071
637413.358077,637413.358054,1673971910.158051,3620362.000,2704,3,AY,1,100,-0.071
637413.398841,637413.398818,1673971910.198815,3620401.500,2721,2,AY,1,100,-0.072
637413.439606,637413.439583,1673971910.239578,3620441.000,2721,2,AY,1,100,-0.072
637413.479510,637413.479487,1673971910.279481,3620479.667,2738,3,AY,1,100,-0.071
637413.519414,637413.519391,1673971910.319384,3620518.333,2738,3,AY,1,100,-0.071
637413.559318,637413.559295,1673971910.359287,3620557.000,2738,3,AY,1,100,-0.071
637413.599051,637413.599028,1673971910.399018,3620595.500,2753,2,AY,1,100,-0.070
637413.638783,637413.638760,1673971910.438750,3620634.000,2753,2,AY,1,100,-0.070
637413.683159,637413.683136,1673971910.483124,3620677.000,2769,3,AY,1,100,-0.071
637413.727536,637413.727513,1673971910.527500,3620720.000,2769,3,AY,1,100,-0.071
637413.771912,637413.771889,1673971910.571875,3620763.000,2769,3,AY,1,100,-0.073
637413.811472,637413.811449,1673971910.611434,3620801.333,2789,3,AY,1,100,-0.070
637413.851032,637413.851009,1673971910.650993,3620839.667,2789,3,AY,1,100,-0.072
637413.890593,637413.890570,1673971910.690552,3620878.000,2789,3,AY,1,100,-0.071
637413.930841,637413.930818,1673971910.730799,3620917.000,2808,2,AY,1,100,-0.071
637413.971089,637413.971066,1673971910.771046,3620956.000,2808,2,AY,1,100,-0.071
637414.010306,637414.010283,1673971910.810261,3620994.000,2824,3,AY,1,100,-0.068
637414.049522,637414.049499,1673971910.849477,3621032.000,2824,3,AY,1,100,-0.071
637414.088738,637414.088715,1673971910.888692,3621070.000,2824,3,AY,1,100,-0.072
637414.129502,637414.129479,1673971910.929455,3621109.500,2839,2,AY,1,100,-0.073
637414.170267,637414.170244,1673971910.970218,3621149.000,2839,2,AY,1,100,-0.069
637414.210515,637414.210492,1673971911.010465,3621188.000,2857,3,AY,1,100,-0.072
637414.250763,637414.250740,1673971911.050713,3621227.000,2857,3,AY,1,100,-0.071
637414.291012,637414.290989,1673971911.090960,3621266.000,2857,3,AY,1,100,-0.071
637414.330916,637414.330893,1673971911.130863,3621304.667,2876,3,AY,1,100,-0.070
637414.370820,637414.370797,1673971911.170766,3621343.333,2876,3,AY,1,100,-0.070
637414.410725,637414.410701,1673971911.210669,3621382.000,2876,3,AY,1,100,-0.071
637414.450973,637414.450950,1673971911.250916,3621421.000,2893,2,AY,1,100,-0.071
637414.491221,637414.491198,1673971911.291163,3621460.000,2893,2,AY,1,100,-0.071
637414.531125,637414.531102,1673971911.331067,3621498.667,2908,3,AY,1,100,-0.069
637414.571030,637414.571007,1673971911.370970,3621537.333,2908,3,AY,1,100,-0.069
637414.610934,637414.610911,1673971911.410873,3621576.000,2908,3,AY,1,100,-0.070
637414.650494,637414.650471,1673971911.450432,3621614.333,2925,3,AY,1,100,-0.071
637414.690055,637414.690032,1673971911.489991,3621652.667,2925,3,AY,1,100,-0.070
637414.729615,637414.729592,1673971911.529550,3621691.000,2925,3,AY,1,100,-0.071
637414.777087,637414.777064,1673971911.577021,3621737.000,2941,2,AY,1,100,-0.070
637414.824559,637414.824536,1673971911.624492,3621783.000,2941,2,AY,1,100,-0.069
637414.864808,637414.864785,1673971911.664739,3621822.000,2962,2,AY,1,100,-0.072
637414.905056,637414.905033,1673971911.704987,3621861.000,2962,2,AY,1,100,-0.073
637414.945304,637414.945281,1673971911.745234,3621900.000,2979,3,AY,1,100,-0.067
637414.985553,637414.985530,1673971911.785481,3621939.000,2979,3,AY,1,100,-0.076
637415.025801,637415.025778,1673971911.825728,3621978.000,2979,3,AY,1,100,-0.069
637415.066049,637415.066026,1673971911.865975,3622017.000,2995,2,AY,1,100,-0.071
637415.106298,637415.106274,1673971911.906222,3622056.000,2995,2,AY,1,100,-0.073
637415.146202,637415.146179,1673971911.946126,3622094.667,3012,3,AY,1,100,-0.069
637415.186106,637415.186083,1673971911.986029,3622133.333,3012,3,AY,1,100,-0.071
637415.226010,637415.225987,1673971912.025932,3622172.000,3012,3,AY,1,100,-0.070
637415.265227,637415.265204,1673971912.065147,3622210.000,3029,3,AY,1,100,-0.072
637415.304443,637415.304420,1673971912.104362,3622248.000,3029,3,AY,1,100,-0.070
637415.343659,637415.343636,1673971912.143577,3622286.000,3029,3,AY,1,100,-0.070
637415.383908,637415.383884,1673971912.183825,3622325.000,3048,2,AY,1,100,-0.072
637415.424156,637415.424133,1673971912.224072,3622364.000,3048,2,AY,1,100,-0.071
637415.464060,637415.464037,1673971912.263975,3622402.667,3063,3,AY,1,100,-0.070
637415.503964,637415.503941,1673971912.303878,3622441.333,3063,3,AY,1,100,-0.071
637415.543869,637415.543846,1673971912.343781,3622480.000,3063,3,AY,1,100,-0.072
637415.584805,637415.584782,1673971912.384716,3622519.667,3080,3,AY,1,100,-0.070
637415.625741,637415.625718,1673971912.425651,3622559.333,3080,3,AY,1,100,-0.072
637415.666678,637415.666655,1673971912.466586,3622599.000,3080,3,AY,1,100,-0.073
637415.706410,637415.706387,1673971912.506318,3622637.500,3097,2,AY,1,100,-0.072
637415.746142,637415.746119,1673971912.546049,3622676.000,3097,2,AY,1,100,-0.071
637415.786046,637415.786023,1673971912.585952,3622714.667,3113,3,AY,1,100,-0.069
637415.825951,637415.825928,1673971912.625855,3622753.333,3113,3,AY,1,100,-0.071
637415.865855,637415.865832,1673971912.665758,3622792.000,3113,3,AY,1,100,-0.071
637415.912811,637415.912788,1673971912.712713,3622837.500,3133,2,AY,1,100,-0.070
637415.959768,637415.959745,1673971912.759668,3622883.000,3133,2,AY,1,100,-0.072
637415.999672,637415.999649,1673971912.799571,3622921.667,3150,3,AY,1,100,-0.070
637416.039576,637416.039553,1673971912.839474,3622960.333,3150,3,AY,1,100,-0.071
637416.079481,637416.079458,1673971912.879378,3622999.000,3150,3,AY,1,100,-0.069
637416.118181,637416.118158,1673971912.918077,3623036.500,3167,2,AY,1,100,-0.070
637416.156881,637416.156858,1673971912.956776,3623074.000,3167,2,AY,1,100,-0.070
637416.196441,637416.196418,1673971912.996335,3623112.333,3184,3,AY,1,100,-0.071
637416.236002,637416.235979,1673971913.035894,3623150.667,3184,3,AY,1,100,-0.069
637416.275562,637416.275539,1673971913.075454,3623189.000,3184,3,AY,1,100,-0.072
637416.315810,637416.315787,1673971913.115701,3623228.000,3204,3,AY,1,100,-0.058
637416.356059,637416.356035,1673971913.155948,3623267.000,3204,3,AY,1,100,-0.050
637416.396307,637416.396284,1673971913.196195,3623306.000,3204,3,AY,1,100,-0.060
637416.437587,637416.437564,1673971913.237474,3623346.000,3219,2,AY,1,100,-0.072
637416.478867,637416.478844,1673971913.278753,3623386.000,3219,2,AY,1,100,-0.079
637416.519116,637416.519093,1673971913.319000,3623425.000,3241,3,AY,1,100,-0.073
637416.559364,637416.559341,1673971913.359247,3623464.000,3241,3,AY,1,100,-0.065
637416.599612,637416.599589,1673971913.399495,3623503.000,3241,3,AY,1,100,-0.071
637416.639345,637416.639322,1673971913.439226,3623541.500,3257,2,AY,1,100,-0.074
637416.679077,637416.679054,1673971913.478957,3623580.000,3257,2,AY,1,100,-0.071
637416.718637,637416.718614,1673971913.518516,3623618.333,3277,3,AY,1,100,-0.066
637416.758197,637416.758174,1673971913.558075,3623656.667,3277,3,AY,1,100,-0.060
637416.797758,637416.797735,1673971913.597635,3623695.000,3277,3,AY,1,100,-0.063
637416.837662,637416.837639,1673971913.637538,3623733.667,3294,3,AY,1,100,-0.067
637416.877566,637416.877543,1673971913.677441,3623772.333,3294,3,AY,1,100,-0.079
637416.917471,637416.917448,1673971913.717344,3623811.000,3294,3,AY,1,100,-0.078
637416.957719,637416.957696,1673971913.757591,3623850.000,3312,2,AY,1,100,-0.071
637416.997967,637416.997944,1673971913.797838,3623889.000,3312,2,AY,1,100,-0.068
637417.043031,637417.043008,1673971913.842901,3623932.667,3327,3,AY,1,100,-0.069
637417.088096,637417.088073,1673971913.887964,3623976.333,3327,3,AY,1,100,-0.075
637417.133160,637417.133137,1673971913.933027,3624020.000,3327,3,AY,1,100,-0.070
637417.172376,637417.172353,1673971913.972243,3624058.000,3345,2,AY,1,100,-0.069
637417.211593,637417.211570,1673971914.011458,3624096.000,3345,2,AY,1,100,-0.073
637417.251497,637417.251474,1673971914.051361,3624134.667,3364,3,AY,1,100,-0.070
637417.291401,637417.291378,1673971914.091264,3624173.333,3364,3,AY,1,100,-0.069
637417.331306,637417.331283,1673971914.131167,3624212.000,3364,3,AY,1,100,-0.069
637417.370866,637417.370843,1673971914.170726,3624250.333,3381,3,AY,1,100,-0.071
637417.410426,637417.410403,1673971914.210285,3624288.667,3381,3,AY,1,100,-0.071
637417.449986,637417.449963,1673971914.249845,3624327.000,3381,3,AY,1,100,-0.069
637417.490235,637417.490212,1673971914.290092,3624366.000,3395,2,AY,1,100,-0.070
637417.530483,637417.530460,1673971914.330339,3624405.000,3395,2,AY,1,100,-0.070
637417.569699,637417.569676,1673971914.369554,3624443.000,3413,3,AY,1,100,-0.071
637417.608916,637417.608893,1673971914.408769,3624481.000,3413,3,AY,1,100,-0.071
637417.648132,637417.648109,1673971914.447984,3624519.000,3413,3,AY,1,100,-0.069
637417.688036,637417.688013,1673971914.487888,3624557.667,3429,3,AY,1,100,-0.070
637417.727940,637417.727917,1673971914.527791,3624596.333,3429,3,AY,1,100,-0.072
637417.767845,637417.767822,1673971914.567694,3624635.000,3429,3,AY,1,100,-0.070
637417.807577,637417.807554,1673971914.607425,3624673.500,3449,2,AY,1,100,-0.071
637417.847309,637417.847286,1673971914.647156,3624712.000,3449,2,AY,1,100,-0.071
637417.888590,637417.888567,1673971914.688435,3624752.000,3468,3,AY,1,100,-0.069
637417.929870,637417.929847,1673971914.729714,3624792.000,3468,3,AY,1,100,-0.070
637417.971150,637417.971127,1673971914.770993,3624832.000,3468,3,AY,1,100,-0.072
637418.010882,637418.010859,1673971914.810725,3624870.500,3483,2,AY,1,100,-0.071
637418.050615,637418.050592,1673971914.850456,3624909.000,3483,2,AY,1,100,-0.070
637418.090519,637418.090496,1673971914.890359,3624947.667,3499,3,AY,1,100,-0.070
637418.130423,637418.130400,1673971914.930262,3624986.333,3499,3,AY,1,100,-0.069
637418.170328,637418.170305,1673971914.970165,3625025.000,3499,3,AY,1,100,-0.073
637418.215736,637418.215713,1673971915.015572,3625069.000,3517,2,AY,1,100,-0.069
637418.261144,637418.261121,1673971915.060979,3625113.000,3517,2,AY,1,100,-0.073
637418.301049,637418.301025,1673971915.100883,3625151.667,3536,3,AY,1,100,-0.070
637418.340953,637418.340930,1673971915.140786,3625190.333,3536,3,AY,1,100,-0.072
637418.380857,637418.380834,1673971915.180689,3625229.000,3536,3,AY,1,100,-0.071
637418.421105,637418.421082,1673971915.220936,3625268.000,3552,2,AY,1,100,-0.070
637418.461354,637418.461331,1673971915.261183,3625307.000,3552,2,AY,1,100,-0.070
637418.501258,637418.501235,1673971915.301086,3625345.667,3568,3,AY,1,100,-0.069
637418.541162,637418.541139,1673971915.340989,3625384.333,3568,3,AY,1,100,-0.070
637418.581067,637418.581044,1673971915.380893,3625423.000,3568,3,AY,1,100,-0.071
637418.620971,637418.620948,1673971915.420796,3625461.667,3585,3,AY,1,100,-0.070
637418.660875,637418.660852,1673971915.460699,3625500.333,3585,3,AY,1,100,-0.068
637418.700779,637418.700756,1673971915.500602,3625539.000,3585,3,AY,1,100,-0.073
637418.740512,637418.740489,1673971915.540333,3625577.500,3601,2,AY,1,100,-0.072
637418.780244,637418.780221,1673971915.580064,3625616.000,3601,2,AY,1,100,-0.069
637418.819804,637418.819781,1673971915.619624,3625654.333,3622,3,AY,1,100,-0.072
637418.859365,637418.859342,1673971915.659183,3625692.667,3622,3,AY,1,100,-0.072
637418.898925,637418.898902,1673971915.698742,3625731.000,3622,3,AY,1,100,-0.072
637418.938829,637418.938806,1673971915.738645,3625769.667,3638,3,AY,1,100,-0.069
637418.978733,637418.978710,1673971915.778548,3625808.333,3638,3,AY,1,100,-0.071
637419.018638,637419.018615,1673971915.818451,3625847.000,3638,3,AY,1,100,-0.072
637419.058370,637419.058347,1673971915.858182,3625885.500,3655,2,AY,1,100,-0.070
637419.098102,637419.098079,1673971915.897914,3625924.000,3655,2,AY,1,100,-0.070
637419.138007,637419.137984,1673971915.937817,3625962.667,3671,3,AY,1,100,-0.070
637419.177911,637419.177888,1673971915.977720,3626001.333,3671,3,AY,1,100,-0.068
637419.217815,637419.217792,1673971916.017623,3626040.000,3671,3,AY,1,100,-0.072
637419.258063,637419.258040,1673971916.057870,3626079.000,3689,2,AY,1,100,-0.070
637419.298312,637419.298289,1673971916.098117,3626118.000,3689,2,AY,1,100,-0.073
637419.343032,637419.343009,1673971916.142836,3626161.333,3706,3,AY,1,100,-0.070
637419.387752,637419.387729,1673971916.187556,3626204.667,3706,3,AY,1,100,-0.070
637419.432473,637419.432450,1673971916.232275,3626248.000,3706,3,AY,1,100,-0.071
637419.471689,637419.471666,1673971916.271490,3626286.000,3723,2,AY,1,100,-0.071
637419.510905,637419.510882,1673971916.310705,3626324.000,3723,2,AY,1,100,-0.071
637419.550810,637419.550786,1673971916.350608,3626362.667,3740,3,AY,1,100,-0.072
637419.590714,637419.590691,1673971916.390511,3626401.333,3740,3,AY,1,100,-0.070
637419.630618,637419.630595,1673971916.430414,3626440.000,3740,3,AY,1,100,-0.071
637419.669834,637419.669811,1673971916.469630,3626478.000,3757,3,AY,1,100,-0.071
637419.709051,637419.709028,1673971916.508845,3626516.000,3757,3,AY,1,100,-0.068
637419.748267,637419.748244,1673971916.548060,3626554.000,3757,3,AY,1,100,-0.071
637419.788515,637419.788492,1673971916.588307,3626593.000,3776,2,AY,1,100,-0.071
637419.828764,637419.828740,1673971916.628554,3626632.000,3776,2,AY,1,100,-0.070
637419.868668,637419.868645,1673971916.668457,3626670.667,3793,3,AY,1,100,-0.069
637419.908572,637419.908549,1673971916.708360,3626709.333,3793,3,AY,1,100,-0.070
637419.948476,637419.948453,1673971916.748264,3626748.000,3793,3,AY,1,100,-0.071
637419.988381,637419.988358,1673971916.788167,3626786.667,3810,3,AY,1,100,-0.072
637420.028285,637420.028262,1673971916.828070,3626825.333,3810,3,AY,1,100,-0.071
637420.068189,637420.068166,1673971916.867973,3626864.000,3810,3,AY,1,100,-0.070
637420.107922,637420.107898,1673971916.907704,3626902.500,3827,2,AY,1,100,-0.070
637420.147654,637420.147631,1673971916.947435,3626941.000,3827,2,AY,1,100,-0.070
637420.187214,637420.187191,1673971916.986995,3626979.333,3844,3,AY,1,100,-0.070
637420.226774,637420.226751,1673971917.026554,3627017.667,3844,3,AY,1,100,-0.070
637420.266335,637420.266312,1673971917.066113,3627056.000,3844,3,AY,1,100,-0.070
637420.305895,637420.305872,1673971917.105672,3627094.333,3864,3,AY,1,100,-0.070
637420.345455,637420.345432,1673971917.145231,3627132.667,3864,3,AY,1,100,-0.071
