LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL,LC,
637401.354798,637401.354776,1673971898.155114,3608731,735,4,TX,1,100,2023-01-17_18-11-38-092812,637401.2924596,
637401.813010,637401.812987,1673971898.613312,3609175,803,4,TX,1,100,2023-01-17_18-11-38-575826,637401.7755017,
637402.445630,637402.445607,1673971899.245915,3609788,906,4,TX,1,100,2023-01-17_18-11-39-145611,637402.3453022,
637403.078251,637403.078228,1673971899.878518,3610401,1010,4,TX,1,100,2023-01-17_18-11-39-593291,637402.7929955,
637403.314580,637403.314558,1673971900.114841,3610630,1046,4,TX,1,100,2023-01-17_18-11-40-093353,637403.2930714,
637403.812008,637403.811985,1673971900.612254,3611112,1132,4,TX,1,100,2023-01-17_18-11-40-593541,637403.7932737,
637404.331108,637404.331085,1673971901.131339,3611615,1219,4,TX,1,100,2023-01-17_18-11-41-092984,637404.2927281,
637404.840920,637404.840897,1673971901.641136,3612109,1302,4,TX,1,100,2023-01-17_18-11-41-593282,637404.7930429,
637405.313579,637405.313556,1673971902.113782,3612567,1374,4,TX,1,100,2023-01-17_18-11-42-093064,637405.2928389,
637405.864671,637405.864648,1673971902.664858,3613101,1460,4,TX,1,100,2023-01-17_18-11-42-593702,637405.7934912,
637406.381707,637406.381684,1673971903.181880,3613602,1552,4,TX,1,100,2023-01-17_18-11-43-109810,637406.3096139,
637406.889454,637406.889431,1673971903.689613,3614094,1636,4,TX,1,100,2023-01-17_18-11-43-593302,637406.7931198,
637407.335281,637407.335259,1673971904.135427,3614526,1707,4,TX,1,100,2023-01-17_18-11-44-093065,637407.2928965,
637407.822389,637407.822366,1673971904.622521,3614998,1792,4,TX,1,100,2023-01-17_18-11-44-592761,637407.7926074,
637408.439529,637408.439507,1673971905.239644,3615596,1895,4,TX,1,100,2023-01-17_18-11-45-092328,637408.2921883,
637408.865749,637408.865726,1673971905.665851,3616009,1964,4,TX,1,100,2023-01-17_18-11-45-593755,637408.7936295,
637409.334280,637409.334257,1673971906.134369,3616463,2034,4,TX,1,100,2023-01-17_18-11-46-092863,637409.2927514,
637409.851316,637409.851293,1673971906.651390,3616964,2120,4,TX,1,100,2023-01-17_18-11-46-593076,637409.7929787,
637410.375575,637410.375552,1673971907.175635,3617472,2207,4,TX,1,100,2023-01-17_18-11-47-092605,637410.2925218,
637410.875067,637410.875044,1673971907.675112,3617956,2291,4,TX,1,100,2023-01-17_18-11-47-641145,637410.8410777,
637411.347726,637411.347703,1673971908.147758,3618414,2366,4,TX,1,100,2023-01-17_18-11-48-093809,637411.2937542,
637411.897786,637411.897763,1673971908.697802,3618947,2452,4,TX,1,100,2023-01-17_18-11-48-593255,637411.7932147,
637412.320909,637412.320886,1673971909.120914,3619357,2522,4,TX,1,100,2023-01-17_18-11-49-093011,637412.2929852,
637412.816273,637412.816250,1673971909.616263,3619837,2607,4,TX,1,100,2023-01-17_18-11-49-593221,637412.7932091,
637413.340533,637413.340510,1673971910.140508,3620345,2695,4,TX,1,100,2023-01-17_18-11-50-092804,637413.2928060,
637413.853440,637413.853417,1673971910.653401,3620842,2779,4,TX,1,100,2023-01-17_18-11-50-592713,637413.7927299,
637414.406596,637414.406573,1673971911.206541,3621378,2867,4,TX,1,100,2023-01-17_18-11-51-093806,637414.2938360,
637414.910216,637414.910193,1673971911.710146,3621866,2951,4,TX,1,100,2023-01-17_18-11-51-609345,637414.8093901,
637415.434476,637415.434453,1673971912.234391,3622374,3039,4,TX,1,100,2023-01-17_18-11-52-092071,637415.2921303,
637416.059872,637416.059849,1673971912.859770,3622980,3143,4,TX,1,100,2023-01-17_18-11-52-592800,637415.7928737,
637416.362251,637416.362228,1673971913.162140,3623273,3194,4,TX,1,100,2023-01-17_18-11-53-092730,637416.2928179,
637416.819430,637416.819407,1673971913.619306,3623716,3267,4,TX,1,100,2023-01-17_18-11-53-592970,637416.7930721,
637417.332338,637417.332315,1673971914.132199,3624213,3355,4,TX,1,100,2023-01-17_18-11-54-093021,637417.2931372,
637417.840085,637417.840062,1673971914.639932,3624705,3439,4,TX,1,100,2023-01-17_18-11-54-592554,637417.7926845,
637418.352993,637418.352970,1673971915.152825,3625202,3527,4,TX,1,100,2023-01-17_18-11-55-092892,637418.2930367,
637418.883445,637418.883422,1673971915.683262,3625716,3611,4,TX,1,100,2023-01-17_18-11-55-611653,637418.8118122,
637419.497489,637419.497466,1673971916.297289,3626311,3715,4,TX,1,100,2023-01-17_18-11-56-157584,637419.3577580,
637419.831860,637419.831837,1673971916.631650,3626635,3767,4,TX,1,100,2023-01-17_18-11-56-608710,637419.8088972,
637420.395336,637420.395313,1673971917.195110,3627181,3855,4,TX,1,100,2023-01-17_18-11-57-110240,637420.3104407,
637420.829811,637420.829788,1673971917.629573,3627602,3923,4,TX,1,100,2023-01-17_18-11-57-610353,637420.8105684,
637421.327238,637421.327215,1673971918.126986,3628084,4010,4,TX,1,100,2023-01-17_18-11-58-109936,637421.3101664,
637421.962955,637421.962932,1673971918.762685,3628700,4100,4,TX,1,100,2023-01-17_18-11-58-609216,637421.8094601,
637422.358214,637422.358191,1673971919.157933,3629083,4171,4,TX,1,100,2023-01-17_18-11-59-109105,637422.3093639,
637422.827777,637422.827754,1673971919.627482,3629538,4239,4,TX,1,100,2023-01-17_18-11-59-610274,637422.8105461,
637423.379901,637423.379878,1673971920.179591,3630073,4327,4,TX,1,100,2023-01-17_18-12-00-131515,637423.3318018,
637423.872169,637423.872146,1673971920.671844,3630550,4411,4,TX,1,100,2023-01-17_18-12-00-609511,637423.8098122,
637424.387140,637424.387117,1673971921.186801,3631049,4498,4,TX,1,100,2023-01-17_18-12-01-109045,637424.3093606,
637424.828840,637424.828816,1673971921.628488,3631477,4567,4,TX,1,100,2023-01-17_18-12-01-608987,637424.8093160,
637425.328331,637425.328308,1673971922.127965,3631961,4654,4,TX,1,100,2023-01-17_18-12-02-109115,637425.3094587,
637425.961984,637425.961961,1673971922.761600,3632575,4758,4,TX,1,100,2023-01-17_18-12-02-615190,637425.8155481,
637426.380979,637426.380956,1673971923.180583,3632981,4826,4,TX,1,100,2023-01-17_18-12-03-108912,637426.3092837,
637426.908335,637426.908311,1673971923.707924,3633492,4910,4,TX,1,100,2023-01-17_18-12-03-608594,637426.8089799,
637427.377898,637427.377875,1673971924.177474,3633947,4986,4,TX,1,100,2023-01-17_18-12-04-108836,637427.3092360,
637427.978526,637427.978503,1673971924.778085,3634529,5090,4,TX,1,100,2023-01-17_18-12-04-661710,637427.8621259,
637428.339729,637428.339706,1673971925.139277,3634879,5144,4,TX,1,100,2023-01-17_18-12-05-117389,637428.3178175,
637428.922813,637428.922790,1673971925.722345,3635444,5245,4,TX,1,100,2023-01-17_18-12-05-609905,637428.8103474,
637429.354192,637429.354169,1673971926.153712,3635862,5316,4,TX,1,100,2023-01-17_18-12-06-113612,637429.3140694,
637429.860908,637429.860885,1673971926.660413,3636353,5399,4,TX,1,100,2023-01-17_18-12-06-608751,637429.8092226,
637430.326343,637430.326320,1673971927.125835,3636804,5472,4,TX,1,100,2023-01-17_18-12-07-109006,637430.3094917,
637430.835123,637430.835100,1673971927.634601,3637297,5556,4,TX,1,100,2023-01-17_18-12-07-609970,637430.8104696,
637431.353191,637431.353167,1673971928.152654,3637799,5643,4,TX,1,100,2023-01-17_18-12-08-109734,637431.3102478,
637431.878482,637431.878459,1673971928.677931,3638308,5726,4,TX,1,100,2023-01-17_18-12-08-625837,637431.8263659,
637432.376942,637432.376919,1673971929.176376,3638791,5813,4,TX,1,100,2023-01-17_18-12-09-108853,637432.3093955,
637432.915650,637432.915627,1673971929.715069,3639313,5905,4,TX,1,100,2023-01-17_18-12-09-609761,637432.8103178,
637433.326389,637433.326366,1673971930.125796,3639711,5975,4,TX,1,100,2023-01-17_18-12-10-108309,637433.3088799,
637433.907409,637433.907386,1673971930.706800,3640274,6059,4,TX,1,100,2023-01-17_18-12-10-608601,637433.8091859,
637434.334660,637434.334637,1673971931.134038,3640688,6132,4,TX,1,100,2023-01-17_18-12-11-108268,637434.3088668,
637435.138594,637435.138571,1673971931.937949,3641467,6267,4,TX,1,100,2023-01-17_18-12-11-642292,637434.8429065,
637435.363572,637435.363548,1673971932.162920,3641685,6304,4,TX,1,100,2023-01-17_18-12-12-142034,637435.3426626,
637435.881639,637435.881616,1673971932.680974,3642187,6387,4,TX,1,100,2023-01-17_18-12-12-611162,637435.8118025,
637436.397643,637436.397620,1673971933.196963,3642687,6473,4,TX,1,100,2023-01-17_18-12-13-156448,637436.3571053,
637436.911583,637436.911559,1673971933.710888,3643185,6560,4,TX,1,100,2023-01-17_18-12-13-642238,637436.8429089,
637437.364634,637437.364611,1673971934.163926,3643624,6629,4,TX,1,100,2023-01-17_18-12-14-141860,637437.3425449,
637437.905406,637437.905383,1673971934.704683,3644148,6721,4,TX,1,100,2023-01-17_18-12-14-642311,637437.8430106,
637438.419346,637438.419322,1673971935.218608,3644646,6807,4,TX,1,100,2023-01-17_18-12-15-142089,637438.3428028,
637438.928125,637438.928102,1673971935.727373,3645139,6893,4,TX,1,100,2023-01-17_18-12-15-641415,637438.8421427,
637439.359504,637439.359481,1673971936.158740,3645557,6964,4,TX,1,100,2023-01-17_18-12-16-142120,637439.3428625,
637439.860028,637439.860005,1673971936.659249,3646042,7047,4,TX,1,100,2023-01-17_18-12-16-644242,637439.8449981,
637440.385320,637440.385296,1673971937.184526,3646551,7133,4,TX,1,100,2023-01-17_18-12-17-125912,637440.3266823,
637440.924028,637440.924004,1673971937.723219,3647073,7220,4,TX,1,100,2023-01-17_18-12-17-691179,637440.8919652,
637441.363663,637441.363639,1673971938.162841,3647499,7289,4,TX,1,100,2023-01-17_18-12-18-141503,637441.3423023,
637441.863154,637441.863131,1673971938.662319,3647983,7375,4,TX,1,100,2023-01-17_18-12-18-641488,637441.8423014,
637442.407022,637442.406999,1673971939.206171,3648510,7461,4,TX,1,100,2023-01-17_18-12-19-141499,637442.3423268,
637443.138716,637443.138692,1673971939.937844,3649219,7570,4,TX,1,100,2023-01-17_18-12-19-641263,637442.8421045,
637443.366789,637443.366766,1673971940.165911,3649440,7606,4,TX,1,100,2023-01-17_18-12-20-141862,637443.3427180,
637443.883825,637443.883802,1673971940.682932,3649941,7692,4,TX,1,100,2023-01-17_18-12-20-642817,637443.8436868,
637444.386413,637444.386389,1673971941.185505,3650428,7777,4,TX,1,100,2023-01-17_18-12-21-126132,637444.3270154,
637444.910672,637444.910649,1673971941.709750,3650936,7864,4,TX,1,100,2023-01-17_18-12-21-657302,637444.8581914,
637445.419452,637445.419429,1673971942.218515,3651429,7949,4,TX,1,100,2023-01-17_18-12-22-141710,637445.3426227,
637445.951968,637445.951944,1673971942.751016,3651945,8037,4,TX,1,100,2023-01-17_18-12-22-641446,637445.8423731,
637446.408115,637446.408092,1673971943.207150,3652387,8105,4,TX,1,100,2023-01-17_18-12-23-142151,637446.3430923,
637447.121232,637447.121209,1673971943.920247,3653078,8226,4,TX,1,100,2023-01-17_18-12-23-641312,637446.8422668,
637447.428771,637447.428747,1673971944.227777,3653376,8277,4,TX,1,100,2023-01-17_18-12-24-144103,637447.3450721,
637447.873566,637447.873542,1673971944.672559,3653807,8345,4,TX,1,100,2023-01-17_18-12-24-642132,637447.8431151,
637448.376153,637448.376130,1673971945.175133,3654294,8423,4,TX,1,100,2023-01-17_18-12-25-141474,637448.3424721,
637448.896285,637448.896262,1673971945.695250,3654798,8510,4,TX,1,100,2023-01-17_18-12-25-626060,637448.8270709,
637449.510330,637449.510306,1673971946.309276,3655393,8612,4,TX,1,100,2023-01-17_18-12-26-194437,637449.3954642,
637449.921069,637449.921045,1673971946.720004,3655791,8683,4,TX,1,100,2023-01-17_18-12-26-642455,637449.8434958,
637450.429848,637450.429825,1673971947.228769,3656284,8767,4,TX,1,100,2023-01-17_18-12-27-141710,637450.3427643,
637450.912828,637450.912804,1673971947.711735,3656752,8836,4,TX,1,100,2023-01-17_18-12-27-641734,637450.8428028,
637451.401999,637451.401976,1673971948.200892,3657226,8923,4,TX,1,100,2023-01-17_18-12-28-141809,637451.3428920,
637451.860211,637451.860187,1673971948.659091,3657670,8991,4,TX,1,100,2023-01-17_18-12-28-641159,637451.8422559,
637452.368990,637452.368967,1673971949.167856,3658163,9079,4,TX,1,100,2023-01-17_18-12-29-141868,637452.3429795,
637452.881898,637452.881874,1673971949.680749,3658660,9165,4,TX,1,100,2023-01-17_18-12-29-625462,637452.8265873,
637453.520711,637453.520687,1673971950.319543,3659279,9267,4,TX,1,100,2023-01-17_18-12-30-155426,637453.3565662,
637453.885009,637453.884986,1673971950.683832,3659632,9326,4,TX,1,100,2023-01-17_18-12-30-641819,637453.8429724,
637454.390693,637454.390669,1673971951.189501,3660122,9412,4,TX,1,100,2023-01-17_18-12-31-141878,637454.3430458,
637454.901536,637454.901513,1673971951.700330,3660617,9481,4,TX,1,100,2023-01-17_18-12-31-641413,637454.8425955,
637455.393804,637455.393780,1673971952.192584,3661094,9569,4,TX,1,100,2023-01-17_18-12-32-141173,637455.3423693,
637455.927352,637455.927328,1673971952.726116,3661611,9656,4,TX,1,100,2023-01-17_18-12-32-640840,637455.8420500,
637456.358731,637456.358707,1673971953.157483,3662029,9724,4,TX,1,100,2023-01-17_18-12-33-141388,637456.3426103,
637456.868543,637456.868519,1673971953.667280,3662523,9809,4,TX,1,100,2023-01-17_18-12-33-641398,637456.8426373,
637457.400027,637457.400003,1673971954.198749,3663038,9896,4,TX,1,100,2023-01-17_18-12-34-142090,637457.3433438,
637457.936670,637457.936647,1673971954.735378,3663558,9984,4,TX,1,100,2023-01-17_18-12-34-694875,637457.8961439,
637458.375274,637458.375250,1673971955.173968,3663983,10052,4,TX,1,100,2023-01-17_18-12-35-141251,637458.3425322,
637458.905725,637458.905702,1673971955.704405,3664497,10143,4,TX,1,100,2023-01-17_18-12-35-641813,637458.8431085,
637459.401089,637459.401065,1673971956.199754,3664977,10229,4,TX,1,100,2023-01-17_18-12-36-141269,637459.3425791,
637459.924317,637459.924293,1673971956.722967,3665484,10316,4,TX,1,100,2023-01-17_18-12-36-641410,637459.8427336,
637460.442384,637460.442361,1673971957.241020,3665986,10401,4,TX,1,100,2023-01-17_18-12-37-141433,637460.3427710,
637460.963548,637460.963524,1673971957.762169,3666491,10488,4,TX,1,100,2023-01-17_18-12-37-641422,637460.8427745,
637461.484712,637461.484688,1673971958.283318,3666996,10573,4,TX,1,100,2023-01-17_18-12-38-141339,637461.3427062,
637461.918155,637461.918131,1673971958.716749,3667416,10644,4,TX,1,100,2023-01-17_18-12-38-657778,637461.8591597,
637462.419711,637462.419687,1673971959.218291,3667902,10728,4,TX,1,100,2023-01-17_18-12-39-140791,637462.3421867,
637462.889274,637462.889250,1673971959.687840,3668357,10797,4,TX,1,100,2023-01-17_18-12-39-641357,637462.8427663,
637463.390830,637463.390806,1673971960.189382,3668843,10884,4,TX,1,100,2023-01-17_18-12-40-141850,637463.3432742,
637463.921282,637463.921258,1673971960.719819,3669357,10971,4,TX,1,100,2023-01-17_18-12-40-641634,637463.8430717,
637464.439349,637464.439325,1673971961.237872,3669859,11061,4,TX,1,100,2023-01-17_18-12-41-141252,637464.3427046,
637464.866600,637464.866577,1673971961.665111,3670273,11129,4,TX,1,100,2023-01-17_18-12-41-640983,637464.8424495,
637465.478581,637465.478557,1673971962.277074,3670866,11233,4,TX,1,100,2023-01-17_18-12-42-140514,637465.3419949,
637465.910992,637465.910968,1673971962.709472,3671285,11304,4,TX,1,100,2023-01-17_18-12-42-640912,637465.8424069,
637466.529164,637466.529140,1673971963.327627,3671884,11405,4,TX,1,100,2023-01-17_18-12-43-190518,637466.3920280,
637466.930615,637466.930591,1673971963.729067,3672273,11476,4,TX,1,100,2023-01-17_18-12-43-640973,637466.8424961,
637467.384699,637467.384675,1673971964.183137,3672713,11544,4,TX,1,100,2023-01-17_18-12-44-140342,637467.3418792,
637467.896574,637467.896550,1673971964.694998,3673209,11631,4,TX,1,100,2023-01-17_18-12-44-641505,637467.8430569,
637468.495139,637468.495115,1673971965.293546,3673789,11732,4,TX,1,100,2023-01-17_18-12-45-141324,637468.3428890,
637468.927550,637468.927526,1673971965.725945,3674208,11803,4,TX,1,100,2023-01-17_18-12-45-674169,637468.8757492,
637469.483802,637469.483778,1673971966.282181,3674747,11893,4,TX,1,100,2023-01-17_18-12-46-173602,637469.3751970,
637469.897637,637469.897613,1673971966.696004,3675148,11963,4,TX,1,100,2023-01-17_18-12-46-673864,637469.8754727,
637470.538513,637470.538489,1673971967.336862,3675769,12065,4,TX,1,100,2023-01-17_18-12-47-155226,637470.3568487,
637471.036973,637471.036949,1673971967.835308,3676252,12152,4,TX,1,100,2023-01-17_18-12-47-721722,637470.9233606,
637471.501376,637471.501352,1673971968.299698,3676702,12221,4,TX,1,100,2023-01-17_18-12-48-174366,637471.3760176,
637471.902827,637471.902803,1673971968.701137,3677091,12292,4,TX,1,100,2023-01-17_18-12-48-673143,637471.8748094,
637472.419863,637472.419839,1673971969.218158,3677592,12376,4,TX,1,100,2023-01-17_18-12-49-174437,637472.3761169,
637472.935867,637472.935843,1673971969.734147,3678092,12463,4,TX,1,100,2023-01-17_18-12-49-675120,637472.8768147,
637473.453934,637473.453910,1673971970.252200,3678594,12548,4,TX,1,100,2023-01-17_18-12-50-173851,637473.3755600,
637473.972002,637473.971978,1673971970.770253,3679096,12635,4,TX,1,100,2023-01-17_18-12-50-673915,637473.8756382,
637474.402349,637474.402325,1673971971.200588,3679513,12703,4,TX,1,100,2023-01-17_18-12-51-158599,637474.3603353,
637474.990593,637474.990569,1673971971.788816,3680083,12796,4,TX,1,100,2023-01-17_18-12-51-689970,637474.8917217,
637475.396172,637475.396148,1673971972.194383,3680476,12864,4,TX,1,100,2023-01-17_18-12-52-173752,637475.3755170,
637475.903920,637475.903896,1673971972.702116,3680968,12951,4,TX,1,100,2023-01-17_18-12-52-673723,637475.8755027,
637476.418892,637476.418868,1673971973.217073,3681467,13036,4,TX,1,100,2023-01-17_18-12-53-173763,637476.3755571,
637476.943151,637476.943127,1673971973.741318,3681975,13123,4,TX,1,100,2023-01-17_18-12-53-675418,637476.8772259,
637477.453995,637477.453971,1673971974.252148,3682470,13208,4,TX,1,100,2023-01-17_18-12-54-175353,637477.3771721,
637478.169176,637478.169152,1673971974.967308,3683163,13327,4,TX,1,100,2023-01-17_18-12-54-674322,637477.8761588,
637478.502515,637478.502491,1673971975.300637,3683486,13380,4,TX,1,100,2023-01-17_18-12-55-174537,637478.3763878,
637478.934926,637478.934902,1673971975.733036,3683905,13451,4,TX,1,100,2023-01-17_18-12-55-656298,637478.8581620,
637479.498402,637479.498378,1673971976.296496,3684451,13536,4,TX,1,100,2023-01-17_18-12-56-223328,637479.4252079,
637479.894693,637479.894669,1673971976.692776,3684835,13607,4,TX,1,100,2023-01-17_18-12-56-673679,637479.8755724,
637480.414824,637480.414800,1673971977.212893,3685339,13696,4,TX,1,100,2023-01-17_18-12-57-174455,637480.3763618,
637480.938052,637480.938028,1673971977.736106,3685846,13783,4,TX,1,100,2023-01-17_18-12-57-673664,637480.8755854,
637481.454056,637481.454032,1673971978.252095,3686346,13868,4,TX,1,100,2023-01-17_18-12-58-173107,637481.3750430,
637481.976252,637481.976228,1673971978.774276,3686852,13955,4,TX,1,100,2023-01-17_18-12-58-674188,637481.8761382,
637482.406599,637482.406575,1673971979.204611,3687269,14023,4,TX,1,100,2023-01-17_18-12-59-174275,637482.3762396,
637482.929827,637482.929803,1673971979.727823,3687776,14111,4,TX,1,100,2023-01-17_18-12-59-657416,637482.8593944,
637483.490207,637483.490183,1673971980.288188,3688319,14196,4,TX,1,100,2023-01-17_18-13-00-207198,637483.4091911,
637483.886497,637483.886473,1673971980.684467,3688703,14267,4,TX,1,100,2023-01-17_18-13-00-657084,637483.8590906,
637484.419013,637484.418989,1673971981.216968,3689219,14351,4,TX,1,100,2023-01-17_18-13-01-195452,637484.3974741,
637485.020674,637485.020650,1673971981.818611,3689802,14455,4,TX,1,100,2023-01-17_18-13-01-690338,637484.8923746,
637485.420061,637485.420036,1673971982.217987,3690189,14512,4,TX,1,100,2023-01-17_18-13-02-190026,637485.3920763,
637485.924712,637485.924688,1673971982.722624,3690678,14598,4,TX,1,100,2023-01-17_18-13-02-690205,637485.8922689,
637486.434524,637486.434500,1673971983.232421,3691172,14681,4,TX,1,100,2023-01-17_18-13-03-190520,637486.3925982,
637486.942272,637486.942247,1673971983.740154,3691664,14769,4,TX,1,100,2023-01-17_18-13-03-690483,637486.8925749,
637487.491299,637487.491275,1673971984.289167,3692196,14853,4,TX,1,100,2023-01-17_18-13-04-176009,637487.3781152,
637488.016591,637488.016567,1673971984.814444,3692705,14941,4,TX,1,100,2023-01-17_18-13-04-740274,637487.9423962,
637488.523307,637488.523283,1673971985.321145,3693196,15026,4,TX,1,100,2023-01-17_18-13-05-189751,637488.3918859,
637489.154895,637489.154871,1673971985.952715,3693808,15113,4,TX,1,100,2023-01-17_18-13-05-690597,637488.8927468,
637489.435602,637489.435577,1673971986.233413,3694080,15166,4,TX,1,100,2023-01-17_18-13-06-189824,637489.3919873,
637489.960893,637489.960869,1673971986.758690,3694589,15254,4,TX,1,100,2023-01-17_18-13-06-689510,637489.8916883,
637490.423233,637490.423208,1673971987.221016,3695037,15322,4,TX,1,100,2023-01-17_18-13-07-194813,637490.3970057,
637490.949556,637490.949532,1673971987.747325,3695547,15415,4,TX,1,100,2023-01-17_18-13-07-690183,637490.8923899,
637491.458336,637491.458312,1673971988.256090,3696040,15499,4,TX,1,100,2023-01-17_18-13-08-189719,637491.3919397,
637491.997044,637491.997020,1673971988.794783,3696562,15586,4,TX,1,100,2023-01-17_18-13-08-707082,637491.9093176,
637492.516144,637492.516119,1673971989.313868,3697065,15671,4,TX,1,100,2023-01-17_18-13-09-189555,637492.3918034,
637492.917595,637492.917570,1673971989.715307,3697454,15742,4,TX,1,100,2023-01-17_18-13-09-689594,637492.8918571,
637493.536799,637493.536775,1673971990.334494,3698054,15844,4,TX,1,100,2023-01-17_18-13-10-189863,637493.3921403,
637493.977466,637493.977442,1673971990.775149,3698481,15914,4,TX,1,100,2023-01-17_18-13-10-689604,637493.8918963,
637494.428454,637494.428429,1673971991.226123,3698918,15982,4,TX,1,100,2023-01-17_18-13-11-189635,637494.3919413,
637494.937233,637494.937209,1673971991.734889,3699411,16069,4,TX,1,100,2023-01-17_18-13-11-692612,637494.8949319,
637495.458397,637495.458373,1673971992.256037,3699916,16154,4,TX,1,100,2023-01-17_18-13-12-189866,637495.3921998,
637496.158098,637496.158074,1673971992.955719,3700594,16263,4,TX,1,100,2023-01-17_18-13-12-674348,637495.8766958,
637496.489372,637496.489348,1673971993.286984,3700915,16317,4,TX,1,100,2023-01-17_18-13-13-243143,637496.4455069,
637496.912495,637496.912471,1673971993.710095,3701325,16388,4,TX,1,100,2023-01-17_18-13-13-689515,637496.8918912,
637497.415083,637497.415059,1673971994.212668,3701812,16472,4,TX,1,100,2023-01-17_18-13-14-189902,637497.3922927,
637497.924895,637497.924870,1673971994.722465,3702306,16561,4,TX,1,100,2023-01-17_18-13-14-690036,637497.8924403,
637498.445026,637498.445002,1673971995.242582,3702810,16646,4,TX,1,100,2023-01-17_18-13-15-189645,637498.3920647,
637498.969286,637498.969262,1673971995.766827,3703318,16733,4,TX,1,100,2023-01-17_18-13-15-690299,637498.8927319,
637499.474970,637499.474946,1673971996.272496,3703808,16816,4,TX,1,100,2023-01-17_18-13-16-189884,637499.3923315,
637499.928021,637499.927997,1673971996.725535,3704247,16889,4,TX,1,100,2023-01-17_18-13-16-690135,637499.8925963,
637500.490465,637500.490441,1673971997.287963,3704792,16973,4,TX,1,100,2023-01-17_18-13-17-204181,637500.4066557,
637500.921844,637500.921820,1673971997.719330,3705210,17045,4,TX,1,100,2023-01-17_18-13-17-689605,637500.8920955,
637501.423400,637501.423376,1673971998.220871,3705696,17119,4,TX,1,100,2023-01-17_18-13-18-189671,637501.3921758,
637501.922892,637501.922867,1673971998.720348,3706180,17207,4,TX,1,100,2023-01-17_18-13-18-689247,637501.8917652,
637502.541064,637502.541040,1673971999.338503,3706779,17307,4,TX,1,100,2023-01-17_18-13-19-189510,637502.3920425,
637502.962123,637502.962099,1673971999.759550,3707187,17379,4,TX,1,100,2023-01-17_18-13-19-689399,637502.8919454,
637503.466775,637503.466750,1673972000.264188,3707676,17461,4,TX,1,100,2023-01-17_18-13-20-189353,637503.3919138,
637503.920858,637503.920834,1673972000.718258,3708116,17534,4,TX,1,100,2023-01-17_18-13-20-689987,637503.8925621,
637504.463694,637504.463669,1673972001.261079,3708642,17621,4,TX,1,100,2023-01-17_18-13-21-189167,637504.3917563,
637504.993114,637504.993089,1673972001.790483,3709155,17708,4,TX,1,100,2023-01-17_18-13-21-737775,637504.9403801,
637505.413141,637505.413116,1673972002.210498,3709562,17776,4,TX,1,100,2023-01-17_18-13-22-189508,637505.3921264,
637505.911600,637505.911576,1673972002.708944,3710045,17864,4,TX,1,100,2023-01-17_18-13-22-689304,637505.8919364,
637506.529773,637506.529748,1673972003.327099,3710644,17953,4,TX,1,100,2023-01-17_18-13-23-189525,637506.3921710,
637506.924000,637506.923975,1673972003.721314,3711026,18024,4,TX,1,100,2023-01-17_18-13-23-689256,637506.8919164,
637507.449291,637507.449267,1673972004.246591,3711535,18109,4,TX,1,100,2023-01-17_18-13-24-189544,637507.3922189,
637507.912663,637507.912638,1673972004.709949,3711984,18180,4,TX,1,100,2023-01-17_18-13-24-689402,637507.8920913,
637508.525675,637508.525651,1673972005.322944,3712578,18282,4,TX,1,100,2023-01-17_18-13-25-190138,637508.3928408,
637508.937446,637508.937422,1673972005.734704,3712977,18352,4,TX,1,100,2023-01-17_18-13-25-708573,637508.9112907,
637509.448290,637509.448265,1673972006.245533,3713472,18436,4,TX,1,100,2023-01-17_18-13-26-189616,637509.3923471,
637509.919917,637509.919893,1673972006.717147,3713929,18509,4,TX,1,100,2023-01-17_18-13-26-689190,637509.8919352,
637510.644386,637510.644362,1673972007.441595,3714631,18626,4,TX,1,100,2023-01-17_18-13-27-190736,637510.3934960,
637510.924060,637510.924036,1673972007.721262,3714902,18679,4,TX,1,100,2023-01-17_18-13-27-689448,637510.8922216,
637511.444192,637511.444168,1673972008.241379,3715406,18764,4,TX,1,100,2023-01-17_18-13-28-189204,637511.3919926,
637511.913756,637511.913731,1673972008.710928,3715861,18842,4,TX,1,100,2023-01-17_18-13-28-689116,637511.8919178,
637512.448335,637512.448311,1673972009.245493,3716379,18927,4,TX,1,100,2023-01-17_18-13-29-223142,637512.4259590,
637512.907579,637512.907554,1673972009.704723,3716824,18998,4,TX,1,100,2023-01-17_18-13-29-689418,637512.8922490,
637513.514399,637513.514375,1673972010.311527,3717412,19099,4,TX,1,100,2023-01-17_18-13-30-237946,637513.4407923,
637514.034531,637514.034506,1673972010.831644,3717916,19186,4,TX,1,100,2023-01-17_18-13-30-722723,637513.9255829,
637514.487582,637514.487558,1673972011.284682,3718355,19254,4,TX,1,100,2023-01-17_18-13-31-223061,637514.4259357,
637515.008746,637515.008721,1673972011.805831,3718860,19342,4,TX,1,100,2023-01-17_18-13-31-722354,637514.9252427,
637515.440125,637515.440100,1673972012.237198,3719278,19410,4,TX,1,100,2023-01-17_18-13-32-222463,637515.4253659,
637515.942713,637515.942688,1673972012.739771,3719765,19497,4,TX,1,100,2023-01-17_18-13-32-723118,637515.9260350,
637516.565013,637516.564989,1673972013.362054,3720368,19599,4,TX,1,100,2023-01-17_18-13-33-223293,637516.4262243,
