LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
637436.679725,637436.679702,1673971933.479037,3642960.333,6527,3,PG,1,100,814
637436.719629,637436.719606,1673971933.518940,3642999.000,6527,3,PG,1,100,816
637436.759534,637436.759510,1673971933.558843,3643037.667,6544,3,PG,1,100,817
637436.799438,637436.799415,1673971933.598746,3643076.333,6544,3,PG,1,100,814
637436.839342,637436.839319,1673971933.638649,3643115.000,6544,3,PG,1,100,819
637436.879075,637436.879051,1673971933.678380,3643153.500,6564,2,PG,1,100,821
637436.918807,637436.918783,1673971933.718112,3643192.000,6564,2,PG,1,100,812
637436.959055,637436.959032,1673971933.758359,3643231.000,6581,2,PG,1,100,803
637436.999303,637436.999280,1673971933.798606,3643270.000,6581,2,PG,1,100,817
637437.044024,637437.044000,1673971933.843325,3643313.333,6597,3,PG,1,100,815
637437.088744,637437.088721,1673971933.888044,3643356.667,6597,3,PG,1,100,816
637437.133464,637437.133441,1673971933.932763,3643400.000,6597,3,PG,1,100,814
637437.173025,637437.173001,1673971933.972322,3643438.333,6615,3,PG,1,100,810
637437.212585,637437.212562,1673971934.011881,3643476.667,6615,3,PG,1,100,818
637437.252145,637437.252122,1673971934.051440,3643515.000,6615,3,PG,1,100,817
637437.291362,637437.291338,1673971934.090656,3643553.000,6632,2,PG,1,100,817
637437.330578,637437.330554,1673971934.129871,3643591.000,6632,2,PG,1,100,820
637437.370138,637437.370115,1673971934.169430,3643629.333,6649,3,PG,1,100,819
637437.409698,637437.409675,1673971934.208989,3643667.667,6649,3,PG,1,100,818
637437.449259,637437.449235,1673971934.248548,3643706.000,6649,3,PG,1,100,822
637437.489163,637437.489140,1673971934.288451,3643744.667,6666,3,PG,1,100,819
637437.529067,637437.529044,1673971934.328355,3643783.333,6666,3,PG,1,100,815
637437.568972,637437.568948,1673971934.368258,3643822.000,6666,3,PG,1,100,807
637437.608876,637437.608852,1673971934.408161,3643860.667,6688,3,PG,1,100,822
637437.648780,637437.648757,1673971934.448064,3643899.333,6688,3,PG,1,100,814
637437.688684,637437.688661,1673971934.487967,3643938.000,6688,3,PG,1,100,817
637437.728933,637437.728909,1673971934.528214,3643977.000,6704,2,PG,1,100,812
637437.769181,637437.769158,1673971934.568461,3644016.000,6704,2,PG,1,100,819
637437.809085,637437.809062,1673971934.608365,3644054.667,6725,3,PG,1,100,820
637437.848990,637437.848966,1673971934.648268,3644093.333,6725,3,PG,1,100,815
637437.888894,637437.888870,1673971934.688171,3644132.000,6725,3,PG,1,100,808
637437.928110,637437.928087,1673971934.727386,3644170.000,6741,3,PG,1,100,818
637437.967326,637437.967303,1673971934.766601,3644208.000,6741,3,PG,1,100,808
637438.006543,637438.006519,1673971934.805816,3644246.000,6741,3,PG,1,100,816
637438.046275,637438.046252,1673971934.845548,3644284.500,6758,2,PG,1,100,813
637438.086007,637438.085984,1673971934.885279,3644323.000,6758,2,PG,1,100,820
637438.125568,637438.125544,1673971934.924838,3644361.333,6775,3,PG,1,100,816
637438.165128,637438.165104,1673971934.964397,3644399.667,6775,3,PG,1,100,811
637438.204688,637438.204665,1673971935.003956,3644438.000,6775,3,PG,1,100,810
637438.244936,637438.244913,1673971935.044204,3644477.000,6792,2,PG,1,100,814
637438.285185,637438.285161,1673971935.084450,3644516.000,6792,2,PG,1,100,822
637438.325089,637438.325066,1673971935.124354,3644554.667,6810,3,PG,1,100,809
637438.364993,637438.364970,1673971935.164257,3644593.333,6810,3,PG,1,100,813
637438.404898,637438.404874,1673971935.204160,3644632.000,6810,3,PG,1,100,815
637438.444802,637438.444778,1673971935.244063,3644670.667,6827,3,PG,1,100,818
637438.484706,637438.484683,1673971935.283966,3644709.333,6827,3,PG,1,100,808
637438.524610,637438.524587,1673971935.323869,3644748.000,6827,3,PG,1,100,812
637438.563311,637438.563287,1673971935.362569,3644785.500,6843,2,PG,1,100,808
637438.602011,637438.601988,1673971935.401268,3644823.000,6843,2,PG,1,100,823
637438.642947,637438.642924,1673971935.442203,3644862.667,6860,3,PG,1,100,815
637438.683884,637438.683860,1673971935.483138,3644902.333,6860,3,PG,1,100,809
637438.724820,637438.724796,1673971935.524073,3644942.000,6860,3,PG,1,100,809
637438.771776,637438.771753,1673971935.571028,3644987.500,6876,2,PG,1,100,822
637438.818733,637438.818709,1673971935.617983,3645033.000,6876,2,PG,1,100,815
637438.858637,637438.858613,1673971935.657887,3645071.667,6897,3,PG,1,100,816
637438.898541,637438.898518,1673971935.697790,3645110.333,6897,3,PG,1,100,816
637438.938445,637438.938422,1673971935.737693,3645149.000,6897,3,PG,1,100,814
637438.978178,637438.978154,1673971935.777424,3645187.500,6913,2,PG,1,100,807
637439.017910,637439.017887,1673971935.817155,3645226.000,6913,2,PG,1,100,806
637439.057814,637439.057791,1673971935.857058,3645264.667,6930,3,PG,1,100,828
637439.097719,637439.097695,1673971935.896961,3645303.333,6930,3,PG,1,100,821
637439.137623,637439.137599,1673971935.936864,3645342.000,6930,3,PG,1,100,819
637439.177871,637439.177848,1673971935.977112,3645381.000,6947,3,PG,1,100,807
637439.218119,637439.218096,1673971936.017359,3645420.000,6947,3,PG,1,100,811
637439.258368,637439.258344,1673971936.057606,3645459.000,6947,3,PG,1,100,816
637439.298100,637439.298077,1673971936.097337,3645497.500,6967,2,PG,1,100,818
637439.337832,637439.337809,1673971936.137068,3645536.000,6967,2,PG,1,100,811
637439.376705,637439.376681,1673971936.175939,3645573.667,6981,3,PG,1,100,824
637439.415577,637439.415553,1673971936.214811,3645611.333,6981,3,PG,1,100,815
637439.454449,637439.454426,1673971936.253682,3645649.000,6981,3,PG,1,100,822
637439.494353,637439.494330,1673971936.293585,3645687.667,6999,3,PG,1,100,811
637439.534258,637439.534234,1673971936.333488,3645726.333,6999,3,PG,1,100,816
637439.574162,637439.574139,1673971936.373391,3645765.000,6999,3,PG,1,100,809
637439.614410,637439.614387,1673971936.413638,3645804.000,7015,2,PG,1,100,815
637439.654659,637439.654635,1673971936.453886,3645843.000,7015,2,PG,1,100,813
637439.694563,637439.694539,1673971936.493789,3645881.667,7032,3,PG,1,100,812
637439.734467,637439.734444,1673971936.533692,3645920.333,7032,3,PG,1,100,821
637439.774371,637439.774348,1673971936.573595,3645959.000,7032,3,PG,1,100,816
637439.814104,637439.814080,1673971936.613326,3645997.500,7051,2,PG,1,100,817
637439.853836,637439.853813,1673971936.653057,3646036.000,7051,2,PG,1,100,809
637439.893740,637439.893717,1673971936.692961,3646074.667,7069,3,PG,1,100,816
637439.933645,637439.933621,1673971936.732864,3646113.333,7069,3,PG,1,100,817
637439.973549,637439.973525,1673971936.772767,3646152.000,7069,3,PG,1,100,817
637440.013109,637440.013086,1673971936.812326,3646190.333,7085,3,PG,1,100,815
637440.052669,637440.052646,1673971936.851885,3646228.667,7085,3,PG,1,100,824
637440.092230,637440.092206,1673971936.891444,3646267.000,7085,3,PG,1,100,812
637440.133510,637440.133487,1673971936.932723,3646307.000,7103,2,PG,1,100,820
637440.174790,637440.174767,1673971936.974003,3646347.000,7103,2,PG,1,100,810
637440.215039,637440.215015,1673971937.014250,3646386.000,7119,3,PG,1,100,816
637440.255287,637440.255263,1673971937.054497,3646425.000,7119,3,PG,1,100,817
637440.295535,637440.295512,1673971937.094744,3646464.000,7119,3,PG,1,100,821
637440.335267,637440.335244,1673971937.134475,3646502.500,7137,2,PG,1,100,812
637440.375000,637440.374976,1673971937.174206,3646541.000,7137,2,PG,1,100,807
637440.414560,637440.414537,1673971937.213765,3646579.333,7153,3,PG,1,100,816
637440.454120,637440.454097,1673971937.253325,3646617.667,7153,3,PG,1,100,819
637440.493681,637440.493657,1673971937.292884,3646656.000,7153,3,PG,1,100,817
637440.533929,637440.533905,1673971937.333131,3646695.000,7171,2,PG,1,100,807
637440.574177,637440.574154,1673971937.373378,3646734.000,7171,2,PG,1,100,817
637440.618553,637440.618530,1673971937.417753,3646777.000,7187,3,PG,1,100,816
637440.662930,637440.662906,1673971937.462128,3646820.000,7187,3,PG,1,100,818
637440.707306,637440.707283,1673971937.506503,3646863.000,7187,3,PG,1,100,818
637440.747210,637440.747187,1673971937.546406,3646901.667,7204,3,PG,1,100,820
637440.787115,637440.787091,1673971937.586309,3646940.333,7204,3,PG,1,100,811
637440.827019,637440.826996,1673971937.626213,3646979.000,7204,3,PG,1,100,812
637440.865719,637440.865696,1673971937.664912,3647016.500,7224,2,PG,1,100,821
637440.904420,637440.904396,1673971937.703611,3647054.000,7224,2,PG,1,100,816
637440.945012,637440.944988,1673971937.744202,3647093.333,7241,3,PG,1,100,813
637440.985604,637440.985581,1673971937.784793,3647132.667,7241,3,PG,1,100,815
637441.026196,637441.026173,1673971937.825384,3647172.000,7241,3,PG,1,100,816
637441.066961,637441.066937,1673971937.866148,3647211.500,7257,2,PG,1,100,814
637441.107725,637441.107702,1673971937.906911,3647251.000,7257,2,PG,1,100,816
637441.147629,637441.147606,1673971937.946814,3647289.667,7275,3,PG,1,100,813
637441.187534,637441.187510,1673971937.986717,3647328.333,7275,3,PG,1,100,828
637441.227438,637441.227414,1673971938.026620,3647367.000,7275,3,PG,1,100,814
637441.267342,637441.267319,1673971938.066523,3647405.667,7292,3,PG,1,100,815
637441.307246,637441.307223,1673971938.106426,3647444.333,7292,3,PG,1,100,815
637441.347151,637441.347127,1673971938.146330,3647483.000,7292,3,PG,1,100,821
637441.387055,637441.387032,1673971938.186233,3647521.667,7309,3,PG,1,100,816
637441.426959,637441.426936,1673971938.226136,3647560.333,7309,3,PG,1,100,807
637441.466864,637441.466840,1673971938.266039,3647599.000,7309,3,PG,1,100,809
637441.505048,637441.505024,1673971938.304222,3647636.000,7326,2,PG,1,100,810
637441.543232,637441.543209,1673971938.342406,3647673.000,7326,2,PG,1,100,815
637441.584168,637441.584145,1673971938.383341,3647712.667,7343,3,PG,1,100,811
637441.625105,637441.625081,1673971938.424276,3647752.333,7343,3,PG,1,100,810
637441.666041,637441.666018,1673971938.465211,3647792.000,7343,3,PG,1,100,819
637441.706805,637441.706782,1673971938.505974,3647831.500,7359,2,PG,1,100,814
637441.747570,637441.747546,1673971938.546737,3647871.000,7359,2,PG,1,100,815
637441.787474,637441.787450,1673971938.586640,3647909.667,7379,3,PG,1,100,818
637441.827378,637441.827355,1673971938.626544,3647948.333,7379,3,PG,1,100,805
637441.867282,637441.867259,1673971938.666447,3647987.000,7379,3,PG,1,100,828
637441.907187,637441.907163,1673971938.706350,3648025.667,7396,3,PG,1,100,818
637441.947091,637441.947068,1673971938.746253,3648064.333,7396,3,PG,1,100,814
637441.986995,637441.986972,1673971938.786156,3648103.000,7396,3,PG,1,100,814
637442.026728,637442.026704,1673971938.825887,3648141.500,7413,2,PG,1,100,818
637442.066460,637442.066436,1673971938.865618,3648180.000,7413,2,PG,1,100,821
637442.105676,637442.105653,1673971938.904834,3648218.000,7430,3,PG,1,100,817
637442.144892,637442.144869,1673971938.944049,3648256.000,7430,3,PG,1,100,810
637442.184109,637442.184085,1673971938.983264,3648294.000,7430,3,PG,1,100,821
637442.224013,637442.223990,1673971939.023167,3648332.667,7447,3,PG,1,100,814
637442.263917,637442.263894,1673971939.063070,3648371.333,7447,3,PG,1,100,812
637442.303822,637442.303798,1673971939.102973,3648410.000,7447,3,PG,1,100,814
637442.350778,637442.350755,1673971939.149928,3648455.500,7464,2,PG,1,100,822
637442.397734,637442.397711,1673971939.196883,3648501.000,7464,2,PG,1,100,817
637442.438499,637442.438475,1673971939.237646,3648540.500,7481,2,PG,1,100,804
637442.479263,637442.479239,1673971939.278409,3648580.000,7481,2,PG,1,100,817
637442.519511,637442.519488,1673971939.318657,3648619.000,7498,3,PG,1,100,815
637442.559759,637442.559736,1673971939.358904,3648658.000,7498,3,PG,1,100,814
637442.600008,637442.599984,1673971939.399151,3648697.000,7498,3,PG,1,100,807
637442.640256,637442.640233,1673971939.439398,3648736.000,7515,3,PG,1,100,828
637442.680504,637442.680481,1673971939.479645,3648775.000,7515,3,PG,1,100,814
637442.720753,637442.720729,1673971939.519892,3648814.000,7515,3,PG,1,100,821
637442.759969,637442.759945,1673971939.559108,3648852.000,7531,2,PG,1,100,814
637442.799185,637442.799162,1673971939.598323,3648890.000,7531,2,PG,1,100,823
637442.838814,637442.838791,1673971939.637951,3648928.400,7554,5,PG,1,100,812
637442.878443,637442.878420,1673971939.677579,3648966.800,7554,5,PG,1,100,816
637442.918072,637442.918049,1673971939.717207,3649005.200,7554,5,PG,1,100,819
637442.957702,637442.957678,1673971939.756835,3649043.600,7554,5,PG,1,100,814
637442.997331,637442.997307,1673971939.796463,3649082.000,7554,5,PG,1,100,822
637443.037923,637443.037899,1673971939.837054,3649121.333,7574,3,PG,1,100,818
637443.078515,637443.078492,1673971939.877645,3649160.667,7574,3,PG,1,100,817
637443.119108,637443.119084,1673971939.918236,3649200.000,7574,3,PG,1,100,812
637443.159356,637443.159332,1673971939.958483,3649239.000,7591,3,PG,1,100,819
637443.199604,637443.199581,1673971939.998730,3649278.000,7591,3,PG,1,100,817
637443.239852,637443.239829,1673971940.038977,3649317.000,7591,3,PG,1,100,814
637443.280789,637443.280765,1673971940.079913,3649356.667,7610,3,PG,1,100,812
637443.321725,637443.321702,1673971940.120848,3649396.333,7610,3,PG,1,100,820
637443.362661,637443.362638,1673971940.161783,3649436.000,7610,3,PG,1,100,807
637443.402394,637443.402370,1673971940.201514,3649474.500,7625,2,PG,1,100,825
637443.442126,637443.442102,1673971940.241245,3649513.000,7625,2,PG,1,100,818
637443.481686,637443.481663,1673971940.280804,3649551.333,7643,3,PG,1,100,815
637443.521246,637443.521223,1673971940.320364,3649589.667,7643,3,PG,1,100,810
637443.560807,637443.560783,1673971940.359923,3649628.000,7643,3,PG,1,100,817
637443.600023,637443.600000,1673971940.399138,3649666.000,7659,3,PG,1,100,812
637443.639239,637443.639216,1673971940.438353,3649704.000,7659,3,PG,1,100,814
637443.678456,637443.678432,1673971940.477568,3649742.000,7659,3,PG,1,100,812
637443.718704,637443.718680,1673971940.517815,3649781.000,7676,2,PG,1,100,819
637443.758952,637443.758929,1673971940.558063,3649820.000,7676,2,PG,1,100,814
637443.799200,637443.799177,1673971940.598310,3649859.000,7696,3,PG,1,100,810
637443.839449,637443.839425,1673971940.638557,3649898.000,7696,3,PG,1,100,816
637443.879697,637443.879674,1673971940.678804,3649937.000,7696,3,PG,1,100,812
637443.920461,637443.920438,1673971940.719567,3649976.500,7713,2,PG,1,100,816
637443.961226,637443.961202,1673971940.760330,3650016.000,7713,2,PG,1,100,809
637444.001130,637444.001106,1673971940.800233,3650054.667,7729,3,PG,1,100,825
637444.041034,637444.041011,1673971940.840137,3650093.333,7729,3,PG,1,100,811
637444.080938,637444.080915,1673971940.880040,3650132.000,7729,3,PG,1,100,815
637444.121187,637444.121163,1673971940.920287,3650171.000,7747,2,PG,1,100,811
637444.161435,637444.161412,1673971940.960534,3650210.000,7747,2,PG,1,100,822
637444.205811,637444.205788,1673971941.004909,3650253.000,7763,3,PG,1,100,815
637444.250188,637444.250164,1673971941.049284,3650296.000,7763,3,PG,1,100,816
637444.294564,637444.294541,1673971941.093659,3650339.000,7763,3,PG,1,100,815
637444.334124,637444.334101,1673971941.133218,3650377.333,7781,3,PG,1,100,813
637444.373685,637444.373661,1673971941.172777,3650415.667,7781,3,PG,1,100,814
637444.413245,637444.413221,1673971941.212337,3650454.000,7781,3,PG,1,100,810
637444.451945,637444.451922,1673971941.251036,3650491.500,7798,2,PG,1,100,832
637444.490645,637444.490622,1673971941.289735,3650529.000,7798,2,PG,1,100,816
637444.530550,637444.530526,1673971941.329638,3650567.667,7815,3,PG,1,100,817
637444.570454,637444.570431,1673971941.369541,3650606.333,7815,3,PG,1,100,815
637444.610358,637444.610335,1673971941.409444,3650645.000,7815,3,PG,1,100,821
637444.651639,637444.651615,1673971941.450723,3650685.000,7831,2,PG,1,100,818
637444.692919,637444.692895,1673971941.492003,3650725.000,7831,2,PG,1,100,812
637444.733855,637444.733832,1673971941.532938,3650764.667,7848,3,PG,1,100,803
637444.774791,637444.774768,1673971941.573873,3650804.333,7848,3,PG,1,100,817
637444.815728,637444.815704,1673971941.614808,3650844.000,7848,3,PG,1,100,820
637444.855288,637444.855265,1673971941.654367,3650882.333,7868,3,PG,1,100,818
637444.894848,637444.894825,1673971941.693926,3650920.667,7868,3,PG,1,100,818
637444.934409,637444.934385,1673971941.733485,3650959.000,7868,3,PG,1,100,814
637444.974141,637444.974117,1673971941.773217,3650997.500,7885,2,PG,1,100,816
637445.013873,637445.013850,1673971941.812948,3651036.000,7885,2,PG,1,100,818
637445.053089,637445.053066,1673971941.852163,3651074.000,7901,3,PG,1,100,815
637445.092306,637445.092282,1673971941.891378,3651112.000,7901,3,PG,1,100,813
637445.131522,637445.131499,1673971941.930593,3651150.000,7901,3,PG,1,100,828
637445.171770,637445.171747,1673971941.970840,3651189.000,7919,2,PG,1,100,812
637445.212019,637445.211995,1673971942.011088,3651228.000,7919,2,PG,1,100,820
637445.252611,637445.252587,1673971942.051679,3651267.333,7934,3,PG,1,100,811
637445.293203,637445.293180,1673971942.092270,3651306.667,7934,3,PG,1,100,822
637445.333795,637445.333772,1673971942.132861,3651346.000,7934,3,PG,1,100,815
637445.374044,637445.374020,1673971942.173108,3651385.000,7953,3,PG,1,100,817
637445.414292,637445.414269,1673971942.213355,3651424.000,7953,3,PG,1,100,810
637445.454540,637445.454517,1673971942.253603,3651463.000,7953,3,PG,1,100,814
637445.494273,637445.494249,1673971942.293334,3651501.500,7970,2,PG,1,100,818
637445.534005,637445.533981,1673971942.333065,3651540.000,7970,2,PG,1,100,820
637445.573909,637445.573886,1673971942.372968,3651578.667,7987,3,PG,1,100,815
637445.613814,637445.613790,1673971942.412871,3651617.333,7987,3,PG,1,100,815
637445.653718,637445.653694,1673971942.452774,3651656.000,7987,3,PG,1,100,819
637445.692934,637445.692911,1673971942.491989,3651694.000,8003,2,PG,1,100,817
637445.732150,637445.732127,1673971942.531204,3651732.000,8003,2,PG,1,100,809
637445.772055,637445.772031,1673971942.571108,3651770.667,8019,3,PG,1,100,806
637445.811959,637445.811935,1673971942.611011,3651809.333,8019,3,PG,1,100,830
637445.851863,637445.851840,1673971942.650914,3651848.000,8019,3,PG,1,100,812
637445.891768,637445.891744,1673971942.690817,3651886.667,8040,3,PG,1,100,814
637445.931672,637445.931648,1673971942.730720,3651925.333,8040,3,PG,1,100,812
637445.971576,637445.971553,1673971942.770623,3651964.000,8040,3,PG,1,100,820
637446.016984,637446.016961,1673971942.816031,3652008.000,8057,2,PG,1,100,817
637446.062393,637446.062369,1673971942.861438,3652052.000,8057,2,PG,1,100,811
637446.103329,637446.103306,1673971942.902373,3652091.667,8074,3,PG,1,100,816
637446.144265,637446.144242,1673971942.943308,3652131.333,8074,3,PG,1,100,817
637446.185202,637446.185178,1673971942.984243,3652171.000,8074,3,PG,1,100,813
637446.225966,637446.225942,1673971943.025006,3652210.500,8091,2,PG,1,100,809
637446.266730,637446.266707,1673971943.065769,3652250.000,8091,2,PG,1,100,822
637446.306635,637446.306611,1673971943.105672,3652288.667,8108,3,PG,1,100,817
637446.346539,637446.346515,1673971943.145576,3652327.333,8108,3,PG,1,100,820
637446.386443,637446.386420,1673971943.185479,3652366.000,8108,3,PG,1,100,818
637446.426347,637446.426324,1673971943.225382,3652404.667,8125,3,PG,1,100,817
637446.466252,637446.466228,1673971943.265285,3652443.333,8125,3,PG,1,100,817
637446.506156,637446.506132,1673971943.305188,3652482.000,8125,3,PG,1,100,815
637446.545888,637446.545865,1673971943.344919,3652520.500,8142,2,PG,1,100,809
637446.585621,637446.585597,1673971943.384650,3652559.000,8142,2,PG,1,100,823
637446.625525,637446.625501,1673971943.424554,3652597.667,8159,3,PG,1,100,815
637446.665429,637446.665406,1673971943.464457,3652636.333,8159,3,PG,1,100,824
637446.705333,637446.705310,1673971943.504360,3652675.000,8159,3,PG,1,100,812
637446.745238,637446.745214,1673971943.544263,3652713.667,8175,3,PG,1,100,819
637446.785142,637446.785118,1673971943.584166,3652752.333,8175,3,PG,1,100,822
637446.825046,637446.825023,1673971943.624069,3652791.000,8175,3,PG,1,100,818
637446.864779,637446.864755,1673971943.663800,3652829.500,8193,2,PG,1,100,810
637446.904511,637446.904487,1673971943.703532,3652868.000,8193,2,PG,1,100,810
637446.944415,637446.944392,1673971943.743435,3652906.667,8209,3,PG,1,100,818
637446.984319,637446.984296,1673971943.783338,3652945.333,8209,3,PG,1,100,825
637447.024224,637447.024200,1673971943.823241,3652984.000,8209,3,PG,1,100,815
637447.063096,637447.063072,1673971943.862112,3653021.667,8229,3,PG,1,100,809
637447.101968,637447.101945,1673971943.900984,3653059.333,8229,3,PG,1,100,816
637447.140841,637447.140817,1673971943.939855,3653097.000,8229,3,PG,1,100,818
637447.181089,637447.181065,1673971943.980102,3653136.000,8246,2,PG,1,100,810
637447.221337,637447.221314,1673971944.020349,3653175.000,8246,2,PG,1,100,811
637447.261241,637447.261218,1673971944.060252,3653213.667,8263,3,PG,1,100,826
637447.301146,637447.301122,1673971944.100155,3653252.333,8263,3,PG,1,100,818
637447.341050,637447.341026,1673971944.140059,3653291.000,8263,3,PG,1,100,816
637447.380782,637447.380759,1673971944.179790,3653329.500,8280,2,PG,1,100,817
637447.420515,637447.420491,1673971944.219521,3653368.000,8280,2,PG,1,100,821
637447.460419,637447.460395,1673971944.259424,3653406.667,8298,3,PG,1,100,821
637447.500323,637447.500300,1673971944.299327,3653445.333,8298,3,PG,1,100,819
637447.540227,637447.540204,1673971944.339230,3653484.000,8298,3,PG,1,100,812
637447.580132,637447.580108,1673971944.379133,3653522.667,8314,3,PG,1,100,814
637447.620036,637447.620012,1673971944.419037,3653561.333,8314,3,PG,1,100,812
637447.659940,637447.659917,1673971944.458940,3653600.000,8314,3,PG,1,100,823
637447.699673,637447.699649,1673971944.498671,3653638.500,8331,2,PG,1,100,811
637447.739405,637447.739381,1673971944.538402,3653677.000,8331,2,PG,1,100,820
637447.783781,637447.783758,1673971944.582777,3653720.000,8349,3,PG,1,100,819
637447.828157,637447.828134,1673971944.627152,3653763.000,8349,3,PG,1,100,812
637447.872534,637447.872510,1673971944.671527,3653806.000,8349,3,PG,1,100,813
637447.911750,637447.911727,1673971944.710742,3653844.000,8368,2,PG,1,100,814
637447.950966,637447.950943,1673971944.749958,3653882.000,8368,2,PG,1,100,820
637447.990527,637447.990503,1673971944.789517,3653920.333,8384,3,PG,1,100,813
637448.030087,637448.030063,1673971944.829076,3653958.667,8384,3,PG,1,100,822
637448.069647,637448.069624,1673971944.868635,3653997.000,8384,3,PG,1,100,810
637448.109208,637448.109184,1673971944.908194,3654035.333,8402,3,PG,1,100,817
637448.148768,637448.148744,1673971944.947753,3654073.667,8402,3,PG,1,100,815
637448.188328,637448.188305,1673971944.987313,3654112.000,8402,3,PG,1,100,815
637448.228318,637448.228295,1673971945.027302,3654150.750,8427,4,PG,1,100,813
637448.268309,637448.268285,1673971945.067291,3654189.500,8427,4,PG,1,100,814
637448.308299,637448.308275,1673971945.107280,3654228.250,8427,4,PG,1,100,812
637448.348289,637448.348266,1673971945.147269,3654267.000,8427,4,PG,1,100,809
637448.388194,637448.388170,1673971945.187172,3654305.667,8443,3,PG,1,100,822
637448.428098,637448.428074,1673971945.227075,3654344.333,8443,3,PG,1,100,822
637448.468002,637448.467979,1673971945.266979,3654383.000,8443,3,PG,1,100,816
637448.507218,637448.507195,1673971945.306194,3654421.000,8461,3,PG,1,100,814
637448.546435,637448.546411,1673971945.345409,3654459.000,8461,3,PG,1,100,808
637448.585651,637448.585627,1673971945.384624,3654497.000,8461,3,PG,1,100,816
637448.625899,637448.625876,1673971945.424871,3654536.000,8477,2,PG,1,100,823
637448.666148,637448.666124,1673971945.465118,3654575.000,8477,2,PG,1,100,816
637448.706052,637448.706028,1673971945.505022,3654613.667,8492,3,PG,1,100,824
637448.745956,637448.745933,1673971945.544925,3654652.333,8492,3,PG,1,100,811
637448.785860,637448.785837,1673971945.584828,3654691.000,8492,3,PG,1,100,822
637448.825765,637448.825741,1673971945.624731,3654729.667,8514,3,PG,1,100,818
637448.865669,637448.865645,1673971945.664634,3654768.333,8514,3,PG,1,100,818
637448.905573,637448.905550,1673971945.704537,3654807.000,8514,3,PG,1,100,811
637448.945306,637448.945282,1673971945.744268,3654845.500,8531,2,PG,1,100,814
637448.985038,637448.985014,1673971945.784000,3654884.000,8531,2,PG,1,100,811
637449.025286,637449.025263,1673971945.824247,3654923.000,8547,3,PG,1,100,809
637449.065534,637449.065511,1673971945.864494,3654962.000,8547,3,PG,1,100,819
637449.105783,637449.105759,1673971945.904741,3655001.000,8547,3,PG,1,100,818
637449.144999,637449.144975,1673971945.943956,3655039.000,8565,2,PG,1,100,816
637449.184215,637449.184192,1673971945.983171,3655077.000,8565,2,PG,1,100,813
637449.224120,637449.224096,1673971946.023074,3655115.667,8579,3,PG,1,100,817
637449.264024,637449.264000,1673971946.062978,3655154.333,8579,3,PG,1,100,815
637449.303928,637449.303905,1673971946.102881,3655193.000,8579,3,PG,1,100,813
637449.344176,637449.344153,1673971946.143128,3655232.000,8596,3,PG,1,100,812
637449.384425,637449.384401,1673971946.183375,3655271.000,8596,3,PG,1,100,824
637449.424673,637449.424649,1673971946.223622,3655310.000,8596,3,PG,1,100,812
637449.464921,637449.464898,1673971946.263869,3655349.000,8616,2,PG,1,100,815
637449.505170,637449.505146,1673971946.304116,3655388.000,8616,2,PG,1,100,812
637449.551610,637449.551586,1673971946.350556,3655433.000,8633,2,PG,1,100,820
637449.598050,637449.598027,1673971946.396995,3655478.000,8633,2,PG,1,100,819
637449.637955,637449.637931,1673971946.436898,3655516.667,8648,3,PG,1,100,817
637449.677859,637449.677835,1673971946.476801,3655555.333,8648,3,PG,1,100,819
637449.717763,637449.717740,1673971946.516704,3655594.000,8648,3,PG,1,100,813
637449.757667,637449.757644,1673971946.556607,3655632.667,8665,3,PG,1,100,815
637449.797572,637449.797548,1673971946.596510,3655671.333,8665,3,PG,1,100,813
637449.837476,637449.837452,1673971946.636414,3655710.000,8665,3,PG,1,100,830
637449.877208,637449.877185,1673971946.676145,3655748.500,8686,2,PG,1,100,810
637449.916941,637449.916917,1673971946.715876,3655787.000,8686,2,PG,1,100,815
637449.956845,637449.956821,1673971946.755779,3655825.667,8703,3,PG,1,100,817
637449.996749,637449.996726,1673971946.795682,3655864.333,8703,3,PG,1,100,816
637450.036653,637450.036630,1673971946.835585,3655903.000,8703,3,PG,1,100,811
637450.076902,637450.076878,1673971946.875832,3655942.000,8719,2,PG,1,100,817
637450.117150,637450.117126,1673971946.916080,3655981.000,8719,2,PG,1,100,814
637450.157742,637450.157719,1673971946.956671,3656020.333,8735,3,PG,1,100,816
637450.198335,637450.198311,1673971946.997262,3656059.667,8735,3,PG,1,100,814
637450.238927,637450.238903,1673971947.037853,3656099.000,8735,3,PG,1,100,821
637450.278831,637450.278808,1673971947.077756,3656137.667,8751,3,PG,1,100,814
637450.318735,637450.318712,1673971947.117659,3656176.333,8751,3,PG,1,100,812
637450.358640,637450.358616,1673971947.157562,3656215.000,8751,3,PG,1,100,815
637450.398888,637450.398864,1673971947.197809,3656254.000,8771,2,PG,1,100,817
637450.439136,637450.439113,1673971947.238057,3656293.000,8771,2,PG,1,100,811
637450.478697,637450.478673,1673971947.277616,3656331.333,8788,3,PG,1,100,804
637450.518257,637450.518233,1673971947.317175,3656369.667,8788,3,PG,1,100,826
637450.557817,637450.557794,1673971947.356734,3656408.000,8788,3,PG,1,100,814
637450.597033,637450.597010,1673971947.395949,3656446.000,8805,3,PG,1,100,816
