LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,LC,LM,
637514.485518,637514.485494,1673972011.282618,3718353,19253,4,TX,1,100,637514.3888717,637514.3888763,
637515.006682,637515.006657,1673972011.803767,3718858,19341,4,TX,1,100,637514.8892811,637514.8892856,
637515.438061,637515.438036,1673972012.235134,3719276,19409,4,TX,1,100,637515.3900470,637515.3900515,
637515.940649,637515.940624,1673972012.737707,3719763,19496,4,TX,1,100,637515.8907507,637515.8907553,
637516.561917,637516.561892,1673972013.358958,3720365,19598,4,TX,1,100,637516.3913448,637516.3913649,
637517.027352,637517.027328,1673972013.824380,3720816,19673,4,TX,1,100,637516.8922278,637516.8922479,
637517.440155,637517.440131,1673972014.237171,3721216,19741,4,TX,1,100,637517.3925539,637517.3925739,
637518.082064,637518.082039,1673972014.879062,3721838,19845,4,TX,1,100,637517.8930331,637517.8930531,
637518.495899,637518.495874,1673972015.292885,3722239,19914,4,TX,1,100,637518.3930469,637518.3930362,
637519.021191,637519.021166,1673972015.818162,3722748,20000,4,TX,1,100,637518.8932885,637518.8932778,
637519.554739,637519.554714,1673972016.351694,3723265,20086,4,TX,1,100,637519.3942751,637519.3942643,
637520.226576,637520.226551,1673972017.023512,3723916,20190,4,TX,1,100,637519.8952451,637519.8952343,
637520.444329,637520.444304,1673972017.241260,3724127,20226,4,TX,1,100,637520.3963800,637520.3963848,
637520.944853,637520.944828,1673972017.741769,3724612,20314,4,TX,1,100,637520.8966211,637520.8966259,
637521.467048,637521.467024,1673972018.263950,3725118,20399,4,TX,1,100,637521.3969099,637521.3969147,
637521.993372,637521.993348,1673972018.790259,3725628,20484,4,TX,1,100,637521.8971767,637521.8971815,
637522.507312,637522.507287,1673972019.304184,3726126,20574,4,TX,1,100,637522.3972083,637522.3972351,
637522.939723,637522.939698,1673972019.736583,3726545,20646,4,TX,1,100,637522.8973982,637522.8974250,
637523.545511,637523.545487,1673972020.342354,3727132,20746,4,TX,1,100,637523.3980926,637523.3981194,
637523.949026,637523.949002,1673972020.745857,3727523,20816,4,TX,1,100,637523.8983022,637523.8983290,
637524.442326,637524.442301,1673972021.239143,3728001,20886,4,TX,1,100,637524.3986152,637524.3986275,
637525.159571,637525.159546,1673972021.956367,3728696,21006,4,TX,1,100,637524.8989728,637524.8989851,
637525.453693,637525.453668,1673972022.250481,3728981,21059,4,TX,1,100,637525.3998630,637525.3998753,
637525.987241,637525.987216,1673972022.784014,3729498,21144,4,TX,1,100,637525.8999505,637525.8999628,
637526.556909,637526.556884,1673972023.353666,3730050,21231,4,TX,1,100,637526.4003905,637526.4004010,
637526.945976,637526.945951,1673972023.742722,3730427,21301,4,TX,1,100,637526.9008477,637526.9008582,
637527.472300,637527.472275,1673972024.269030,3730937,21386,4,TX,1,100,637527.4013635,637527.4013741,
637527.992432,637527.992407,1673972024.789147,3731441,21478,4,TX,1,100,637527.9021161,637527.9021266,
637528.452707,637528.452682,1673972025.249410,3731887,21546,4,TX,1,100,637528.4021905,637528.4022148,
637528.952198,637528.952174,1673972025.748887,3732371,21633,4,TX,1,100,637528.9026865,637528.9027108,
637529.459946,637529.459921,1673972026.256620,3732863,21719,4,TX,1,100,637529.4034226,637529.4034469,
637529.929510,637529.929485,1673972026.726170,3733318,21789,4,TX,1,100,637529.9037775,637529.9038018,
637530.489890,637530.489865,1673972027.286534,3733861,21874,4,TX,1,100,637530.4040797,637530.4040949,
637531.042014,637531.041989,1673972027.838643,3734396,21961,4,TX,1,100,637530.9051400,637530.9051553,
637531.449656,637531.449632,1673972028.246274,3734791,22032,4,TX,1,100,637531.4052306,637531.4052459,
637531.945020,637531.944995,1673972028.741623,3735271,22117,4,TX,1,100,637531.9064534,637531.9064687,
637532.512624,637532.512599,1673972029.309211,3735821,22202,4,TX,1,100,637532.4066526,637532.4066578,
637532.942971,637532.942946,1673972029.739546,3736238,22279,4,TX,1,100,637532.9067569,637532.9067621,
637533.451751,637533.451726,1673972030.248312,3736731,22364,4,TX,1,100,637533.4070709,637533.4070761,
637533.992523,637533.992498,1673972030.789068,3737255,22451,4,TX,1,100,637533.9079464,637533.9079516,
637534.519879,637534.519854,1673972031.316409,3737766,22536,4,TX,1,100,637534.4089432,637534.4089624,
637535.121539,637535.121514,1673972031.918052,3738349,22638,4,TX,1,100,637534.9090564,637534.9090756,
637535.493062,637535.493037,1673972032.289564,3738709,22692,4,TX,1,100,637535.4093071,637535.4093263,
637535.999777,637535.999752,1673972032.796265,3739200,22778,4,TX,1,100,637535.9095217,637535.9095409,
637536.441476,637536.441452,1673972033.237952,3739628,22846,4,TX,1,100,637536.4101699,637536.4101951,
637536.938904,637536.938879,1673972033.735366,3740110,22934,4,TX,1,100,637536.9104035,637536.9104286,
637537.656149,637537.656124,1673972034.452590,3740805,23036,4,TX,1,100,637537.4104999,637537.4105251,
637537.948207,637537.948182,1673972034.744640,3741088,23089,4,TX,1,100,637537.9110612,637537.9110863,
637538.480723,637538.480698,1673972035.277141,3741604,23180,4,TX,1,100,637538.4115129,637538.4115305,
637539.000855,637539.000830,1673972035.797258,3742108,23266,4,TX,1,100,637538.9115602,637538.9115778,
637539.512731,637539.512706,1673972036.309119,3742604,23352,4,TX,1,100,637539.4126172,637539.4126348,
637540.076207,637540.076182,1673972036.872579,3743150,23407,4,TX,1,100,637539.9130043,637539.9130219,
637540.561250,637540.561225,1673972037.357609,3743620,23462,4,TX,1,100,637540.4133653,637540.4133567,
637540.966829,637540.966804,1673972037.763176,3744013,23532,4,TX,1,100,637540.9138825,637540.9138739,
637541.428136,637541.428111,1673972038.224470,3744460,23601,4,TX,1,100,637541.4141608,637541.4141522,
637541.930724,637541.930699,1673972038.727044,3744947,23688,4,TX,1,100,637541.9142634,637541.9142548,
637542.443632,637542.443607,1673972039.239937,3745444,23773,4,TX,1,100,637542.4151995,637542.4152131,
637542.981308,637542.981283,1673972039.777597,3745965,23860,4,TX,1,100,637542.9159984,637542.9160120,
637543.492151,637543.492126,1673972040.288426,3746460,23933,4,TX,1,100,637543.4163973,637543.4164109,
637544.000931,637544.000906,1673972040.797192,3746953,24021,4,TX,1,100,637543.9170698,637543.9170834,
637544.431278,637544.431253,1673972041.227527,3747370,24090,4,TX,1,100,637544.4178197,637544.4178571,
637545.041194,637545.041169,1673972041.837426,3747961,24193,4,TX,1,100,637544.9178845,637544.9179219,
637545.462254,637545.462228,1673972042.258473,3748369,24262,4,TX,1,100,637545.4180916,637545.4181290,
637545.933881,637545.933856,1673972042.730087,3748826,24332,4,TX,1,100,637545.9185896,637545.9186270,
637546.433373,637546.433347,1673972043.229564,3749310,24418,4,TX,1,100,637546.4188070,637546.4188291,
637546.948344,637546.948319,1673972043.744521,3749809,24504,4,TX,1,100,637546.9187971,637546.9188192,
637547.490148,637547.490123,1673972044.286310,3750334,24589,4,TX,1,100,637547.4191485,637547.4191706,
637548.112449,637548.112424,1673972044.908592,3750937,24693,4,TX,1,100,637547.9197113,637547.9197334,
637548.509771,637548.509746,1673972045.305904,3751322,24761,4,TX,1,100,637548.4198750,637548.4198766,
637548.994815,637548.994790,1673972045.790934,3751792,24834,4,TX,1,100,637548.9205278,637548.9205294,
637549.504627,637549.504602,1673972046.300731,3752286,24920,4,TX,1,100,637549.4210662,637549.4210678,
637550.020630,637550.020605,1673972046.816720,3752786,25006,4,TX,1,100,637549.9219710,637549.9219726,
637550.538698,637550.538673,1673972047.334773,3753288,25092,4,TX,1,100,637550.4224063,637550.4224015,
637551.056766,637551.056741,1673972047.852826,3753790,25179,4,TX,1,100,637550.9233536,637550.9233488,
637551.497433,637551.497408,1673972048.293481,3754217,25247,4,TX,1,100,637551.4234530,637551.4234483,
637552.011373,637552.011348,1673972048.807406,3754715,25334,4,TX,1,100,637551.9240920,637551.9240873,
637552.513960,637552.513935,1673972049.309979,3755202,25419,4,TX,1,100,637552.4253665,637552.4253814,
637552.984556,637552.984531,1673972049.780561,3755658,25490,4,TX,1,100,637552.9261521,637552.9261670,
637553.503655,637553.503630,1673972050.299646,3756161,25575,4,TX,1,100,637553.4267909,637553.4268058,
637554.042363,637554.042338,1673972050.838339,3756683,25666,4,TX,1,100,637553.9276593,637553.9276741,
637554.737936,637554.737911,1673972051.533892,3757357,25788,4,TX,1,100,637554.4280629,637554.4280650,
637555.057859,637555.057833,1673972051.853805,3757667,25839,4,TX,1,100,637554.9284794,637554.9284815,
637555.494398,637555.494373,1673972052.290332,3758090,25907,4,TX,1,100,637555.4284995,637555.4285016,
637556.013498,637556.013472,1673972052.809417,3758593,25994,4,TX,1,100,637555.9289716,637555.9289737,
637556.530533,637556.530508,1673972053.326438,3759094,26079,4,TX,1,100,637556.4292668,637556.4292632,
637556.989777,637556.989751,1673972053.785668,3759539,26150,4,TX,1,100,637556.9296970,637556.9296933,
637557.500620,637557.500595,1673972054.296497,3760034,26235,4,TX,1,100,637557.4299141,637557.4299104,
637558.010432,637558.010407,1673972054.806294,3760528,26321,4,TX,1,100,637557.9306700,637557.9306664,
637558.529532,637558.529506,1673972055.325379,3761031,26407,4,TX,1,100,637558.4313977,637558.4314210,
637559.048631,637559.048606,1673972055.844465,3761534,26494,4,TX,1,100,637558.9317736,637558.9317969,
637559.466594,637559.466569,1673972056.262416,3761939,26553,4,TX,1,100,637559.4317882,637559.4318115,
637559.972278,637559.972253,1673972056.768085,3762429,26639,4,TX,1,100,637559.9323181,637559.9323414,
637560.568778,637560.568753,1673972057.364568,3763007,26724,4,TX,1,100,637560.4325837,637560.4325879,
637560.963005,637560.962980,1673972057.758784,3763389,26794,4,TX,1,100,637560.9333639,637560.9333681,
637561.486233,637561.486208,1673972058.281997,3763896,26879,4,TX,1,100,637561.4342354,637561.4342396,
637562.001205,637562.001179,1673972058.796954,3764395,26966,4,TX,1,100,637561.9351516,637561.9351558,
637562.522369,637562.522343,1673972059.318103,3764900,27051,4,TX,1,100,637562.4352701,637562.4352917,
637563.041468,637563.041443,1673972059.837188,3765403,27139,4,TX,1,100,637562.9362151,637562.9362366,
637563.467687,637563.467662,1673972060.263395,3765816,27207,4,TX,1,100,637563.4365587,637563.4365803,
637564.076572,637564.076546,1673972060.872262,3766406,27311,4,TX,1,100,637563.9371269,637563.9371484,
637564.756665,637564.756639,1673972061.552335,3767065,27420,4,TX,1,100,637564.4373979,637564.4374083,
637565.088971,637565.088946,1673972061.884632,3767387,27472,4,TX,1,100,637564.9381686,637564.9381789,
637565.483198,637565.483172,1673972062.278848,3767769,27540,4,TX,1,100,637565.4381888,637565.4381992,
637565.998170,637565.998144,1673972062.793805,3768268,27626,4,TX,1,100,637565.9386912,637565.9387016,
637566.515205,637566.515180,1673972063.310826,3768769,27711,4,TX,1,100,637566.4397812,637566.4397958,
637567.037401,637567.037376,1673972063.833007,3769275,27799,4,TX,1,100,637566.9399616,637566.9399762,
637567.560629,637567.560603,1673972064.356220,3769782,27883,4,TX,1,100,637567.4401049,637567.4401195,
637568.091081,637568.091055,1673972064.886657,3770296,27971,4,TX,1,100,637567.9407640,637567.9407785,
637568.516268,637568.516242,1673972065.311832,3770708,28039,4,TX,1,100,637568.4407676,637568.4407679,
637568.990991,637568.990966,1673972065.786541,3771168,28109,4,TX,1,100,637568.9414658,637568.9414661,
637569.472939,637569.472913,1673972066.268475,3771635,28195,4,TX,1,100,637569.4421666,637569.4421669,
637569.983782,637569.983757,1673972066.779305,3772130,28272,4,TX,1,100,637569.9424267,637569.9424270,
637570.488434,637570.488409,1673972067.283942,3772619,28357,4,TX,1,100,637570.4426462,637570.4426506,
637571.006502,637571.006476,1673972067.801995,3773121,28443,4,TX,1,100,637570.9434972,637570.9435016,
637571.530761,637571.530736,1673972068.326240,3773629,28529,4,TX,1,100,637571.4438321,637571.4438365,
637571.962141,637571.962115,1673972068.757607,3774047,28599,4,TX,1,100,637571.9449331,637571.9449375,
637572.568961,637572.568935,1673972069.364410,3774635,28701,4,TX,1,100,637572.4451932,637572.4452109,
637573.004468,637573.004443,1673972069.799904,3775057,28771,4,TX,1,100,637572.9453233,637572.9453410,
637573.620577,637573.620551,1673972070.415995,3775654,28872,4,TX,1,100,637573.4457881,637573.4458058,
637573.979715,637573.979690,1673972070.775124,3776002,28927,4,TX,1,100,637573.9467702,637573.9467879,
637574.489527,637574.489501,1673972071.284921,3776496,29012,4,TX,1,100,637574.4474230,637574.4474401,
637575.005531,637575.005505,1673972071.800910,3776996,29099,4,TX,1,100,637574.9476604,637574.9476775,
637575.516374,637575.516349,1673972072.311739,3777491,29175,4,TX,1,100,637575.4483167,637575.4483338,
637576.025154,637576.025128,1673972072.820504,3777984,29260,4,TX,1,100,637575.9492610,637575.9492781,
637576.533934,637576.533908,1673972073.329269,3778477,29345,4,TX,1,100,637576.4496757,637576.4496910,
637576.966345,637576.966319,1673972073.761668,3778896,29417,4,TX,1,100,637576.9502950,637576.9503104,
637577.483380,637577.483355,1673972074.278689,3779397,29501,4,TX,1,100,637577.4504649,637577.4504803,
637577.977712,637577.977686,1673972074.773007,3779876,29587,4,TX,1,100,637577.9513585,637577.9513738,
637578.500940,637578.500914,1673972075.296220,3780383,29672,4,TX,1,100,637578.4515983,637578.4516012,
637579.027264,637579.027238,1673972075.822529,3780893,29760,4,TX,1,100,637578.9524173,637578.9524201,
637579.492699,637579.492673,1673972076.287951,3781344,29829,4,TX,1,100,637579.4528296,637579.4528325,
637580.011799,637580.011773,1673972076.807036,3781847,29915,4,TX,1,100,637579.9531338,637579.9531367,
637580.541218,637580.541193,1673972077.336441,3782360,30005,4,TX,1,100,637580.4535064,637580.4535367,
637581.045870,637581.045844,1673972077.841078,3782849,30092,4,TX,1,100,637580.9549994,637580.9550297,
637581.487569,637581.487544,1673972078.282764,3783277,30161,4,TX,1,100,637581.4551483,637581.4551786,
637582.107806,637582.107780,1673972078.902983,3783878,30264,4,TX,1,100,637581.9552786,637581.9553089,
637582.631034,637582.631008,1673972079.426196,3784385,30349,4,TX,1,100,637582.4561290,637582.4561504,
637583.032484,637583.032459,1673972079.827636,3784774,30420,4,TX,1,100,637582.9568289,637582.9568503,
637583.603185,637583.603159,1673972080.398319,3785327,30505,4,TX,1,100,637583.4575267,637583.4575480,
637584.018052,637584.018026,1673972080.813175,3785729,30575,4,TX,1,100,637583.9582605,637583.9582818,
637584.530959,637584.530934,1673972081.326068,3786226,30660,4,TX,1,100,637584.4585771,637584.4585925,
637585.042835,637585.042809,1673972081.837929,3786722,30747,4,TX,1,100,637584.9588883,637584.9589037,
637585.501046,637585.501021,1673972082.296127,3787166,30816,4,TX,1,100,637585.4591762,637585.4591916,
637585.997442,637585.997416,1673972082.792509,3787647,30908,4,TX,1,100,637585.9601013,637585.9601167,
637586.630062,637586.630037,1673972083.425111,3788260,31009,4,TX,1,100,637586.4601468,637586.4601625,
637587.279195,637587.279169,1673972084.074225,3788889,31113,4,TX,1,100,637586.9604869,637586.9605026,
637587.493853,637587.493827,1673972084.288877,3789097,31149,4,TX,1,100,637587.4610331,637587.4610488,
637588.002632,637588.002607,1673972084.797642,3789590,31236,4,TX,1,100,637587.9613936,637587.9614093,
637588.515540,637588.515514,1673972085.310535,3790087,31320,4,TX,1,100,637588.4623322,637588.4623425,
637589.028448,637589.028422,1673972085.823428,3790584,31407,4,TX,1,100,637588.9628175,637588.9628278,
637589.493883,637589.493857,1673972086.288851,3791035,31477,4,TX,1,100,637589.4629485,637589.4629588,
637590.291625,637590.291599,1673972087.086570,3791808,31612,4,TX,1,100,637589.9637352,637589.9637455,
637590.594003,637590.593977,1673972087.388939,3792101,31648,4,TX,1,100,637590.4651123,637590.4651262,
637591.019190,637591.019164,1673972087.814114,3792513,31722,4,TX,1,100,637590.9655178,637590.9655317,
637591.518682,637591.518656,1673972088.313591,3792997,31808,4,TX,1,100,637591.4659495,637591.4659634,
637592.032621,637592.032596,1673972088.827517,3793495,31895,4,TX,1,100,637591.9663300,637591.9663439,
637592.508377,637592.508351,1673972089.303259,3793956,31964,4,TX,1,100,637592.4669825,637592.4669850,
637593.024380,637593.024355,1673972089.819248,3794456,32051,4,TX,1,100,637592.9674271,637592.9674296,
637593.534192,637593.534166,1673972090.329045,3794950,32135,4,TX,1,100,637593.4679530,637593.4679555,
637593.992403,637593.992378,1673972090.787243,3795394,32206,4,TX,1,100,637593.9683765,637593.9683790,
637594.610576,637594.610550,1673972091.405398,3795993,32307,4,TX,1,100,637594.4689152,637594.4689308,
637595.090459,637595.090434,1673972091.885268,3796458,32380,4,TX,1,100,637594.9694962,637594.9695118,
637595.714824,637595.714798,1673972092.509614,3797063,32483,4,TX,1,100,637595.4699927,637595.4700083,
637595.997594,637595.997568,1673972092.792377,3797337,32536,4,TX,1,100,637595.9701727,637595.9701883,
637596.491925,637596.491900,1673972093.286694,3797816,32609,4,TX,1,100,637596.4710938,637596.4711012,
637597.011025,637597.010999,1673972093.805779,3798319,32697,4,TX,1,100,637596.9715992,637596.9716066,
637597.521869,637597.521843,1673972094.316608,3798814,32781,4,TX,1,100,637597.4720339,637597.4720413,
637598.034777,637598.034751,1673972094.829501,3799311,32868,4,TX,1,100,637597.9727419,637597.9727493,
637598.490924,637598.490898,1673972095.285636,3799753,32937,4,TX,1,100,637598.4729915,637598.4729971,
637599.100840,637599.100814,1673972095.895535,3800344,33040,4,TX,1,100,637598.9735355,637598.9735411,
637599.624068,637599.624042,1673972096.418748,3800851,33127,4,TX,1,100,637599.4750297,637599.4750353,
637600.020359,637600.020333,1673972096.815027,3801235,33196,4,TX,1,100,637599.9754398,637599.9754454,
637600.594155,637600.594129,1673972097.388807,3801791,33281,4,TX,1,100,637600.4763626,637600.4763936,
637601.007990,637601.007964,1673972097.802630,3802192,33352,4,TX,1,100,637600.9768566,637600.9768876,
637601.649899,637601.649873,1673972098.444521,3802814,33441,4,TX,1,100,637601.4776796,637601.4777106,
637602.049286,637602.049260,1673972098.843896,3803201,33512,4,TX,1,100,637601.9780079,637601.9780389,
637602.494081,637602.494055,1673972099.288679,3803632,33580,4,TX,1,100,637602.4783360,637602.4783751,
637603.002860,637603.002834,1673972099.797444,3804125,33668,4,TX,1,100,637602.9791338,637602.9791729,
637603.579753,637603.579727,1673972100.374320,3804684,33753,4,TX,1,100,637603.4800330,637603.4800721,
637603.991524,637603.991498,1673972100.786079,3805083,33826,4,TX,1,100,637603.9801192,637603.9801583,
637604.492047,637604.492021,1673972101.286588,3805568,33909,4,TX,1,100,637604.4810593,637604.4810853,
