LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
640519.921933,640519.921911,1673975016.603405,286374.667,44961,3,MX,1,100,58
640519.961833,640519.961812,1673975016.643304,286413.333,44961,3,MX,1,100,57
640520.001734,640520.001713,1673975016.683204,286452.000,44961,3,MX,1,100,58
640520.041721,640520.041699,1673975016.723189,286490.750,44984,4,MX,1,100,58
640520.081707,640520.081686,1673975016.763175,286529.500,44984,4,MX,1,100,58
640520.121694,640520.121673,1673975016.803160,286568.250,44984,4,MX,1,100,59
640520.161681,640520.161659,1673975016.843146,286607.000,44984,4,MX,1,100,58
640520.201925,640520.201904,1673975016.883389,286646.000,45000,3,MX,1,100,58
640520.242170,640520.242149,1673975016.923633,286685.000,45000,3,MX,1,100,58
640520.282415,640520.282393,1673975016.963876,286724.000,45000,3,MX,1,100,58
640520.323175,640520.323154,1673975017.004636,286763.500,45018,2,MX,1,100,58
640520.363936,640520.363914,1673975017.045395,286803.000,45018,2,MX,1,100,58
640520.404181,640520.404159,1673975017.085639,286842.000,45036,3,MX,1,100,58
640520.444425,640520.444404,1673975017.125882,286881.000,45036,3,MX,1,100,58
640520.484670,640520.484648,1673975017.166126,286920.000,45036,3,MX,1,100,58
640520.524399,640520.524377,1673975017.205853,286958.500,45051,2,MX,1,100,58
640520.564127,640520.564106,1673975017.245581,286997.000,45051,2,MX,1,100,58
640520.608156,640520.608134,1673975017.289608,287039.667,45071,3,MX,1,100,57
640520.652184,640520.652162,1673975017.333635,287082.333,45071,3,MX,1,100,58
640520.696212,640520.696191,1673975017.377662,287125.000,45071,3,MX,1,100,57
640520.736113,640520.736091,1673975017.417561,287163.667,45088,3,MX,1,100,57
640520.776014,640520.775992,1673975017.457461,287202.333,45088,3,MX,1,100,56
640520.815914,640520.815893,1673975017.497360,287241.000,45088,3,MX,1,100,58
640520.855643,640520.855621,1673975017.537088,287279.500,45104,2,MX,1,100,58
640520.895372,640520.895350,1673975017.576815,287318.000,45104,2,MX,1,100,57
640520.935616,640520.935595,1673975017.617059,287357.000,45122,3,MX,1,100,58
640520.975861,640520.975839,1673975017.657302,287396.000,45122,3,MX,1,100,58
640521.016106,640521.016084,1673975017.697546,287435.000,45122,3,MX,1,100,58
640521.055318,640521.055297,1673975017.736758,287473.000,45136,2,MX,1,100,59
640521.094531,640521.094510,1673975017.775969,287511.000,45136,2,MX,1,100,58
640521.134432,640521.134410,1673975017.815869,287549.667,45153,3,MX,1,100,58
640521.174332,640521.174311,1673975017.855768,287588.333,45153,3,MX,1,100,58
640521.214233,640521.214212,1673975017.895668,287627.000,45153,3,MX,1,100,57
640521.253790,640521.253768,1673975017.935223,287665.333,45169,3,MX,1,100,57
640521.293347,640521.293325,1673975017.974779,287703.667,45169,3,MX,1,100,58
640521.332903,640521.332882,1673975018.014334,287742.000,45169,3,MX,1,100,58
640521.373148,640521.373126,1673975018.054578,287781.000,45189,2,MX,1,100,58
640521.413393,640521.413371,1673975018.094821,287820.000,45189,2,MX,1,100,58
