LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
640366.738748,640366.738736,1673974863.424681,137929.000,20498,2,EL,1,100,26469.000000
640366.804790,640366.804778,1673974863.490721,137993.000,20498,2,EL,1,100,26469.199219
640366.872897,640366.872884,1673974863.558826,138059.000,20515,1,EL,1,100,26469.199219
640366.939455,640366.939443,1673974863.625382,138123.500,20532,2,EL,1,100,26469.000000
640367.006014,640367.006001,1673974863.691939,138188.000,20532,2,EL,1,100,26469.000000
640367.072056,640367.072044,1673974863.757979,138252.000,20549,1,EL,1,100,26469.599609
640367.137583,640367.137570,1673974863.823504,138315.500,20564,2,EL,1,100,26469.599609
640367.203109,640367.203097,1673974863.889029,138379.000,20564,2,EL,1,100,26469.599609
640367.269668,640367.269655,1673974863.955585,138443.500,20581,2,EL,1,100,26469.800781
640367.336226,640367.336214,1673974864.022142,138508.000,20581,2,EL,1,100,26469.800781
640367.403300,640367.403288,1673974864.089214,138573.000,20597,1,EL,1,100,26470.000000
640367.471407,640367.471395,1673974864.157318,138639.000,20617,2,EL,1,100,26470.000000
640367.539513,640367.539501,1673974864.225423,138705.000,20617,2,EL,1,100,26470.000000
640367.605556,640367.605543,1673974864.291463,138769.000,20634,1,EL,1,100,26470.000000
640367.672114,640367.672102,1673974864.358020,138833.500,20651,2,EL,1,100,26470.000000
640367.738673,640367.738660,1673974864.424577,138898.000,20651,2,EL,1,100,26470.000000
640367.804715,640367.804703,1673974864.490617,138962.000,20667,1,EL,1,100,26470.000000
640367.871274,640367.871261,1673974864.557173,139026.500,20685,2,EL,1,100,26470.000000
640367.937832,640367.937820,1673974864.623730,139091.000,20685,2,EL,1,100,26470.000000
640368.003875,640368.003862,1673974864.689771,139155.000,20701,2,EL,1,100,26470.000000
640368.069917,640368.069905,1673974864.755811,139219.000,20701,2,EL,1,100,26470.000000
640368.135960,640368.135947,1673974864.821852,139283.000,20718,1,EL,1,100,26470.000000
640368.202518,640368.202506,1673974864.888408,139347.500,20733,2,EL,1,100,26470.000000
640368.269076,640368.269064,1673974864.954965,139412.000,20733,2,EL,1,100,26470.000000
640368.335119,640368.335107,1673974865.021005,139476.000,20750,1,EL,1,100,26470.000000
640368.401677,640368.401665,1673974865.087562,139540.500,20766,2,EL,1,100,26470.000000
640368.468236,640368.468224,1673974865.154119,139605.000,20766,2,EL,1,100,26470.000000
640368.534278,640368.534266,1673974865.220159,139669.000,20783,1,EL,1,100,26470.000000
640368.599805,640368.599793,1673974865.285684,139732.500,20801,2,EL,1,100,26470.000000
640368.665331,640368.665319,1673974865.351208,139796.000,20801,2,EL,1,100,26470.000000
640368.731374,640368.731362,1673974865.417249,139860.000,20817,2,EL,1,100,26470.000000
640368.797417,640368.797404,1673974865.483289,139924.000,20817,2,EL,1,100,26470.000000
640368.866555,640368.866542,1673974865.552426,139991.000,20833,1,EL,1,100,26470.000000
640368.934145,640368.934133,1673974865.620014,140056.500,20851,2,EL,1,100,26470.000000
640369.001736,640369.001723,1673974865.687603,140122.000,20851,2,EL,1,100,26470.000000
640369.066746,640369.066734,1673974865.752611,140185.000,20870,1,EL,1,100,26470.000000
640369.133305,640369.133292,1673974865.819168,140249.500,20885,2,EL,1,100,26470.000000
640369.199863,640369.199851,1673974865.885724,140314.000,20885,2,EL,1,100,26470.000000
640369.265906,640369.265893,1673974865.951765,140378.000,20902,1,EL,1,100,26470.000000
640369.332464,640369.332452,1673974866.018322,140442.500,20919,2,EL,1,100,26470.000000
640369.399022,640369.399010,1673974866.084878,140507.000,20919,2,EL,1,100,26470.000000
640369.465065,640369.465053,1673974866.150918,140571.000,20935,2,EL,1,100,26470.000000
640369.531107,640369.531095,1673974866.216959,140635.000,20935,2,EL,1,100,26470.000000
640369.598182,640369.598169,1673974866.284032,140700.000,20952,1,EL,1,100,26470.000000
640369.664224,640369.664212,1673974866.350072,140764.000,20969,2,EL,1,100,26470.000000
640369.730267,640369.730254,1673974866.416113,140828.000,20969,2,EL,1,100,26470.000000
640369.798373,640369.798361,1673974866.484217,140894.000,20986,1,EL,1,100,26470.000000
640369.863900,640369.863887,1673974866.549742,140957.500,21003,2,EL,1,100,26470.000000
640369.929426,640369.929414,1673974866.615266,141021.000,21003,2,EL,1,100,26470.000000
640369.995469,640369.995456,1673974866.681307,141085.000,21020,1,EL,1,100,26469.800781
640370.060995,640370.060983,1673974866.746832,141148.500,21034,2,EL,1,100,26470.000000
640370.126522,640370.126510,1673974866.812356,141212.000,21034,2,EL,1,100,26470.000000
640370.193080,640370.193068,1673974866.878913,141276.500,21052,2,EL,1,100,26470.000000
640370.259639,640370.259626,1673974866.945469,141341.000,21052,2,EL,1,100,26470.000000
640370.327745,640370.327733,1673974867.013574,141407.000,21068,1,EL,1,100,26470.000000
640370.393788,640370.393775,1673974867.079614,141471.000,21085,2,EL,1,100,26470.000000
640370.459830,640370.459818,1673974867.145655,141535.000,21085,2,EL,1,100,26470.000000
640370.526905,640370.526892,1673974867.212727,141600.000,21104,1,EL,1,100,26470.000000
640370.592431,640370.592419,1673974867.278252,141663.500,21122,2,EL,1,100,26470.000000
640370.657958,640370.657945,1673974867.343776,141727.000,21122,2,EL,1,100,26470.000000
640370.725032,640370.725020,1673974867.410849,141792.000,21138,1,EL,1,100,26470.000000
640370.791075,640370.791062,1673974867.476890,141856.000,21155,2,EL,1,100,26470.000000
640370.857117,640370.857105,1673974867.542930,141920.000,21155,2,EL,1,100,26470.000000
640370.924192,640370.924179,1673974867.610003,141985.000,21172,2,EL,1,100,26470.000000
640370.991266,640370.991254,1673974867.677075,142050.000,21172,2,EL,1,100,26469.800781
640371.056277,640371.056264,1673974867.742084,142113.000,21188,1,EL,1,100,26469.199219
640371.122835,640371.122823,1673974867.808640,142177.500,21203,2,EL,1,100,26469.400391
640371.189394,640371.189381,1673974867.875197,142242.000,21203,2,EL,1,100,26469.599609
640371.256468,640371.256455,1673974867.942269,142307.000,21221,1,EL,1,100,26469.599609
640371.321994,640371.321982,1673974868.007794,142370.500,21237,2,EL,1,100,26469.599609
640371.387521,640371.387509,1673974868.073319,142434.000,21237,2,EL,1,100,26469.400391
640371.455627,640371.455615,1673974868.141423,142500.000,21254,1,EL,1,100,26469.400391
640371.522186,640371.522173,1673974868.207979,142564.500,21270,2,EL,1,100,26469.199219
640371.588744,640371.588732,1673974868.274536,142629.000,21270,2,EL,1,100,26469.000000
640371.655303,640371.655290,1673974868.341093,142693.500,21288,2,EL,1,100,26469.000000
640371.721861,640371.721849,1673974868.407649,142758.000,21288,2,EL,1,100,26469.199219
640371.787904,640371.787891,1673974868.473690,142822.000,21304,1,EL,1,100,26469.400391
640371.854462,640371.854450,1673974868.540246,142886.500,21327,2,EL,1,100,26469.599609
640371.921021,640371.921008,1673974868.606803,142951.000,21327,2,EL,1,100,26469.199219
640371.987063,640371.987051,1673974868.672843,143015.000,21346,1,EL,1,100,26469.800781
640372.053106,640372.053093,1673974868.738884,143079.000,21361,2,EL,1,100,26469.800781
640372.119148,640372.119136,1673974868.804924,143143.000,21361,2,EL,1,100,26470.000000
640372.186223,640372.186210,1673974868.871997,143208.000,21377,1,EL,1,100,26469.800781
640372.252781,640372.252768,1673974868.938554,143272.500,21395,2,EL,1,100,26470.000000
640372.319340,640372.319327,1673974869.005110,143337.000,21395,2,EL,1,100,26470.000000
640372.385382,640372.385369,1673974869.071151,143401.000,21411,2,EL,1,100,26469.800781
640372.451425,640372.451412,1673974869.137191,143465.000,21411,2,EL,1,100,26470.000000
640372.516435,640372.516423,1673974869.202200,143528.000,21428,1,EL,1,100,26470.000000
640372.583510,640372.583497,1673974869.269272,143593.000,21445,2,EL,1,100,26470.000000
640372.650584,640372.650571,1673974869.336345,143658.000,21445,2,EL,1,100,26470.000000
640372.716626,640372.716614,1673974869.402385,143722.000,21462,1,EL,1,100,26470.000000
640372.784217,640372.784204,1673974869.469974,143787.500,21478,2,EL,1,100,26470.000000
640372.851807,640372.851795,1673974869.537562,143853.000,21478,2,EL,1,100,26470.000000
640372.919914,640372.919901,1673974869.605667,143919.000,21496,1,EL,1,100,26470.000000
640372.986472,640372.986459,1673974869.672223,143983.500,21510,2,EL,1,100,26470.000000
640373.053030,640373.053018,1673974869.738780,144048.000,21510,2,EL,1,100,26470.000000
640373.120105,640373.120092,1673974869.805852,144113.000,21527,1,EL,1,100,26470.000000
640373.186663,640373.186651,1673974869.872409,144177.500,21544,2,EL,1,100,26470.000000
640373.253222,640373.253209,1673974869.938965,144242.000,21544,2,EL,1,100,26470.000000
640373.318748,640373.318736,1673974870.004490,144305.500,21561,2,EL,1,100,26470.000000
640373.384275,640373.384262,1673974870.070014,144369.000,21561,2,EL,1,100,26470.000000
640373.449286,640373.449273,1673974870.135023,144432.000,21580,1,EL,1,100,26470.000000
640373.516876,640373.516863,1673974870.202611,144497.500,21596,2,EL,1,100,26470.000000
640373.584466,640373.584454,1673974870.270200,144563.000,21596,2,EL,1,100,26470.000000
640373.652573,640373.652560,1673974870.338304,144629.000,21614,1,EL,1,100,26470.000000
640373.720163,640373.720150,1673974870.405893,144694.500,21631,2,EL,1,100,26470.000000
640373.787753,640373.787741,1673974870.473481,144760.000,21631,2,EL,1,100,26470.000000
640373.853796,640373.853783,1673974870.539522,144824.000,21647,1,EL,1,100,26470.000000
640373.920354,640373.920342,1673974870.606078,144888.500,21663,2,EL,1,100,26470.000000
640373.986913,640373.986900,1673974870.672635,144953.000,21663,2,EL,1,100,26470.000000
640374.053471,640374.053459,1673974870.739191,145017.500,21679,2,EL,1,100,26470.000000
640374.120030,640374.120017,1673974870.805748,145082.000,21679,2,EL,1,100,26470.000000
640374.186072,640374.186060,1673974870.871788,145146.000,21696,1,EL,1,100,26470.000000
640374.253147,640374.253134,1673974870.938861,145211.000,21713,2,EL,1,100,26470.000000
640374.320221,640374.320208,1673974871.005933,145276.000,21713,2,EL,1,100,26469.599609
640374.387295,640374.387283,1673974871.073006,145341.000,21730,1,EL,1,100,26470.000000
640374.453854,640374.453841,1673974871.139562,145405.500,21744,2,EL,1,100,26469.800781
640374.520412,640374.520400,1673974871.206119,145470.000,21744,2,EL,1,100,26469.800781
640374.587487,640374.587474,1673974871.273191,145535.000,21762,1,EL,1,100,26470.000000
640374.653529,640374.653517,1673974871.339232,145599.000,21780,2,EL,1,100,26470.000000
640374.719572,640374.719559,1673974871.405272,145663.000,21780,2,EL,1,100,26470.000000
640374.785614,640374.785602,1673974871.471313,145727.000,21797,2,EL,1,100,26469.800781
640374.851657,640374.851644,1673974871.537354,145791.000,21797,2,EL,1,100,26470.000000
640374.917699,640374.917687,1673974871.603394,145855.000,21814,1,EL,1,100,26469.800781
640374.984258,640374.984245,1673974871.669951,145919.500,21832,2,EL,1,100,26470.000000
640375.050816,640375.050804,1673974871.736507,145984.000,21832,2,EL,1,100,26469.599609
640375.118923,640375.118910,1673974871.804611,146050.000,21848,1,EL,1,100,26469.800781
640375.186513,640375.186500,1673974871.872200,146115.500,21866,2,EL,1,100,26470.000000
640375.254103,640375.254091,1673974871.939788,146181.000,21866,2,EL,1,100,26470.000000
640375.320146,640375.320133,1673974872.005829,146245.000,21882,1,EL,1,100,26470.000000
640375.386704,640375.386692,1673974872.072386,146309.500,21897,2,EL,1,100,26470.000000
640375.453263,640375.453250,1673974872.138942,146374.000,21897,2,EL,1,100,26470.000000
640375.520337,640375.520324,1673974872.206014,146439.000,21913,1,EL,1,100,26470.000000
640375.586380,640375.586367,1673974872.272055,146503.000,21933,2,EL,1,100,26470.000000
640375.652422,640375.652409,1673974872.338096,146567.000,21933,2,EL,1,100,26470.000000
640375.718981,640375.718968,1673974872.404652,146631.500,21949,2,EL,1,100,26470.000000
640375.785539,640375.785526,1673974872.471209,146696.000,21949,2,EL,1,100,26470.199219
640375.852614,640375.852601,1673974872.538281,146761.000,21966,1,EL,1,100,26470.000000
640375.920720,640375.920707,1673974872.606385,146827.000,21981,2,EL,1,100,26470.000000
640375.988826,640375.988813,1673974872.674490,146893.000,21981,2,EL,1,100,26470.199219
640376.056933,640376.056920,1673974872.742594,146959.000,21998,1,EL,1,100,26470.000000
640376.123491,640376.123478,1673974872.809151,147023.500,22014,2,EL,1,100,26470.000000
640376.190050,640376.190037,1673974872.875707,147088.000,22014,2,EL,1,100,26470.000000
640376.256092,640376.256079,1673974872.941748,147152.000,22032,1,EL,1,100,26470.000000
640376.321619,640376.321606,1673974873.007272,147215.500,22046,2,EL,1,100,26470.000000
640376.387145,640376.387132,1673974873.072797,147279.000,22046,2,EL,1,100,26470.000000
640376.453704,640376.453691,1673974873.139354,147343.500,22066,2,EL,1,100,26470.000000
640376.520262,640376.520249,1673974873.205910,147408.000,22066,2,EL,1,100,26470.000000
640376.589400,640376.589387,1673974873.275046,147475.000,22083,1,EL,1,100,26470.000000
640376.656475,640376.656462,1673974873.342119,147540.000,22102,2,EL,1,100,26470.000000
640376.723549,640376.723536,1673974873.409191,147605.000,22102,2,EL,1,100,26470.000000
640376.789592,640376.789579,1673974873.475232,147669.000,22118,1,EL,1,100,26470.199219
640376.855118,640376.855105,1673974873.540756,147732.500,22134,2,EL,1,100,26470.199219
640376.920645,640376.920632,1673974873.606281,147796.000,22134,2,EL,1,100,26470.000000
640376.987719,640376.987706,1673974873.673354,147861.000,22150,1,EL,1,100,26470.000000
640377.054278,640377.054265,1673974873.739910,147925.500,22167,2,EL,1,100,26470.199219
640377.120836,640377.120823,1673974873.806467,147990.000,22167,2,EL,1,100,26470.000000
640377.186879,640377.186866,1673974873.872507,148054.000,22189,2,EL,1,100,26470.000000
640377.252921,640377.252908,1673974873.938548,148118.000,22189,2,EL,1,100,26470.000000
640377.319996,640377.319983,1673974874.005620,148183.000,22206,1,EL,1,100,26469.800781
640377.387586,640377.387573,1673974874.073209,148248.500,22220,2,EL,1,100,26470.000000
640377.455176,640377.455163,1673974874.140797,148314.000,22220,2,EL,1,100,26470.000000
640377.523283,640377.523270,1673974874.208902,148380.000,22237,1,EL,1,100,26470.000000
640377.589841,640377.589828,1673974874.275458,148444.500,22256,2,EL,1,100,26470.000000
640377.656400,640377.656387,1673974874.342015,148509.000,22256,2,EL,1,100,26470.000000
640377.722442,640377.722429,1673974874.408055,148573.000,22273,1,EL,1,100,26470.000000
640377.787453,640377.787440,1673974874.473064,148636.000,22288,2,EL,1,100,26470.000000
640377.852463,640377.852450,1673974874.538073,148699.000,22288,2,EL,1,100,26470.000000
640377.919022,640377.919009,1673974874.604629,148763.500,22308,2,EL,1,100,26470.000000
640377.985580,640377.985567,1673974874.671185,148828.000,22308,2,EL,1,100,26470.000000
640378.054718,640378.054705,1673974874.740322,148895.000,22324,1,EL,1,100,26470.000000
640378.122309,640378.122296,1673974874.807910,148960.500,22341,2,EL,1,100,26470.000000
640378.189899,640378.189886,1673974874.875499,149026.000,22341,2,EL,1,100,26470.000000
640378.256974,640378.256961,1673974874.942571,149091.000,22358,1,EL,1,100,26469.800781
640378.322500,640378.322487,1673974875.008096,149154.500,22373,2,EL,1,100,26469.800781
640378.388027,640378.388014,1673974875.073620,149218.000,22373,2,EL,1,100,26470.000000
640378.455101,640378.455088,1673974875.140693,149283.000,22389,1,EL,1,100,26470.000000
640378.521144,640378.521131,1673974875.206733,149347.000,22407,2,EL,1,100,26469.800781
640378.587186,640378.587173,1673974875.272774,149411.000,22407,2,EL,1,100,26470.000000
640378.654261,640378.654248,1673974875.339847,149476.000,22425,2,EL,1,100,26469.800781
640378.721335,640378.721322,1673974875.406919,149541.000,22425,2,EL,1,100,26469.800781
640378.786346,640378.786333,1673974875.471928,149604.000,22442,1,EL,1,100,26470.000000
640378.852904,640378.852891,1673974875.538484,149668.500,22457,2,EL,1,100,26470.000000
640378.919462,640378.919450,1673974875.605041,149733.000,22457,2,EL,1,100,26470.000000
640378.985505,640378.985492,1673974875.671081,149797.000,22474,1,EL,1,100,26469.800781
640379.051547,640379.051535,1673974875.737122,149861.000,22490,2,EL,1,100,26469.800781
640379.117590,640379.117577,1673974875.803163,149925.000,22490,2,EL,1,100,26469.199219
640379.182601,640379.182588,1673974875.868171,149988.000,22507,1,EL,1,100,26469.199219
640379.248643,640379.248630,1673974875.934212,150052.000,22523,2,EL,1,100,26469.000000
640379.314686,640379.314673,1673974876.000252,150116.000,22523,2,EL,1,100,26469.000000
640379.381244,640379.381231,1673974876.066809,150180.500,22539,2,EL,1,100,26469.199219
640379.447803,640379.447790,1673974876.133365,150245.000,22539,2,EL,1,100,26469.000000
640379.513845,640379.513832,1673974876.199406,150309.000,22558,1,EL,1,100,26469.000000
640379.580403,640379.580390,1673974876.265963,150373.500,22578,2,EL,1,100,26469.000000
640379.646962,640379.646949,1673974876.332519,150438.000,22578,2,EL,1,100,26469.000000
640379.713004,640379.712991,1673974876.398560,150502.000,22594,1,EL,1,100,26469.000000
640379.779047,640379.779034,1673974876.464600,150566.000,22609,2,EL,1,100,26469.000000
640379.845089,640379.845076,1673974876.530641,150630.000,22609,2,EL,1,100,26469.000000
640379.912164,640379.912151,1673974876.597713,150695.000,22626,1,EL,1,100,26469.000000
640379.978722,640379.978709,1673974876.664270,150759.500,22643,2,EL,1,100,26469.199219
640380.045281,640380.045268,1673974876.730826,150824.000,22643,2,EL,1,100,26469.000000
640380.111839,640380.111826,1673974876.797383,150888.500,22659,2,EL,1,100,26469.199219
640380.178398,640380.178385,1673974876.863939,150953.000,22659,2,EL,1,100,26469.000000
640380.243408,640380.243395,1673974876.928948,151016.000,22677,1,EL,1,100,26469.000000
640380.310483,640380.310470,1673974876.996021,151081.000,22691,2,EL,1,100,26469.000000
640380.377557,640380.377544,1673974877.063093,151146.000,22691,2,EL,1,100,26469.000000
640380.442568,640380.442555,1673974877.128102,151209.000,22708,1,EL,1,100,26469.000000
640380.510158,640380.510145,1673974877.195690,151274.500,22725,2,EL,1,100,26469.000000
640380.577749,640380.577735,1673974877.263278,151340.000,22725,2,EL,1,100,26469.000000
640380.644823,640380.644810,1673974877.330351,151405.000,22744,1,EL,1,100,26469.000000
640380.711381,640380.711368,1673974877.396908,151469.500,22759,2,EL,1,100,26469.000000
640380.777940,640380.777927,1673974877.463464,151534.000,22759,2,EL,1,100,26469.000000
640380.844498,640380.844485,1673974877.530020,151598.500,22776,2,EL,1,100,26469.000000
640380.911057,640380.911044,1673974877.596577,151663.000,22776,2,EL,1,100,26469.000000
640380.978131,640380.978118,1673974877.663650,151728.000,22795,1,EL,1,100,26469.000000
640381.044690,640381.044677,1673974877.730206,151792.500,22812,2,EL,1,100,26468.800781
640381.111248,640381.111235,1673974877.796762,151857.000,22812,2,EL,1,100,26469.000000
640381.176259,640381.176246,1673974877.861771,151920.000,22828,1,EL,1,100,26468.800781
640381.241785,640381.241772,1673974877.927296,151983.500,22844,2,EL,1,100,26469.000000
640381.307312,640381.307299,1673974877.992821,152047.000,22844,2,EL,1,100,26468.800781
640381.374386,640381.374373,1673974878.059893,152112.000,22860,1,EL,1,100,26468.800781
640381.440945,640381.440932,1673974878.126450,152176.500,22877,2,EL,1,100,26469.000000
640381.507503,640381.507490,1673974878.193006,152241.000,22877,2,EL,1,100,26468.800781
640381.574062,640381.574049,1673974878.259562,152305.500,22896,2,EL,1,100,26469.000000
640381.640620,640381.640607,1673974878.326119,152370.000,22896,2,EL,1,100,26468.599609
640381.706663,640381.706649,1673974878.392160,152434.000,22913,1,EL,1,100,26468.800781
640381.773221,640381.773208,1673974878.458716,152498.500,22927,2,EL,1,100,26468.800781
640381.839780,640381.839766,1673974878.525273,152563.000,22927,2,EL,1,100,26468.800781
640381.904790,640381.904777,1673974878.590281,152626.000,22945,1,EL,1,100,26469.000000
640381.972896,640381.972883,1673974878.658386,152692.000,22961,2,EL,1,100,26469.000000
640382.041003,640382.040990,1673974878.726490,152758.000,22961,2,EL,1,100,26469.000000
640382.107045,640382.107032,1673974878.792531,152822.000,22978,1,EL,1,100,26468.599609
640382.173604,640382.173591,1673974878.859087,152886.500,22993,2,EL,1,100,26468.400391
640382.240162,640382.240149,1673974878.925644,152951.000,22993,2,EL,1,100,26468.800781
640382.305689,640382.305676,1673974878.991168,153014.500,23010,2,EL,1,100,26468.800781
640382.371215,640382.371202,1673974879.056693,153078.000,23010,2,EL,1,100,26468.800781
640382.439322,640382.439308,1673974879.124797,153144.000,23029,1,EL,1,100,26468.800781
640382.504848,640382.504835,1673974879.190322,153207.500,23052,2,EL,1,100,26468.199219
640382.570375,640382.570362,1673974879.255847,153271.000,23052,2,EL,1,100,26468.599609
640382.637449,640382.637436,1673974879.322919,153336.000,23070,1,EL,1,100,26468.000000
640382.703492,640382.703478,1673974879.388960,153400.000,23085,2,EL,1,100,26468.000000
640382.769534,640382.769521,1673974879.455000,153464.000,23085,2,EL,1,100,26468.199219
640382.837641,640382.837627,1673974879.523105,153530.000,23101,1,EL,1,100,26468.000000
640382.905231,640382.905218,1673974879.590693,153595.500,23119,2,EL,1,100,26468.199219
640382.972821,640382.972808,1673974879.658282,153661.000,23119,2,EL,1,100,26468.000000
640383.039380,640383.039367,1673974879.724838,153725.500,23135,2,EL,1,100,26468.000000
640383.105938,640383.105925,1673974879.791394,153790.000,23135,2,EL,1,100,26468.199219
640383.171981,640383.171967,1673974879.857435,153854.000,23152,1,EL,1,100,26468.000000
640383.238023,640383.238010,1673974879.923476,153918.000,23167,2,EL,1,100,26468.000000
640383.304066,640383.304052,1673974879.989516,153982.000,23167,2,EL,1,100,26468.000000
640383.370108,640383.370095,1673974880.055557,154046.000,23184,1,EL,1,100,26468.000000
640383.437699,640383.437685,1673974880.123145,154111.500,23200,2,EL,1,100,26468.000000
640383.505289,640383.505276,1673974880.190734,154177.000,23200,2,EL,1,100,26468.000000
640383.571331,640383.571318,1673974880.256774,154241.000,23218,1,EL,1,100,26468.000000
640383.637890,640383.637877,1673974880.323331,154305.500,23234,2,EL,1,100,26468.000000
640383.704448,640383.704435,1673974880.389887,154370.000,23234,2,EL,1,100,26467.800781
640383.771007,640383.770994,1673974880.456444,154434.500,23251,2,EL,1,100,26468.000000
640383.837565,640383.837552,1673974880.523000,154499.000,23251,2,EL,1,100,26467.599609
640383.904640,640383.904626,1673974880.590073,154564.000,23268,1,EL,1,100,26468.000000
640383.969650,640383.969637,1673974880.655082,154627.000,23288,2,EL,1,100,26468.000000
640384.034661,640384.034648,1673974880.720090,154690.000,23288,2,EL,1,100,26468.000000
640384.101735,640384.101722,1673974880.787163,154755.000,23304,1,EL,1,100,26468.000000
640384.168294,640384.168281,1673974880.853719,154819.500,23320,2,EL,1,100,26467.800781
640384.234852,640384.234839,1673974880.920276,154884.000,23320,2,EL,1,100,26468.000000
640384.303991,640384.303977,1673974880.989412,154951.000,23336,1,EL,1,100,26468.000000
640384.371065,640384.371052,1673974881.056484,155016.000,23353,2,EL,1,100,26468.000000
640384.438139,640384.438126,1673974881.123557,155081.000,23353,2,EL,1,100,26468.000000
640384.504182,640384.504169,1673974881.189598,155145.000,23369,1,EL,1,100,26468.000000
640384.569708,640384.569695,1673974881.255122,155208.500,23388,2,EL,1,100,26468.000000
640384.635235,640384.635222,1673974881.320647,155272.000,23388,2,EL,1,100,26467.599609
640384.702309,640384.702296,1673974881.387719,155337.000,23403,2,EL,1,100,26467.599609
640384.769384,640384.769370,1673974881.454792,155402.000,23403,2,EL,1,100,26467.800781
640384.835426,640384.835413,1673974881.520832,155466.000,23420,1,EL,1,100,26467.199219
640384.903017,640384.903003,1673974881.588421,155531.500,23437,2,EL,1,100,26467.199219
640384.970607,640384.970594,1673974881.656009,155597.000,23437,2,EL,1,100,26467.400391
640385.037681,640385.037668,1673974881.723082,155662.000,23454,1,EL,1,100,26467.800781
640385.105788,640385.105774,1673974881.791186,155728.000,23469,2,EL,1,100,26467.599609
640385.173894,640385.173881,1673974881.859290,155794.000,23469,2,EL,1,100,26467.800781
640385.240453,640385.240439,1673974881.925847,155858.500,23486,2,EL,1,100,26468.000000
640385.307011,640385.306998,1673974881.992403,155923.000,23486,2,EL,1,100,26468.000000
640385.374086,640385.374072,1673974882.059476,155988.000,23502,1,EL,1,100,26467.800781
640385.439612,640385.439599,1673974882.125000,156051.500,23519,2,EL,1,100,26468.000000
640385.505139,640385.505125,1673974882.190525,156115.000,23519,2,EL,1,100,26468.000000
640385.570149,640385.570136,1673974882.255534,156178.000,23539,1,EL,1,100,26468.000000
640385.636708,640385.636694,1673974882.322090,156242.500,23556,2,EL,1,100,26468.000000
640385.703266,640385.703253,1673974882.388647,156307.000,23556,2,EL,1,100,26468.000000
640385.772404,640385.772391,1673974882.457783,156374.000,23572,1,EL,1,100,26468.000000
640385.839479,640385.839465,1673974882.524856,156439.000,23590,2,EL,1,100,26468.000000
640385.906553,640385.906540,1673974882.591928,156504.000,23590,2,EL,1,100,26468.000000
640385.972596,640385.972582,1673974882.657969,156568.000,23606,1,EL,1,100,26468.000000
640386.039154,640386.039141,1673974882.724525,156632.500,23622,2,EL,1,100,26468.199219
640386.105713,640386.105699,1673974882.791082,156697.000,23622,2,EL,1,100,26468.199219
640386.172271,640386.172258,1673974882.857638,156761.500,23638,2,EL,1,100,26468.800781
640386.238830,640386.238816,1673974882.924195,156826.000,23638,2,EL,1,100,26468.199219
640386.303840,640386.303827,1673974882.989203,156889.000,23655,1,EL,1,100,26468.000000
640386.370399,640386.370385,1673974883.055760,156953.500,23671,2,EL,1,100,26468.400391
640386.436957,640386.436944,1673974883.122316,157018.000,23671,2,EL,1,100,26468.199219
640386.503000,640386.502986,1673974883.188357,157082.000,23688,1,EL,1,100,26468.400391
640386.571106,640386.571093,1673974883.256461,157148.000,23705,2,EL,1,100,26468.199219
640386.639212,640386.639199,1673974883.324566,157214.000,23705,2,EL,1,100,26468.199219
640386.706287,640386.706273,1673974883.391638,157279.000,23722,1,EL,1,100,26468.400391
640386.772329,640386.772316,1673974883.457679,157343.000,23738,2,EL,1,100,26468.599609
640386.838372,640386.838358,1673974883.523719,157407.000,23738,2,EL,1,100,26468.400391
640386.903898,640386.903885,1673974883.589244,157470.500,23759,2,EL,1,100,26468.199219
640386.969425,640386.969411,1673974883.654769,157534.000,23759,2,EL,1,100,26468.000000
640387.035467,640387.035454,1673974883.720809,157598.000,23775,1,EL,1,100,26468.000000
640387.102542,640387.102528,1673974883.787882,157663.000,23791,2,EL,1,100,26468.000000
640387.169616,640387.169603,1673974883.854954,157728.000,23791,2,EL,1,100,26468.400391
640387.236691,640387.236677,1673974883.922027,157793.000,23807,2,EL,1,100,26468.400391
640387.303765,640387.303752,1673974883.989099,157858.000,23807,2,EL,1,100,26468.400391
640387.369807,640387.369794,1673974884.055140,157922.000,23824,1,EL,1,100,26468.800781
640387.436366,640387.436352,1673974884.121696,157986.500,23840,2,EL,1,100,26468.000000
640387.502924,640387.502911,1673974884.188253,158051.000,23840,2,EL,1,100,26468.400391
640387.567935,640387.567922,1673974884.253261,158114.000,23858,1,EL,1,100,26468.199219
640387.634493,640387.634480,1673974884.319818,158178.500,23874,2,EL,1,100,26468.599609
640387.701052,640387.701038,1673974884.386374,158243.000,23874,2,EL,1,100,26468.400391
640387.767782,640387.767769,1673974884.453103,158307.667,23897,3,EL,1,100,26468.199219
640387.834513,640387.834499,1673974884.519831,158372.333,23897,3,EL,1,100,26468.800781
640387.901243,640387.901230,1673974884.586560,158437.000,23897,3,EL,1,100,26468.400391
640387.966254,640387.966240,1673974884.651569,158500.000,23914,1,EL,1,100,26468.599609
640388.034876,640388.034863,1673974884.720189,158566.500,23928,2,EL,1,100,26468.000000
640388.103498,640388.103485,1673974884.788809,158633.000,23928,2,EL,1,100,26468.400391
640388.170573,640388.170559,1673974884.855882,158698.000,23945,1,EL,1,100,26468.400391
