LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
640378.324564,640378.324551,1673974875.010159,149156.500,22368,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640378.376676,640378.376663,1673974875.062270,149207.000,22368,4,EM,1,100,PS
640378.428529,640378.428516,1673974875.114122,149257.250,22401,4,EM,1,100,RS
640378.480383,640378.480370,1673974875.165974,149307.500,22401,4,EM,1,100,RB
640378.532237,640378.532224,1673974875.217826,149357.750,22401,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640378.584090,640378.584077,1673974875.269678,149408.000,22401,4,EM,1,100,PS
640378.635944,640378.635931,1673974875.321531,149458.250,22437,4,EM,1,100,RS
640378.687798,640378.687785,1673974875.373383,149508.500,22437,4,EM,1,100,RB
640378.739651,640378.739638,1673974875.425235,149558.750,22437,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640378.791505,640378.791492,1673974875.477087,149609.000,22437,4,EM,1,100,PS
640378.843359,640378.843346,1673974875.528939,149659.250,22469,4,EM,1,100,RS
640378.895212,640378.895200,1673974875.580791,149709.500,22469,4,EM,1,100,RB
640378.947066,640378.947053,1673974875.632644,149759.750,22469,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640378.998920,640378.998907,1673974875.684496,149810.000,22469,4,EM,1,100,PS
640379.050774,640379.050761,1673974875.736348,149860.250,22502,4,EM,1,100,RS
640379.102627,640379.102614,1673974875.788200,149910.500,22502,4,EM,1,100,RB
640379.154481,640379.154468,1673974875.840052,149960.750,22502,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640379.206335,640379.206322,1673974875.891905,150011.000,22502,4,EM,1,100,PS
640379.258188,640379.258175,1673974875.943757,150061.250,22534,4,EM,1,100,RS
640379.310042,640379.310029,1673974875.995609,150111.500,22534,4,EM,1,100,RB
640379.361896,640379.361883,1673974876.047461,150161.750,22534,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640379.413749,640379.413736,1673974876.099313,150212.000,22534,4,EM,1,100,PS
640379.465603,640379.465590,1673974876.151165,150262.250,22572,4,EM,1,100,RS
640379.517457,640379.517444,1673974876.203017,150312.500,22572,4,EM,1,100,RB
640379.569310,640379.569297,1673974876.254870,150362.750,22572,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640379.621164,640379.621151,1673974876.306722,150413.000,22572,4,EM,1,100,PS
640379.673018,640379.673005,1673974876.358574,150463.250,22604,4,EM,1,100,RS
640379.724871,640379.724858,1673974876.410426,150513.500,22604,4,EM,1,100,RB
640379.776725,640379.776712,1673974876.462278,150563.750,22604,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640379.828579,640379.828566,1673974876.514131,150614.000,22604,4,EM,1,100,PS
640379.880433,640379.880420,1673974876.565983,150664.250,22638,4,EM,1,100,RS
640379.932286,640379.932273,1673974876.617835,150714.500,22638,4,EM,1,100,RB
640379.984140,640379.984127,1673974876.669687,150764.750,22638,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640380.035994,640380.035981,1673974876.721539,150815.000,22638,4,EM,1,100,PS
640380.087847,640380.087834,1673974876.773391,150865.250,22671,4,EM,1,100,RS
640380.139701,640380.139688,1673974876.825244,150915.500,22671,4,EM,1,100,RB
640380.191555,640380.191542,1673974876.877096,150965.750,22671,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640380.243408,640380.243395,1673974876.928948,151016.000,22671,4,EM,1,100,PS
640380.295262,640380.295249,1673974876.980800,151066.250,22703,4,EM,1,100,RS
640380.347116,640380.347103,1673974877.032652,151116.500,22703,4,EM,1,100,RB
640380.398969,640380.398956,1673974877.084505,151166.750,22703,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640380.450823,640380.450810,1673974877.136357,151217.000,22703,4,EM,1,100,PS
640380.502677,640380.502664,1673974877.188209,151267.250,22739,4,EM,1,100,RS
640380.554530,640380.554517,1673974877.240061,151317.500,22739,4,EM,1,100,RB
640380.606384,640380.606371,1673974877.291913,151367.750,22739,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640380.658238,640380.658225,1673974877.343765,151418.000,22739,4,EM,1,100,PS
640380.710092,640380.710078,1673974877.395618,151468.250,22770,4,EM,1,100,RS
640380.761945,640380.761932,1673974877.447470,151518.500,22770,4,EM,1,100,RB
640380.813799,640380.813786,1673974877.499322,151568.750,22770,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640380.865653,640380.865639,1673974877.551174,151619.000,22770,4,EM,1,100,PS
640380.917506,640380.917493,1673974877.603026,151669.250,22807,4,EM,1,100,RS
640380.969360,640380.969347,1673974877.654879,151719.500,22807,4,EM,1,100,RB
640381.021214,640381.021201,1673974877.706731,151769.750,22807,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640381.073067,640381.073054,1673974877.758583,151820.000,22807,4,EM,1,100,PS
640381.124921,640381.124908,1673974877.810435,151870.250,22838,4,EM,1,100,RS
640381.176775,640381.176762,1673974877.862287,151920.500,22838,4,EM,1,100,RB
640381.228628,640381.228615,1673974877.914139,151970.750,22838,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640381.280482,640381.280469,1673974877.965991,152021.000,22838,4,EM,1,100,PS
640381.335174,640381.335160,1673974878.020681,152074.000,22872,4,EM,1,100,RS
640381.389865,640381.389852,1673974878.075371,152127.000,22872,4,EM,1,100,RB
640381.444556,640381.444543,1673974878.130061,152180.000,22872,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640381.499248,640381.499235,1673974878.184751,152233.000,22872,4,EM,1,100,PS
640381.551102,640381.551088,1673974878.236603,152283.250,22908,4,EM,1,100,RS
640381.602955,640381.602942,1673974878.288455,152333.500,22908,4,EM,1,100,RB
640381.654809,640381.654796,1673974878.340307,152383.750,22908,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640381.706663,640381.706649,1673974878.392160,152434.000,22908,4,EM,1,100,PS
640381.758516,640381.758503,1673974878.444012,152484.250,22939,4,EM,1,100,RS
640381.810370,640381.810357,1673974878.495864,152534.500,22939,4,EM,1,100,RB
640381.862224,640381.862211,1673974878.547716,152584.750,22939,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640381.914077,640381.914064,1673974878.599568,152635.000,22939,4,EM,1,100,PS
640381.965931,640381.965918,1673974878.651421,152685.250,22973,4,EM,1,100,RS
640382.017785,640382.017772,1673974878.703273,152735.500,22973,4,EM,1,100,RB
640382.069638,640382.069625,1673974878.755125,152785.750,22973,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640382.121492,640382.121479,1673974878.806977,152836.000,22973,4,EM,1,100,PS
640382.173346,640382.173333,1673974878.858829,152886.250,23005,4,EM,1,100,RS
640382.225199,640382.225186,1673974878.910681,152936.500,23005,4,EM,1,100,RB
640382.277053,640382.277040,1673974878.962534,152986.750,23005,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640382.328907,640382.328894,1673974879.014386,153037.000,23005,4,EM,1,100,PS
640382.392886,640382.392872,1673974879.078363,153099.000,23046,4,EM,1,100,RS
640382.456864,640382.456851,1673974879.142339,153161.000,23046,4,EM,1,100,RB
640382.520843,640382.520830,1673974879.206316,153223.000,23046,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640382.584822,640382.584808,1673974879.270293,153285.000,23046,4,EM,1,100,PS
640382.636675,640382.636662,1673974879.322145,153335.250,23080,4,EM,1,100,RS
640382.688529,640382.688516,1673974879.373997,153385.500,23080,4,EM,1,100,RB
640382.740383,640382.740369,1673974879.425850,153435.750,23080,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640382.792236,640382.792223,1673974879.477702,153486.000,23080,4,EM,1,100,PS
640382.844090,640382.844077,1673974879.529554,153536.250,23113,4,EM,1,100,RS
640382.895944,640382.895930,1673974879.581406,153586.500,23113,4,EM,1,100,RB
640382.947797,640382.947784,1673974879.633258,153636.750,23113,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640382.999651,640382.999638,1673974879.685111,153687.000,23113,4,EM,1,100,PS
640383.051505,640383.051492,1673974879.736963,153737.250,23147,4,EM,1,100,RS
640383.103358,640383.103345,1673974879.788815,153787.500,23147,4,EM,1,100,RB
640383.155212,640383.155199,1673974879.840667,153837.750,23147,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640383.207066,640383.207053,1673974879.892519,153888.000,23147,4,EM,1,100,PS
640383.258919,640383.258906,1673974879.944371,153938.250,23179,4,EM,1,100,RS
640383.310773,640383.310760,1673974879.996223,153988.500,23179,4,EM,1,100,RB
640383.362627,640383.362614,1673974880.048076,154038.750,23179,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640383.414481,640383.414467,1673974880.099928,154089.000,23179,4,EM,1,100,PS
640383.466334,640383.466321,1673974880.151780,154139.250,23212,4,EM,1,100,RS
640383.518188,640383.518175,1673974880.203632,154189.500,23212,4,EM,1,100,RB
640383.570042,640383.570028,1673974880.255484,154239.750,23212,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640383.621895,640383.621882,1673974880.307337,154290.000,23212,4,EM,1,100,PS
640383.673749,640383.673736,1673974880.359189,154340.250,23246,4,EM,1,100,RS
640383.725603,640383.725589,1673974880.411041,154390.500,23246,4,EM,1,100,RB
640383.777456,640383.777443,1673974880.462893,154440.750,23246,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640383.829310,640383.829297,1673974880.514745,154491.000,23246,4,EM,1,100,PS
640383.881164,640383.881150,1673974880.566597,154541.250,23283,4,EM,1,100,RS
640383.933017,640383.933004,1673974880.618450,154591.500,23283,4,EM,1,100,RB
640383.984871,640383.984858,1673974880.670302,154641.750,23283,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640384.036725,640384.036711,1673974880.722154,154692.000,23283,4,EM,1,100,PS
640384.088578,640384.088565,1673974880.774006,154742.250,23314,4,EM,1,100,RS
640384.140432,640384.140419,1673974880.825858,154792.500,23314,4,EM,1,100,RB
640384.192286,640384.192273,1673974880.877711,154842.750,23314,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640384.244140,640384.244126,1673974880.929563,154893.000,23314,4,EM,1,100,PS
640384.295993,640384.295980,1673974880.981415,154943.250,23348,4,EM,1,100,RS
640384.347847,640384.347834,1673974881.033267,154993.500,23348,4,EM,1,100,RB
640384.399701,640384.399687,1673974881.085119,155043.750,23348,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640384.451554,640384.451541,1673974881.136971,155094.000,23348,4,EM,1,100,PS
640384.503408,640384.503395,1673974881.188824,155144.250,23382,4,EM,1,100,RS
640384.555262,640384.555248,1673974881.240676,155194.500,23382,4,EM,1,100,RB
640384.607115,640384.607102,1673974881.292528,155244.750,23382,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640384.658969,640384.658956,1673974881.344380,155295.000,23382,4,EM,1,100,PS
640384.710823,640384.710809,1673974881.396232,155345.250,23415,4,EM,1,100,RS
640384.762676,640384.762663,1673974881.448084,155395.500,23415,4,EM,1,100,RB
640384.814530,640384.814517,1673974881.499937,155445.750,23415,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640384.866384,640384.866370,1673974881.551789,155496.000,23415,4,EM,1,100,PS
640384.918237,640384.918224,1673974881.603641,155546.250,23449,4,EM,1,100,RS
640384.970091,640384.970078,1673974881.655493,155596.500,23449,4,EM,1,100,RB
640385.021945,640385.021931,1673974881.707345,155646.750,23449,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640385.073798,640385.073785,1673974881.759197,155697.000,23449,4,EM,1,100,PS
640385.125652,640385.125639,1673974881.811050,155747.250,23480,4,EM,1,100,RS
640385.177506,640385.177493,1673974881.862902,155797.500,23480,4,EM,1,100,RB
640385.229360,640385.229346,1673974881.914754,155847.750,23480,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640385.281213,640385.281200,1673974881.966606,155898.000,23480,4,EM,1,100,PS
640385.333067,640385.333054,1673974882.018458,155948.250,23514,4,EM,1,100,RS
640385.384921,640385.384907,1673974882.070311,155998.500,23514,4,EM,1,100,RB
640385.436774,640385.436761,1673974882.122163,156048.750,23514,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640385.488628,640385.488615,1673974882.174015,156099.000,23514,4,EM,1,100,PS
640385.540482,640385.540468,1673974882.225867,156149.250,23551,4,EM,1,100,RS
640385.592335,640385.592322,1673974882.277719,156199.500,23551,4,EM,1,100,RB
640385.644189,640385.644176,1673974882.329571,156249.750,23551,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640385.696043,640385.696029,1673974882.381424,156300.000,23551,4,EM,1,100,PS
640385.747896,640385.747883,1673974882.433276,156350.250,23584,4,EM,1,100,RS
640385.799750,640385.799737,1673974882.485128,156400.500,23584,4,EM,1,100,RB
640385.851604,640385.851590,1673974882.536980,156450.750,23584,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640385.903457,640385.903444,1673974882.588832,156501.000,23584,4,EM,1,100,PS
640385.955311,640385.955298,1673974882.640685,156551.250,23617,4,EM,1,100,RS
640386.007165,640386.007151,1673974882.692537,156601.500,23617,4,EM,1,100,RB
640386.059019,640386.059005,1673974882.744389,156651.750,23617,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640386.110872,640386.110859,1673974882.796241,156702.000,23617,4,EM,1,100,PS
640386.162726,640386.162713,1673974882.848093,156752.250,23650,4,EM,1,100,RS
640386.214580,640386.214566,1673974882.899945,156802.500,23650,4,EM,1,100,RB
640386.266433,640386.266420,1673974882.951797,156852.750,23650,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640386.318287,640386.318274,1673974883.003650,156903.000,23650,4,EM,1,100,PS
640386.370141,640386.370127,1673974883.055502,156953.250,23683,4,EM,1,100,RS
640386.421994,640386.421981,1673974883.107354,157003.500,23683,4,EM,1,100,RB
640386.473848,640386.473835,1673974883.159206,157053.750,23683,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640386.525702,640386.525688,1673974883.211058,157104.000,23683,4,EM,1,100,PS
640386.577555,640386.577542,1673974883.262911,157154.250,23717,4,EM,1,100,RS
640386.629409,640386.629396,1673974883.314763,157204.500,23717,4,EM,1,100,RB
640386.681263,640386.681249,1673974883.366615,157254.750,23717,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640386.733116,640386.733103,1673974883.418467,157305.000,23717,4,EM,1,100,PS
640386.784970,640386.784957,1673974883.470319,157355.250,23750,4,EM,1,100,RS
640386.836824,640386.836810,1673974883.522171,157405.500,23750,4,EM,1,100,RB
640386.888678,640386.888664,1673974883.574024,157455.750,23750,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640386.940531,640386.940518,1673974883.625876,157506.000,23750,4,EM,1,100,PS
640386.992385,640386.992371,1673974883.677728,157556.250,23786,4,EM,1,100,RS
640387.044239,640387.044225,1673974883.729580,157606.500,23786,4,EM,1,100,RB
640387.096092,640387.096079,1673974883.781432,157656.750,23786,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640387.147946,640387.147932,1673974883.833285,157707.000,23786,4,EM,1,100,PS
640387.201090,640387.201076,1673974883.886427,157758.500,23819,4,EM,1,100,RS
640387.254233,640387.254220,1673974883.939569,157810.000,23819,4,EM,1,100,RB
640387.307377,640387.307363,1673974883.992711,157861.500,23819,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640387.360520,640387.360507,1673974884.045853,157913.000,23819,4,EM,1,100,PS
640387.412632,640387.412618,1673974884.097963,157963.500,23852,4,EM,1,100,RS
640387.464744,640387.464730,1673974884.150073,158014.000,23852,4,EM,1,100,RB
640387.516855,640387.516842,1673974884.202183,158064.500,23852,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640387.568967,640387.568953,1673974884.254293,158115.000,23852,4,EM,1,100,PS
640387.622626,640387.622613,1673974884.307951,158167.000,23886,4,EM,1,100,RS
640387.676286,640387.676273,1673974884.361609,158219.000,23886,4,EM,1,100,RB
640387.729946,640387.729932,1673974884.415267,158271.000,23886,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640387.783605,640387.783592,1673974884.468925,158323.000,23886,4,EM,1,100,PS
640387.840876,640387.840863,1673974884.526195,158378.500,23909,4,EM,1,100,RS
640387.898148,640387.898134,1673974884.583464,158434.000,23909,4,EM,1,100,RB
640387.955419,640387.955405,1673974884.640734,158489.500,23909,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640388.012690,640388.012676,1673974884.698004,158545.000,23909,4,EM,1,100,PS
640388.064544,640388.064530,1673974884.749856,158595.250,23940,4,EM,1,100,RS
640388.116397,640388.116384,1673974884.801708,158645.500,23940,4,EM,1,100,RB
640388.168251,640388.168238,1673974884.853560,158695.750,23940,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640388.220105,640388.220091,1673974884.905412,158746.000,23940,4,EM,1,100,PS
640388.271958,640388.271945,1673974884.957264,158796.250,23974,4,EM,1,100,RS
640388.323812,640388.323799,1673974885.009116,158846.500,23974,4,EM,1,100,RB
640388.375666,640388.375652,1673974885.060969,158896.750,23974,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640388.427519,640388.427506,1673974885.112821,158947.000,23974,4,EM,1,100,PS
640388.479373,640388.479360,1673974885.164673,158997.250,24010,4,EM,1,100,RS
640388.531227,640388.531213,1673974885.216525,159047.500,24010,4,EM,1,100,RB
640388.583081,640388.583067,1673974885.268377,159097.750,24010,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640388.634934,640388.634921,1673974885.320230,159148.000,24010,4,EM,1,100,PS
640388.686788,640388.686774,1673974885.372082,159198.250,24044,4,EM,1,100,RS
640388.738642,640388.738628,1673974885.423934,159248.500,24044,4,EM,1,100,RB
640388.790495,640388.790482,1673974885.475786,159298.750,24044,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640388.842349,640388.842335,1673974885.527638,159349.000,24044,4,EM,1,100,PS
640388.894203,640388.894189,1673974885.579490,159399.250,24077,4,EM,1,100,RS
640388.946056,640388.946043,1673974885.631343,159449.500,24077,4,EM,1,100,RB
640388.997910,640388.997896,1673974885.683195,159499.750,24077,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640389.049764,640389.049750,1673974885.735047,159550.000,24077,4,EM,1,100,PS
640389.101617,640389.101604,1673974885.786899,159600.250,24109,4,EM,1,100,RS
640389.153471,640389.153458,1673974885.838751,159650.500,24109,4,EM,1,100,RB
640389.205325,640389.205311,1673974885.890604,159700.750,24109,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640389.257178,640389.257165,1673974885.942456,159751.000,24109,4,EM,1,100,PS
640389.309032,640389.309019,1673974885.994308,159801.250,24143,4,EM,1,100,RS
640389.360886,640389.360872,1673974886.046160,159851.500,24143,4,EM,1,100,RB
640389.412740,640389.412726,1673974886.098012,159901.750,24143,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640389.464593,640389.464580,1673974886.149864,159952.000,24143,4,EM,1,100,PS
640389.516447,640389.516433,1673974886.201717,160002.250,24177,4,EM,1,100,RS
640389.568301,640389.568287,1673974886.253569,160052.500,24177,4,EM,1,100,RB
640389.620154,640389.620141,1673974886.305421,160102.750,24177,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640389.672008,640389.671994,1673974886.357273,160153.000,24177,4,EM,1,100,PS
640389.723862,640389.723848,1673974886.409125,160203.250,24210,4,EM,1,100,RS
640389.775715,640389.775702,1673974886.460978,160253.500,24210,4,EM,1,100,RB
640389.827569,640389.827555,1673974886.512830,160303.750,24210,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640389.879423,640389.879409,1673974886.564682,160354.000,24210,4,EM,1,100,PS
640389.933082,640389.933069,1673974886.618340,160406.000,24245,4,EM,1,100,RS
640389.986742,640389.986728,1673974886.671998,160458.000,24245,4,EM,1,100,RB
640390.040401,640390.040388,1673974886.725656,160510.000,24245,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640390.094061,640390.094047,1673974886.779314,160562.000,24245,4,EM,1,100,PS
640390.145915,640390.145901,1673974886.831166,160612.250,24278,4,EM,1,100,RS
640390.197768,640390.197755,1673974886.883018,160662.500,24278,4,EM,1,100,RB
640390.249622,640390.249608,1673974886.934870,160712.750,24278,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640390.301476,640390.301462,1673974886.986722,160763.000,24278,4,EM,1,100,PS
640390.353329,640390.353316,1673974887.038575,160813.250,24311,4,EM,1,100,RS
640390.405183,640390.405169,1673974887.090427,160863.500,24311,4,EM,1,100,RB
640390.457037,640390.457023,1673974887.142279,160913.750,24311,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640390.508890,640390.508877,1673974887.194131,160964.000,24311,4,EM,1,100,PS
640390.560744,640390.560730,1673974887.245983,161014.250,24346,4,EM,1,100,RS
640390.612598,640390.612584,1673974887.297835,161064.500,24346,4,EM,1,100,RB
640390.664451,640390.664438,1673974887.349688,161114.750,24346,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640390.716305,640390.716291,1673974887.401540,161165.000,24346,4,EM,1,100,PS
640390.768159,640390.768145,1673974887.453392,161215.250,24379,4,EM,1,100,RS
640390.820012,640390.819999,1673974887.505244,161265.500,24379,4,EM,1,100,RB
640390.871866,640390.871852,1673974887.557096,161315.750,24379,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640390.923720,640390.923706,1673974887.608948,161366.000,24379,4,EM,1,100,PS
640390.975832,640390.975818,1673974887.661059,161416.500,24411,4,EM,1,100,RS
640391.027943,640391.027929,1673974887.713169,161467.000,24411,4,EM,1,100,RB
640391.080055,640391.080041,1673974887.765279,161517.500,24411,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640391.132167,640391.132153,1673974887.817389,161568.000,24411,4,EM,1,100,PS
640391.183762,640391.183749,1673974887.868983,161618.000,24445,4,EM,1,100,RS
640391.235358,640391.235344,1673974887.920578,161668.000,24445,4,EM,1,100,RB
640391.286954,640391.286940,1673974887.972172,161718.000,24445,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640391.338549,640391.338536,1673974888.023766,161768.000,24445,4,EM,1,100,PS
640391.390403,640391.390389,1673974888.075618,161818.250,24479,4,EM,1,100,RS
640391.442257,640391.442243,1673974888.127470,161868.500,24479,4,EM,1,100,RB
640391.494110,640391.494097,1673974888.179322,161918.750,24479,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640391.545964,640391.545950,1673974888.231175,161969.000,24479,4,EM,1,100,PS
640391.597818,640391.597804,1673974888.283027,162019.250,24515,4,EM,1,100,RS
640391.649671,640391.649658,1673974888.334879,162069.500,24515,4,EM,1,100,RB
640391.701525,640391.701511,1673974888.386731,162119.750,24515,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640391.753379,640391.753365,1673974888.438583,162170.000,24515,4,EM,1,100,PS
640391.805233,640391.805219,1673974888.490436,162220.250,24547,4,EM,1,100,RS
640391.857086,640391.857072,1673974888.542288,162270.500,24547,4,EM,1,100,RB
640391.908940,640391.908926,1673974888.594140,162320.750,24547,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640391.960794,640391.960780,1673974888.645992,162371.000,24547,4,EM,1,100,PS
640392.012647,640392.012634,1673974888.697844,162421.250,24580,4,EM,1,100,RS
640392.064501,640392.064487,1673974888.749696,162471.500,24580,4,EM,1,100,RB
640392.116355,640392.116341,1673974888.801548,162521.750,24580,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640392.168208,640392.168195,1673974888.853401,162572.000,24580,4,EM,1,100,PS
640392.220062,640392.220048,1673974888.905253,162622.250,24614,4,EM,1,100,RS
640392.271916,640392.271902,1673974888.957105,162672.500,24614,4,EM,1,100,RB
640392.323769,640392.323756,1673974889.008957,162722.750,24614,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640392.375623,640392.375609,1673974889.060809,162773.000,24614,4,EM,1,100,PS
640392.427735,640392.427721,1673974889.112920,162823.500,24645,4,EM,1,100,RS
640392.479846,640392.479833,1673974889.165030,162874.000,24645,4,EM,1,100,RB
640392.531958,640392.531944,1673974889.217140,162924.500,24645,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640392.584070,640392.584056,1673974889.269250,162975.000,24645,4,EM,1,100,PS
640392.635665,640392.635652,1673974889.320844,163025.000,24681,4,EM,1,100,RS
640392.687261,640392.687247,1673974889.372438,163075.000,24681,4,EM,1,100,RB
640392.738857,640392.738843,1673974889.424033,163125.000,24681,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640392.790453,640392.790439,1673974889.475627,163175.000,24681,4,EM,1,100,PS
640392.842306,640392.842292,1673974889.527479,163225.250,24713,4,EM,1,100,RS
640392.894160,640392.894146,1673974889.579331,163275.500,24713,4,EM,1,100,RB
640392.946014,640392.946000,1673974889.631183,163325.750,24713,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640392.997867,640392.997853,1673974889.683036,163376.000,24713,4,EM,1,100,PS
640393.049721,640393.049707,1673974889.734888,163426.250,24754,4,EM,1,100,RS
640393.101575,640393.101561,1673974889.786740,163476.500,24754,4,EM,1,100,RB
640393.153428,640393.153415,1673974889.838592,163526.750,24754,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640393.205282,640393.205268,1673974889.890444,163577.000,24754,4,EM,1,100,PS
640393.257136,640393.257122,1673974889.942297,163627.250,24787,4,EM,1,100,RS
640393.308989,640393.308976,1673974889.994149,163677.500,24787,4,EM,1,100,RB
640393.360843,640393.360829,1673974890.046001,163727.750,24787,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640393.412697,640393.412683,1673974890.097853,163778.000,24787,4,EM,1,100,PS
640393.464550,640393.464537,1673974890.149705,163828.250,24822,4,EM,1,100,RS
640393.516404,640393.516390,1673974890.201557,163878.500,24822,4,EM,1,100,RB
640393.568258,640393.568244,1673974890.253410,163928.750,24822,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640393.620112,640393.620098,1673974890.305262,163979.000,24822,4,EM,1,100,PS
640393.671965,640393.671951,1673974890.357114,164029.250,24855,4,EM,1,100,RS
640393.723819,640393.723805,1673974890.408966,164079.500,24855,4,EM,1,100,RB
640393.775673,640393.775659,1673974890.460818,164129.750,24855,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640393.827526,640393.827512,1673974890.512671,164180.000,24855,4,EM,1,100,PS
640393.879380,640393.879366,1673974890.564523,164230.250,24887,4,EM,1,100,RS
640393.931234,640393.931220,1673974890.616375,164280.500,24887,4,EM,1,100,RB
640393.983087,640393.983073,1673974890.668227,164330.750,24887,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640394.034941,640394.034927,1673974890.720079,164381.000,24887,4,EM,1,100,PS
640394.086795,640394.086781,1673974890.771931,164431.250,24920,4,EM,1,100,RS
640394.138648,640394.138635,1673974890.823783,164481.500,24920,4,EM,1,100,RB
640394.190502,640394.190488,1673974890.875636,164531.750,24920,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640394.242356,640394.242342,1673974890.927488,164582.000,24920,4,EM,1,100,PS
640394.294209,640394.294196,1673974890.979340,164632.250,24952,4,EM,1,100,RS
640394.346063,640394.346049,1673974891.031192,164682.500,24952,4,EM,1,100,RB
640394.397917,640394.397903,1673974891.083044,164732.750,24952,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640394.449771,640394.449757,1673974891.134897,164783.000,24952,4,EM,1,100,PS
640394.501624,640394.501610,1673974891.186749,164833.250,24991,4,EM,1,100,RS
640394.553478,640394.553464,1673974891.238601,164883.500,24991,4,EM,1,100,RB
640394.605332,640394.605318,1673974891.290453,164933.750,24991,4,EM,1,100,2023-01-17_19-00-10-012586.csv
640394.657185,640394.657171,1673974891.342305,164984.000,24991,4,EM,1,100,PS
640394.709039,640394.709025,1673974891.394157,165034.250,25022,4,EM,1,100,RS
640394.760893,640394.760879,1673974891.446010,165084.500,25022,4,EM,1,100,RB
