LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
640404.801589,640404.801575,1673974901.486414,174814.667,26628,3,PI,1,100,4796
640404.842178,640404.842163,1673974901.527001,174854.000,26628,3,PI,1,100,4805
640404.882767,640404.882752,1673974901.567589,174893.333,26646,3,PI,1,100,4802
640404.923355,640404.923341,1673974901.608176,174932.667,26646,3,PI,1,100,4800
640404.963944,640404.963929,1673974901.648764,174972.000,26646,3,PI,1,100,4803
640405.004189,640405.004174,1673974901.689007,175011.000,26665,2,PI,1,100,4808
640405.044433,640405.044419,1673974901.729251,175050.000,26665,2,PI,1,100,4796
640405.083990,640405.083975,1673974901.768806,175088.333,26681,3,PI,1,100,4796
640405.123547,640405.123532,1673974901.808362,175126.667,26681,3,PI,1,100,4807
640405.163103,640405.163089,1673974901.847917,175165.000,26681,3,PI,1,100,4804
640405.201800,640405.201786,1673974901.886613,175202.500,26697,2,PI,1,100,4800
640405.240497,640405.240482,1673974901.925309,175240.000,26697,2,PI,1,100,4796
640405.280742,640405.280727,1673974901.965552,175279.000,26714,3,PI,1,100,4800
640405.320986,640405.320972,1673974902.005795,175318.000,26714,3,PI,1,100,4802
640405.361231,640405.361216,1673974902.046039,175357.000,26714,3,PI,1,100,4801
640405.401131,640405.401117,1673974902.085938,175395.667,26730,3,PI,1,100,4794
640405.441032,640405.441018,1673974902.125838,175434.333,26730,3,PI,1,100,4813
640405.480933,640405.480918,1673974902.165738,175473.000,26730,3,PI,1,100,4805
640405.527369,640405.527354,1673974902.212173,175518.000,26748,2,PI,1,100,4801
640405.573805,640405.573791,1673974902.258607,175563.000,26748,2,PI,1,100,4801
640405.614050,640405.614035,1673974902.298851,175602.000,26764,3,PI,1,100,4806
640405.654294,640405.654280,1673974902.339094,175641.000,26764,3,PI,1,100,4804
640405.694539,640405.694524,1673974902.379338,175680.000,26764,3,PI,1,100,4801
640405.735300,640405.735285,1673974902.420097,175719.500,26781,2,PI,1,100,4806
640405.776060,640405.776046,1673974902.460856,175759.000,26781,2,PI,1,100,4805
640405.815961,640405.815946,1673974902.500756,175797.667,26798,3,PI,1,100,4793
640405.855862,640405.855847,1673974902.540656,175836.333,26798,3,PI,1,100,4793
640405.895762,640405.895748,1673974902.580555,175875.000,26798,3,PI,1,100,4813
640405.936007,640405.935992,1673974902.620799,175914.000,26815,2,PI,1,100,4800
640405.976252,640405.976237,1673974902.661042,175953.000,26815,2,PI,1,100,4800
640406.015464,640406.015450,1673974902.700253,175991.000,26831,3,PI,1,100,4801
640406.054677,640406.054663,1673974902.739465,176029.000,26831,3,PI,1,100,4808
640406.093890,640406.093875,1673974902.778677,176067.000,26831,3,PI,1,100,4799
640406.133791,640406.133776,1673974902.818576,176105.667,26847,3,PI,1,100,4803
640406.173691,640406.173677,1673974902.858476,176144.333,26847,3,PI,1,100,4803
640406.213592,640406.213577,1673974902.898375,176183.000,26847,3,PI,1,100,4813
640406.254353,640406.254338,1673974902.939135,176222.500,26863,2,PI,1,100,4792
640406.295113,640406.295099,1673974902.979894,176262.000,26863,2,PI,1,100,4805
640406.336046,640406.336031,1673974903.020826,176301.667,26880,3,PI,1,100,4799
640406.376978,640406.376964,1673974903.061757,176341.333,26880,3,PI,1,100,4804
640406.417911,640406.417896,1673974903.102688,176381.000,26880,3,PI,1,100,4805
640406.458672,640406.458657,1673974903.143448,176420.500,26899,2,PI,1,100,4800
640406.499432,640406.499417,1673974903.184207,176460.000,26899,2,PI,1,100,4798
640406.538989,640406.538974,1673974903.223763,176498.333,26917,3,PI,1,100,4794
640406.578546,640406.578531,1673974903.263318,176536.667,26917,3,PI,1,100,4800
640406.618102,640406.618088,1673974903.302874,176575.000,26917,3,PI,1,100,4806
640406.657659,640406.657644,1673974903.342429,176613.333,26933,3,PI,1,100,4801
640406.697216,640406.697201,1673974903.381985,176651.667,26933,3,PI,1,100,4802
640406.736772,640406.736758,1673974903.421540,176690.000,26933,3,PI,1,100,4804
640406.776501,640406.776486,1673974903.461268,176728.500,26950,2,PI,1,100,4800
640406.816230,640406.816215,1673974903.500996,176767.000,26950,2,PI,1,100,4800
640406.856474,640406.856460,1673974903.541239,176806.000,26967,3,PI,1,100,4790
640406.896719,640406.896704,1673974903.581483,176845.000,26967,3,PI,1,100,4811
640406.936964,640406.936949,1673974903.621726,176884.000,26967,3,PI,1,100,4803
640406.976864,640406.976850,1673974903.661626,176922.667,26984,3,PI,1,100,4800
640407.016765,640407.016750,1673974903.701525,176961.333,26984,3,PI,1,100,4790
640407.056666,640407.056651,1673974903.741425,177000.000,26984,3,PI,1,100,4810
640407.096394,640407.096380,1673974903.781152,177038.500,26998,2,PI,1,100,4805
640407.136123,640407.136108,1673974903.820880,177077.000,26998,2,PI,1,100,4801
640407.175680,640407.175665,1673974903.860435,177115.333,27016,3,PI,1,100,4801
640407.215237,640407.215222,1673974903.899991,177153.667,27016,3,PI,1,100,4814
640407.254793,640407.254779,1673974903.939546,177192.000,27016,3,PI,1,100,4799
640407.300713,640407.300699,1673974903.985465,177236.500,27032,2,PI,1,100,4807
640407.346634,640407.346619,1673974904.031384,177281.000,27032,2,PI,1,100,4801
640407.386534,640407.386520,1673974904.071284,177319.667,27049,3,PI,1,100,4808
640407.426435,640407.426420,1673974904.111183,177358.333,27049,3,PI,1,100,4802
640407.466336,640407.466321,1673974904.151083,177397.000,27049,3,PI,1,100,4801
640407.505032,640407.505018,1673974904.189778,177434.500,27066,2,PI,1,100,4798
640407.543729,640407.543715,1673974904.228474,177472.000,27066,2,PI,1,100,4804
640407.583974,640407.583959,1673974904.268718,177511.000,27083,3,PI,1,100,4799
640407.624219,640407.624204,1673974904.308961,177550.000,27083,3,PI,1,100,4790
640407.664463,640407.664449,1673974904.349204,177589.000,27083,3,PI,1,100,4813
640407.704364,640407.704349,1673974904.389104,177627.667,27099,3,PI,1,100,4797
640407.744265,640407.744250,1673974904.429003,177666.333,27099,3,PI,1,100,4803
640407.784165,640407.784151,1673974904.468903,177705.000,27099,3,PI,1,100,4798
640407.824410,640407.824395,1673974904.509146,177744.000,27117,2,PI,1,100,4808
640407.864655,640407.864640,1673974904.549390,177783.000,27117,2,PI,1,100,4798
640407.904211,640407.904197,1673974904.588945,177821.333,27136,3,PI,1,100,4802
640407.943768,640407.943753,1673974904.628501,177859.667,27136,3,PI,1,100,4794
640407.983325,640407.983310,1673974904.668056,177898.000,27136,3,PI,1,100,4809
640408.022881,640408.022867,1673974904.707612,177936.333,27153,3,PI,1,100,4800
640408.062438,640408.062423,1673974904.747168,177974.667,27153,3,PI,1,100,4806
640408.101995,640408.101980,1673974904.786723,178013.000,27153,3,PI,1,100,4800
640408.141724,640408.141709,1673974904.826451,178051.500,27168,2,PI,1,100,4804
640408.181452,640408.181437,1673974904.866178,178090.000,27168,2,PI,1,100,4800
640408.221353,640408.221338,1673974904.906078,178128.667,27185,3,PI,1,100,4812
640408.261254,640408.261239,1673974904.945977,178167.333,27185,3,PI,1,100,4799
640408.301154,640408.301140,1673974904.985877,178206.000,27185,3,PI,1,100,4806
640408.341399,640408.341384,1673974905.026120,178245.000,27201,2,PI,1,100,4800
640408.381644,640408.381629,1673974905.066364,178284.000,27201,2,PI,1,100,4807
640408.421544,640408.421529,1673974905.106263,178322.667,27218,3,PI,1,100,4801
640408.461445,640408.461430,1673974905.146163,178361.333,27218,3,PI,1,100,4805
640408.501346,640408.501331,1673974905.186062,178400.000,27218,3,PI,1,100,4801
640408.541246,640408.541232,1673974905.225962,178438.667,27236,3,PI,1,100,4803
640408.581147,640408.581132,1673974905.265862,178477.333,27236,3,PI,1,100,4802
640408.621048,640408.621033,1673974905.305761,178516.000,27236,3,PI,1,100,4796
640408.660260,640408.660246,1673974905.344973,178554.000,27252,2,PI,1,100,4806
640408.699473,640408.699458,1673974905.384184,178592.000,27252,2,PI,1,100,4807
640408.739374,640408.739359,1673974905.424084,178630.667,27268,3,PI,1,100,4801
640408.779274,640408.779260,1673974905.463983,178669.333,27268,3,PI,1,100,4796
640408.819175,640408.819160,1673974905.503883,178708.000,27268,3,PI,1,100,4800
640408.859420,640408.859405,1673974905.544126,178747.000,27286,3,PI,1,100,4800
640408.899664,640408.899650,1673974905.584370,178786.000,27286,3,PI,1,100,4798
640408.939909,640408.939894,1673974905.624613,178825.000,27286,3,PI,1,100,4793
640408.984281,640408.984267,1673974905.668984,178868.000,27307,3,PI,1,100,4809
640409.028654,640409.028639,1673974905.713355,178911.000,27307,3,PI,1,100,4803
640409.073026,640409.073011,1673974905.757726,178954.000,27307,3,PI,1,100,4803
640409.113271,640409.113256,1673974905.797970,178993.000,27325,3,PI,1,100,4794
640409.153515,640409.153501,1673974905.838213,179032.000,27325,3,PI,1,100,4804
640409.193760,640409.193745,1673974905.878457,179071.000,27325,3,PI,1,100,4802
640409.233489,640409.233474,1673974905.918184,179109.500,27341,2,PI,1,100,4805
640409.273217,640409.273203,1673974905.957912,179148.000,27341,2,PI,1,100,4798
640409.313118,640409.313103,1673974905.997811,179186.667,27356,3,PI,1,100,4802
640409.353019,640409.353004,1673974906.037711,179225.333,27356,3,PI,1,100,4802
640409.392919,640409.392905,1673974906.077610,179264.000,27356,3,PI,1,100,4795
640409.432820,640409.432805,1673974906.117510,179302.667,27375,3,PI,1,100,4799
640409.472721,640409.472706,1673974906.157409,179341.333,27375,3,PI,1,100,4807
640409.512621,640409.512607,1673974906.197309,179380.000,27375,3,PI,1,100,4803
640409.551834,640409.551819,1673974906.236520,179418.000,27395,2,PI,1,100,4805
640409.591047,640409.591032,1673974906.275732,179456.000,27395,2,PI,1,100,4805
640409.630948,640409.630933,1673974906.315632,179494.667,27411,3,PI,1,100,4804
640409.670848,640409.670833,1673974906.355531,179533.333,27411,3,PI,1,100,4799
640409.710749,640409.710734,1673974906.395431,179572.000,27411,3,PI,1,100,4796
640409.750650,640409.750635,1673974906.435330,179610.667,27427,3,PI,1,100,4812
640409.790550,640409.790536,1673974906.475230,179649.333,27427,3,PI,1,100,4802
640409.830451,640409.830436,1673974906.515129,179688.000,27427,3,PI,1,100,4803
640409.870180,640409.870165,1673974906.554857,179726.500,27443,2,PI,1,100,4805
640409.909908,640409.909894,1673974906.594584,179765.000,27443,2,PI,1,100,4803
640409.949465,640409.949450,1673974906.634140,179803.333,27460,3,PI,1,100,4802
640409.989022,640409.989007,1673974906.673695,179841.667,27460,3,PI,1,100,4807
640410.028579,640410.028564,1673974906.713251,179880.000,27460,3,PI,1,100,4788
640410.068135,640410.068120,1673974906.752806,179918.333,27476,3,PI,1,100,4816
640410.107692,640410.107677,1673974906.792362,179956.667,27476,3,PI,1,100,4799
640410.147249,640410.147234,1673974906.831918,179995.000,27476,3,PI,1,100,4805
640410.186977,640410.186963,1673974906.871645,180033.500,27494,2,PI,1,100,4804
640410.226706,640410.226691,1673974906.911373,180072.000,27494,2,PI,1,100,4802
640410.267639,640410.267624,1673974906.952304,180111.667,27509,3,PI,1,100,4803
640410.308571,640410.308556,1673974906.993235,180151.333,27509,3,PI,1,100,4807
640410.349504,640410.349489,1673974907.034167,180191.000,27509,3,PI,1,100,4797
640410.389233,640410.389218,1673974907.073894,180229.500,27525,2,PI,1,100,4814
640410.428961,640410.428946,1673974907.113622,180268.000,27525,2,PI,1,100,4796
640410.468999,640410.468985,1673974907.153659,180306.800,27543,5,PI,1,100,4809
640410.509038,640410.509023,1673974907.193696,180345.600,27543,5,PI,1,100,4802
640410.549076,640410.549061,1673974907.233733,180384.400,27543,5,PI,1,100,4807
640410.589114,640410.589099,1673974907.273770,180423.200,27543,5,PI,1,100,4804
640410.629153,640410.629138,1673974907.313807,180462.000,27543,5,PI,1,100,4806
640410.669053,640410.669038,1673974907.353707,180500.667,27561,3,PI,1,100,4800
640410.708954,640410.708939,1673974907.393606,180539.333,27561,3,PI,1,100,4803
640410.748855,640410.748840,1673974907.433506,180578.000,27561,3,PI,1,100,4795
640410.794775,640410.794760,1673974907.479425,180622.500,27577,2,PI,1,100,4810
640410.840695,640410.840680,1673974907.525344,180667.000,27577,2,PI,1,100,4802
640410.880596,640410.880581,1673974907.565243,180705.667,27593,3,PI,1,100,4799
640410.920496,640410.920481,1673974907.605143,180744.333,27593,3,PI,1,100,4807
640410.960397,640410.960382,1673974907.645042,180783.000,27593,3,PI,1,100,4801
640411.000126,640411.000111,1673974907.684770,180821.500,27613,2,PI,1,100,4802
640411.039854,640411.039840,1673974907.724497,180860.000,27613,2,PI,1,100,4805
640411.080443,640411.080428,1673974907.765085,180899.333,27629,3,PI,1,100,4801
640411.121032,640411.121017,1673974907.805672,180938.667,27629,3,PI,1,100,4797
640411.161620,640411.161605,1673974907.846260,180978.000,27629,3,PI,1,100,4809
640411.201521,640411.201506,1673974907.886159,181016.667,27645,3,PI,1,100,4805
640411.241422,640411.241407,1673974907.926059,181055.333,27645,3,PI,1,100,4796
640411.281322,640411.281307,1673974907.965958,181094.000,27645,3,PI,1,100,4798
640411.321051,640411.321036,1673974908.005686,181132.500,27661,2,PI,1,100,4813
640411.360780,640411.360765,1673974908.045413,181171.000,27661,2,PI,1,100,4802
640411.400680,640411.400665,1673974908.085313,181209.667,27678,3,PI,1,100,4801
640411.440581,640411.440566,1673974908.125212,181248.333,27678,3,PI,1,100,4798
640411.480482,640411.480467,1673974908.165112,181287.000,27678,3,PI,1,100,4807
640411.520726,640411.520711,1673974908.205355,181326.000,27697,2,PI,1,100,4797
640411.560971,640411.560956,1673974908.245599,181365.000,27697,2,PI,1,100,4807
640411.599840,640411.599825,1673974908.284467,181402.667,27714,3,PI,1,100,4803
640411.638709,640411.638694,1673974908.323334,181440.333,27714,3,PI,1,100,4801
640411.677577,640411.677562,1673974908.362202,181478.000,27714,3,PI,1,100,4800
640411.718510,640411.718495,1673974908.403133,181517.667,27728,3,PI,1,100,4804
640411.759443,640411.759428,1673974908.444064,181557.333,27728,3,PI,1,100,4798
640411.800375,640411.800360,1673974908.484996,181597.000,27728,3,PI,1,100,4801
640411.840104,640411.840089,1673974908.524723,181635.500,27746,2,PI,1,100,4805
640411.879833,640411.879818,1673974908.564451,181674.000,27746,2,PI,1,100,4808
640411.919733,640411.919718,1673974908.604351,181712.667,27762,3,PI,1,100,4799
640411.959634,640411.959619,1673974908.644250,181751.333,27762,3,PI,1,100,4801
640411.999535,640411.999520,1673974908.684150,181790.000,27762,3,PI,1,100,4801
640412.039779,640412.039764,1673974908.724393,181829.000,27779,2,PI,1,100,4806
640412.080024,640412.080009,1673974908.764637,181868.000,27779,2,PI,1,100,4800
640412.119925,640412.119910,1673974908.804536,181906.667,27795,3,PI,1,100,4798
640412.159825,640412.159810,1673974908.844435,181945.333,27795,3,PI,1,100,4815
640412.199726,640412.199711,1673974908.884335,181984.000,27795,3,PI,1,100,4806
640412.238251,640412.238236,1673974908.922859,182021.333,27811,3,PI,1,100,4800
640412.276776,640412.276761,1673974908.961382,182058.667,27811,3,PI,1,100,4802
640412.315300,640412.315285,1673974908.999906,182096.000,27811,3,PI,1,100,4807
640412.355029,640412.355014,1673974909.039634,182134.500,27827,2,PI,1,100,4798
640412.394758,640412.394743,1673974909.079361,182173.000,27827,2,PI,1,100,4804
640412.435346,640412.435331,1673974909.119949,182212.333,27845,3,PI,1,100,4801
640412.475935,640412.475920,1673974909.160536,182251.667,27845,3,PI,1,100,4815
640412.516524,640412.516509,1673974909.201123,182291.000,27845,3,PI,1,100,4801
640412.563992,640412.563977,1673974909.248590,182337.000,27866,2,PI,1,100,4804
640412.611460,640412.611445,1673974909.296057,182383.000,27866,2,PI,1,100,4797
640412.651704,640412.651689,1673974909.336300,182422.000,27881,3,PI,1,100,4809
640412.691949,640412.691934,1673974909.376544,182461.000,27881,3,PI,1,100,4800
640412.732194,640412.732179,1673974909.416787,182500.000,27881,3,PI,1,100,4803
640412.771922,640412.771907,1673974909.456515,182538.500,27897,2,PI,1,100,4802
640412.811651,640412.811636,1673974909.496242,182577.000,27897,2,PI,1,100,4805
640412.851552,640412.851537,1673974909.536142,182615.667,27915,3,PI,1,100,4799
640412.891452,640412.891437,1673974909.576041,182654.333,27915,3,PI,1,100,4799
640412.931353,640412.931338,1673974909.615941,182693.000,27915,3,PI,1,100,4809
640412.971598,640412.971583,1673974909.656184,182732.000,27931,3,PI,1,100,4808
640413.011842,640413.011827,1673974909.696428,182771.000,27931,3,PI,1,100,4797
640413.052087,640413.052072,1673974909.736671,182810.000,27931,3,PI,1,100,4803
640413.091300,640413.091285,1673974909.775883,182848.000,27948,2,PI,1,100,4804
640413.130512,640413.130497,1673974909.815094,182886.000,27948,2,PI,1,100,4799
640413.171101,640413.171086,1673974909.855682,182925.333,27963,3,PI,1,100,4803
640413.211690,640413.211675,1673974909.896269,182964.667,27963,3,PI,1,100,4795
640413.252278,640413.252263,1673974909.936857,183004.000,27963,3,PI,1,100,4815
640413.292523,640413.292508,1673974909.977100,183043.000,27980,2,PI,1,100,4807
640413.332768,640413.332753,1673974910.017344,183082.000,27980,2,PI,1,100,4802
640413.374044,640413.374029,1673974910.058619,183122.000,27996,3,PI,1,100,4795
640413.415321,640413.415306,1673974910.099895,183162.000,27996,3,PI,1,100,4811
640413.456597,640413.456582,1673974910.141170,183202.000,27996,3,PI,1,100,4805
640413.496326,640413.496311,1673974910.180897,183240.500,28014,2,PI,1,100,4802
640413.536055,640413.536040,1673974910.220625,183279.000,28014,2,PI,1,100,4798
640413.575955,640413.575940,1673974910.260525,183317.667,28030,3,PI,1,100,4816
640413.615856,640413.615841,1673974910.300424,183356.333,28030,3,PI,1,100,4800
640413.655757,640413.655742,1673974910.340323,183395.000,28030,3,PI,1,100,4803
640413.694626,640413.694611,1673974910.379191,183432.667,28047,3,PI,1,100,4802
640413.733494,640413.733479,1673974910.418059,183470.333,28047,3,PI,1,100,4810
640413.772363,640413.772348,1673974910.456926,183508.000,28047,3,PI,1,100,4798
640413.812608,640413.812593,1673974910.497170,183547.000,28064,2,PI,1,100,4806
640413.852852,640413.852837,1673974910.537413,183586.000,28064,2,PI,1,100,4803
640413.893097,640413.893082,1673974910.577657,183625.000,28081,3,PI,1,100,4801
640413.933342,640413.933327,1673974910.617900,183664.000,28081,3,PI,1,100,4803
640413.973586,640413.973571,1673974910.658144,183703.000,28081,3,PI,1,100,4802
640414.014347,640414.014332,1673974910.698903,183742.500,28100,2,PI,1,100,4802
640414.055108,640414.055092,1673974910.739663,183782.000,28100,2,PI,1,100,4800
640414.095352,640414.095337,1673974910.779906,183821.000,28116,3,PI,1,100,4806
640414.135597,640414.135582,1673974910.820150,183860.000,28116,3,PI,1,100,4802
640414.175842,640414.175826,1673974910.860393,183899.000,28116,3,PI,1,100,4798
640414.215742,640414.215727,1673974910.900293,183937.667,28137,3,PI,1,100,4803
640414.255643,640414.255628,1673974910.940192,183976.333,28137,3,PI,1,100,4805
640414.295544,640414.295528,1673974910.980092,184015.000,28137,3,PI,1,100,4805
640414.339916,640414.339901,1673974911.024463,184058.000,28154,3,PI,1,100,4800
640414.384288,640414.384273,1673974911.068834,184101.000,28154,3,PI,1,100,4800
640414.428661,640414.428645,1673974911.113205,184144.000,28154,3,PI,1,100,4806
640414.468905,640414.468890,1673974911.153448,184183.000,28171,2,PI,1,100,4803
640414.509150,640414.509135,1673974911.193692,184222.000,28171,2,PI,1,100,4806
640414.547675,640414.547659,1673974911.232215,184259.333,28190,3,PI,1,100,4807
640414.586199,640414.586184,1673974911.270739,184296.667,28190,3,PI,1,100,4798
640414.624724,640414.624709,1673974911.309263,184334.000,28190,3,PI,1,100,4798
640414.664625,640414.664610,1673974911.349162,184372.667,28205,3,PI,1,100,4806
640414.704526,640414.704510,1673974911.389062,184411.333,28205,3,PI,1,100,4797
640414.744426,640414.744411,1673974911.428961,184450.000,28205,3,PI,1,100,4807
640414.785187,640414.785172,1673974911.469721,184489.500,28222,2,PI,1,100,4801
640414.825947,640414.825932,1673974911.510480,184529.000,28222,2,PI,1,100,4804
640414.866536,640414.866521,1673974911.551068,184568.333,28238,3,PI,1,100,4802
640414.907125,640414.907110,1673974911.591655,184607.667,28238,3,PI,1,100,4799
640414.947713,640414.947698,1673974911.632242,184647.000,28238,3,PI,1,100,4802
640414.987958,640414.987943,1673974911.672486,184686.000,28255,2,PI,1,100,4796
640415.028203,640415.028187,1673974911.712729,184725.000,28255,2,PI,1,100,4803
640415.067673,640415.067658,1673974911.752199,184763.250,28272,4,PI,1,100,4802
640415.107144,640415.107129,1673974911.791668,184801.500,28272,4,PI,1,100,4798
640415.146615,640415.146600,1673974911.831138,184839.750,28272,4,PI,1,100,4803
640415.186085,640415.186070,1673974911.870608,184878.000,28272,4,PI,1,100,4803
640415.225642,640415.225627,1673974911.910163,184916.333,28289,3,PI,1,100,4807
640415.265199,640415.265184,1673974911.949719,184954.667,28289,3,PI,1,100,4804
640415.304756,640415.304740,1673974911.989274,184993.000,28289,3,PI,1,100,4796
640415.344484,640415.344469,1673974912.029002,185031.500,28303,2,PI,1,100,4820
640415.384213,640415.384198,1673974912.068729,185070.000,28303,2,PI,1,100,4800
640415.425146,640415.425130,1673974912.109661,185109.667,28324,3,PI,1,100,4808
640415.466078,640415.466063,1673974912.150592,185149.333,28324,3,PI,1,100,4799
640415.507011,640415.506996,1673974912.191524,185189.000,28324,3,PI,1,100,4816
640415.546568,640415.546552,1673974912.231079,185227.333,28342,3,PI,1,100,4805
640415.586124,640415.586109,1673974912.270635,185265.667,28342,3,PI,1,100,4800
640415.625681,640415.625666,1673974912.310190,185304.000,28342,3,PI,1,100,4797
640415.665926,640415.665910,1673974912.350434,185343.000,28359,2,PI,1,100,4812
640415.706170,640415.706155,1673974912.390677,185382.000,28359,2,PI,1,100,4793
640415.745383,640415.745368,1673974912.429889,185420.000,28375,3,PI,1,100,4801
640415.784596,640415.784581,1673974912.469100,185458.000,28375,3,PI,1,100,4805
640415.823808,640415.823793,1673974912.508312,185496.000,28375,3,PI,1,100,4807
640415.863537,640415.863522,1673974912.548039,185534.500,28391,2,PI,1,100,4803
640415.903266,640415.903251,1673974912.587767,185573.000,28391,2,PI,1,100,4804
640415.943167,640415.943151,1673974912.627667,185611.667,28407,3,PI,1,100,4798
640415.983067,640415.983052,1673974912.667566,185650.333,28407,3,PI,1,100,4802
640416.022968,640416.022953,1673974912.707466,185689.000,28407,3,PI,1,100,4808
640416.066996,640416.066981,1673974912.751493,185731.667,28424,3,PI,1,100,4808
640416.111025,640416.111009,1673974912.795520,185774.333,28424,3,PI,1,100,4806
640416.155053,640416.155038,1673974912.839547,185817.000,28424,3,PI,1,100,4800
640416.195813,640416.195798,1673974912.880306,185856.500,28441,2,PI,1,100,4800
640416.236574,640416.236559,1673974912.921066,185896.000,28441,2,PI,1,100,4804
640416.277507,640416.277491,1673974912.961997,185935.667,28458,3,PI,1,100,4805
640416.318439,640416.318424,1673974913.002928,185975.333,28458,3,PI,1,100,4806
640416.359372,640416.359357,1673974913.043860,186015.000,28458,3,PI,1,100,4806
640416.399617,640416.399601,1673974913.084103,186054.000,28472,2,PI,1,100,4806
640416.439861,640416.439846,1673974913.124347,186093.000,28472,2,PI,1,100,4808
640416.479762,640416.479747,1673974913.164246,186131.667,28490,3,PI,1,100,4802
640416.519663,640416.519647,1673974913.204146,186170.333,28490,3,PI,1,100,4807
640416.559563,640416.559548,1673974913.244045,186209.000,28490,3,PI,1,100,4797
640416.599120,640416.599105,1673974913.283601,186247.333,28508,3,PI,1,100,4809
640416.638677,640416.638661,1673974913.323157,186285.667,28508,3,PI,1,100,4806
640416.678233,640416.678218,1673974913.362712,186324.000,28508,3,PI,1,100,4802
640416.718478,640416.718463,1673974913.402956,186363.000,28525,2,PI,1,100,4797
640416.758723,640416.758707,1673974913.443199,186402.000,28525,2,PI,1,100,4805
640416.798623,640416.798608,1673974913.483099,186440.667,28542,3,PI,1,100,4802
640416.838524,640416.838509,1673974913.522998,186479.333,28542,3,PI,1,100,4802
640416.878425,640416.878409,1673974913.562897,186518.000,28542,3,PI,1,100,4802
640416.918325,640416.918310,1673974913.602797,186556.667,28560,3,PI,1,100,4800
640416.958226,640416.958211,1673974913.642697,186595.333,28560,3,PI,1,100,4807
640416.998127,640416.998111,1673974913.682596,186634.000,28560,3,PI,1,100,4805
640417.037855,640417.037840,1673974913.722324,186672.500,28576,2,PI,1,100,4797
640417.077584,640417.077569,1673974913.762051,186711.000,28576,2,PI,1,100,4792
640417.117485,640417.117470,1673974913.801951,186749.667,28594,3,PI,1,100,4811
640417.157386,640417.157370,1673974913.841850,186788.333,28594,3,PI,1,100,4805
640417.197286,640417.197271,1673974913.881750,186827.000,28594,3,PI,1,100,4801
640417.236843,640417.236828,1673974913.921305,186865.333,28610,3,PI,1,100,4796
640417.276400,640417.276384,1673974913.960861,186903.667,28610,3,PI,1,100,4800
640417.315956,640417.315941,1673974914.000417,186942.000,28610,3,PI,1,100,4798
640417.355685,640417.355670,1673974914.040144,186980.500,28627,2,PI,1,100,4800
640417.395414,640417.395398,1673974914.079871,187019.000,28627,2,PI,1,100,4793
640417.435400,640417.435385,1673974914.119857,187057.750,28642,4,PI,1,100,4810
640417.475387,640417.475372,1673974914.159842,187096.500,28642,4,PI,1,100,4805
640417.515374,640417.515358,1673974914.199828,187135.250,28642,4,PI,1,100,4799
640417.555360,640417.555345,1673974914.239814,187174.000,28642,4,PI,1,100,4800
640417.595089,640417.595074,1673974914.279541,187212.500,28661,2,PI,1,100,4807
640417.634818,640417.634802,1673974914.319269,187251.000,28661,2,PI,1,100,4798
640417.674718,640417.674703,1673974914.359168,187289.667,28677,3,PI,1,100,4801
640417.714619,640417.714604,1673974914.399068,187328.333,28677,3,PI,1,100,4799
640417.754520,640417.754505,1673974914.438967,187367.000,28677,3,PI,1,100,4820
640417.794764,640417.794749,1673974914.479211,187406.000,28695,2,PI,1,100,4793
640417.835009,640417.834994,1673974914.519454,187445.000,28695,2,PI,1,100,4806
640417.879037,640417.879022,1673974914.563481,187487.667,28711,3,PI,1,100,4805
640417.923066,640417.923050,1673974914.607508,187530.333,28711,3,PI,1,100,4808
640417.967094,640417.967079,1673974914.651535,187573.000,28711,3,PI,1,100,4798
640418.006823,640418.006808,1673974914.691263,187611.500,28727,2,PI,1,100,4800
640418.046552,640418.046536,1673974914.730990,187650.000,28727,2,PI,1,100,4801
640418.085764,640418.085749,1673974914.770202,187688.000,28743,3,PI,1,100,4797
640418.124977,640418.124962,1673974914.809414,187726.000,28743,3,PI,1,100,4800
640418.164190,640418.164174,1673974914.848625,187764.000,28743,3,PI,1,100,4793
640418.204090,640418.204075,1673974914.888525,187802.667,28760,3,PI,1,100,4814
640418.243991,640418.243976,1673974914.928424,187841.333,28760,3,PI,1,100,4800
640418.283892,640418.283876,1673974914.968324,187880.000,28760,3,PI,1,100,4800
640418.324136,640418.324121,1673974915.008567,187919.000,28776,2,PI,1,100,4794
640418.364381,640418.364366,1673974915.048811,187958.000,28776,2,PI,1,100,4806
640418.404282,640418.404266,1673974915.088710,187996.667,28793,3,PI,1,100,4800
640418.444182,640418.444167,1673974915.128610,188035.333,28793,3,PI,1,100,4800
640418.484083,640418.484068,1673974915.168509,188074.000,28793,3,PI,1,100,4796
640418.523812,640418.523796,1673974915.208237,188112.500,28813,2,PI,1,100,4806
640418.563541,640418.563525,1673974915.247964,188151.000,28813,2,PI,1,100,4800
640418.603097,640418.603082,1673974915.287520,188189.333,28830,3,PI,1,100,4801
640418.642654,640418.642639,1673974915.327075,188227.667,28830,3,PI,1,100,4792
640418.682211,640418.682195,1673974915.366631,188266.000,28830,3,PI,1,100,4804
640418.721767,640418.721752,1673974915.406187,188304.333,28846,3,PI,1,100,4806
