LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
640372.530882,640372.530869,1673974869.216646,143542.000,21426,2,PG,1,100,839
640372.570783,640372.570770,1673974869.256546,143580.667,21443,3,PG,1,100,842
640372.610683,640372.610671,1673974869.296445,143619.333,21443,3,PG,1,100,842
640372.650584,640372.650571,1673974869.336345,143658.000,21443,3,PG,1,100,841
640372.689797,640372.689784,1673974869.375556,143696.000,21460,2,PG,1,100,841
640372.729009,640372.728997,1673974869.414768,143734.000,21460,2,PG,1,100,837
640372.769942,640372.769929,1673974869.455699,143773.667,21476,3,PG,1,100,833
640372.810875,640372.810862,1673974869.496631,143813.333,21476,3,PG,1,100,842
640372.851807,640372.851795,1673974869.537562,143853.000,21476,3,PG,1,100,845
640372.892396,640372.892383,1673974869.578150,143892.333,21494,3,PG,1,100,843
640372.932984,640372.932972,1673974869.618737,143931.667,21494,3,PG,1,100,832
640372.973573,640372.973560,1673974869.659324,143971.000,21494,3,PG,1,100,838
640373.013302,640373.013289,1673974869.699052,144009.500,21508,2,PG,1,100,842
640373.053030,640373.053018,1673974869.738780,144048.000,21508,2,PG,1,100,832
640373.092931,640373.092919,1673974869.778679,144086.667,21525,3,PG,1,100,829
640373.132832,640373.132819,1673974869.818579,144125.333,21525,3,PG,1,100,856
640373.172733,640373.172720,1673974869.858478,144164.000,21525,3,PG,1,100,841
640373.212977,640373.212965,1673974869.898722,144203.000,21542,2,PG,1,100,835
640373.253222,640373.253209,1673974869.938965,144242.000,21542,2,PG,1,100,836
640373.292435,640373.292422,1673974869.978177,144280.000,21559,3,PG,1,100,838
640373.331647,640373.331635,1673974870.017388,144318.000,21559,3,PG,1,100,839
640373.370860,640373.370847,1673974870.056600,144356.000,21559,3,PG,1,100,842
640373.410761,640373.410748,1673974870.096499,144394.667,21578,3,PG,1,100,837
640373.450661,640373.450649,1673974870.136399,144433.333,21578,3,PG,1,100,838
640373.490562,640373.490549,1673974870.176298,144472.000,21578,3,PG,1,100,834
640373.530807,640373.530794,1673974870.216542,144511.000,21594,2,PG,1,100,842
640373.571051,640373.571039,1673974870.256785,144550.000,21594,2,PG,1,100,841
640373.618003,640373.617991,1673974870.303736,144595.500,21612,2,PG,1,100,841
640373.664956,640373.664943,1673974870.350687,144641.000,21612,2,PG,1,100,838
640373.705888,640373.705876,1673974870.391618,144680.667,21629,3,PG,1,100,833
640373.746821,640373.746808,1673974870.432550,144720.333,21629,3,PG,1,100,843
640373.787753,640373.787741,1673974870.473481,144760.000,21629,3,PG,1,100,837
640373.827654,640373.827641,1673974870.513381,144798.667,21645,3,PG,1,100,838
640373.867555,640373.867542,1673974870.553280,144837.333,21645,3,PG,1,100,828
640373.907455,640373.907443,1673974870.593180,144876.000,21645,3,PG,1,100,853
640373.947184,640373.947171,1673974870.632907,144914.500,21661,2,PG,1,100,841
640373.986913,640373.986900,1673974870.672635,144953.000,21661,2,PG,1,100,843
640374.026813,640374.026801,1673974870.712534,144991.667,21677,3,PG,1,100,835
640374.066714,640374.066701,1673974870.752434,145030.333,21677,3,PG,1,100,848
640374.106615,640374.106602,1673974870.792333,145069.000,21677,3,PG,1,100,835
640374.145828,640374.145815,1673974870.831545,145107.000,21694,3,PG,1,100,839
640374.185040,640374.185028,1673974870.870756,145145.000,21694,3,PG,1,100,837
640374.224253,640374.224240,1673974870.909968,145183.000,21694,3,PG,1,100,834
640374.265014,640374.265001,1673974870.950727,145222.500,21711,2,PG,1,100,843
640374.305774,640374.305762,1673974870.991487,145262.000,21711,2,PG,1,100,844
640374.346363,640374.346350,1673974871.032074,145301.333,21728,3,PG,1,100,844
640374.386952,640374.386939,1673974871.072662,145340.667,21728,3,PG,1,100,840
640374.427540,640374.427527,1673974871.113249,145380.000,21728,3,PG,1,100,845
640374.467269,640374.467256,1673974871.152977,145418.500,21742,2,PG,1,100,838
640374.506998,640374.506985,1673974871.192704,145457.000,21742,2,PG,1,100,838
640374.546554,640374.546542,1673974871.232260,145495.333,21760,3,PG,1,100,826
640374.586111,640374.586098,1673974871.271815,145533.667,21760,3,PG,1,100,849
640374.625668,640374.625655,1673974871.311371,145572.000,21760,3,PG,1,100,838
640374.665568,640374.665556,1673974871.351270,145610.667,21778,3,PG,1,100,834
640374.705469,640374.705456,1673974871.391170,145649.333,21778,3,PG,1,100,837
640374.745370,640374.745357,1673974871.431070,145688.000,21778,3,PG,1,100,842
640374.785098,640374.785086,1673974871.470797,145726.500,21795,2,PG,1,100,836
640374.824827,640374.824814,1673974871.510525,145765.000,21795,2,PG,1,100,838
640374.864384,640374.864371,1673974871.550080,145803.333,21812,3,PG,1,100,840
640374.903941,640374.903928,1673974871.589636,145841.667,21812,3,PG,1,100,848
640374.943497,640374.943484,1673974871.629191,145880.000,21812,3,PG,1,100,843
640374.983226,640374.983213,1673974871.668919,145918.500,21830,2,PG,1,100,844
640375.022955,640375.022942,1673974871.708646,145957.000,21830,2,PG,1,100,834
640375.063887,640375.063874,1673974871.749578,145996.667,21846,3,PG,1,100,842
640375.104820,640375.104807,1673974871.790509,146036.333,21846,3,PG,1,100,839
640375.145752,640375.145740,1673974871.831440,146076.000,21846,3,PG,1,100,845
640375.185997,640375.185984,1673974871.871684,146115.000,21864,3,PG,1,100,837
640375.226242,640375.226229,1673974871.911927,146154.000,21864,3,PG,1,100,833
640375.266486,640375.266474,1673974871.952171,146193.000,21864,3,PG,1,100,833
640375.306731,640375.306718,1673974871.992414,146232.000,21880,2,PG,1,100,842
640375.346976,640375.346963,1673974872.032658,146271.000,21880,2,PG,1,100,843
640375.393412,640375.393399,1673974872.079093,146316.000,21895,2,PG,1,100,837
640375.439848,640375.439835,1673974872.125528,146361.000,21895,2,PG,1,100,838
640375.479749,640375.479736,1673974872.165427,146399.667,21911,3,PG,1,100,839
640375.519649,640375.519637,1673974872.205327,146438.333,21911,3,PG,1,100,843
640375.559550,640375.559537,1673974872.245226,146477.000,21911,3,PG,1,100,840
640375.598419,640375.598406,1673974872.284094,146514.667,21931,3,PG,1,100,836
640375.637288,640375.637275,1673974872.322961,146552.333,21931,3,PG,1,100,837
640375.676156,640375.676144,1673974872.361829,146590.000,21931,3,PG,1,100,854
640375.716917,640375.716904,1673974872.402588,146629.500,21947,2,PG,1,100,831
640375.757677,640375.757665,1673974872.443348,146669.000,21947,2,PG,1,100,839
640375.798266,640375.798253,1673974872.483935,146708.333,21964,3,PG,1,100,838
640375.838855,640375.838842,1673974872.524523,146747.667,21964,3,PG,1,100,843
640375.879443,640375.879431,1673974872.565110,146787.000,21964,3,PG,1,100,834
640375.920204,640375.920191,1673974872.605870,146826.500,21979,2,PG,1,100,840
640375.960965,640375.960952,1673974872.646629,146866.000,21979,2,PG,1,100,834
640376.001553,640376.001540,1673974872.687217,146905.333,21996,3,PG,1,100,831
640376.042142,640376.042129,1673974872.727804,146944.667,21996,3,PG,1,100,838
640376.082730,640376.082718,1673974872.768391,146984.000,21996,3,PG,1,100,848
640376.122631,640376.122618,1673974872.808291,147022.667,22012,3,PG,1,100,831
640376.162532,640376.162519,1673974872.848190,147061.333,22012,3,PG,1,100,841
640376.202432,640376.202420,1673974872.888090,147100.000,22012,3,PG,1,100,840
640376.242161,640376.242148,1673974872.927817,147138.500,22030,2,PG,1,100,843
640376.281890,640376.281877,1673974872.967545,147177.000,22030,2,PG,1,100,830
640376.321103,640376.321090,1673974873.006757,147215.000,22044,3,PG,1,100,832
640376.360315,640376.360303,1673974873.045968,147253.000,22044,3,PG,1,100,850
640376.399528,640376.399515,1673974873.085180,147291.000,22044,3,PG,1,100,841
640376.439773,640376.439760,1673974873.125423,147330.000,22064,3,PG,1,100,840
640376.480017,640376.480005,1673974873.165667,147369.000,22064,3,PG,1,100,830
640376.520262,640376.520249,1673974873.205910,147408.000,22064,3,PG,1,100,843
640376.561023,640376.561010,1673974873.246670,147447.500,22081,2,PG,1,100,837
640376.601783,640376.601770,1673974873.287429,147487.000,22081,2,PG,1,100,840
640376.642372,640376.642359,1673974873.328017,147526.333,22100,3,PG,1,100,840
640376.682961,640376.682948,1673974873.368604,147565.667,22100,3,PG,1,100,851
640376.723549,640376.723536,1673974873.409191,147605.000,22100,3,PG,1,100,832
640376.763278,640376.763265,1673974873.448919,147643.500,22116,2,PG,1,100,838
640376.803007,640376.802994,1673974873.488647,147682.000,22116,2,PG,1,100,838
640376.842219,640376.842206,1673974873.527858,147720.000,22132,3,PG,1,100,840
640376.881432,640376.881419,1673974873.567070,147758.000,22132,3,PG,1,100,838
640376.920645,640376.920632,1673974873.606281,147796.000,22132,3,PG,1,100,843
640376.960545,640376.960533,1673974873.646181,147834.667,22148,3,PG,1,100,831
640377.000446,640377.000433,1673974873.686080,147873.333,22148,3,PG,1,100,829
640377.040347,640377.040334,1673974873.725980,147912.000,22148,3,PG,1,100,845
640377.080591,640377.080579,1673974873.766223,147951.000,22165,2,PG,1,100,842
640377.120836,640377.120823,1673974873.806467,147990.000,22165,2,PG,1,100,838
640377.164864,640377.164852,1673974873.850494,148032.667,22187,3,PG,1,100,836
640377.208893,640377.208880,1673974873.894521,148075.333,22187,3,PG,1,100,838
640377.252921,640377.252908,1673974873.938548,148118.000,22187,3,PG,1,100,833
640377.292650,640377.292637,1673974873.978276,148156.500,22204,2,PG,1,100,843
640377.332378,640377.332366,1673974874.018003,148195.000,22204,2,PG,1,100,838
640377.373311,640377.373298,1673974874.058934,148234.667,22218,3,PG,1,100,836
640377.414244,640377.414231,1673974874.099866,148274.333,22218,3,PG,1,100,835
640377.455176,640377.455163,1673974874.140797,148314.000,22218,3,PG,1,100,831
640377.495421,640377.495408,1673974874.181041,148353.000,22235,3,PG,1,100,839
640377.535666,640377.535653,1673974874.221284,148392.000,22235,3,PG,1,100,846
640377.575910,640377.575897,1673974874.261528,148431.000,22235,3,PG,1,100,838
640377.616155,640377.616142,1673974874.301771,148470.000,22254,2,PG,1,100,837
640377.656400,640377.656387,1673974874.342015,148509.000,22254,2,PG,1,100,846
640377.695612,640377.695599,1673974874.381226,148547.000,22271,3,PG,1,100,837
640377.734825,640377.734812,1673974874.420438,148585.000,22271,3,PG,1,100,836
640377.774038,640377.774025,1673974874.459649,148623.000,22271,3,PG,1,100,833
640377.813250,640377.813238,1673974874.498861,148661.000,22286,2,PG,1,100,852
640377.852463,640377.852450,1673974874.538073,148699.000,22286,2,PG,1,100,835
640377.892364,640377.892351,1673974874.577972,148737.667,22306,3,PG,1,100,836
640377.932265,640377.932252,1673974874.617872,148776.333,22306,3,PG,1,100,836
640377.972165,640377.972152,1673974874.657771,148815.000,22306,3,PG,1,100,841
640378.013098,640378.013085,1673974874.698703,148854.667,22322,3,PG,1,100,841
640378.054030,640378.054018,1673974874.739634,148894.333,22322,3,PG,1,100,839
640378.094963,640378.094950,1673974874.780565,148934.000,22322,3,PG,1,100,828
640378.136240,640378.136227,1673974874.821841,148974.000,22339,2,PG,1,100,835
640378.177516,640378.177503,1673974874.863116,149014.000,22339,2,PG,1,100,838
640378.217417,640378.217404,1673974874.903016,149052.667,22356,3,PG,1,100,842
640378.257318,640378.257305,1673974874.942915,149091.333,22356,3,PG,1,100,837
640378.297218,640378.297205,1673974874.982815,149130.000,22356,3,PG,1,100,840
640378.335915,640378.335902,1673974875.021510,149167.500,22371,2,PG,1,100,838
640378.374612,640378.374599,1673974875.060206,149205.000,22371,2,PG,1,100,841
640378.414512,640378.414500,1673974875.100106,149243.667,22387,3,PG,1,100,830
640378.454413,640378.454400,1673974875.140005,149282.333,22387,3,PG,1,100,832
640378.494314,640378.494301,1673974875.179904,149321.000,22387,3,PG,1,100,850
640378.534215,640378.534202,1673974875.219804,149359.667,22405,3,PG,1,100,840
640378.574115,640378.574102,1673974875.259703,149398.333,22405,3,PG,1,100,838
640378.614016,640378.614003,1673974875.299603,149437.000,22405,3,PG,1,100,838
640378.654261,640378.654248,1673974875.339847,149476.000,22423,2,PG,1,100,843
640378.694505,640378.694492,1673974875.380090,149515.000,22423,2,PG,1,100,838
640378.734406,640378.734393,1673974875.419990,149553.667,22440,3,PG,1,100,841
640378.774307,640378.774294,1673974875.459889,149592.333,22440,3,PG,1,100,830
640378.814207,640378.814194,1673974875.499789,149631.000,22440,3,PG,1,100,853
640378.853936,640378.853923,1673974875.539516,149669.500,22455,2,PG,1,100,842
640378.893665,640378.893652,1673974875.579244,149708.000,22455,2,PG,1,100,843
640378.937005,640378.936992,1673974875.622583,149750.000,22472,3,PG,1,100,836
640378.980345,640378.980332,1673974875.665922,149792.000,22472,3,PG,1,100,841
640379.023686,640379.023673,1673974875.709261,149834.000,22472,3,PG,1,100,841
640379.063930,640379.063917,1673974875.749505,149873.000,22488,2,PG,1,100,841
640379.104175,640379.104162,1673974875.789748,149912.000,22488,2,PG,1,100,840
640379.143388,640379.143375,1673974875.828959,149950.000,22505,3,PG,1,100,841
640379.182601,640379.182588,1673974875.868171,149988.000,22505,3,PG,1,100,833
640379.221813,640379.221800,1673974875.907383,150026.000,22505,3,PG,1,100,834
640379.261714,640379.261701,1673974875.947282,150064.667,22521,3,PG,1,100,848
640379.301615,640379.301602,1673974875.987182,150103.333,22521,3,PG,1,100,836
640379.341515,640379.341502,1673974876.027081,150142.000,22521,3,PG,1,100,836
640379.381244,640379.381231,1673974876.066809,150180.500,22537,2,PG,1,100,834
640379.420973,640379.420960,1673974876.106536,150219.000,22537,2,PG,1,100,842
640379.460873,640379.460860,1673974876.146436,150257.667,22556,3,PG,1,100,834
640379.500774,640379.500761,1673974876.186335,150296.333,22556,3,PG,1,100,836
640379.540675,640379.540662,1673974876.226235,150335.000,22556,3,PG,1,100,842
640379.580575,640379.580562,1673974876.266135,150373.667,22576,3,PG,1,100,847
640379.620476,640379.620463,1673974876.306034,150412.333,22576,3,PG,1,100,839
640379.660377,640379.660364,1673974876.345933,150451.000,22576,3,PG,1,100,841
640379.700621,640379.700608,1673974876.386177,150490.000,22592,2,PG,1,100,837
640379.740866,640379.740853,1673974876.426420,150529.000,22592,2,PG,1,100,843
640379.780079,640379.780066,1673974876.465632,150567.000,22607,3,PG,1,100,838
640379.819292,640379.819279,1673974876.504844,150605.000,22607,3,PG,1,100,839
640379.858504,640379.858491,1673974876.544055,150643.000,22607,3,PG,1,100,836
640379.898233,640379.898220,1673974876.583783,150681.500,22624,2,PG,1,100,832
640379.937962,640379.937949,1673974876.623510,150720.000,22624,2,PG,1,100,835
640379.977862,640379.977849,1673974876.663410,150758.667,22641,3,PG,1,100,841
640380.017763,640380.017750,1673974876.703309,150797.333,22641,3,PG,1,100,841
640380.057664,640380.057651,1673974876.743209,150836.000,22641,3,PG,1,100,838
640380.097908,640380.097895,1673974876.783452,150875.000,22657,3,PG,1,100,830
640380.138153,640380.138140,1673974876.823696,150914.000,22657,3,PG,1,100,837
640380.178398,640380.178385,1673974876.863939,150953.000,22657,3,PG,1,100,835
640380.218126,640380.218113,1673974876.903667,150991.500,22675,2,PG,1,100,829
640380.257855,640380.257842,1673974876.943394,151030.000,22675,2,PG,1,100,855
640380.297756,640380.297743,1673974876.983294,151068.667,22689,3,PG,1,100,843
640380.337656,640380.337643,1673974877.023193,151107.333,22689,3,PG,1,100,835
640380.377557,640380.377544,1673974877.063093,151146.000,22689,3,PG,1,100,842
640380.416770,640380.416757,1673974877.102304,151184.000,22706,3,PG,1,100,842
640380.455983,640380.455970,1673974877.141516,151222.000,22706,3,PG,1,100,840
640380.495195,640380.495182,1673974877.180728,151260.000,22706,3,PG,1,100,842
640380.536472,640380.536459,1673974877.222003,151300.000,22723,2,PG,1,100,837
640380.577749,640380.577735,1673974877.263278,151340.000,22723,2,PG,1,100,850
640380.617993,640380.617980,1673974877.303522,151379.000,22742,3,PG,1,100,836
640380.658238,640380.658225,1673974877.343765,151418.000,22742,3,PG,1,100,840
640380.698482,640380.698469,1673974877.384009,151457.000,22742,3,PG,1,100,836
640380.744919,640380.744906,1673974877.430444,151502.000,22757,2,PG,1,100,838
640380.791355,640380.791342,1673974877.476878,151547.000,22757,2,PG,1,100,837
640380.831255,640380.831242,1673974877.516778,151585.667,22774,3,PG,1,100,839
640380.871156,640380.871143,1673974877.556678,151624.333,22774,3,PG,1,100,836
640380.911057,640380.911044,1673974877.596577,151663.000,22774,3,PG,1,100,840
640380.950785,640380.950772,1673974877.636305,151701.500,22793,2,PG,1,100,833
640380.990514,640380.990501,1673974877.676032,151740.000,22793,2,PG,1,100,831
640381.030759,640381.030746,1673974877.716276,151779.000,22810,3,PG,1,100,844
640381.071003,640381.070990,1673974877.756519,151818.000,22810,3,PG,1,100,844
640381.111248,640381.111235,1673974877.796762,151857.000,22810,3,PG,1,100,842
640381.150977,640381.150964,1673974877.836490,151895.500,22826,2,PG,1,100,828
640381.190706,640381.190692,1673974877.876218,151934.000,22826,2,PG,1,100,842
640381.229574,640381.229561,1673974877.915085,151971.667,22842,3,PG,1,100,840
640381.268443,640381.268430,1673974877.953953,152009.333,22842,3,PG,1,100,836
640381.307312,640381.307299,1673974877.992821,152047.000,22842,3,PG,1,100,831
640381.347213,640381.347199,1673974878.032720,152085.667,22858,3,PG,1,100,848
640381.387113,640381.387100,1673974878.072620,152124.333,22858,3,PG,1,100,836
640381.427014,640381.427001,1673974878.112519,152163.000,22858,3,PG,1,100,841
640381.467259,640381.467245,1673974878.152763,152202.000,22875,2,PG,1,100,832
640381.507503,640381.507490,1673974878.193006,152241.000,22875,2,PG,1,100,844
640381.547404,640381.547391,1673974878.232906,152279.667,22894,3,PG,1,100,839
640381.587305,640381.587291,1673974878.272805,152318.333,22894,3,PG,1,100,833
640381.627205,640381.627192,1673974878.312705,152357.000,22894,3,PG,1,100,836
640381.667106,640381.667093,1673974878.352604,152395.667,22911,3,PG,1,100,844
640381.707007,640381.706993,1673974878.392504,152434.333,22911,3,PG,1,100,830
640381.746907,640381.746894,1673974878.432403,152473.000,22911,3,PG,1,100,838
640381.786636,640381.786623,1673974878.472131,152511.500,22925,2,PG,1,100,838
640381.826365,640381.826352,1673974878.511858,152550.000,22925,2,PG,1,100,840
640381.865577,640381.865564,1673974878.551070,152588.000,22943,3,PG,1,100,836
640381.904790,640381.904777,1673974878.590281,152626.000,22943,3,PG,1,100,839
640381.944003,640381.943990,1673974878.629493,152664.000,22943,3,PG,1,100,830
640381.985279,640381.985266,1673974878.670768,152704.000,22959,2,PG,1,100,827
640382.026556,640382.026543,1673974878.712044,152744.000,22959,2,PG,1,100,841
640382.066801,640382.066787,1673974878.752287,152783.000,22976,3,PG,1,100,843
640382.107045,640382.107032,1673974878.792531,152822.000,22976,3,PG,1,100,835
640382.147290,640382.147277,1673974878.832774,152861.000,22976,3,PG,1,100,833
640382.187191,640382.187177,1673974878.872674,152899.667,22991,3,PG,1,100,835
640382.227091,640382.227078,1673974878.912573,152938.333,22991,3,PG,1,100,839
640382.266992,640382.266979,1673974878.952473,152977.000,22991,3,PG,1,100,830
640382.306205,640382.306192,1673974878.991684,153015.000,23008,2,PG,1,100,825
640382.345417,640382.345404,1673974879.030896,153053.000,23008,2,PG,1,100,850
640382.385318,640382.385305,1673974879.070796,153091.667,23027,3,PG,1,100,843
640382.425219,640382.425206,1673974879.110695,153130.333,23027,3,PG,1,100,835
640382.465120,640382.465106,1673974879.150594,153169.000,23027,3,PG,1,100,827
640382.511556,640382.511542,1673974879.197029,153214.000,23050,2,PG,1,100,842
640382.557992,640382.557979,1673974879.243464,153259.000,23050,2,PG,1,100,843
640382.597892,640382.597879,1673974879.283364,153297.667,23068,3,PG,1,100,835
640382.637793,640382.637780,1673974879.323263,153336.333,23068,3,PG,1,100,840
640382.677694,640382.677681,1673974879.363163,153375.000,23068,3,PG,1,100,844
640382.716907,640382.716893,1673974879.402374,153413.000,23083,2,PG,1,100,831
640382.756119,640382.756106,1673974879.441586,153451.000,23083,2,PG,1,100,829
640382.796708,640382.796695,1673974879.482173,153490.333,23099,3,PG,1,100,845
640382.837297,640382.837283,1673974879.522761,153529.667,23099,3,PG,1,100,843
640382.877885,640382.877872,1673974879.563348,153569.000,23099,3,PG,1,100,841
640382.918130,640382.918117,1673974879.603592,153608.000,23117,3,PG,1,100,834
640382.958374,640382.958361,1673974879.643835,153647.000,23117,3,PG,1,100,839
640382.998619,640382.998606,1673974879.684079,153686.000,23117,3,PG,1,100,836
640383.038864,640383.038851,1673974879.724322,153725.000,23133,2,PG,1,100,835
640383.079108,640383.079095,1673974879.764565,153764.000,23133,2,PG,1,100,834
640383.119009,640383.118996,1673974879.804465,153802.667,23150,3,PG,1,100,849
640383.158910,640383.158897,1673974879.844365,153841.333,23150,3,PG,1,100,837
640383.198810,640383.198797,1673974879.884264,153880.000,23150,3,PG,1,100,842
640383.238539,640383.238526,1673974879.923992,153918.500,23165,2,PG,1,100,832
640383.278268,640383.278255,1673974879.963719,153957.000,23165,2,PG,1,100,843
640383.317137,640383.317123,1673974880.002587,153994.667,23182,3,PG,1,100,840
640383.356005,640383.355992,1673974880.041455,154032.333,23182,3,PG,1,100,842
640383.394874,640383.394861,1673974880.080322,154070.000,23182,3,PG,1,100,839
640383.435807,640383.435794,1673974880.121253,154109.667,23198,3,PG,1,100,851
640383.476739,640383.476726,1673974880.162185,154149.333,23198,3,PG,1,100,838
640383.517672,640383.517659,1673974880.203116,154189.000,23198,3,PG,1,100,842
640383.557917,640383.557903,1673974880.243360,154228.000,23216,2,PG,1,100,836
640383.598161,640383.598148,1673974880.283603,154267.000,23216,2,PG,1,100,844
640383.638062,640383.638049,1673974880.323503,154305.667,23232,3,PG,1,100,841
640383.677963,640383.677949,1673974880.363402,154344.333,23232,3,PG,1,100,843
640383.717863,640383.717850,1673974880.403302,154383.000,23232,3,PG,1,100,831
640383.757764,640383.757751,1673974880.443201,154421.667,23249,3,PG,1,100,841
640383.797665,640383.797651,1673974880.483101,154460.333,23249,3,PG,1,100,832
640383.837565,640383.837552,1673974880.523000,154499.000,23249,3,PG,1,100,839
640383.877294,640383.877281,1673974880.562728,154537.500,23266,2,PG,1,100,838
640383.917023,640383.917009,1673974880.602455,154576.000,23266,2,PG,1,100,836
640383.956235,640383.956222,1673974880.641667,154614.000,23286,3,PG,1,100,838
640383.995448,640383.995435,1673974880.680879,154652.000,23286,3,PG,1,100,840
640384.034661,640384.034648,1673974880.720090,154690.000,23286,3,PG,1,100,837
640384.074390,640384.074376,1673974880.759818,154728.500,23302,2,PG,1,100,831
640384.114118,640384.114105,1673974880.799545,154767.000,23302,2,PG,1,100,850
640384.154363,640384.154350,1673974880.839789,154806.000,23318,3,PG,1,100,843
640384.194608,640384.194594,1673974880.880032,154845.000,23318,3,PG,1,100,840
640384.234852,640384.234839,1673974880.920276,154884.000,23318,3,PG,1,100,841
640384.282320,640384.282307,1673974880.967742,154930.000,23334,2,PG,1,100,846
640384.329788,640384.329775,1673974881.015209,154976.000,23334,2,PG,1,100,837
640384.370033,640384.370020,1673974881.055453,155015.000,23351,3,PG,1,100,847
640384.410278,640384.410264,1673974881.095696,155054.000,23351,3,PG,1,100,839
640384.450522,640384.450509,1673974881.135940,155093.000,23351,3,PG,1,100,834
640384.490767,640384.490754,1673974881.176183,155132.000,23367,2,PG,1,100,838
640384.531012,640384.530998,1673974881.216426,155171.000,23367,2,PG,1,100,844
640384.570568,640384.570555,1673974881.255982,155209.333,23386,3,PG,1,100,834
640384.610125,640384.610112,1673974881.295538,155247.667,23386,3,PG,1,100,840
640384.649682,640384.649668,1673974881.335093,155286.000,23386,3,PG,1,100,843
640384.689582,640384.689569,1673974881.374993,155324.667,23401,3,PG,1,100,844
640384.729483,640384.729470,1673974881.414892,155363.333,23401,3,PG,1,100,833
640384.769384,640384.769370,1673974881.454792,155402.000,23401,3,PG,1,100,842
640384.809284,640384.809271,1673974881.494691,155440.667,23418,3,PG,1,100,834
640384.849185,640384.849172,1673974881.534591,155479.333,23418,3,PG,1,100,829
640384.889086,640384.889073,1673974881.574490,155518.000,23418,3,PG,1,100,845
640384.929846,640384.929833,1673974881.615250,155557.500,23435,2,PG,1,100,849
640384.970607,640384.970594,1673974881.656009,155597.000,23435,2,PG,1,100,842
640385.011196,640385.011182,1673974881.696597,155636.333,23452,3,PG,1,100,837
640385.051784,640385.051771,1673974881.737184,155675.667,23452,3,PG,1,100,837
640385.092373,640385.092360,1673974881.777771,155715.000,23452,3,PG,1,100,838
640385.133134,640385.133120,1673974881.818531,155754.500,23467,2,PG,1,100,839
640385.173894,640385.173881,1673974881.859290,155794.000,23467,2,PG,1,100,830
640385.213795,640385.213782,1673974881.899190,155832.667,23484,3,PG,1,100,847
640385.253696,640385.253682,1673974881.939089,155871.333,23484,3,PG,1,100,835
640385.293596,640385.293583,1673974881.978989,155910.000,23484,3,PG,1,100,838
640385.333153,640385.333140,1673974882.018544,155948.333,23500,3,PG,1,100,839
640385.372710,640385.372696,1673974882.058100,155986.667,23500,3,PG,1,100,841
640385.412266,640385.412253,1673974882.097656,156025.000,23500,3,PG,1,100,836
640385.451479,640385.451466,1673974882.136867,156063.000,23517,2,PG,1,100,836
640385.490692,640385.490678,1673974882.176079,156101.000,23517,2,PG,1,100,833
640385.530592,640385.530579,1673974882.215978,156139.667,23537,3,PG,1,100,852
640385.570493,640385.570480,1673974882.255878,156178.333,23537,3,PG,1,100,832
640385.610394,640385.610380,1673974882.295777,156217.000,23537,3,PG,1,100,840
640385.650123,640385.650109,1673974882.335505,156255.500,23554,2,PG,1,100,841
640385.689851,640385.689838,1673974882.375232,156294.000,23554,2,PG,1,100,845
640385.730784,640385.730770,1673974882.416164,156333.667,23570,3,PG,1,100,834
640385.771716,640385.771703,1673974882.457095,156373.333,23570,3,PG,1,100,846
640385.812649,640385.812636,1673974882.498027,156413.000,23570,3,PG,1,100,838
640385.852550,640385.852536,1673974882.537926,156451.667,23588,3,PG,1,100,835
640385.892450,640385.892437,1673974882.577826,156490.333,23588,3,PG,1,100,835
640385.932351,640385.932338,1673974882.617725,156529.000,23588,3,PG,1,100,847
640385.972596,640385.972582,1673974882.657969,156568.000,23604,2,PG,1,100,835
640386.012840,640386.012827,1673974882.698212,156607.000,23604,2,PG,1,100,836
640386.059277,640386.059263,1673974882.744647,156652.000,23620,2,PG,1,100,837
640386.105713,640386.105699,1673974882.791082,156697.000,23620,2,PG,1,100,835
640386.145613,640386.145600,1673974882.830981,156735.667,23636,3,PG,1,100,842
640386.185514,640386.185501,1673974882.870881,156774.333,23636,3,PG,1,100,838
640386.225415,640386.225401,1673974882.910780,156813.000,23636,3,PG,1,100,840
640386.264283,640386.264270,1673974882.949648,156850.667,23653,3,PG,1,100,835
640386.303152,640386.303139,1673974882.988515,156888.333,23653,3,PG,1,100,854
640386.342021,640386.342008,1673974883.027383,156926.000,23653,3,PG,1,100,836
640386.382266,640386.382252,1673974883.067626,156965.000,23669,2,PG,1,100,845
640386.422510,640386.422497,1673974883.107870,157004.000,23669,2,PG,1,100,840
640386.463099,640386.463085,1673974883.148458,157043.333,23686,3,PG,1,100,839
640386.503688,640386.503674,1673974883.189045,157082.667,23686,3,PG,1,100,841
640386.544276,640386.544263,1673974883.229632,157122.000,23686,3,PG,1,100,844
640386.585037,640386.585023,1673974883.270392,157161.500,23703,2,PG,1,100,837
640386.625797,640386.625784,1673974883.311151,157201.000,23703,2,PG,1,100,837
640386.665354,640386.665341,1673974883.350707,157239.333,23720,3,PG,1,100,834
640386.704911,640386.704897,1673974883.390262,157277.667,23720,3,PG,1,100,845
640386.744468,640386.744454,1673974883.429818,157316.000,23720,3,PG,1,100,837
640386.784024,640386.784011,1673974883.469373,157354.333,23736,3,PG,1,100,843
640386.823581,640386.823567,1673974883.508929,157392.667,23736,3,PG,1,100,843
