LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
640530.791428,640530.791406,1673975027.472584,296908.000,46665,1,SF,1,100,0.0000
640530.992652,640530.992630,1673975027.673801,297103.000,46699,1,SF,1,100,0.0000
640531.322864,640531.322842,1673975028.004004,297423.000,46750,1,SF,1,100,0.0000
640531.721183,640531.721161,1673975028.402312,297809.000,46818,1,SF,1,100,0.0000
640532.054491,640532.054469,1673975028.735610,298132.000,46868,1,SF,1,100,0.0000
640532.319693,640532.319671,1673975029.000804,298389.000,46918,1,SF,1,100,0.0000
640532.653002,640532.652979,1673975029.334103,298712.000,46972,1,SF,1,100,0.0000
640532.985278,640532.985256,1673975029.666370,299034.000,47020,1,SF,1,100,0.0000
640533.314459,640533.314436,1673975029.995541,299353.000,47069,1,SF,1,100,0.0000
640533.650863,640533.650840,1673975030.331935,299679.000,47121,1,SF,1,100,0.0000
640534.050213,640534.050191,1673975030.731274,300066.000,47186,1,SF,1,100,0.0000
640534.320575,640534.320552,1673975031.001628,300328.000,47238,1,SF,1,100,0.0000
640534.651819,640534.651797,1673975031.332862,300649.000,47290,1,SF,1,100,0.0000
640534.986159,640534.986137,1673975031.667193,300973.000,47339,1,SF,1,100,0.0000
640535.317404,640535.317382,1673975031.998428,301294.000,47387,1,SF,1,100,0.0000
640535.716755,640535.716732,1673975032.397767,301681.000,47457,1,SF,1,100,0.0000
640536.049031,640536.049009,1673975032.730033,302003.000,47496,1,SF,1,100,0.0000
640536.383371,640536.383349,1673975033.064364,302327.000,47546,1,SF,1,100,0.0000
640536.651669,640536.651646,1673975033.332654,302587.000,47597,1,SF,1,100,0.0000
640536.981881,640536.981859,1673975033.662857,302907.000,47645,1,SF,1,100,0.0000
640537.318285,640537.318263,1673975033.999251,303233.000,47697,1,SF,1,100,0.0000
640537.650562,640537.650539,1673975034.331518,303555.000,47749,1,SF,1,100,0.0000
640538.051976,640538.051954,1673975034.732921,303944.000,47814,1,SF,1,100,0.0000
640538.382189,640538.382166,1673975035.063123,304264.000,47865,1,SF,1,100,0.0000
640538.650487,640538.650464,1673975035.331413,304524.000,47918,1,SF,1,100,0.0000
640538.982763,640538.982740,1673975035.663680,304846.000,47967,1,SF,1,100,0.0000
640539.315039,640539.315017,1673975035.995947,305168.000,48015,1,SF,1,100,0.0000
640539.712326,640539.712304,1673975036.393222,305553.000,48082,1,SF,1,100,0.0000
640540.043571,640540.043548,1673975036.724457,305874.000,48133,1,SF,1,100,0.0000
640540.308773,640540.308750,1673975036.989651,306131.000,48184,1,SF,1,100,0.0000
640540.640017,640540.639994,1673975037.320886,306452.000,48236,1,SF,1,100,0.0000
640540.972294,640540.972271,1673975037.653152,306774.000,48285,1,SF,1,100,0.0000
640541.373708,640541.373685,1673975038.054555,307163.000,48340,1,SF,1,100,0.0000
640541.704953,640541.704930,1673975038.385790,307484.000,48393,1,SF,1,100,0.0000
640541.970155,640541.970132,1673975038.650985,307741.000,48444,1,SF,1,100,0.0000
640542.302431,640542.302408,1673975038.983251,308063.000,48492,1,SF,1,100,0.0000
640542.636771,640542.636748,1673975039.317582,308387.000,48543,1,SF,1,100,0.0000
640543.035090,640543.035067,1673975039.715889,308773.000,48612,1,SF,1,100,0.0000
640543.367366,640543.367343,1673975040.048156,309095.000,48663,1,SF,1,100,0.0000
640543.635664,640543.635641,1673975040.316445,309355.000,48712,1,SF,1,100,0.0000
640543.965876,640543.965854,1673975040.646648,309675.000,48762,1,SF,1,100,0.0000
640544.302280,640544.302258,1673975040.983042,310001.000,48811,1,SF,1,100,0.0000
640544.632493,640544.632470,1673975041.313246,310321.000,48864,1,SF,1,100,0.0000
640545.034940,640545.034917,1673975041.715680,310711.000,48929,1,SF,1,100,0.0000
640545.300141,640545.300118,1673975041.980875,310968.000,48980,1,SF,1,100,0.0000
640545.633450,640545.633427,1673975042.314173,311291.000,49030,1,SF,1,100,0.0000
640545.968822,640545.968799,1673975042.649535,311616.000,49079,1,SF,1,100,0.0000
640546.302130,640546.302107,1673975042.982834,311939.000,49132,1,SF,1,100,0.0000
640546.699417,640546.699394,1673975043.380109,312324.000,49188,1,SF,1,100,0.0000
640546.962555,640546.962532,1673975043.643240,312579.000,49237,1,SF,1,100,0.0000
640547.298959,640547.298936,1673975043.979634,312905.000,49286,1,SF,1,100,0.0000
640547.631236,640547.631212,1673975044.311901,313227.000,49341,1,SF,1,100,0.0000
640548.030586,640548.030563,1673975044.711240,313614.000,49406,1,SF,1,100,0.0000
640548.361831,640548.361808,1673975045.042475,313935.000,49457,1,SF,1,100,0.0000
640548.630128,640548.630105,1673975045.310765,314195.000,49507,1,SF,1,100,0.0000
640548.962405,640548.962382,1673975045.643031,314517.000,49556,1,SF,1,100,0.0000
640549.294681,640549.294658,1673975045.975298,314839.000,49607,1,SF,1,100,0.0000
640549.625926,640549.625902,1673975046.306533,315160.000,49660,1,SF,1,100,0.0000
640550.024244,640550.024221,1673975046.704840,315546.000,49725,1,SF,1,100,0.0000
640550.354457,640550.354434,1673975047.035043,315866.000,49775,1,SF,1,100,0.0000
640550.620691,640550.620668,1673975047.301269,316124.000,49829,1,SF,1,100,0.0000
640550.952967,640550.952944,1673975047.633536,316446.000,49877,1,SF,1,100,0.0000
640551.283180,640551.283156,1673975047.963739,316766.000,49926,1,SF,1,100,0.0000
640551.614424,640551.614401,1673975048.294973,317087.000,49978,1,SF,1,100,0.0000
640551.949796,640551.949773,1673975048.630336,317412.000,50032,1,SF,1,100,0.0000
640552.281041,640552.281017,1673975048.961571,317733.000,50084,1,SF,1,100,0.0000
640552.617445,640552.617421,1673975049.297965,318059.000,50135,1,SF,1,100,0.0000
640552.950753,640552.950730,1673975049.631263,318382.000,50185,1,SF,1,100,0.0000
640553.350104,640553.350080,1673975050.030602,318769.000,50252,1,SF,1,100,0.0000
640553.682380,640553.682357,1673975050.362869,319091.000,50304,1,SF,1,100,0.0000
640553.946550,640553.946527,1673975050.627031,319347.000,50354,1,SF,1,100,0.0000
640554.282954,640554.282931,1673975050.963426,319673.000,50403,1,SF,1,100,0.0000
640554.613167,640554.613143,1673975051.293629,319993.000,50453,1,SF,1,100,0.0000
640555.015613,640555.015590,1673975051.696063,320383.000,50518,1,SF,1,100,0.0000
640555.346858,640555.346834,1673975052.027298,320704.000,50574,1,SF,1,100,0.0000
640555.615155,640555.615132,1673975052.295588,320964.000,50622,1,SF,1,100,0.0000
640555.949496,640555.949472,1673975052.629919,321288.000,50672,1,SF,1,100,0.0000
640556.282804,640556.282780,1673975052.963217,321611.000,50721,1,SF,1,100,0.0000
640556.681123,640556.681099,1673975053.361524,321997.000,50777,1,SF,1,100,0.0000
640556.946325,640556.946301,1673975053.626719,322254.000,50825,1,SF,1,100,0.0000
640557.278601,640557.278577,1673975053.958985,322576.000,50864,1,SF,1,100,0.0000
640557.674856,640557.674832,1673975054.355229,322960.000,50931,1,SF,1,100,0.0000
640557.946249,640557.946226,1673975054.626614,323223.000,50982,1,SF,1,100,0.0000
640558.276462,640558.276438,1673975054.956817,323543.000,51033,1,SF,1,100,0.0000
640558.608738,640558.608715,1673975055.289084,323865.000,51084,1,SF,1,100,0.0000
640558.939983,640558.939959,1673975055.620319,324186.000,51134,1,SF,1,100,0.0000
640559.338302,640559.338278,1673975056.018626,324572.000,51201,1,SF,1,100,0.0000
640559.669546,640559.669522,1673975056.349861,324893.000,51253,1,SF,1,100,0.0000
640559.933716,640559.933692,1673975056.614023,325149.000,51303,1,SF,1,100,0.0000
640560.267024,640560.267000,1673975056.947322,325472.000,51352,1,SF,1,100,0.0000
640560.600333,640560.600309,1673975057.280620,325795.000,51402,1,SF,1,100,0.0000
640560.996588,640560.996564,1673975057.676864,326179.000,51468,1,SF,1,100,0.0000
640561.329896,640561.329872,1673975058.010162,326502.000,51523,1,SF,1,100,0.0000
640561.594066,640561.594042,1673975058.274325,326758.000,51571,1,SF,1,100,0.0000
640561.929438,640561.929414,1673975058.609687,327083.000,51622,1,SF,1,100,0.0000
640562.259651,640562.259627,1673975058.939890,327403.000,51670,1,SF,1,100,0.0000
640562.599150,640562.599126,1673975059.279380,327732.000,51730,1,SF,1,100,0.0000
640562.932459,640562.932435,1673975059.612678,328055.000,51778,1,SF,1,100,0.0000
640563.264735,640563.264711,1673975059.944945,328377.000,51827,1,SF,1,100,0.0000
640563.663054,640563.663030,1673975060.343252,328763.000,51895,1,SF,1,100,0.0000
640563.997394,640563.997370,1673975060.677583,329087.000,51944,1,SF,1,100,0.0000
640564.264660,640564.264636,1673975060.944841,329346.000,51996,1,SF,1,100,0.0000
640564.596936,640564.596912,1673975061.277107,329668.000,52047,1,SF,1,100,0.0000
640564.935404,640564.935380,1673975061.615565,329996.000,52097,1,SF,1,100,0.0000
640565.264585,640565.264560,1673975061.944736,330315.000,52145,1,SF,1,100,0.0000
640565.667031,640565.667007,1673975062.347171,330705.000,52215,1,SF,1,100,0.0000
640565.997244,640565.997219,1673975062.677374,331025.000,52266,1,SF,1,100,0.0000
640566.265541,640566.265517,1673975062.945664,331285.000,52314,1,SF,1,100,0.0000
640566.596786,640566.596762,1673975063.276899,331606.000,52366,1,SF,1,100,0.0000
640566.932158,640566.932134,1673975063.612261,331931.000,52415,1,SF,1,100,0.0000
640567.331509,640567.331484,1673975064.011600,332318.000,52485,1,SF,1,100,0.0000
640567.661721,640567.661697,1673975064.341803,332638.000,52534,1,SF,1,100,0.0000
640567.930019,640567.929995,1673975064.610093,332898.000,52573,1,SF,1,100,0.0000
640568.260231,640568.260207,1673975064.940296,333218.000,52624,1,SF,1,100,0.0000
640568.658550,640568.658526,1673975065.338603,333604.000,52694,1,SF,1,100,0.0000
640568.989795,640568.989770,1673975065.669838,333925.000,52742,1,SF,1,100,0.0000
640569.256029,640569.256004,1673975065.936064,334183.000,52795,1,SF,1,100,0.0000
640569.590369,640569.590344,1673975066.270395,334507.000,52843,1,SF,1,100,0.0000
640569.921613,640569.921589,1673975066.601629,334828.000,52892,1,SF,1,100,0.0000
640570.253890,640570.253865,1673975066.933896,335150.000,52945,1,SF,1,100,0.0000
640570.653240,640570.653216,1673975067.333235,335537.000,53012,1,SF,1,100,0.0000
640570.987581,640570.987556,1673975067.667566,335861.000,53061,1,SF,1,100,0.0000
640571.253814,640571.253790,1673975067.933792,336119.000,53111,1,SF,1,100,0.0000
640571.585059,640571.585034,1673975068.265027,336440.000,53165,1,SF,1,100,0.0000
640571.920431,640571.920406,1673975068.600389,336765.000,53213,1,SF,1,100,0.0000
640572.318750,640572.318725,1673975068.998696,337151.000,53281,1,SF,1,100,0.0000
640572.653090,640572.653065,1673975069.333026,337475.000,53331,1,SF,1,100,0.0000
640572.918292,640572.918267,1673975069.598221,337732.000,53379,1,SF,1,100,0.0000
640573.251600,640573.251576,1673975069.931519,338055.000,53421,1,SF,1,100,0.0000
640573.583877,640573.583852,1673975070.263786,338377.000,53474,1,SF,1,100,0.0000
640573.985291,640573.985266,1673975070.665189,338766.000,53539,1,SF,1,100,0.0000
640574.315504,640574.315479,1673975070.995392,339086.000,53587,1,SF,1,100,0.0000
640574.583801,640574.583777,1673975071.263682,339346.000,53643,1,SF,1,100,0.0000
640574.918142,640574.918117,1673975071.598012,339670.000,53691,1,SF,1,100,0.0000
640575.247322,640575.247297,1673975071.927183,339989.000,53740,1,SF,1,100,0.0000
640575.649769,640575.649744,1673975072.329618,340379.000,53807,1,SF,1,100,0.0000
640575.982045,640575.982020,1673975072.661885,340701.000,53857,1,SF,1,100,0.0000
640576.249311,640576.249286,1673975072.929143,340960.000,53909,1,SF,1,100,0.0000
640576.577460,640576.577435,1673975073.257282,341278.000,53959,1,SF,1,100,0.0000
640576.912832,640576.912807,1673975073.592644,341603.000,54010,1,SF,1,100,0.0000
640577.312182,640577.312157,1673975073.991983,341990.000,54077,1,SF,1,100,0.0000
640577.642395,640577.642370,1673975074.322186,342310.000,54128,1,SF,1,100,0.0000
640577.974671,640577.974646,1673975074.654453,342632.000,54179,1,SF,1,100,0.0000
640578.239873,640578.239848,1673975074.919647,342889.000,54227,1,SF,1,100,0.0000
640578.572150,640578.572125,1673975075.251914,343211.000,54268,1,SF,1,100,0.0000
640578.969437,640578.969412,1673975075.649189,343596.000,54333,1,SF,1,100,0.0000
640579.300681,640579.300656,1673975075.980424,343917.000,54389,1,SF,1,100,0.0000
640579.567947,640579.567922,1673975076.247682,344176.000,54437,1,SF,1,100,0.0000
640579.897127,640579.897102,1673975076.576853,344495.000,54487,1,SF,1,100,0.0000
640580.230436,640580.230411,1673975076.910151,344818.000,54536,1,SF,1,100,0.0000
640580.562712,640580.562687,1673975077.242418,345140.000,54590,1,SF,1,100,0.0000
640580.899116,640580.899091,1673975077.578812,345466.000,54640,1,SF,1,100,0.0000
640581.296403,640581.296378,1673975077.976088,345851.000,54707,1,SF,1,100,0.0000
640581.630743,640581.630718,1673975078.310418,346175.000,54756,1,SF,1,100,0.0000
640581.899041,640581.899016,1673975078.578708,346435.000,54806,1,SF,1,100,0.0000
640582.229253,640582.229228,1673975078.908911,346755.000,54858,1,SF,1,100,0.0000
640582.564626,640582.564600,1673975079.244273,347080.000,54909,1,SF,1,100,0.0000
640582.896902,640582.896877,1673975079.576540,347402.000,54959,1,SF,1,100,0.0000
640583.299348,640583.299323,1673975079.978975,347792.000,55026,1,SF,1,100,0.0000
640583.694572,640583.694546,1673975080.374187,348175.000,55083,1,SF,1,100,0.0000
640583.896827,640583.896801,1673975080.576436,348371.000,55117,1,SF,1,100,0.0000
640584.233231,640584.233205,1673975080.912830,348697.000,55165,1,SF,1,100,0.0000
640584.564475,640584.564450,1673975081.244065,349018.000,55216,1,SF,1,100,0.0000
640584.962794,640584.962769,1673975081.642372,349404.000,55281,1,SF,1,100,0.0000
640585.296102,640585.296077,1673975081.975671,349727.000,55336,1,SF,1,100,0.0000
640585.564400,640585.564374,1673975082.243960,349987.000,55385,1,SF,1,100,0.0000
640585.894612,640585.894587,1673975082.574163,350307.000,55433,1,SF,1,100,0.0000
640586.233080,640586.233055,1673975082.912621,350635.000,55484,1,SF,1,100,0.0000
640586.630367,640586.630342,1673975083.309897,351020.000,55554,1,SF,1,100,0.0000
640586.960580,640586.960554,1673975083.640100,351340.000,55602,1,SF,1,100,0.0000
640587.224750,640587.224724,1673975083.904262,351596.000,55653,1,SF,1,100,0.0000
640587.558058,640587.558033,1673975084.237561,351919.000,55703,1,SF,1,100,0.0000
640587.887239,640587.887213,1673975084.566731,352238.000,55752,1,SF,1,100,0.0000
640588.285558,640588.285532,1673975084.965039,352624.000,55823,1,SF,1,100,0.0000
640588.620930,640588.620904,1673975085.300401,352949.000,55872,1,SF,1,100,0.0000
640589.018217,640589.018191,1673975085.697677,353334.000,55926,1,SF,1,100,0.0000
640589.217376,640589.217350,1673975085.896830,353527.000,55959,1,SF,1,100,0.0000
640589.549652,640589.549627,1673975086.229097,353849.000,56014,1,SF,1,100,0.0000
640589.878833,640589.878807,1673975086.558268,354168.000,56063,1,SF,1,100,0.0000
640590.281280,640590.281254,1673975086.960703,354558.000,56130,1,SF,1,100,0.0000
640590.546482,640590.546456,1673975087.225897,354815.000,56180,1,SF,1,100,0.0000
640590.883917,640590.883892,1673975087.563323,355142.000,56229,1,SF,1,100,0.0000
640591.215162,640591.215136,1673975087.894558,355463.000,56280,1,SF,1,100,0.0000
640591.615545,640591.615519,1673975088.294929,355851.000,56348,1,SF,1,100,0.0000
640591.947821,640591.947795,1673975088.627196,356173.000,56398,1,SF,1,100,0.0000
640592.211991,640592.211965,1673975088.891358,356429.000,56446,1,SF,1,100,0.0000
640592.547363,640592.547337,1673975089.226720,356754.000,56502,1,SF,1,100,0.0000
640592.881703,640592.881677,1673975089.561051,357078.000,56534,1,SF,1,100,0.0000
640593.285182,640593.285156,1673975089.964517,357469.000,56601,1,SF,1,100,0.0000
640593.615394,640593.615368,1673975090.294720,357789.000,56649,1,SF,1,100,0.0000
640593.884724,640593.884698,1673975090.564042,358050.000,56700,1,SF,1,100,0.0000
640594.280979,640594.280953,1673975090.960285,358434.000,56740,1,SF,1,100,0.0000
640594.549277,640594.549251,1673975091.228575,358694.000,56793,1,SF,1,100,0.0000
640594.881553,640594.881527,1673975091.560842,359016.000,56841,1,SF,1,100,0.0000
640595.214861,640595.214835,1673975091.894141,359339.000,56890,1,SF,1,100,0.0000
640595.546106,640595.546080,1673975092.225375,359660.000,56942,1,SF,1,100,0.0000
640595.945456,640595.945430,1673975092.624715,360047.000,57010,1,SF,1,100,0.0000
640596.281860,640596.281834,1673975092.961109,360373.000,57061,1,SF,1,100,0.0000
640596.544998,640596.544972,1673975093.224239,360628.000,57111,1,SF,1,100,0.0000
640596.878307,640596.878281,1673975093.557538,360951.000,57160,1,SF,1,100,0.0000
640597.209551,640597.209525,1673975093.888772,361272.000,57213,1,SF,1,100,0.0000
640597.542859,640597.542833,1673975094.222071,361595.000,57264,1,SF,1,100,0.0000
640597.872040,640597.872014,1673975094.551242,361914.000,57312,1,SF,1,100,0.0000
640598.204316,640598.204290,1673975094.883509,362236.000,57363,1,SF,1,100,0.0000
640598.602635,640598.602609,1673975095.281816,362622.000,57433,1,SF,1,100,0.0000
640598.933880,640598.933854,1673975095.613051,362943.000,57481,1,SF,1,100,0.0000
640599.203209,640599.203183,1673975095.882373,363204.000,57532,1,SF,1,100,0.0000
640599.536518,640599.536491,1673975096.215671,363527.000,57571,1,SF,1,100,0.0000
640599.865698,640599.865672,1673975096.544842,363846.000,57620,1,SF,1,100,0.0000
640600.268145,640600.268118,1673975096.947277,364236.000,57691,1,SF,1,100,0.0000
640600.601453,640600.601427,1673975097.280576,364559.000,57740,1,SF,1,100,0.0000
640600.869751,640600.869724,1673975097.548866,364819.000,57789,1,SF,1,100,0.0000
640601.200995,640601.200969,1673975097.880100,365140.000,57838,1,SF,1,100,0.0000
640601.535335,640601.535309,1673975098.214431,365464.000,57890,1,SF,1,100,0.0000
640601.933654,640601.933628,1673975098.612738,365850.000,57958,1,SF,1,100,0.0000
640602.265931,640602.265904,1673975098.945005,366172.000,58008,1,SF,1,100,0.0000
640602.533196,640602.533170,1673975099.212263,366431.000,58059,1,SF,1,100,0.0000
640602.865473,640602.865446,1673975099.544529,366753.000,58107,1,SF,1,100,0.0000
640603.199813,640603.199786,1673975099.878860,367077.000,58159,1,SF,1,100,0.0000
640603.530025,640603.529999,1673975100.209063,367397.000,58211,1,SF,1,100,0.0000
640603.933504,640603.933477,1673975100.612530,367788.000,58276,1,SF,1,100,0.0000
640604.262684,640604.262658,1673975100.941700,368107.000,58325,1,SF,1,100,0.0000
640604.530982,640604.530956,1673975101.209990,368367.000,58380,1,SF,1,100,0.0000
640604.863259,640604.863232,1673975101.542257,368689.000,58418,1,SF,1,100,0.0000
640605.197599,640605.197572,1673975101.876587,369013.000,58466,1,SF,1,100,0.0000
640605.529875,640605.529848,1673975102.208854,369335.000,58519,1,SF,1,100,0.0000
640605.928194,640605.928167,1673975102.607161,369721.000,58584,1,SF,1,100,0.0000
640606.260470,640606.260444,1673975102.939428,370043.000,58637,1,SF,1,100,0.0000
640606.522576,640606.522550,1673975103.201527,370297.000,58688,1,SF,1,100,0.0000
640606.855885,640606.855858,1673975103.534825,370620.000,58736,1,SF,1,100,0.0000
640607.187129,640607.187102,1673975103.866060,370941.000,58785,1,SF,1,100,0.0000
640607.519406,640607.519379,1673975104.198327,371263.000,58837,1,SF,1,100,0.0000
640607.919788,640607.919761,1673975104.598698,371651.000,58905,1,SF,1,100,0.0000
640608.184990,640608.184963,1673975104.863892,371908.000,58954,1,SF,1,100,0.0000
640608.516235,640608.516208,1673975105.195127,372229.000,59006,1,SF,1,100,0.0000
640608.848511,640608.848484,1673975105.527393,372551.000,59055,1,SF,1,100,0.0000
640609.183883,640609.183856,1673975105.862756,372876.000,59106,1,SF,1,100,0.0000
640609.582202,640609.582175,1673975106.261063,373262.000,59173,1,SF,1,100,0.0000
640609.914478,640609.914451,1673975106.593330,373584.000,59224,1,SF,1,100,0.0000
640610.248818,640610.248792,1673975106.927660,373908.000,59265,1,SF,1,100,0.0000
640610.512989,640610.512962,1673975107.191823,374164.000,59319,1,SF,1,100,0.0000
640610.849393,640610.849366,1673975107.528217,374490.000,59367,1,SF,1,100,0.0000
640611.179605,640611.179578,1673975107.858420,374810.000,59416,1,SF,1,100,0.0000
640611.582052,640611.582025,1673975108.260854,375200.000,59483,1,SF,1,100,0.0000
640611.914328,640611.914301,1673975108.593121,375522.000,59533,1,SF,1,100,0.0000
640612.182626,640612.182599,1673975108.861411,375782.000,59585,1,SF,1,100,0.0000
640612.517998,640612.517971,1673975109.196773,376107.000,59635,1,SF,1,100,0.0000
640612.851306,640612.851279,1673975109.530072,376430.000,59686,1,SF,1,100,0.0000
640613.248593,640613.248566,1673975109.927347,376815.000,59753,1,SF,1,100,0.0000
640613.578805,640613.578778,1673975110.257550,377135.000,59804,1,SF,1,100,0.0000
640613.848135,640613.848108,1673975110.526872,377396.000,59855,1,SF,1,100,0.0000
640614.180411,640614.180384,1673975110.859138,377718.000,59903,1,SF,1,100,0.0000
640614.515784,640614.515756,1673975111.194501,378043.000,59954,1,SF,1,100,0.0000
640614.845996,640614.845969,1673975111.524704,378363.000,60004,1,SF,1,100,0.0000
640615.249474,640615.249447,1673975111.928170,378754.000,60074,1,SF,1,100,0.0000
640615.512613,640615.512585,1673975112.191301,379009.000,60113,1,SF,1,100,0.0000
640615.844889,640615.844862,1673975112.523568,379331.000,60162,1,SF,1,100,0.0000
640616.176133,640616.176106,1673975112.854802,379652.000,60212,1,SF,1,100,0.0000
640616.507378,640616.507351,1673975113.186037,379973.000,60263,1,SF,1,100,0.0000
640616.905697,640616.905669,1673975113.584345,380359.000,60332,1,SF,1,100,0.0000
640617.239005,640617.238978,1673975113.917643,380682.000,60383,1,SF,1,100,0.0000
640617.568186,640617.568158,1673975114.246814,381001.000,60432,1,SF,1,100,0.0000
640617.834419,640617.834392,1673975114.513040,381259.000,60482,1,SF,1,100,0.0000
640618.165664,640618.165636,1673975114.844275,381580.000,60534,1,SF,1,100,0.0000
640618.501036,640618.501009,1673975115.179637,381905.000,60584,1,SF,1,100,0.0000
640618.832280,640618.832253,1673975115.510872,382226.000,60635,1,SF,1,100,0.0000
640619.235759,640619.235731,1673975115.914339,382617.000,60702,1,SF,1,100,0.0000
640619.501993,640619.501965,1673975116.180565,382875.000,60753,1,SF,1,100,0.0000
640619.834269,640619.834242,1673975116.512832,383197.000,60804,1,SF,1,100,0.0000
640620.167577,640620.167550,1673975116.846130,383520.000,60852,1,SF,1,100,0.0000
640620.495726,640620.495698,1673975117.174269,383838.000,60903,1,SF,1,100,0.0000
640620.832130,640620.832102,1673975117.510664,384164.000,60942,1,SF,1,100,0.0000
640621.230449,640621.230421,1673975117.908971,384550.000,61012,1,SF,1,100,0.0000
640621.566853,640621.566825,1673975118.245365,384876.000,61061,1,SF,1,100,0.0000
640621.829991,640621.829963,1673975118.508496,385131.000,61111,1,SF,1,100,0.0000
640622.166395,640622.166367,1673975118.844890,385457.000,61160,1,SF,1,100,0.0000
640622.498671,640622.498644,1673975119.177156,385779.000,61210,1,SF,1,100,0.0000
640622.831980,640622.831952,1673975119.510455,386102.000,61264,1,SF,1,100,0.0000
640623.229267,640623.229239,1673975119.907730,386487.000,61331,1,SF,1,100,0.0000
640623.562575,640623.562547,1673975120.241029,386810.000,61379,1,SF,1,100,0.0000
640623.826745,640623.826717,1673975120.505191,387066.000,61430,1,SF,1,100,0.0000
640624.159021,640624.158994,1673975120.837458,387388.000,61481,1,SF,1,100,0.0000
640624.494393,640624.494366,1673975121.172820,387713.000,61532,1,SF,1,100,0.0000
640624.825638,640624.825610,1673975121.504055,388034.000,61582,1,SF,1,100,0.0000
640625.223957,640625.223929,1673975121.902362,388420.000,61649,1,SF,1,100,0.0000
640625.555201,640625.555173,1673975122.233597,388741.000,61701,1,SF,1,100,0.0000
640625.954552,640625.954524,1673975122.632936,389128.000,61757,1,SF,1,100,0.0000
640626.153711,640626.153683,1673975122.832090,389321.000,61791,1,SF,1,100,0.0000
640626.484956,640626.484928,1673975123.163325,389642.000,61842,1,SF,1,100,0.0000
640626.817232,640626.817204,1673975123.495591,389964.000,61892,1,SF,1,100,0.0000
640627.216583,640627.216555,1673975123.894931,390351.000,61962,1,SF,1,100,0.0000
640627.545764,640627.545736,1673975124.224102,390670.000,62010,1,SF,1,100,0.0000
640627.811997,640627.811969,1673975124.490328,390928.000,62061,1,SF,1,100,0.0000
640628.143242,640628.143214,1673975124.821563,391249.000,62109,1,SF,1,100,0.0000
640628.545688,640628.545660,1673975125.223997,391639.000,62160,1,SF,1,100,0.0000
640628.808827,640628.808798,1673975125.487128,391894.000,62211,1,SF,1,100,0.0000
640629.146262,640629.146234,1673975125.824554,392221.000,62262,1,SF,1,100,0.0000
640629.479571,640629.479543,1673975126.157852,392544.000,62312,1,SF,1,100,0.0000
640629.810815,640629.810787,1673975126.489087,392865.000,62361,1,SF,1,100,0.0000
640630.209134,640630.209106,1673975126.887394,393251.000,62431,1,SF,1,100,0.0000
640630.474336,640630.474308,1673975127.152589,393508.000,62481,1,SF,1,100,0.0000
640630.810740,640630.810712,1673975127.488983,393834.000,62530,1,SF,1,100,0.0000
640631.211123,640631.211094,1673975127.889354,394222.000,62584,1,SF,1,100,0.0000
640631.545463,640631.545435,1673975128.223684,394546.000,62635,1,SF,1,100,0.0000
640631.876707,640631.876679,1673975128.554919,394867.000,62688,1,SF,1,100,0.0000
640632.145005,640632.144977,1673975128.823209,395127.000,62736,1,SF,1,100,0.0000
640632.476249,640632.476221,1673975129.154444,395448.000,62789,1,SF,1,100,0.0000
640632.810590,640632.810561,1673975129.488774,395772.000,62837,1,SF,1,100,0.0000
640633.141834,640633.141806,1673975129.820009,396093.000,62889,1,SF,1,100,0.0000
640633.544281,640633.544252,1673975130.222444,396483.000,62957,1,SF,1,100,0.0000
640633.876557,640633.876529,1673975130.554711,396805.000,63006,1,SF,1,100,0.0000
640634.142791,640634.142762,1673975130.820937,397063.000,63055,1,SF,1,100,0.0000
640634.476099,640634.476071,1673975131.154235,397386.000,63107,1,SF,1,100,0.0000
640634.806312,640634.806283,1673975131.484438,397706.000,63159,1,SF,1,100,0.0000
640635.138588,640635.138559,1673975131.816705,398028.000,63207,1,SF,1,100,0.0000
640635.535875,640635.535846,1673975132.213980,398413.000,63274,1,SF,1,100,0.0000
640635.867119,640635.867091,1673975132.545215,398734.000,63325,1,SF,1,100,0.0000
640636.134385,640636.134357,1673975132.812473,398993.000,63376,1,SF,1,100,0.0000
640636.532704,640636.532675,1673975133.210780,399379.000,63432,1,SF,1,100,0.0000
640636.797906,640636.797877,1673975133.475974,399636.000,63480,1,SF,1,100,0.0000
640637.130182,640637.130154,1673975133.808241,399958.000,63531,1,SF,1,100,0.0000
640637.466586,640637.466558,1673975134.144635,400284.000,63581,1,SF,1,100,0.0000
640637.797831,640637.797802,1673975134.475870,400605.000,63633,1,SF,1,100,0.0000
640638.196150,640638.196121,1673975134.874177,400991.000,63700,1,SF,1,100,0.0000
640638.464447,640638.464419,1673975135.142467,401251.000,63750,1,SF,1,100,0.0000
640638.794660,640638.794631,1673975135.472670,401571.000,63799,1,SF,1,100,0.0000
640639.130032,640639.130003,1673975135.808033,401896.000,63850,1,SF,1,100,0.0000
640639.462308,640639.462280,1673975136.140299,402218.000,63903,1,SF,1,100,0.0000
640639.862691,640639.862662,1673975136.540670,402606.000,63968,1,SF,1,100,0.0000
640640.193935,640640.193907,1673975136.871905,402927.000,64018,1,SF,1,100,0.0000
640640.462233,640640.462204,1673975137.140195,403187.000,64069,1,SF,1,100,0.0000
