LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
640476.954403,640476.954384,1673974973.637126,244736.000,38099,1,TH,1,100,25.248
640477.086488,640477.086469,1673974973.769207,244864.000,38117,1,TH,1,100,25.248
640477.219605,640477.219586,1673974973.902321,244993.000,38133,1,TH,1,100,25.279
640477.351690,640477.351671,1673974974.034402,245121.000,38150,1,TH,1,100,25.279
640477.485839,640477.485820,1673974974.168547,245251.000,38184,1,TH,1,100,25.139
640477.619988,640477.619969,1673974974.302692,245381.000,38200,1,TH,1,100,25.139
640477.754137,640477.754118,1673974974.436837,245511.000,38223,1,TH,1,100,25.157
640477.887253,640477.887235,1673974974.569950,245640.000,38239,1,TH,1,100,25.157
640478.019338,640478.019320,1673974974.702031,245768.000,38256,1,TH,1,100,25.242
640478.152455,640478.152436,1673974974.835144,245897.000,38273,1,TH,1,100,25.242
640478.285572,640478.285553,1673974974.968257,246026.000,38304,1,TH,1,100,25.199
640478.419721,640478.419702,1673974975.102402,246156.000,38322,1,TH,1,100,25.199
640478.552838,640478.552819,1673974975.235515,246285.000,38343,1,TH,1,100,25.230
640478.685955,640478.685936,1673974975.368628,246414.000,38375,1,TH,1,100,25.230
640478.818040,640478.818021,1673974975.500709,246542.000,38392,1,TH,1,100,25.219
640478.949093,640478.949074,1673974975.631758,246669.000,38408,1,TH,1,100,25.219
640479.083242,640479.083223,1673974975.765903,246799.000,38426,1,TH,1,100,25.204
640479.219455,640479.219436,1673974975.902112,246931.000,38457,1,TH,1,100,25.204
640479.351540,640479.351521,1673974976.034193,247059.000,38473,1,TH,1,100,25.212
640479.482593,640479.482574,1673974976.165242,247186.000,38493,1,TH,1,100,25.212
640479.615710,640479.615691,1673974976.298356,247315.000,38524,1,TH,1,100,25.307
640479.750890,640479.750871,1673974976.433532,247446.000,38541,1,TH,1,100,25.308
640479.885039,640479.885020,1673974976.567677,247576.000,38558,1,TH,1,100,25.222
640480.020220,640480.020201,1673974976.702854,247707.000,38574,1,TH,1,100,25.229
640480.153337,640480.153318,1673974976.835967,247836.000,38609,1,TH,1,100,25.299
640480.284390,640480.284371,1673974976.967016,247963.000,38626,1,TH,1,100,25.292
640480.416475,640480.416456,1673974977.099097,248091.000,38643,1,TH,1,100,25.206
640480.550624,640480.550605,1673974977.233243,248221.000,38662,1,TH,1,100,25.213
640480.685805,640480.685786,1673974977.368419,248352.000,38694,1,TH,1,100,25.268
640480.818922,640480.818902,1673974977.501532,248481.000,38710,1,TH,1,100,25.268
640480.951007,640480.950987,1673974977.633614,248609.000,38727,1,TH,1,100,25.234
640481.084124,640481.084104,1673974977.766727,248738.000,38759,1,TH,1,100,25.234
640481.216209,640481.216189,1673974977.898808,248866.000,38775,1,TH,1,100,25.224
640481.349325,640481.349306,1673974978.031921,248995.000,38792,1,TH,1,100,25.224
640481.483474,640481.483455,1673974978.166066,249125.000,38811,1,TH,1,100,25.193
640481.615559,640481.615540,1673974978.298147,249253.000,38845,1,TH,1,100,25.193
640481.746612,640481.746593,1673974978.429196,249380.000,38863,1,TH,1,100,25.213
640481.879729,640481.879710,1673974978.562309,249509.000,38879,1,TH,1,100,25.213
640482.013878,640482.013859,1673974978.696454,249639.000,38911,1,TH,1,100,25.234
640482.149059,640482.149040,1673974978.831631,249770.000,38928,1,TH,1,100,25.234
640482.282176,640482.282157,1673974978.964744,249899.000,38944,1,TH,1,100,25.314
640482.414261,640482.414242,1673974979.096825,250027.000,38962,1,TH,1,100,25.314
640482.546346,640482.546327,1673974979.228906,250155.000,38995,1,TH,1,100,25.120
640482.679463,640482.679444,1673974979.362020,250284.000,39011,1,TH,1,100,25.120
640482.812580,640482.812560,1673974979.495132,250413.000,39029,1,TH,1,100,25.185
640482.944665,640482.944645,1673974979.627214,250541.000,39045,1,TH,1,100,25.185
640483.076750,640483.076731,1673974979.759295,250669.000,39071,1,TH,1,100,25.237
640483.209867,640483.209847,1673974979.892408,250798.000,39087,1,TH,1,100,25.237
640483.344016,640483.343996,1673974980.026553,250928.000,39104,1,TH,1,100,25.229
640483.476101,640483.476081,1673974980.158634,251056.000,39138,1,TH,1,100,25.229
640483.609217,640483.609198,1673974980.291747,251185.000,39154,1,TH,1,100,25.234
640483.742334,640483.742315,1673974980.424860,251314.000,39172,1,TH,1,100,25.234
640483.873387,640483.873368,1673974980.555909,251441.000,39188,1,TH,1,100,25.208
640484.006504,640484.006485,1673974980.689022,251570.000,39205,1,TH,1,100,25.208
640484.139621,640484.139602,1673974980.822135,251699.000,39237,1,TH,1,100,25.219
640484.271706,640484.271687,1673974980.954217,251827.000,39253,1,TH,1,100,25.219
640484.404823,640484.404804,1673974981.087330,251956.000,39271,1,TH,1,100,25.208
640484.537940,640484.537921,1673974981.220443,252085.000,39292,1,TH,1,100,25.208
640484.673121,640484.673102,1673974981.355619,252216.000,39324,1,TH,1,100,25.265
640484.805206,640484.805187,1673974981.487701,252344.000,39341,1,TH,1,100,25.273
640484.938323,640484.938304,1673974981.620814,252473.000,39357,1,TH,1,100,25.200
640485.071440,640485.071420,1673974981.753927,252602.000,39375,1,TH,1,100,25.200
640485.203525,640485.203505,1673974981.886008,252730.000,39406,1,TH,1,100,25.223
640485.335610,640485.335590,1673974982.018089,252858.000,39422,1,TH,1,100,25.223
640485.468727,640485.468707,1673974982.151202,252987.000,39442,1,TH,1,100,25.236
640485.600812,640485.600792,1673974982.283283,253115.000,39473,1,TH,1,100,25.236
640485.733929,640485.733909,1673974982.416396,253244.000,39490,1,TH,1,100,25.239
640485.867046,640485.867026,1673974982.549510,253373.000,39507,1,TH,1,100,25.239
640486.002226,640486.002207,1673974982.684686,253504.000,39526,1,TH,1,100,25.187
640486.136375,640486.136356,1673974982.818831,253634.000,39558,1,TH,1,100,25.187
640486.269492,640486.269473,1673974982.951944,253763.000,39575,1,TH,1,100,25.298
640486.402609,640486.402590,1673974983.085057,253892.000,39592,1,TH,1,100,25.298
640486.533662,640486.533643,1673974983.216107,254019.000,39611,1,TH,1,100,25.254
640486.669875,640486.669855,1673974983.352315,254151.000,39643,1,TH,1,100,25.254
640486.805056,640486.805036,1673974983.487492,254282.000,39659,1,TH,1,100,25.140
640486.940236,640486.940217,1673974983.622669,254413.000,39676,1,TH,1,100,25.140
640487.072321,640487.072302,1673974983.754750,254541.000,39708,1,TH,1,100,25.205
640487.205438,640487.205419,1673974983.887863,254670.000,39724,1,TH,1,100,25.205
640487.337523,640487.337504,1673974984.019944,254798.000,39741,1,TH,1,100,25.272
640487.471672,640487.471653,1673974984.154089,254928.000,39760,1,TH,1,100,25.272
640487.605821,640487.605801,1673974984.288234,255058.000,39794,1,TH,1,100,25.285
640487.738938,640487.738918,1673974984.421347,255187.000,39812,1,TH,1,100,25.293
640487.872055,640487.872035,1673974984.554460,255316.000,39828,1,TH,1,100,25.220
640488.003108,640488.003088,1673974984.685509,255443.000,39845,1,TH,1,100,25.220
640488.136225,640488.136205,1673974984.818623,255572.000,39877,1,TH,1,100,25.222
640488.271406,640488.271386,1673974984.953799,255703.000,39899,1,TH,1,100,25.222
640488.405554,640488.405535,1673974985.087944,255833.000,39917,1,TH,1,100,25.310
640488.538671,640488.538652,1673974985.221057,255962.000,39934,1,TH,1,100,25.311
640488.671788,640488.671769,1673974985.354171,256091.000,39950,1,TH,1,100,25.295
640488.802841,640488.802822,1673974985.485220,256218.000,39968,1,TH,1,100,25.295
640488.938022,640488.938003,1673974985.620397,256349.000,39999,1,TH,1,100,25.293
640489.073203,640489.073183,1673974985.755573,256480.000,40016,1,TH,1,100,25.293
640489.209416,640489.209396,1673974985.891782,256612.000,40033,1,TH,1,100,25.285
640489.341501,640489.341481,1673974986.023863,256740.000,40068,1,TH,1,100,25.285
640489.472554,640489.472534,1673974986.154912,256867.000,40086,1,TH,1,100,25.274
640489.605671,640489.605651,1673974986.288026,256996.000,40103,1,TH,1,100,25.274
640489.740851,640489.740832,1673974986.423202,257127.000,40120,1,TH,1,100,25.259
640489.875000,640489.874981,1673974986.557347,257257.000,40151,1,TH,1,100,25.259
640490.009149,640490.009129,1673974986.691492,257387.000,40168,1,TH,1,100,25.251
640490.140202,640490.140182,1673974986.822541,257514.000,40185,1,TH,1,100,25.251
640490.272287,640490.272267,1673974986.954623,257642.000,40202,1,TH,1,100,25.254
640490.405404,640490.405384,1673974987.087736,257771.000,40236,1,TH,1,100,25.254
640490.539553,640490.539533,1673974987.221881,257901.000,40255,1,TH,1,100,25.375
640490.674734,640490.674714,1673974987.357058,258032.000,40272,1,TH,1,100,25.375
640490.807851,640490.807831,1673974987.490170,258161.000,40304,1,TH,1,100,25.207
640490.939936,640490.939916,1673974987.622252,258289.000,40320,1,TH,1,100,25.207
640491.072021,640491.072001,1673974987.754333,258417.000,40338,1,TH,1,100,25.256
640491.208233,640491.208214,1673974987.890542,258549.000,40354,1,TH,1,100,25.256
640491.342382,640491.342362,1673974988.024687,258679.000,40386,1,TH,1,100,25.271
640491.475499,640491.475479,1673974988.157799,258808.000,40405,1,TH,1,100,25.271
640491.606552,640491.606532,1673974988.288849,258935.000,40421,1,TH,1,100,25.305
640491.739669,640491.739649,1673974988.421962,259064.000,40453,1,TH,1,100,25.305
640491.872786,640491.872766,1673974988.555075,259193.000,40470,1,TH,1,100,25.261
640492.004871,640492.004851,1673974988.687156,259321.000,40489,1,TH,1,100,25.268
640492.139020,640492.139000,1673974988.821301,259451.000,40507,1,TH,1,100,25.323
640492.272137,640492.272117,1673974988.954414,259580.000,40538,1,TH,1,100,25.323
640492.403190,640492.403170,1673974989.085463,259707.000,40555,1,TH,1,100,25.227
640492.535275,640492.535255,1673974989.217545,259835.000,40574,1,TH,1,100,25.227
640492.668392,640492.668372,1673974989.350658,259964.000,40590,1,TH,1,100,25.263
640492.801509,640492.801489,1673974989.483771,260093.000,40622,1,TH,1,100,25.263
640492.933594,640492.933574,1673974989.615852,260221.000,40639,1,TH,1,100,25.346
640493.065679,640493.065659,1673974989.747933,260349.000,40656,1,TH,1,100,25.346
640493.198796,640493.198776,1673974989.881046,260478.000,40673,1,TH,1,100,25.201
640493.331913,640493.331893,1673974990.014159,260607.000,40705,1,TH,1,100,25.201
640493.465030,640493.465010,1673974990.147272,260736.000,40726,1,TH,1,100,25.320
640493.597115,640493.597095,1673974990.279353,260864.000,40748,1,TH,1,100,25.320
