LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
640394.147420,640394.147406,1673974890.832555,164490.000,24909,1,T1,1,100,28.689
640394.282600,640394.282587,1673974890.967731,164621.000,24927,1,T1,1,100,28.759
640394.416749,640394.416735,1673974891.101876,164751.000,24958,1,T1,1,100,28.683
640394.549866,640394.549852,1673974891.234989,164880.000,24978,1,T1,1,100,28.650
640394.679887,640394.679873,1673974891.365007,165006.000,24997,1,T1,1,100,28.671
640394.813004,640394.812990,1673974891.498120,165135.000,25029,1,T1,1,100,28.680
640394.950249,640394.950235,1673974891.635360,165268.000,25045,1,T1,1,100,28.720
640395.083366,640395.083352,1673974891.768473,165397.000,25062,1,T1,1,100,28.772
640395.217515,640395.217501,1673974891.902618,165527.000,25079,1,T1,1,100,28.724
640395.349600,640395.349586,1673974892.034699,165655.000,25110,1,T1,1,100,28.810
640395.480653,640395.480639,1673974892.165749,165782.000,25127,1,T1,1,100,28.811
640395.613770,640395.613756,1673974892.298862,165911.000,25146,1,T1,1,100,28.812
640395.747919,640395.747905,1673974892.433007,166041.000,25177,1,T1,1,100,28.777
640395.882067,640395.882053,1673974892.567152,166171.000,25195,1,T1,1,100,28.762
640396.015184,640396.015170,1673974892.700265,166300.000,25214,1,T1,1,100,28.790
640396.147269,640396.147255,1673974892.832346,166428.000,25231,1,T1,1,100,28.732
640396.280386,640396.280372,1673974892.965459,166557.000,25263,1,T1,1,100,28.707
640396.413503,640396.413489,1673974893.098572,166686.000,25279,1,T1,1,100,28.660
640396.546620,640396.546606,1673974893.231685,166815.000,25297,1,T1,1,100,28.711
640396.677673,640396.677659,1673974893.362734,166942.000,25315,1,T1,1,100,28.769
640396.809758,640396.809744,1673974893.494815,167070.000,25347,1,T1,1,100,28.794
640396.940811,640396.940797,1673974893.625865,167197.000,25364,1,T1,1,100,28.769
640397.072896,640397.072882,1673974893.757946,167325.000,25380,1,T1,1,100,28.758
640397.210141,640397.210127,1673974893.895186,167458.000,25412,1,T1,1,100,28.789
640397.344290,640397.344276,1673974894.029331,167588.000,25429,1,T1,1,100,28.696
640397.477407,640397.477393,1673974894.162445,167717.000,25448,1,T1,1,100,28.762
640397.608460,640397.608446,1673974894.293494,167844.000,25468,1,T1,1,100,28.755
640397.741577,640397.741563,1673974894.426607,167973.000,25499,1,T1,1,100,28.752
640397.874694,640397.874679,1673974894.559720,168102.000,25516,1,T1,1,100,28.751
640398.005747,640398.005733,1673974894.690769,168229.000,25533,1,T1,1,100,28.750
640398.137832,640398.137818,1673974894.822850,168357.000,25549,1,T1,1,100,28.786
640398.271981,640398.271966,1673974894.956995,168487.000,25581,1,T1,1,100,28.765
640398.404066,640398.404051,1673974895.089077,168615.000,25603,1,T1,1,100,28.721
640398.537182,640398.537168,1673974895.222189,168744.000,25620,1,T1,1,100,28.702
640398.670299,640398.670285,1673974895.355303,168873.000,25653,1,T1,1,100,28.765
640398.803416,640398.803402,1673974895.488415,169002.000,25671,1,T1,1,100,28.756
640398.934469,640398.934455,1673974895.619465,169129.000,25687,1,T1,1,100,28.717
640399.066554,640399.066540,1673974895.751546,169257.000,25707,1,T1,1,100,28.665
640399.199671,640399.199657,1673974895.884659,169386.000,25739,1,T1,1,100,28.713
640399.331756,640399.331742,1673974896.016740,169514.000,25755,1,T1,1,100,28.734
640399.465905,640399.465891,1673974896.150885,169644.000,25772,1,T1,1,100,28.743
640399.597990,640399.597976,1673974896.282966,169772.000,25791,1,T1,1,100,28.712
640399.732139,640399.732125,1673974896.417111,169902.000,25822,1,T1,1,100,28.733
640399.865256,640399.865242,1673974896.550224,170031.000,25840,1,T1,1,100,28.707
640399.998373,640399.998359,1673974896.683337,170160.000,25856,1,T1,1,100,28.661
640400.130458,640400.130444,1673974896.815418,170288.000,25873,1,T1,1,100,28.711
640400.261511,640400.261497,1673974896.946468,170415.000,25905,1,T1,1,100,28.698
640400.393596,640400.393582,1673974897.078549,170543.000,25921,1,T1,1,100,28.657
640400.527745,640400.527731,1673974897.212694,170673.000,25942,1,T1,1,100,28.745
640400.659830,640400.659816,1673974897.344775,170801.000,25975,1,T1,1,100,28.748
640400.792947,640400.792933,1673974897.477888,170930.000,25991,1,T1,1,100,28.714
640400.926064,640400.926049,1673974897.611001,171059.000,26009,1,T1,1,100,28.734
640401.059181,640401.059166,1673974897.744114,171188.000,26025,1,T1,1,100,28.779
640401.195393,640401.195379,1673974897.880323,171320.000,26057,1,T1,1,100,28.691
640401.327478,640401.327464,1673974898.012404,171448.000,26074,1,T1,1,100,28.760
640401.460595,640401.460581,1673974898.145517,171577.000,26090,1,T1,1,100,28.790
640401.593712,640401.593698,1673974898.278630,171706.000,26108,1,T1,1,100,28.803
640401.726829,640401.726815,1673974898.411743,171835.000,26141,1,T1,1,100,28.773
640401.862010,640401.861996,1673974898.546920,171966.000,26158,1,T1,1,100,28.795
640401.997191,640401.997176,1673974898.682097,172097.000,26178,1,T1,1,100,28.805
640402.130308,640402.130293,1673974898.815210,172226.000,26210,1,T1,1,100,28.774
640402.263425,640402.263410,1673974898.948323,172355.000,26226,1,T1,1,100,28.725
640402.395510,640402.395495,1673974899.080404,172483.000,26243,1,T1,1,100,28.668
640402.526563,640402.526548,1673974899.211453,172610.000,26259,1,T1,1,100,28.679
640402.662775,640402.662761,1673974899.347662,172742.000,26293,1,T1,1,100,28.755
640402.796924,640402.796910,1673974899.481807,172872.000,26310,1,T1,1,100,28.752
640402.929009,640402.928995,1673974899.613888,173000.000,26327,1,T1,1,100,28.751
640403.062126,640403.062112,1673974899.747001,173129.000,26358,1,T1,1,100,28.715
640403.194211,640403.194197,1673974899.879082,173257.000,26376,1,T1,1,100,28.735
640403.327328,640403.327314,1673974900.012196,173386.000,26392,1,T1,1,100,28.673
640403.462509,640403.462494,1673974900.147372,173517.000,26409,1,T1,1,100,28.681
640403.595626,640403.595611,1673974900.280485,173646.000,26451,1,T1,1,100,28.720
640403.727711,640403.727696,1673974900.412566,173774.000,26467,1,T1,1,100,28.773
640403.860828,640403.860813,1673974900.545680,173903.000,26485,1,T1,1,100,28.689
640403.992913,640403.992898,1673974900.677761,174031.000,26501,1,T1,1,100,28.688
640404.129125,640404.129111,1673974900.813969,174163.000,26518,1,T1,1,100,28.794
640404.264306,640404.264292,1673974900.949146,174294.000,26550,1,T1,1,100,28.769
640404.398455,640404.398440,1673974901.083291,174424.000,26566,1,T1,1,100,28.758
640404.531572,640404.531557,1673974901.216404,174553.000,26584,1,T1,1,100,28.824
640404.661593,640404.661578,1673974901.346422,174679.000,26617,1,T1,1,100,28.676
640404.794710,640404.794695,1673974901.479535,174808.000,26633,1,T1,1,100,28.718
640404.931955,640404.931940,1673974901.616775,174941.000,26651,1,T1,1,100,28.772
640405.065071,640405.065057,1673974901.749888,175070.000,26670,1,T1,1,100,28.759
640405.196125,640405.196110,1673974901.880938,175197.000,26702,1,T1,1,100,28.789
640405.328210,640405.328195,1673974902.013019,175325.000,26719,1,T1,1,100,28.767
640405.461326,640405.461312,1673974902.146132,175454.000,26735,1,T1,1,100,28.793
640405.594443,640405.594429,1673974902.279245,175583.000,26769,1,T1,1,100,28.733
640405.728592,640405.728578,1673974902.413390,175713.000,26786,1,T1,1,100,28.743
640405.862741,640405.862726,1673974902.547535,175843.000,26803,1,T1,1,100,28.747
640405.995858,640405.995843,1673974902.680648,175972.000,26820,1,T1,1,100,28.713
640406.127943,640406.127928,1673974902.812729,176100.000,26852,1,T1,1,100,28.734
640406.262092,640406.262077,1673974902.946874,176230.000,26868,1,T1,1,100,28.743
640406.398305,640406.398290,1673974903.083083,176362.000,26885,1,T1,1,100,28.712
640406.532453,640406.532439,1673974903.217227,176492.000,26922,1,T1,1,100,28.769
640406.663506,640406.663492,1673974903.348277,176619.000,26938,1,T1,1,100,28.758
640406.796623,640406.796609,1673974903.481390,176748.000,26955,1,T1,1,100,28.789
640406.929740,640406.929726,1673974903.614503,176877.000,26972,1,T1,1,100,28.767
640407.061825,640407.061811,1673974903.746584,177005.000,27003,1,T1,1,100,28.757
640407.195974,640407.195960,1673974903.880729,177135.000,27021,1,T1,1,100,28.753
640407.328059,640407.328045,1673974904.012810,177263.000,27037,1,T1,1,100,28.716
640407.460144,640407.460130,1673974904.144891,177391.000,27054,1,T1,1,100,28.771
640407.591197,640407.591183,1673974904.275941,177518.000,27088,1,T1,1,100,28.794
640407.724314,640407.724300,1673974904.409054,177647.000,27104,1,T1,1,100,28.805
640407.857431,640407.857416,1673974904.542167,177776.000,27122,1,T1,1,100,28.774
640407.988484,640407.988470,1673974904.673216,177903.000,27141,1,T1,1,100,28.831
640408.121601,640408.121586,1673974904.806329,178032.000,27173,1,T1,1,100,28.750
640408.255750,640408.255735,1673974904.940474,178162.000,27190,1,T1,1,100,28.785
640408.387835,640408.387820,1673974905.072555,178290.000,27206,1,T1,1,100,28.730
640408.520952,640408.520937,1673974905.205668,178419.000,27223,1,T1,1,100,28.812
640408.654069,640408.654054,1673974905.338781,178548.000,27257,1,T1,1,100,28.777
640408.786154,640408.786139,1673974905.470862,178676.000,27273,1,T1,1,100,28.762
640408.921335,640408.921320,1673974905.606039,178807.000,27291,1,T1,1,100,28.720
640409.053420,640409.053405,1673974905.738120,178935.000,27312,1,T1,1,100,28.772
640409.186537,640409.186522,1673974905.871233,179064.000,27330,1,T1,1,100,28.760
640409.318622,640409.318607,1673974906.003314,179192.000,27361,1,T1,1,100,28.825
640409.452770,640409.452756,1673974906.137460,179322.000,27380,1,T1,1,100,28.818
640409.584855,640409.584841,1673974906.269541,179450.000,27400,1,T1,1,100,28.779
640409.716940,640409.716926,1673974906.401622,179578.000,27416,1,T1,1,100,28.834
640409.850057,640409.850043,1673974906.534735,179707.000,27448,1,T1,1,100,28.786
640409.983174,640409.983159,1673974906.667848,179836.000,27465,1,T1,1,100,28.766
640410.115259,640410.115244,1673974906.799929,179964.000,27481,1,T1,1,100,28.792
640410.247344,640410.247329,1673974906.932010,180092.000,27499,1,T1,1,100,28.768
640410.382525,640410.382510,1673974907.067187,180223.000,27530,1,T1,1,100,28.793
640410.515642,640410.515627,1673974907.200300,180352.000,27548,2,T1,1,100,28.804
640410.648759,640410.648744,1673974907.333413,180481.000,27548,2,T1,1,100,28.773
640410.781876,640410.781861,1673974907.466526,180610.000,27582,1,T1,1,100,28.831
640410.913961,640410.913946,1673974907.598608,180738.000,27598,1,T1,1,100,28.856
640411.046046,640411.046031,1673974907.730689,180866.000,27618,1,T1,1,100,28.867
640411.182259,640411.182244,1673974907.866897,180998.000,27650,1,T1,1,100,28.801
640411.314344,640411.314329,1673974907.998978,181126.000,27666,1,T1,1,100,28.772
640411.447461,640411.447446,1673974908.132092,181255.000,27683,1,T1,1,100,28.759
640411.580577,640411.580562,1673974908.265205,181384.000,27702,1,T1,1,100,28.754
640411.712662,640411.712647,1673974908.397286,181512.000,27733,1,T1,1,100,28.681
640411.847843,640411.847828,1673974908.532463,181643.000,27751,1,T1,1,100,28.791
640411.979928,640411.979913,1673974908.664544,181771.000,27767,1,T1,1,100,28.732
640412.113045,640412.113030,1673974908.797657,181900.000,27784,1,T1,1,100,28.813
640412.245130,640412.245115,1673974908.929738,182028.000,27816,1,T1,1,100,28.777
640412.376183,640412.376168,1673974909.060787,182155.000,27832,1,T1,1,100,28.833
640412.509300,640412.509285,1673974909.193900,182284.000,27850,1,T1,1,100,28.857
640412.645513,640412.645498,1673974909.330109,182416.000,27886,1,T1,1,100,28.832
640412.779662,640412.779647,1673974909.464254,182546.000,27902,1,T1,1,100,28.785
640412.911747,640412.911732,1673974909.596335,182674.000,27920,1,T1,1,100,28.765
640413.044864,640413.044849,1673974909.729448,182803.000,27936,1,T1,1,100,28.792
640413.179012,640413.178997,1673974909.863593,182933.000,27968,1,T1,1,100,28.875
640413.313161,640413.313146,1673974909.997738,183063.000,27985,1,T1,1,100,28.839
640413.449374,640413.449359,1673974910.133947,183195.000,28001,1,T1,1,100,28.789
640413.582491,640413.582476,1673974910.267060,183324.000,28035,1,T1,1,100,28.767
640413.714576,640413.714561,1673974910.399141,183452.000,28052,1,T1,1,100,28.722
640413.846661,640413.846646,1673974910.531222,183580.000,28069,1,T1,1,100,28.738
640413.980810,640413.980795,1673974910.665367,183710.000,28086,1,T1,1,100,28.816
640414.117022,640414.117007,1673974910.801576,183842.000,28121,1,T1,1,100,28.743
640414.249107,640414.249092,1673974910.933657,183970.000,28142,1,T1,1,100,28.853
640414.382224,640414.382209,1673974911.066770,184099.000,28159,1,T1,1,100,28.830
640414.515341,640414.515326,1673974911.199883,184228.000,28176,1,T1,1,100,28.891
640414.645362,640414.645347,1673974911.329900,184354.000,28195,1,T1,1,100,28.846
640414.778479,640414.778464,1673974911.463013,184483.000,28227,1,T1,1,100,28.792
640414.915724,640414.915709,1673974911.600254,184616.000,28243,1,T1,1,100,28.839
640415.048841,640415.048826,1673974911.733367,184745.000,28260,1,T1,1,100,28.753
640415.179894,640415.179879,1673974911.864416,184872.000,28277,1,T1,1,100,28.822
640415.311979,640415.311964,1673974911.996497,185000.000,28308,1,T1,1,100,28.888
640415.446128,640415.446113,1673974912.130642,185130.000,28329,1,T1,1,100,28.810
640415.580277,640415.580262,1673974912.264787,185260.000,28347,1,T1,1,100,28.776
640415.711330,640415.711315,1673974912.395837,185387.000,28364,1,T1,1,100,28.797
640415.843415,640415.843400,1673974912.527918,185515.000,28396,1,T1,1,100,28.770
640415.976532,640415.976517,1673974912.661031,185644.000,28412,1,T1,1,100,28.688
640416.109649,640416.109633,1673974912.794144,185773.000,28429,1,T1,1,100,28.759
640416.243798,640416.243782,1673974912.928289,185903.000,28446,1,T1,1,100,28.789
640416.380010,640416.379995,1673974913.064497,186035.000,28477,1,T1,1,100,28.661
640416.513127,640416.513112,1673974913.197611,186164.000,28495,1,T1,1,100,28.782
640416.645212,640416.645197,1673974913.329692,186292.000,28513,1,T1,1,100,28.835
640416.778329,640416.778314,1673974913.462805,186421.000,28530,1,T1,1,100,28.822
640416.911446,640416.911431,1673974913.595918,186550.000,28565,1,T1,1,100,28.923
640417.043531,640417.043516,1673974913.727999,186678.000,28581,1,T1,1,100,28.860
640417.177680,640417.177665,1673974913.862144,186808.000,28599,1,T1,1,100,28.869
640417.309765,640417.309750,1673974913.994225,186936.000,28615,1,T1,1,100,28.943
640417.441850,640417.441835,1673974914.126306,187064.000,28647,1,T1,1,100,28.869
640417.574967,640417.574951,1673974914.259419,187193.000,28666,1,T1,1,100,28.837
640417.708084,640417.708068,1673974914.392532,187322.000,28682,1,T1,1,100,28.823
640417.841201,640417.841185,1673974914.525645,187451.000,28700,1,T1,1,100,28.746
640417.972254,640417.972238,1673974914.656695,187578.000,28716,1,T1,1,100,28.819
640418.104339,640418.104323,1673974914.788776,187706.000,28748,1,T1,1,100,28.815
640418.238488,640418.238472,1673974914.922921,187836.000,28765,1,T1,1,100,28.849
640418.370573,640418.370557,1673974915.055002,187964.000,28781,1,T1,1,100,28.864
640418.503690,640418.503674,1673974915.188115,188093.000,28818,1,T1,1,100,28.835
640418.636806,640418.636791,1673974915.321228,188222.000,28835,1,T1,1,100,28.893
640418.767860,640418.767844,1673974915.452277,188349.000,28851,1,T1,1,100,28.847
640418.900976,640418.900961,1673974915.585390,188478.000,28869,1,T1,1,100,28.757
640419.033061,640419.033046,1673974915.717472,188606.000,28900,1,T1,1,100,28.788
640419.166178,640419.166163,1673974915.850585,188735.000,28917,1,T1,1,100,28.873
640419.298263,640419.298248,1673974915.982666,188863.000,28934,1,T1,1,100,28.803
640419.433960,640419.433945,1673974916.118359,188994.500,28971,2,T1,1,100,28.808
640419.569657,640419.569641,1673974916.254051,189126.000,28971,2,T1,1,100,28.846
640419.701742,640419.701726,1673974916.386132,189254.000,28990,1,T1,1,100,28.792
640419.834859,640419.834843,1673974916.519246,189383.000,29007,1,T1,1,100,28.839
640419.967976,640419.967960,1673974916.652359,189512.000,29024,1,T1,1,100,28.788
640420.100061,640420.100045,1673974916.784440,189640.000,29059,1,T1,1,100,28.802
640420.232146,640420.232130,1673974916.916521,189768.000,29075,1,T1,1,100,28.773
640420.367326,640420.367311,1673974917.051698,189899.000,29092,1,T1,1,100,28.760
640420.501475,640420.501460,1673974917.185843,190029.000,29109,1,T1,1,100,28.861
640420.633560,640420.633545,1673974917.317924,190157.000,29142,1,T1,1,100,28.798
640420.766677,640420.766662,1673974917.451037,190286.000,29159,1,T1,1,100,28.913
640420.899794,640420.899779,1673974917.584150,190415.000,29176,1,T1,1,100,28.891
640421.033943,640421.033928,1673974917.718295,190545.000,29193,1,T1,1,100,28.811
640421.168092,640421.168076,1673974917.852440,190675.000,29225,1,T1,1,100,28.847
640421.300177,640421.300161,1673974917.984521,190803.000,29241,1,T1,1,100,28.934
640421.433294,640421.433278,1673974918.117634,190932.000,29258,1,T1,1,100,28.759
640421.566411,640421.566395,1673974918.250747,191061.000,29295,1,T1,1,100,28.860
640421.699528,640421.699512,1673974918.383860,191190.000,29311,1,T1,1,100,28.833
640421.834708,640421.834693,1673974918.519037,191321.000,29329,1,T1,1,100,28.892
640421.966793,640421.966778,1673974918.651118,191449.000,29345,1,T1,1,100,28.882
640422.099910,640422.099895,1673974918.784231,191578.000,29377,1,T1,1,100,28.949
640422.231995,640422.231980,1673974918.916312,191706.000,29394,1,T1,1,100,28.872
640422.363048,640422.363033,1673974919.047362,191833.000,29410,1,T1,1,100,28.874
640422.496165,640422.496150,1673974919.180475,191962.000,29444,1,T1,1,100,28.839
640422.632378,640422.632362,1673974919.316683,192094.000,29461,1,T1,1,100,28.788
640422.766527,640422.766511,1673974919.450828,192224.000,29477,1,T1,1,100,28.802
640422.897580,640422.897564,1673974919.581877,192351.000,29495,1,T1,1,100,28.879
640423.029665,640423.029649,1673974919.713959,192479.000,29529,1,T1,1,100,28.912
640423.164846,640423.164830,1673974919.849136,192610.000,29546,1,T1,1,100,28.891
640423.298995,640423.298979,1673974919.983280,192740.000,29563,1,T1,1,100,28.882
640423.433143,640423.433128,1673974920.117425,192870.000,29579,1,T1,1,100,28.878
640423.566260,640423.566245,1673974920.250538,192999.000,29613,1,T1,1,100,28.841
640423.698345,640423.698330,1673974920.382620,193127.000,29630,1,T1,1,100,28.860
640423.830430,640423.830415,1673974920.514701,193255.000,29647,1,T1,1,100,28.904
640423.964579,640423.964564,1673974920.648846,193385.000,29664,1,T1,1,100,28.888
640424.100792,640424.100776,1673974920.785054,193517.000,29696,1,T1,1,100,28.845
640424.232877,640424.232861,1673974920.917135,193645.000,29712,1,T1,1,100,28.933
640424.364962,640424.364946,1673974921.049217,193773.000,29729,1,T1,1,100,28.936
640424.498079,640424.498063,1673974921.182330,193902.000,29746,1,T1,1,100,28.830
640424.630164,640424.630148,1673974921.314411,194030.000,29782,1,T1,1,100,28.856
640424.762249,640424.762233,1673974921.446492,194158.000,29805,1,T1,1,100,28.831
640424.896398,640424.896382,1673974921.580637,194288.000,29821,1,T1,1,100,28.785
640425.029515,640425.029499,1673974921.713750,194417.000,29838,1,T1,1,100,28.801
640425.160568,640425.160552,1673974921.844799,194544.000,29855,1,T1,1,100,28.807
640425.292653,640425.292637,1673974921.976881,194672.000,29872,1,T1,1,100,28.846
640425.426802,640425.426786,1673974922.111026,194802.000,29904,1,T1,1,100,28.791
640425.561982,640425.561967,1673974922.246202,194933.000,29922,1,T1,1,100,28.768
640425.694067,640425.694052,1673974922.378284,195061.000,29939,1,T1,1,100,28.864
640425.826152,640425.826137,1673974922.510365,195189.000,29971,1,T1,1,100,28.870
640425.959269,640425.959253,1673974922.643478,195318.000,29990,1,T1,1,100,28.873
640426.092386,640426.092370,1673974922.776591,195447.000,30007,1,T1,1,100,28.910
640426.225503,640426.225487,1673974922.909704,195576.000,30024,1,T1,1,100,28.890
640426.358620,640426.358604,1673974923.042817,195705.000,30055,1,T1,1,100,28.917
640426.489673,640426.489657,1673974923.173866,195832.000,30073,1,T1,1,100,28.893
640426.622790,640426.622774,1673974923.306979,195961.000,30091,1,T1,1,100,28.883
640426.755907,640426.755891,1673974923.440092,196090.000,30109,2,T1,1,100,28.772
640426.889024,640426.889008,1673974923.573205,196219.000,30109,2,T1,1,100,28.830
640427.022141,640427.022125,1673974923.706318,196348.000,30127,2,T1,1,100,28.891
640427.155258,640427.155242,1673974923.839431,196477.000,30127,2,T1,1,100,28.882
640427.287343,640427.287327,1673974923.971513,196605.000,30143,1,T1,1,100,28.878
640427.419428,640427.419412,1673974924.103594,196733.000,30160,1,T1,1,100,28.912
640427.552545,640427.552529,1673974924.236707,196862.000,30180,1,T1,1,100,28.785
640427.685662,640427.685646,1673974924.369820,196991.000,30213,1,T1,1,100,28.836
640427.817747,640427.817731,1673974924.501901,197119.000,30231,1,T1,1,100,28.894
640427.948800,640427.948784,1673974924.632950,197246.000,30247,1,T1,1,100,28.883
640428.083981,640428.083965,1673974924.768127,197377.000,30279,1,T1,1,100,28.843
640428.218129,640428.218113,1673974924.902272,197507.000,30296,1,T1,1,100,28.932
640428.350214,640428.350198,1673974925.034353,197635.000,30312,1,T1,1,100,28.864
640428.483331,640428.483315,1673974925.167466,197764.000,30330,1,T1,1,100,28.835
640428.616448,640428.616432,1673974925.300579,197893.000,30363,1,T1,1,100,28.893
640428.747501,640428.747485,1673974925.431628,198020.000,30379,1,T1,1,100,28.883
640428.880618,640428.880602,1673974925.564742,198149.000,30397,1,T1,1,100,28.772
640429.012703,640429.012687,1673974925.696823,198277.000,30416,1,T1,1,100,28.795
640429.145820,640429.145804,1673974925.829936,198406.000,30448,1,T1,1,100,28.840
640429.277905,640429.277889,1673974925.962017,198534.000,30465,1,T1,1,100,28.860
640429.414118,640429.414102,1673974926.098226,198666.000,30481,1,T1,1,100,28.833
640429.549299,640429.549283,1673974926.233402,198797.000,30515,1,T1,1,100,28.857
640429.681384,640429.681368,1673974926.365484,198925.000,30532,1,T1,1,100,28.796
640429.814501,640429.814485,1673974926.498597,199054.000,30549,1,T1,1,100,28.876
640429.945554,640429.945538,1673974926.629646,199181.000,30566,1,T1,1,100,28.911
640430.080734,640430.080718,1673974926.764823,199312.000,30603,1,T1,1,100,28.926
640430.213851,640430.213835,1673974926.897936,199441.000,30619,1,T1,1,100,28.897
640430.349032,640430.349016,1673974927.033113,199572.000,30636,1,T1,1,100,28.849
640430.483181,640430.483165,1673974927.167258,199702.000,30656,1,T1,1,100,28.935
640430.615266,640430.615250,1673974927.299339,199830.000,30675,1,T1,1,100,28.901
640430.748383,640430.748367,1673974927.432452,199959.000,30707,1,T1,1,100,28.886
640430.881500,640430.881484,1673974927.565565,200088.000,30723,1,T1,1,100,28.880
640431.015649,640431.015633,1673974927.699710,200218.000,30740,1,T1,1,100,28.806
640431.148766,640431.148749,1673974927.832823,200347.000,30772,1,T1,1,100,28.845
640431.280851,640431.280834,1673974927.964904,200475.000,30788,1,T1,1,100,28.862
640431.412936,640431.412919,1673974928.096985,200603.000,30805,1,T1,1,100,28.869
640431.546053,640431.546036,1673974928.230098,200732.000,30824,1,T1,1,100,28.873
640431.681233,640431.681217,1673974928.365275,200863.000,30855,1,T1,1,100,28.874
640431.816414,640431.816398,1673974928.500452,200994.000,30873,1,T1,1,100,28.839
640431.948499,640431.948483,1673974928.632533,201122.000,30889,1,T1,1,100,28.789
640432.081616,640432.081600,1673974928.765646,201251.000,30924,1,T1,1,100,28.802
640432.213701,640432.213685,1673974928.897727,201379.000,30941,1,T1,1,100,28.879
640432.346818,640432.346802,1673974929.030840,201508.000,30957,1,T1,1,100,28.877
640432.481999,640432.481982,1673974929.166017,201639.000,30975,1,T1,1,100,28.947
640432.618211,640432.618195,1673974929.302226,201771.000,31008,1,T1,1,100,28.977
640432.752360,640432.752344,1673974929.436371,201901.000,31024,1,T1,1,100,28.919
640432.883413,640432.883397,1673974929.567420,202028.000,31042,1,T1,1,100,28.965
640433.015498,640433.015482,1673974929.699501,202156.000,31073,1,T1,1,100,28.878
640433.150679,640433.150663,1673974929.834678,202287.000,31090,1,T1,1,100,28.912
640433.284828,640433.284812,1673974929.968823,202417.000,31107,1,T1,1,100,28.891
640433.416913,640433.416897,1673974930.100904,202545.000,31123,1,T1,1,100,28.917
640433.547966,640433.547950,1673974930.231953,202672.000,31160,1,T1,1,100,28.893
640433.681083,640433.681067,1673974930.365067,202801.000,31177,1,T1,1,100,28.847
640433.813168,640433.813152,1673974930.497148,202929.000,31194,1,T1,1,100,28.828
640433.947317,640433.947300,1673974930.631293,203059.000,31211,1,T1,1,100,28.819
640434.083529,640434.083513,1673974930.767501,203191.000,31243,1,T1,1,100,28.780
640434.215614,640434.215598,1673974930.899582,203319.000,31259,1,T1,1,100,28.798
640434.347699,640434.347683,1673974931.031664,203447.000,31276,1,T1,1,100,28.842
640434.480816,640434.480800,1673974931.164777,203576.000,31310,1,T1,1,100,28.790
640434.614965,640434.614949,1673974931.298922,203706.000,31326,1,T1,1,100,28.874
640434.750146,640434.750130,1673974931.434098,203837.000,31343,1,T1,1,100,28.874
640434.884295,640434.884278,1673974931.568243,203967.000,31360,1,T1,1,100,28.839
640435.016380,640435.016363,1673974931.700325,204095.000,31394,1,T1,1,100,28.789
640435.148465,640435.148448,1673974931.832406,204223.000,31412,1,T1,1,100,28.802
640435.281582,640435.281565,1673974931.965519,204352.000,31428,1,T1,1,100,28.843
640435.414699,640435.414682,1673974932.098632,204481.000,31450,1,T1,1,100,28.861
640435.548848,640435.548831,1673974932.232777,204611.000,31484,1,T1,1,100,28.869
640435.680933,640435.680916,1673974932.364858,204739.000,31500,1,T1,1,100,28.908
640435.811986,640435.811969,1673974932.495907,204866.000,31518,1,T1,1,100,28.818
640435.945103,640435.945086,1673974932.629020,204995.000,31534,1,T1,1,100,28.921
640436.078220,640436.078203,1673974932.762133,205124.000,31566,1,T1,1,100,28.895
640436.211336,640436.211320,1673974932.895246,205253.000,31583,1,T1,1,100,28.884
640436.344453,640436.344437,1673974933.028359,205382.000,31599,1,T1,1,100,28.879
640436.475506,640436.475490,1673974933.159409,205509.000,31617,1,T1,1,100,28.806
640436.608623,640436.608607,1673974933.292522,205638.000,31653,1,T1,1,100,28.774
640436.740708,640436.740692,1673974933.424603,205766.000,31669,1,T1,1,100,28.831
640436.872793,640436.872777,1673974933.556684,205894.000,31687,1,T1,1,100,28.892
640437.004878,640437.004862,1673974933.688765,206022.000,31703,1,T1,1,100,29.024
640437.141091,640437.141075,1673974933.824974,206154.000,31735,1,T1,1,100,28.904
640437.275240,640437.275223,1673974933.959119,206284.000,31752,1,T1,1,100,28.923
640437.407325,640437.407308,1673974934.091200,206412.000,31768,1,T1,1,100,28.931
640437.540442,640437.540425,1673974934.224313,206541.000,31802,1,T1,1,100,28.864
640437.673559,640437.673542,1673974934.357426,206670.000,31819,1,T1,1,100,28.835
640437.805644,640437.805627,1673974934.489507,206798.000,31836,1,T1,1,100,28.893
640437.936697,640437.936680,1673974934.620557,206925.000,31853,1,T1,1,100,28.883
640438.069814,640438.069797,1673974934.753670,207054.000,31888,1,T1,1,100,28.949
640438.203963,640438.203946,1673974934.887815,207184.000,31904,1,T1,1,100,28.978
640438.336048,640438.336031,1673974935.019896,207312.000,31921,1,T1,1,100,28.920
640438.468133,640438.468116,1673974935.151977,207440.000,31955,1,T1,1,100,28.894
640438.603313,640438.603297,1673974935.287154,207571.000,31971,1,T1,1,100,28.883
640438.736430,640438.736414,1673974935.420267,207700.000,31988,1,T1,1,100,28.879
640438.869547,640438.869531,1673974935.553380,207829.000,32005,1,T1,1,100,28.947
640439.001632,640439.001616,1673974935.685461,207957.000,32036,1,T1,1,100,28.977
640439.133717,640439.133701,1673974935.817542,208085.000,32054,1,T1,1,100,28.990
