LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
640471.786577,640471.786558,1673974968.469451,239728.000,37272,3,AZ,1,100,1.000
640471.825790,640471.825771,1673974968.508662,239766.000,37272,3,AZ,1,100,1.002
640471.865690,640471.865672,1673974968.548562,239804.667,37288,3,AZ,1,100,1.001
640471.905591,640471.905572,1673974968.588461,239843.333,37288,3,AZ,1,100,1.001
640471.945492,640471.945473,1673974968.628361,239882.000,37288,3,AZ,1,100,1.003
640471.986252,640471.986234,1673974968.669120,239921.500,37305,2,AZ,1,100,1.000
640472.027013,640472.026994,1673974968.709880,239961.000,37305,2,AZ,1,100,1.002
640472.071729,640472.071711,1673974968.754595,240004.333,37322,3,AZ,1,100,1.001
640472.116446,640472.116427,1673974968.799310,240047.667,37322,3,AZ,1,100,1.001
640472.161162,640472.161143,1673974968.844025,240091.000,37322,3,AZ,1,100,0.999
640472.200375,640472.200356,1673974968.883236,240129.000,37337,2,AZ,1,100,1.001
640472.239587,640472.239569,1673974968.922448,240167.000,37337,2,AZ,1,100,1.002
640472.279144,640472.279125,1673974968.962003,240205.333,37353,3,AZ,1,100,0.999
640472.318701,640472.318682,1673974969.001559,240243.667,37353,3,AZ,1,100,1.000
640472.358257,640472.358239,1673974969.041115,240282.000,37353,3,AZ,1,100,1.000
640472.397986,640472.397967,1673974969.080842,240320.500,37376,4,AZ,1,100,1.001
640472.437715,640472.437696,1673974969.120570,240359.000,37376,4,AZ,1,100,1.001
640472.477444,640472.477425,1673974969.160297,240397.500,37376,4,AZ,1,100,1.001
640472.517172,640472.517154,1673974969.200025,240436.000,37376,4,AZ,1,100,1.001
640472.556729,640472.556710,1673974969.239580,240474.333,37397,3,AZ,1,100,1.001
640472.596286,640472.596267,1673974969.279136,240512.667,37397,3,AZ,1,100,1.002
640472.635842,640472.635824,1673974969.318691,240551.000,37397,3,AZ,1,100,1.001
640472.675743,640472.675724,1673974969.358591,240589.667,37414,3,AZ,1,100,1.002
640472.715644,640472.715625,1673974969.398490,240628.333,37414,3,AZ,1,100,1.001
640472.755544,640472.755526,1673974969.438390,240667.000,37414,3,AZ,1,100,1.003
640472.795789,640472.795770,1673974969.478633,240706.000,37431,2,AZ,1,100,1.000
640472.836034,640472.836015,1673974969.518877,240745.000,37431,2,AZ,1,100,1.000
640472.877310,640472.877292,1673974969.560152,240785.000,37448,3,AZ,1,100,1.000
640472.918587,640472.918568,1673974969.601428,240825.000,37448,3,AZ,1,100,1.001
640472.959863,640472.959845,1673974969.642703,240865.000,37448,3,AZ,1,100,1.000
640472.999592,640472.999573,1673974969.682431,240903.500,37462,2,AZ,1,100,1.000
640473.039321,640473.039302,1673974969.722158,240942.000,37462,2,AZ,1,100,1.000
640473.079221,640473.079203,1673974969.762058,240980.667,37480,3,AZ,1,100,1.001
640473.119122,640473.119103,1673974969.801957,241019.333,37480,3,AZ,1,100,1.001
640473.159023,640473.159004,1673974969.841857,241058.000,37480,3,AZ,1,100,1.000
640473.204427,640473.204408,1673974969.887259,241102.000,37496,2,AZ,1,100,1.001
640473.249831,640473.249813,1673974969.932662,241146.000,37496,2,AZ,1,100,1.001
640473.289732,640473.289713,1673974969.972562,241184.667,37513,3,AZ,1,100,0.999
640473.329633,640473.329614,1673974970.012461,241223.333,37513,3,AZ,1,100,0.999
640473.369533,640473.369515,1673974970.052361,241262.000,37513,3,AZ,1,100,0.998
640473.409778,640473.409759,1673974970.092605,241301.000,37528,2,AZ,1,100,0.999
640473.450023,640473.450004,1673974970.132848,241340.000,37528,2,AZ,1,100,1.001
640473.489923,640473.489905,1673974970.172748,241378.667,37547,3,AZ,1,100,1.003
640473.529824,640473.529805,1673974970.212647,241417.333,37547,3,AZ,1,100,1.000
640473.569725,640473.569706,1673974970.252547,241456.000,37547,3,AZ,1,100,1.002
640473.609625,640473.609607,1673974970.292446,241494.667,37563,3,AZ,1,100,1.000
640473.649526,640473.649507,1673974970.332345,241533.333,37563,3,AZ,1,100,1.002
640473.689427,640473.689408,1673974970.372245,241572.000,37563,3,AZ,1,100,1.001
640473.729155,640473.729137,1673974970.411973,241610.500,37581,2,AZ,1,100,1.002
640473.768884,640473.768865,1673974970.451700,241649.000,37581,2,AZ,1,100,1.000
640473.808441,640473.808422,1673974970.491256,241687.333,37597,3,AZ,1,100,1.000
640473.847997,640473.847979,1673974970.530811,241725.667,37597,3,AZ,1,100,1.001
640473.887554,640473.887535,1673974970.570367,241764.000,37597,3,AZ,1,100,1.000
640473.927283,640473.927264,1673974970.610094,241802.500,37612,2,AZ,1,100,0.997
640473.967012,640473.966993,1673974970.649822,241841.000,37612,2,AZ,1,100,1.001
640474.006912,640474.006894,1673974970.689721,241879.667,37632,3,AZ,1,100,1.000
640474.046813,640474.046794,1673974970.729621,241918.333,37632,3,AZ,1,100,1.000
640474.086714,640474.086695,1673974970.769521,241957.000,37632,3,AZ,1,100,1.001
640474.126614,640474.126596,1673974970.809420,241995.667,37649,3,AZ,1,100,1.001
640474.166515,640474.166496,1673974970.849319,242034.333,37649,3,AZ,1,100,0.999
640474.206416,640474.206397,1673974970.889219,242073.000,37649,3,AZ,1,100,1.000
640474.246660,640474.246642,1673974970.929462,242112.000,37665,2,AZ,1,100,1.000
640474.286905,640474.286886,1673974970.969706,242151.000,37665,2,AZ,1,100,1.002
640474.333341,640474.333322,1673974971.016141,242196.000,37681,2,AZ,1,100,1.000
640474.379777,640474.379759,1673974971.062576,242241.000,37681,2,AZ,1,100,1.001
640474.419334,640474.419315,1673974971.102131,242279.333,37699,3,AZ,1,100,0.999
640474.458891,640474.458872,1673974971.141687,242317.667,37699,3,AZ,1,100,1.001
640474.498447,640474.498429,1673974971.181242,242356.000,37699,3,AZ,1,100,1.001
640474.538348,640474.538329,1673974971.221142,242394.667,37716,3,AZ,1,100,1.001
640474.578249,640474.578230,1673974971.261041,242433.333,37716,3,AZ,1,100,1.000
640474.618149,640474.618131,1673974971.300941,242472.000,37716,3,AZ,1,100,1.001
640474.657362,640474.657343,1673974971.340153,242510.000,37732,3,AZ,1,100,1.001
640474.696575,640474.696556,1673974971.379364,242548.000,37732,3,AZ,1,100,1.000
640474.735788,640474.735769,1673974971.418576,242586.000,37732,3,AZ,1,100,1.001
640474.776032,640474.776014,1673974971.458819,242625.000,37750,2,AZ,1,100,1.002
640474.816277,640474.816258,1673974971.499063,242664.000,37750,2,AZ,1,100,1.000
640474.856178,640474.856159,1673974971.538962,242702.667,37764,3,AZ,1,100,0.999
640474.896078,640474.896060,1673974971.578862,242741.333,37764,3,AZ,1,100,0.999
640474.935979,640474.935960,1673974971.618761,242780.000,37764,3,AZ,1,100,1.000
640474.975708,640474.975689,1673974971.658489,242818.500,37781,2,AZ,1,100,1.001
640475.015436,640475.015418,1673974971.698216,242857.000,37781,2,AZ,1,100,1.001
640475.055337,640475.055318,1673974971.738116,242895.667,37798,3,AZ,1,100,1.000
640475.095238,640475.095219,1673974971.778015,242934.333,37798,3,AZ,1,100,1.000
640475.135138,640475.135120,1673974971.817915,242973.000,37798,3,AZ,1,100,1.002
640475.174695,640475.174676,1673974971.857470,243011.333,37815,3,AZ,1,100,0.999
640475.214252,640475.214233,1673974971.897026,243049.667,37815,3,AZ,1,100,1.003
640475.253809,640475.253790,1673974971.936581,243088.000,37815,3,AZ,1,100,1.000
640475.293537,640475.293518,1673974971.976309,243126.500,37831,2,AZ,1,100,1.000
640475.333266,640475.333247,1673974972.016037,243165.000,37831,2,AZ,1,100,1.001
640475.372995,640475.372976,1673974972.055764,243203.500,37847,2,AZ,1,100,0.999
640475.412723,640475.412705,1673974972.095492,243242.000,37847,2,AZ,1,100,1.000
640475.455806,640475.455787,1673974972.138573,243283.750,37868,4,AZ,1,100,1.001
640475.498888,640475.498869,1673974972.181654,243325.500,37868,4,AZ,1,100,1.004
640475.541971,640475.541952,1673974972.224735,243367.250,37868,4,AZ,1,100,1.001
640475.585053,640475.585034,1673974972.267816,243409.000,37868,4,AZ,1,100,1.002
640475.624782,640475.624763,1673974972.307544,243447.500,37885,2,AZ,1,100,1.000
640475.664510,640475.664492,1673974972.347271,243486.000,37885,2,AZ,1,100,0.999
640475.704411,640475.704392,1673974972.387171,243524.667,37902,3,AZ,1,100,1.000
640475.744312,640475.744293,1673974972.427070,243563.333,37902,3,AZ,1,100,1.001
640475.784212,640475.784194,1673974972.466970,243602.000,37902,3,AZ,1,100,1.001
640475.823769,640475.823750,1673974972.506526,243640.333,37919,3,AZ,1,100,1.001
640475.863326,640475.863307,1673974972.546081,243678.667,37919,3,AZ,1,100,1.001
640475.902883,640475.902864,1673974972.585637,243717.000,37919,3,AZ,1,100,1.001
640475.944159,640475.944140,1673974972.626912,243757.000,37933,2,AZ,1,100,1.001
640475.985436,640475.985417,1673974972.668187,243797.000,37933,2,AZ,1,100,1.000
640476.026024,640476.026005,1673974972.708775,243836.333,37951,3,AZ,1,100,1.001
640476.066613,640476.066594,1673974972.749362,243875.667,37951,3,AZ,1,100,1.000
640476.107202,640476.107183,1673974972.789950,243915.000,37951,3,AZ,1,100,1.002
640476.146930,640476.146911,1673974972.829677,243953.500,37967,2,AZ,1,100,1.001
640476.186659,640476.186640,1673974972.869405,243992.000,37967,2,AZ,1,100,1.000
640476.226560,640476.226541,1673974972.909304,244030.667,37984,3,AZ,1,100,1.002
640476.266460,640476.266441,1673974972.949204,244069.333,37984,3,AZ,1,100,1.000
640476.306361,640476.306342,1673974972.989103,244108.000,37984,3,AZ,1,100,1.000
640476.346262,640476.346243,1673974973.029003,244146.667,38001,3,AZ,1,100,0.999
640476.386162,640476.386143,1673974973.068902,244185.333,38001,3,AZ,1,100,0.999
640476.426063,640476.426044,1673974973.108802,244224.000,38001,3,AZ,1,100,1.000
640476.466308,640476.466289,1673974973.149045,244263.000,38018,2,AZ,1,100,1.000
640476.506552,640476.506533,1673974973.189289,244302.000,38018,2,AZ,1,100,1.001
640476.552988,640476.552970,1673974973.235723,244347.000,38034,2,AZ,1,100,1.001
640476.599425,640476.599406,1673974973.282158,244392.000,38034,2,AZ,1,100,1.002
640476.638981,640476.638962,1673974973.321714,244430.333,38051,3,AZ,1,100,1.000
640476.678538,640476.678519,1673974973.361269,244468.667,38051,3,AZ,1,100,1.002
640476.718095,640476.718076,1673974973.400825,244507.000,38051,3,AZ,1,100,1.000
640476.758339,640476.758321,1673974973.441068,244546.000,38068,3,AZ,1,100,1.002
640476.798584,640476.798565,1673974973.481312,244585.000,38068,3,AZ,1,100,1.000
640476.838829,640476.838810,1673974973.521555,244624.000,38068,3,AZ,1,100,0.999
640476.879589,640476.879570,1673974973.562315,244663.500,38084,2,AZ,1,100,1.000
640476.920350,640476.920331,1673974973.603074,244703.000,38084,2,AZ,1,100,1.000
640476.960251,640476.960232,1673974973.642974,244741.667,38102,3,AZ,1,100,1.001
640477.000151,640477.000132,1673974973.682873,244780.333,38102,3,AZ,1,100,1.002
640477.040052,640477.040033,1673974973.722773,244819.000,38102,3,AZ,1,100,1.000
640477.079781,640477.079762,1673974973.762500,244857.500,38120,2,AZ,1,100,1.000
640477.119509,640477.119490,1673974973.802228,244896.000,38120,2,AZ,1,100,0.999
640477.159410,640477.159391,1673974973.842127,244934.667,38136,3,AZ,1,100,0.998
640477.199311,640477.199292,1673974973.882027,244973.333,38136,3,AZ,1,100,1.000
640477.239211,640477.239192,1673974973.921926,245012.000,38136,3,AZ,1,100,1.001
640477.278768,640477.278749,1673974973.961482,245050.333,38153,3,AZ,1,100,1.000
640477.318325,640477.318306,1673974974.001038,245088.667,38153,3,AZ,1,100,0.999
640477.357882,640477.357863,1673974974.040593,245127.000,38153,3,AZ,1,100,1.002
640477.398126,640477.398107,1673974974.080837,245166.000,38168,2,AZ,1,100,0.999
640477.438371,640477.438352,1673974974.121080,245205.000,38168,2,AZ,1,100,1.001
640477.478959,640477.478941,1673974974.161668,245244.333,38187,3,AZ,1,100,1.003
640477.519548,640477.519529,1673974974.202255,245283.667,38187,3,AZ,1,100,1.001
640477.560137,640477.560118,1673974974.242842,245323.000,38187,3,AZ,1,100,1.002
640477.599865,640477.599846,1673974974.282570,245361.500,38203,2,AZ,1,100,1.000
640477.639594,640477.639575,1673974974.322298,245400.000,38203,2,AZ,1,100,1.003
640477.682934,640477.682916,1673974974.365637,245442.000,38226,4,AZ,1,100,1.001
640477.726275,640477.726256,1673974974.408976,245484.000,38226,4,AZ,1,100,1.003
640477.769615,640477.769596,1673974974.452315,245526.000,38226,4,AZ,1,100,0.999
640477.812956,640477.812937,1673974974.495654,245568.000,38226,4,AZ,1,100,1.000
640477.852856,640477.852837,1673974974.535553,245606.667,38242,3,AZ,1,100,1.000
640477.892757,640477.892738,1673974974.575453,245645.333,38242,3,AZ,1,100,1.001
640477.932658,640477.932639,1673974974.615353,245684.000,38242,3,AZ,1,100,1.001
640477.972902,640477.972883,1673974974.655596,245723.000,38259,2,AZ,1,100,0.998
640478.013147,640478.013128,1673974974.695839,245762.000,38259,2,AZ,1,100,1.000
640478.053048,640478.053029,1673974974.735739,245800.667,38276,3,AZ,1,100,1.000
640478.092948,640478.092929,1673974974.775639,245839.333,38276,3,AZ,1,100,1.000
640478.132849,640478.132830,1673974974.815538,245878.000,38276,3,AZ,1,100,1.002
640478.172406,640478.172387,1673974974.855094,245916.333,38291,3,AZ,1,100,1.002
640478.211962,640478.211943,1673974974.894649,245954.667,38291,3,AZ,1,100,1.000
640478.251519,640478.251500,1673974974.934205,245993.000,38291,3,AZ,1,100,1.001
640478.292280,640478.292261,1673974974.974964,246032.500,38307,2,AZ,1,100,1.000
640478.333040,640478.333021,1673974975.015724,246072.000,38307,2,AZ,1,100,1.001
640478.372941,640478.372922,1673974975.055623,246110.667,38325,3,AZ,1,100,1.000
640478.412842,640478.412823,1673974975.095523,246149.333,38325,3,AZ,1,100,1.000
640478.452742,640478.452723,1673974975.135422,246188.000,38325,3,AZ,1,100,0.999
640478.492987,640478.492968,1673974975.175666,246227.000,38346,2,AZ,1,100,1.001
640478.533232,640478.533213,1673974975.215909,246266.000,38346,2,AZ,1,100,0.998
640478.573132,640478.573113,1673974975.255809,246304.667,38361,3,AZ,1,100,1.000
640478.613033,640478.613014,1673974975.295708,246343.333,38361,3,AZ,1,100,1.000
640478.652934,640478.652915,1673974975.335608,246382.000,38361,3,AZ,1,100,1.003
640478.692834,640478.692815,1673974975.375507,246420.667,38378,3,AZ,1,100,1.002
640478.732735,640478.732716,1673974975.415407,246459.333,38378,3,AZ,1,100,1.001
640478.772636,640478.772617,1673974975.455306,246498.000,38378,3,AZ,1,100,1.001
640478.817524,640478.817505,1673974975.500193,246541.500,38395,2,AZ,1,100,1.000
640478.862412,640478.862393,1673974975.545080,246585.000,38395,2,AZ,1,100,1.002
640478.902313,640478.902294,1673974975.584980,246623.667,38411,3,AZ,1,100,1.000
640478.942214,640478.942195,1673974975.624879,246662.333,38411,3,AZ,1,100,1.000
640478.982114,640478.982095,1673974975.664779,246701.000,38411,3,AZ,1,100,0.999
640479.022359,640479.022340,1673974975.705022,246740.000,38429,2,AZ,1,100,1.000
640479.062604,640479.062585,1673974975.745266,246779.000,38429,2,AZ,1,100,1.000
640479.103536,640479.103517,1673974975.786197,246818.667,38443,3,AZ,1,100,1.002
640479.144469,640479.144450,1673974975.827128,246858.333,38443,3,AZ,1,100,1.002
640479.185401,640479.185382,1673974975.868060,246898.000,38443,3,AZ,1,100,0.999
640479.225130,640479.225111,1673974975.907787,246936.500,38460,2,AZ,1,100,1.001
640479.264859,640479.264840,1673974975.947515,246975.000,38460,2,AZ,1,100,1.001
640479.304760,640479.304741,1673974975.987414,247013.667,38476,3,AZ,1,100,1.001
640479.344660,640479.344641,1673974976.027314,247052.333,38476,3,AZ,1,100,1.000
640479.384561,640479.384542,1673974976.067214,247091.000,38476,3,AZ,1,100,1.000
640479.423774,640479.423755,1673974976.106425,247129.000,38496,3,AZ,1,100,1.002
640479.462986,640479.462967,1673974976.145637,247167.000,38496,3,AZ,1,100,1.000
640479.502199,640479.502180,1673974976.184848,247205.000,38496,3,AZ,1,100,0.999
640479.542444,640479.542425,1673974976.225092,247244.000,38511,2,AZ,1,100,1.003
640479.582688,640479.582669,1673974976.265335,247283.000,38511,2,AZ,1,100,1.000
640479.622933,640479.622914,1673974976.305579,247322.000,38527,3,AZ,1,100,1.002
640479.663178,640479.663159,1673974976.345822,247361.000,38527,3,AZ,1,100,1.000
640479.703422,640479.703403,1673974976.386066,247400.000,38527,3,AZ,1,100,1.000
640479.744183,640479.744164,1673974976.426825,247439.500,38544,2,AZ,1,100,1.000
640479.784944,640479.784925,1673974976.467585,247479.000,38544,2,AZ,1,100,1.001
640479.824500,640479.824481,1673974976.507140,247517.333,38561,3,AZ,1,100,1.001
640479.864057,640479.864038,1673974976.546696,247555.667,38561,3,AZ,1,100,1.000
640479.903614,640479.903595,1673974976.586251,247594.000,38561,3,AZ,1,100,1.001
640479.951598,640479.951579,1673974976.634234,247640.500,38577,2,AZ,1,100,1.002
640479.999582,640479.999563,1673974976.682216,247687.000,38577,2,AZ,1,100,1.001
640480.039482,640480.039463,1673974976.722116,247725.667,38596,3,AZ,1,100,1.002
640480.079383,640480.079364,1673974976.762015,247764.333,38596,3,AZ,1,100,1.000
640480.119284,640480.119265,1673974976.801915,247803.000,38596,3,AZ,1,100,1.003
640480.159012,640480.158993,1673974976.841643,247841.500,38612,2,AZ,1,100,1.000
640480.198741,640480.198722,1673974976.881370,247880.000,38612,2,AZ,1,100,1.000
640480.237954,640480.237935,1673974976.920582,247918.000,38629,3,AZ,1,100,0.998
640480.277167,640480.277148,1673974976.959793,247956.000,38629,3,AZ,1,100,1.002
640480.316379,640480.316360,1673974976.999005,247994.000,38629,3,AZ,1,100,1.002
640480.356280,640480.356261,1673974977.038904,248032.667,38646,3,AZ,1,100,1.001
640480.396181,640480.396162,1673974977.078804,248071.333,38646,3,AZ,1,100,0.999
640480.436081,640480.436062,1673974977.118703,248110.000,38646,3,AZ,1,100,0.996
640480.476326,640480.476307,1673974977.158947,248149.000,38665,3,AZ,1,100,0.998
640480.516571,640480.516552,1673974977.199190,248188.000,38665,3,AZ,1,100,0.999
640480.556815,640480.556796,1673974977.239434,248227.000,38665,3,AZ,1,100,1.002
640480.598092,640480.598073,1673974977.280709,248267.000,38679,2,AZ,1,100,1.004
640480.639369,640480.639349,1673974977.321985,248307.000,38679,2,AZ,1,100,1.004
640480.679097,640480.679078,1673974977.361712,248345.500,38697,2,AZ,1,100,1.004
640480.718826,640480.718807,1673974977.401440,248384.000,38697,2,AZ,1,100,1.001
640480.758727,640480.758707,1673974977.441339,248422.667,38713,3,AZ,1,100,0.999
640480.798627,640480.798608,1673974977.481239,248461.333,38713,3,AZ,1,100,1.001
640480.838528,640480.838509,1673974977.521138,248500.000,38713,3,AZ,1,100,0.998
640480.878085,640480.878066,1673974977.560694,248538.333,38730,3,AZ,1,100,1.001
640480.917641,640480.917622,1673974977.600249,248576.667,38730,3,AZ,1,100,1.000
640480.957198,640480.957179,1673974977.639805,248615.000,38730,3,AZ,1,100,0.999
640480.997443,640480.997424,1673974977.680048,248654.000,38744,2,AZ,1,100,1.000
640481.037687,640481.037668,1673974977.720292,248693.000,38744,2,AZ,1,100,0.998
640481.081716,640481.081697,1673974977.764319,248735.667,38762,3,AZ,1,100,1.001
640481.125744,640481.125725,1673974977.808346,248778.333,38762,3,AZ,1,100,1.000
640481.169772,640481.169753,1673974977.852373,248821.000,38762,3,AZ,1,100,0.999
640481.209501,640481.209482,1673974977.892101,248859.500,38778,2,AZ,1,100,1.000
640481.249230,640481.249211,1673974977.931828,248898.000,38778,2,AZ,1,100,1.000
640481.289130,640481.289111,1673974977.971728,248936.667,38795,3,AZ,1,100,0.998
640481.329031,640481.329012,1673974978.011627,248975.333,38795,3,AZ,1,100,0.999
640481.368932,640481.368913,1673974978.051527,249014.000,38795,3,AZ,1,100,1.000
640481.408833,640481.408813,1673974978.091426,249052.667,38814,3,AZ,1,100,0.999
640481.448733,640481.448714,1673974978.131326,249091.333,38814,3,AZ,1,100,0.998
640481.488634,640481.488615,1673974978.171225,249130.000,38814,3,AZ,1,100,0.996
640481.528879,640481.528859,1673974978.211469,249169.000,38829,2,AZ,1,100,1.000
640481.569123,640481.569104,1673974978.251712,249208.000,38829,2,AZ,1,100,1.001
640481.609024,640481.609005,1673974978.291612,249246.667,38848,3,AZ,1,100,1.003
640481.648925,640481.648905,1673974978.331511,249285.333,38848,3,AZ,1,100,1.003
640481.688825,640481.688806,1673974978.371411,249324.000,38848,3,AZ,1,100,1.003
640481.727522,640481.727503,1673974978.410106,249361.500,38866,2,AZ,1,100,1.005
640481.766219,640481.766200,1673974978.448802,249399.000,38866,2,AZ,1,100,1.000
640481.806119,640481.806100,1673974978.488702,249437.667,38882,3,AZ,1,100,1.000
640481.846020,640481.846001,1673974978.528601,249476.333,38882,3,AZ,1,100,1.001
640481.885921,640481.885902,1673974978.568501,249515.000,38882,3,AZ,1,100,1.000
640481.926165,640481.926146,1673974978.608744,249554.000,38898,2,AZ,1,100,0.997
640481.966410,640481.966391,1673974978.648988,249593.000,38898,2,AZ,1,100,1.002
640482.007343,640482.007324,1673974978.689919,249632.667,38914,3,AZ,1,100,1.005
640482.048275,640482.048256,1673974978.730850,249672.333,38914,3,AZ,1,100,1.000
640482.089208,640482.089189,1673974978.771782,249712.000,38914,3,AZ,1,100,1.004
640482.128421,640482.128401,1673974978.810993,249750.000,38931,2,AZ,1,100,1.005
640482.167633,640482.167614,1673974978.850205,249788.000,38931,2,AZ,1,100,1.004
640482.212350,640482.212330,1673974978.894920,249831.333,38947,3,AZ,1,100,0.997
640482.257066,640482.257047,1673974978.939635,249874.667,38947,3,AZ,1,100,0.994
640482.301782,640482.301763,1673974978.984350,249918.000,38947,3,AZ,1,100,1.000
640482.340995,640482.340976,1673974979.023561,249956.000,38965,3,AZ,1,100,0.999
640482.380208,640482.380188,1673974979.062773,249994.000,38965,3,AZ,1,100,1.002
640482.419420,640482.419401,1673974979.101985,250032.000,38965,3,AZ,1,100,1.002
640482.459665,640482.459646,1673974979.142228,250071.000,38981,2,AZ,1,100,1.001
640482.499910,640482.499891,1673974979.182472,250110.000,38981,2,AZ,1,100,1.004
640482.539810,640482.539791,1673974979.222371,250148.667,38998,3,AZ,1,100,1.000
640482.579711,640482.579692,1673974979.262271,250187.333,38998,3,AZ,1,100,0.999
640482.619612,640482.619593,1673974979.302170,250226.000,38998,3,AZ,1,100,1.002
640482.659512,640482.659493,1673974979.342070,250264.667,39014,3,AZ,1,100,0.999
640482.699413,640482.699394,1673974979.381969,250303.333,39014,3,AZ,1,100,1.001
640482.739314,640482.739295,1673974979.421869,250342.000,39014,3,AZ,1,100,0.999
640482.779043,640482.779023,1673974979.461596,250380.500,39032,2,AZ,1,100,1.001
640482.818771,640482.818752,1673974979.501324,250419.000,39032,2,AZ,1,100,1.004
640482.859016,640482.858997,1673974979.541567,250458.000,39048,3,AZ,1,100,1.002
640482.899261,640482.899241,1673974979.581811,250497.000,39048,3,AZ,1,100,1.002
640482.939505,640482.939486,1673974979.622054,250536.000,39048,3,AZ,1,100,1.001
640482.978924,640482.978905,1673974979.661472,250574.200,39074,5,AZ,1,100,1.001
640483.018343,640483.018324,1673974979.700890,250612.400,39074,5,AZ,1,100,1.000
640483.057763,640483.057743,1673974979.740308,250650.600,39074,5,AZ,1,100,1.002
640483.097182,640483.097162,1673974979.779726,250688.800,39074,5,AZ,1,100,0.998
640483.136601,640483.136582,1673974979.819144,250727.000,39074,5,AZ,1,100,0.999
640483.176501,640483.176482,1673974979.859044,250765.667,39090,3,AZ,1,100,0.998
640483.216402,640483.216383,1673974979.898943,250804.333,39090,3,AZ,1,100,1.002
640483.256303,640483.256284,1673974979.938843,250843.000,39090,3,AZ,1,100,1.000
640483.302739,640483.302720,1673974979.985277,250888.000,39107,2,AZ,1,100,0.998
640483.349175,640483.349156,1673974980.031712,250933.000,39107,2,AZ,1,100,1.000
640483.389420,640483.389400,1673974980.071956,250972.000,39123,2,AZ,1,100,1.003
640483.429664,640483.429645,1673974980.112199,251011.000,39123,2,AZ,1,100,1.002
640483.469565,640483.469546,1673974980.152099,251049.667,39141,3,AZ,1,100,1.004
640483.509466,640483.509446,1673974980.191998,251088.333,39141,3,AZ,1,100,1.001
640483.549366,640483.549347,1673974980.231898,251127.000,39141,3,AZ,1,100,1.001
640483.589267,640483.589248,1673974980.271797,251165.667,39157,3,AZ,1,100,0.998
640483.629168,640483.629149,1673974980.311697,251204.333,39157,3,AZ,1,100,1.000
640483.669068,640483.669049,1673974980.351596,251243.000,39157,3,AZ,1,100,1.002
640483.708797,640483.708778,1673974980.391324,251281.500,39175,2,AZ,1,100,0.999
640483.748526,640483.748507,1673974980.431051,251320.000,39175,2,AZ,1,100,1.001
640483.787997,640483.787977,1673974980.470521,251358.250,39191,4,AZ,1,100,1.001
640483.827467,640483.827448,1673974980.509990,251396.500,39191,4,AZ,1,100,1.000
640483.866938,640483.866919,1673974980.549460,251434.750,39191,4,AZ,1,100,0.999
640483.906409,640483.906389,1673974980.588930,251473.000,39191,4,AZ,1,100,1.001
640483.946309,640483.946290,1673974980.628829,251511.667,39208,3,AZ,1,100,0.998
640483.986210,640483.986191,1673974980.668729,251550.333,39208,3,AZ,1,100,0.997
640484.026111,640484.026091,1673974980.708628,251589.000,39208,3,AZ,1,100,1.000
640484.066355,640484.066336,1673974980.748872,251628.000,39224,2,AZ,1,100,1.003
640484.106600,640484.106581,1673974980.789115,251667.000,39224,2,AZ,1,100,1.003
640484.146501,640484.146481,1673974980.829015,251705.667,39240,3,AZ,1,100,1.003
640484.186401,640484.186382,1673974980.868914,251744.333,39240,3,AZ,1,100,1.002
640484.226302,640484.226283,1673974980.908814,251783.000,39240,3,AZ,1,100,1.003
640484.266031,640484.266011,1673974980.948541,251821.500,39256,2,AZ,1,100,1.001
640484.305760,640484.305740,1673974980.988269,251860.000,39256,2,AZ,1,100,1.001
640484.344972,640484.344953,1673974981.027480,251898.000,39274,3,AZ,1,100,0.998
640484.384185,640484.384166,1673974981.066692,251936.000,39274,3,AZ,1,100,1.000
640484.423398,640484.423378,1673974981.105904,251974.000,39274,3,AZ,1,100,1.001
640484.470350,640484.470330,1673974981.152854,252019.500,39295,2,AZ,1,100,1.000
640484.517302,640484.517283,1673974981.199805,252065.000,39295,2,AZ,1,100,1.000
640484.557891,640484.557871,1673974981.240392,252104.333,39310,3,AZ,1,100,1.000
640484.598479,640484.598460,1673974981.280980,252143.667,39310,3,AZ,1,100,1.002
640484.639068,640484.639048,1673974981.321567,252183.000,39310,3,AZ,1,100,1.001
640484.678968,640484.678949,1673974981.361467,252221.667,39327,3,AZ,1,100,1.002
640484.718869,640484.718850,1673974981.401366,252260.333,39327,3,AZ,1,100,1.001
640484.758770,640484.758750,1673974981.441266,252299.000,39327,3,AZ,1,100,1.000
640484.798499,640484.798479,1673974981.480994,252337.500,39344,2,AZ,1,100,1.001
640484.838227,640484.838208,1673974981.520721,252376.000,39344,2,AZ,1,100,0.999
640484.878128,640484.878109,1673974981.560621,252414.667,39360,3,AZ,1,100,1.000
640484.918029,640484.918009,1673974981.600520,252453.333,39360,3,AZ,1,100,0.999
640484.957929,640484.957910,1673974981.640419,252492.000,39360,3,AZ,1,100,1.000
640484.997830,640484.997811,1673974981.680319,252530.667,39378,3,AZ,1,100,1.001
640485.037731,640485.037711,1673974981.720219,252569.333,39378,3,AZ,1,100,1.002
640485.077631,640485.077612,1673974981.760118,252608.000,39378,3,AZ,1,100,1.000
640485.117876,640485.117857,1673974981.800362,252647.000,39392,2,AZ,1,100,1.002
